OBJECTID,PUIC,TIJDSTIP_REGISTRATIE,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,FYSIEK_VOORKOMEN,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VLAKPUNT,KM_GEOCODE_VLAKPUNT_T,REGIO_NAAM,REGIO_AFKORTING,CONTRACTGEBIED_NAAM,CONTRACTGEBIED_NR,CONTRACTGEBIED_TYPE,PGO_GEBIED_NAAM,TECHNIEKVELD,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,BEHEERDER,X_VLAKPUNT,Y_VLAKPUNT,LATITUDE_VLAKPUNT,LONGITUDE_VLAKPUNT,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,STATUS,OP_TALUD,Shape__Area,Shape__Length
1118,3c33ff068f1c420aa53053a0b3db0afa,2020/10/09 23:02:31+00,G1700,Twenterand,bestaand,0,half verhard,205,,205,205__,Mariënberg - Almelo,Mrb-Aml,Mariënberg - Almelo ,9.589774,"9,589774",Noord-Oost,NO,Twente,32,BAAN,Twente,BAAN,Noord-Oost,NO,ProRail,236477.522592,493822.978,52.42614185,6.5851198,0.543165,283,,Nee,0.5431655,3.51618176856269
1119,0a6e81eef2d343c7a8f4ffa98cde178a,2022/09/14 08:16:14+00,G0302,Nunspeet,bestaand,0,groenvoorziening,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,55.059781,"55,059781",Noord-Oost,NO,Gelderland,33,BAAN,Veluwe,BAAN,Noord-Oost,NO,ProRail,176747.5145,484079.750233,52.34420148,5.70634491,90.686345,283,,,90.686345,84.9052801146012
1120,cf4b2243a72945b0b284869fd8f96fe4,2021/11/29 09:17:18+00,G0935,Maastricht,bestaand,0,groenvoorziening: gras- en kruidachtigen,063,,63,063__,Maastricht - Sittard,Mt-Vl,Maastricht - Venlo ,3.84123,"3,841230",Zuid,Z,Maastricht,26,BAAN,Limburg,BAAN,Zuid,Z,ProRail,178934.307608,320858.3555,50.8770266,5.72724554,167.976426,283,,Nee,168.077307155,248.168866175473
1121,8abeacd54b3b7500047ccffbc221acf8,2021/01/22 09:25:56+00,G0865,Vught,bestaand,0,groenvoorziening: gras- en kruidachtigen,124,a,124,124_a,Tilburg - Vught Aansl.,Tb-Vga,Tilburg - Vught Aansluiting ,13.59951,"13,599510",Zuid,Z,Den Bosch,21,BAAN,Betuwe,BAAN,Zuid,Z,ProRail,143936.5535,405089.246093,51.63454622,5.22739695,60.268692,283,,,60.2686915,82.0886185178981
1122,fd1d6086412a48c2e04014ac0e2861a4,2022/05/30 13:11:12+00,P0025,Gelderland,bestaand,0,groenvoorziening: gras- en kruidachtigen,152,b,152,152_b,Kijfhoek - Meteren Aansl.,Brgnd-Brech,Betuweroute Giessendam - Betuweroute Echteld ,34.158141,"34,158141",Randstad Zuid,RZ,A15trace,71,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,134442.069,428179.157464,51.84181888,5.0888897,45.091256,283,,Nee,45.0912565,53.8929828787055
1123,2d245c09a91a41fa84d9b7ba63f390eb,2021/05/27 10:52:05+00,G1711,Echt-Susteren,bestaand,0,groenvoorziening,062,,62,062__,Sittard - Roermond,Mt-Vl,Maastricht - Venlo ,27.399507,"27,399507",Zuid,Z,Roermond,25,BAAN,Limburg,BAAN,Zuid,Z,ProRail,188100.6215,340308.14156,51.05139555,5.85925628,40.44316,283,,,40.4431605,50.7464174146369
1124,2ff2fddf2c7940d19545798fd52f2106,2021/09/15 08:36:49+00,G0758,Breda,bestaand,0,groenvoorziening,122,,122,122__,Roosendaal - Breda,Rsd-Bd,Roosendaal - Breda ,17.805094,"17,805094",Zuid,Z,Breda,20,BAAN,Brabant,BAAN,Zuid,Z,ProRail,106742.373634,400302.185,51.58955368,4.69083424,2746.897469,283,,Nee,2746.897469,951.446172998528
1125,d9ad2a44975d495ca14f21ca7bf061a7,2018/07/05 06:39:46+00,G0758,Breda,bestaand,0,groenvoorziening,122,,122,122__,Roosendaal - Breda,Rsd-Bd,Roosendaal - Breda ,19.420917,"19,420917",Zuid,Z,Breda,20,BAAN,Brabant,BAAN,Zuid,Z,ProRail,108371.418,400388.13225,51.59046378,4.71432865,194.033891,283,,Nee,194.0338915,201.715050435861
1126,a8b9131b5f0d4e8bb4beedadaefed1f4,2022/07/25 07:19:36+00,G0758,Breda,bestaand,0,groenvoorziening,121,a,121,121_a,Breda - Lage Zwaluwe,Bd-Rtd,Breda - Rotterdam Centraal ,3.11329,"3,113290",Zuid,Z,Breda,20,BAAN,Brabant,BAAN,Zuid,Z,ProRail,109911.63,400908.372615,51.59526551,4.73648621,83.862641,283,,Nee,83.8626405,93.0169081289546
1127,58670f157c6442c4ac0f5d22062eb72a,2022/01/17 10:17:33+00,G1700,Twenterand,bestaand,0,groenvoorziening,205,,205,205__,Mariënberg - Almelo,Mrb-Aml,Mariënberg - Almelo ,9.584837,"9,584837",Noord-Oost,NO,Twente,32,BAAN,Twente,BAAN,Noord-Oost,NO,ProRail,236453.600051,493818.488,52.42610506,6.58476706,99.046437,283,,Nee,99.046901495,173.162163970689
1128,bdabe96892b8445aab6fcaa2c5bd680d,2023/01/18 08:46:04+00,G0840,Rucphen,bestaand,0,groenvoorziening: gras- en kruidachtigen,122,,122,122__,Roosendaal - Breda,Rsd-Bd,Roosendaal - Breda ,4.023936,"4,023936",Zuid,Z,Breda,20,BAAN,Brabant,BAAN,Zuid,Z,ProRail,93610.760536,396123.3985,51.55071417,4.50209419,16.494837,283,,Nee,16.4948365,108.714886285638
1129,fd1d60671ea048c2e04014ac0e2861a4,2022/12/16 15:13:08+00,G0301,Zutphen,bestaand,0,open verharding: betonstraatstenen,208,,208,208__,Apeldoorn - Zutphen,Asd-Zp,Amsterdam Centraal - Zutphen ,103.170798,"103,170798",Noord-Oost,NO,IJsselstreek,31,BAAN,Veluwe,BAAN,Noord-Oost,NO,ProRail,208042.892839,462388.296,52.1471273,6.1621676,1.436665,283,,Nee,1.436665,5.89781063442911
1130,24e907aa9fe43789e0530d0957918266,2022/06/20 11:34:02+00,G0080,Leeuwarden,bestaand,0,groenvoorziening: gras- en kruidachtigen,008,,8,008__,Leeuwarden - Stavoren,Lw-Stv,Leeuwarden - Stavoren ,5.047646,"5,047646",Noord-Oost,NO,Friesland,36,BAAN,Wadden,BAAN,Noord-Oost,NO,ProRail,178404.1645,576242.885191,53.17236531,5.73720955,67.900662,283,,Nee,67.900662,57.8095487027107
1131,fd1d60858bad48c2e04014ac0e2861a4,2021/04/15 16:29:51+00,P0025,Gelderland,bestaand,0,gesloten verharding: asfalt,030,,30,030__,Zutphen - Deventer,Ah-Zl,Arnhem - Zwolle ,36.175083,"36,175083",Noord-Oost,NO,IJsselstreek,31,BAAN,Veluwe,BAAN,Noord-Oost,NO,ProRail,212212.255417,469882.297,52.21406067,6.22434025,5.9667,283,,Nee,5.9667005,13.7314271665253
1132,2daf9be87f894038bdc573184ee595c4,2020/10/19 08:59:06+00,G0160,Hardenberg,bestaand,0,groenvoorziening,203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,37.317047,"37,317047",Noord-Oost,NO,Overijssel,34,BAAN,Drenthe,BAAN,Noord-Oost,NO,ProRail,238184.062,505243.616335,52.52850785,6.61304775,33.787022,283,,Nee,33.7870225,42.0834799383411
1133,fd1d6086b92f48c2e04014ac0e2861a4,2022/12/16 15:13:08+00,G0301,Zutphen,bestaand,0,open verharding: betonstraatstenen,208,,208,208__,Apeldoorn - Zutphen,Asd-Zp,Amsterdam Centraal - Zutphen ,103.176043,"103,176043",Noord-Oost,NO,IJsselstreek,31,BAAN,Veluwe,BAAN,Noord-Oost,NO,ProRail,208048.880182,462387.1195,52.14711615,6.16225488,1.882447,283,,Nee,1.882447,6.50390335368313
1134,8d852cc6ef674ecb871a41f60863d2b1,2020/02/06 13:51:38+00,G0484,Alphen aan den Rijn,bestaand,0,gesloten verharding: asfalt,623,,623,623__,Alphen a/d Rijn,Wd-Ledn,Woerden - Leiden Centraal ,17.821922,"17,821922",Randstad Zuid,RZ,Rijn en Gouwe,81,BAAN,Rijn en Gouwe,BAAN,Randstad Zuid,RZ,ProRail,104754.993066,460223.9285,52.12793896,4.65343323,3.990707,283,,,3.9907075,12.5592958499853
1135,8c417bdd34514c45a96b180e31a07cf0,2020/02/06 13:51:38+00,G0484,Alphen aan den Rijn,bestaand,0,open verharding: betonstraatstenen,623,,623,623__,Alphen a/d Rijn,Wd-Ledn,Woerden - Leiden Centraal ,17.812414,"17,812414",Randstad Zuid,RZ,Rijn en Gouwe,81,BAAN,Rijn en Gouwe,BAAN,Randstad Zuid,RZ,ProRail,104762.531035,460217.9385,52.12788581,4.65354419,1.938699,283,,,1.938699,7.45923994067802
1136,eeaa89d3c5794b4581fc16c02d21d263,2020/02/06 13:51:38+00,G0484,Alphen aan den Rijn,bestaand,0,open verharding: betonstraatstenen,623,,623,623__,Alphen a/d Rijn,Wd-Ledn,Woerden - Leiden Centraal ,17.822957,"17,822957",Randstad Zuid,RZ,Rijn en Gouwe,81,BAAN,Rijn en Gouwe,BAAN,Randstad Zuid,RZ,ProRail,104759.47528,460230.1035,52.12799487,4.65349777,3.495928,283,,,3.4959275,12.3848215203975
1137,0b3ff536e3a24ec29df9bb1e54b8c482,2020/02/06 13:51:38+00,G0484,Alphen aan den Rijn,bestaand,0,open verharding: betonstraatstenen,623,,623,623__,Alphen a/d Rijn,Wd-Ledn,Woerden - Leiden Centraal ,17.83177,"17,831770",Randstad Zuid,RZ,Rijn en Gouwe,81,BAAN,Rijn en Gouwe,BAAN,Randstad Zuid,RZ,ProRail,104753.076304,460236.267,52.12804968,4.65340342,1.811444,283,,,1.811444,7.03717564111425
1138,41c6935f6b874db7b44ab247085eb021,2022/04/28 10:07:58+00,G0119,Meppel,bestaand,0,groenvoorziening: gras- en kruidachtigen,502,b,502,502_b,Meppel,Zl-Lw,Zwolle - Leeuwarden ,99.940445,"99,940445",Noord-Oost,NO,Drenthe,35,BAAN,Drenthe,BAAN,Noord-Oost,NO,ProRail,209708.169012,522175.101,52.68425377,6.19625414,90.166808,283,,,90.166808,51.7771726825553
1139,4ff8b3b093a740bf947cf2b28af5c9ae,2020/10/19 08:57:44+00,G0160,Hardenberg,bestaand,0,groenvoorziening,203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,45.990259,"45,990259",Noord-Oost,NO,Overijssel,34,BAAN,Drenthe,BAAN,Noord-Oost,NO,ProRail,241811.315658,512559.593,52.59368037,6.66839728,126.623905,283,,Nee,126.623905,92.7802157896791
1140,4e0390134fff4e218728741a3997fdec,2020/12/26 14:57:44+00,G0405,,bestaand,0,groenvoorziening,626,c,626,626_c,Hoorn,Zd-Ekz,Zaandam - Enkhuizen ,33.465183,"33,465183",Randstad Noord,RN,Heerhugowaard,6,BAAN,Hollands Noorderkwartier,BAAN,Randstad Noord,RN,ProRail,133441.0475,517673.368276,52.64612275,5.06866238,209.507447,283,,Nee,209.507447,130.825310716884
1141,b46e1881864c4ff185304bc6250d5755,2020/05/26 12:54:01+00,L0004,Prorail,bestaand,0,groenvoorziening,815,a,815,815_a,Roodeschool Eemshaven,Rda-Eem,Rodeschool Aansl. - Eemshaven ,5.162152,"5,162152",Noord-Oost,NO,Groningen,37,BAAN,Wadden,BAAN,Noord-Oost,NO,ProRail,248659.873868,608195.0315,53.4517241,6.79702882,11.495844,283,,,11.4958445,16.8774218278381
1142,0a93bdbfed4a4c2cb8819568d7ec4f5c,2019/11/20 13:20:15+00,L0004,Prorail,bestaand,0,open verharding: beton element,822,a,822,822_a,Zwijndrecht Groote Lindt,Zwd-Zwdi,Zwijndrecht - Zwijndrecht Groote Lindt ,102.647629,"102,647629",Randstad Zuid,RZ,Dordrecht,5,BAAN,Dordrecht,BAAN,Randstad Zuid,RZ,ProRail,102417.169,424864.956241,51.80993167,4.62471326,2.272462,283,,Nee,2.272462,12.1742894844707
1143,e63f526efc6a4c0ea8dfe624b8d3ee20,2020/10/09 23:03:27+00,L0004,Prorail,bestaand,0,groenvoorziening,205,,205,205__,Mariënberg - Almelo,Mrb-Aml,Mariënberg - Almelo ,7.779643,"7,779643",Noord-Oost,NO,Twente,32,BAAN,Twente,BAAN,Noord-Oost,NO,ProRail,235822.827562,495506.926,52.44137054,6.5759026,9.133468,283,,Nee,9.1334675,12.5980115381573
1144,1ef6a391400b4075b907a8c642a2b20b,2016/06/02 11:21:03+00,L0004,Prorail,bestaand,0,groenvoorziening,204,,204,204__,Herfte Aansl. - Mariënberg,Hea-Emn,Herfte Aansl. - Emmen ,32.517748,"32,517748",Noord-Oost,NO,Overijssel,34,BAAN,Drenthe,BAAN,Noord-Oost,NO,ProRail,234296.355,502674.169121,52.50599743,6.55515719,13.396493,283,,Nee,13.3964925,28.965827074187
1145,cddd8ccac1c2427aaaf9669571cc24ab,2021/07/23 13:41:21+00,P0025,Gelderland,bestaand,0,groenvoorziening: gras- en kruidachtigen,212,,212,212__,Winterswijk - Zevenaar,Ww-Zv,Winterswijk-Zevenaar ,48.498831,"48,498831",Noord-Oost,NO,Achterhoek,30,BAAN,Gelre,BAAN,Noord-Oost,NO,ProRail,203434.377174,437395.967559,51.92293089,6.0913004,881.111955,283,,Nee,878.5292996,696.370307354863
1146,c07fe04946e84533a49ea5c4de29f05b,2017/11/15 07:50:03+00,G0301,Zutphen,bestaand,0,groenvoorziening: gras- en kruidachtigen,210,,210,210__,Zutphen - Winterswijk,Zp-Ww,Zutphen - Winterswijk ,6.46016,"6,460160",Noord-Oost,NO,Achterhoek,30,BAAN,Gelre,BAAN,Noord-Oost,NO,ProRail,215418.251836,462127.3275,52.14402462,6.26986474,341.123426,283,,Nee,341.1234255,526.065403801189
1147,8e4ac6cd922c498382c1f79b5aeb81f2,2022/11/24 16:40:31+00,G0213,Brummen,bestaand,0,groenvoorziening: gras- en kruidachtigen,033,,33,033__,Dieren - Zutphen,Ah-Zl,Arnhem - Zwolle ,18.370309,"18,370309",Noord-Oost,NO,Achterhoek,30,BAAN,Gelre,BAAN,Noord-Oost,NO,ProRail,206427.818249,454281.484,52.07442111,6.13734869,34.338198,283,,Nee,34.3381985,45.3394073864727
1148,befceba259794b1ce0531529a8c04556,2022/07/22 14:13:44+00,L0004,Prorail,bestaand,0,open verharding,501,,501,501__,Groningen,Hlg-Nscg,Harlingen - Nieuweschans Grens ,79.416883,"79,416883",Noord-Oost,NO,Groningen,37,BAAN,Wadden,BAAN,Noord-Oost,NO,ProRail,232627.1095,581036.657932,53.21032447,6.54914874,8.504662,283,,,8.504662,14.6918112892
1149,3942e17e1996475ea9632e9f0046a4da,2022/05/23 12:28:28+00,L0004,Prorail,bestaand,0,groenvoorziening,203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,67.404161,"67,404161",Noord-Oost,NO,Overijssel,34,BAAN,Drenthe,BAAN,Noord-Oost,NO,ProRail,254082.616,527876.296477,52.72920342,6.85403356,23.0678,283,,Nee,23.0677995,163.761992322076
1150,81a4abfa0a5549de90f1f2f1510035cc,2020/10/09 23:02:49+00,L0004,Prorail,bestaand,0,groenvoorziening,205,,205,205__,Mariënberg - Almelo,Mrb-Aml,Mariënberg - Almelo ,2.79149,"2,791490",Noord-Oost,NO,Twente,32,BAAN,Twente,BAAN,Noord-Oost,NO,ProRail,235041.289705,500409.9245,52.48554288,6.56558416,69.873347,283,,Nee,69.8733475,66.5772336918962
1151,96876d86a6d84bd2a18da6c241c8d44b,2022/04/21 06:58:54+00,G0160,Hardenberg,bestaand,0,groenvoorziening,203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,47.302967,"47,302967",Noord-Oost,NO,Overijssel,34,BAAN,Drenthe,BAAN,Noord-Oost,NO,ProRail,242137.436,513835.096009,52.6050891,6.67354386,35.188519,283,,Nee,35.188519,46.3311196570766
1152,63f0516fde8644c3880f02ae395060a3,2021/09/09 11:46:34+00,L0004,Prorail,bestaand,0,groenvoorziening,203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,42.680143,"42,680143",Noord-Oost,NO,Overijssel,34,BAAN,Drenthe,BAAN,Noord-Oost,NO,ProRail,239324.177,510385.52928,52.57453571,6.63114794,26.580164,283,,Nee,26.580164,22.7666802791042
1153,cb382a1a28134886a5c9ce4dabc14e83,2022/03/21 09:23:01+00,G0213,Brummen,bestaand,0,groenvoorziening: gras- en kruidachtigen,209,,209,209__,Dieren - Apeldoorn,Dr-Apd,Dieren - Apeldoorn ,6.636544,"6,636544",Noord-Oost,NO,Achterhoek,30,BAAN,Gelre,BAAN,Noord-Oost,NO,ProRail,201922.766948,456766.2895,52.09715349,6.071983,84.903629,283,,Nee,84.903629,109.810197863738
1154,972ab54d88804b969a178920cd1f876c,2018/10/26 18:29:28+00,P0025,Gelderland,bestaand,0,groenvoorziening: gras- en kruidachtigen,158,,158,158__,Ressen = Bemmel - Zevenaar,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,98.264952,"98,264952",Randstad Zuid,RZ,A15trace,71,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,195226.424,435547.110627,51.906968,5.97177046,222.021034,283,,Nee,222.04870936,118.98016409169
1155,5f27c954177e40b9a5a8592a1ae2bbe3,2019/10/31 06:41:13+00,P0027,Noord-Holland,bestaand,0,groenvoorziening: gras- en kruidachtigen,083,,83,083__,Haarlem - Zandvoort aan Zee,Hlmjl-Zvt,Haarlem Julianalaan - Zandvoort aan Zee ,1.520738,"1,520738",Randstad Noord,RN,Haarlem,8,BAAN,Kennemerland,BAAN,Randstad Noord,RN,ProRail,102541.3925,489263.636752,52.38871623,4.61660266,36.880145,283,,Nee,36.8801455,47.785940261099
1156,34074d54722e4dadaa7d6b762b130d8a,2019/10/31 06:41:13+00,P0027,Noord-Holland,bestaand,0,groenvoorziening: gras- en kruidachtigen,082,,82,082__,Haarlem - Santpoort Noord,Hlm-Utg,Haarlem - Uitgeest ,1.621815,"1,621815",Randstad Noord,RN,Haarlem,8,BAAN,Kennemerland,BAAN,Randstad Noord,RN,ProRail,103038.458,490083.310629,52.39612983,4.62377692,50.177005,283,,Nee,50.177005,33.1081555387331
1157,183ba55633f21231e053440a0c0a01f6,2022/08/05 06:39:39+00,G0243,Harderwijk,bestaand,0,groenvoorziening: gras- en kruidachtigen,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,47.197061,"47,197061",Noord-Oost,NO,Gelderse Vallei,29,BAAN,Veluwe,BAAN,Noord-Oost,NO,ProRail,170375.8935,481778.492837,52.32373415,5.61273823,11.646499,283,,Nee,11.6464995,17.5824378766987
1158,d6ed2ae1b1994015a78cd3d045a2fb9f,2022/03/21 09:23:04+00,G0213,Brummen,bestaand,0,groenvoorziening: gras- en kruidachtigen,209,,209,209__,Dieren - Apeldoorn,Dr-Apd,Dieren - Apeldoorn ,6.638138,"6,638138",Noord-Oost,NO,n.v.t.,,,n.v.t.,,n.v.t.,,Derden - Overig,201950.097192,456787.84,52.09734486,6.0723848,22.200137,283,,Nee,22.2001365,22.1350584109327
1159,ba639e81e6be4d48b037336fc6da0b9f,2023/01/10 15:53:37+00,P0028,Zuid-Holland,bestaand,0,groenvoorziening: gras- en kruidachtigen,085,,85,085__,Haarlem - Warmond,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,28.952033,"28,952033",Randstad Noord,RN,Haarlem,8,BAAN,Kennemerland,BAAN,Randstad Noord,RN,ProRail,98455.070079,479064.4215,52.29665161,4.558295,156.355759,283,,Nee,156.355759,169.558853221399
1160,6c5e232bbd9346f58b21d78ad9818d09,2019/12/06 09:00:07+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,groenvoorziening,206,,206,206__,Zwolle - Wierden,Zl-Wdn,Zwolle - Wierden ,32.202217,"32,202217",Noord-Oost,NO,Twente,32,BAAN,Twente,BAAN,Noord-Oost,NO,ProRail,229337.824265,486933.004,52.3652422,6.47864185,545.492992,283,,Nee,545.492992,244.303676541555
1161,16fd016cce916cac9e050210a7e24119,2015/09/11 09:19:57+00,G0599,Rotterdam,bestaand,1,gesloten verharding,478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,3.346404,"3,346404",Randstad Zuid,RZ,Europoort,4,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,61050.2185,441514.671104,51.95411959,4.02045089,31.14449,283,,,31.14449,43.7408498800495
1162,975a8e5c251e4f72bd177a110790dd0f,2015/05/07 12:59:00+00,G0405,,bestaand,0,groenvoorziening,435,,435,435__,Hoorn - Medemblik,Hn-Mbk,Hoorn - Medemblik ,3.444982,"3,444982",Randstad Noord,RN,Heerhugowaard,6,BAAN,Hollands Noorderkwartier,BAAN,Randstad Noord,RN,ProRail,132931.009178,519692.4815,52.66424785,5.06099194,20.699894,283,,Nee,20.699894,22.6382370390707
1163,3ac63bb80bfd4b42aed470d9b376e1c7,2016/12/16 09:38:08+00,G0405,,bestaand,0,groenvoorziening,435,,435,435__,Hoorn - Medemblik,Hn-Mbk,Hoorn - Medemblik ,2.069112,"2,069112",Randstad Noord,RN,Heerhugowaard,6,BAAN,Hollands Noorderkwartier,BAAN,Randstad Noord,RN,ProRail,133584.566332,518508.513,52.65363377,5.07072893,176.189121,283,,Nee,176.189121,179.120362084485
1164,d52400aea5ec4084b859b37c2a91fec6,2018/12/04 09:59:14+00,G0405,,bestaand,0,groenvoorziening,435,,435,435__,Hoorn - Medemblik,Hn-Mbk,Hoorn - Medemblik ,2.805842,"2,805842",Randstad Noord,RN,Heerhugowaard,6,BAAN,Hollands Noorderkwartier,BAAN,Randstad Noord,RN,ProRail,133164.073968,519110.869,52.65903037,5.06447529,199.602871,283,,Nee,199.643264235,168.532817906352
1165,dc15b67d96e74baeac67c357a9692f70,2020/12/26 14:57:44+00,G0405,,bestaand,0,groenvoorziening,626,c,626,626_c,Hoorn,Zd-Ekz,Zaandam - Enkhuizen ,33.450614,"33,450614",Randstad Noord,RN,Heerhugowaard,6,BAAN,Hollands Noorderkwartier,BAAN,Randstad Noord,RN,ProRail,133425.314,517673.775046,52.64612579,5.06842989,192.077253,283,,Nee,192.0772535,128.933917706067
1166,ccabc46bfd32cf6ce053660013ac6494,2021/09/24 14:38:27+00,G0014,Groningen,bestaand,0,open verharding: gebakken klinkers,501,,501,501__,Groningen,Hlg-Nscg,Harlingen - Nieuweschans Grens ,79.923506,"79,923506",Noord-Oost,NO,Groningen,37,BAAN,Wadden,BAAN,Noord-Oost,NO,ProRail,233131.0955,581084.207577,53.21067837,6.55670256,13.996055,283,,Nee,13.99362589,42.7991805739911
1167,1ebf7d0fb0404c80810952d2cf8d10a8,2018/09/21 10:09:39+00,P0025,Gelderland,bestaand,0,groenvoorziening: gras- en kruidachtigen,155,a,155,155_a,Meteren Aansl. - Ressen = Bemmel,Brgnd-Brech,Betuweroute Giessendam - Betuweroute Echteld ,49.905878,"49,905878",Randstad Zuid,RZ,A15trace,71,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,149732.033,430405.087341,51.86218012,5.31072542,47.300701,283,,Nee,47.3007005,45.9650471714602
1168,aa5fce7689b443b09020f2d8897b0e2f,2022/07/13 11:59:25+00,L0004,Prorail,bestaand,0,groenvoorziening,069,,69,069__,Simpelveld - Schin op Geul,Vet-Mtn,Verschau (D) - Maastricht Noord ,20.636948,"20,636948",Zuid,Z,n.v.t.,,,n.v.t.,,n.v.t.,,Derden - Overig,190194.127,317712.019693,50.84816469,5.8869093,779.384834,283,,,779.384834,349.738697742661
1169,03a362a3df8e6de0e054001a4b092702,2020/09/09 09:31:59+00,G1892,Zuidplas,bestaand,0,groenvoorziening: gras- en kruidachtigen,226,,226,226__,Gouda - Alphen a/d Rijn,Gd-Apn,Gouda - Alphen a/d Rijn ,5.234396,"5,234396",Randstad Zuid,RZ,Rijn en Gouwe,81,BAAN,Rijn en Gouwe,BAAN,Randstad Zuid,RZ,ProRail,104288.642065,448093.9615,52.01887905,4.64842551,230.507921,283,,Nee,230.507921,538.172195694525
1170,e3a456c36cb2434da099555d59fa95d2,2019/09/26 10:40:05+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,groenvoorziening,009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,161.0588,"161,058800",Noord-Oost,NO,Friesland,36,BAAN,Wadden,BAAN,Noord-Oost,NO,ProRail,182052.188,574190.585771,53.15375264,5.79159112,3989.02468,283,,Nee,3989.0246805,797.298708357179
1171,05c0684a0e564e25822f120eddbd25ff,2020/11/25 09:27:15+00,G1742,Rijssen-Holten,bestaand,0,groenvoorziening,024,,24,024__,Deventer - Wierden,Dv-Aml,Deventer - Almelo ,23.043092,"23,043092",Noord-Oost,NO,IJsselstreek,31,BAAN,Veluwe,BAAN,Noord-Oost,NO,ProRail,229553.4575,479468.305243,52.2981329,6.48015422,427.26873,283,,Nee,427.2687305,342.6171771821
1172,637455b5c5614fac9419a345835d5aeb,2021/06/11 16:16:23+00,L0004,Prorail,bestaand,0,groenvoorziening,208,,208,208__,Apeldoorn - Zutphen,Asd-Zp,Amsterdam Centraal - Zutphen ,90.238838,"90,238838",Noord-Oost,NO,IJsselstreek,31,BAAN,Veluwe,BAAN,Noord-Oost,NO,ProRail,196858.885,468787.704725,52.20560248,5.9995672,11.956069,283,,Nee,11.9560685,22.0357893719553
1173,1977fd13bcbe4f7eb8e0764139802106,2017/07/03 09:22:36+00,L0004,Prorail,bestaand,0,groenvoorziening,519,a,519,519_a,Roermond,Mt-Vl,Maastricht - Venlo ,46.088244,"46,088244",Zuid,Z,Roermond,25,BAAN,Limburg,BAAN,Zuid,Z,ProRail,197355.666,355879.981474,51.1907487,5.99308061,115.767758,283,,Nee,115.767758,260.816134901177
1174,10e10c6e8642432fac6ac52dd3bb1c2f,2017/10/30 10:35:38+00,L0004,Prorail,bestaand,0,groenvoorziening,060,,60,060__,Roermond - Venlo,Mt-Vl,Maastricht - Venlo ,48.166582,"48,166582",Zuid,Z,Venlo,27,BAAN,De Peel,BAAN,Zuid,Z,ProRail,198336.2035,357693.342282,51.20697383,6.00732635,16.504473,283,,Nee,16.504473,21.4740958896214
1175,cd5b5f92b40b47a99e99e6b6e27b153b,2020/04/10 07:50:13+00,L0004,Prorail,bestaand,0,onverhard,514,a,514,514_a,Nijmegen,Ah-Vl,Arnhem - Venlo ,18.509843,"18,509843",Noord-Oost,NO,Maas en Waal,28,BAAN,Gelre,BAAN,Noord-Oost,NO,ProRail,187569.900051,427172.62,51.83219857,5.8597191,216.054949,283,,Nee,216.054949,432.16509865981
1176,bb4a29306ad64bea9af19203487f7119,2021/08/20 09:34:07+00,L0004,Prorail,bestaand,0,groenvoorziening,023,,23,023__,Apeldoorn - Deventer,Apd-Dv,Apeldoorn - Deventer ,5.326803,"5,326803",Noord-Oost,NO,IJsselstreek,31,BAAN,Veluwe,BAAN,Noord-Oost,NO,ProRail,199522.797,471232.323826,52.22736452,6.03885726,5.699849,283,,Nee,5.6998495,10.0282557682781
