FID,omschr,doorrijhgt,invent_oms,beginwdl,beginkm,eindwdl,eindkm,kantcode,wegnummer,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
kunstinweg_kenmerk.1359,Viaduct,0,VIAD.O/D EMPELSEDIJK,R,110.26799774,R,110.30400085,,002,LTK0000497965,M,I,,"MULTILINESTRING ((149497.12460000068 416366.53730000183, 149517.99689999968 416337.2056000009), (149485.24179999903 416357.5142999999, 149505.75879999995 416327.93299999833))"
kunstinweg_kenmerk.1360,Brug,0,BRUG O/D TWEEDE BRUGSLOOT (VAST),R,58.59700012,R,58.61899948,,009,LTK0000430386,M,I,,"MULTILINESTRING ((109160.07860000059 502995.4343999997, 109174.77730000019 503014.40670000017), (109144.36630000174 503004.3066000007, 109163.97159999982 503029.59760000184))"
kunstinweg_kenmerk.1361,Brug,0,BRUG O/D MAKKEMERVAART (VAST),R,110.31700134,R,110.32900238,,007,LTK0000482957,M,I,,"MULTILINESTRING ((162827.53180000186 563789.5859000012, 162817.70789999887 563796.4772000015), (162808.6072999984 563783.4831000008, 162810.04890000075 563782.4715000018, 162818.55570000038 563776.7732000016))"
kunstinweg_kenmerk.1362,Brug,0,BRUG HETEREN  BRUG IN DE A-50 (VAST),R,160.81500244,R,161.80000305,,050,LTK0000433144,M,I,,"MULTILINESTRING ((181206.58249999955 442306.24069999903, 181210.1523000002 442287.8487999998, 181213.51419999823 442268.1579999998, 181216.07349999994 442251.0095999986, 181218.64440000057 442231.17489999905, 181219.94900000095 442218.99450000003, 181221.76779999956 442199.07820000127, 181223.36719999835 442174.96660000086, 181224.14930000156 442155, 181224.53060000017 442135.00349999964, 181224.46950000152 442115.00030000135, 181223.59430000186 442088.0476000011, 181222.4389999993 442068.08089999855, 181221.43250000104 442055.0397000015, 181219.10020000115 442031.1083999984, 181216.68290000036 442011.27600000054, 181213.8553000018 441991.47470000014, 181210.95710000023 441974.0078999996, 181207.2826000005 441954.34420000017, 181203.14710000157 441934.77639999986, 181199.04309999943 441916.99120000005, 181195.34640000015 441902.16380000114, 181190.15100000054 441882.8742999993, 181184.68050000072 441863.6339999996, 181178.88450000063 441844.49230000004, 181172.98900000006 441826.00349999964, 181166.6895999983 441807.0214000009, 181160.18919999897 441788.1068999991, 181153.52109999955 441769.24920000136, 181140.45760000125 441733.4739000015, 181075.15210000053 441560.7664999999, 181040.81010000035 441469.9857000001, 180999.92170000076 441362.5637000017), (181220.7206000015 442308.7895999998, 181223.0289000012 442297.3531999998, 181226.7501000017 442276.0760000013, 181229.79610000178 442256.25290000066, 181233.2991000004 442227.96290000156, 181235.23420000076 442208.05160000175, 181236.73970000073 442188.05700000003, 181237.2846999988 442179.0216999985, 181238.1576000005 442159.0199000016, 181238.62359999865 442136, 181238.54210000113 442116, 181238.03860000148 442095.96609999985, 181237.03299999982 442074.8214999996, 181235.61740000173 442054.8713000007, 181233.74549999833 442034.9197999984, 181231.3949000016 442014.11199999973, 181228.66910000145 441994.2971000001, 181225.4904000014 441974.5502000004, 181221.9043999985 441954.82250000164, 181218.29769999906 441937.0513000004, 181213.90929999948 441917.5604000017, 181208.1726000011 441894.7014000006, 181202.1682999991 441872.7410000004, 181196.5326000005 441853.5342999995, 181191.6475000009 441837.71730000153, 181179.11470000073 441799.7276000008, 181172.53700000048 441780.8158, 181159.82990000024 441745.688099999, 181147.83289999887 441713.4503999986, 181088.0428000018 441555.4034000002, 181015.20910000056 441362.8707999997, 181013.6986999996 441358.81159999967))"
kunstinweg_kenmerk.1363,Viaduct,0,VIAD.O/D BURG.KEIJZERWEG,R,1.27900004,R,1.33399999,,003,LTK0000457548,M,I,,"MULTILINESTRING ((108075.44530000165 427124.4230000004, 108089.80719999969 427152.7487999983, 108098.28940000013 427171.1270999983), (108064.50219999999 427128.86620000005, 108088.51810000092 427177.2318999991))"
kunstinweg_kenmerk.1364,Viaduct,0,VIAD,R,86.61599731,R,86.62999725,,006,LTK0000429852,M,I,,"MULTILINESTRING ((164783.60489999875 506628.4941000007, 164782.59580000117 506642.4576999992), (164745.73690000176 506700.0815999992, 164746.84629999846 506686.125599999))"
kunstinweg_kenmerk.1365,Viaduct,0,VIAD. O/D BROEKSTRAAT,R,34.4109993,R,34.43299866,,073,LTK0000433971,M,I,,"MULTILINESTRING ((206217.51700000092 368652.60759999976, 206232.14820000157 368669.03709999844), (206205.15549999848 368658.127700001, 206206.78429999948 368659.9331, 206219.81329999864 368674.53339999914))"
kunstinweg_kenmerk.1366,Viaduct,0,VIAD.O/D RINGWEG,R,46.4109993,R,46.41600037,,009,LTK0000440206,M,I,,"MULTILINESTRING ((108115.07239999995 492187.71979999915, 108113.22309999913 492192.36520000175), (108103.59809999913 492187.5291999988, 108105.46240000054 492182.88980000094))"
kunstinweg_kenmerk.1367,Brug,0,BRUG O/D DINKEL (VAST),R,176.92300415,R,176.96200562,,001,LTK0000428842,M,I,,"MULTILINESTRING ((266484.1860000007 481626.808699999, 266486.5309999995 481627.00239999965, 266523.0716000013 481629.79250000045), (266522.2399000004 481642.8136, 266489.83579999954 481640.3220999986, 266483.3579999991 481639.7824999988))"
kunstinweg_kenmerk.1368,Onderdoorgang (voetgangers/fietsers/eco),0,FIETS-VOETG.TUNNEL,R,44.48799896,R,44.49399948,,032,LTK0000466730,M,I,,"MULTILINESTRING ((192570.10779999942 551215.4723000005, 192568.85819999874 551217.4182000011, 192566.8927000016 551220.5381000005), (192556.09549999982 551214.1444000006, 192559.31210000068 551209.0795000009))"
kunstinweg_kenmerk.1369,Brug,0,BRUG O/H OUDE DIEP (VAST),R,91.96600342,R,91.97200012,,004,LTK0000429745,M,I,,"MULTILINESTRING ((88089.90839999914 419257.65459999815, 88091.2771999985 419263.49639999866), (88077.50539999828 419260.3139999993, 88076.13470000029 419254.47260000184))"
kunstinweg_kenmerk.1370,Viaduct,0,VIAD.O/D STATIONSWEG,R,64.24500275,R,64.27600098,,073,LTK0000462420,M,I,,"MULTILINESTRING ((197508.15419999883 393501.73860000074, 197508.93409999833 393477.93730000034, 197509.22349999845 393470.75719999894), (197522.16470000148 393473.88159999996, 197521.6046999991 393487.94469999894, 197521.13599999994 393504.86389999837))"
kunstinweg_kenmerk.1371,Brug,0,GOEREESESLUIS (VAST),R,18.80200005,R,18.82600021,,057,LTK0000433370,M,I,,"MULTILINESTRING ((61990.2639000006 427016.0036999993, 62009.19079999998 427037.97580000013), (61981.480099998415 427024.7936999984, 61999.77459999919 427045.99069999903))"
kunstinweg_kenmerk.1372,Viaduct,0,VIAD.'JAGERSWIJK'O/D NOORDBROEKSTERSTRAAT,R,218.20500183,R,218.26300049,,007,LTK0000490311,M,I,,"MULTILINESTRING ((250104.0084999986 576613.5483999997, 250052.04630000144 576613.5667000003, 250046.0086000003 576613.5296999998), (250053.03689999878 576599.8297000006, 250111.03669999912 576599.6829000004))"
kunstinweg_kenmerk.1373,Viaduct,0,VIAD.O/H BRAKKENDER GATS,R,12.92500019,R,12.93000031,,076,LTK0000434176,M,I,,"MULTILINESTRING ((191030.96040000021 325160.09109999985, 191029.11989999935 325160.96379999816, 191026.45710000023 325162.26359999925), (191019.40199999884 325153.1719999984, 191022.14220000058 325151.8416999988, 191023.9140000008 325151.01790000126))"
kunstinweg_kenmerk.1374,Viaduct,0,VIAD.O/D VAN KETWICH VERSCHUURLAAN,R,198.98500061,R,199.01199341,,028,LTK0000492083,M,I,,"MULTILINESTRING ((233673.89950000122 579096.8726000004, 233665.2580000013 579122.4523999989), (233652.56529999897 579118.2994000018, 233660.81819999963 579095.7630000003))"
kunstinweg_kenmerk.1375,Brug,0,BRUG O/D BIERKREEK,R,4.68200016,R,4.69199991,,061,LTK0000440563,M,I,,"MULTILINESTRING ((29636.2490000017 372768.57279999927, 29644.401000000536 372762.7809999995), (29651.344000000507 372768.88390000165, 29643.17980000004 372774.65839999914))"
kunstinweg_kenmerk.1376,Onderdoorgang (voetgangers/fietsers/eco),0,VOETG.TUNNEL REST.'HOLTEN',R,122.1740036,R,122.17900085,,001,LTK0000479106,M,I,,"MULTILINESTRING ((226547.5379000008 474541.50389999896, 226543.04809999838 474539.30359999835), (226556.3524999991 474528.99720000103, 226560.84679999948 474531.18829999864))"
kunstinweg_kenmerk.1377,Viaduct,0,VIAD.'VOGELBEEK'OVER RW.  6,R,111.61499786,R,111.6760025,,006,LTK0000482924,M,I,,"MULTILINESTRING ((181229.6887000017 522731.64510000125, 181233.4470999986 522732.33029999956, 181249.377700001 522736.58960000053, 181256.36690000072 522738.8572999984, 181270.30950000137 522744.2745999992, 181286.77749999985 522752.44519999996), (181215.8947999999 522739.65579999983, 181223.06830000132 522740.60599999875, 181245.22470000014 522745.8295999989))"
kunstinweg_kenmerk.1378,Viaduct,0,VIAD.O/D WESTERGOWEL=N383,R,35.2480011,R,35.35599899,,031,LTK0000488605,M,I,,"MULTILINESTRING ((177084.61800000072 580105.182, 177093.2745999992 580105.0830999985, 177143.58540000021 580104.508200001, 177182.6116000004 580104.0621999986, 177192.61850000173 580103.9477999993), (177084.7083999999 580084.7430999987, 177090.90529999882 580084.6700999998, 177106.13320000097 580084.490699999, 177110.2699000016 580084.4420000017, 177121.22940000147 580084.3128999993, 177191.89829999954 580083.4803000018))"
kunstinweg_kenmerk.1379,Viaduct,0,VIAD.'HANSHOF'O/D CUIJKSEWEG,R,86.50700378,R,86.51499939,,073,LTK0000462426,M,I,,"MULTILINESTRING ((188729.89930000156 413158.1396000013, 188732.88940000162 413151.9193999991, 188733.3685999997 413150.9310000017), (188746.16189999878 413155.1735999994, 188742.69999999925 413162.3858000003))"
kunstinweg_kenmerk.1380,Viaduct,0,VIAD. O/D VBW. h (R.32),R,49.97200012,R,49.99399948,,031,LTK0000432573,M,I,,"MULTILINESTRING ((181931.6761999987 574706.4475999996, 181929.5533999987 574706.1744999997, 181909.80110000074 574704.1119000018), (181910.0538999997 574696.310800001, 181923.13980000094 574697.2316000015, 181931.90960000083 574698.6374999993))"
kunstinweg_kenmerk.1381,Viaduct,0,VIAD.O/D RW. 20 (R.RIJB.),R,15.55799961,R,15.63300037,,016,LTK0000483429,M,I,,"MULTILINESTRING ((96190.11199999973 440410.5951000005, 96188.52169999853 440426.1358000003, 96184.31430000067 440445.80900000036, 96181.00230000168 440456.3649000004, 96172.39689999819 440475.73629999906), (95962.04830000177 440434.0861000009, 96009.42810000107 440385.5086000003, 96012.99130000174 440381.80040000007))"
kunstinweg_kenmerk.1382,Viaduct,0,VIAD.O/D DALWEG 36,R,31.44199944,R,31.45000076,,033,LTK0000432797,M,I,,"MULTILINESTRING ((254520.6895999983 565027.4846000001, 254515.81340000033 565021.1424999982), (254523.43470000103 565014.4635000005, 254528.30460000038 565020.8104000017))"
kunstinweg_kenmerk.1383,Viaduct,0,VIAD.OVER VBW.h ='KP.KETHELPLEIN',R,63.47800064,R,63.54100037,,004,LTK0000494460,M,I,,"MULTILINESTRING ((84686.94940000027 438180.1889999993, 84688.51220000163 438158.0797000006, 84691.86769999936 438117.38230000064), (84724.36230000108 438118.3359999992, 84720.2109999992 438156.06439999864, 84717.2137000002 438180.9283000007))"
kunstinweg_kenmerk.1384,Viaduct,0,VIAD.O/D WILLEM MOESWEG,R,128.70599365,R,128.74499512,,028,LTK0000432275,M,I,,"MULTILINESTRING ((222771.32339999825 522579.16589999944, 222780.84820000082 522582.89660000056, 222807.72309999913 522593.7934000008), (222764.31280000135 522595.1057999991, 222775.49940000102 522599.44849999994, 222800.42119999975 522609.4528999999))"
kunstinweg_kenmerk.1385,Viaduct,0,VIAD.O/D ZANDKADE,R,93.9489975,R,93.97299957,,015,LTK0000431260,M,I,,"MULTILINESTRING ((123253.41530000046 427926.51469999924, 123263.06179999933 427926.998399999, 123277.17220000178 427928.06720000133, 123277.36199999973 427928.08410000056), (123277.59760000184 427939.1033000015, 123253.65680000186 427937.4178000018))"
kunstinweg_kenmerk.1386,Viaduct,0,VIAD. O/D VEERSEWEG,R,79.29599762,R,79.30799866,,057,LTK0000433423,M,I,,"MULTILINESTRING ((33140.62339999899 392862.3104999997, 33143.31980000064 392855.44729999825, 33145.63479999825 392849.2388000004), (33154.05209999904 392853.4408, 33149.42330000177 392865.58879999816))"
kunstinweg_kenmerk.1387,Viaduct,0,VIAD. O/D SPOORWEG,R,39.66500092,R,39.70700073,,073,LTK0000462409,M,I,,"MULTILINESTRING ((208712.62950000167 373258.4615999982, 208713.2606999986 373255.52870000154, 208715.80070000142 373222.4556999989, 208716.4635999985 373218.88340000063), (208677.04410000145 373247.32510000095, 208677.14070000127 373245.4930999987, 208677.62460000068 373229.3348999992))"
kunstinweg_kenmerk.1388,Brug,0,BRUG O/D WEESPERTREKVAART (VAST),R,13.7869997,R,13.83699989,,010,LTK0000473439,M,I,,"MULTILINESTRING ((124544.48699999973 483262.97140000015, 124550.9215000011 483266.8099000007, 124574.78420000151 483280.35489999875, 124592.34230000153 483289.9316000007, 124594.17859999835 483290.8839999996), (124537.84219999984 483279.98600000143, 124551.46719999984 483287.95589999855, 124566.69610000029 483296.5445000008, 124578.75349999964 483303.1149000004))"
kunstinweg_kenmerk.1389,Viaduct,0,VIAD.O/D POMPHULWEG,R,73.08200073,R,73.08999634,,001,LTK0000487352,M,I,,"MULTILINESTRING ((185140.89919999987 468119.70969999954, 185136.33100000024 468123.52600000054, 185134.74170000106 468124.8169), (185126.40199999884 468114.92819999903, 185132.60049999878 468109.8707000017))"
kunstinweg_kenmerk.1390,Viaduct,0,VIAD.O/D SPOORWEG ARNHEM ZUTPHEN,R,131.87199402,R,131.94500732,,012,LTK0000452013,M,I,,"MULTILINESTRING ((193957.6075000018 445172.62260000035, 193966.80099999905 445154.123300001, 193985.30849999934 445118.69619999826, 193991.24870000035 445107.8434999995), (193942.56159999967 445168.8641999997, 193947.90289999917 445158.1420999989, 193966.1598000005 445122.5507999994, 193977.5175999999 445101.3852000013))"
kunstinweg_kenmerk.1391,Viaduct,0,VIAD.O/D PRUIMENDIJK,R,22.8939991,R,22.91500092,,915,LTK0000434338,M,I,,"MULTILINESTRING ((103572.14440000057 429966.81439999864, 103564.14299999923 429967.90729999915, 103555.32050000131 429969.25090000033), (103553.23820000142 429958.5527999997, 103570.0560999997 429956.0709999986))"
kunstinweg_kenmerk.1392,Viaduct,0,VIAD.'BANDIJK'O/D KERKEINDE,R,34.12400055,R,34.13700104,,027,LTK0000432004,M,I,,"MULTILINESTRING ((124217.48779999837 426095.0351999998, 124214.55600000173 426082.370099999), (124222.11230000108 426075.78390000015, 124224.9877000004 426088.46189999953))"
kunstinweg_kenmerk.1393,Viaduct,0,VIAD.O/D DIRCK VAN SWIETENLAAN,R,16.79999924,R,16.80699921,,044,LTK0000459030,M,I,,"MULTILINESTRING ((91320.49269999936 465623.7104000002, 91322.04430000111 465630.5362999998), (91311.17770000175 465635.64880000055, 91309.84329999983 465629.7989999987))"
kunstinweg_kenmerk.1394,Viaduct,0,VIAD.O/D WESTGAAG,R,13.68200016,R,13.69999981,,020,LTK0000480240,M,I,,"MULTILINESTRING ((76084.98449999839 440120.3269000016, 76096.37370000035 440105.11890000105), (76113.92920000106 440116.18360000104, 76102.54780000076 440131.3975000009))"
kunstinweg_kenmerk.1395,Viaduct,0,VIAD.'DE OSSE' O/D LEIJENWEG,R,125.15200043,R,125.20800018,,028,LTK0000432274,M,I,,"MULTILINESTRING ((219408.68340000138 521457.0390000008, 219464.40480000153 521462.61740000173), (219463.5811999999 521480.2595999986, 219407.8764999993 521474.5166000016))"
kunstinweg_kenmerk.1396,Viaduct,0,VIAD. 'LEURSEBAAN'O/D LEURSEBAAN,R,60.65100098,R,60.66899872,,016,LTK0000486788,M,I,,"MULTILINESTRING ((109014.7089000009 399993.8203999996, 109013.97679999843 400011.8055000007), (108994.5150000006 400016.0788999982, 108994.82079999894 400006.070700001, 108995.15089999884 399998.0903999992))"
kunstinweg_kenmerk.1397,Viaduct,0,VIAD.O/D SCHIPHOLWEG,R,37,R,37.04600143,,009,LTK0000440202,M,I,,"MULTILINESTRING ((111970.35099999979 484203.40410000086, 111973.09389999881 484183.2804999985, 111975.89669999853 484159.08410000056, 111976.0309999995 484157.75879999995), (111994.42469999939 484167.9166000001, 111992.23600000143 484187.63919999823, 111989.71909999847 484207.4844999984, 111988.86400000006 484213.5769000016))"
kunstinweg_kenmerk.1398,Brug,0,'MOLENTJESBRUG'O/D TWEEMOLENTJESVAART (VAST),R,7.94799995,R,7.99599981,,013,LTK0000431152,M,I,,"MULTILINESTRING ((84934.85029999912 448604.53280000016, 84962.31089999899 448565.16380000114), (84919.6895999983 448598.6645000018, 84947.19150000066 448559.3244000003))"
kunstinweg_kenmerk.1399,Onderdoorgang (voetgangers/fietsers/eco),0,FIETSTUNNEL,R,233.40299988,R,233.41400146,,015,LTK0000491816,M,I,,"MULTILINESTRING ((239956.72850000113 451606.7857000008, 239957.6116000004 451595.82119999826), (239966.4539999999 451596.14189999923, 239965.47890000045 451607.09860000014))"
kunstinweg_kenmerk.1400,Brug,0,VIAD. O/D SPOORLIJN DEN BOSCH EINDHOVEN,R,155.36599731,R,155.43600464,,002,LTK0000451484,M,I,,"MULTILINESTRING ((156718.54619999975 388345.0621000007, 156743.8040000014 388352.2404999994, 156762.9710999988 388357.9741999991, 156782.06650000066 388363.92749999836, 156785.61659999937 388365.0841999985), (156725.4545999989 388329.59789999947, 156761.7296999991 388340.8687000014, 156792.21460000053 388350.6457000002))"
kunstinweg_kenmerk.1401,Viaduct,0,VIAD.O/D HAERSTERVEERWEG,R,96.55999756,R,96.58499908,,028,LTK0000483820,M,I,,"MULTILINESTRING ((204993.7036000006 504612.7685999982, 204969.04179999977 504608.6700000018), (204969.66259999946 504593.58850000054, 204996.0865000002 504599.13610000163))"
kunstinweg_kenmerk.1402,Tunnel,0,'HEINENOORDTUNNEL'(OPEN GED.),R,13.42099953,R,13.64700031,,029,LTK0000442070,M,I,,"MULTILINESTRING ((94781.89649999887 427800.7681000009, 94789.68969999999 427819.3203999996, 94797.00659999996 427837.94790000096, 94810.2938000001 427875.67660000175, 94816.65509999916 427894.64020000026, 94828.89550000057 427932.73690000176, 94836.39050000161 427957.6378999986, 94847.42009999976 427996.2703000009, 94851.75519999862 428012.3634000011), (94766.11360000074 427807.82290000096, 94770.565200001 427819.2674999982, 94777.5373999998 427838.01889999956, 94784.40909999982 427856.80490000173, 94791.01220000163 427875.68360000104, 94797.41349999979 427894.6319999993, 94809.74879999831 427932.68989999965, 94815.55649999902 427951.75079999864, 94831.12570000067 428006.1402999982, 94834.60759999976 428018.87629999965))"
kunstinweg_kenmerk.1403,Viaduct,0,VIAD.OVER RW. 30,R,54.35699844,R,54.43999863,,001,LTK0000494298,M,I,,"MULTILINESTRING ((167191.52219999954 464399.0614, 167211.67460000142 464401.9653000012, 167225.96570000052 464404.0245999992, 167227.29789999872 464404.21660000086, 167240.06760000065 464405.9695999995, 167267.77309999987 464409.7727999985, 167267.79289999977 464409.7754999995, 167274.0535000004 464410.63489999995), (167196.12860000134 464386.5592, 167223.72830000147 464390.54940000176, 167284.32919999957 464398.44689999893))"
kunstinweg_kenmerk.1404,Brug,0,BRUG O/D ZIJTAK V/D AA (VAST),R,48.125,R,48.13999939,,002,LTK0000428850,M,I,,"MULTILINESTRING ((127611.41939999908 466438.4310999997, 127611.8564000018 466453.4246999994), (127565.00860000029 466456.66750000045, 127564.56760000065 466441.6739999987))"
kunstinweg_kenmerk.1405,Viaduct,0,VIAD.'HORSTHOEK'O/D EPERWEG,R,225.19700623,R,225.26400757,,050,LTK0000462121,M,I,,"MULTILINESTRING ((198273.60960000008 487473.6468000002, 198285.3478000015 487439.6143000014, 198294.65179999918 487412.5258000009), (198251.63830000162 487472.88760000095, 198268.15769999847 487424.9054000005, 198275.9763999991 487402.2146999985))"
kunstinweg_kenmerk.1406,Viaduct,0,VIAD.'WEZEP'O/D ZUIDERZEESTRAATWEG,R,82,R,82.03299713,,028,LTK0000482232,M,I,,"MULTILINESTRING ((195826.46979999915 497886.52419999987, 195845.48110000044 497907.70529999956, 195848.60390000045 497910.998300001), (195817.9021999985 497893.23640000075, 195825.27279999852 497901.6528999992, 195840.05090000108 497917.69629999995))"
