ID,SUBTYPE,TIJDSTIP_REGISTRATIE,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,POSITIONELE_NAUWKEURIGHEID_MM,NAAM,STATUS,OPPERVLAKTE
3522758,steiger,2018/06/03 22:07:18+00,G1621,Lansingerland,bestaand,1,283,,,77.565
3522759,steiger,2016/05/27 13:50:06+00,G0489,Barendrecht,bestaand,1,283,,,8.606
3522760,stuw,2022/02/07 16:28:24+00,W0663,Waterschap Vechtstromen,bestaand,0,283,,,0.414
3522761,stuw,2022/02/07 16:28:24+00,W0663,Waterschap Vechtstromen,bestaand,0,283,,,3.884
3522764,stuw,2015/11/20 10:34:19+00,G0222,Doetinchem,bestaand,0,283,,,1.721
3522766,stuw,2016/04/29 09:39:21+00,W0621,Waterschap Rivierenland,bestaand,0,283,,,9.444
3522775,stuw,2021/01/15 08:20:01+00,G1740,Neder-Betuwe,bestaand,0,283,,,1.277
3522776,gemaal,2018/01/03 16:46:51+00,G1740,Neder-Betuwe,bestaand,0,283,,,5.269
3522778,niet-bgt: ponton,2015/03/09 11:10:41+00,G0599,Rotterdam,bestaand,1,283,,,153.84
3522780,sluis,2017/01/05 10:56:52+00,G0599,Rotterdam,bestaand,0,283,,,20.423
3522781,steiger,2020/03/31 10:17:12+00,G0599,Rotterdam,bestaand,1,283,,,110.605
3522782,steiger,2013/08/27 15:48:01+00,G0599,Rotterdam,bestaand,1,283,,,59.121
3522783,steiger,2013/08/27 14:04:42+00,G0599,Rotterdam,bestaand,1,283,,,15.847
3522784,sluis,2017/01/05 10:56:52+00,G0599,Rotterdam,bestaand,0,283,,,19.93
3522792,gemaal,2021/01/12 15:05:14+00,G0080,Leeuwarden,bestaand,0,283,,,112.936
3522793,gemaal,2021/01/12 15:05:14+00,G0080,Leeuwarden,bestaand,0,283,,,107.741
3522794,stuw,2015/11/18 15:30:03+00,W0655,Waterschap Hollandse Delta,bestaand,0,283,,,3.038
3522795,steiger,2017/07/19 08:20:34+00,G0796,'s-Hertogenbosch,bestaand,1,283,,,78.718
3522796,steiger,2017/07/19 08:20:34+00,G0796,'s-Hertogenbosch,bestaand,1,283,,,9.654
3522797,steiger,2017/08/16 15:36:57+00,G0796,'s-Hertogenbosch,bestaand,1,283,,,1025.209
3522798,steiger,2017/07/19 08:20:34+00,G0796,'s-Hertogenbosch,bestaand,1,283,,,12.75
3522809,gemaal,2015/11/30 10:15:05+00,W0372,Hoogheemraadschap van Delfland,bestaand,0,283,,,2.406
3522811,gemaal,2015/10/13 12:01:57+00,W0372,Hoogheemraadschap van Delfland,bestaand,0,283,,,105.358
3522827,stuw,2015/11/18 15:30:03+00,G0489,Barendrecht,bestaand,0,283,,,9.821
3522829,gemaal,2015/11/18 15:30:03+00,G0489,Barendrecht,bestaand,0,283,,,3.341
3522830,niet-bgt: keermuur,2015/11/18 15:30:03+00,G0489,Barendrecht,bestaand,0,283,,,70.288
3522832,stuw,2015/11/18 15:30:03+00,G0489,Barendrecht,bestaand,0,283,,,2.889
3522833,gemaal,2015/11/18 15:30:03+00,G0489,Barendrecht,bestaand,0,283,,,7.472
3522834,gemaal,2015/11/18 15:30:03+00,G0489,Barendrecht,bestaand,0,283,,,3.276
3522837,stuw,2021/01/11 04:21:40+00,W0621,Waterschap Rivierenland,bestaand,0,283,,,3.328
3522841,stuw,2021/01/11 04:21:41+00,W0621,Waterschap Rivierenland,bestaand,0,283,,,9.294
3522843,steiger,2013/08/09 14:58:33+00,G0599,Rotterdam,bestaand,1,283,,,8.811
3522844,steiger,2013/08/09 14:58:33+00,G0599,Rotterdam,bestaand,1,283,,,6.013
3522845,steiger,2013/08/09 14:46:16+00,G0599,Rotterdam,bestaand,1,283,,,10.431
3522846,steiger,2013/08/09 14:58:33+00,G0599,Rotterdam,bestaand,1,283,,,5.93
3522847,steiger,2017/01/30 13:05:49+00,G0599,Rotterdam,bestaand,1,283,,,2208.567
3522848,steiger,2013/08/09 14:46:16+00,G0599,Rotterdam,bestaand,1,283,,,10.212
3522849,steiger,2013/08/09 14:58:33+00,G0599,Rotterdam,bestaand,1,283,,,6.048
3522850,steiger,2013/08/09 14:46:17+00,G0599,Rotterdam,bestaand,1,283,,,125.845
3522851,steiger,2013/08/09 14:46:17+00,G0599,Rotterdam,bestaand,1,283,,,10.43
3522852,steiger,2014/02/20 15:18:50+00,G0599,Rotterdam,bestaand,1,283,,,15.188
3522853,steiger,2015/11/12 08:47:11+00,G0599,Rotterdam,bestaand,1,283,,,54.198
3522854,gemaal,2015/11/17 10:12:01+00,W0655,Waterschap Hollandse Delta,bestaand,0,283,,,4.851
3522855,steiger,2015/11/12 08:50:47+00,G0599,Rotterdam,bestaand,1,283,,,27.908
3522856,steiger,2013/08/09 14:58:33+00,G0599,Rotterdam,bestaand,1,283,,,5.953
3522857,steiger,2013/08/09 14:58:33+00,G0599,Rotterdam,bestaand,1,283,,,5.891
3522858,steiger,2013/08/09 14:46:16+00,G0599,Rotterdam,bestaand,1,283,,,223.036
3522859,steiger,2013/08/09 14:58:33+00,G0599,Rotterdam,bestaand,1,283,,,5.883
3522860,steiger,2013/08/09 14:46:16+00,G0599,Rotterdam,bestaand,1,283,,,18.019
3522861,steiger,2013/08/09 14:58:33+00,G0599,Rotterdam,bestaand,1,283,,,6.034
3522862,stuw,2022/05/31 15:49:25+00,W0652,Waterschap Brabantse Delta,bestaand,0,283,,,0.464
3522863,steiger,2016/02/11 16:31:47+00,G0222,Doetinchem,bestaand,1,283,,,15.045
3522865,steiger,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,1,283,,,58.646
3522866,steiger,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,1,283,,,57.653
3522870,stuw,2015/11/20 10:34:14+00,G0222,Doetinchem,bestaand,0,283,,,0.919
3522871,steiger,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,1,283,,,22.561
3522873,stuw,2015/11/20 10:34:12+00,G0222,Doetinchem,bestaand,0,283,,,0.665
3522876,steiger,2016/02/11 16:32:23+00,G0222,Doetinchem,bestaand,1,283,,,15.018
3522891,hoogspanningsmast,2019/05/09 16:51:43+00,G1709,Moerdijk,bestaand,0,283,,,2.99
3522892,hoogspanningsmast,2019/05/09 16:51:43+00,G1709,Moerdijk,bestaand,0,283,,,2.612
3522893,hoogspanningsmast,2019/05/09 16:51:43+00,G1709,Moerdijk,bestaand,0,283,,,2.202
3522894,stuw,2015/12/04 16:48:32+00,W0652,Waterschap Brabantse Delta,bestaand,0,283,,,1.149
3522895,stuw,2015/12/04 16:48:32+00,W0652,Waterschap Brabantse Delta,bestaand,0,283,,,1.413
3522896,stuw,2015/12/04 16:48:32+00,W0652,Waterschap Brabantse Delta,bestaand,0,283,,,13.753
3522897,hoogspanningsmast,2019/05/09 16:51:43+00,G1709,Moerdijk,bestaand,0,283,,,1.765
3522901,gemaal,2016/10/05 12:23:20+00,W0152,Waterschap Rijn en IJssel,bestaand,0,283,,,1.034
3522902,gemaal,2016/10/05 12:23:20+00,G0150,Deventer,bestaand,0,283,,,7.099
3522905,gemaal,2016/10/05 12:23:20+00,G0150,Deventer,bestaand,0,283,,,0.49
3522906,steiger,2020/08/20 14:46:55+00,G0388,Enkhuizen,bestaand,1,283,,,20.101
3522907,gemaal,2016/10/05 12:23:20+00,W0152,Waterschap Rijn en IJssel,bestaand,0,283,,,9.235
3522908,steiger,2022/04/09 17:38:54+00,G0363,Amsterdam,bestaand,1,283,,,20.587
3522914,stuw,2019/07/25 16:06:46+00,W0665,Waterschap Zeeuwse Eilanden,bestaand,0,283,,,2.719
3522917,stuw,2019/08/26 17:17:12+00,W0372,Hoogheemraadschap van Delfland,bestaand,0,283,,,2.608
3522920,steiger,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,1,283,,,13.623
3522932,hoogspanningsmast,2019/05/09 16:51:43+00,G1709,Moerdijk,bestaand,0,283,,,2.15
3522933,stuw,2015/12/04 16:48:32+00,G1709,Moerdijk,bestaand,0,283,,,1.621
3522934,hoogspanningsmast,2019/05/09 16:51:43+00,G1709,Moerdijk,bestaand,0,283,,,0.996
3522935,stuw,2015/12/04 16:48:32+00,W0652,Waterschap Brabantse Delta,bestaand,0,283,,,0.646
3522936,hoogspanningsmast,2019/05/09 16:51:43+00,G1709,Moerdijk,bestaand,0,283,,,2.639
3522937,stuw,2015/12/04 16:48:32+00,W0652,Waterschap Brabantse Delta,bestaand,0,283,,,0.933
3522938,stuw,2015/12/04 16:48:32+00,W0652,Waterschap Brabantse Delta,bestaand,0,283,,,3.999
3522939,steiger,2015/12/04 16:48:32+00,G1709,Moerdijk,bestaand,1,283,,,166.826
3522940,stuw,2015/12/04 16:48:32+00,W0652,Waterschap Brabantse Delta,bestaand,0,283,,,0.694
3522941,stuw,2015/12/04 16:48:32+00,W0652,Waterschap Brabantse Delta,bestaand,0,283,,,3.078
3522942,hoogspanningsmast,2019/05/09 16:51:43+00,G1709,Moerdijk,bestaand,0,283,,,1.773
3522943,hoogspanningsmast,2019/05/09 16:51:43+00,G1709,Moerdijk,bestaand,0,283,,,0.909
3522944,stuw,2015/12/04 16:48:32+00,W0652,Waterschap Brabantse Delta,bestaand,0,283,,,2.607
3522945,gemaal,2020/06/02 13:49:11+00,W0652,Waterschap Brabantse Delta,bestaand,0,283,,,3.084
3522946,gemaal,2020/03/19 13:27:03+00,W0663,Waterschap Vechtstromen,bestaand,0,283,,,14.789
3522950,stuw,2022/06/27 05:35:00+00,W0663,Waterschap Vechtstromen,bestaand,0,283,,,48.492
3522952,gemaal,2020/03/19 13:27:03+00,W0663,Waterschap Vechtstromen,bestaand,0,283,,,44.213
3522954,stuw,2022/03/18 15:08:13+00,W0663,Waterschap Vechtstromen,bestaand,0,283,,,4.245
3522955,stuw,2022/03/18 15:08:13+00,W0663,Waterschap Vechtstromen,bestaand,0,283,,,16.604
3522956,stuw,2022/03/18 15:08:13+00,W0663,Waterschap Vechtstromen,bestaand,0,283,,,4.191
3522957,stuw,2019/12/09 10:42:51+00,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,283,,,7.968
3522961,steiger,2016/03/04 16:54:03+00,G0384,Diemen,bestaand,1,283,,,5.058
3522975,gemaal,2016/10/05 12:23:20+00,G0150,Deventer,bestaand,0,283,,,0.49
3522976,steiger,2020/10/07 07:44:18+00,W0616,Hoogheemraadschap van Rijnland,bestaand,1,283,,,5.493
3522978,stuw,2022/04/15 04:04:52+00,W0621,Waterschap Rivierenland,bestaand,0,283,,,1.607
3522979,stuw,2022/10/27 16:25:47+00,W0663,Waterschap Vechtstromen,bestaand,0,283,,,14.911
3522981,gemaal,2022/10/27 16:25:47+00,W0663,Waterschap Vechtstromen,bestaand,-1,283,,,18.025
3522983,gemaal,2015/12/04 16:48:32+00,W0652,Waterschap Brabantse Delta,bestaand,0,283,,,2.788
3522984,stuw,2015/12/06 19:40:12+00,W0652,Waterschap Brabantse Delta,bestaand,0,283,,,0.843
3522985,gemaal,2021/01/29 15:37:43+00,W0652,Waterschap Brabantse Delta,bestaand,0,283,,,8.361
3522986,stuw,2015/12/06 19:40:12+00,W0652,Waterschap Brabantse Delta,bestaand,0,283,,,3.242
3522988,stuw,2015/12/06 19:40:12+00,W0652,Waterschap Brabantse Delta,bestaand,0,283,,,1.554
3522989,stuw,2015/12/06 19:40:12+00,G1709,Moerdijk,bestaand,0,283,,,1.146
3522990,stuw,2017/10/31 15:07:58+00,W0652,Waterschap Brabantse Delta,bestaand,0,283,,,2.732
3522991,stuw,2015/12/06 19:40:12+00,W0652,Waterschap Brabantse Delta,bestaand,0,283,,,1.225
3522992,stuw,2019/02/07 13:36:02+00,W0652,Waterschap Brabantse Delta,bestaand,0,283,,,1.575
3522993,stuw,2015/12/06 19:40:12+00,W0652,Waterschap Brabantse Delta,bestaand,0,283,,,1.271
3522994,hoogspanningsmast,2017/05/01 12:51:58+00,G1948,Schijndel,bestaand,0,283,,,0.368
3522997,stuw,2015/09/23 13:13:26+00,G1674,Roosendaal,bestaand,0,283,,,3.399
3522998,stuw,2022/11/10 15:03:46+00,W0652,Waterschap Brabantse Delta,bestaand,0,283,,,2.607
3522999,steiger,2021/01/07 11:53:44+00,G0546,Leiden,bestaand,1,283,,,1.782
3523000,stuw,2018/11/12 19:02:36+00,W0652,Waterschap Brabantse Delta,bestaand,0,283,,,1.332
3523001,steiger,2021/01/13 19:56:33+00,G0532,Stede Broec,bestaand,1,283,,,15.598
3523007,hoogspanningsmast,2015/12/06 19:44:30+00,G1709,Moerdijk,bestaand,0,283,,,1.95
3523008,stuw,2015/12/06 19:44:30+00,W0652,Waterschap Brabantse Delta,bestaand,0,283,,,3.478
3523009,stuw,2015/12/06 19:44:30+00,W0652,Waterschap Brabantse Delta,bestaand,0,283,,,4.389
3523010,stuw,2015/12/06 19:44:30+00,W0652,Waterschap Brabantse Delta,bestaand,0,283,,,1.124
3523011,hoogspanningsmast,2015/12/06 19:44:30+00,G1709,Moerdijk,bestaand,0,283,,,1.874
3523012,hoogspanningsmast,2015/12/06 19:44:30+00,G1709,Moerdijk,bestaand,0,283,,,1.804
3523013,gemaal,2015/12/06 19:44:30+00,W0652,Waterschap Brabantse Delta,bestaand,0,283,,,3.447
3523014,steiger,2015/12/06 19:44:30+00,G1709,Moerdijk,bestaand,1,283,,,145.372
3523015,gemaal,2022/09/01 15:30:04+00,W0652,Waterschap Brabantse Delta,bestaand,0,283,,,5.071
3523016,hoogspanningsmast,2015/12/06 19:44:30+00,G1709,Moerdijk,bestaand,0,283,,,2.132
3523017,hoogspanningsmast,2015/12/06 19:44:30+00,G1709,Moerdijk,bestaand,0,283,,,1.811
3523018,hoogspanningsmast,2015/12/06 19:44:30+00,G1709,Moerdijk,bestaand,0,283,,,1.847
3523019,gemaal,2015/12/06 19:44:30+00,W0652,Waterschap Brabantse Delta,bestaand,0,283,,,1.35
3523020,hoogspanningsmast,2015/12/06 19:44:30+00,G1709,Moerdijk,bestaand,0,283,,,1.885
3523021,hoogspanningsmast,2015/12/06 19:44:30+00,G1709,Moerdijk,bestaand,0,283,,,2.06
3523022,steiger,2017/01/20 08:57:37+00,G0599,Rotterdam,bestaand,1,283,,,0.742
3523023,hoogspanningsmast,2016/07/27 12:30:17+00,L0003,Ministerie van Defensie,bestaand,0,283,,,49.746
3523024,niet-bgt: keermuur,2022/11/21 15:51:47+00,G0233,Ermelo,bestaand,0,283,,,2.521
3523029,steiger,2019/03/05 09:47:40+00,G0547,Leiderdorp,bestaand,1,283,,,16.915
3523032,stuw,2016/04/29 09:39:21+00,W0621,Waterschap Rivierenland,bestaand,0,283,,,19.262
3523033,gemaal,2016/02/10 10:11:36+00,W0152,Waterschap Rijn en IJssel,bestaand,0,283,,,4.626
3523035,steiger,2022/11/17 13:15:47+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,1,283,,,15.427
3523036,steiger,2022/11/17 13:15:47+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,1,283,,,118.25
3523037,steiger,2023/01/31 15:16:14+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,1,283,,,8.892
3523038,steiger,2022/11/17 13:15:47+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,1,283,,,8.991
3523039,steiger,2022/11/17 13:15:47+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,1,283,,,49.942
3523041,niet-bgt: keermuur,2015/11/18 15:30:03+00,G0489,Barendrecht,bestaand,0,283,,,1307.385
3523047,stuw,2015/11/18 15:30:03+00,W0655,Waterschap Hollandse Delta,bestaand,0,283,,,0.303
3523048,niet-bgt: keermuur,2015/11/18 15:30:03+00,G0489,Barendrecht,bestaand,0,283,,,90.859
3523052,gemaal,2015/11/18 15:30:03+00,G0489,Barendrecht,bestaand,0,283,,,4.807
3523053,niet-bgt: ponton,2015/03/18 10:45:11+00,G0599,Rotterdam,bestaand,1,283,,,20.567
3523054,hoogspanningsmast,2017/01/30 17:33:45+00,G0599,Rotterdam,bestaand,0,283,,,4.839
3523055,steiger,2013/08/13 14:20:51+00,G0599,Rotterdam,bestaand,1,283,,,38.911
3523056,steiger,2013/08/13 14:20:50+00,G0599,Rotterdam,bestaand,1,283,,,37.317
3523057,niet-bgt: ponton,2015/03/18 16:26:42+00,G0599,Rotterdam,bestaand,1,283,,,238.843
3523058,steiger,2015/03/17 08:16:14+00,G0599,Rotterdam,bestaand,2,283,,,76.081
3523059,steiger,2015/03/18 10:45:11+00,G0599,Rotterdam,bestaand,1,283,,,181.931
3523060,steiger,2015/02/17 17:06:42+00,G0599,Rotterdam,bestaand,1,283,,,1433.964
3523061,steiger,2013/08/13 13:59:51+00,G0599,Rotterdam,bestaand,1,283,,,194.371
3523062,steiger,2013/08/13 14:20:50+00,G0599,Rotterdam,bestaand,1,283,,,38.8
3523063,niet-bgt: ponton,2015/03/18 16:26:42+00,G0599,Rotterdam,bestaand,1,283,,,89.705
3523064,steiger,2015/03/18 11:42:37+00,G0599,Rotterdam,bestaand,1,283,,,51.709
3523065,steiger,2014/04/30 14:29:47+00,G0599,Rotterdam,bestaand,2,283,,,118.995
3523066,steiger,2013/08/27 09:58:23+00,G0599,Rotterdam,bestaand,1,283,,,30.373
3523067,steiger,2013/08/13 14:55:21+00,G0599,Rotterdam,bestaand,1,283,,,3305.569
3523068,steiger,2013/08/13 14:20:51+00,G0599,Rotterdam,bestaand,1,283,,,39.001
3523069,niet-bgt: ponton,2015/03/18 16:26:42+00,G0599,Rotterdam,bestaand,1,283,,,244.078
3523070,hoogspanningsmast,2015/12/06 19:44:30+00,G1709,Moerdijk,bestaand,0,283,,,1.718
3523071,hoogspanningsmast,2015/12/06 19:44:30+00,G1709,Moerdijk,bestaand,0,283,,,1.254
3523072,steiger,2021/07/09 14:40:18+00,G1709,Moerdijk,bestaand,2,283,,,15.6
3523073,steiger,2015/12/06 19:44:30+00,G1709,Moerdijk,bestaand,1,283,,,406.923
3523074,gemaal,2015/12/06 19:44:30+00,G1709,Moerdijk,bestaand,0,283,,,33.357
3523075,stuw,2019/01/16 13:15:05+00,G1978,Molenlanden,bestaand,0,283,,,1.847
3523076,stuw,2017/06/27 10:19:55+00,W0650,Waterschap Zuiderzeeland,bestaand,0,283,,,19.146
3523077,steiger,2018/09/28 15:31:16+00,G0484,Alphen aan den Rijn,bestaand,1,283,,,18.191
3523078,steiger,2019/10/24 11:29:45+00,G0995,Lelystad,bestaand,1,283,,,12.79
3523083,stuw,2014/09/25 07:49:54+00,W0650,Waterschap Zuiderzeeland,bestaand,0,283,,,10.09
3523084,stuw,2017/06/23 12:11:06+00,W0652,Waterschap Brabantse Delta,bestaand,0,283,,,2.446
3523085,steiger,2017/07/06 13:23:47+00,G0484,Alphen aan den Rijn,bestaand,1,283,,,9.386
3523087,stuw,2016/02/10 10:11:21+00,W0152,Waterschap Rijn en IJssel,bestaand,0,283,,,6.249
3523089,stuw,2020/05/11 12:19:18+00,W0647,Waterschap Noorderzijlvest,bestaand,0,283,,,11.049
3523090,steiger,2015/05/11 13:30:50+00,G0363,Amsterdam,bestaand,1,283,,,601.552
3523093,stuw,2016/07/04 10:08:46+00,W0664,Waterschap Drents Overijsselse Delta,bestaand,0,283,,,28.706
3523094,steiger,2015/11/26 16:46:56+00,G0363,Amsterdam,bestaand,1,283,,,152.231
3523097,steiger,2015/07/14 10:22:03+00,L0004,Prorail,bestaand,1,283,,,7.261
3523101,niet-bgt: keermuur,2015/11/18 15:30:03+00,G0489,Barendrecht,bestaand,0,283,,,513.695
3523109,niet-bgt: keermuur,2015/11/18 15:30:03+00,G0489,Barendrecht,bestaand,0,283,,,740.868
3523110,stuw,2015/11/18 15:30:03+00,W0655,Waterschap Hollandse Delta,bestaand,0,283,,,3.502
3523112,steiger,2015/06/04 07:05:26+00,G0599,Rotterdam,bestaand,1,283,,,4.181
3523113,niet-bgt: ponton,2015/03/17 16:09:54+00,G0599,Rotterdam,bestaand,1,283,,,139.792
3523114,steiger,2014/04/28 07:23:17+00,G0599,Rotterdam,bestaand,1,283,,,60.112
3523115,steiger,2013/08/13 13:59:51+00,G0599,Rotterdam,bestaand,1,283,,,5.98
3523116,steiger,2013/08/13 14:55:22+00,G0599,Rotterdam,bestaand,1,283,,,1965.054
3523117,steiger,2013/08/13 14:20:51+00,G0599,Rotterdam,bestaand,1,283,,,103.689
3523119,steiger,2015/09/11 00:00:00+00,G1900,Súdwest Fryslân,bestaand,1,283,,,7.812
3523120,steiger,2015/09/11 00:00:00+00,G1900,Súdwest Fryslân,bestaand,1,283,,,4.845
3523121,steiger,2015/11/09 15:01:41+00,G1900,Súdwest Fryslân,bestaand,1,283,,,531.726
3523122,steiger,2015/10/23 09:46:59+00,G1900,Súdwest Fryslân,bestaand,1,283,,,7.172
3523127,gemaal,2019/11/20 14:12:09+00,W0621,Waterschap Rivierenland,bestaand,0,283,,,53.522
3523129,steiger,2022/04/09 15:45:23+00,G0363,Amsterdam,bestaand,1,283,,,143.686
3523130,sluis,2018/04/04 23:50:41+00,G0281,Tiel,bestaand,0,283,,,141.062
3523131,sluis,2015/12/09 10:33:13+00,G0281,Tiel,bestaand,0,283,,,3.245
3523132,sluis,2015/12/09 10:26:26+00,G0281,Tiel,bestaand,0,283,,,121.839
3523133,sluis,2015/12/09 10:32:27+00,G0281,Tiel,bestaand,0,283,,,66.766
3523134,gemaal,2015/02/24 15:56:54+00,G0281,Tiel,bestaand,0,283,,,1.949
3523142,stuw,2020/11/13 11:19:48+00,W0621,Waterschap Rivierenland,bestaand,0,283,,,12.621
3523144,stuw,2020/11/13 11:19:49+00,W0621,Waterschap Rivierenland,bestaand,0,283,,,3.265
3523150,gemaal,2020/09/17 14:41:10+00,G0865,Vught,bestaand,0,283,,,7.48
3523153,steiger,2015/08/27 12:52:26+00,W0372,Hoogheemraadschap van Delfland,bestaand,1,283,,,77.451
3523154,gemaal,2015/08/28 08:36:44+00,W0372,Hoogheemraadschap van Delfland,bestaand,0,283,,,49.19
3523156,gemaal,2017/01/05 08:59:21+00,W0372,Hoogheemraadschap van Delfland,bestaand,0,283,,,112.712
3523157,hoogspanningsmast,2017/02/05 15:40:03+00,G1916,Leidschendam-Voorburg,bestaand,0,283,,,8.249
3523158,hoogspanningsmast,2017/02/05 15:40:56+00,G1916,Leidschendam-Voorburg,bestaand,0,283,,,4.096
3523159,hoogspanningsmast,2017/02/05 15:40:56+00,G1916,Leidschendam-Voorburg,bestaand,0,283,,,4.096
3523160,hoogspanningsmast,2019/04/24 08:07:26+00,G0599,Rotterdam,bestaand,0,283,,,9.872
3523161,gemaal,2020/02/14 15:23:50+00,W0636,Hoogheemraadschap De Stichtse Rijnlanden,bestaand,0,283,,,2.471
3523162,stuw,2017/01/05 08:59:21+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,283,,,264.922
3523163,hoogspanningsmast,2019/04/24 08:07:26+00,G0599,Rotterdam,bestaand,0,283,,,11.071
3523165,hoogspanningsmast,2017/02/05 15:39:56+00,G1916,Leidschendam-Voorburg,bestaand,0,283,,,9.013
3523166,gemaal,2015/09/01 08:08:15+00,W0372,Hoogheemraadschap van Delfland,bestaand,0,283,,,10.443
3523167,sluis,2015/12/07 10:28:00+00,W0646,Waterschap Hunze en Aa's,bestaand,0,283,,,2.832
3523169,steiger,2015/09/11 00:00:00+00,G1900,Súdwest Fryslân,bestaand,1,283,,,30.425
3523170,steiger,2015/09/11 00:00:00+00,G1900,Súdwest Fryslân,bestaand,1,283,,,3.319
3523174,sluis,2015/09/30 10:57:50+00,G1900,Súdwest Fryslân,bestaand,1,283,,,6.39
3523175,steiger,2015/09/11 00:00:00+00,G1900,Súdwest Fryslân,bestaand,1,283,,,244.588
3523176,steiger,2015/09/11 00:00:00+00,G1900,Súdwest Fryslân,bestaand,1,283,,,166.693
3523177,steiger,2015/08/06 00:00:00+00,G1900,Súdwest Fryslân,bestaand,0,283,,,8.083
3523178,steiger,2015/08/06 00:00:00+00,G1900,Súdwest Fryslân,bestaand,0,283,,,18.348
3523181,sluis,2015/12/07 10:28:00+00,W0646,Waterschap Hunze en Aa's,bestaand,0,283,,,3.465
3523190,steiger,2019/07/12 19:01:32+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,1,283,,,457.716
3523191,steiger,2019/07/12 19:01:32+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,1,283,,,356.89
3523194,steiger,2019/07/12 19:01:32+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,1,283,,,300.564
3523195,stuw,2015/11/06 15:10:39+00,W0652,Waterschap Brabantse Delta,bestaand,0,283,,,4.356
3523202,steiger,2019/08/15 14:38:03+00,W0621,Waterschap Rivierenland,bestaand,1,283,,,7.272
3523206,steiger,2019/08/20 11:30:31+00,W0152,Waterschap Rijn en IJssel,bestaand,1,283,,,0.426
3523211,steiger,2019/08/20 11:30:31+00,W0152,Waterschap Rijn en IJssel,bestaand,1,283,,,0.416
3523213,steiger,2019/08/28 16:35:47+00,G0166,Kampen,bestaand,1,283,,,8.781
3523214,steiger,2015/09/01 08:08:15+00,W0372,Hoogheemraadschap van Delfland,bestaand,1,283,,,170.098
3523216,steiger,2015/09/01 08:08:15+00,W0372,Hoogheemraadschap van Delfland,bestaand,1,283,,,113.026
3523218,hoogspanningsmast,2015/07/15 13:16:49+00,G0599,Rotterdam,bestaand,0,283,,,12.124
3523219,steiger,2015/08/27 12:52:26+00,W0372,Hoogheemraadschap van Delfland,bestaand,1,283,,,18.885
3523222,hoogspanningsmast,2015/12/06 19:44:30+00,G1709,Moerdijk,bestaand,0,283,,,2.178
3523223,steiger,2015/12/06 19:44:30+00,G1709,Moerdijk,bestaand,1,283,,,33.552
3523224,hoogspanningsmast,2015/12/06 19:44:30+00,G1709,Moerdijk,bestaand,0,283,,,1.02
3523225,steiger,2015/12/06 19:44:30+00,G1709,Moerdijk,bestaand,1,283,,,429.948
3523231,steiger,2018/04/06 20:16:20+00,G0518,'s-Gravenhage,bestaand,1,283,,,27.156
3523232,steiger,2015/09/11 00:00:00+00,G1900,Súdwest Fryslân,bestaand,1,283,,,2.718
3523233,stuw,2022/06/27 05:35:32+00,W0663,Waterschap Vechtstromen,bestaand,0,283,,,5.649
3523234,stuw,2022/03/25 16:13:38+00,W0663,Waterschap Vechtstromen,bestaand,0,283,,,8.43
3523235,steiger,2015/09/30 10:53:44+00,G1900,Súdwest Fryslân,bestaand,1,283,,,230.553
3523236,steiger,2018/04/06 20:16:20+00,G0518,'s-Gravenhage,bestaand,1,283,,,23.668
3523237,steiger,2018/04/06 20:16:20+00,G0518,'s-Gravenhage,bestaand,1,283,,,20.762
3523238,steiger,2018/07/10 14:05:30+00,G0150,Deventer,bestaand,2,283,,,4.649
3523240,stuw,2022/06/27 05:35:32+00,W0663,Waterschap Vechtstromen,bestaand,0,283,,,2.596
3523241,steiger,2015/08/06 00:00:00+00,G1900,Súdwest Fryslân,bestaand,0,283,,,3.181
3523242,gemaal,2015/10/30 13:22:22+00,W0652,Waterschap Brabantse Delta,bestaand,0,283,,,49.741
3523244,steiger,2019/08/15 16:05:51+00,G1966,Het Hogeland,bestaand,1,283,,,204.204
3523249,steiger,2019/09/06 09:27:16+00,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,1,283,,,303.05
3523255,gemaal,2018/01/11 10:51:10+00,W0539,Waterschap De Dommel,bestaand,0,283,,,4.768
3523264,steiger,2019/01/21 09:02:00+00,G1960,West Betuwe,bestaand,1,283,,,24.93
3523268,gemaal,2015/11/20 08:41:24+00,G0080,Leeuwarden,bestaand,0,283,,,2.574
