ParkingAddressReferenceType,ParkingAddressReference,ParkingAddressType,StreetName,HouseNumber,ZipCode,Place,Province,Country,TelephoneNumber,EmailAddress,FaxNumber
I-O,1388,F,Harmonielaan,13,3844DB,Harderwijk,Gelderland,Nederland,,,
I-O,12,F,Van Schaeck Mathonsingel,99,6512AL,Nijmegen,Gelderland,Nederland,,,
I-O,11,F,Van Schaeck Mathonsingel,101,6512AL,Nijmegen,Gelderland,Nederland,,,
I-O,17,F,Kelfkensbos,45,6511TB,Nijmegen,Gelderland,Nederland,,,
GEB,58,A,Koningstraat,13,9101LP,Dokkum,Friesland,Nederland,140519,gemeente@dongeradeel.nl,
I-O,16,F,Van Schaeck Mathonsingel,22,6512AR,Nijmegen,Gelderland,Nederland,,,
GEB,58,P,Postbus,1,9100AA,Dokkum,Friesland,Nederland,140519,gemeente@dongeradeel.nl,
I-O,20,F,Kelfkensbos,24,6511TB,Nijmegen,Gelderland,Nederland,,,
I-O,1391,F,Lauwersseewei,0,9103,Dokkum,Friesland,Nederland,140519,gemeente@dongeradeel.nl,
I-O,15,F,Van Schaeck Mathonsingel,22,6512AR,Nijmegen,Gelderland,Nederland,,,
I-O,908,F,De Meeuwse Acker,20,6546DZ,Nijmegen,Gelderland,Nederland,14024,gemeente@nijmegen.nl,
I-O,1943,F,Stationsweg,4,3862CG,Nijkerk,Gelderland,Nederland,14033,gemeente@nijkerk.eu,
I-O,1945,F,Wheemplein,87,3861BA,Nijkerk,Gelderland,Nederland,,,
I-O,9,F,Van Schaeck Mathonsingel,1,6512AH,Nijmegen,Gelderland,Nederland,,,
I-O,13,F,Van Schaeck Mathonsingel,53,6512AJ,Nijmegen,Gelderland,Nederland,,,
I-O,1946,F,vrijheidslaan,29,3861JC,Nijkerk,Gelderland,Nederland,,,
I-O,1392,F,Eiermarkt,20,6511TP,Nijmegen,Gelderland,Nederland,,,
I-O,14,F,Van Schaeck Mathonsingel,22,6512AR,Nijmegen,Gelderland,Nederland,,,
I-O,1394,F,Willem van Arenbergstraat,0,6515AT,Nijmegen,Gelderland,Nederland,14024,gemeente@nijmegen.nl,
I-O,1944,F,Berkenlaan,2,3862HA,Nijkerk,Gelderland,Nederland,14033,gemeente@nijkerk.eu,
GEB,267,P,Postbus,1000,3860BA,Nijkerk,Gelderland,Nederland,14033,gemeente@nijkerk.eu,
I-O,1400,F,Het Rond,1,3701HS,Zeist,Utrecht,Nederland,,,
I-O,1948,F,Frieswijkstraat,0,3861BD,Nijkerk,Gelderland,Nederland,,,
I-O,1399,F,Korte Steynlaan,2,3701EX,Zeist,Utrecht,Nederland,,,
GEB,267,A,Kolkstraat,27,3861AK,Nijkerk,Gelderland,Nederland,14033,gemeente@nijkerk.eu,
I-O,1401,F,In de Cramer,78,6412PM,Heerlen,Limburg,Nederland,,,
I-O,1402,F,In de Cramer,78,6412PM,Heerlen,Limburg,Nederland,,,
GEB,74,P,Postbus,15000,8440GA,Heerenveen,Friesland,Nederland,0513-617617,gemeente@heerenveen.nl,
I-O,1405,F,Schrans,65,8441AC,Heerenveen,Friesland,Nederland,0513-617617,gemeente@heerenveen.nl,
I-O,1407,F,Schoterlandseweg,48,8451KC,Oudeschoot,Friesland,Nederland,0513-617617,gemeente@heerenveen.nl,
I-O,1408,F,Galemaleane,32,8491BB,Akkrum,Friesland,Nederland,0513-617617,gemeente@heerenveen.nl,
I-O,1406,F,Pastoriesingel,44,8458CP,Tjalleberd,Friesland,Nederland,0513-617617,gemeente@heerenveen.nl,
I-O,1409,F,Beugel,13,8447AK,Heerenveen,Friesland,Nederland,0513-617617,gemeente@heerenveen.nl,
I-O,1404,F,Weinmakker,0,8448,Heerenveen,Friesland,Nederland,0513-617617,gemeente@heerenveen.nl,
GEB,74,A,Crackstraat,2,8441ES,Heerenveen,Friesland,Nederland,0513-617617,gemeente@heerenveen.nl,
I-O,1403,F,Alde Rykswei,0,8491,Akkrum,Friesland,Nederland,0513-617617,gemeente@heerenveen.nl,
I-O,1418,F,Oostkanaalweg,2,2445BA,Aarlanderveen,Zuid-Holland,Nederland,140172,gemeente@alphenaandenrijn.nl,
I-O,1421,F,Van Boetzelaerstraat,69,2406BD,Alphen aan den Rijn,,,,,
I-O,1417,F,Gemeneweg,24,2391NB,Hazerswoude-Dorp,Zuid-Holland,Nederland,140172,gemeente@alphenaandenrijn.nl,
I-O,1423,F,Laan der Continen,0,2404WE,Alphen aan den Rijn,,,,,
GEB,484,A,Stadhuisplein,1,2405SH,Alphen aan den Rijn,Zuid-Holland,Nederland,140172,gemeente@alphenaandenrijn.nl,
GEB,484,P,Postbus,13,2400AA,Alphen aan den Rijn,Zuid-Holland,Nederland,140172,gemeente@alphenaandenrijn.nl,
I-O,1947,F,Bagijnenstraat,24,3861KZ,Nijkerk,Gelderland,Nederland,,,
I-O,1894,F,Markt,54,3431LB,Nieuwegein,Utrecht,Nederland,,info.nieuwegein@parkeerservice.nl,
I-O,1445,F,Mooienhof,70,7511HN,Enschede,Overijssel,Nederland,,postbus20@enschede.nl,
I-O,1420,F,Raoul Wallenbergplein,0,2505CZ,Alphen aan den Rijn,,,,,
I-O,2086,F,Taxandriaweg,4,5141PA,Waalwijk,,,,info@waalwijk.nl,
I-O,2078,F,Burgemeester Banninglaan,0,,Leidschendam,,,,,
I-O,2066,F,De Fuik,0,3995EN,Houten,,,,gemeentehuis@houten.nl,
I-O,2039,F,Noordsingel,0,,Leidschendam,,,,,
I-O,2036,F,Burgemeester Banninglaan,0,,Leidschendam,,,,,
I-O,2034,F,Weigelia,0,,Leidschendam,,,,,
I-O,2031,F,Geerts Willigenplein,1,8441GV,Heerenveen,Friesland,Nederland,,heerenveen@digitaalparkeerloket.nl,
I-O,2084,F,De Els,46,5141HH,Waalwijk,,,,info@waalwijk.nl,
I-O,369,F,Kipstraat,177,3011ZX,Rotterdam,Zuid-Holland,Nederland,14010,,
I-O,2055,F,De Haven,0,7622GR,Borne,,,,info@borne.nl,
I-O,2077,F,Weigelia,0,,Leidschendam,,,,,
I-O,118,F,Bloklandstraat,154,3036TS,Rotterdam,Zuid-Holland,Nederland,14010,,
I-O,393,F,Zoomstraat,111,3036RE,Rotterdam,Zuid-Holland,Nederland,14010,,
I-O,2053,F,De Bolshoek,0,7622DG,Borne,,,,info@borne.nl,
I-O,376,F,Aelbrechtskade,67,3022HP,Rotterdam,Zuid-Holland,Nederland,14010,,
I-O,2043,F,Festivalplein,3,1315KL,Almere,,,,info@almere.nl,
I-O,367,F,Klencke,74,3191VK,Rotterdam,Zuid-Holland,Nederland,14010,,
I-O,394,F,Chris Bennekerslaan,25,3061EB,Rotterdam,Zuid-Holland,Nederland,14010,,
I-O,2085,F,Unnaplein,0,5141GK,Waalwijk,,,,info@waalwijk.nl,
I-O,378,F,Museumpark,32,3015CX,Rotterdam,Zuid-Holland,Nederland,14010,,
I-O,390,F,Schouwburgplein,22,3012CL,Rotterdam,Zuid-Holland,Nederland,14010,,
I-O,382,F,Burg. van Walsumweg,718,3011MZ,Rotterdam,Zuid-Holland,Nederland,14010,,
I-O,381,F,Nieuwe Binnenweg,388,3023ET,Rotterdam,Zuid-Holland,Nederland,14010,,
I-O,366,F,Polderstraat,10,3074XJ,Rotterdam,Zuid-Holland,Nederland,14010,,
I-O,2065,F,Achterom,25,3995EN,Houten,,,,gemeentehuis@houten.nl,
I-O,2025,F,Philitelaan,59,5617AB,Eindhoven,,,,beheer@mobility-s.nl,
I-O,1441,F,Stationsstraat,11,7607GX,Almelo,,,,info@stadstoezicht-almelo.nl,
I-O,270,F,Rosa Luxemburgstraat,1,7607SM,Almelo,Overijssel,Nederland,,info@stadstoezicht-almelo.nl,
I-O,1442,F,Hermandad,4,7511JN,Enschede,Overijssel,Nederland,,postbus20@enschede.nl,
I-O,2063,F,Veerweg,0,3911TM,Rhenen,,,,info@rhenen.nl,
I-O,1051,F,Spaansland,20,7543BG,Enschede,Overijssel,Nederland,,postbus20@enschede.nl,
I-O,1429,F,Houtribweg,0,8219,Lelystad,Flevoland,Nederland,140320,gemeente@lelystad.nl,
I-O,2040,F,Noordsingel,0,,Leidschendam,,,,,
I-O,2075,F,Kon. Julianaplein,0,3931CJ,Woudenberg,,,,info@woudenberg.nl,
I-O,300,F,Larserplein,10,8226PB,Lelystad,Flevoland,Nederland,140320,gemeente@lelystad.nl,
I-O,1949,F,Nijverheidstraat,30,7511JM,Enschede,Overijssel,Nederland,,postbus20@enschede.nl,
GEB,141,A,Stadhuisplein,8,7607EK,Almelo,Overijssel,Nederland,0546-542700,info@stadstoezicht-almelo.nl,
I-O,298,F,Museumweg,0,8242PD,Lelystad,Flevoland,Nederland,,info.lelystad@parkeerservice.nl,
I-O,1066,F,Bataviaplein,62,8242PN,Lelystad,Flevoland,Nederland,,info@bataviastad.nl,
I-O,1049,F,Boulevard 1945,105,7511AM,Enschede,Overijssel,Nederland,,postbus20@enschede.nl,
I-O,1440,F,,0,,,,,,gemeente@leeuwarden.nl,
I-O,1062,F,Vocweg,100,8242KC,Lelystad,Flevoland,Nederland,,info@bataviastad.nl,
I-O,1443,F,Boulevard 1945,105,7511AM,Enschede,Overijssel,Nederland,,postbus20@enschede.nl,
I-O,1064,F,Bataviaplein,48,8242PN,Lelystad,Flevoland,Nederland,,info@bataviastad.nl,
I-O,295,F,Neringweg,157,8224KA,Lelystad,Flevoland,Nederland,033 - 4611803,info.lelystad@parkeerservice.nl,
I-O,1462,F,Beukenallee,0,8041AX,Zwolle,Overijssel,Nederland,14038,postbus@zwolle.nl,
I-O,1463,F,Van Wevelinkhovenstraat,0,,,,,,postbus@zwolle.nl,
I-O,1063,F,Lelybaan,56,8242,Lelystad,Flevoland,Nederland,,info@bataviastad.nl,
I-O,1004,F,Vechtdijk - N340,0,8028,Zwolle,Overijssel,Nederland,14038,postbus@zwolle.nl,
I-O,297,F,Ziekenhuisweg,100,8233AA,Lelystad,Flevoland,Nederland,033 - 4611803,info.lelystad@parkeerservice.nl,
I-O,1465,F,Hanzelaan,242,,Zwolle,,,,postbus@zwolle.nl,
I-O,1469,F,,0,,,,,,postbus20@enschede.nl,
GEB,243,A,Havendam,56,3841AA,Harderwijk,Gelderland,Nederland,0341-411911,h.vanderveen@harderwijk.nl,
GEB,243,P,Postbus,149,3840AC,Harderwijk,Gelderland,Nederland,0341-411911,h.vanderveen@harderwijk.nl,
I-O,296,F,Waagstraat,1,8232DZ,Lelystad,Flevoland,Nederland,033 - 4611803,info.lelystad@parkeerservice.nl,
I-O,1065,F,Bataviaplein,58,8242PN,Lelystad,Flevoland,Nederland,,info@bataviastad.nl,
I-O,1430,F,Reaalhof,101,8232VW,Lelystad,Flevoland,Nederland,033 - 4611803,info.lelystad@parkeerservice.nl,
I-O,1543,F,Emmawijk,23,8011CN,Zwolle,,,,postbus@zwolle.nl,
I-O,1447,F,Binnensingel,8,7411PM,Deventer,,,,gemeente@deventer.nl,
I-O,1457,F,Korte Vondelstraat,4,1811AE,Alkmaar,,,,info.alkmaar@parkeerservice.nl,
I-O,1454,F,Mallegatsplein,1,1811AG,Alkmaar,,,,info.alkmaar@parkeerservice.nl,
I-O,1456,F,Dijk,0,1811MB,Alkmaar,,,,info.alkmaar@parkeerservice.nl,
GEB,2085,A,Olieweg 6,6,1951NH,Velsen-Noord,Noord-Holland,Nederland,088 - 3136000,klantenservice@dekamarkt.nl,
GEB,2085,P,Postbus,86,1940AB,Beverwijk,Noord-Holland,Nederland,088 - 3136000,klantenservice@dekamarkt.nl,
I-O,1476,F,Boumaboulevard,115,9723ZS,Groningen,Groningen,Nederland,010-2170970,,
GEB,2557,P,Postbus,364,6500AJ,Nijmegen,Gelderland,Nederland,024-3228344,secretariaat@stadsschouwburgendevereeniging.nl,
GEB,2557,A,Keizer Karelplein,2,6511NC,Nijmegen,Gelderland,Nederland,024-3228344,secretariaat@stadsschouwburgendevereeniging.nl,
GEB,1773,A,Raadhuisplein,1,8131BN,Wijhe,Overijssel,Nederland,14 0570,gemeente@olst-wijhe.nl,
GEB,1773,P,Postbus,23,8130AA,Wijhe,Overijssel,Nederland,14 0570,gemeente@olst-wijhe.nl,
I-O,1483,F,Gorsstraat,22,3201DB,Spijkenisse,Zuid-Holland,Nederland,0181-696778,parkeerbeheer@spijkenisse.nl,
I-O,962,F,Hekelingseweg,13,3206LA,Spijkenisse,Zuid-Holland,Nederland,140181,gemeente@nissewaard.nl,
GEB,2001,A,Zuid-Hollandplein,1,2596AW,Den Haag,Zuid-Holland,Nederland,070-4416611,zuidholland@pzh.nl,
I-O,1482,F,Raadhuislaan,37,3201EM,Spijkenisse,Zuid-Holland,Nederland,0181-696778,parkeerbeheer@spijkenisse.nl,
I-O,1487,F,Damstraat,21,3201DA,Spijkenisse,Zuid-Holland,Nederland,0181-696778,parkeerbeheer@spijkenisse.nl,
I-O,1481,F,Sluisstraat,20,3201DJ,Spijkenisse,Zuid-Holland,Nederland,0181-696778,parkeerbeheer@spijkenisse.nl,
I-O,1480,F,Dr. J.M. Den Uyllaan,1,3201WR,Spijkenisse,Zuid-Holland,Nederland,0181-696778,parkeerbeheer@spijkenisse.nl,
I-O,1479,F,Hekelingseweg,0,,Spijkenisse,Zuid-Holland,Nederland,140181,gemeente@nissewaard.nl,
I-O,1486,F,Noordkade,77,3201AZ,Spijkenisse,Zuid-Holland,Nederland,0181-696778,parkeerbeheer@spijkenisse.nl,
I-O,1488,F,H. de Lintweg,59,3201EK,Spijkenisse,Zuid-Holland,Nederland,0181-696778,parkeerbeheer@spijkenisse.nl,
GEB,2001,P,Postbus,90602,2509LP,Den Haag,Zuid-Holland,Nederland,070-441662,zuidholland@pzh.nl,
I-O,445,F,Karel Doormanstraat,1,3201CE,Spijkenisse,Zuid-Holland,Nederland,0181-696778,parkeerbeheer@spijkenisse.nl,
I-O,957,F,Akkersweg,0,3206,Spijkenisse,Zuid-Holland,Nederland,140181,gemeente@nissewaard.nl,
I-O,956,F,Borgtweg,2,3202LJ,Spijkenisse,Zuid-Holland,Nederland,140181,gemeente@nissewaard.nl,
I-O,961,F,P.J. Bliekstraat,5,3201PL,Spijkenisse,Zuid-Holland,Nederland,140181,gemeente@nissewaard.nl,
I-O,1484,F,Eerste Heulbrugstraat,0,3201BE,Spijkenisse,Zuid-Holland,Nederland,0181-696778,parkeerbeheer@spijkenisse.nl,
I-O,955,F,Stationspad,0,3218,Heenvliet,Zuid-Holland,Nederland,140181,gemeente@nissewaard.nl,
I-O,1485,F,D. Losstraat,19,3201EJ,Spijkenisse,Zuid-Holland,Nederland,0181-696778,parkeerbeheer@spijkenisse.nl,
I-O,299,F,Museumweg,0,8242PD,Lelystad,Flevoland,Nederland,033 - 4611803,info.lelystad@parkeerservice.nl,
I-O,1491,F,Rijssenseweg,0,7642NK,Wierden,,,,info@wierden.nl,
I-O,2067,F,Dijkhoeve,0,3992XZ,Houten,,,,gemeentehuis@houten.nl,
I-O,2072,F,De Passage,1,3991DZ,Houten,,,,gemeentehuis@houten.nl,
I-O,2058,F,De Loods,0,,Borne,,,,info@borne.nl,
I-O,2080,F,Gasplein,0,3421CR,Oudewater,,,,stadskantoor@oudewater.nl,
I-O,2041,F,Noordsingel,0,,Leidschendam,,,,,
I-O,1505,F,Stadionlaan,9,5213JH,'s-Hertogenbosch,Noord-Brabant,Nederland,073-6480375,,
I-O,2122,F,Schoolstraat,1,6271JD,Gulpen-Wittem,,,,info@gulpen-wittem.nl,
I-O,1506,F,Vlijmenseweg,10,5223GW,'s-Hertogenbosch,Noord-Brabant,Nederland,073-6218796,,
I-O,1504,F,Pettelaarpark,59,5216PP,'s-Hertogenbosch,Noord-Brabant,Nederland,073-6142777,,
I-O,2116,F,Looiersplein,0,6271HD,Gulpen-Wittem,,,,info@gulpen-wittem.nl,
I-O,1511,F,Festivalplein,3,1315KL,Almere,,,,info@p1.nl,
I-O,1520,F,Krakeling,2,,Almere,,,,info@p1.nl,
I-O,2110,F,,0,,Horst aan de Maas,,,,gemeente@horstaandemaas.nl,
I-O,2120,F,Tramweg,2,6271JM,Gulpen-Wittem,,,,info@gulpen-wittem.nl,
I-O,293,F,Plein,25,2511CS,Den Haag,Zuid-Holland,Nederland,0900-4466880,noreply@denhaag.nl,
I-O,212,F,De Entree,228,1101EE,Amsterdam,Noord-Holland,Nederland,0204095029,noreply@amsterdam.nl,
GEB,289,A,Markt,22,6701CZ,Wageningen,Gelderland,Nederland,0317-492911,gemeente@wageningen.nl,
I-O,231,F,Borchlandweg,10,1115RN,Amsterdam,Noord-Holland,Nederland,,noreply@amsterdam.nl,
I-O,213,F,De Entree,228,1101EE,Amsterdam,Noord-Holland,Nederland,0203658905,noreply@amsterdam.nl,
I-O,228,F,Waterlooplein,28,1011PG,Amsterdam,Noord-Holland,Nederland,0206249919,noreply@amsterdam.nl,
I-O,223,F,Borchlandweg,10,1115RN,Amsterdam,Noord-Holland,Nederland,,noreply@amsterdam.nl,
I-O,215,F,De Corridor,15,1101BC,Amsterdam,Noord-Holland,Nederland,0203632782,noreply@amsterdam.nl,
I-O,498,F,Laan van Zuid Hoorn,38,2289DE,Rijswijk,Zuid-Holland,Nederland,,,
I-O,500,F,Jaap Edenweg,10,2544NL,Den Haag,Zuid-Holland,Nederland,,,
I-O,291,F,Plein,25,2511CS,Den Haag,Zuid-Holland,Nederland,0900-4466880,noreply@denhaag.nl,
I-O,218,F,Burgemeester Stramanweg,130,1101EP,Amsterdam,Noord-Holland,Nederland,0206960485,noreply@amsterdam.nl,
I-O,294,F,Plein,25,2511CS,Den Haag,Zuid-Holland,Nederland,0900-4466880,noreply@denhaag.nl,
I-O,2825,F,Plecht,1,1276AZ,Huizen,,,,gemeente@huizen.nl,
I-O,1188,F,Máximastraat,6,7443BB,Nijverdal,Overijssel,Nederland,,info@pch-dienstengroep.nl,
I-O,1585,F,Hertendijk,0,,Peize,,,,postbus@gemeentenoordenveld.nl,
I-O,1032,F,Aamsestraat,11,6662ND,Elst,,,,info@overbetuwe.nl,
I-O,1030,F,Pastoor van der Plaatstraat,0,2375AL,Rijpwetering,,,,zuidholland@pzh.nl,
I-O,995,F,Domineesweg,0,,Nagele,,,,,
I-O,856,F,Brugstraat,2,5741PB,Beek en Donk,,,,gemeente@laarbeek.nl,
I-O,994,F,Herenweg,0,,Woubrugge,,,,zuidholland@pzh.nl,
I-O,1579,F,Geer,60,5501LB,Veldhoven,Noord-Brabant,Nederland,088 - 126 14 14,parkeerbedrijf@veldhoven.nl,
I-O,623,F,De Wieër,26,6131DA,Sittard,Limburg,Nederland,,,
I-O,1620,F,Ijsselmeerweg,0,1411,Naarden,,,,noreply@gooisemeren.nl,
I-O,428,F,Batavierenweg,25,6841HN,Arnhem,Gelderland,Nederland,0900-1809,noreply@arnhem.nl,
I-O,1503,F,Hugo de Grootlaan,84,5223LC,'s-Hertogenbosch,Noord-Brabant,Nederland,073-6233567,parkeerbeheer@s-hertogenbosch.nl,
I-O,1751,F,Deilseweg,9,4191NX,Geldermalsen,,,,gemeente@westbetuwe.nl,
I-O,1552,F,Hegedyk,0,9034XD,Marsum,,,,info@waadhoeke.nl,
I-O,426,F,Metamorfosenallee,75,6843TZ,Arnhem,Gelderland,Nederland,0900-1809,noreply@arnhem.nl,
I-O,1872,F,Blankertseweg,8,4194NL,Meteren,,,,gemeente@westbetuwe.nl,
I-O,1293,F,Belgiëlaan,2,2711BR,Zoetermeer,Zuid-Holland,Nederland,010-2170970,,
I-O,1764,F,Stationsweg,2,4153RD,Beesd,,,,gemeente@westbetuwe.nl,
I-O,583,F,Oostwal,177,5341KM,Oss,Noord-Brabant,Nederland,,parkeerbedrijf@oss.nl,
I-O,585,F,Oostwal-Oost,291,5341KS,Oss,Noord-Brabant,Nederland,,parkeerbedrijf@oss.nl,
I-O,1502,F,Sint Josephstraat,1,5211NH,'s-Hertogenbosch,Noord-Brabant,Nederland,073-6890059,parkeerbeheer@s-hertogenbosch.nl,
I-O,584,F,Boterstraat,192,5341GH,Oss,Noord-Brabant,Nederland,,parkeerbedrijf@oss.nl,
I-O,1337,F,Henriëtte van der Meydreef,82,2492JG,Den Haag,Zuid-Holland,Nederland,010-2170970,,
I-O,1587,F,Struikheiweg,0,1406NZ,Bussum,,,,noreply@gooisemeren.nl,
I-O,1276,F,Daniël Goedkoopstraat,21,1096BD,Amsterdam,Noord-Holland,Nederland,0900-2357275,office@parkking.nl,
I-O,1869,F,Litouwenplein,0,4871,Etten-Leur,,,,info@etten-leur.nl,
I-O,1870,F,Spoorlaan,37,4872,Etten-Leur,,,,info@etten-leur.nl,
I-O,1916,F,Olmenlaan,157,1404DD,Bussum,Noord-Holland,Nederland,,noreply@gooisemeren.nl,
I-O,31,F,Apeldoornseweg,450,6816SN,Arnhem,Gelderland,Nederland,0900-1809,noreply@arnhem.nl,
I-O,582,F,Oostwal,177,5341KM,Oss,Noord-Brabant,Nederland,,parkeerbedrijf@oss.nl,
I-O,427,F,Eleonorastraat,5,6824EX,Arnhem,Gelderland,Nederland,0900-1809,noreply@arnhem.nl,
I-O,1871,F,Zeiving,1,4214KT,Vuren,,,,gemeente@westbetuwe.nl,
I-O,1770,F,Akkerlaan,18,1403PT,Bussum,,,,noreply@gooisemeren.nl,
I-O,1911,F,Thierensstraat,2,1404HE,Bussum,Noord-Holland,Nederland,,noreply@gooisemeren.nl,
I-O,1873,F,T.G. Gibsonstraat,4,7411RR,Deventer,,,,parkeren@deventer.nl,
I-O,1950,F,Normandiaplein,7,8603CS,Sneek,Friesland,Nederland,,garageboschplein@sudwestfryslan.nl,
I-O,1674,F,Stockholmstraat,1,3543KG,Utrecht,,,,noreply@utrecht.nl,
I-O,880,F,Hoekerweg,0,6222NP,Maastricht,Limburg,Nederland,14043,parkeren@maastricht.nl,
I-O,1658,F,Universiteitsweg,0,3584CT,Utrecht,,,,noreply@utrecht.nl,
I-O,1878,F,Afinkstraat,0,,Enschede,,,,postbus20@enschede.nl,
I-O,1877,F,Stationsweg,12,4001CH,Tiel,,,,gemeente@tiel.nl,
I-O,501,F,Prinses Máximaplein,0,2496ZD,Den Haag,Zuid-Holland,Nederland,,,
I-O,1875,F,Stationsingel,123,,Oss,,,,noreply@oss.nl,
I-O,499,F,Prins Willem-Alexanderweg,99,2595BT,Den Haag,Zuid Holland,Nederland,,opendata@denhaag.nl,
I-O,1876,F,Buitenhaven,1,4531BX,Terneuzen,,,,noreply@terneuzen.nl,
I-O,513,F,Bûterwei,2,9271EN,De Westereen,Friesland,Nederland,140511,post@dantumadiel.eu,
I-O,1735,F,Harmonielaan,0,1111PD,Diemen,,,,info@diemen.nl,
I-O,1677,F,Krakelingweg,0,4737WH,Zeist,,,,zeist@zeist.nl,
I-O,1874,F,Noorderweg,20,3119XX,Schiedam,,,,schiedam@euroscoop.eu,
I-O,1952,F,Bergweg,0,,,,,,,
I-O,1882,F,Stoofweg,0,4327,Serooskerke,,,,noreply@schouwen-duiveland.nl,
I-O,103,F,Scheepjeshof,126,3901CX,Veenendaal,Utrecht,Nederland,06-51233959,info@descheepjeshof.nl,
I-O,1959,F,Agoradek,118,,Lelystad,,,,info.lelystad@parkeerservice.nl,
I-O,1958,F,Ingang Jagerlaan,0,,,,,,,
I-O,1509,F,Deutersestraat,2,5223GW,'s-Hertogenbosch,Noord-Brabant,Nederland,073-6155354,,
I-O,1221,F,Deventerstraat,22,,,,,,,
I-O,1880,F,Kazernestraat,0,5928NL,Blerick,,,,info@venlo.nl,
I-O,1561,F,Hambosweg,56,6466XZ,Kerkrade,Limburg,Nederland,,gemeentehuis@kerkrade.nl,
GEB,377,P,Postbus,201,2050AE,Overveen,Noord-Holland,Nederland,14023,gemeente@bloemendaal.nl,
I-O,1557,F,Zuider Stationsweg,20,2061HE,Bloemendaal,Noord-Holland,Nederland,14023,gemeente@bloemendaal.nl,
I-O,1558,F,Tetterodeweg,2,2051EE,Overveen,Noord-Holland,Nederland,14023,gemeente@bloemendaal.nl,
GEB,377,A,Brouwerskolkweg,5,2051ED,Overveen,Noord-Holland,Nederland,14023,gemeente@bloemendaal.nl,
I-O,1563,F,Mensheggerweg,0,6468XZ,Kerkrade,Limburg,Nederland,,,
I-O,1562,F,Nieuwenhagerweg,51,6471VK,Eygelshoven,Limburg,Nederland,,,
GEB,202,A,Koningstraat,38,6811DG,Arnhem,Gelderland,Nederland,0900-1809,gemeente@arnhem.nl,
GEB,202,P,Postbus,9029,6800EL,Arnhem,Gelderland,Nederland,0900-1809,gemeente@arnhem.nl,
GEB,597,P,Postbus,271,2980AG,Ridderkerk,Zuid-Holland,Nederland,0180-451234,m.burger@bar-organisatie.nl,
GEB,597,A,Koningsplein,1,2981EA,Ridderkerk,Zuid-Holland,Nederland,0180-451234,m.burger@bar-organisatie.nl,
I-O,1881,F,Weg naar de Val,168,4675RB,Zierikzee,,,,noreply@schouwen-duiveland.nl,
I-O,1528,F,Bloemfontijnstraat,2,2312ZD,Leiden,Zuid-Holland,Nederland,088 - 126 14 16,,
I-O,1513,F,Lammermarkt,20,2312CW,Leiden,Zuid-Holland,Nederland,,,
I-O,119,F,Middelstegracht,50,2312TX,Leiden,Zuid-Holland,Nederland,088 - 126 14 16,,
I-O,1883,F,Roelandsweg,0,4325,Renesse,,,,noreply@schouwen-duiveland.nl,
I-O,441,F,Op het Veldje,53,6176BL,Spaubeek,Limburg,Nederland,046-4389222,info@gemeentebeek.nl,
I-O,364,F,Gedempte Gracht,605,2512AM,Den Haag,Zuid-Holland,Nederland,070-3601751,,
I-O,210,F,Piet Heinkade,59,1019GM,Amsterdam,Noord-Holland,Nederland,0204191689,noreply@amsterdam.nl,
I-O,233,F,Piet Heinkade,59,1019GM,Amsterdam,Noord-Holland,Nederland,0204191689,noreply@amsterdam.nl,
I-O,1855,F,Binnenrotte,15,3011HB,Rotterdam,Zuid-Holland,Nederland,14010,noreply@rotterdam.nl,
I-O,1568,F,Egelantierstraat,0,8924JP,Leeuwarden,,,,noreply@leeuwarden.nl,
I-O,1548,F,Wergeasterdyk,1,9005XK,Wergea,,,,noreply@leeuwarden.nl,
I-O,363,F,Gedempte Gracht,605,2512AM,Den Haag,Zuid-Holland,Nederland,070-3601751,,
I-O,208,F,Anne Frankstraat,220,1011MP,Amsterdam,Noord-Holland,Nederland,0204278398,noreply@amsterdam.nl,
I-O,1854,F,Binnenrotte,15,3011HB,Rotterdam,Zuid-Holland,Nederland,14010,noreply@rotterdam.nl,
I-O,516,F,De Vinkebuorren,4,8563AR,Wijckel,Friesland,Nederland,140514,noreply@De Fryske Marren.nl,
I-O,519,F,Herenweg,0,8535,Follega,Friesland,Nederland,140514,noreply@De Fryske Marren.nl,
I-O,517,F,Sewei,4,8501SP,Joure,Friesland,Nederland,140514,noreply@De Fryske Marren.nl,
I-O,2089,F,Stationsweg,4,1431EH,Aalsmeer,,,,info@aalsmeer.nl,
I-O,518,F,Transveer,1,8531DM,Lemmer,Friesland,Nederland,140514,noreply@De Fryske Marren.nl,
I-O,2088,F,Praamplein,0,,Aalsmeer,,,,info@aalsmeer.nl,
I-O,1766,F,Parklaan,0,9791AE,Ten Boer,Groningen,,,info@groningen.nl,
GEB,1960,P,Kuypershof,2,4191KH,Geldermalsen,Gelderland,Nederland,0345-728800,gemeente@westbetuwe.nl,nvt
I-O,1573,F,Jeustraat,0,,Voerendaal,Limburg,Nederland,,parkeren@maastricht.nl,
I-O,1571,F,Kerkeveld,0,,Schin op Geul,,,,parkeren@maastricht.nl,
I-O,1566,F,Spoorstraat,0,,Susteren,Limburg,Nederland,,parkeren@maastricht.nl,
I-O,1255,F,Spoorstraat,0,6241CI,Bunde,,,,parkeren@maastricht.nl,
I-O,1564,F,Stationsweg,0,,Echt,Limburg,Nederland,,parkeren@maastricht.nl,
