FID,wpeil_verf,se_anno_cad_data,gdb_geomattr_data,shape
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.484,-3.21,,,"LINESTRING (113262.87999999896 483643.17500000075, 113284.96599999815 483627.63899999857, 113392.9600000009 483547.6339999996, 113457.44399999827 483497.37099999934, 113533.30999999866 483436.02600000054, 113627.44299999997 483357.0229999982, 113654.96799999848 483333.11199999973)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.485,0,,,"LINESTRING (110953.53500000015 485548.4120000005, 111301.25499999896 485264.0309999995, 111340.47199999914 485231.7419999987)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.486,-0.44,,,"LINESTRING (111340.47199999914 485231.7419999987, 111678.44000000134 484953.4820000008, 111726.09200000018 484913.47399999946)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.487,-0.19,,,"LINESTRING (112464.94999999925 484240.21400000155, 112470.59899999946 484234.493999999, 112540.82200000063 484165.11199999973, 112614.88800000027 484096.1939999983, 112693.18699999899 484028.6240000017, 112774.37999999896 483964.1400000006, 112829.18600000069 483923.7340000011, 112842.94000000134 483914.20600000024)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.488,-1.19,,,"LINESTRING (112842.94000000134 483914.20600000024, 112884.11899999902 483885.6790000014, 112967.33999999985 483832.1099999994, 113087.16099999845 483758.93200000003, 113156.96999999881 483714.90100000054, 113238.47899999842 483660.33999999985, 113262.87999999896 483643.17500000075)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.489,-3.59,,,"LINESTRING (111726.09200000018 484913.47399999946, 111859.52299999818 484801.4470000006, 111973.97700000182 484702.87999999896, 112104.75699999928 484587.00499999896)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.490,0.56,,,"LINESTRING (114395.91899999976 482661.62999999896, 114557.9690000005 482511.6330000013)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.491,-1.78,,,"LINESTRING (113654.96799999848 483333.11199999973, 113751.75 483249.03599999845, 113925.67000000179 483093.59800000116, 114028.00299999863 483000.20800000057)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.492,0.75,,,"LINESTRING (114028.00299999863 483000.20800000057, 114179.40700000152 482862.0370000005, 114395.91899999976 482661.62999999896)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.493,-0.03,,,"LINESTRING (110508.58900000155 479790.8379999995, 110963.09600000083 479999.2199999988)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.494,7.06,,,"LINESTRING (111591.05900000036 480699.7430000007, 111624.13399999961 480792.1020000018, 111661.5 480886.1889999993, 111700.47800000012 480975.9510000013, 111739.4450000003 481059.44000000134, 111789.05700000003 481158.36400000006)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.495,0.87,,,"LINESTRING (111395.92100000009 480246.2950000018, 111424.41099999845 480271.94200000167, 111458.48800000176 480319.6970000006, 111480.73099999875 480365.2129999995, 111498.34600000083 480410.83900000155, 111514.08199999854 480457.14400000125, 111558.39400000125 480599.43299999833, 111589.67599999905 480695.87999999896, 111591.05900000036 480699.7430000007)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.496,6.99,,,"LINESTRING (111789.05700000003 481158.36400000006, 111795.08999999985 481170.3929999992, 111845.99599999934 481263.9690000005, 111877.94200000167 481318.02699999884, 111893.67799999937 481343.03500000015, 111925.45300000161 481389.8770000003, 111958.6959999986 481433.58999999985, 111976.24300000072 481454.6409999989, 112013.81199999899 481495.72300000116, 112055.28599999845 481536.0300000012, 112077.63699999824 481556.04300000146, 112081.67500000075 481559.39400000125)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.497,-0.57,,,"LINESTRING (112081.67500000075 481559.39400000125, 112125.71799999848 481595.94900000095, 112178.38599999994 481635.7490000017, 112235.73299999908 481675.3680000007, 112298.0009999983 481714.63699999824, 112365.70800000057 481753.35500000045, 112439.70300000161 481791.3449999988, 112479.4059999995 481810.02699999884, 112505.48800000176 481821.2100000009)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.498,-0.08,,,"LINESTRING (112505.48800000176 481821.2100000009, 112565.03700000048 481846.7419999987, 112611.30900000036 481864.7890000008, 112660.11499999836 481882.6559999995, 112765.95499999821 481918.0150000006, 112823.2650000006 481935.6319999993, 112947.19099999964 481971.17599999905, 112979.18899999931 481979.6409999989)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.499,0.25,,,"LINESTRING (112979.18899999931 481979.6409999989, 113157.3049999997 482026.76000000164, 113314.15399999917 482065.76900000125, 113397.95699999854 482085.4389999993, 113464.4140000008 482100.07400000095)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.500,0,,,"LINESTRING (113464.4140000008 482100.07400000095, 113485.92599999905 482104.811999999, 113683.11300000176 482145.06500000134, 113805.70100000128 482173.71499999985, 113965.95699999854 482223.4780000001, 114005.85099999979 482240.2100000009)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.501,0.56,,,"LINESTRING (114005.85099999979 482240.2100000009, 114197.68299999833 482320.66699999943, 114557.9690000005 482511.6330000013)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.502,1.12,,,"LINESTRING (110963.09600000083 479999.2199999988, 110988.04899999872 480010.66000000015, 111237.1640000008 480137.2259999998, 111361.89299999923 480215.6640000008, 111395.92100000009 480246.2950000018)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.503,0.56,,,"LINESTRING (115064.98099999875 482899.54199999943, 115037.64299999923 482878.0159999989, 114830.30299999937 482717.7969999984, 114557.9690000005 482511.6330000013)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.504,-4.75,,,"LINESTRING (116864.92000000179 483543.6000000015, 116808.94299999997 483545.4990000017, 116641.9450000003 483548.96599999815, 116492.06799999997 483550.41000000015, 116364.99799999967 483549.63899999857)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.505,0.36,,,"LINESTRING (115871.48900000006 483484.93200000003, 115862.24399999902 483481.80799999833, 115835.8440000005 483471.15399999917, 115808.72599999979 483458.91000000015, 115780.52199999988 483444.756000001, 115750.78299999982 483428.29399999976, 115718.94399999827 483409.0179999992, 115684.2509999983 483386.26999999955, 115645.67300000042 483359.1810000017, 115601.76300000027 483326.58199999854, 115550.48699999973 483286.8990000002, 115456.0009999983 483211.1499999985)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.506,2.72,,,"LINESTRING (117859.96799999848 483448.6700000018, 117617.08199999854 483479.33399999887, 117432.66600000113 483500.875, 117376.63100000098 483506.7470000014)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.507,0.29,,,"LINESTRING (116364.99799999967 483549.63899999857, 116359.06599999964 483549.6030000001, 116242.28000000119 483546, 116139.75699999928 483539.1070000008, 116078.04500000179 483532.436999999, 116048.84899999946 483528.4059999995, 115993.15100000054 483518.7580000013, 115966.36699999869 483513.02699999884, 115914.10799999908 483499.3350000009, 115871.48900000006 483484.93200000003)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.508,-10.69,,,"LINESTRING (115135.81700000167 482955.3200000003, 115064.98099999875 482899.54199999943)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.509,-7.26,,,"LINESTRING (115456.0009999983 483211.1499999985, 115196.07400000095 483002.7670000009, 115183.0399999991 482992.50400000066)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.510,-0.15,,,"LINESTRING (117376.63100000098 483506.7470000014, 117290.13100000098 483515.8110000007, 117176.97599999979 483526.06500000134, 117083.98900000006 483533.07400000095, 116934.09600000083 483541.25400000066, 116864.92000000179 483543.6000000015)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.511,2.92,,,"LINESTRING (126170.79500000179 485171.3500000015, 126017.7659999989 484849.48000000045)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.512,-8.11,,,"LINESTRING (126220.73600000143 485276.3929999992, 126170.79500000179 485171.3500000015)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.513,-4.04,,,"LINESTRING (117882.58700000122 487062.2809999995, 117881.56599999964 487041.4389999993, 117879.10300000012 486926.0240000002, 117879.2890000008 486769.43200000003, 117882.51099999994 486583.2250000015, 117883.00400000066 486562.3660000004)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.514,-0.34,,,"LINESTRING (117944.66200000048 487618.64400000125, 117934.99300000072 487559.1330000013)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.515,-0.17,,,"LINESTRING (117934.99300000072 487559.1330000013, 117920.92500000075 487472.5480000004, 117909.09899999946 487387.686999999, 117899.91099999845 487309.625, 117892.93600000069 487236.7650000006, 117887.77600000054 487168.1700000018, 117882.58700000122 487062.2809999995)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.516,-4.19,,,"LINESTRING (117883.00400000066 486562.3660000004, 117894.81100000069 486062.50499999896)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.517,-0.27,,,"LINESTRING (117894.81100000069 486062.50499999896, 117895.87299999967 486017.5219999999, 117899.76900000125 485814.66600000113, 117900.8740000017 485636.2740000002, 117899.87299999967 485562.56599999964)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.518,-3.77,,,"LINESTRING (117899.87299999967 485562.56599999964, 117898.8590000011 485487.8999999985, 117895.21700000018 485381.1490000002, 117892.47100000083 485325.45699999854, 117884.70800000057 485209.6570000015, 117873.4140000008 485087.94299999997, 117870.7109999992 485063.80799999833)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.519,-2.49,,,"LINESTRING (117806.11400000006 484301.9050000012, 117807.39600000158 484185.368999999, 117813.52299999818 484067.436999999)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.520,-2.49,,,"LINESTRING (117812.87200000137 484567.07499999925, 117810.23900000006 484533.2650000006, 117805.17000000179 484387.7289999984, 117806.11400000006 484301.9050000012)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.521,2.72,,,"LINESTRING (117813.52299999818 484067.436999999, 117822.72399999946 483890.33199999854, 117859.96799999848 483448.6700000018)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.522,-5.05,,,"LINESTRING (117866.84699999914 485029.3049999997, 117866.30999999866 485024.5150000006, 117829.05700000003 484736.70800000057, 117818.93499999866 484644.90900000185, 117812.87200000137 484567.07499999925)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.523,0.71,,,"LINESTRING (122058.79600000009 482617.1620000005, 122115.74100000039 482579.3229999989, 122251.57299999893 482504.9070000015, 122477.44999999925 482405.6629999988, 122872.27899999917 482263.32499999925)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.524,-5.31,,,"LINESTRING (121766.62999999896 482844.0320000015, 121894.48200000077 482740.3040000014, 121954.8359999992 482692.3370000012, 122024.78299999982 482639.76399999857, 122058.79600000009 482617.1620000005)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.525,-3.96,,,"LINESTRING (117859.96799999848 483448.6700000018, 118006.85099999979 483454.59800000116)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.526,-1.58,,,"LINESTRING (116128.07800000161 480590.7490000017, 116160.61300000176 480561.30799999833, 116226.56799999997 480505.5489999987, 116260.05299999937 480478.7250000015, 116328.45899999887 480426.2809999995, 116399.19799999893 480374.98900000006, 116435.57299999893 480349.73800000176, 116510.65700000152 480300.0520000011, 116526.71400000155 480289.9670000002)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.527,-2.78,,,"LINESTRING (115829.11400000006 480988.6770000011, 115833.24300000072 480981.1409999989, 115865.81500000134 480924.4200000018, 115898.62299999967 480870.6240000017, 115931.54600000009 480820.3020000011, 115964.48000000045 480773.72399999946, 115997.34899999946 480730.90100000054, 116007.28200000152 480718.9930000007)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.528,0.08,,,"LINESTRING (116124.31799999997 480594.34600000083, 116127.94900000095 480590.86499999836, 116128.07800000161 480590.7490000017)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.529,-6.64,,,"LINESTRING (122889.3440000005 477896.67599999905, 123049.07600000128 477857.6959999986)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.530,-6.86,,,"LINESTRING (122562.00800000131 477970.48699999973, 122780.15500000119 477923.3209999986, 122815.15100000054 477914.7809999995)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.531,-4.15,,,"LINESTRING (123049.07600000128 477857.6959999986, 123158.6950000003 477830.9459999986, 123289.88500000164 477801.936999999, 123362.47100000083 477787.2710000016, 123441.63100000098 477772.4609999992, 123529.05000000075 477757.5069999993, 123538.46799999848 477756.05099999905)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.532,-2.76,,,"LINESTRING (123538.46799999848 477756.05099999905, 123626.34600000083 477742.47100000083, 123735.0309999995 477727.6339999996, 123859.15300000086 477714.64400000125, 124016.18100000173 477710.6070000008, 124035.57299999893 477712.7179999985)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.533,0.06,,,"LINESTRING (115581.60300000012 481422.61400000006, 115586.94900000095 481415.5760000013, 115616.79300000146 481372.1649999991, 115646.64499999955 481324.7329999991, 115676.70800000057 481273.0529999994, 115707.10500000045 481217.63899999857, 115801.01799999923 481039.9620000012, 115829.11400000006 480988.6770000011)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.534,-4.97,,,"LINESTRING (121648.77299999818 478368.2719999999, 121691.21499999985 478345.45699999854, 121877.61100000143 478246.5720000006, 122019.96700000018 478172.8040000014, 122092.1649999991 478137.2479999997)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.535,-5.18,,,"LINESTRING (122092.1649999991 478137.2479999997, 122116.06599999964 478125.4770000018, 122211.78400000185 478081.91600000113, 122258.95100000128 478062.1959999986, 122305.35599999875 478044.12099999934, 122350.8200000003 478027.8029999994, 122395.2340000011 478013.26399999857, 122438.58799999952 478000.4230000004, 122522.66899999976 477978.9919999987, 122562.00800000131 477970.48699999973)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.536,-4.84,,,"LINESTRING (120946.89400000125 478710.11199999973, 120947.5850000009 478709.8969999999, 120990.34099999815 478695.3669999987, 121031.21200000122 478680.2490000017, 121071.04899999872 478664.3139999993, 121145.60399999842 478631.41699999943)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.537,-6.46,,,"LINESTRING (121209.45699999854 478600.7589999996, 121276.3359999992 478567.25400000066, 121365.64400000125 478520.47399999946, 121648.77299999818 478368.2719999999)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.538,-1.2,,,"LINESTRING (116971.61600000039 480063.17500000075, 117080.88800000027 480019.8960000016, 117195.68100000173 479978.04300000146, 117310.17100000009 479939.6469999999, 117421.80700000003 479905.34600000083, 117443.69799999893 479899.188000001)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.539,2.01,,,"LINESTRING (117659.55200000107 479841.52699999884, 117687.61199999973 479834.29199999943)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.540,1.42,,,"LINESTRING (117443.69799999893 479899.188000001, 117529.3900000006 479875.08399999887, 117659.55200000107 479841.52699999884)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.541,0.64,,,"LINESTRING (117711.95199999958 479828.0170000009, 117786.20600000024 479808.8729999997, 117889.07600000128 479780.58999999985, 117926.40199999884 479769.0080000013)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.542,3.87,,,"LINESTRING (117926.40199999884 479769.0080000013, 117994.05000000075 479748.0159999989, 118047.31700000167 479729.6719999984, 118100.98600000143 479709.84600000083, 118154.94799999893 479688.5460000001, 118263.40700000152 479641.90399999917, 118372.49100000039 479591.1070000008, 118389.84099999815 479582.8579999991)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.543,2.91,,,"LINESTRING (118389.84099999815 479582.8579999991, 118595.54800000042 479485.0560000017, 118711.70899999887 479433.4290000014, 118771.2509999983 479408.4389999993, 118831.75499999896 479384.03400000185, 118846.04100000113 479378.5689999983)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.544,2.02,,,"LINESTRING (118846.04100000113 479378.5689999983, 118955.26700000092 479336.77899999917, 119269.68899999931 479221.2329999991, 119314.33900000155 479203.4210000001)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.545,0.56,,,"LINESTRING (114557.9690000005 482511.6330000013, 114928.94099999964 482176.40300000086)"
