"apby","apdttm","apname","permit","comments","declvltn","deptcm","commercedesc","expdttm","issby","issdttm","laststg","laststgdesc","lstactdttm","nextstgdesc","planrev","pri","pridesc","primaplid","stat","statby","statdttm","worktype","worktypedesc","contractor","address","addr1","addr2","city","state","zip"
"13103","Sep 22 2006  3:02PM",,"10432","DEMOLITION OF GARAGE IN REAR OF PROPERTY  CMM","800","RES","RESIDENTIAL","Mar 22 2007  3:08PM","13103","Sep 22 2006  3:08PM","39","Pre-Issue COO","Sep 22 2006  3:08PM","Issue COO","Y",,,"B12110","Open",,,"WHOLE","WHOLE DEMOLITION","STRUCTURAL TECHNOLOGIES","1035 N 5TH ST","P O BOX 999A",,"PAXINOS","PA","17860-"
,,"COUNTY OF BERKS","20020779","DEMOLITION OF BUILDINGNISC                      MLM","8500",,,"Oct 23 2002 12:00AM",,"Apr 23 2002 12:00AM","99","Pre-Complete",,"Complete","N",,,"B11390","Open",,,,,"NISC","914 CHERRY ST","51 NORTH SPRUCE STREET",,"MT CARMEL","PA","17851-"
,"Nov 20 2006  9:47AM",,"11381","Demo building to be remove water and sewer cap done gas done electric. as","16000","COM","COMMERCIAL","May 20 2007 10:46AM","13110","Nov 20 2006 10:46AM","40","Issue COO","Nov 20 2006 10:46AM","Pre-Complete","Y",,,"AC337686","Open",,,"WHOLE","WHOLE DEMOLITION","MASANO REALTY CO","855 LANCASTER AV","815 LANCASTER AVE",,"READING","PA","19607-1636"
,,"JMD ENTERPRISES INC","20040419","DEMOLITIONOKAY PER FRANCO","20000",,,"Sep  9 2004 12:00AM",,"Mar  9 2004 12:00AM","99","Pre-Complete",,"Complete","N",,,"B12418","Open",,,,,"DAVID HOME REMODELING & DEMO","238 PENN ST","272 S 9TH ST",,"READING","PA","19602-"
,,"READING SCHOOL DISTRICT","20032200","DEMOLITION OF WAREHOUSE","150000",,,"May 10 2004 12:00AM",,"Nov 10 2003 12:00AM","99","Pre-Complete",,"Complete","N",,,"B10477","Open",,,,,"EMPIRE SERVICES","329 PEARL ST","1420 CLARION ST",,"READING","PA","19601-"
,,"SPOTTS, STEVENS, & MCCOY INC","19980501","DEMOLITION OF BUILDINGTED GOROPOULOS AS OWNERCMM","10000",,,"Sep 24 1998 12:00AM",,"Mar 24 1998 12:00AM","99","Pre-Complete",,"Complete","N",,,"AC37850","Open",,,,,"LACHINA BROS INC","30 NOBLE ST","305 HAZEL ST",,"READING","PA","19611-2054"
"13103","Oct 24 2005 10:04AM",,"4776","COMPLETE DEMOLITION OF  GRAFF TRADING CO BUILDING TO BE USED FOR PARKING AREA   CMM","83300","COM","COMMERCIAL","Apr 24 2006 10:27AM","13104","Oct 24 2005 10:27AM","20","Issue Permit","Oct 24 2005 10:27AM","Pre-Issue COO","Y",,,"B2229","Open",,,"WHOLE","WHOLE DEMOLITION","EMPIRE WRECKING CO","427 S 3RD ST","1420 CLARION STREET",,"READING","PA","19601-"
,,"STAMUS GEORGE LOUIS/BELINDA L","19009168","DEMOLITION AND REMOVAL OFUNSAFE GARAGEAPPROVAL BY SAM FRANCO","200",,,"Oct 21 1994 12:00AM",,"Apr 21 1994 12:00AM","99","Pre-Complete",,"Complete","N",,,"B7407","Open",,,,,"GEORGE L STAMUS","722 PEAR ST","722 PEAR ST",,"READING","PA","19601-"
,,"HELLER RICHARD G","20011127","DEMOLITION OF EXISTINGCONCRETE BLOCK GARAGE ON REAROF PROPERTY 18' X 23'CMM","8000",,,"Dec 18 2001 12:00AM",,"Jun 18 2001 12:00AM","99","Pre-Complete",,"Complete","N",,,"B10975","Open",,,,,"WEAVER COMPANIES","530 KENHORST BL","PO BOX 130",,"GOODVILLE","PA","17528-"
,,"READING PUBLIC LIBRARY","20042283","DEMOLITION OF BUILDINGCMM","12500",,,"Apr 28 2005 12:00AM",,"Oct 28 2004 12:00AM","99","Pre-Complete",,"Complete","N",,,"B1309","Open",,,,,"EMPIRE WRECKING","430 FRANKLIN ST","1420 CLARION ST",,"READING","PA","19601-"
"12149","Jul 16 2015  5:28PM",,"45642","DEMOLITION OF ROW HOME DUE TO FIRE BN/DAO","24600","RES","RESIDENTIAL","Jan 16 2016 12:00AM",,,"10","Process Application","Jul 20 2015 11:29AM","Pre-Issue Permit","Y",,,"12891","Open",,,"ALTER","CONSTRUCTION ALTERATION","DINOSAUR DEMOLITION LLC","524 SPRUCE ST","PO BOX 15209",,"READING","PA","19612"
"13103","May 25 2005  7:08AM",,"2253","DEMOLITION OF PROPERTY   CMM","5400","RES","RESIDENTIAL","Nov 25 2005 12:00AM",,,"19","Pre-Issue Permit","May 25 2005  7:16AM","Issue Permit","Y",,,"B2073","Open",,,"WHOLE","WHOLE DEMOLITION","NORTHEAST IND SERV CORP","445 PEAR ST","507 N SHAMOKIN ST",,"SHAMOKIN","PA","17872-6717"
,,"REDEV AUTH OF BERKS CO","20040689","DEMOLITION OF PROPERTYCMM","6700",,,"Oct 22 2004 12:00AM",,"Apr 22 2004 12:00AM","99","Pre-Complete",,"Complete","N",,,"B12114","Open",,,,,"ALL NORTHERN CONSTRUCTION","1037 COURT ST","50 SAGER LN",,"ELIZABETHTOWN","PA","17022-"
,,"GONZALEZ DOMINGO","19981757","DEMOLISH EXISTING GARAGECMM","400",,,"Mar 14 1999 12:00AM",,"Sep 14 1998 12:00AM","99","Pre-Complete",,"Complete","N",,,"AC345819","Open",,,,,"GONZALEZ DOMINGO","213 GREENWICH ST","213 GREENWICH ST",,"READING","PA","19601"
,,"CITY OF READING","20032301","DEMOLITION OF BUILDINGCMM","26000",,,"Jun  2 2004 12:00AM",,"Dec  2 2003 12:00AM","99","Pre-Complete",,"Complete","N",,,"B3731","Open",,,,,"NORTHEAST INDUSTRIAL SERV CORP","738 CHESTNUT ST","51 N SPRUCE ST",,"MT CARMEL","PA",
"13103","Jun 28 2007  8:05AM",,"14071","DEMOLITION OF PROPERTY  CMK","22000","INDUST","INDUSTRIAL","Dec 28 2007  1:19PM","13103","Jun 28 2007  1:19PM","40","Issue COO","Jun 28 2007  1:19PM","Pre-Complete","Y",,,"5142","Open",,,"WHOLE","WHOLE DEMOLITION","PRADON LANDSCAPING","525 MORGANTOWN RD","3076 BERNVILLE RD",,"LEESPORT","PA","19533-"
,,"GALLMAN EDMUND F JR","19962712","DEMOLITIONCMM","4500",,,"May 20 1997 12:00AM",,"Nov 20 1996 12:00AM","99","Pre-Complete",,"Complete","N",,,"AC37850","Open",,,,,"LACHINA BROS INC","919 CHESTNUT ST","305 HAZEL ST",,"READING","PA","19611-2054"
"13103","May 30 2007 11:14AM",,"13769","DEMOLITION OF BUILDING  CMK","149865","INDUST","INDUSTRIAL","Dec  7 2007 10:53AM","13103","Jun  7 2007 10:53AM","40","Issue COO","Jun  7 2007 10:53AM","Pre-Complete","Y",,,"20381","Open",,,"WHOLE","WHOLE DEMOLITION","LYCOMING SUPPLY INC","105 CHESTNUT ST","801 BEEBER ST",,"WILLIAMSPORT","PA","17701-1501"
,,"POLICE ATH LEAG OF GRT RDG","19951318","ENTIRE DEMOLITON","14000",,,"Nov  1 1995 12:00AM",,"May  1 1995 12:00AM","99","Pre-Complete",,"Complete","N",,,"B2771","Open",,,,,"EMPIRE WRECKING COMPAN","335 WALNUT ST","1420 CLARION STREET",,"READING","PA","19601-"
,,"REYNOLDS ALLEN","20030274","DEMOLTION AND STUCCOKLW","18000",,,"Aug 14 2003 12:00AM",,"Feb 14 2003 12:00AM","99","Pre-Complete",,"Complete","N",,,"B11817","Open",,,,,"NORTHEAST INDUSTRIAL","424 PEAR ST","51 N SPRUCE STREET",,"MT CARMEL","PA","17851-"
,,"SOLOMON DANIEL","19970644","DEMOLITION AS PER CITY SPECSCITY OF READING AS OWNERCMM","28000",,,"Oct  7 1997 12:00AM",,"Apr  7 1997 12:00AM","99","Pre-Complete",,"Complete","N",,,"B3731","Open",,,,,"NORTHEAST INDUSTRIAL SERV CORP","300 N FRONT ST","51 N SPRUCE ST",,"MT CARMEL","PA",
,,"JIMENEZ JESUS & MARGARITA","19991060","DEMOLISH ENTIRE GARAGEPARKING SPACELBG","300",,,"Dec 25 1999 12:00AM",,"Jun 25 1999 12:00AM","99","Pre-Complete",,"Complete","N",,,"B10004","Open",,,,,"ELISEO & REYNALDO SANDOUAL","431 N 6TH ST","431 NORTH 6TH STREET",,"READING","PA","19601-"
,,"ROMAN CATHOLIC DIOCESE&ALLNTWN","19970729","DEMOLITION OF BUILDINGCMM","10000",,,"Oct 18 1997 12:00AM",,"Apr 18 1997 12:00AM","99","Pre-Complete",,"Complete","N",,,"AC37950","Open",,,,,"LACHINA BROS DEMOLITION INC","464 S 6TH ST","305 HAZEL ST",,"READING","PA","19611-2054"
"13103","Aug  6 2009  3:18PM",,"23470","DEMOLITION OF LARGE SHED AT REAR OF PROPERTY  CMK","900","RES","RESIDENTIAL","Feb  6 2010  3:29PM","13103","Aug  6 2009  3:29PM","40","Issue COO","Aug  6 2009  3:29PM","Pre-Complete","Y",,,"AC712375","Open",,,"PARTL","PARTIAL DEMOLITION","MARTE CAROLINA","1117 ALLEGHENY AV","1117 ALLEGHENY AVE",,"READING","PA","19601"
,,"WATTS D BLAINE & MAUDE T","20001962","DEMOLITION OF BUILDINGCMM","9600",,,"Apr 30 2001 12:00AM",,"Oct 30 2000 12:00AM","99","Pre-Complete",,"Complete","N",,,"B10689","Open",,,,,"D E STOLTZFUS CONST CO","711 N 4TH ST","1 WILLOW ST INDUSSTRIAL PARK",,"FLEETWOOD","PA","19522-"
,,"BERKS COUNTY REDEVELOPMENT","20030855","DEMOLITION OF BUILDINGCMM","29000",,,"Nov  9 2003 12:00AM",,"May  9 2003 12:00AM","99","Pre-Complete",,"Complete","N",,,"B1309","Open",,,,,"EMPIRE WRECKING","506 N 9TH ST","1420 CLARION ST",,"READING","PA","19601-"
"13103","Dec  6 2012 10:35AM",,"36347","DEMOLITION OF STRUCTURE  CMK  APPROVED BY SD","38945","COM","COMMERCIAL","Jun  6 2013 10:44AM",,,"19","Pre-Issue Permit","Dec  6 2012 10:45AM","Issue Permit","Y",,,"B2073","Open",,,"WHOLE","WHOLE DEMOLITION","NORTHEAST IND SERV CORP","138 ORANGE ST","507 N SHAMOKIN ST",,"SHAMOKIN","PA","17872-6717"
,,"BERKS COUNTY","20001960","DEMOLITION OF BUILDINGBERKS COUNTY AS OWNERCMM","13000",,,"Apr 30 2001 12:00AM",,"Oct 30 2000 12:00AM","99","Pre-Complete",,"Complete","N",,,"B10688","Open",,,,,"NORTHEAST INDUSTRIAL SERV INC","711 LAUREL ST","51 N SPRUCE ST",,"MT CARMEL","PA","17851-"
"13103","Dec 17 2007  1:39PM",,"16347","DEMOLITION OF RESIDENTIAL STRUCTURE  CMK","33000","RES","RESIDENTIAL","Jun 17 2008  1:41PM",,,"19","Pre-Issue Permit","Dec 17 2007  1:43PM","Issue Permit","Y",,,"B2073","Open",,,"WHOLE","WHOLE DEMOLITION","NORTHEAST IND SERV CORP","116 S 9TH ST","507 N SHAMOKIN ST",,"SHAMOKIN","PA","17872-6717"
"13103","Mar  6 2012 10:15AM",,"33571","DEMOLITION OF EXISTING STUDENT LIFE CENTER   CMK912 LAVERNA DR","47500","COM","COMMERCIAL","Sep  6 2012 10:16AM",,,"19","Pre-Issue Permit","Mar  6 2012 10:17AM","Issue Permit","Y",,,"1775","Open",,,"WHOLE","WHOLE DEMOLITION","BARWIS CONSTRUCTION LLC","GREENWAY TC","PO BOX 97",,"LIMEKILN","PA","19535"
,,"A T V BAKERY INC","20032365","COMPLETE DEMOLITION OFSTRUCTURECMM","17500",,,"Jun  9 2004 12:00AM",,"Dec  9 2003 12:00AM","99","Pre-Complete",,"Complete","N",,,"B1309","Open",,,,,"EMPIRE WRECKING","233 FRANKLIN ST","1420 CLARION ST",,"READING","PA","19601-"
"13103","May 10 2006  9:25AM",,"8300","DEMOLITION OF BUILDING  CMM","29680","RES","RESIDENTIAL","Nov 10 2006  9:26AM",,,"19","Pre-Issue Permit","May 10 2006  9:26AM","Issue Permit","Y",,,"B2073","Open",,,"WHOLE","WHOLE DEMOLITION","NORTHEAST IND SERV CORP","817 SCHUYLKILL AV","507 N SHAMOKIN ST",,"SHAMOKIN","PA","17872-6717"
"12141","Dec 29 2017 12:22PM",,"54021","PHASE 3: DEMOLITION AND REMOVAL OF BUILDING ALONG THE 800 BLOCK N 9TH STAPPROVE AK/YC","40000","COM","COMMERCIAL","Jun 29 2018 12:00AM",,,"10","Process Application","Dec 29 2017 12:24PM","Pre-Issue Permit","Y",,,"25842","Open",,,"PARTL","PARTIAL DEMOLITION","NORTHEAST INDUSTRIAL SERVICES","801 N 9TH ST","507 N SHAMOKIN ST",,"SHAMOKIN","PA","17872-6717"
"12141","Dec 29 2017 12:22PM",,"54021","PHASE 3: DEMOLITION AND REMOVAL OF BUILDING ALONG THE 800 BLOCK N 9TH STAPPROVE AK/YC","40000","COM","COMMERCIAL","Jun 29 2018 12:00AM",,,"10","Process Application","Dec 29 2017 12:24PM","Pre-Issue Permit","Y",,,"25842","Open",,,"PARTL","PARTIAL DEMOLITION","NORTHEAST INDUSTRIAL SERVICES","801 N 9TH ST","507 N SHAMOKIN ST",,"SHAMOKIN","PA","17872-6717"
"12141","Dec 29 2017 12:22PM",,"54021","PHASE 3: DEMOLITION AND REMOVAL OF BUILDING ALONG THE 800 BLOCK N 9TH STAPPROVE AK/YC","40000","COM","COMMERCIAL","Jun 29 2018 12:00AM",,,"10","Process Application","Dec 29 2017 12:24PM","Pre-Issue Permit","Y",,,"25842","Open",,,"PARTL","PARTIAL DEMOLITION","NORTHEAST INDUSTRIAL SERVICES","801 N 9TH ST","507 N SHAMOKIN ST",,"SHAMOKIN","PA","17872-6717"
"12141","Dec 29 2017 12:22PM",,"54021","PHASE 3: DEMOLITION AND REMOVAL OF BUILDING ALONG THE 800 BLOCK N 9TH STAPPROVE AK/YC","40000","COM","COMMERCIAL","Jun 29 2018 12:00AM",,,"10","Process Application","Dec 29 2017 12:24PM","Pre-Issue Permit","Y",,,"25842","Open",,,"PARTL","PARTIAL DEMOLITION","NORTHEAST INDUSTRIAL SERVICES","801 N 9TH ST","507 N SHAMOKIN ST",,"SHAMOKIN","PA","17872-6717"
"12141","Dec 29 2017 12:22PM",,"54021","PHASE 3: DEMOLITION AND REMOVAL OF BUILDING ALONG THE 800 BLOCK N 9TH STAPPROVE AK/YC","40000","COM","COMMERCIAL","Jun 29 2018 12:00AM",,,"10","Process Application","Dec 29 2017 12:24PM","Pre-Issue Permit","Y",,,"25842","Open",,,"PARTL","PARTIAL DEMOLITION","NORTHEAST INDUSTRIAL SERVICES","801 N 9TH ST","507 N SHAMOKIN ST",,"SHAMOKIN","PA","17872-6717"
"12141","Dec 29 2017 12:22PM",,"54021","PHASE 3: DEMOLITION AND REMOVAL OF BUILDING ALONG THE 800 BLOCK N 9TH STAPPROVE AK/YC","40000","COM","COMMERCIAL","Jun 29 2018 12:00AM",,,"10","Process Application","Dec 29 2017 12:24PM","Pre-Issue Permit","Y",,,"25842","Open",,,"PARTL","PARTIAL DEMOLITION","NORTHEAST INDUSTRIAL SERVICES","801 N 9TH ST","507 N SHAMOKIN ST",,"SHAMOKIN","PA","17872-6717"
"12141","Dec 29 2017 12:22PM",,"54021","PHASE 3: DEMOLITION AND REMOVAL OF BUILDING ALONG THE 800 BLOCK N 9TH STAPPROVE AK/YC","40000","COM","COMMERCIAL","Jun 29 2018 12:00AM",,,"10","Process Application","Dec 29 2017 12:24PM","Pre-Issue Permit","Y",,,"25842","Open",,,"PARTL","PARTIAL DEMOLITION","NORTHEAST INDUSTRIAL SERVICES","801 N 9TH ST","507 N SHAMOKIN ST",,"SHAMOKIN","PA","17872-6717"
,,"SECRETARY OF H U D","19018882","LEVEL (DEMOLISH) EXISTINGFRAME GARAGE REAR OF PROPERTY(NEW OWNER DAVID FINK)","250",,,"Aug 25 1992 12:00AM",,"Feb 25 1992 12:00AM","99","Pre-Complete",,"Complete","N",,,"B4726","Open",,,,,"DAVID FINK/A+ PROPERTIES","1214 SCHUYLKILL AV","1710 FULMER ROAD",,"POTTSTOWN","PA","19464-"
"13103","Sep 23 2011  3:09PM",,"31806","DEMOLITION OF STRUCTURE  CMK","12492","RES","RESIDENTIAL","Mar 23 2012  3:10PM",,,"19","Pre-Issue Permit","Sep 23 2011  3:12PM","Issue Permit","Y",,,"B2229","Open",,,"WHOLE","WHOLE DEMOLITION","EMPIRE WRECKING CO","640 S 18 1/2 ST","1420 CLARION STREET",,"READING","PA","19601-"
"12141","Dec  7 2017  2:23PM",,"53862","Demolition of home in preperation for the recrection Health science and wellness complex APPROVE AC/YC","11413","COM","COMMERCIAL","Jun  7 2018  2:23PM",,,"10","Process Application","Dec  7 2017  2:25PM","Pre-Issue Permit","Y",,,"867","Open",,,"WHOLE","WHOLE DEMOLITION","BURKEY CONSTRUCTION CO","420 PAUL ST","506 MORGANTOWN RD",,"READING","PA","19611-2063"
"12141","Dec  7 2017  2:23PM",,"53862","Demolition of home in preperation for the recrection Health science and wellness complex APPROVE AC/YC","11413","COM","COMMERCIAL","Jun  7 2018  2:23PM",,,"10","Process Application","Dec  7 2017  2:25PM","Pre-Issue Permit","Y",,,"867","Open",,,"WHOLE","WHOLE DEMOLITION","BURKEY CONSTRUCTION CO","420 PAUL ST","506 MORGANTOWN RD",,"READING","PA","19611-2063"
"12141","Dec  7 2017  2:23PM",,"53862","Demolition of home in preperation for the recrection Health science and wellness complex APPROVE AC/YC","11413","COM","COMMERCIAL","Jun  7 2018  2:23PM",,,"10","Process Application","Dec  7 2017  2:25PM","Pre-Issue Permit","Y",,,"867","Open",,,"WHOLE","WHOLE DEMOLITION","BURKEY CONSTRUCTION CO","420 PAUL ST","506 MORGANTOWN RD",,"READING","PA","19611-2063"
"12141","Dec  7 2017  2:23PM",,"53862","Demolition of home in preperation for the recrection Health science and wellness complex APPROVE AC/YC","11413","COM","COMMERCIAL","Jun  7 2018  2:23PM",,,"10","Process Application","Dec  7 2017  2:25PM","Pre-Issue Permit","Y",,,"867","Open",,,"WHOLE","WHOLE DEMOLITION","BURKEY CONSTRUCTION CO","420 PAUL ST","506 MORGANTOWN RD",,"READING","PA","19611-2063"
"12141","Dec  7 2017  2:23PM",,"53862","Demolition of home in preperation for the recrection Health science and wellness complex APPROVE AC/YC","11413","COM","COMMERCIAL","Jun  7 2018  2:23PM",,,"10","Process Application","Dec  7 2017  2:25PM","Pre-Issue Permit","Y",,,"867","Open",,,"WHOLE","WHOLE DEMOLITION","BURKEY CONSTRUCTION CO","420 PAUL ST","506 MORGANTOWN RD",,"READING","PA","19611-2063"
"12141","Dec  7 2017  2:23PM",,"53862","Demolition of home in preperation for the recrection Health science and wellness complex APPROVE AC/YC","11413","COM","COMMERCIAL","Jun  7 2018  2:23PM",,,"10","Process Application","Dec  7 2017  2:25PM","Pre-Issue Permit","Y",,,"867","Open",,,"WHOLE","WHOLE DEMOLITION","BURKEY CONSTRUCTION CO","420 PAUL ST","506 MORGANTOWN RD",,"READING","PA","19611-2063"
"12141","Dec  7 2017  2:23PM",,"53862","Demolition of home in preperation for the recrection Health science and wellness complex APPROVE AC/YC","11413","COM","COMMERCIAL","Jun  7 2018  2:23PM",,,"10","Process Application","Dec  7 2017  2:25PM","Pre-Issue Permit","Y",,,"867","Open",,,"WHOLE","WHOLE DEMOLITION","BURKEY CONSTRUCTION CO","420 PAUL ST","506 MORGANTOWN RD",,"READING","PA","19611-2063"
"13103","Sep 21 2005  2:42PM",,"4229","DEMOLITION OF BUILDING   CMM","30604","COM","COMMERCIAL","Mar 21 2006  2:45PM",,,"19","Pre-Issue Permit","Sep 21 2005  2:48PM","Issue Permit","Y",,,"B2073","Open",,,"WHOLE","WHOLE DEMOLITION","NORTHEAST IND SERV CORP","924 WALNUT ST","507 N SHAMOKIN ST",,"SHAMOKIN","PA","17872-6717"
,,"GAIEWSKI JOHN S","20020737","DEMOLITION OF HOUSE","22000",,,"Oct 17 2002 12:00AM",,"Apr 17 2002 12:00AM","99","Pre-Complete",,"Complete","N",,,"B11382","Open",,,,,"EMPIRE WRECKING","110 ORANGE ST","1420 CLARION STREET",,"READING","PA","19601-"
,,"CRONRATH CHRIS/TRACEY L","19970036","DISMANTLE BY HAND REMOVE DEBRIWATERPROOF COMMON FOUNDATIONWALLS REMOVEINDEPENDENT FOUNDWALLS BACKFILL BSMT ERECT 6'FENCE STUCCO WALL FINISHWEATHERPROOFING           LBG","2500",,,"Jul  9 1997 12:00AM",,"Jan  9 1997 12:00AM","99","Pre-Complete",,"Complete","N",,,"B8470","Open",,,,,"ANTONIO LIOTTI","534 BUTTONWOOD ST","325 W NESQUEHONING ST",,"EASTON","PA","18042-"
,,"HERSHEY FOODS CORP","19951417","PARTIAL DEMOLITION TOBUILDING #1 AND #2","159000",,,"Nov  9 1995 12:00AM",,"May  9 1995 12:00AM","99","Pre-Complete",,"Complete","N",,,"B1296","Open",,,,,"ER STUEBNER INC","200 N 8TH ST","227 BLAIR AVENUE",,"READING","PA","19601-"
"13103","Jun  1 2007  9:09AM",,"13795","DEMOLITION OF BUILDING   CMK","49020","INDUST","INDUSTRIAL","Dec  1 2007  9:10AM",,,"19","Pre-Issue Permit","Jun  1 2007  9:10AM","Issue Permit","Y",,,"21470","Open",,,"WHOLE","WHOLE DEMOLITION","SCHLOUCH EXCAVATING INC","800 SOUTH ST","PO BOX 69",,"BLANDON","PA","19510-0069"
,,"RODRIGUEZ JOSE A","19981660","DEMOLITION AS PER CITY SPECSAND TEMPORARY CHAIN LINK FENCECITY OF READING AS OWNERCMM","4200",,,"Feb 28 1999 12:00AM",,"Aug 31 1998 12:00AM","99","Pre-Complete",,"Complete","N",,,"B3731","Open",,,,,"NORTHEAST INDUSTRIAL SERV CORP","134 ROSE ST","51 N SPRUCE ST",,"MT CARMEL","PA",
,,"BRAMBLE ROBERT S","19970820","DEMOLISH REAR GARAGE-SHED","200",,,"Nov  1 1997 12:00AM",,"May  1 1997 12:00AM","99","Pre-Complete",,"Complete","N",,,"B8643","Open",,,,,"ROBERT S BRAMBLE","1417 FAIRVIEW ST","1417 FAIRVIEW ST",,"READING","PA","19602-"
,,"READING REDEV AUTH","20040398","DEMOLISH ENTIRE STRUCTURECMM","6700",,,"Sep  8 2004 12:00AM",,"Mar  8 2004 12:00AM","99","Pre-Complete",,"Complete","N",,,"B12114","Open",,,,,"ALL NORTHERN CONSTRUCTION","1055 BENNERS CT","50 SAGER LN",,"ELIZABETHTOWN","PA","17022-"
"13103","Sep 10 2010 11:24AM",,"27647","DEMOLITION AND REMOVAL OF RESIDENTIAL STRUCTURE  CMK","30000","RES","RESIDENTIAL","Apr 12 2011  1:38PM","13103","Oct 12 2010  1:38PM","40","Issue COO","Oct 12 2010  1:38PM","Pre-Complete","Y",,,"B2073","Open",,,"WHOLE","WHOLE DEMOLITION","NORTHEAST IND SERV CORP","269 W BUTTONWOOD ST","507 N SHAMOKIN ST",,"SHAMOKIN","PA","17872-6717"
"13103","Mar 27 2008  9:46AM",,"17488","DEMOLITION AND REMOVAL OF WASTE  CMK","7500","RES","RESIDENTIAL","Oct 18 2008  2:02PM","13103","Apr 18 2008  2:02PM","40","Issue COO","Apr 18 2008  2:02PM","Pre-Complete","Y",,,"B2073","Open",,,"WHOLE","WHOLE DEMOLITION","NORTHEAST IND SERV CORP","1042 BENNERS CT","507 N SHAMOKIN ST",,"SHAMOKIN","PA","17872-6717"
,,"NOVALES-PEREZ A /C / M","20040612","DEMOLITION OF STRUCTURECMM","15000",,,"Oct 12 2004 12:00AM",,"Apr 12 2004 12:00AM","99","Pre-Complete",,"Complete","N",,,"B1309","Open",,,,,"EMPIRE WRECKING","217 ROSE ST","1420 CLARION ST",,"READING","PA","19601-"
,,"GARL ROBIN S","19011795","DEMOLISH ENTIRE GARAGE","200",,,"Dec  2 1989 12:00AM",,"Jun  2 1989 12:00AM","99","Pre-Complete",,"Complete","N",,,"B6392","Open",,,,,"CLAIR S GARL","1429 N 9TH ST","1433 NORTH 9TH STREET",,"READING","PA","19604-"
,,"PETERS COLIN D","20002333","DEMOLITION AS PER CITY SPECS","19333",,,"Jun 28 2001 12:00AM",,"Dec 28 2000 12:00AM","99","Pre-Complete",,"Complete","N",,,"B10750","Open",,,,,"NORTHEAST INDUSTRIAL SERVICE","109 JEFFERSON ST","51 N SPRUCE ST",,"MT CARMEL","PA","17851-"
,,"HOLT RICHARD & SANDRA I","20030859","EMERGENCY DEMOLITION OFBUILDINGCMM","29000",,,"Nov  9 2003 12:00AM",,"May  9 2003 12:00AM","99","Pre-Complete",,"Complete","N",,,"B1309","Open",,,,,"EMPIRE WRECKING","452 SCHUYLKILL AV","1420 CLARION ST",,"READING","PA","19601-"
,,"GARDNER DONALD E/MARYANN L","19953457","DEMOLISH ENTIRE GARAGES REMOVEEXISTING SLAB POUR NEW SLABERECT BLOCK WALLSPERMIT OWNR:CAS EQUITY INC","20000",,,"May 30 1996 12:00AM",,"Nov 30 1995 12:00AM","99","Pre-Complete",,"Complete","N",,,"B1989","Open",,,,,"ADAPPT INC","417 WALNUT ST","438 WALNUT STREET",,"READING","PZ","19602-"
,,"EMMA LAZARUS HSNG ASSOC LP/BWC","19980700","DEMOLITION OF BUILDINGWOMEN IN CRISISCMM","52000",,,"Oct 20 1998 12:00AM",,"Apr 20 1998 12:00AM","99","Pre-Complete",,"Complete","N",,,"B1884","Open",,,,,"EMPIRE WRECKING CO","915 MUHLENBERG ST","1420 CLARION ST",,"READING","PA","19601-"
"13103","Nov 20 2009  3:29PM",,"24795","DEMOLITION AND REMOVAL  CMK","18000","RES","RESIDENTIAL","Jun  7 2010  2:23PM","13103","Dec  7 2009  2:23PM","39","Pre-Issue COO","Dec  7 2009  2:23PM","Issue COO","Y",,,"B2073","Open",,,"WHOLE","WHOLE DEMOLITION","NORTHEAST IND SERV CORP","540 BUTTONWOOD ST","507 N SHAMOKIN ST",,"SHAMOKIN","PA","17872-6717"
"12149","Sep 22 2016  4:41PM",,"49928","DEMOLITION AND REMOVAL OF FORMER CATHOLIC SCHOOL BUILDING. PAID FOR BY NORTH EAST INDUSTRIAL CHECK # 24251  APPROVED","48890","COM","COMMERCIAL","Mar 22 2017 12:00AM",,,"10","Process Application","Sep 22 2016  5:22PM","Pre-Issue Permit","Y",,,"25842","Open",,,"WHOLE","WHOLE DEMOLITION","NORTHEAST INDUSTRIAL SERVICES","240 FRANKLIN ST","507 N SHAMOKIN ST",,"SHAMOKIN","PA","17872-6717"
"12149","Sep 22 2016  4:41PM",,"49928","DEMOLITION AND REMOVAL OF FORMER CATHOLIC SCHOOL BUILDING. PAID FOR BY NORTH EAST INDUSTRIAL CHECK # 24251  APPROVED","48890","COM","COMMERCIAL","Mar 22 2017 12:00AM",,,"10","Process Application","Sep 22 2016  5:22PM","Pre-Issue Permit","Y",,,"25842","Open",,,"WHOLE","WHOLE DEMOLITION","NORTHEAST INDUSTRIAL SERVICES","240 FRANKLIN ST","507 N SHAMOKIN ST",,"SHAMOKIN","PA","17872-6717"
"12149","Sep 22 2016  4:41PM",,"49928","DEMOLITION AND REMOVAL OF FORMER CATHOLIC SCHOOL BUILDING. PAID FOR BY NORTH EAST INDUSTRIAL CHECK # 24251  APPROVED","48890","COM","COMMERCIAL","Mar 22 2017 12:00AM",,,"10","Process Application","Sep 22 2016  5:22PM","Pre-Issue Permit","Y",,,"25842","Open",,,"WHOLE","WHOLE DEMOLITION","NORTHEAST INDUSTRIAL SERVICES","240 FRANKLIN ST","507 N SHAMOKIN ST",,"SHAMOKIN","PA","17872-6717"
