Report_No,Reported_Date,Reported Time,From_Date,From Time,To_Date,To Time,Offense,IBRS,Description,Beat,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Firearm Used Flag  ,Location 1,Neighborhood Census,Council Districts,County Boundary,Zip Codes
130001324,01/06/2013 12:00:00 AM,17:05,01/06/2013 12:00:00 AM,16:30,,,802,13B,Non Agg Assault Dome,642,64155,PC0294,SCP,U,1,SUS,W,M,33,N,"1800 NE 85 TE
KANSAS CITY, MO 64155
(39.249108057000456, -94.55697995199966)",30,6,4,82
130001669,01/08/2013 12:00:00 AM,0:51,01/05/2013 12:00:00 AM,20:00,01/05/2013 12:00:00 AM,20:30,403,13A,Agg Assault - Domest,334,64130,PJ3596,EPD,Y,1,VIC,B,M,43,N,"4400 SOUTH BENTON AV
KANSAS CITY, MO 64130
(39.04614289700049, -94.55065638999969)",177,3,7,157
130002548,01/11/2013 12:00:00 AM,13:19,01/11/2013 12:00:00 AM,12:50,,,801,13B,Non Aggravated Assau,545,64134,PJ7287,SPD,U,1,VIC,W,M,55,N,"8900 LONGVIEW RD
KANSAS CITY, MO 64134
(38.91584718500047, -94.48471675599967)",217,1,7,143
130002143,01/09/2013 12:00:00 AM,19:03,01/09/2013 12:00:00 AM,18:45,,,802,13B,Non Agg Assault Dome,311,64123,PJ0341,EPD,Y,1,VIC,W,F,19,N,"200 BALES AV
KANSAS CITY, MO 64123
(39.11451293900046, -94.5404159849997)",202,4,7,76
130088490,12/08/2013 12:00:00 AM,10:12,12/08/2013 12:00:00 AM,10:12,,,802,13B,Non Agg Assault Dome,333,64128,PJ3362,EPD,Y,1,VIC,W,F,35,N,"4100 BELLEFONTAINE AV
KANSAS CITY, MO 64128
(39.051502350000476, -94.54811583099968)",177,3,7,157
130055181,08/04/2013 12:00:00 AM,0:57,08/04/2013 12:00:00 AM,0:30,,,401,13A,Aggravated Assault (,114,64108,PJ1950,CPD,N,2,VIC,B,M,41,Y,"W 25 ST/SUMMIT ST
KANSAS CITY, MO 64108
(39.08507054400047, -94.58157691099967)",97,4,7,92
130002459,01/11/2013 12:00:00 AM,5:49,01/11/2013 12:00:00 AM,4:30,,,402,13A,Agg Assault - Drive-,311,64123,PJ0210,EPD,U,1,VIC,W,F,52,Y,"3600 SUNRISE DR
KANSAS CITY, MO 64123
(39.11719848500047, -94.53812225199965)",202,4,7,76
130002459,01/11/2013 12:00:00 AM,5:49,01/11/2013 12:00:00 AM,4:30,,,402,13A,Agg Assault - Drive-,311,64123,PJ0210,EPD,U,2,VIC,W,M,29,Y,"3600 SUNRISE DR
KANSAS CITY, MO 64123
(39.11719848500047, -94.53812225199965)",202,4,7,76
130001675,01/08/2013 12:00:00 AM,4:07,01/08/2013 12:00:00 AM,4:07,,,801,13B,Non Aggravated Assau,115,64106,PJ1938,CPD,U,1,ARR,B,M,43,N,"2300 HOLMES ST
KANSAS CITY, MO 64106
(39.085042461000455, -94.57582627699969)",11,4,7,92
130000479,01/02/2013 12:00:00 AM,22:42,01/02/2013 12:00:00 AM,22:00,,,403,13A,Agg Assault - Domest,341,64128,PJ1839,EPD,Y,1,VIC,B,M,22,N,"5800 E 21 ST
KANSAS CITY, MO 64128
(39.085594796000464, -94.51457861299968)",6,3,7,94
130001627,01/07/2013 12:00:00 AM,20:40,01/07/2013 12:00:00 AM,20:30,,,801,13B,Non Aggravated Assau,144,64109,PJ3641,CPD,U,1,SUS,B,M,16,N,"BRUSH CREEK BL/PASEO
KANSAS CITY, MO 64109
(39.06670420600045, -94.56872872899964)",123,3,7,19
130028553,04/28/2013 12:00:00 AM,20:05,04/28/2013 12:00:00 AM,20:05,,,802,13B,Non Agg Assault Dome,315,64124,PJ0661,EPD,U,1,SUS,W,M,29,N,"500 LAWNDALE AV
KANSAS CITY, MO 64124
(39.10681309200049, -94.51554575299969)",192,4,7,76
130002415,01/10/2013 12:00:00 AM,22:14,01/10/2013 12:00:00 AM,22:14,,,101,09A,HOMICIDE/Non Neglige,324,64127,PJ2094,EPD,U,1,SUS,B,M,,Y,"2400 BRIGHTON AV
KANSAS CITY, MO 64127
(39.08194530200046, -94.52461932799969)",107,3,7,95
130001180,01/05/2013 12:00:00 AM,21:55,01/05/2013 12:00:00 AM,21:30,,,401,13A,Aggravated Assault (,323,64108,PJ1748,EPD,U,2,SUS,B,F,,Y,"E 23 ST/I 70 HW
KANSAS CITY, MO 64108
(39.08507054400047, -94.58157691099967)",97,4,7,92
130002442,01/11/2013 12:00:00 AM,2:00,01/11/2013 12:00:00 AM,2:00,,,802,13B,Non Agg Assault Dome,312,64125,PJ0353,EPD,U,1,ARR,W,F,42,N,"8500 WILSON AV
KANSAS CITY, MO 64125
(39.10940813400049, -94.48334994799967)",207,4,7,144
130001721,01/08/2013 12:00:00 AM,9:33,01/08/2013 12:00:00 AM,9:15,,,802,13B,Non Agg Assault Dome,411,64118,PC1483,NPD,Y,1,VIC,B,F,31,N,"100 NW HARLEM RD
KANSAS CITY, MO 64118
(39.11747117700048, -94.58785020699969)",137,4,4,167
130001993,01/09/2013 12:00:00 AM,11:18,01/09/2013 12:00:00 AM,11:00,,,801,13B,Non Aggravated Assau,133,64111,PJ3226,CPD,U,2,VIC,W,M,33,N,"4200 BRIDGER RD
KANSAS CITY, MO 64111
(39.05270234200049, -94.59407582499966)",42,4,7,50
130001487,01/07/2013 12:00:00 AM,11:51,01/07/2013 12:00:00 AM,11:45,,,403,13A,Agg Assault - Domest,124,64124,PJ2024,CPD,N,2,VIC,B,F,21,N,"2400 GARFIELD AV
KANSAS CITY, MO 64124
(39.08194510700048, -94.5581461489997)",234,3,7,95
130001180,01/05/2013 12:00:00 AM,21:55,01/05/2013 12:00:00 AM,21:30,,,401,13A,Aggravated Assault (,323,64108,PJ1748,EPD,U,4,VIC,B,M,15,Y,"E 23 ST/I 70 HW
KANSAS CITY, MO 64108
(39.08507054400047, -94.58157691099967)",97,4,7,92
130002374,01/10/2013 12:00:00 AM,19:03,01/10/2013 12:00:00 AM,19:00,,,802,13B,Non Agg Assault Dome,133,64111,PJ3141,CPD,U,1,SUS,B,M,45,N,"100 E 40 ST
KANSAS CITY, MO 64111
(39.05416518800047, -94.58506066599966)",216,4,7,50
130001341,01/06/2013 12:00:00 AM,18:15,01/05/2013 12:00:00 AM,23:00,,,201,11A,Rape,242,64132,PJ5702,MPD,U,1,VIC,B,F,16,N,"7600 PROSPECT AV
KANSAS CITY, MO 64132
(38.987093152000455, -94.55750967099965)",154,2,7,151
130002080,01/09/2013 12:00:00 AM,15:10,01/09/2013 12:00:00 AM,15:10,,,402,13A,Agg Assault - Drive-,311,64124,PJ0234,EPD,U,3,SUS,U,M,,Y,"4400 SCARRITT AV
KANSAS CITY, MO 64124
(39.11491800700048, -94.53005950699969)",174,4,7,76
130002400,01/10/2013 12:00:00 AM,20:18,01/10/2013 12:00:00 AM,20:18,,,802,13B,Non Agg Assault Dome,212,64133,PJ5283,MPD,Y,1,VIC,W,F,22,N,"6800 BRISTOL AV
KANSAS CITY, MO 64133
(39.00066275400047, -94.50424530099968)",38,2,7,37
130001227,01/06/2013 12:00:00 AM,4:18,01/06/2013 12:00:00 AM,4:18,,,802,13B,Non Agg Assault Dome,223,64131,PJ4512,MPD,U,1,VIC,B,F,31,N,"5600 WABASH AV
KANSAS CITY, MO 64131
(39.024642310000445, -94.55649552899968)",58,2,7,157
130002127,01/09/2013 12:00:00 AM,18:12,01/09/2013 12:00:00 AM,18:10,,,401,13A,Aggravated Assault (,332,64128,PJ2784,EPD,U,3,VIC,B,M,1,Y,"3300 JACKSON AV
KANSAS CITY, MO 64128
(39.06553286600047, -94.53467633599968)",133,3,7,36
130026313,04/19/2013 12:00:00 AM,21:14,04/19/2013 12:00:00 AM,20:30,,,802,13B,Non Agg Assault Dome,414,64151,PP0572,NPD,U,1,SUS,W,M,49,N,"6500 NW 72 ST
KANSAS CITY, MO 64151
(39.22517030400047, -94.65423537099969)",213,5,3,66
130001214,01/06/2013 12:00:00 AM,2:15,01/06/2013 12:00:00 AM,2:10,,,802,13B,Non Agg Assault Dome,543,64137,PJ7250,SPD,U,1,ARR,B,M,42,N,"11800 BLUE RIDGE BL
KANSAS CITY, MO 64137
(38.90995522100047, -94.52132213299967)",34,1,7,143
130001671,01/08/2013 12:00:00 AM,3:00,01/08/2013 12:00:00 AM,3:00,,,802,13B,Non Agg Assault Dome,242,64131,PJ5865,MPD,Y,1,VIC,B,F,22,N,"7900 HICKMAN MILLS DR
KANSAS CITY, MO 64131
(38.9836503680005, -94.56107358199966)",205,2,7,151
130001687,01/08/2013 12:00:00 AM,6:22,01/08/2013 12:00:00 AM,6:10,,,802,13B,Non Agg Assault Dome,534,64137,PJ7032,SPD,U,2,VIC,B,F,0,N,"11200 COLLEGE AV
KANSAS CITY, MO 64137
(38.92165959500045, -94.55213130399966)",4,1,7,149
130001613,01/07/2013 12:00:00 AM,19:41,01/07/2013 12:00:00 AM,19:30,,,801,13B,Non Aggravated Assau,631,64117,PC1221,SCP,N,2,VIC,W,F,26,N,"4200 N ANTIOCH RD
KANSAS CITY, MO 64117
(39.169996211000466, -94.54932757599965)",86,6,4,167
130002169,01/09/2013 12:00:00 AM,21:13,01/09/2013 12:00:00 AM,21:13,,,801,13B,Non Aggravated Assau,111,64106,PJ1006,CPD,U,1,SUS,W,F,,N,"500 W 11 ST
KANSAS CITY, MO 64106
(39.10095855600048, -94.57700002699966)",5,4,7,75
130002385,01/10/2013 12:00:00 AM,19:23,01/10/2013 12:00:00 AM,19:20,,,401,13A,Aggravated Assault (,223,64130,PJ4489,MPD,U,1,VIC,W,M,58,N,"5500 COLLEGE AVE
KANSAS CITY, MO 64130
(39.02609321200049, -94.54711618999966)",175,2,7,157
130001227,01/06/2013 12:00:00 AM,4:18,01/06/2013 12:00:00 AM,4:18,,,802,13B,Non Agg Assault Dome,223,64131,PJ4512,MPD,U,2,VIC,B,M,31,N,"5600 WABASH AV
KANSAS CITY, MO 64131
(39.024642310000445, -94.55649552899968)",58,2,7,157
130001989,01/09/2013 12:00:00 AM,8:20,01/08/2013 12:00:00 AM,8:35,,,2602,13C,Bomb Threat/Intimida,312,64124,PJ0517,EPD,N,1,SUS,U,U,,N,"400 VAN BRUNT BL
KANSAS CITY, MO 64124
(39.108933186000456, -94.52589630799969)",192,4,7,70
130002241,01/10/2013 12:00:00 AM,9:52,01/10/2013 12:00:00 AM,9:00,,,831,13C,Intimidation,341,64127,PJ1735,EPD,U,1,VIC,W,M,71,N,"5500 E 20 ST
KANSAS CITY, MO 64127
(39.086925401000485, -94.51914258799968)",6,3,7,95
130001833,01/08/2013 12:00:00 AM,16:31,01/08/2013 12:00:00 AM,16:30,,,802,13B,Non Agg Assault Dome,331,64130,PJ2487,EPD,U,1,ARR,B,M,41,N,"3000 CHESTNUT AV
KANSAS CITY, MO 64130
(39.071492815000454, -94.55050596999968)",77,3,7,36
130002415,01/10/2013 12:00:00 AM,22:14,01/10/2013 12:00:00 AM,22:14,,,402,13A,Agg Assault - Drive-,324,64127,PJ2094,EPD,U,1,VIC,B,F,44,Y,"2400 BRIGHTON AV
KANSAS CITY, MO 64127
(39.08194530200046, -94.52461932799969)",107,3,7,95
130002289,01/18/2013 12:00:00 AM,7:30,01/10/2013 12:00:00 AM,,,,101,09A,HOMICIDE/Non Neglige,534,,PJ6817,SPD,U,1,VIC,B,F,4,Y,"10500 MONROE AV
KANSAS CITY, MO
(38.936381775000484, -94.5476051659997)",245,1,7,149
130001180,01/05/2013 12:00:00 AM,21:55,01/05/2013 12:00:00 AM,21:30,,,401,13A,Aggravated Assault (,323,64108,PJ1748,EPD,U,5,VIC,B,F,2,Y,"E 23 ST/I 70 HW
KANSAS CITY, MO 64108
(39.08507054400047, -94.58157691099967)",97,4,7,92
130001177,01/05/2013 12:00:00 AM,20:38,01/05/2013 12:00:00 AM,20:38,,,401,13A,Aggravated Assault (,222,64130,PJ4356,MPD,N,1,SUS,B,M,24,Y,"1800 E 55 ST
KANSAS CITY, MO 64130
(39.02687205300049, -94.56434876599968)",58,2,7,157
130002441,01/11/2013 12:00:00 AM,1:41,01/11/2013 12:00:00 AM,1:39,01/11/2013 12:00:00 AM,1:49,801,13B,Non Aggravated Assau,312,64125,PJ0353,EPD,U,1,ARR,W,M,18,N,"8500 WILSON AV
KANSAS CITY, MO 64125
(39.10940813400049, -94.48334994799967)",207,4,7,144
130002415,01/10/2013 12:00:00 AM,22:14,01/10/2013 12:00:00 AM,22:14,,,402,13A,Agg Assault - Drive-,324,64127,PJ2094,EPD,U,1,SUS,B,M,,Y,"2400 BRIGHTON AV
KANSAS CITY, MO 64127
(39.08194530200046, -94.52461932799969)",107,3,7,95
130001299,01/06/2013 12:00:00 AM,14:25,01/06/2013 12:00:00 AM,13:30,,,801,13B,Non Aggravated Assau,115,64108,PJ1938,CPD,U,1,ARR,W,F,47,N,"2300 HOLMES ST
KANSAS CITY, MO 64108
(39.085042461000455, -94.57582627699969)",11,4,7,92
130001641,01/07/2013 12:00:00 AM,22:39,01/07/2013 12:00:00 AM,22:25,,,801,13B,Non Aggravated Assau,411,64118,PC0724,NPD,U,2,SUS,A,F,,N,"300 NE ENGLEWOOD RD
KANSAS CITY, MO 64118
(39.196067006000476, -94.57994545299965)",,,4,154
130001721,01/08/2013 12:00:00 AM,9:33,01/08/2013 12:00:00 AM,9:15,,,802,13B,Non Agg Assault Dome,411,64118,PC1483,NPD,Y,1,ARR,B,M,41,N,"100 NW HARLEM RD
KANSAS CITY, MO 64118
(39.11747117700048, -94.58785020699969)",137,4,4,167
130001178,01/05/2013 12:00:00 AM,21:01,01/05/2013 12:00:00 AM,19:55,,,401,13A,Aggravated Assault (,343,64130,PJ3409,EPD,U,1,VIC,B,F,39,Y,"4000 HARDESTY AV
KANSAS CITY, MO 64130
(39.05278393000049, -94.52207650599968)",230,3,7,157
130001388,01/07/2013 12:00:00 AM,2:50,01/07/2013 12:00:00 AM,2:45,01/07/2013 12:00:00 AM,2:50,403,13A,Agg Assault - Domest,232,64131,PJ5615,MPD,Y,1,ARR,B,F,30,N,"7400 LYDIA AV
KANSAS CITY, MO 64131
(38.99304226300046, -94.57104599999968)",98,2,7,163
130017996,03/17/2013 12:00:00 AM,21:13,03/17/2013 12:00:00 AM,21:13,,,802,13B,Non Agg Assault Dome,344,64128,PJ2765,EPD,Y,1,VIC,B,F,41,N,"3300 COLORADO AV
KANSAS CITY, MO 64128
(39.06435319500048, -94.52186576299965)",106,3,7,36
130002248,01/10/2013 12:00:00 AM,10:00,01/10/2013 12:00:00 AM,9:40,,,802,13B,Non Agg Assault Dome,545,64134,PJ7287,SPD,U,1,SUS,B,M,25,N,"7900 E 117 PL
KANSAS CITY, MO 64134
(38.910347972000466, -94.5003367489997)",217,1,7,143
130002384,01/10/2013 12:00:00 AM,19:22,01/10/2013 12:00:00 AM,19:22,,,801,13B,Non Aggravated Assau,413,64151,PP0690,NPD,N,2,ARR,W,M,17,N,"5600 N AMORET AV
KANSAS CITY, MO 64151
(39.19620048200045, -94.62762642899969)",246,5,3,66
130001910,01/09/2013 12:00:00 AM,0:43,01/09/2013 12:00:00 AM,0:40,,,802,13B,Non Agg Assault Dome,412,64118,PC0773,NPD,Y,1,VIC,W,M,24,N,"5400 N HICKORY
KANSAS CITY, MO 64118
(39.19294965100045, -94.59775468799967)",209,5,4,154
130002148,01/09/2013 12:00:00 AM,19:34,01/09/2013 12:00:00 AM,19:31,,,403,13A,Agg Assault - Domest,144,64109,PJ3649,CPD,Y,1,VIC,B,M,50,N,"1800 E EMANUEL CLEAVER II BL
KANSAS CITY, MO 64109
(39.06670420600045, -94.56872872899964)",123,3,7,19
130002183,01/09/2013 12:00:00 AM,23:41,01/09/2013 12:00:00 AM,23:41,,,801,13B,Non Aggravated Assau,641,64157,PC0387,SCP,U,2,SUS,B,M,18,N,"9800 NE BARRY RD
KANSAS CITY, MO 64157
(39.24483826000045, -94.45904941599969)",244,6,4,152
130002511,01/11/2013 12:00:00 AM,9:52,01/11/2013 12:00:00 AM,9:47,,,831,13C,Intimidation,423,64155,PC0261,NPD,N,1,VIC,W,M,65,N,"9200 N VIEW CREST DR
KANSAS CITY, MO 64155
(39.261873152000476, -94.5822344609997)",220,5,4,82
130002459,01/11/2013 12:00:00 AM,5:49,01/11/2013 12:00:00 AM,4:30,,,402,13A,Agg Assault - Drive-,311,64123,PJ0210,EPD,U,1,SUS,U,U,,Y,"3600 SUNRISE DR
KANSAS CITY, MO 64123
(39.11719848500047, -94.53812225199965)",202,4,7,76
130001683,01/08/2013 12:00:00 AM,5:47,01/08/2013 12:00:00 AM,5:00,,,802,13B,Non Agg Assault Dome,314,64124,PJ0833,EPD,Y,1,VIC,W,F,21,N,"700 JACKSON AV
KANSAS CITY, MO 64124
(39.10379545000046, -94.5327467089997)",215,3,7,70
130001417,01/07/2013 12:00:00 AM,7:42,01/07/2013 12:00:00 AM,2:00,,,201,11A,Rape,321,64127,PJ1283,EPD,U,1,VIC,B,F,30,N,"I 70 HIGHWAY ON RA/E TRUMAN RD
KANSAS CITY, MO 64127
(39.08962411000044, -94.53924786699969)",17,3,7,95
130001578,01/07/2013 12:00:00 AM,17:11,01/04/2013 12:00:00 AM,16:30,,,801,13B,Non Aggravated Assau,411,64118,PC1308,NPD,N,1,VIC,W,F,44,N,"3500 N MAIN ST , KC
KANSAS CITY, MO 64118
(39.15858504500045, -94.5825740949997)",62,4,4,167
130002385,01/10/2013 12:00:00 AM,19:23,01/10/2013 12:00:00 AM,19:20,,,401,13A,Aggravated Assault (,223,64130,PJ4489,MPD,U,1,SUS,B,F,22,N,"5500 COLLEGE AVE
KANSAS CITY, MO 64130
(39.02609321200049, -94.54711618999966)",175,2,7,157
130001211,01/06/2013 12:00:00 AM,1:45,01/06/2013 12:00:00 AM,1:45,,,401,13A,Aggravated Assault (,122,64124,PJ0762,CPD,U,2,VIC,B,M,2,Y,"700 PARK AV
KANSAS CITY, MO 64124
(39.10449563600048, -94.5546042959997)",109,3,7,70
130001717,01/08/2013 12:00:00 AM,9:00,01/07/2013 12:00:00 AM,10:40,,,801,13B,Non Aggravated Assau,331,64128,PJ2493,EPD,U,3,SUS,B,F,14,N,"3000 AGNES AV
KANSAS CITY, MO 64128
(39.07144549700047, -94.54816513199967)",77,3,7,36
130002080,01/09/2013 12:00:00 AM,15:10,01/09/2013 12:00:00 AM,15:10,,,402,13A,Agg Assault - Drive-,311,64124,PJ0234,EPD,U,3,VIC,U,M,15,Y,"4400 SCARRITT AV
KANSAS CITY, MO 64124
(39.11491800700048, -94.53005950699969)",174,4,7,76
130002098,01/09/2013 12:00:00 AM,16:49,01/09/2013 12:00:00 AM,12:00,,,801,13B,Non Aggravated Assau,311,64123,PJ0332,EPD,N,1,VIC,B,F,51,N,"100 GLADSTONE AV
KANSAS CITY, MO 64123
(39.10230294900049, -94.5460976339997)",109,3,7,95
130002069,01/09/2013 12:00:00 AM,14:44,01/09/2013 12:00:00 AM,14:43,,,801,13B,Non Aggravated Assau,141,64110,PJ2771,CPD,N,1,SUS,B,F,18,N,"900 E ARMOUR BL
KANSAS CITY, MO 64110
(39.063367765000464, -94.57364933199966)",41,4,7,19
130068863,09/22/2013 12:00:00 AM,20:37,09/22/2013 12:00:00 AM,20:37,,,403,13A,Agg Assault - Domest,142,64109,PJ3016,CPD,Y,1,VIC,B,F,25,N,"3700 HIGHLAND AV
KANSAS CITY, MO 64109
(39.059294054000475, -94.56378909399967)",78,3,7,19
130047073,07/06/2013 12:00:00 AM,0:26,07/06/2013 12:00:00 AM,0:26,,,401,13A,Aggravated Assault (,344,64128,PJ3374,EPD,U,2,SUS,B,M,,Y,"5800 E 40 TE
KANSAS CITY, MO 64128
(39.05154336200047, -94.5166991159997)",231,3,7,155
130000021,01/01/2013 12:00:00 AM,2:17,01/01/2013 12:00:00 AM,1:40,,,801,13B,Non Aggravated Assau,113,64106,PJ1177,CPD,N,1,SUS,W,M,27,N,"1300 GRAND AV
KANSAS CITY, MO 64106
(39.09844578500048, -94.58102925899965)",5,4,7,75
130001223,01/06/2013 12:00:00 AM,3:27,01/06/2013 12:00:00 AM,3:27,,,802,13B,Non Agg Assault Dome,111,64108,PJ1006,CPD,U,1,VIC,W,F,54,N,"500 W 11 ST
KANSAS CITY, MO 64108
(39.101104146000466, -94.59010129399968)",185,4,7,72
130001359,01/06/2013 12:00:00 AM,21:30,01/06/2013 12:00:00 AM,21:30,,,401,13A,Aggravated Assault (,123,64109,PJ2466,CPD,U,1,SUS,B,M,18,N,"3000 PASEO
KANSAS CITY, MO 64109
(39.05590198100049, -94.56749575199967)",204,3,7,165
130001383,01/07/2013 12:00:00 AM,1:49,01/07/2013 12:00:00 AM,1:49,,,801,13B,Non Aggravated Assau,113,64105,PJ1177,CPD,U,3,ARR,W,M,23,N,"100 E 13 ST
KANSAS CITY, MO 64105
(39.09864529800046, -94.58445112699968)",5,4,7,72
130001242,01/06/2013 12:00:00 AM,8:13,01/05/2013 12:00:00 AM,19:04,01/05/2013 12:00:00 AM,19:49,831,13C,Intimidation,222,64130,PJ4135,MPD,U,2,SUS,U,M,,N,"5100 OLIVE ST
KANSAS CITY, MO 64130
(39.03372199400047, -94.55709602499968)",58,2,7,157
130001417,01/07/2013 12:00:00 AM,7:42,01/07/2013 12:00:00 AM,2:00,,,201,11A,Rape,321,64127,PJ1283,EPD,N,1,SUS,B,M,,N,"I 70 HIGHWAY ON RA/E TRUMAN RD
KANSAS CITY, MO 64127
(39.08962411000044, -94.53924786699969)",17,3,7,95
130001367,01/06/2013 12:00:00 AM,22:10,01/06/2013 12:00:00 AM,22:10,01/06/2013 12:00:00 AM,22:21,403,13A,Agg Assault - Domest,535,64145,PJ7443,SPD,Y,1,ARR,B,M,20,Y,"14500 S US 71 HWY WEST FRONT RD
KANSAS CITY, MO 64145
(38.8955022990005, -94.59558955399967)",121,1,7,129
130002289,01/18/2013 12:00:00 AM,7:30,01/10/2013 12:00:00 AM,,,,101,09A,HOMICIDE/Non Neglige,534,,PJ6817,SPD,U,1,SUS,B,M,6,Y,"10500 MONROE AV
KANSAS CITY, MO
(38.936381775000484, -94.5476051659997)",245,1,7,149
130001346,01/06/2013 12:00:00 AM,20:03,01/06/2013 12:00:00 AM,19:30,,,801,13B,Non Aggravated Assau,122,64106,PJ0894,CPD,U,1,ARR,B,M,55,N,"1100 E 10 ST
KANSAS CITY, MO 64106
(39.101928656000496, -94.56965064999969)",183,3,7,75
130001640,01/07/2013 12:00:00 AM,22:19,01/07/2013 12:00:00 AM,22:19,01/07/2013 12:00:00 AM,22:19,403,13A,Agg Assault - Domest,212,64132,PJ5291,MPD,Y,1,SUS,B,M,23,N,"4200 E 69 ST
KANSAS CITY, MO 64132
(39.00083804700046, -94.53793938399969)",111,2,7,151
130081060,11/07/2013 12:00:00 AM,2:41,11/07/2013 12:00:00 AM,2:30,,,801,13B,Non Aggravated Assau,421,64152,PP0398,NPD,U,1,VIC,W,M,48,N,"8100 NW PRAIRIE VIEW RD
KANSAS CITY, MO 64152
(39.24115325300045, -94.65885206599967)",69,5,3,77
130001910,01/09/2013 12:00:00 AM,0:43,01/09/2013 12:00:00 AM,0:40,,,802,13B,Non Agg Assault Dome,412,64118,PC0773,NPD,U,1,ARR,W,M,21,N,"5400 N HICKORY
KANSAS CITY, MO 64118
(39.19294965100045, -94.59775468799967)",209,5,4,154
130001723,01/08/2013 12:00:00 AM,9:39,01/08/2013 12:00:00 AM,9:39,,,401,13A,Aggravated Assault (,315,64124,PJ0305,EPD,N,4,VIC,B,M,9,N,"ST JOHN AV/TOPPING AV
KANSAS CITY, MO 64124
(39.10688247100046, -94.54360590699969)",202,4,7,70
130002119,01/09/2013 12:00:00 AM,17:43,01/09/2013 12:00:00 AM,17:42,,,402,13A,Agg Assault - Drive-,243,64132,PJ5807,MPD,N,1,VIC,B,F,48,Y,"7400 MANCHESTER AV
KANSAS CITY, MO 64132
(38.98995213900048, -94.49683563499968)",181,2,7,37
130002500,01/11/2013 12:00:00 AM,9:17,01/11/2013 12:00:00 AM,9:00,,,802,13B,Non Agg Assault Dome,313,64124,PJ0798,EPD,Y,1,VIC,W,F,29,N,"E 8 ST/CHESTNUT AV
KANSAS CITY, MO 64124
(39.10688247100046, -94.54360590699969)",202,4,7,70
130002433,01/11/2013 12:00:00 AM,0:13,01/11/2013 12:00:00 AM,0:12,,,801,13B,Non Aggravated Assau,334,64128,PJ3216,EPD,U,1,SUS,B,M,30,N,"3900 JACKSON AV
KANSAS CITY, MO 64128
(39.05474162200045, -94.53517701199968)",40,3,7,157
130001248,01/06/2013 12:00:00 AM,9:47,01/06/2013 12:00:00 AM,9:47,,,802,13B,Non Agg Assault Dome,999,64127,PWX001,OSPD,U,1,SUS,B,M,51,N,"1500 GARFIELD AV
KANSAS CITY, MO 64127
(39.09406454900045, -94.5575619659997)",54,3,7,95
130001177,01/05/2013 12:00:00 AM,20:38,01/05/2013 12:00:00 AM,20:38,,,801,13B,Non Aggravated Assau,222,64130,PJ4356,MPD,N,2,VIC,W,F,41,N,"1800 E 55 ST
KANSAS CITY, MO 64130
(39.02687205300049, -94.56434876599968)",58,2,7,157
130001199,01/06/2013 12:00:00 AM,0:48,01/06/2013 12:00:00 AM,0:27,,,802,13B,Non Agg Assault Dome,631,64130,PC1404,SCP,Y,1,ARR,B,M,31,N,"3500 N WABASH AV
KANSAS CITY, MO 64130
(39.15768392500047, -94.55218578899968)",150,6,4,167
130001299,01/06/2013 12:00:00 AM,14:25,01/06/2013 12:00:00 AM,13:30,,,801,13B,Non Aggravated Assau,115,64108,PJ1938,CPD,U,1,VIC,W,F,32,N,"2300 HOLMES ST
KANSAS CITY, MO 64108
(39.085042461000455, -94.57582627699969)",11,4,7,92
130001384,01/07/2013 12:00:00 AM,2:06,01/07/2013 12:00:00 AM,2:05,,,802,13B,Non Agg Assault Dome,324,64127,PJ2209,EPD,U,1,SUS,B,M,41,N,"2600 CYPRESS AV
KANSAS CITY, MO 64127
(39.078101260000494, -94.5308848789997)",107,3,7,95
130001875,01/08/2013 12:00:00 AM,19:39,01/08/2013 12:00:00 AM,19:39,,,801,13B,Non Aggravated Assau,234,64114,PJ6276,MPD,Y,1,SUS,B,M,36,N,"100 W 89 TE
KANSAS CITY, MO 64114
(38.96588668300046, -94.59201966299969)",50,1,7,162
130002080,01/09/2013 12:00:00 AM,15:10,01/09/2013 12:00:00 AM,15:10,,,402,13A,Agg Assault - Drive-,311,64124,PJ0234,EPD,U,5,VIC,U,M,14,Y,"4400 SCARRITT AV
KANSAS CITY, MO 64124
(39.11491800700048, -94.53005950699969)",174,4,7,76
130001214,01/06/2013 12:00:00 AM,2:15,01/06/2013 12:00:00 AM,2:10,,,802,13B,Non Agg Assault Dome,543,64137,PJ7250,SPD,Y,1,VIC,B,F,45,N,"11800 BLUE RIDGE BL
KANSAS CITY, MO 64137
(38.90995522100047, -94.52132213299967)",34,1,7,143
130001239,01/06/2013 12:00:00 AM,7:34,01/06/2013 12:00:00 AM,7:30,,,403,13A,Agg Assault - Domest,344,64129,PJ3978,EPD,Y,1,VIC,W,F,23,Y,"7120-A-B SNI-A-BAR RD
KANSAS CITY, MO 64129
(39.03902217600046, -94.49601940699966)",19,3,7,155
130002127,01/09/2013 12:00:00 AM,18:12,01/09/2013 12:00:00 AM,18:10,,,401,13A,Aggravated Assault (,332,64128,PJ2784,EPD,N,1,VIC,W,F,24,Y,"3300 JACKSON AV
KANSAS CITY, MO 64128
(39.06553286600047, -94.53467633599968)",133,3,7,36
