"report_no","reported_date","reported_time","from_date","from_time","to_date","to_time","offense","ibrs","description","beat","zip_code","rep_dist","area","dvflag","invl_no","involvement","race","sex","age","firearm_used_flag","location_1"
"130000275","2013-01-02T00:00:00.000","8:40","2013-01-01T00:00:00.000","14:30","2013-01-02T00:00:00.000","8:30","702","240","Auto Theft","423","64156","PC0276","NPD","N","1","VIC","W","F","50","N","1100 NW 91 TE
KANSAS CITY, MO 64156
(39.260457069000495, -94.59436939399967)"
"130000876","2013-01-04T00:00:00.000","15:29","2013-01-01T00:00:00.000","22:02","2013-01-01T00:00:00.000","22:10","630","23C","Stealing Shoplifting","641","64157","PC0387","SCP","U","2","SUS","B","M",,"N","8300 N CHURCH RD
KANSAS CITY, MO 64157
(39.24208806100046, -94.46174276499966)"
"130000354","2013-01-02T00:00:00.000","13:45","2012-12-19T00:00:00.000","0:47","2013-01-02T00:00:00.000","12:22","831","13C","Intimidation","125","64109","PJ2640","CPD","N","1","VIC","B","F","25","N","2000 E LINWOOD BL
KANSAS CITY, MO 64109
(39.068331472000466, -94.55956174199969)"
"130000760","2013-01-04T00:00:00.000","7:39","2013-01-03T00:00:00.000","21:30","2013-01-04T00:00:00.000","7:00","801","13B","Non Aggravated Assau","241","64130","PJ4990","MPD","U","1","ARR","W","F","79","N","2300 E MEYER BL
KANSAS CITY, MO 64130
(39.00715878900047, -94.55978085299967)"
"130000671","2013-01-03T00:00:00.000","17:24","2013-01-03T00:00:00.000","16:55",,,"630","23C","Stealing Shoplifting","113","64106","PJ1087","CPD","N","1","ARR","W","M","36","N","00 E 13 ST
KANSAS CITY, MO 64106
(39.09773282100048, -94.56262891899968)"
"130001072","2013-01-05T00:00:00.000","12:53","2013-01-05T00:00:00.000","12:53",,,"799",,"Auto Theft Outside S","344","64128","PJ2973","EPD","U","1","SUS","U","U",,"N","5600 E 36 ST
KANSAS CITY, MO 64128
(39.05896768400049, -94.51862640199965)"
"130025763","2013-04-17T00:00:00.000","19:06","2013-04-11T00:00:00.000","0:01","2013-04-15T00:00:00.000","12:00","670","23D","Stealing from Buildi","331","64128","PJ2289","EPD","U","1","SUS","U","U",,"N","2900 LOCKRIDGE ST
KANSAS CITY, MO 64128
(39.075884085000496, -94.5489120579997)"
"130024859","2013-04-14T00:00:00.000","3:30","2013-04-14T00:00:00.000","3:00",,,"1401","290","Property Damage","341","64127","PJ1791","EPD","U","1","SUS","U","U",,"N","1900 EWING AV
KANSAS CITY, MO 64127
(39.086332283000445, -94.50369573499967)"
"130000611","2013-01-03T00:00:00.000","13:33","2013-01-03T00:00:00.000","13:33",,,"1401","290","Property Damage","234","64130","PJ6445","MPD","N","1","ARR","B","M","28","N","9400 BALES DR
KANSAS CITY, MO 64130
(38.955840536000494, -94.5481963579997)"
"130000110","2013-01-01T00:00:00.000","12:39","2013-01-01T00:00:00.000","0:10",,,"670","23D","Stealing from Buildi","133","64129","PJ3303","CPD","U","1","SUS","U","U",,"N","4100 MILL ST
KANSAS CITY, MO 64129
(39.05235973000049, -94.59226539499969)"
"130001142","2013-01-05T00:00:00.000","18:05","2012-12-15T00:00:00.000","12:30","2012-12-15T00:00:00.000","13:00","301","120","Strong Arm Robbery","241","64132","PJ5271","MPD","U","1","SUS","B","M",,"Y","E 69 ST/MONROE AV
KANSAS CITY, MO 64132
(38.986860385000455, -94.55216991399965)"
"130000677","2013-01-03T00:00:00.000","18:24","2013-01-03T00:00:00.000","15:00","2013-01-03T00:00:00.000","18:00","1401","290","Property Damage","111","64106","PJ1398","CPD","U","1","VIC","W","M","26","N","1600 WASHINGTON ST
KANSAS CITY, MO 64106
(39.09485431900049, -94.58979745499965)"
"130001024","2013-01-05T00:00:00.000","7:44","2013-01-05T00:00:00.000","7:00",,,"1401","290","Property Damage","122","64106","PJ1055","CPD","U","1","VIC","B","M","41","N","1100 PASEO
KANSAS CITY, MO 64106
(39.10034266300045, -94.56399639399967)"
"130000913","2013-01-04T00:00:00.000","17:48","2013-01-03T00:00:00.000","21:30","2013-01-04T00:00:00.000","7:00","1401","290","Property Damage","414","64151","PP0403","NPD","U","1","SUS","U","U",,"N","4800 NW 80 ST
KANSAS CITY, MO 64151
(39.23982820800046, -94.63518059399968)"
"130000798","2013-01-04T00:00:00.000","10:58","2013-01-03T00:00:00.000","21:00","2013-01-04T00:00:00.000","9:00","640","23F","Stealing From Auto","134","64111","PJ3468","CPD","U","1","VIC","W","M","43","N","300 E 43 ST
KANSAS CITY, MO 64111
(39.04926855400049, -94.58284153499966)"
"130000844","2013-01-04T00:00:00.000","13:35","2013-01-02T00:00:00.000","19:00","2013-01-02T00:00:00.000","22:00","650","23G","Stealing Auto Parts/","134","64112","PJ3793","CPD","U","1","VIC","W","M","67","N","4700 PENNSYLVANIA AV
KANSAS CITY, MO 64112
(39.04229291500047, -94.59350653199965)"
"130000347","2013-01-02T00:00:00.000","11:45","2013-01-02T00:00:00.000","11:45",,,"2601","90Z","Misc Violation","112","64106","PJ1029","CPD","U","1","VIC",,,,"N","1100 LOCUST ST
KANSAS CITY, MO 64106
(39.100854728000456, -94.57737538399965)"
"130024578","2013-04-12T00:00:00.000","19:36","2013-04-12T00:00:00.000","5:30","2013-04-12T00:00:00.000","19:00","501","220","Burglary - Residence","344","64130","PJ3142","EPD","U","1","SUS","U","U",,"N","5600 E 39 ST
KANSAS CITY, MO 64130
(39.05398724200046, -94.5191913649997)"
"130031859","2013-05-10T00:00:00.000","17:53","2013-05-09T00:00:00.000","10:00","2013-05-09T00:00:00.000","11:00","501","220","Burglary - Residence","532","64134","PJ7003","SPD","U","1","VIC","W","M","59","N","10800 CAMBRIDGE AV
KANSAS CITY, MO 64134
(38.926408566000475, -94.50960475499966)"
"130000070","2013-01-01T00:00:00.000","7:58","2013-01-01T00:00:00.000","7:58",,,"1850","35B","Possession of Drug E","213","64130","PJ5085","MPD","U","1","ARR","W","M","31","N","8500 BLUE PK W
KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)"
"130000181","2013-01-01T00:00:00.000","18:29","2013-01-01T00:00:00.000","18:29",,,"2655","90J","Trespassing","241","64132","PJ5341","MPD","U","1","VIC",,,,"N","7000 PROSPECT AV
KANSAS CITY, MO 64132
(38.99969390700045, -94.55685558899967)"
"130000994","2013-01-05T00:00:00.000","1:40","2013-01-05T00:00:00.000","1:40",,,"801","13B","Non Aggravated Assau","113","64105","PJ1177","CPD","U","1","VIC","W","M","22","N","1300 GRAND AV
KANSAS CITY, MO 64105
(38.88644412400049, -94.59286615999969)"
"130012701","2013-02-23T00:00:00.000","12:16","2013-02-23T00:00:00.000","12:00",,,"802","13B","Non Agg Assault Dome","634","64117","PC1108","SCP","Y","1","VIC","W","F","38","N","4400 N WALROND AV
KANSAS CITY, MO 64117
(39.17393454900048, -94.54147119399966)"
"120078897","2013-03-06T00:00:00.000","13:37","2012-12-14T00:00:00.000","13:00","2013-03-06T00:00:00.000","13:00","301","120","Strong Arm Robbery",,,,,"U","1","SUS","B","F","16","N","
, MO 
(38.63579372300046, -92.56629737199967)"
"130074038","2013-10-12T00:00:00.000","0:18","2013-10-11T00:00:00.000","20:00","2013-10-11T00:00:00.000","22:00","650","23G","Stealing Auto Parts/","111","64106","PJ0513","CPD","U","1","SUS","U","U",,"N","500 WALNUT ST
KANSAS CITY, MO 64106
(39.108466631000454, -94.58163509299965)"
"130006771","2013-01-28T00:00:00.000","17:06","2013-01-28T00:00:00.000","17:06",,,"630","23C","Stealing Shoplifting","423","64155","PC0338","NPD","U","2","VIC",,,,"N","400 NW BARRY RD
KANSAS CITY, MO 64155
(39.24646527200048, -94.5852059019997)"
"130017117","2013-03-14T00:00:00.000","15:14","2013-03-14T00:00:00.000","15:14",,,"630","23C","Stealing Shoplifting","341","64123","PJ1506","EPD","U","1","SUS","W","M","40","N","6800 E TRUMAN RD
KANSAS CITY, MO 64123
(39.09369812500046, -94.50321960299965)"
"130000053","2013-01-01T00:00:00.000","4:01","2013-01-01T00:00:00.000","3:50",,,"302","120","Armed Robbery","311","64123","PJ0278","EPD","U","1","VIC","W","F","26","Y","N ASKEW AV/ST JOHN AV
KANSAS CITY, MO 64123
(39.11344343000047, -94.52553937499965)"
"130001134","2013-01-05T00:00:00.000","17:32","2013-01-04T00:00:00.000","12:00","2013-01-05T00:00:00.000","10:00","670","23D","Stealing from Buildi","345","64133","PJ4290","EPD","U","1","VIC",,,,"N","5100 RAYTOWN RD
KANSAS CITY, MO 64133
(39.03015923200047, -94.47045106999968)"
"130000419","2013-01-02T00:00:00.000","16:19","2013-01-02T00:00:00.000","16:19",,,"502","220","Burglary - Non Resid","341","64125","PJ1736","EPD","U","1","SUS","W","M","30","N","2200 MANCHESTER TF
KANSAS CITY, MO 64125
(39.1040321480005, -94.50062945799965)"
"130000500","2013-01-03T00:00:00.000","3:18","2013-01-03T00:00:00.000","3:18",,,"1850","35B","Possession of Drug E","641","64116","PC0554","SCP","U","1","VIC",,,,"N","N LAWN AVE/NE PLEASANT VALLEY RD
KANSAS CITY, MO 64116
(39.15775379600046, -94.57280868899966)"
"130000700","2013-01-03T00:00:00.000","19:43","2013-01-03T00:00:00.000","19:40",,,"2655","90J","Trespassing","115","64108","PJ1906","CPD","U","1","VIC",,,,"N","00 W PERSHING RD
KANSAS CITY, MO 64108
(39.08342017300049, -94.59153763499967)"
"130000535","2013-01-03T00:00:00.000","9:19","2013-01-02T00:00:00.000","18:00","2013-01-03T00:00:00.000","7:00","640","23F","Stealing From Auto","421","64152","PP0375","NPD","N","1","VIC","W","M","30","N","8500 NW 81 TE
KANSAS CITY, MO 64152
(39.24354962300049, -94.67903572599965)"
"130080449","2013-11-04T00:00:00.000","17:25","2013-11-04T00:00:00.000","17:25",,,"1850","35B","Possession of Drug E","532","64134","PJ7111","SPD","U","2","VIC",,,,"N","BLUE RIDGE BL/LONGVIEW RD
KANSAS CITY, MO 64134
(38.931213900000444, -94.5017765399997)"
"130000349","2013-01-02T00:00:00.000","9:59","2013-01-02T00:00:00.000","9:59",,,"1120","26A","Fraud/Confidence Gam","345","64133","PJ3601","EPD","U","1","ARR","W","M","25","N","11600 E US 40 HWY
KANSAS CITY, MO 64133
(39.04648032600045, -94.44116774099967)"
"130001192","2013-01-05T00:00:00.000","23:49","2013-01-05T00:00:00.000","9:00",,,"1188","26E","Wire Fraud","412","64118","PC0599","NPD","N","1","VIC","W","F","30","N","400 NW 66 TE
KANSAS CITY, MO 64118
(39.21341824400048, -94.58563081999966)"
"130000492","2013-01-03T00:00:00.000","1:20","2013-01-03T00:00:00.000","1:15",,,"802","13B","Non Agg Assault Dome","343","64127","PJ2899","EPD","Y","1","SUS","B","M","36","N","3500 JACKSON AV
KANSAS CITY, MO 64127
(39.06193107700045, -94.53484570699965)"
"130001074","2013-01-05T00:00:00.000","12:54","2013-01-05T00:00:00.000","12:45",,,"1001","250","Forgery","121","64106","PJ0663","CPD","U","1","VIC",,,,"N","1700 INDEPENDENCE AV
KANSAS CITY, MO 64106
(39.106705157000476, -94.56118096099965)"
"130000397","2013-01-02T00:00:00.000","15:48","2012-12-19T00:00:00.000","12:00","2013-01-02T00:00:00.000","15:00","702","240","Auto Theft","345","64133","PJ3981","EPD","U","1","SUS","U","U",,"N","9100 E 47 ST
KANSAS CITY, MO 64133
(39.03455099700045, -94.47376639799967)"
"130000487","2013-01-02T00:00:00.000","23:46","2013-01-02T00:00:00.000","23:46",,,"2601","90Z","Misc Violation","114","64108","PJ2317","CPD","U","1","SUS","W","F","36","N","700 W 31 ST
KANSAS CITY, MO 64108
(39.07140753800047, -94.5936599319997)"
"130040935","2013-06-13T00:00:00.000","12:21","2013-06-12T00:00:00.000","18:00","2013-06-13T00:00:00.000","10:30","690","23H","Stealing All Other","345","64133","PJ4131","EPD","U","1","SUS","U","U",,"N","4800 NOLAND RD
KANSAS CITY, MO 64133
(39.03396845800046, -94.41572547399966)"
"130008127","2013-02-03T00:00:00.000","0:44","2013-02-03T00:00:00.000","0:44",,,"801","13B","Non Aggravated Assau","331","64130","PJ2343","EPD","N","1","VIC","B","F","31","N","3400 E 28 ST
KANSAS CITY, MO 64130
(39.07501488000048, -94.54323886199967)"
"130001106","2013-01-05T00:00:00.000","15:08","2013-01-05T00:00:00.000","13:20",,,"1401","290","Property Damage","134","64111","PJ3446","CPD","U","1","VIC","W","M","29","N","1000 WESTPORT RD
KANSAS CITY, MO 64111
(39.05004671100045, -94.59815358199967)"
"130000789","2013-01-04T00:00:00.000","10:02","2013-01-03T00:00:00.000","17:10","2013-01-04T00:00:00.000","9:45","502","220","Burglary - Non Resid","134","64111","PJ3585","CPD","U","1","VIC",,,,"N","1700 W 45 ST
KANSAS CITY, MO 64111
(39.04644353000049, -94.60595967499967)"
"130000940","2013-01-04T00:00:00.000","20:02","2013-01-04T00:00:00.000","20:02",,,"630","23C","Stealing Shoplifting","332","64128","PJ2651","EPD","U","1","ARR","W","F","30","N","2500 E LINWOOD BL
KANSAS CITY, MO 64128
(39.068103016000464, -94.55394264399968)"
"130000463","2013-01-02T00:00:00.000","19:55","2013-01-02T00:00:00.000","19:50",,,"501","220","Burglary - Residence","233","64132","PJ5988","MPD","U","1","VIC","W","F","28","N","8200 CHERRY ST
KANSAS CITY, MO 64132
(38.97894186700046, -94.58329634799969)"
"130000514","2013-01-03T00:00:00.000","6:39","2013-01-03T00:00:00.000","6:39",,,"690","23H","Stealing All Other","312","64124","PJ0240","EPD","U","1","VIC",,,,"N","6700 ST JOHN AV
KANSAS CITY, MO 64124
(39.11190842300044, -94.5035997979997)"
"130000816","2013-01-04T00:00:00.000","12:14","2012-12-17T00:00:00.000","13:00","2012-12-17T00:00:00.000","13:30","670","23D","Stealing from Buildi","134","64110","PJ3435","CPD","U","1","SUS","U","U",,"N","4300 PENNSYLVANIA AV
KANSAS CITY, MO 64110
(39.04942314400046, -94.59320719899966)"
"130000748","2013-01-04T00:00:00.000","5:43","2013-01-03T00:00:00.000","19:15","2013-01-04T00:00:00.000","5:39","640","23F","Stealing From Auto","531","64114","PJ6576","SPD","U","2","VIC",,,,"N","9800 WORNALL RD
KANSAS CITY, MO 64114
(38.950383384000475, -94.59617561799968)"
"130082815","2013-11-13T00:00:00.000","19:57","2013-11-13T00:00:00.000","17:00","2013-11-13T00:00:00.000","19:55","501","220","Burglary - Residence","341","64126","PJ1335","EPD","U","1","SUS","W","M","20","N","5800 E 13 ST
KANSAS CITY, MO 64126
(39.09580755900049, -94.51440990399965)"
"130000410","2013-01-02T00:00:00.000","16:06","2012-12-31T00:00:00.000","13:00","2012-12-31T00:00:00.000","13:30","690","23H","Stealing All Other","331","64130","PJ2572","EPD","U","2","VIC",,,,"N","E LINWOOD BL/PROSPECT AV
KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)"
"130000071","2013-01-01T00:00:00.000","9:46","2013-01-01T00:00:00.000","2:30",,,"670","23D","Stealing from Buildi","133","64129","PJ3218","CPD","U","1","SUS","U","U",,"N","500 WESTPORT RD
KANSAS CITY, MO 64129
(39.05282742500049, -94.59155287999965)"
"130000552","2013-01-03T00:00:00.000","9:57","2013-01-02T00:00:00.000","16:00","2013-01-03T00:00:00.000","8:30","1401","290","Property Damage","643","64151","PC0278","SCP","U","2","VIC",,,,"N","7200 NE BARRY RD
KANSAS CITY, MO 64151
(39.24543869500047, -94.49972799499966)"
"120087330","2013-01-14T00:00:00.000","12:48","2013-01-14T00:00:00.000","12:10",,,"702","240","Auto Theft","531","64137","PJ6588","SPD","U","1","VIC","W","M","27","N","9700 MARION PARK DR
KANSAS CITY, MO 64137
(38.95073011000045, -94.53613295699967)"
"130012095","2013-02-19T00:00:00.000","22:16","2013-02-19T00:00:00.000","22:15",,,"401","13A","Aggravated Assault (","321","64127","PJ1092","EPD","U","3","VIC","W","F","47","Y","2800 E 12 ST
KANSAS CITY, MO 64127
(39.09877805800045, -94.54907993999967)"
"130000476","2013-01-02T00:00:00.000","21:14","2013-01-02T00:00:00.000","21:14",,,"403","13A","Agg Assault - Domest","121","64106","PJ0462","CPD","Y","1","ARR","W","M","51","N","500 GILLIS ST
KANSAS CITY, MO 64106
(39.110578837000446, -94.57100326999966)"
"130000657","2013-01-03T00:00:00.000","16:31","2013-01-01T00:00:00.000","1:00",,,"801","13B","Non Aggravated Assau","221","64106","PJ4255","MPD","N","2","SUS","W","M",,"N","5300 HARRISON ST
KANSAS CITY, MO 64106
(39.03073254400044, -94.57481597599968)"
"130001019","2013-01-05T00:00:00.000","7:43","2013-01-04T00:00:00.000","21:00","2013-01-05T00:00:00.000","6:30","650","23G","Stealing Auto Parts/","534","64137","PJ7081","SPD","U","1","VIC","W","M","19","N","11300 COLORADO AV
KANSAS CITY, MO 64137
(38.91964321800049, -94.5299955489997)"
"130000237","2013-01-02T00:00:00.000","5:11","2013-01-02T00:00:00.000","5:00","2013-01-02T00:00:00.000","5:10","802","13B","Non Agg Assault Dome","334","64132","PJ3880","EPD","Y","1","SUS","B","M","49","N","2600 SWOPE PK
KANSAS CITY, MO 64132
(39.004651896000496, -94.54257704099967)"
"130000877","2013-01-04T00:00:00.000","15:30","2013-01-04T00:00:00.000","13:08",,,"630","23C","Stealing Shoplifting","641","64158","PC0387","SCP","U","1","SUS","B","M","22","N","8300 N CHURCH RD
KANSAS CITY, MO 64158
(39.24208806100046, -94.46174276499966)"
"130000485","2013-01-02T00:00:00.000","23:36","2013-01-02T00:00:00.000","23:34",,,"401","13A","Aggravated Assault (","545","64134","PJ6816","SPD","U","3","VIC","B","M","18","Y","10400 PALMER AV
KANSAS CITY, MO 64134
(38.93550601600049, -94.50002524999968)"
"130000971","2013-01-04T00:00:00.000","22:35","2013-01-04T00:00:00.000","22:35",,,"640","23F","Stealing From Auto","115","64106","PJ1849","CPD","U","1","SUS","U","U",,"N","900 SOUTHWEST BL
KANSAS CITY, MO 64106
(39.08417547300047, -94.59482420699965)"
"130000782","2013-01-04T00:00:00.000","9:47","2013-01-03T00:00:00.000","23:00","2013-01-04T00:00:00.000","0:01","690","23H","Stealing All Other","133","64111","PJ3275","CPD","U","1","VIC","W","F","20","N","4100 PENNSYLVANIA AV
KANSAS CITY, MO 64111
(39.05276025000046, -94.59140381699967)"
"130000861","2013-01-04T00:00:00.000","13:52","2013-01-02T00:00:00.000","9:00","2013-01-04T00:00:00.000","9:00","702","240","Auto Theft","341","64127","PJ1735","EPD","U","1","SUS","U","U",,"N","1900 HARDESTY AV
KANSAS CITY, MO 64127
(39.08822451700047, -94.51966717399966)"
"130000753","2013-01-04T00:00:00.000","6:06","2013-01-03T00:00:00.000","18:30",,,"690","23H","Stealing All Other","533","64131","PJ6759","SPD","U","3","VIC",,,,"N","1400 E 104 ST
KANSAS CITY, MO 64131
(38.9384627500005, -94.57330117599969)"
"130000547","2013-01-03T00:00:00.000","10:07","2013-01-03T00:00:00.000","10:07",,,"1849","35A","Possession/Sale/Dist","234","64131","PJ6453","MPD","U","1","VIC",,,,"N","9300 BALES DR
KANSAS CITY, MO 64131
(38.95766058400045, -94.54817382999966)"
"130000382","2013-01-02T00:00:00.000","14:13","2013-01-02T00:00:00.000","14:13",,,"1001","250","Forgery","233","64114","PJ6037","MPD","U","1","VIC",,,,"N","8400 WORNALL RD
KANSAS CITY, MO 64114
(38.97590202000049, -94.59503411899965)"
"130000889","2013-01-04T00:00:00.000","15:38","2013-01-04T00:00:00.000","15:35",,,"630","23C","Stealing Shoplifting","312","64120","PJ0021","EPD","U","1","ARR","W","M","57","N","1800 N CORRINGTON AV
KANSAS CITY, MO 64120
(39.13633213200046, -94.49609537899966)"
"130001134","2013-01-05T00:00:00.000","17:32","2013-01-04T00:00:00.000","12:00","2013-01-05T00:00:00.000","10:00","670","23D","Stealing from Buildi","345","64133","PJ4290","EPD","U","1","SUS","U","U",,"N","5100 RAYTOWN RD
KANSAS CITY, MO 64133
(39.03015923200047, -94.47045106999968)"
"130000960","2013-01-04T00:00:00.000","21:40","2013-01-04T00:00:00.000","19:30","2013-01-04T00:00:00.000","19:30","640","23F","Stealing From Auto","535","64103","PJ7394","SPD","U","1","SUS","U","U",,"N","E BLUE RIDGE BL/HOLMES RD
KANSAS CITY, MO 64103
(39.10295319700049, -94.5830775179997)"
"130015694","2013-03-08T00:00:00.000","14:42","2013-02-24T00:00:00.000","12:00","2013-03-06T00:00:00.000",,"1122","26B","Credit/Debit/ATM Car","232","64114","PJ5295","MPD","U","1","SUS","B","M",,"N","1800 E 68 ST
KANSAS CITY, MO 64114
(39.00387098600049, -94.56546037699968)"
"130001112","2013-01-05T00:00:00.000","15:40","2013-01-04T00:00:00.000","22:30","2013-01-05T00:00:00.000","15:15","1401","290","Property Damage","344","64133","PJ3815","EPD","U","1","SUS","U","U",,"N","BYRAMS FORD RD/RAYTOWN RD
KANSAS CITY, MO 64133
(39.01552004100046, -94.45947791099968)"
"130072137","2013-10-04T00:00:00.000","14:53","2013-10-04T00:00:00.000","14:53",,,"1850","35B","Possession of Drug E","314","64123","PJ0612","EPD","U","1","ARR","W","F","35","N","CYPRESS AV/INDEPENDENCE AV
KANSAS CITY, MO 64123
(39.11344343000047, -94.52553937499965)"
"130001112","2013-01-05T00:00:00.000","15:40","2013-01-04T00:00:00.000","22:30","2013-01-05T00:00:00.000","15:15","650","23G","Stealing Auto Parts/","344","64133","PJ3815","EPD","U","1","VIC","W","M","22","N","BYRAMS FORD RD/RAYTOWN RD
KANSAS CITY, MO 64133
(39.01552004100046, -94.45947791099968)"
