"kivapin","countyparcelnumber","approximate","address","zipcode","notes","owner","sqft","mowablesqft","_2013maintainedby","neighborhood","addr","fraction","direction","street","street_type"
"22236","JA28820041300000000","0","2729 Lister Ave
Kansas City, MO 64128-
(39.075169222000454, -94.52832553199966)","64128-",,"Land Bank","3147.2649999999999",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2729",,,"Lister","Ave"
"22867","JA28830031300000000","0","3121 Chelsea Ave
Kansas City, MO 64128-
(39.06807934700049, -94.5277558309997)","64128-",,"Land Bank","4371.9740000000002",,"100 Men of Blue Hills","South Round Top Neighborhood Association","3121",,,"Chelsea","Ave"
"146043","JA30710301300000000","0","2304 E 55th St
Kansas City, MO 64130-
(39.02667831100047, -94.55834912999967)","64130-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","4970.3410000000003",,"Blue Hills Neighborhood Association","Blue Hills Neighborhood Association","2304",,"E","55th","St"
"29786","JA31330101400000000","0","4027 Montgall Ave
Kansas City, MO 64130-
(39.052278139000464, -94.55255499799966)","64130-",,"Land Bank","4950.8370000000004",,"Twelfth Street Heritage Development Corporation","Oak Park Neighborhood Association","4027",,,"Montgall","Ave"
"122258","JA48120161100000000","0","8435 Flora Ave
Kansas City, MO 64131-
(38.97412961100048, -94.57074516099965)","64131-",,"Land Bank","8382.6319999999996",,"Marlborough Community Coalition","Marlborough Community Coalition","8435",,,"Flora","Ave"
"134522","JA30120021600000000","0","3531 Wayne Ave
Kansas City, MO 64109-
(39.06189909800048, -94.56480534599967)","64109-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","4195.9350000000004",,"Ivanhoe Neighborhood Council (GIZ grant)","Ivanhoe Neighborhood Council","3531",,,"Wayne","Ave"
"136273","JA30130200500000000","0","4148 Flora Ave
Kansas City, MO 64110-
(39.050612859000466, -94.56666605399965)","64110-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","3648.4259999999999",,"Ivanhoe Neighborhood Council (GIZ grant)","Ivanhoe Neighborhood Council","4148",,,"Flora","Ave"
"28318","JA31310170500000000","0","4001 E 37th St
Kansas City, MO 64128-
(39.05847260100046, -94.53664127099967)","64128-","Wooded lot, just cut right of way.","Land Bank","136999.47099999999","3000","Palestine Neighborhood Development Corporation","Palestine Neighborhood Development Corporation","4001",,"E","37th","St"
"20162","JA28540141600000000","0","2420 Oakley Ave
Kansas City, MO 64127-
(39.08017098400046, -94.51779613099967)","64127-",,"Land Bank","6060.5290000000005",,"100 Men of Blue Hills","Blue Valley Neighborhood Association","2420",,,"Oakley","Ave"
"115748","JA47710100900000000","0","1824 E 77th Ter
Kansas City, MO 64132-
(38.98581736500046, -94.5649948519997)","64132-","Two-part parcel, on either side of 77th Terrace.","City-Owned","3904.7640000000001",,"Marlborough Community Coalition","Walnut Grove Neighborhood Association","1824",,"E","77th","Ter"
"15427","JA28420187100000000","0","1826 Agnes Ave
Kansas City, MO 64127-
(39.089592962000495, -94.54722633999967)","64127-",,"Land Bank","5068.1409999999996",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","1826",,,"Agnes","Ave"
"18105","JA28520201900000000","0","1908 Poplar Ave
Kansas City, MO 64127-
(39.088052045000495, -94.52489548199969)","64127-",,"Land Bank","6317.06",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","1908",,,"Poplar","Ave"
"25462","JA28930301600000000","0","2800 E 35th St
Kansas City, MO 64128-
(39.06257776400048, -94.5507298229997)","64128-",,"Land Bank","4603.5240000000003",,"Twelfth Street Heritage Development Corporation","Oak Park Neighborhood Association","2800",,"E","35th","St"
"133805","JA30110161900000000","0","3636 Prospect Ave
Kansas City, MO 64128-
(39.05976242300045, -94.55337579399969)","64128-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","4318.9560000000001",,"Ivanhoe Neighborhood Council (GIZ grant)","Ivanhoe Neighborhood Council","3636",,,"Prospect","Ave"
"34662","JA31420102600000000","0","4402 Chestnut Ave
Kansas City, MO 64130-
(39.046022088000484, -94.55181592699967)","64130-",,"Land Bank","8295.6919999999991",,"Twelfth Street Heritage Development Corporation","Oak Park Neighborhood Association","4402",,,"Chestnut","Ave"
"15183","JA28420120400000000","0","1811 Agnes Ave
Kansas City, MO 64127-
(39.08987840500049, -94.54713513999968)","64127-",,"City-Owned","7984.07",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","1811",,,"Agnes","Ave"
"16693","JA28430300600000000","0","2511 Agnes Ave
Kansas City, MO 64127-
(39.080148480000446, -94.54762548599967)","64127-",,"Land Bank","7177.076",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2511",,,"Agnes","Ave"
"48000","JA32210112600000000","0","3741 Oxford Ave
Kansas City, MO 64133-
(38.99144192300048, -94.47274974099969)","64133-",,"Land Bank","6290.2910000000002",,,,"3741",,,"Oxford","Ave"
"16792","JA28430320700000000","0","3201 E 25th St
Kansas City, MO 64127-
(39.08047300800047, -94.54565225999966)","64127-",,"Land Bank","2643.4079999999999",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","3201",,"E","25th","St"
"22755","JA28820200600000000","0","2947 Poplar Ave
Kansas City, MO 64128-
(39.07095983100049, -94.52667564899969)","64128-",,"Land Bank","5650.3419999999996",,"100 Men of Blue Hills","South Round Top Neighborhood Association","2947",,,"Poplar","Ave"
"145386","JA30710040600000000","0","5111 Brooklyn Ave
Kansas City, MO 64130-
(39.03340931000048, -94.5593949639997)","64130-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","5006.3969999999999",,"Blue Hills Neighborhood Association","Blue Hills Neighborhood Association","5111",,,"Brooklyn","Ave"
"3176","JA46420312100000000","0","7020 College Ave
Kansas City, MO 64132-
(38.998592407000444, -94.54872580299968)","64132-",,"Land Bank","11244.615",,"100 Men of Blue Hills","Foxtown West Neighborhood Association","7020",,,"College","Ave"
"16295","JA28430073100000000","0","2704 E 24th St
Kansas City, MO 64127-
(39.08305857400046, -94.55057940299969)","64127-",,"Land Bank","2437.0329999999999",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2704",,"E","24th","St"
"31553","JA31230060100000000","0","4319 E 39th St
Kansas City, MO 64130-
(39.05474289500046, -94.53300158099967)","64130-",,"Land Bank","4911.4210000000003",,"100 Men of Blue Hills","Vineyard Neighborhood Association","4319",,"E","39th","St"
"14755","JA29640253900000000","0","2508 Olive St
Kansas City, MO 64127-
(39.08039246800047, -94.55463600599967)","64127-",,"Land Bank","5819.9059999999999",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2508",,,"Olive","St"
"16327","JA28430091300000000","0","2421 Prospect Ave
Kansas City, MO 64127-
(39.08228022600048, -94.55220542899968)","64127-",,"Land Bank","6174.723",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2421",,,"Prospect","Ave"
"145849","JA30710252100000000","0","5428 Michigan Ave
Kansas City, MO 64130-
(39.02756306500049, -94.56330588399965)","64130-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","4549.62",,"Blue Hills Neighborhood Association","Blue Hills Neighborhood Association","5428",,,"Michigan","Ave"
"26482","JA29710032000000000","0","2738 Olive St
Kansas City, MO 64109-
(39.075663121000446, -94.55489539199965)","64109-",,"Land Bank","6477.3249999999998",,"Key Coalition Neighborhood Association","Key Coalition Neighborhood Association","2738",,,"Olive","St"
"34003","JA31410050800000000","0","4321 Monroe Ave
Kansas City, MO 64130-
(39.04695895500049, -94.5413054769997)","64130-",,"Land Bank","5268.1480000000001",,"Twelfth Street Heritage Development Corporation","Oak Park Neighborhood Association","4321",,,"Monroe","Ave"
"22285","JA28820151100000000","0","2829 Cypress Ave
Kansas City, MO 64128-
(39.073458935000474, -94.53059485999967)","64128-",,"Land Bank","3094.3850000000002",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2829",,,"Cypress","Ave"
"26418","JA28940151500000000","0","3329 Cleveland Ave
Kansas City, MO 64128-
(39.06442899700045, -94.53924578799968)","64128-",,"Land Bank","4285.1049999999996",,"Palestine Neighborhood Development Corporation","Palestine Neighborhood Development Corporation","3329",,,"Cleveland","Ave"
"15781","JA28420310800000000","0","2109 College Ave
Kansas City, MO 64127-
(39.08604802400049, -94.54450575099969)","64127-",,"Land Bank","4636.9049999999997",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2109",,,"College","Ave"
"16904","JA28440142200000000","0","2452 Norton Ave
Kansas City, MO 64127-
(39.080272843000444, -94.53510627699967)","64127-",,"Land Bank","3728.0410000000002",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2452",,,"Norton","Ave"
"22512","JA28820273500000000","0","2948 Spruce Ave
Kansas City, MO 64128-
(39.0712926490005, -94.53318634899966)","64128-",,"Land Bank","5088.8680000000004",,"100 Men of Blue Hills","South Round Top Neighborhood Association","2948",,,"Spruce","Ave"
"2156","JA46410151500000000","0","6825 Cleveland Ave
Kansas City, MO 64132-
(39.00168963800047, -94.54271492399965)","64132-",,"Land Bank","5936.0209999999997",,"100 Men of Blue Hills","Foxtown East Neighborhood Association","6825",,,"Cleveland","Ave"
"24851","JA28920230900000000","0","3021 College Ave
Kansas City, MO 64128-
(39.07070873600048, -94.54463485099967)","64128-",,"Land Bank","4222.2520000000004",,"Twelfth Street Heritage Development Corporation","Santa Fe Area Council","3021",,,"College","Ave"
"15423","JA28420186700000000","0","1844 Agnes Ave
Kansas City, MO 64126-
(39.089102616000446, -94.54725594999968)","64126-","This site is treed over - ditch?","City-Owned","13514.89","3000","Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","1844",,,"Agnes","Ave"
"134260","JA30110173400000000","0","3728 Prospect Ave
Kansas City, MO 64128-
(39.05828309500049, -94.55346580899965)","64128-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","4051.1860000000001",,"Ivanhoe Neighborhood Council (GIZ grant)","Ivanhoe Neighborhood Council","3728",,,"Prospect","Ave"
"17450","JA28440200100000000","0","2500 Bales Ave
Kansas City, MO 64127-
(39.080252708000444, -94.54198532699968)","64127-",,"Land Bank","2810.4209999999998",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2500",,,"Bales","Ave"
"117422","JA47740152700000000","0","2500 E 82nd St
Kansas City, MO 64132-
(38.978032673000484, -94.55578701299964)","64132-",,"City-Owned","92307","2000","Marlborough Community Coalition","Marlborough Community Coalition","2500",,"E","82nd","St"
"3205","JA46420190100000000","0","6900 Walrond Ave
Kansas City, MO 64132-
(39.00121232100048, -94.54976571399965)","64132-",,"Land Bank","5955.6629999999996",,"100 Men of Blue Hills","Foxtown West Neighborhood Association","6900",,,"Walrond","Ave"
"16013","JA28430150200000000","0","3215 E 24th St
Kansas City, MO 64127-
(39.08282287700047, -94.54510150899966)","64127-",,"Land Bank","1976.729",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","3215",,"E","24th","St"
"19418","JA28530131900000000","0","4504 E 25th St
Kansas City, MO 64127-
(39.08002767000045, -94.53046931299968)","64127-",,"Land Bank","3100.6080000000002",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","4504",,"E","25th","St"
"28684","JA31320052300000000","0","3554 Agnes Ave
Kansas City, MO 64128-
(39.06071231900046, -94.54872580299968)","64128-",,"Land Bank","4301.585",,"Twelfth Street Heritage Development Corporation","Oak Park Neighborhood Association","3554",,,"Agnes","Ave"
"137455","JA30610202800000000","0","4540 Park Ave
Kansas City, MO 64130-
(39.04324227800049, -94.55778535099967)","64130-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","10015.635",,"Ivanhoe Neighborhood Council","Ivanhoe Neighborhood Council","4540",,,"Park","Ave"
"23497","JA28840191100000000","0","3445 Drury Ave
Kansas City, MO 64128-
(39.06201872300045, -94.51988542899966)","64128-",,"Land Bank","3964.828",,,"Dunbar Neighborhood Association","3445",,,"Drury","Ave"
"164644","PL195021000000042000","0","6710 N Mayview Ave
Kansas City, MO 64151-
(39.21655337600049, -94.61805047899969)","64151-","Road Construction adjacent, please mow grass & weeds within 150 feet of Townhouses. Landlocked and not adjacent.","City-Owned","16837.64","5000","Northland Neighborhoods Inc","Canterbury Estates Neighborhood Association","6710",,"N","Mayview","Ave"
"27842","JA31310090100000000","0","3600 Bales Ave
Kansas City, MO 64128-
(39.06038186800049, -94.54298615399966)","64128-",,"Land Bank","3529.5549999999998",,"Palestine Neighborhood Development Corporation","Palestine Neighborhood Development Corporation","3600",,,"Bales","Ave"
"21831","JA28810181700000000","0","5206 E 29th St
Kansas City, MO 64128-
(39.07255759900045, -94.52271024599969)","64128-",,"Land Bank","4192.24",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","5206",,"E","29th","St"
"23355","JA28840121900000000","0","3322 Hardesty Ave
Kansas City, MO 64128-
(39.064342534000446, -94.52083532599966)","64128-",,"Land Bank","4006.837",,,"Dunbar Neighborhood Association","3322",,,"Hardesty","Ave"
"21688","JA28810171700000000","0","5408 E 29th St
Kansas City, MO 64128-
(39.07245810900048, -94.51969947799967)","64128-",,"Land Bank","4489.0529999999999",,"100 Men of Blue Hills","Blue Valley Neighborhood Association","5408",,"E","29th","St"
"17313","JA28440212200000000","0","3508 E 26th St
Kansas City, MO 64127-
(39.07854834300048, -94.54158973399967)","64127-",,"Land Bank","2107.8359999999998",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","3508",,"E","26th","St"
"146784","JA30730153000000000","0","5610 Highland Ave
Kansas City, MO 64110-
(39.024622175000445, -94.56582630799966)","64110-",,"Land Bank","4929.473",,"Blue Hills Neighborhood Association","Blue Hills Neighborhood Association","5610",,,"Highland","Ave"
"24781","JA28920201700000000","0","3010 E 31st St
Kansas City, MO 64128-
(39.069718570000475, -94.54774037299967)","64128-",,"Land Bank","3487.1320000000001",,"Twelfth Street Heritage Development Corporation","Santa Fe Area Council","3010",,"E","31st","St"
"34769","JA31420180400000000","0","4503 Agnes Ave
Kansas City, MO 64130-
(39.04422889200049, -94.54998482999969)","64130-","Trash problem as of Feb 2013.","Land Bank","3823.3609999999999",,"Twelfth Street Heritage Development Corporation","Oak Park Neighborhood Association","4503",,,"Agnes","Ave"
"27092","JA29720021000000000","0","2733 Vine St
Kansas City, MO 64109-
(39.07630862400049, -94.56408522599969)","64109-",,"Land Bank","2987.1889999999999",,,"Boston Heights and Mount Hope Neighborhood Association","2733",,,"Vine","St"
"28431","JA31320010800000000","0","3513 College Ave
Kansas City, MO 64128-
(39.06179842300048, -94.54513585599966)","64128-",,"Land Bank","4498.6180000000004",,"Palestine Neighborhood Development Corporation","Palestine Neighborhood Development Corporation","3513",,,"College","Ave"
"34005","JA31410052700000000","0","4329 Monroe Ave
Kansas City, MO 64130-
(39.046628505000456, -94.54131495199965)","64130-",,"Land Bank","5263.22",,"Twelfth Street Heritage Development Corporation","Oak Park Neighborhood Association","4329",,,"Monroe","Ave"
"17676","JA28440291300000000","0","2641 Myrtle Ave
Kansas City, MO 64127-
(39.07715903100046, -94.53630489899967)","64127-",,"Land Bank","5615.0789999999997",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2641",,,"Myrtle","Ave"
"33942","JA31410060500000000","0","4307 Askew Ave
Kansas City, MO 64130-
(39.047328491000485, -94.54241526799967)","64130-",,"Land Bank","5589.3019999999997",,"Twelfth Street Heritage Development Corporation","Oak Park Neighborhood Association","4307",,,"Askew","Ave"
