"address","fraction","prefix","street","suffix","suite","zip","month","day","year","res_non","type","sf_mf","dwelling_units_gained_or","permit_value","how_far_east","how_far_north","permit_number","structure_class","class_description","subdivision","project_description","county","council_district","school_district","pin","parcel","applicant_name","applicant_representative","legal","plan_area","property_description","owner_name","kiva_code"
"4300",,"NW","100TH","ST",,"64154","6","10","2011","Residential","Additions, Alterations, Repairs","NA","0","$   625","2751879","1132244","201211528","97","Existing One Or Two Family Residence",,"SINGLE FAMILY","Platte","2","Platte County","171580","PL189032000000006000","ACTION ALARM, INC.","DANNY RAINS",,"KCIA","SECURITY ALARM SYSTEM",,"CPEM"
"1004",,"W","100TH","ST",,"64114","7","2","2015","Residential","Additions, Alterations, Repairs","NA","0","$   1,000","2759153","1012448","201613316","97","Existing One Or Two Family Residence",,"SINGLE FAMILY","Jackson","6","CENTER","152989","JA48910051100000000","G J ELECTRIC, INC","GLENN A JOHNSON",,"Red Bridge","ELECTRICAL SERVICE - RESIDENTIAL",,"CPEM"
"1004",,"W","100th","St",,"64114","12","26","2018","Residential","Additions, Alterations, Repairs","NA","0","$   8,720","2759152","1012448","CPBR-2018-36397","97","Existing 1 or 2 Family Residence","LEA MANOR","14 x 14 Uncovered Deck 4'-3"" Elev  reviewed for code compliance.","Jackson","6","CENTER","152989","JA48910051100000000","Midtown Home Improvement","Andrew North",,"Red Bridge",,,"CPBR"
"1005",,"W","100TH","ST",,"64114","10","21","2016","Residential","Additions, Alterations, Repairs","NA","0","$   2,000","2759114","1012277","201719231","97","Existing One Or Two Family Residence",,"SINGLE FAMILY","Jackson","6","CENTER","152992","JA48910080200000000","2M ELECTRIC SERVICE, LLC","MICHAEL MONTELEONE JR.",,"Red Bridge","ELECTRICAL SERVICE - RESIDENTIAL",,"CPEM"
"1009",,"W","100TH","ST",,"64114","10","31","2014","Residential","Additions, Alterations, Repairs","NA","0","$   3,934","2758999","1012276","201519450","97","Existing One Or Two Family Residence",,"SINGLE FAMILY","Jackson","6","CENTER","152993","JA48910080300000000","ANTHONY PLUMBING, HEATING & COOLING","SUSAN HAMRICK",,"Red Bridge","HVAC SYSTEM",,"CPMP"
"1009",,"W","100TH","ST",,"64114","6","4","2018","Residential","Additions, Alterations, Repairs","NA","0","$   2,754","2758999","1012276","201832117","97","Existing One Or Two Family Residence",,"SINGLE FAMILY","Jackson","6","CENTER","152993","JA48910080300000000","ANTHONY PLUMBING, HEATING AND COOLING","CHUCK REED",,"Red Bridge","HVAC SYSTEM",,"CPMP"
"1100",,"W","100TH","ST",,"64114","5","30","2014","Residential","Additions, Alterations, Repairs","NA","0","$   4,000","2758939","1012455","201511486","97","Existing One Or Two Family Residence",,"SINGLE FAMILY","Jackson","6","CENTER","152987","JA48910050900000000","ROZIER ELECTRIC, INC.","PERMIT SERVICE, INC.",,"Red Bridge","ELECTRICAL WIRING",,"CPEP"
"1100",,"W","100TH","ST",,"64114","6","2","2014","Residential","Additions, Alterations, Repairs","NA","0","$   3,700","2758939","1012455","201511568","97","Existing One Or Two Family Residence",,"SINGLE FAMILY","Jackson","6","CENTER","152987","JA48910050900000000","TRITON PLUMBING INC.","JAMES R WIEDUWILT",,"Red Bridge","PLUMBING PIPING AND FIXTURES",,"CPPM"
"1100",,"W","100TH","ST",,"64114","8","20","2014","Residential","Additions, Alterations, Repairs","NA","0","$   2,000","2758939","1012455","201515647","97","Existing One Or Two Family Residence",,"SINGLE FAMILY","Jackson","6","CENTER","152987","JA48910050900000000","ALL ABOUT PLUMBING, LLC","PERMIT SERVICE INC",,"Red Bridge","PLUMBING LIMITED SERVICE",,"CPPS"
"1104",,"W","100TH","ST",,"64114","10","8","2015","Residential","Additions, Alterations, Repairs","NA","0","$   6,000","2758820","1012455","201618469","329","Structures Other Than Buildings",,"NEW SINGLE FAMILY DECK","Jackson","6","CENTER","152986","JA48910050800000000","PATTERSON HOME IMPROVEMENT","DBA JOSEPH CHARLES PATTERSON",,"Red Bridge","GENERAL BUILDING",,"CPBS"
"1104",,"W","100TH","ST",,"64114","5","17","2016","Residential","Additions, Alterations, Repairs","NA","0","$   10,000","2758820","1012455","201710913","434","Existing - Residential Bldg-Addn-Alter-Conv",,"SINGLE FAMILY","Jackson","6","CENTER","152986","JA48910050800000000","JOE PATTERSON","PATTERSON'S HOME IMPROVEMENT LLC",,"Red Bridge","GENERAL BUILDING",,"CPBS"
"1104",,"W","100TH","ST",,"64114","8","16","2016","Residential","Additions, Alterations, Repairs","NA","0","$   2,550","2758820","1012455","201715679","97","Existing One Or Two Family Residence",,"SINGLE FAMILY","Jackson","6","CENTER","152986","JA48910050800000000","FUSION ELECTRIC, LLC","JEFF LESUER",,"Red Bridge","ELECTRICAL SERVICE - RESIDENTIAL",,"CPEM"
"1105",,"W","100TH","ST",,"64114","6","18","2015","Residential","Additions, Alterations, Repairs","NA","0","$   5,500","2758775","1012269","201612542","97","Existing One Or Two Family Residence",,"SINGLE FAMILY MEHANICAL","Jackson","6","CENTER","152995","JA48910080500000000","AL-HAM HEATING & COOLING","DAVID MEDVED",,"Red Bridge","HVAC SYSTEM",,"CPMP"
"211",,"E","100TH","TER",,"64114","7","9","2015","Residential","Additions, Alterations, Repairs","NA","0","$   1,700","2763305","1011770","201613638","97","Existing One Or Two Family Residence",,"SINGLE FAMILY","Jackson","6","CENTER","153720","JA48820034800000000","CTC ELECTRICAL SERVICE, LLC","JEREMY TOLLIE",,"Red Bridge","ELECTRICAL SERVICE - RESIDENTIAL",,"CPEM"
"211",,"E","100TH","TER",,"64114","8","28","2015","Residential","Additions, Alterations, Repairs","NA","0","$   300","2763305","1011770","201616379","97","Existing One Or Two Family Residence",,"SINGLE FAMILY / ELECTRICAL","Jackson","6","CENTER","153720","JA48820034800000000","ENDEAVOR TELECOM, INC.","CAREY PONDER",,"Red Bridge","ELECTRICAL LIMITED SERVICE",,"CPES"
"223",,"E","100TH","TER",,"64114","12","13","2017","Residential","Additions, Alterations, Repairs","NA","0","$   1,800","2763455","1011792","201822770","97","Existing One Or Two Family Residence",,"SINGLE FAMILY","Jackson","6","CENTER","153718","JA48820034600000000","FULTON ELECTRIC","DANIEL JOSEPH FULTON",,"Red Bridge","ELECTRICAL SERVICE - RESIDENTIAL",,"CPEM"
"307",,"E","100TH","TER",,"64114","7","1","2013","Residential","Additions, Alterations, Repairs","NA","0","$   6,899","2763615","1011869","201412651","97","Existing One Or Two Family Residence",,"SINGLE FAMILY","Jackson","6","CENTER","153716","JA48820034300000000","A.B. MAY COMPANY","ELYSE BASS",,"Red Bridge","HVAC SYSTEM",,"CPMP"
"319",,"E","100TH","TER",,"64114","1","31","2011","Residential","Additions, Alterations, Repairs","NA","0","$   500","2763753","1011913","201121005","97","Existing One Or Two Family Residence",,"SINGLE FAMILY","Jackson","6","Center","153714","JA48820034100000000","AB MAY COMPANY","LEAH PALMER",,"Red Bridge","PLUMBING PIPING AND FIXTURES",,"CPPM"
"325",,"E","100TH","TER",,"64114","8","2","2017","Residential","Additions, Alterations, Repairs","NA","0","$   7,625","2763836","1011917","201815459","97","Existing One Or Two Family Residence",,"SINGLE FAMILY","Jackson","6","CENTER","153713","JA48820034000000000","STUCK'S HEATING AND COOLING","RAY STUCK",,"Red Bridge","HVAC SYSTEM",,"CPMP"
"331",,"E","100TH","TER",,"64114","4","11","2013","Residential","Additions, Alterations, Repairs","NA","0","$   4,000","2763889","1011995","201324459","97","Existing One Or Two Family Residence",,"SINGLE FAMILY - ROOF","Jackson","6","Center","153712","JA48820033900000000","VALOR CONSTRUCTION, INC.","RUSSELL CAVANDH",,"Red Bridge","REMODELING",,"CPBR"
"331",,"E","100TH","TER",,"64114","3","28","2017","Residential","Additions, Alterations, Repairs","NA","0","$   9,400","2763883","1011967","201727201","97","Existing One Or Two Family Residence",,"SINGLE FAMILY","Jackson","6","CENTER","153712","JA48820033900000000","BOB HAMILTON PLUMBING HEATING & A/C","TIFFANY FLING",,"Red Bridge","HVAC SYSTEM",,"CPMP"
"805",,"E","100TH","TER",,"64131","2","18","2011","Residential","Additions, Alterations, Repairs","NA","0","$   99","2765603","1011632","201121575","97","Existing One Or Two Family Residence",,"SINGLE FAMILY","Jackson","5","Center","153444","JA48810061500000000","ADT SECURITY SERVICES, INC.","DIANA CARMAN",,"Red Bridge","ELECTRICAL LIMITED SERVICE",,"CPES"
"807",,"E","100TH","TER",,"64131","3","22","2013","Residential","Additions, Alterations, Repairs","NA","0","$   1,900","2765668","1011626","201323606","97","Existing One Or Two Family Residence",,"SINGLE FAMILY - PLUMBING","Jackson","5","Center","153445","JA48810061400000000","AMERICA ON THE GO PLUMBING, LLC","LEONARD WASHINGTON",,"Red Bridge","PLUMBING PIPING",,"CPPL"
"808",,"E","100TH","TER",,"64131","3","23","2018","Residential","Additions, Alterations, Repairs","NA","0","$   855","2765505","1011885","201828099","434","Existing - Residential Bldg-Addn-Alter-Conv",,"TOWNHOMES","Jackson","5","CENTER","153520","JA48810023500000000","ALLEN'S ELECTRIC, INCORPORATED","ALLEN STRAUSBAUGH",,"Red Bridge","ELECTRICAL SERVICE - IB 160 LINE DRAWING",,"CPEM"
"811",,"E","100TH","TER",,"64131","2","27","2015","Residential","Additions, Alterations, Repairs","NA","0","$   2,000","2765732","1011576","201525165","97","Existing One Or Two Family Residence",,"SINGLE FAMILY / ELECTRICAL","Jackson","5","CENTER","153446","JA48810061300000000","MVP ELECTRIC, LLC","CHIP GABBERT",,"Red Bridge","ELECTRICAL SERVICE - RESIDENTIAL",,"CPEM"
"813",,"E","100TH","TER",,"64131","6","4","2018","Residential","Additions, Alterations, Repairs","NA","0","$   700","2765792","1011573","201832154","97","Existing One Or Two Family Residence",,"SINGLE FAMILY","Jackson","5","CENTER","153447","JA48810061200000000","GALE L. KROHN ELECTRIC","GALE L. KROHN",,"Red Bridge","ELECTRICAL SERVICE - RESIDENTIAL",,"CPEM"
"818",,"E","100TH","TER",,"64131","6","2","2014","Residential","Additions, Alterations, Repairs","NA","0","$   5,380","2765811","1011762","201511555","97","Existing One Or Two Family Residence",,"SINGLE FAMILY","Jackson","5","CENTER","153494","JA48810020600000000","A.B. MAY COMPANY","LISA DEMOSS",,"Red Bridge","HVAC SYSTEM",,"CPMP"
"910",,"E","100TH","TER",,"64131","12","16","2015","Residential","Additions, Alterations, Repairs","NA","0","$   1,800","2766156","1011719","201621987","97","Existing One Or Two Family Residence",,"SINGLE FAMILY","Jackson","5","CENTER","153465","JA48810041200000000","MASTER ELECTRIC","KYLE TULP",,"Red Bridge","ELECTRICAL SERVICE - RESIDENTIAL",,"CPEM"
"915",,"E","100TH","TER",,"64131","9","14","2015","Residential","Additions, Alterations, Repairs","NA","0","$   2,000","2766312","1011533","201617168","97","Existing One Or Two Family Residence",,"SINGLE FAMILY","Jackson","5","CENTER","153455","JA48810060400000000","CLAYCO ELECTRIC CO.","JASON KELLER",,"Red Bridge","ELECTRICAL SERVICE - RESIDENTIAL",,"CPEM"
"1004",,"E","100TH","TER",,"64131","4","1","2013","Residential","Additions, Alterations, Repairs","NA","0","$   5,076","2766372","1011670","201323930","97","Existing One Or Two Family Residence",,"SINGLE FAMILY","Jackson","5","Center","153462","JA48810041500000000","A.B. MAY COMPANY","LISA DEMOSS",,"Red Bridge","HVAC SYSTEM",,"CPMP"
"1004",,"E","100TH","TER",,"64131","4","20","2017","Residential","Additions, Alterations, Repairs","NA","0","$   975","2766367","1011707","201728444","97","Existing One Or Two Family Residence",,"SINGLE FAMILY / PLBG","Jackson","5","CENTER","153462","JA48810041500000000","B & L PLUMBING SERVICE, INC.","KERRI CLAYTON",,"Red Bridge","PLUMBING PIPING AND FIXTURES",,"CPPM"
"1004",,"E","100th","Ter",,"64131","12","26","2018","Residential","Additions, Alterations, Repairs","NA","0","$   10,000","2766367","1011706","CPER-2018-37601","0",,"SPRING HAVEN HOMES","move meter location, add service rated ATS panel and install 19.5 KW Generac generator","Jackson","5","CENTER","153462","JA48810041500000000","ROCKHILL ELECTRIC & TECHNOLOGY, LLC",,,"Red Bridge",,,"CPER"
"1004",,"E","100th","Ter",,"64131","2","20","2019","Residential","Additions, Alterations, Repairs","Single Family","0","$   500","2766367","1011706","CPPR-2019-00339","97","Existing 1 or 2 Family Residence","SPRING HAVEN HOMES","s/f","Jackson","5","CENTER","153462","JA48810041500000000","ESSARY PLUMBING, INC.","MATT ESSARY",,"Red Bridge","Plumbing General",,"CPPR"
"1300",,"E","100TH","TER",,"64131","2","3","2015","Residential","Additions, Alterations, Repairs","NA","0","$   3,000","2767483","1011797","201523897","97","Existing One Or Two Family Residence",,"SINGLE FAMILY ELECTRICAL","Jackson","5","CENTER","154240","JA48720031000000000","FUSION ELECTRIC, LLC","JEFF LESUER",,"Red Bridge","ELECTRICAL SERVICE - RESIDENTIAL",,"CPEM"
"1307",,"E","100TH","TER",,"64131","7","26","2012","Residential","Additions, Alterations, Repairs","NA","0","$   1,200","2767448","1011655","201314008","97","Existing One Or Two Family Residence",,"SINGLE FAMILY","Jackson","5","Center","154211","JA48720090500000000","PORTER ELECTRICAL, L.L.C.","BARY PORTER",,"Red Bridge","ELECTRICAL SERVICE - RESIDENTIAL",,"CPEM"
"1307",,"E","100TH","TER",,"64131","5","19","2016","Residential","Additions, Alterations, Repairs","NA","0","$   9,541","2767434","1011622","201711042","97","Existing One Or Two Family Residence",,"SINGLE FAMILY","Jackson","5","CENTER","154211","JA48720090500000000","A.B. MAY COMPANY","ELYSE BASS",,"Red Bridge","HVAC SYSTEM",,"CPMP"
"1310",,"E","100TH","TER",,"64131","2","6","2017","Residential","Additions, Alterations, Repairs","NA","0","$   1,700","2767597","1011773","201724517","97","Existing One Or Two Family Residence",,"SINGLE FAMILY","Jackson","5","CENTER","154241","JA48720031100000000","CTC ELECTRICAL SERVICE, LLC","JEREMY TOLLIE",,"Red Bridge","ELECTRICAL SERVICE - RESIDENTIAL",,"CPEM"
"1311",,"E","100th","Ter",,"64131","7","12","2018","Residential","Additions, Alterations, Repairs","NA","0","$   350","2767534","1011604","CPEM-201834422","0",,"INDIAN HEIGHTS","Upgrade electrical service from 100 AMP to 200 AMP for single family. Homeowner is doing the work","Jackson","5","CENTER","154210","JA48720090400000000","Needs Contact","Needs Contact",,"Red Bridge",,,"CPER"
"5502",,"E","100TH","TER",,"64137","5","24","2017","Residential","Additions, Alterations, Repairs","NA","0","$   750","2781259","1011229","201811488","97","Existing One Or Two Family Residence",,"SINGLE FAMILY","Jackson","5","HICKMAN MILLS","57740","JA49810065300000000","BRINTON ELECTRIC CO.","PERMIT SERVICE,",,"Hickman Mills","ELECTRICAL SERVICE - RESIDENTIAL",,"CPEM"
"5504",,"E","100th","Ter",,"64137","4","24","2019","Residential","Additions, Alterations, Repairs","NA","0","$   5,000","2781334","1011207","CPPR-2019-00904","97","Existing 1 or 2 Family Residence","MOORELAND HEIGHTS","Existing Single Family","Jackson","5","HICKMAN MILLS","57739","JA49810065400000000","THE PLUMBING PRO, INC.","MARTI IRWIN",,"Hickman Mills","Plumbing with Limited Service",,"CPPR"
"5508",,"E","100TH","TER",,"64137","9","12","2013","Residential","Additions, Alterations, Repairs","NA","0","$   1,000","2781466","1011166","201416069","97","Existing One Or Two Family Residence",,"SINGLE FAMILY","Jackson","5","HICKMAN MILLS","57737","JA49810065600000000","ELECTRICAL EXPRESS","BOAKAI, KAMARA",,"Hickman Mills","ELECTRICAL SERVICE - RESIDENTIAL",,"CPEM"
"5512",,"E","100TH","TER",,"64137","11","27","2012","Residential","Additions, Alterations, Repairs","NA","0","$   1,000","2781598","1011162","201319200","97","Existing One Or Two Family Residence",,"SINGLE FAMILY","Jackson","5","Hickman Mills","57735","JA49810065800000000","RIC GINN ELECTRIC LLC","RIC GINN",,"Hickman Mills","ELECTRICAL SERVICE - RESIDENTIAL",,"CPEM"
"5602",,"E","100TH","TER",,"64137","12","21","2015","Residential","Additions, Alterations, Repairs","NA","0","$   500","2781730","1011195","201622252","97","Existing One Or Two Family Residence",,"SINGLE FAMILY","Jackson","5","HICKMAN MILLS","57733","JA49810066000000000","ALVIN'S REPAIRS","ALVIN EICHELBERG,",,"Hickman Mills","ELECTRICAL SERVICE - RESIDENTIAL",,"CPEM"
"5608",,"E","100th","Ter",,"64137","8","30","2018","Residential","Additions, Alterations, Repairs","NA","0","$   2,000","2781950","1011183","CPER-2018-36055","0",,"MOORELAND HEIGHTS","Repair 100 AMP electrical service","Jackson","5","HICKMAN MILLS","57730","JA49810066300000000","AMERICAN LEGACY CONSTRUCTION GROUP, INC.","RANDALL MCKINNIS",,"Hickman Mills",,,"CPER"
"5608",,"E","100th","Ter",,"64137","2","22","2019","Residential","Additions, Alterations, Repairs","Single Family","0","$   3,000","2781950","1011183","CPER-2019-00870","97","Existing 1 or 2 Family Residence","MOORELAND HEIGHTS",,"Jackson","5","HICKMAN MILLS","57730","JA49810066300000000","American Legacy Construction","Eloy Velasco",,"Hickman Mills","Electrical General",,"CPER"
"5608",,"E","100th","Ter",,"64137","3","29","2019","Residential","Additions, Alterations, Repairs","Single Family","0","$   1,600","2781950","1011183","CPPR-2019-00674","97","Existing 1 or 2 Family Residence","MOORELAND HEIGHTS","s/f","Jackson","5","HICKMAN MILLS","57730","JA49810066300000000","RAZOR ROOTER, INC.","KEVIN CARLL",,"Hickman Mills","Plumbing General",,"CPPR"
"5608",,"E","100th","Ter",,"64137","4","4","2019","Residential","Additions, Alterations, Repairs","NA","0","$   1,100","2781950","1011183","CPMR-2019-00648","97","Existing 1 or 2 Family Residence","MOORELAND HEIGHTS","s/f","Jackson","5","HICKMAN MILLS","57730","JA49810066300000000","JC MECHANICAL HEATING AND COOLING LLC","eugene snider",,"Hickman Mills","Install/Replace Furnace",,"CPMR"
"5700",,"E","100TH","TER",,"64137","6","8","2015","Residential","Additions, Alterations, Repairs","NA","0","$   300","2782023","1011167","201611910","97","Existing One Or Two Family Residence",,"SINGLE FAMILY","Jackson","5","HICKMAN MILLS","57729","JA49810066400000000","ENDEAVOR TELECOM, INC.","CAREY PONDER",,"Hickman Mills","ELECTRICAL LIMITED SERVICE",,"CPES"
"717",,"W","101ST","TER","CLUBHOUSE","64114","3","25","2010","Non-Residential","Additions, Alterations, Repairs","NA","0","$   38,000","2760334","1011266","201022990","437","Existing - Nonresidntl Bldg-Addn-Alter-Conv",,"THREE FOUNTAINS CLUBHOUSE","Jackson","6","Center","153126","JA48910095200000000",,,,"Red Bridge","HVAC SYSTEM",,"CPMP"
"5700",,"E","100TH","TER",,"64137","7","30","2015","Residential","Additions, Alterations, Repairs","NA","0","$   5,958","2782023","1011167","201614763","97","Existing One Or Two Family Residence",,"SINGLE FAMILY","Jackson","5","HICKMAN MILLS","57729","JA49810066400000000","A.B. MAY COMPANY","ELYSE BASS",,"Hickman Mills","HVAC SYSTEM",,"CPMP"
