"kiva_pin","county_apn","address_number","fraction","prefix","street","street_type","suite","combined_full_address","combined_streamlined_address","city","state","x_coordinate","y_coordinate","longitude","latitude","latitude_and_longitude","location_field"
"100610","CL0961800060360001","11404",,"N","CHARLOTTE","ST",,"11404  N CHARLOTTE ST ","11404 N CHARLOTTE ST ","Kansas City","Missouri","2769010.448","1141020.19","-94.56960751","39.30025585","(39.30025585, -94.56960751)","CHARLOTTE
Kansas City, Missouri 
(39.30025585, -94.56960751)"
"100611","CL0961800060350001","11400",,"N","CHARLOTTE","ST",,"11400  N CHARLOTTE ST ","11400 N CHARLOTTE ST ","Kansas City","Missouri","2769010.107","1140945.803","-94.56960851","39.30005161","(39.30005161, -94.56960851)","CHARLOTTE
Kansas City, Missouri 
(39.30005161, -94.56960851)"
"100612","CL0961800060340001","712",,"NE","114TH","ST",,"712  NE 114TH ST ","712 NE 114TH ST ","Kansas City","Missouri","2768935.693","1140983.447","-94.56987157","39.30015481","(39.30015481, -94.56987157)","114TH
Kansas City, Missouri 
(39.30015481, -94.56987157)"
"100613","CL0961800060330001","710",,"NE","114TH","ST",,"710  NE 114TH ST ","710 NE 114TH ST ","Kansas City","Missouri","2768885.618","1140983.899","-94.57004853","39.30015595","(39.30015595, -94.57004853)","114TH
Kansas City, Missouri 
(39.30015595, -94.57004853)"
"100614","CL0961800060320001","706",,"NE","114TH","ST",,"706  NE 114TH ST ","706 NE 114TH ST ","Kansas City","Missouri","2768810.517","1140984.582","-94.57031392","39.30015766","(39.30015766, -94.57031392)","114TH
Kansas City, Missouri 
(39.30015766, -94.57031392)"
"100615","CL0961800060310001","700",,"NE","114TH","ST",,"700  NE 114TH ST ","700 NE 114TH ST ","Kansas City","Missouri","2768710.405","1140985.494","-94.57066769","39.30015995","(39.30015995, -94.57066769)","114TH
Kansas City, Missouri 
(39.30015995, -94.57066769)"
"100616","CL0961800050040001","701",,"NE","115TH","ST",,"701  NE 115TH ST ","701 NE 115TH ST ","Kansas City","Missouri","2768712.305","1141486.97","-94.57066236","39.3015368","(39.3015368, -94.57066236)","115TH
Kansas City, Missouri 
(39.3015368, -94.57066236)"
"100617","CL0961800050030001","707",,"NE","115TH","ST",,"707  NE 115TH ST ","707 NE 115TH ST ","Kansas City","Missouri","2768813.518","1141486.053","-94.57030469","39.3015345","(39.3015345, -94.57030469)","115TH
Kansas City, Missouri 
(39.3015345, -94.57030469)"
"100618","CL0961800050020001","713",,"NE","115TH","ST",,"713  NE 115TH ST ","713 NE 115TH ST ","Kansas City","Missouri","2768914.405","1141485.132","-94.56994817","39.30153219","(39.30153219, -94.56994817)","115TH
Kansas City, Missouri 
(39.30153219, -94.56994817)"
"100619","CL0961800050010001","11440",,"N","CHARLOTTE","ST",,"11440  N CHARLOTTE ST ","11440 N CHARLOTTE ST ","Kansas City","Missouri","2769014.113","1141484.228","-94.56959582","39.30152991","(39.30152991, -94.56959582)","CHARLOTTE
Kansas City, Missouri 
(39.30152991, -94.56959582)"
"10062","JA28310301000000000","1001",,,"CLEVELAND","AVE",,"1001   CLEVELAND AVE ","1001  CLEVELAND AVE ","Kansas City","Missouri","2778164.118","1068296.738","-94.53715536","39.10059866","(39.10059866, -94.53715536)","CLEVELAND
Kansas City, Missouri 
(39.10059866, -94.53715536)"
"100620","CL0961800050260001","718",,"NE","114TH","TER",,"718  NE 114TH TER ","718 NE 114TH TER ","Kansas City","Missouri","2769008.087","1141333.93","-94.56961671","39.30111724","(39.30111724, -94.56961671)","114TH
Kansas City, Missouri 
(39.30111724, -94.56961671)"
"100621","CL0961800050250001","712",,"NE","114TH","TER",,"712  NE 114TH TER ","712 NE 114TH TER ","Kansas City","Missouri","2768898.127","1141335.026","-94.57000528","39.30112002","(39.30112002, -94.57000528)","114TH
Kansas City, Missouri 
(39.30112002, -94.57000528)"
"100622","CL0961800050240001","700",,"NE","114TH","TER",,"700  NE 114TH TER ","700 NE 114TH TER ","Kansas City","Missouri","2768787.363","1141335.929","-94.5703967","39.30112226","(39.30112226, -94.5703967)","114TH
Kansas City, Missouri 
(39.30112226, -94.5703967)"
"100623","CL0961800050230001","622",,"NE","114TH","TER",,"622  NE 114TH TER ","622 NE 114TH TER ","Kansas City","Missouri","2768676.213","1141336.908","-94.57078949","39.30112471","(39.30112471, -94.57078949)","114TH
Kansas City, Missouri 
(39.30112471, -94.57078949)"
"100624","CL0961800040040001","701",,"NE","115TH","TER",,"701  NE 115TH TER ","701 NE 115TH TER ","Kansas City","Missouri","2768717.009","1141839.438","-94.57064671","39.30250454","(39.30250454, -94.57064671)","115TH
Kansas City, Missouri 
(39.30250454, -94.57064671)"
"100625","CL0961800040030001","707",,"NE","115TH","TER",,"707  NE 115TH TER ","707 NE 115TH TER ","Kansas City","Missouri","2768817.218","1141838.489","-94.57029258","39.30250215","(39.30250215, -94.57029258)","115TH
Kansas City, Missouri 
(39.30250215, -94.57029258)"
"100626","CL0961800040020001","713",,"NE","115TH","TER",,"713  NE 115TH TER ","713 NE 115TH TER ","Kansas City","Missouri","2768917.605","1141837.537","-94.56993783","39.30249975","(39.30249975, -94.56993783)","115TH
Kansas City, Missouri 
(39.30249975, -94.56993783)"
"100627","CL0961800040010001","719",,"NE","115TH","TER",,"719  NE 115TH TER ","719 NE 115TH TER ","Kansas City","Missouri","2769016.631","1141836.476","-94.56958788","39.30249705","(39.30249705, -94.56958788)","115TH
Kansas City, Missouri 
(39.30249705, -94.56958788)"
"100628","CL0961800040220001","718",,"NE","115TH","ST",,"718  NE 115TH ST ","718 NE 115TH ST ","Kansas City","Missouri","2769015.208","1141685.773","-94.5695925","39.30208327","(39.30208327, -94.5695925)","115TH
Kansas City, Missouri 
(39.30208327, -94.5695925)"
"100629","CL0961800040210001","712",,"NE","115TH","ST",,"712  NE 115TH ST ","712 NE 115TH ST ","Kansas City","Missouri","2768915.88","1141686.817","-94.56994351","39.30208593","(39.30208593, -94.56994351)","115TH
Kansas City, Missouri 
(39.30208593, -94.56994351)"
"10063","JA28310222000000000","3812",,"E","9TH","TER",,"3812  E 9TH TER ","3812 E 9TH TER ","Kansas City","Missouri","2778246.726","1068561.063","-94.53686464","39.1013245","(39.1013245, -94.53686464)","9TH
Kansas City, Missouri 
(39.1013245, -94.53686464)"
"100630","CL0961800040200001","706",,"NE","115TH","ST",,"706  NE 115TH ST ","706 NE 115TH ST ","Kansas City","Missouri","2768815.547","1141687.743","-94.57029807","39.30208826","(39.30208826, -94.57029807)","115TH
Kansas City, Missouri 
(39.30208826, -94.57029807)"
"100631","CL0961800040190001","700",,"NE","115TH","ST",,"700  NE 115TH ST ","700 NE 115TH ST ","Kansas City","Missouri","2768715.368","1141688.669","-94.57065209","39.30209059","(39.30209059, -94.57065209)","115TH
Kansas City, Missouri 
(39.30209059, -94.57065209)"
"100632","CL0961800020040001","701",,"NE","COOKINGHAM","DR",,"701  NE COOKINGHAM DR ","701 NE COOKINGHAM DR ","Kansas City","Missouri","2768712.669","1142174.266","-94.57066297","39.30342383","(39.30342383, -94.57066297)","COOKINGHAM
Kansas City, Missouri 
(39.30342383, -94.57066297)"
"100633","CL0961800020030001","707",,"NE","COOKINGHAM","DR",,"707  NE COOKINGHAM DR ","707 NE COOKINGHAM DR ","Kansas City","Missouri","2768813.426","1142172.881","-94.5703069","39.30342024","(39.30342024, -94.5703069)","COOKINGHAM
Kansas City, Missouri 
(39.30342024, -94.5703069)"
"100634","CL0961800020020001","713",,"NE","COOKINGHAM","DR",,"713  NE COOKINGHAM DR ","713 NE COOKINGHAM DR ","Kansas City","Missouri","2768915.438","1142171.827","-94.5699464","39.30341757","(39.30341757, -94.5699464)","COOKINGHAM
Kansas City, Missouri 
(39.30341757, -94.5699464)"
"100635","CL0961800020010001","11550",,"N","CHARLOTTE","ST",,"11550  N CHARLOTTE ST ","11550 N CHARLOTTE ST ","Kansas City","Missouri","2769017.501","1142170.279","-94.56958571","39.30341353","(39.30341353, -94.56958571)","CHARLOTTE
Kansas City, Missouri 
(39.30341353, -94.56958571)"
"100636","CL0961800020160001","11520",,"N","CHARLOTTE","ST",,"11520  N CHARLOTTE ST ","11520 N CHARLOTTE ST ","Kansas City","Missouri","2769012.061","1142030.589","-94.56960455","39.30302999","(39.30302999, -94.56960455)","CHARLOTTE
Kansas City, Missouri 
(39.30302999, -94.56960455)"
"100637","CL0961800020150001","712",,"NE","115TH","TER",,"712  NE 115TH TER ","712 NE 115TH TER ","Kansas City","Missouri","2768901.232","1142031.608","-94.56999622","39.30303255","(39.30303255, -94.56999622)","115TH
Kansas City, Missouri 
(39.30303255, -94.56999622)"
"100638","CL0961800020140001","706",,"NE","115TH","TER",,"706  NE 115TH TER ","706 NE 115TH TER ","Kansas City","Missouri","2768790.224","1142032.969","-94.57038851","39.30303605","(39.30303605, -94.57038851)","115TH
Kansas City, Missouri 
(39.30303605, -94.57038851)"
"100639","CL0961800020130001","700",,"NE","115TH","TER",,"700  NE 115TH TER ","700 NE 115TH TER ","Kansas City","Missouri","2768679.847","1142033.689","-94.57077857","39.30303779","(39.30303779, -94.57077857)","115TH
Kansas City, Missouri 
(39.30303779, -94.57077857)"
"10064","JA28310221900000000","925",,,"CLEVELAND","AVE",,"925   CLEVELAND AVE ","925  CLEVELAND AVE ","Kansas City","Missouri","2778166.338","1068521.296","-94.53714786","39.10121522","(39.10121522, -94.53714786)","CLEVELAND
Kansas City, Missouri 
(39.10121522, -94.53714786)"
"100640","CL0961800060160001","401",,"NE","114TH","TER",,"401  NE 114TH TER ","401 NE 114TH TER ","Kansas City","Missouri","2767470.645","1141146.654","-94.57504916","39.30059969","(39.30059969, -94.57504916)","114TH
Kansas City, Missouri 
(39.30059969, -94.57504916)"
"100641","CL0961800060150001","407",,"NE","114TH","TER",,"407  NE 114TH TER ","407 NE 114TH TER ","Kansas City","Missouri","2767585.572","1141145.668","-94.57464303","39.30059724","(39.30059724, -94.57464303)","114TH
Kansas City, Missouri 
(39.30059724, -94.57464303)"
"100642","CL0961800060140001","413",,"NE","114TH","TER",,"413  NE 114TH TER ","413 NE 114TH TER ","Kansas City","Missouri","2767695.755","1141144.613","-94.57425367","39.3005946","(39.3005946, -94.57425367)","114TH
Kansas City, Missouri 
(39.3005946, -94.57425367)"
"100643","CL0961800060130001","419",,"NE","114TH","TER",,"419  NE 114TH TER ","419 NE 114TH TER ","Kansas City","Missouri","2767805.592","1141143.561","-94.57386553","39.30059195","(39.30059195, -94.57386553)","114TH
Kansas City, Missouri 
(39.30059195, -94.57386553)"
"100644","CL0961800060120001","501",,"NE","114TH","TER",,"501  NE 114TH TER ","501 NE 114TH TER ","Kansas City","Missouri","2767910.022","1141142.561","-94.57349649","39.30058944","(39.30058944, -94.57349649)","114TH
Kansas City, Missouri 
(39.30058944, -94.57349649)"
"100646","CL0961800060090001","519",,"NE","114TH","TER",,"519  NE 114TH TER ","519 NE 114TH TER ","Kansas City","Missouri","2768210.03","1141139.693","-94.57243633","39.30058223","(39.30058223, -94.57243633)","114TH
Kansas City, Missouri 
(39.30058223, -94.57243633)"
"100647","CL0961800060080001","601",,"NE","114TH","TER",,"601  NE 114TH TER ","601 NE 114TH TER ","Kansas City","Missouri","2768310.08","1141138.741","-94.57208277","39.30057983","(39.30057983, -94.57208277)","114TH
Kansas City, Missouri 
(39.30057983, -94.57208277)"
"100648","CL0961800060070001","607",,"NE","114TH","TER",,"607  NE 114TH TER ","607 NE 114TH TER ","Kansas City","Missouri","2768410.155","1141137.784","-94.57172912","39.30057743","(39.30057743, -94.57172912)","114TH
Kansas City, Missouri 
(39.30057743, -94.57172912)"
"100649","CL0961800060060001","613",,"NE","114TH","TER",,"613  NE 114TH TER ","613 NE 114TH TER ","Kansas City","Missouri","2768510.251","1141136.826","-94.57137541","39.30057501","(39.30057501, -94.57137541)","114TH
Kansas City, Missouri 
(39.30057501, -94.57137541)"
"10065","JA28310221800000000","921",,,"CLEVELAND","AVE",,"921   CLEVELAND AVE ","921  CLEVELAND AVE ","Kansas City","Missouri","2778167.688","1068554.515","-94.53714315","39.10130643","(39.10130643, -94.53714315)","CLEVELAND
Kansas City, Missouri 
(39.10130643, -94.53714315)"
"100650","CL0961800060050001","619",,"NE","114TH","TER",,"619  NE 114TH TER ","619 NE 114TH TER ","Kansas City","Missouri","2768610.355","1141135.871","-94.57102166","39.30057261","(39.30057261, -94.57102166)","114TH
Kansas City, Missouri 
(39.30057261, -94.57102166)"
"100651","CL0961800060300001","620",,"NE","114TH","ST",,"620  NE 114TH ST ","620 NE 114TH ST ","Kansas City","Missouri","2768635.318","1140986.176","-94.57093303","39.30016166","(39.30016166, -94.57093303)","114TH
Kansas City, Missouri 
(39.30016166, -94.57093303)"
"100652","CL0961800060290001","618",,"NE","114TH","ST",,"618  NE 114TH ST ","618 NE 114TH ST ","Kansas City","Missouri","2768585.276","1140986.63","-94.57110987","39.3001628","(39.3001628, -94.57110987)","114TH
Kansas City, Missouri 
(39.3001628, -94.57110987)"
"100653","CL0961800060280001","612",,"NE","114TH","ST",,"612  NE 114TH ST ","612 NE 114TH ST ","Kansas City","Missouri","2768510.234","1140987.309","-94.57137505","39.3001645","(39.3001645, -94.57137505)","114TH
Kansas City, Missouri 
(39.3001645, -94.57137505)"
"100654","CL0961800060270001","608",,"NE","114TH","ST",,"608  NE 114TH ST ","608 NE 114TH ST ","Kansas City","Missouri","2768435.184","1140987.991","-94.57164026","39.30016621","(39.30016621, -94.57164026)","114TH
Kansas City, Missouri 
(39.30016621, -94.57164026)"
"100655","CL0961800060260001","606",,"NE","114TH","ST",,"606  NE 114TH ST ","606 NE 114TH ST ","Kansas City","Missouri","2768386.663","1140988.43","-94.57181172","39.30016731","(39.30016731, -94.57181172)","114TH
Kansas City, Missouri 
(39.30016731, -94.57181172)"
"100656","CL0961800060250001","600",,"NE","114TH","ST",,"600  NE 114TH ST ","600 NE 114TH ST ","Kansas City","Missouri","2768311.638","1140989.113","-94.57207684","39.30016902","(39.30016902, -94.57207684)","114TH
Kansas City, Missouri 
(39.30016902, -94.57207684)"
"100657","CL0961800060240001","518",,"NE","114TH","ST",,"518  NE 114TH ST ","518 NE 114TH ST ","Kansas City","Missouri","2768210.134","1140990.031","-94.57243553","39.30017132","(39.30017132, -94.57243553)","114TH
Kansas City, Missouri 
(39.30017132, -94.57243553)"
"100658","CL0961800060220001","506",,"NE","114TH","ST",,"506  NE 114TH ST ","506 NE 114TH ST ","Kansas City","Missouri","2768060.159","1140991.397","-94.57296551","39.30017474","(39.30017474, -94.57296551)","114TH
Kansas City, Missouri 
(39.30017474, -94.57296551)"
"100659","CL0961800060210001","500",,"NE","114TH","ST",,"500  NE 114TH ST ","500 NE 114TH ST ","Kansas City","Missouri","2767910.23","1140992.753","-94.57349533","39.30017813","(39.30017813, -94.57349533)","114TH
Kansas City, Missouri 
(39.30017813, -94.57349533)"
"10066","JA28310221700000000","919",,,"CLEVELAND","AVE",,"919   CLEVELAND AVE ","919  CLEVELAND AVE ","Kansas City","Missouri","2778169.034","1068587.732","-94.53713845","39.10139764","(39.10139764, -94.53713845)","CLEVELAND
Kansas City, Missouri 
(39.10139764, -94.53713845)"
"100660","CL0961800060200001","418",,"NE","114TH","ST",,"418  NE 114TH ST ","418 NE 114TH ST ","Kansas City","Missouri","2767805.722","1140993.7","-94.57386464","39.3001805","(39.3001805, -94.57386464)","114TH
Kansas City, Missouri 
(39.3001805, -94.57386464)"
"100661","CL0961800060190001","412",,"NE","114TH","ST",,"412  NE 114TH ST ","412 NE 114TH ST ","Kansas City","Missouri","2767695.805","1140994.699","-94.57425306","39.30018299","(39.30018299, -94.57425306)","114TH
Kansas City, Missouri 
(39.30018299, -94.57425306)"
"100662","CL0961800060180001","406",,"NE","114TH","ST",,"406  NE 114TH ST ","406 NE 114TH ST ","Kansas City","Missouri","2767585.784","1140995.7","-94.57464185","39.30018549","(39.30018549, -94.57464185)","114TH
Kansas City, Missouri 
(39.30018549, -94.57464185)"
"100663","CL0961800060170001","400",,"NE","114TH","ST",,"400  NE 114TH ST ","400 NE 114TH ST ","Kansas City","Missouri","2767470.464","1140996.637","-94.57504936","39.3001878","(39.3001878, -94.57504936)","114TH
Kansas City, Missouri 
(39.3001878, -94.57504936)"
"100664","CL0961800050140001","11401",,"N","CHERRY","DR",,"11401  N CHERRY DR ","11401 N CHERRY DR ","Kansas City","Missouri","2767776.751","1141329.888","-94.57396798","39.30110347","(39.30110347, -94.57396798)","CHERRY
Kansas City, Missouri 
(39.30110347, -94.57396798)"
"100665","CL0961800050130001","11451",,"N","CHERRY","DR",,"11451  N CHERRY DR ","11451 N CHERRY DR ","Kansas City","Missouri","2767804.327","1141455.346","-94.5738709","39.30144798","(39.30144798, -94.5738709)","CHERRY
Kansas City, Missouri 
(39.30144798, -94.5738709)"
"100666","CL0961800050120001","501",,"NE","115TH","ST",,"501  NE 115TH ST ","501 NE 115TH ST ","Kansas City","Missouri","2767907.463","1141498.516","-94.57350656","39.30156674","(39.30156674, -94.57350656)","115TH
Kansas City, Missouri 
(39.30156674, -94.57350656)"
"100667","CL0961800050110001","507",,"NE","115TH","ST",,"507  NE 115TH ST ","507 NE 115TH ST ","Kansas City","Missouri","2768011.201","1141493.347","-94.57313995","39.30155278","(39.30155278, -94.57313995)","115TH
Kansas City, Missouri 
(39.30155278, -94.57313995)"
"100668","CL0961800050100001","513",,"NE","115TH","ST",,"513  NE 115TH ST ","513 NE 115TH ST ","Kansas City","Missouri","2768161.367","1141491.98","-94.57260929","39.30154936","(39.30154936, -94.57260929)","115TH
Kansas City, Missouri 
(39.30154936, -94.57260929)"
"100669","CL0961800050080001","601",,"NE","115TH","ST",,"601  NE 115TH ST ","601 NE 115TH ST ","Kansas City","Missouri","2768311.551","1141490.622","-94.57207856","39.30154596","(39.30154596, -94.57207856)","115TH
Kansas City, Missouri 
(39.30154596, -94.57207856)"
"10067","JA28310221600000000","917",,,"CLEVELAND","AVE",,"917   CLEVELAND AVE ","917  CLEVELAND AVE ","Kansas City","Missouri","2778185.594","1068635.837","-94.53708017","39.10152974","(39.10152974, -94.53708017)","CLEVELAND
Kansas City, Missouri 
(39.10152974, -94.53708017)"
"100670","CL0961800050070001","603",,"NE","115TH","ST",,"603  NE 115TH ST ","603 NE 115TH ST ","Kansas City","Missouri","2768411.709","1141489.708","-94.57172462","39.30154367","(39.30154367, -94.57172462)","115TH
Kansas City, Missouri 
(39.30154367, -94.57172462)"
"100671","CL0961800050060001","613",,"NE","115TH","ST",,"613  NE 115TH ST ","613 NE 115TH ST ","Kansas City","Missouri","2768511.88","1141488.794","-94.57137063","39.30154138","(39.30154138, -94.57137063)","115TH
Kansas City, Missouri 
(39.30154138, -94.57137063)"
"100672","CL0961800050050001","619",,"NE","115TH","ST",,"619  NE 115TH ST ","619 NE 115TH ST ","Kansas City","Missouri","2768612.08","1141487.885","-94.57101654","39.3015391","(39.3015391, -94.57101654)","115TH
Kansas City, Missouri 
(39.3015391, -94.57101654)"
"100673","CL0961800050220001","618",,"NE","114TH","TER",,"618  NE 114TH TER ","618 NE 114TH TER ","Kansas City","Missouri","2768570.08","1141337.911","-94.57116454","39.30112724","(39.30112724, -94.57116454)","114TH
Kansas City, Missouri 
(39.30112724, -94.57116454)"
