Report_No,Reported_Date,Reported Time,From_Date,From Time,To_Date,To Time,Offense,IBRS,Description,Beat,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Firearm Used Flag  ,Location 1,Neighborhood Census,Council Districts,County Boundary,Zip Codes
120089787,01/04/2013 12:00:00 AM,15:05,12/14/2012 12:00:00 AM,14:00,12/16/2012 12:00:00 AM,12:45,502,220,Burglary - Non Resid,243,64133,PJ5967,MPD,U,2,VIC,,,,N,"8500 E 80 TE
KANSAS CITY, MO 64133
(38.97834847900049, -94.48876980599965)",181,2,7,98
130000150,01/01/2013 12:00:00 AM,14:54,01/01/2013 12:00:00 AM,14:40,,,302,120,Armed Robbery,343,64127,PJ2294,EPD,N,1,VIC,I,F,58,N,"5300 E 27 ST
KANSAS CITY, MO 64127
(39.07613503900046, -94.52130925999967)",107,3,7,95
130000884,01/04/2013 12:00:00 AM,15:51,01/04/2013 12:00:00 AM,13:00,01/04/2013 12:00:00 AM,15:45,702,240,Auto Theft,631,64117,PC1185,SCP,U,1,SUS,U,U,,N,"2400 NE 43 ST
KANSAS CITY, MO 64117
(39.1719674630005, -94.55102000399967)",86,6,4,167
130045032,06/28/2013 12:00:00 AM,13:38,03/15/2013 12:00:00 AM,12:00,06/20/2013 12:00:00 AM,11:00,670,23D,Stealing from Buildi,344,64129,PJ3144,EPD,U,2,SUS,U,F,,N,"6800 E STADIUM DR
KANSAS CITY, MO 64129
(39.05754756100049, -94.50465269899968)",211,3,7,155
130017570,03/16/2013 12:00:00 AM,1:57,03/16/2013 12:00:00 AM,1:40,,,501,220,Burglary - Residence,632,64117,PC1175,SCP,U,1,VIC,W,F,18,N,"4200 N WINN RD
KANSAS CITY, MO 64117
(39.170683893000444, -94.53174285999967)",127,6,4,166
130001049,01/05/2013 12:00:00 AM,11:52,01/04/2013 12:00:00 AM,22:30,01/05/2013 12:00:00 AM,11:20,650,23G,Stealing Auto Parts/,534,64137,PJ7081,SPD,U,1,VIC,B,F,33,N,"11300 COLORADO AV
KANSAS CITY, MO 64137
(38.91964321800049, -94.5299955489997)",34,1,7,149
130001012,01/05/2013 12:00:00 AM,6:08,01/04/2013 12:00:00 AM,17:00,01/05/2013 12:00:00 AM,6:00,501,220,Burglary - Residence,413,64151,PP0656,NPD,U,1,VIC,W,M,31,N,"6300 N LONDON AV
KANSAS CITY, MO 64151
(39.20955315600048, -94.63261998999968)",152,5,3,66
130000934,01/04/2013 12:00:00 AM,19:05,12/15/2012 12:00:00 AM,12:00,01/04/2013 12:00:00 AM,19:00,501,220,Burglary - Residence,132,64111,PJ2970,CPD,U,1,SUS,U,U,,N,"3700 CENTRAL ST
KANSAS CITY, MO 64111
(39.06022427300047, -94.58935969799967)",32,4,7,50
130000232,01/02/2013 12:00:00 AM,2:30,01/02/2013 12:00:00 AM,2:00,,,690,23H,Stealing All Other,141,64109,PJ2621,CPD,U,1,SUS,U,M,,N,"3200 HARRISON ST
KANSAS CITY, MO 64109
(39.06864233300047, -94.57322564399965)",41,4,7,19
130001138,01/05/2013 12:00:00 AM,17:51,01/05/2013 12:00:00 AM,17:00,01/05/2013 12:00:00 AM,17:30,640,23F,Stealing From Auto,423,64151,PC0323,NPD,N,1,VIC,W,F,37,N,"8400 N MADISON AV
KANSAS CITY, MO 64151
(39.246624270000495, -94.59473154399967)",180,5,4,82
130000844,01/04/2013 12:00:00 AM,13:35,01/02/2013 12:00:00 AM,19:00,01/02/2013 12:00:00 AM,22:00,650,23G,Stealing Auto Parts/,134,64112,PJ3793,CPD,U,1,SUS,U,U,,N,"4700 PENNSYLVANIA AV
KANSAS CITY, MO 64112
(39.04229291500047, -94.59350653199965)",103,4,7,44
130006665,01/28/2013 12:00:00 AM,12:28,01/21/2013 12:00:00 AM,11:00,01/25/2013 12:00:00 AM,10:30,650,23G,Stealing Auto Parts/,143,64110,PJ3478,CPD,U,1,SUS,U,U,,N,"4300 FOREST AV
KANSAS CITY, MO 64110
(39.04871306600046, -94.57131604599965)",204,3,7,165
130034960,05/22/2013 12:00:00 AM,7:21,05/21/2013 12:00:00 AM,22:30,05/22/2013 12:00:00 AM,6:30,502,220,Burglary - Non Resid,631,64116,PC1302,SCP,U,1,SUS,U,U,,N,"2600 NE PARVIN RD
KANSAS CITY, MO 64116
(39.1644230710005, -94.54967075399969)",86,6,4,167
130000188,01/01/2013 12:00:00 AM,19:09,01/01/2013 12:00:00 AM,19:09,,,702,240,Auto Theft,233,64114,PJ6058,MPD,U,1,VIC,W,M,41,N,"8400 SUMMIT ST
KANSAS CITY, MO 64114
(38.97605190800044, -94.5996755489997)",141,1,7,162
130048812,07/12/2013 12:00:00 AM,10:35,07/12/2013 12:00:00 AM,10:35,,,690,23H,Stealing All Other,333,64130,PJ3289,EPD,U,1,VIC,,,,N,"4000 INDIANA AV
KANSAS CITY, MO 64130
(39.053192503000446, -94.54448561599969)",68,3,7,157
130050206,07/17/2013 12:00:00 AM,11:17,07/17/2013 12:00:00 AM,11:17,,,301,120,Strong Arm Robbery,313,64124,PJ0609,EPD,N,1,VIC,W,M,32,N,"BENTON BL/INDEPENDENCE AV
KANSAS CITY, MO 64124
(39.10688247100046, -94.54360590699969)",202,4,7,70
130050206,07/17/2013 12:00:00 AM,11:17,07/17/2013 12:00:00 AM,11:17,,,301,120,Strong Arm Robbery,313,64124,PJ0609,EPD,N,2,VIC,W,F,60,N,"BENTON BL/INDEPENDENCE AV
KANSAS CITY, MO 64124
(39.10688247100046, -94.54360590699969)",202,4,7,70
130057444,08/12/2013 12:00:00 AM,6:33,08/11/2013 12:00:00 AM,23:00,08/12/2013 12:00:00 AM,5:30,1401,290,Property Damage,343,64128,PJ3135,EPD,U,1,SUS,U,U,,N,"3800 ELMWOOD AV
KANSAS CITY, MO 64128
(39.05639311900046, -94.53046846599966)",208,3,7,36
130000466,01/02/2013 12:00:00 AM,20:49,01/01/2013 12:00:00 AM,23:00,01/02/2013 12:00:00 AM,7:00,640,23F,Stealing From Auto,422,64154,PP0285,NPD,N,1,VIC,W,M,40,N,"5400 NW 91 ST
KANSAS CITY, MO 64154
(39.260477127000456, -94.64153315999965)",14,5,3,81
130000627,01/03/2013 12:00:00 AM,14:18,01/03/2013 12:00:00 AM,14:10,,,630,23C,Stealing Shoplifting,133,64110,PJ3331,CPD,U,1,SUS,W,F,20,N,"4100 MAIN ST
KANSAS CITY, MO 64110
(39.05170251600049, -94.58641608299968)",42,4,7,50
130000557,01/03/2013 12:00:00 AM,11:12,01/02/2013 12:00:00 AM,22:30,01/03/2013 12:00:00 AM,8:30,1401,290,Property Damage,541,64138,PJ6336,SPD,U,1,VIC,W,M,19,N,"8800 HILLCREST RD
KANSAS CITY, MO 64138
(38.96568003400046, -94.52182549199966)",139,2,7,151
120090805,03/24/2013 12:00:00 AM,8:38,12/20/2012 12:00:00 AM,12:30,12/20/2012 12:00:00 AM,12:58,1120,26A,Fraud/Confidence Gam,425,64153,PP0166,NPD,U,1,SUS,W,M,,N,"00 AMSTERDAM CI
KANSAS CITY, MO 64153
(39.297791050000455, -94.71801769199965)",203,5,3,130
130000345,01/02/2013 12:00:00 AM,12:59,01/01/2013 12:00:00 AM,14:00,01/02/2013 12:00:00 AM,12:00,650,23G,Stealing Auto Parts/,211,64130,PJ4079,MPD,U,1,VIC,W,F,26,N,"4000 BLUE PKWY
KANSAS CITY, MO 64130
(39.035686332000466, -94.53819810299967)",206,3,7,157
130000540,01/03/2013 12:00:00 AM,9:42,10/04/2012 12:00:00 AM,14:30,10/16/2012 12:00:00 AM,14:30,650,23G,Stealing Auto Parts/,241,64132,PJ5354,MPD,U,1,VIC,B,F,42,N,"2200 E 70 ST
KANSAS CITY, MO 64132
(39.00004804600047, -94.56125922399968)",49,2,7,151
130000376,01/02/2013 12:00:00 AM,14:45,01/01/2013 12:00:00 AM,1:00,01/01/2013 12:00:00 AM,2:00,670,23D,Stealing from Buildi,133,64111,PJ3275,CPD,U,1,SUS,U,U,,N,"400 WESTPORT RD
KANSAS CITY, MO 64111
(39.053256139000496, -94.59064477099969)",42,4,7,50
120078897,03/06/2013 12:00:00 AM,13:37,12/14/2012 12:00:00 AM,13:00,03/06/2013 12:00:00 AM,13:00,301,120,Strong Arm Robbery,,,,,U,3,SUS,B,F,16,N,"MO
(38.63579372300046, -92.56629737199967)",,,,
130001017,01/05/2013 12:00:00 AM,7:15,01/05/2013 12:00:00 AM,0:01,01/05/2013 12:00:00 AM,7:00,1401,290,Property Damage,113,64106,PJ1105,CPD,U,1,SUS,U,U,,N,"E 13 ST/CHERRY ST
KANSAS CITY, MO 64106
(39.10425374300047, -94.57449889699967)",5,4,7,75
130000797,01/04/2013 12:00:00 AM,10:34,01/04/2013 12:00:00 AM,10:34,,,1120,26A,Fraud/Confidence Gam,223,64130,PJ4517,MPD,U,1,SUS,U,U,,N,"5600 CHESTNUT AV
KANSAS CITY, MO 64130
(39.02454438600046, -94.55323663499968)",175,2,7,157
130000702,01/03/2013 12:00:00 AM,20:05,01/03/2012 12:00:00 AM,19:40,01/03/2012 12:00:00 AM,19:45,630,23C,Stealing Shoplifting,234,64114,PJ6174,MPD,U,1,VIC,,,,N,"8600 WARD PK S
KANSAS CITY, MO 64114
(38.958291974000474, -94.59571990299969)",210,1,7,162
130000891,01/04/2013 12:00:00 AM,16:22,01/02/2013 12:00:00 AM,19:00,01/03/2013 12:00:00 AM,8:30,702,240,Auto Theft,241,64132,PJ5205,MPD,U,1,VIC,U,U,60,N,"2400 E 67 TE
KANSAS CITY, MO 64132
(39.00448839700044, -94.55870918999966)",49,2,7,151
130000742,01/04/2013 12:00:00 AM,2:08,01/03/2013 12:00:00 AM,18:30,01/03/2013 12:00:00 AM,23:45,690,23H,Stealing All Other,543,64134,PJ7293,SPD,U,1,VIC,W,F,44,N,"11800 BLUE RIDGE BL
KANSAS CITY, MO 64134
(38.90995522100047, -94.52132213299967)",34,1,7,143
130000475,01/02/2013 12:00:00 AM,22:09,01/01/2013 12:00:00 AM,8:00,01/02/2013 12:00:00 AM,14:00,640,23F,Stealing From Auto,425,,PP0235,NPD,U,1,SUS,U,U,,N,"6600 NW 102 TE
KANSAS CITY, MO
(39.27884858100049, -94.65505024899966)",203,5,3,81
130001035,01/05/2013 12:00:00 AM,10:16,01/04/2013 12:00:00 AM,19:15,01/05/2013 12:00:00 AM,9:00,1401,290,Property Damage,532,64137,PJ6534,SPD,U,1,VIC,B,M,33,N,"5400 E 96 PL
KANSAS CITY, MO 64137
(38.949999197000466, -94.5266891229997)",108,2,7,149
130000587,01/03/2013 12:00:00 AM,12:47,01/02/2013 12:00:00 AM,17:00,01/03/2013 12:00:00 AM,5:30,1401,290,Property Damage,242,64132,PJ5704,MPD,U,1,VIC,B,F,34,N,"7600 BELLEFONTAINE AV
KANSAS CITY, MO 64132
(38.99111836200046, -94.5514175189997)",131,2,7,151
130000792,01/04/2013 12:00:00 AM,11:00,01/04/2013 12:00:00 AM,11:00,,,1401,290,Property Damage,132,64109,PJ3053,CPD,U,1,SUS,U,U,,N,"0 W 39 ST
KANSAS CITY, MO 64109
(39.056561815000464, -94.58609953699965)",216,4,7,50
130000989,01/05/2013 12:00:00 AM,1:16,01/05/2013 12:00:00 AM,1:15,,,630,23C,Stealing Shoplifting,545,64134,PJ6876,SPD,U,4,SUS,B,M,16,N,"10600 BLUE RIDGE BL
KANSAS CITY, MO 64134
(38.93221691100047, -94.50791578699966)",166,1,7,143
130000512,01/03/2013 12:00:00 AM,6:55,01/02/2013 12:00:00 AM,12:00,01/03/2013 12:00:00 AM,5:35,650,23G,Stealing Auto Parts/,232,64132,PJ5175,MPD,U,1,VIC,B,M,54,N,"E 67 TE/PASEO
KANSAS CITY, MO 64132
(38.986860385000455, -94.55216991399965)",93,2,7,151
130000039,01/01/2013 12:00:00 AM,3:36,01/01/2013 12:00:00 AM,3:30,,,630,23C,Stealing Shoplifting,313,64124,PJ0684,EPD,U,1,VIC,,,,N,"3200 INDEPENDENCE AV
KANSAS CITY, MO 64124
(39.10610836900048, -94.5441397679997)",202,4,7,70
130000927,01/04/2013 12:00:00 AM,17:26,01/04/2013 12:00:00 AM,12:00,01/04/2013 12:00:00 AM,18:00,501,220,Burglary - Residence,121,64124,PJ0544,CPD,U,3,SUS,B,M,,N,"400 GARFIELD AV
KANSAS CITY, MO 64124
(39.1088941000005, -94.55700600999967)",135,3,7,70
130001071,01/05/2013 12:00:00 AM,12:55,01/05/2013 12:00:00 AM,12:53,,,301,120,Strong Arm Robbery,211,64130,PJ4079,MPD,U,2,SUS,B,F,,N,"4200 BLUE PK
KANSAS CITY, MO 64130
(39.03490420000048, -94.53578802999965)",206,3,7,157
120091792,02/04/2013 12:00:00 AM,16:27,,,,,630,23C,Stealing Shoplifting,231,,PJ5638,MPD,U,1,VIC,W,F,39,N,"7500 WORNALL RD
KANSAS CITY, MO
(38.992041437000466, -94.59435636499967)",147,1,7,162
130037690,06/01/2013 12:00:00 AM,13:42,06/01/2013 12:00:00 AM,13:42,,,302,120,Armed Robbery,312,64125,PJ1115,EPD,U,3,VIC,W,F,21,Y,"5800 PEERY AV
KANSAS CITY, MO 64125
(39.09854531400049, -94.51439283999969)",218,4,7,94
130000328,01/02/2013 12:00:00 AM,11:20,12/24/2012 12:00:00 AM,18:30,01/02/2013 12:00:00 AM,11:10,501,220,Burglary - Residence,632,64128,PJ3277,EPD,U,1,SUS,U,U,,N,"4000 CHESTNUT AV
KANSAS CITY, MO 64128
(39.05344241400047, -94.55141559699968)",177,3,7,157
130000731,01/03/2013 12:00:00 AM,23:09,01/03/2013 12:00:00 AM,22:45,01/03/2013 12:00:00 AM,,301,120,Strong Arm Robbery,243,64138,PJ6222,MPD,N,1,VIC,W,M,51,N,"8600 BRISTOL AV
KANSAS CITY, MO 64138
(38.96909231800049, -94.50657621999966)",179,2,7,98
130000833,01/04/2013 12:00:00 AM,13:04,12/27/2012 12:00:00 AM,17:00,01/02/2013 12:00:00 AM,19:30,650,23G,Stealing Auto Parts/,422,64154,PP0347,NPD,N,1,SUS,U,U,,N,"5800 NW BARRY RD
KANSAS CITY, MO 64154
(39.24693821800048, -94.6483002979997)",14,5,3,81
130046353,07/03/2013 12:00:00 AM,9:54,06/26/2013 12:00:00 AM,23:50,06/27/2013 12:00:00 AM,8:00,630,23C,Stealing Shoplifting,643,64157,PC0239,SCP,U,1,VIC,,,,N,"10500 NE COOKINGHAM DR
KANSAS CITY, MO 64157
(39.267495039000494, -94.45134809499967)",,,4,121
130000533,01/03/2013 12:00:00 AM,8:58,12/19/2012 12:00:00 AM,0:01,,,501,220,Burglary - Residence,311,64123,PJ0288,EPD,U,1,SUS,U,U,,N,"3900 ST JOHN AV
KANSAS CITY, MO 64123
(39.11306795900049, -94.53610947199968)",202,4,7,76
130000385,01/02/2013 12:00:00 AM,14:54,09/13/2012 12:00:00 AM,10:00,,,1122,26B,Credit/Debit/ATM Car,643,64152,PC0282,SCP,U,1,SUS,B,M,41,N,"11100 N ARLINGTON ST
KANSAS CITY, MO 64152
(39.219070513000474, -94.69702805099968)",,,3,77
130000912,01/03/2013 12:00:00 AM,17:46,01/01/2013 12:00:00 AM,11:45,01/03/2013 12:00:00 AM,11:20,501,220,Burglary - Residence,543,64134,PJ7247,SPD,U,1,SUS,U,U,,N,"7400 LONGVIEW RD
KANSAS CITY, MO 64134
(38.91497782900046, -94.50537996599968)",151,1,7,143
130000758,01/04/2013 12:00:00 AM,7:33,01/03/2013 12:00:00 AM,8:30,01/03/2013 12:00:00 AM,9:00,690,23H,Stealing All Other,121,64120,PJ0751,CPD,U,1,VIC,B,M,52,N,"700 VIRGINIA AV
KANSAS CITY, MO 64120
(39.10526530700048, -94.56599831099965)",183,3,7,75
130000934,01/04/2013 12:00:00 AM,19:05,12/15/2012 12:00:00 AM,12:00,01/04/2013 12:00:00 AM,19:00,501,220,Burglary - Residence,132,64111,PJ2970,CPD,U,3,VIC,W,F,22,N,"3700 CENTRAL ST
KANSAS CITY, MO 64111
(39.06022427300047, -94.58935969799967)",32,4,7,50
130001068,01/05/2013 12:00:00 AM,12:32,01/05/2013 12:00:00 AM,12:30,,,630,23C,Stealing Shoplifting,421,64153,PP0317,NPD,U,1,VIC,,,,N,"7200 NW 86 TE
KANSAS CITY, MO 64153
(39.2507793690005, -94.66341185999966)",184,5,3,130
130001135,01/05/2013 12:00:00 AM,17:33,01/03/2013 12:00:00 AM,13:00,01/05/2013 12:00:00 AM,13:00,1401,290,Property Damage,134,64110,PJ3488,CPD,U,1,SUS,U,U,,N,"4300 LOCUST ST
KANSAS CITY, MO 64110
(39.04794408000049, -94.58080772899967)",216,4,7,165
130000748,01/04/2013 12:00:00 AM,5:43,01/03/2013 12:00:00 AM,19:15,01/04/2013 12:00:00 AM,5:39,640,23F,Stealing From Auto,531,64114,PJ6576,SPD,U,1,VIC,W,F,22,N,"9800 WORNALL RD
KANSAS CITY, MO 64114
(38.950383384000475, -94.59617561799968)",210,1,7,162
130000585,01/03/2013 12:00:00 AM,12:42,12/26/2012 12:00:00 AM,18:30,01/02/2013 12:00:00 AM,18:30,650,23G,Stealing Auto Parts/,632,64117,PC1047,SCP,N,1,SUS,U,U,,N,"4600 N BRIGHTON AV
KANSAS CITY, MO 64117
(39.17754010900046, -94.52138607599966)",127,6,4,166
130000642,01/03/2013 12:00:00 AM,15:57,12/29/2012 12:00:00 AM,18:00,12/30/2012 12:00:00 AM,2:00,670,23D,Stealing from Buildi,134,64121,PJ3793,CPD,U,1,VIC,W,F,29,N,"4700 PENNSYLVANIA AV
KANSAS CITY, MO 64121
(39.04229291500047, -94.59350653199965)",103,4,7,44
130074996,10/15/2013 12:00:00 AM,16:47,10/13/2013 12:00:00 AM,12:00,10/15/2013 12:00:00 AM,16:30,501,220,Burglary - Residence,233,64114,PJ5941,MPD,U,1,VIC,W,M,76,N,"8100 GRAND AV
KANSAS CITY, MO 64114
(38.98102287500046, -94.58783619099967)",129,1,7,162
130000813,01/04/2013 12:00:00 AM,12:05,01/04/2013 12:00:00 AM,10:14,01/04/2013 12:00:00 AM,11:00,702,240,Auto Theft,411,64116,PC1483,NPD,U,1,VIC,W,M,32,N,"500 N ATLANTIC ST
KANSAS CITY, MO 64116
(39.12132210900046, -94.58288180499966)",137,4,4,167
130000553,01/03/2013 12:00:00 AM,10:00,01/03/2013 12:00:00 AM,10:00,,,501,220,Burglary - Residence,311,64123,PJ0212,EPD,U,1,SUS,U,U,,N,"4100 NORLEDGE AV
KANSAS CITY, MO 64123
(39.116077807000465, -94.53390012799969)",202,4,7,76
130000829,01/04/2013 12:00:00 AM,12:49,01/04/2013 12:00:00 AM,6:00,01/04/2013 12:00:00 AM,12:00,501,220,Burglary - Residence,545,64134,PJ6802,SPD,U,1,SUS,U,U,,N,"10400 CRYSTAL AV
KANSAS CITY, MO 64134
(38.93569206500047, -94.50509767399967)",23,1,7,143
130001112,01/05/2013 12:00:00 AM,15:40,01/04/2013 12:00:00 AM,22:30,01/05/2013 12:00:00 AM,15:15,640,23F,Stealing From Auto,344,64133,PJ3815,EPD,U,1,SUS,U,U,,N,"BYRAMS FORD RD/RAYTOWN RD
KANSAS CITY, MO 64133
(39.01552004100046, -94.45947791099968)",,,7,37
130001175,01/05/2013 12:00:00 AM,20:57,01/05/2013 12:00:00 AM,20:44,,,1001,250,Forgery,342,64130,PJ3163,EPD,U,1,VIC,,,,N,"3800 BLUE RIDGE CUTOFF
KANSAS CITY, MO 64130
(39.054253805000485, -94.4730997859997)",126,3,7,155
130000674,01/03/2013 12:00:00 AM,18:00,01/03/2013 12:00:00 AM,16:45,01/03/2013 12:00:00 AM,16:55,640,23F,Stealing From Auto,221,64112,PJ4203,MPD,U,1,VIC,W,F,25,N,"5100 WORNALL RD
KANSAS CITY, MO 64112
(39.03498220600045, -94.59201597099968)",167,4,7,44
130002252,01/10/2013 12:00:00 AM,9:43,01/10/2013 12:00:00 AM,9:40,,,302,120,Armed Robbery,342,64128,PJ2431,EPD,U,1,VIC,,,,Y,"2900 VAN BRUNT BL
KANSAS CITY, MO 64128
(39.07234203700045, -94.52073583599969)",107,3,7,36
130000602,01/03/2013 12:00:00 AM,13:50,01/03/2013 12:00:00 AM,4:30,01/03/2013 12:00:00 AM,5:30,650,23G,Stealing Auto Parts/,243,64132,PJ5986,MPD,U,1,SUS,U,U,,N,"5600 E 84 TE
KANSAS CITY, MO 64132
(38.972227450000446, -94.52112432199965)",10,2,7,151
130007586,01/31/2013 12:00:00 AM,19:16,01/31/2013 12:00:00 AM,19:00,01/31/2013 12:00:00 AM,19:18,630,23C,Stealing Shoplifting,234,64130,PJ6174,MPD,U,2,ARR,B,F,20,N,"8600 WARD PKWY S
KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)",175,2,7,157
130000063,01/01/2013 12:00:00 AM,6:38,12/31/2012 12:00:00 AM,21:00,01/01/2013 12:00:00 AM,6:38,670,23D,Stealing from Buildi,334,64127,PJ3593,EPD,N,1,VIC,W,F,60,N,"4400 MONTGALL AV
KANSAS CITY, MO 64127
(39.04623291200045, -94.55295532899964)",177,3,7,157
130000468,01/02/2013 12:00:00 AM,18:36,01/02/2013 12:00:00 AM,18:36,,,1001,250,Forgery,635,64118,PC1130,SCP,U,2,ARR,U,M,44,N,"7100 NE PARVIN RD
KANSAS CITY, MO 64118
(39.168956693000496, -94.49692091299966)",240,6,4,166
130000236,01/02/2013 12:00:00 AM,5:07,01/02/2013 12:00:00 AM,5:00,,,501,220,Burglary - Residence,641,64119,PC0543,SCP,U,1,VIC,A,M,35,N,"6800 N CORRINGTON AV
KANSAS CITY, MO 64119
(39.21725336200046, -94.49391132799968)",244,6,4,135
130000771,01/04/2013 12:00:00 AM,8:43,11/01/2012 12:00:00 AM,0:01,,,1198,26C,Impersonation,314,64123,PJ0346,EPD,U,1,SUS,U,U,,N,"100 BRIGHTON AV
KANSAS CITY, MO 64123
(39.11275290700047, -94.52337588399968)",174,4,7,76
130000157,01/01/2013 12:00:00 AM,16:16,01/01/2013 12:00:00 AM,15:43,,,901,200,Arson,124,64127,PJ2169,CPD,U,1,SUS,U,U,,N,"2600 OLIVE ST
KANSAS CITY, MO 64127
(39.07889182200046, -94.5547153609997)",234,3,7,95
130000188,01/01/2013 12:00:00 AM,19:09,01/01/2013 12:00:00 AM,19:09,,,702,240,Auto Theft,233,64114,PJ6058,MPD,U,1,SUS,U,U,,N,"8400 SUMMIT ST
KANSAS CITY, MO 64114
(38.97605190800044, -94.5996755489997)",141,1,7,162
130000431,01/02/2013 12:00:00 AM,17:17,01/02/2013 12:00:00 AM,1:00,01/02/2013 12:00:00 AM,10:00,702,240,Auto Theft,221,64110,PJ4406,MPD,U,1,VIC,W,F,22,N,"E 56 ST/HARRISON ST
KANSAS CITY, MO 64110
(39.03595025700048, -94.5732171199997)",1,2,7,165
130000778,01/04/2013 12:00:00 AM,8:28,01/04/2013 12:00:00 AM,8:28,,,630,23C,Stealing Shoplifting,121,64106,PJ0663,CPD,U,1,ARR,B,M,46,N,"1700 INDEPENDENCE AV
KANSAS CITY, MO 64106
(39.106705157000476, -94.56118096099965)",135,3,7,75
130001092,01/05/2013 12:00:00 AM,14:40,01/03/2012 12:00:00 AM,15:30,01/03/2013 12:00:00 AM,18:00,670,23D,Stealing from Buildi,212,64130,PJ4986,MPD,U,1,VIC,B,M,28,N,"4200 E 63 ST
KANSAS CITY, MO 64130
(39.011708558000464, -94.53736020799965)",170,2,7,157
130000139,01/15/2013 12:00:00 AM,5:22,01/15/2013 12:00:00 AM,5:22,,,1401,290,Property Damage,322,64127,PJ1414,EPD,U,1,VIC,W,M,27,N,"3800 E TRUMAN RD
KANSAS CITY, MO 64127
(39.094203493000464, -94.53769010799965)",17,3,7,95
130001126,01/05/2013 12:00:00 AM,16:29,01/05/2013 12:00:00 AM,16:29,,,690,23H,Stealing All Other,242,64130,PJ5908,MPD,U,1,VIC,,,,N,"8000 WABASH AV
KANSAS CITY, MO 64130
(38.981606789000466, -94.55890224899969)",205,2,7,151
130000063,01/01/2013 12:00:00 AM,6:38,12/31/2012 12:00:00 AM,21:00,01/01/2013 12:00:00 AM,6:38,670,23D,Stealing from Buildi,334,64127,PJ3593,EPD,U,1,SUS,U,U,,N,"4400 MONTGALL AV
KANSAS CITY, MO 64127
(39.04623291200045, -94.55295532899964)",177,3,7,157
130061195,08/25/2013 12:00:00 AM,22:06,08/25/2013 12:00:00 AM,16:45,08/25/2013 12:00:00 AM,21:50,640,23F,Stealing From Auto,544,64138,PJ6440,SPD,U,1,VIC,W,F,78,N,"9200 NORTHERN AV
KANSAS CITY, MO 64138
(38.95534013800045, -94.45339622999967)",8,2,7,98
130001060,01/05/2013 12:00:00 AM,12:32,11/05/2012 12:00:00 AM,17:00,,,670,23D,Stealing from Buildi,231,64113,PJ5344,MPD,U,1,VIC,W,F,45,N,"00 E 70 TE
KANSAS CITY, MO 64113
(39.000081768000484, -94.58448759299966)",118,1,7,164
130000958,01/04/2013 12:00:00 AM,19:54,01/04/2013 12:00:00 AM,19:54,,,630,23C,Stealing Shoplifting,534,64137,PJ6844,SPD,U,1,VIC,,,,N,"10500 GRANDVIEW RD
KANSAS CITY, MO 64137
(38.93557115800047, -94.54121546199968)",245,1,7,149
130000113,01/01/2013 12:00:00 AM,12:30,01/01/2013 12:00:00 AM,12:00,,,1401,290,Property Damage,143,64110,PJ3240,CPD,U,4,SUS,B,M,9,N,"4000 PASEO
KANSAS CITY, MO 64110
(39.05397184400044, -94.56764556099967)",204,3,7,165
130000751,01/04/2013 12:00:00 AM,6:30,01/04/2013 12:00:00 AM,1:27,,,690,23H,Stealing All Other,544,64139,PJ6538,SPD,U,1,VIC,,,,N,"13900 BLUE PK E
KANSAS CITY, MO 64139
(38.9675511800005, -94.40878907699965)",214,2,7,4
130000862,01/04/2013 12:00:00 AM,14:34,01/03/2013 12:00:00 AM,18:00,01/04/2013 12:00:00 AM,14:25,650,23G,Stealing Auto Parts/,133,64111,PJ3267,CPD,U,1,VIC,W,F,23,N,"4000 OAK ST
KANSAS CITY, MO 64111
(39.05373259300046, -94.58163580699966)",216,4,7,50
130000370,01/02/2013 12:00:00 AM,14:25,01/01/2013 12:00:00 AM,6:30,01/02/2013 12:00:00 AM,11:30,702,240,Auto Theft,315,64123,PJ0243,EPD,U,1,VIC,B,F,40,N,"300 N OAKLEY AV
KANSAS CITY, MO 64123
(39.114292639000496, -94.51628600899966)",174,4,7,76
130000309,01/02/2013 12:00:00 AM,10:57,01/02/2013 12:00:00 AM,10:57,,,501,220,Burglary - Residence,211,64130,PJ4568,MPD,N,1,VIC,B,F,23,N,"5600 NORTON AV
KANSAS CITY, MO 64130
(39.02307959500047, -94.53853768399966)",170,2,7,157
130000298,01/02/2013 12:00:00 AM,10:33,12/23/2012 12:00:00 AM,20:00,12/31/2012 12:00:00 AM,20:00,1122,26B,Credit/Debit/ATM Car,633,64116,PC1025,SCP,N,1,SUS,U,U,,N,"4700 N HIGHLAND AV
KANSAS CITY, MO 64116
(39.17940621000048, -94.55953178499965)",82,6,4,167
120078181,04/01/2013 12:00:00 AM,14:47,11/01/2012 12:00:00 AM,2:32,03/22/2013 12:00:00 AM,15:00,501,220,Burglary - Residence,543,64131,PJ6984,SPD,U,1,SUS,U,U,,N,"11100 HERRICK AV
KANSAS CITY, MO 64131
(38.92254666800045, -94.49611879899965)",190,1,7,143
130000501,01/03/2013 12:00:00 AM,4:12,01/03/2013 12:00:00 AM,3:49,,,690,23H,Stealing All Other,343,64128,PJ2688,EPD,U,3,VIC,B,M,50,N,"4500 E LINWOOD BL
KANSAS CITY, MO 64128
(39.067376771000454, -94.53095030199967)",208,3,7,36
