"service_order_number","date_opened","structure_status","address","city","state","zip_code","neighborhood","latitude","longitude","kivapin","property_owner","demolition_ordered_date","project_phase","structure_type","structure_rating","mapped_location"
"1070095","2012-07-31T00:00:00.000","Closed (Owner Repair)","3305 Monroe Ave","KANSAS CITY","MO","64128","Palestine West And Oak Park No","39.065519","-94.540053","26083","Private",,"Dollar House (sold)","House","Repair/Receivership","3305 Monroe Ave
KANSAS CITY,  64128
(39.065519, -94.540053)"
"1170415","2016-12-08T00:00:00.000","Closed (City Demolition)","5232 E 8th St","KANSAS CITY","MO","64124","Lykins","39.102681","-94.519719","7465","Land Bank",,,"House","High Priority","5232 E 8th St
KANSAS CITY,  64124
(39.102681, -94.519719)"
"1047365","2011-06-03T00:00:00.000","Closed (City Demolition)","3838 MERSINGTON AVE","KANSAS CITY","MO","64128","Palestine East","39.055205","-94.538933","28237","Land Bank",,"Dollar House List",,,"3838 MERSINGTON AVE
KANSAS CITY,  64128
(39.055205, -94.538933)"
"1054244","2013-05-01T00:00:00.000","Closed (City Demolition)","4316 ASKEW AVE","KANSAS CITY","MO","64130","Oak Park Southeast","39.047127","-94.542815","33936","Land Bank",,,,,"4316 ASKEW AVE
KANSAS CITY,  64130
(39.047127, -94.542815)"
"1149751","2015-12-10T00:00:00.000","Downgraded/No Longer a DB","709 JACKSON AVE","KANSAS CITY","MO","64124","Lykins","39.103534","-94.532438","8184","Private",,,"House","Repair/Receivership","709 JACKSON AVE
KANSAS CITY,  64124
(39.103534, -94.532438)"
"1122413","2014-09-09T00:00:00.000","Closed (City Demolition)","8305 WABASH AVE","KANSAS CITY","MO","64132","Marlborough Heights/Marlborough Pride","38.975908","-94.558854","121905","Land Bank",,"Dollar House List",,,"8305 WABASH AVE
KANSAS CITY,  64132
(38.975908, -94.558854)"
"1189418","2017-11-20T00:00:00.000","Closed (Owner Demolition)","4037 Euclid Ave","KANSAS CITY","MO","64130","Ivanhoe Southeast","39.052571","-94.560366","136684","Private",,"Accelerated Priority","House",,"4037 Euclid Ave
KANSAS CITY,  64130
(39.052571, -94.560366)"
"1048404","2009-09-30T00:00:00.000","Closed (City Demolition)","2941 PARK AVE","KANSAS CITY","MO","64109","Key Coalition","39.0721","-94.555882","27009","Private",,"Accelerated Priority","House","High Priority","2941 PARK AVE
KANSAS CITY,  64109
(39.0721, -94.555882)"
"1154532","2016-04-01T00:00:00.000","Closed (City Demolition)","7011 Jackson Ave","KANSAS CITY","MO","64132","Foxtown East","38.998564","-94.537948","4553","Land Bank",,"Kissick Donated Demolition",,,"7011 Jackson Ave
KANSAS CITY,  64132
(38.998564, -94.537948)"
"1106919","2014-02-24T00:00:00.000","Closed (City Demolition)","6626 E 13TH ST","KANSAS CITY","MO","64126","East Blue Valley","39.095793","-94.504141","7003","Land Bank",,"Land Bank Round 3",,,"6626 E 13TH ST
KANSAS CITY,  64126
(39.095793, -94.504141)"
"1047721","2010-12-29T00:00:00.000","Closed (City Demolition)","3329 CLEVELAND AVE","KANSAS CITY","MO","64128","Palestine East","39.064428","-94.538933","26418","Land Bank",,"Alternate for Deconstruction (was Dollar House List)",,,"3329 CLEVELAND AVE
KANSAS CITY,  64128
(39.064428, -94.538933)"
"1108112","2014-03-19T00:00:00.000","Closed (Owner Repair)","3927 Flora Ave","KANSAS CITY","MO","64110","Ivanhoe Southwest","39.054826","-94.566076","135350","Private",,,"House","Repair/Receivership","3927 Flora Ave
KANSAS CITY,  64110
(39.054826, -94.566076)"
"1048396","2010-12-01T00:00:00.000","Closed (City Deconstruction)","2109 Montgall Ave","KANSAS CITY","MO","64127","Washington Wheatley","39.086161","-94.550579","15563","Land Bank",,"Candidate for Deconstruction (was Dollar House List)",,,"2109 Montgall Ave
KANSAS CITY,  64127
(39.086161, -94.550579)"
"1056027","2012-01-12T00:00:00.000","Closed (City Demolition)","3611 ROBERTS ST","KANSAS CITY","MO","64124","Scarritt Point","39.106537","-94.538503","42125","Private",,,"House","Regular Demolition","3611 ROBERTS ST
KANSAS CITY,  64124
(39.106537, -94.538503)"
"1047938","2003-04-15T00:00:00.000","Monitoring Owner Compliance","4000 Troost Ave","KANSAS CITY","MO","64110","South Hyde Park","39.054216","-94.572553","133055","Private",,,"Commercial Building","Repair/Receivership","4000 Troost Ave
KANSAS CITY,  64110
(39.054216, -94.572553)"
"1109739","2014-04-16T00:00:00.000","Closed (Sent to Receivership)","2936 Brooklyn Ave","KANSAS CITY","MO","64109","Key Coalition","39.072307","-94.557697","26814","Private",,,"House","Repair/Receivership","2936 Brooklyn Ave
KANSAS CITY,  64109
(39.072307, -94.557697)"
"1189531","2017-11-22T00:00:00.000","Closed (City Demolition)","4039 Euclid Ave","KANSAS CITY","MO","64130","Ivanhoe Southeast","39.052486","-94.56037","136685","Private",,"Accelerated Priority","House",,"4039 Euclid Ave
KANSAS CITY,  64130
(39.052486, -94.56037)"
"1160500","2016-06-22T00:00:00.000","Closed (Owner Repair)","7156 Sni-a-Bar Rd","KANSAS CITY","MO","64129","Eastwood Hills West","39.036663","-94.501267","54251","Private",,,"House","More Information Needed","7156 Sni-a-Bar Rd
KANSAS CITY,  64129
(39.036663, -94.501267)"
"1165583","2016-09-07T00:00:00.000","Closed (City Demolition)","4506 E 22nd St","KANSAS CITY","MO","64127","East Community Team North","39.085578","-94.53019","18574","Land Bank",,,"House","High Priority","4506 E 22nd St
KANSAS CITY,  64127
(39.085578, -94.53019)"
"1167643","2016-10-06T00:00:00.000","Closed (City Demolition)","3812 Flora Ave","KANSAS CITY","MO","64109","Linwood Homeowners-Ivanhoe","39.056563","-94.566544","135012","Land Bank",,,"House",,"3812 Flora Ave
KANSAS CITY,  64109
(39.056563, -94.566544)"
"1135360","2015-05-18T00:00:00.000","Downgraded/No Longer a DB","2214 Prospect Ave","KANSAS CITY","MO","64127","Wendell Phillips","39.084928","-94.552467","13189","Private",,,"House",,"2214 Prospect Ave
KANSAS CITY,  64127
(39.084928, -94.552467)"
"1172142","2017-01-30T00:00:00.000","Closed (City Demolition)","3533 Flora Ave","KANSAS CITY","MO","64109","Linwood Homeowners-Ivanhoe","39.061748","-94.565608","134491","Land Bank",,,,,"3533 Flora Ave
KANSAS CITY,  64109
(39.061748, -94.565608)"
"1093945","2013-06-21T00:00:00.000","Monitoring Owner Compliance","5425 E 27th Ter","KANSAS CITY","MO","64128","South Blue Valley","39.075092","-94.519155","21507","Private",,,"House","Repair/Receivership","5425 E 27th Ter
KANSAS CITY,  64128
(39.075092, -94.519155)"
"1166159","2014-04-10T00:00:00.000","Closed (City Demolition)","1108 Tracy Ave","KANSAS CITY","MO","64106","Paseo West","39.100222","-94.56754","12116","Land Bank",,"Accelerated Priority","Apartment Building",,"1108 Tracy Ave
KANSAS CITY,  64106
(39.100222, -94.56754)"
"1051111","2010-04-14T00:00:00.000","Closed (Owner Repair)","807 N KANSAS AVE","KANSAS CITY","MO","64120","Northeast Industrial District","39.122717","-94.546258","38836","Private",,,"House","High Priority","807 N KANSAS AVE
KANSAS CITY,  64120
(39.122717, -94.546258)"
"1047738","2010-11-29T00:00:00.000","Closed (City Demolition)","4640 SOUTH BENTON AVE","KANSAS CITY","MO","64130","Oak Park Southwest","39.041202","-94.551354","34737","Land Bank",,"Dollar House List",,,"4640 SOUTH BENTON AVE
KANSAS CITY,  64130
(39.041202, -94.551354)"
"1154530","2016-04-01T00:00:00.000","Closed (City Demolition)","3827 E 71st Ter","KANSAS CITY","MO","64132","Noble And Gregory Ridge","38.99631","-94.541447","3925","Land Bank",,"Kissick Donated Demolition",,,"3827 E 71st Ter
KANSAS CITY,  64132
(38.99631, -94.541447)"
"1047541","2011-03-29T00:00:00.000","Closed (City Demolition)","2327 BELLEFONTAINE AVE","KANSAS CITY","MO","64127","Washington Wheatley","39.083292","-94.54622","15918","Land Bank",,,,,"2327 BELLEFONTAINE AVE
KANSAS CITY,  64127
(39.083292, -94.54622)"
"1153819","2016-03-21T00:00:00.000","Closed (Owner Repair)","1538 Lawn Ave","KANSAS CITY","MO","64127","East Community Team North","39.09275","-94.528162","8851","Private",,,"House","Repair/Receivership","1538 Lawn Ave
KANSAS CITY,  64127
(39.09275, -94.528162)"
"1047268","2010-10-25T00:00:00.000","Closed (City Demolition)","4900 E 24th St","KANSAS CITY","MO","64127","East Community Team South","39.082308","-94.526497","19015","Land Bank",,"Kissick Donated Demolition",,,"4900 E 24th St
KANSAS CITY,  64127
(39.082308, -94.526497)"
"1151422","2016-02-01T00:00:00.000","Closed (City Demolition)","2309 Oakley Ave","KANSAS CITY","MO","64127","South Blue Valley","39.082657","-94.517296","20113","Private",,,"House","Regular Demolition","2309 Oakley Ave
KANSAS CITY,  64127
(39.082657, -94.517296)"
"1152765","2016-02-29T00:00:00.000","Closed (City Demolition)","1621 Chelsea Ave","KANSAS CITY","MO","64127","East Community Team North","39.091638","-94.525457","8796","Land Bank",,"Land Bank Unclaimed",,,"1621 Chelsea Ave
KANSAS CITY,  64127
(39.091638, -94.525457)"
"1063534","2012-06-05T00:00:00.000","Receivership/AHA Review","1826 Forest Ave","KANSAS CITY","MO","64108",,"39.090626","-94.569386","13345","Private",,"Receivership Candidate","Commercial Building","Regular Demolition","1826 Forest Ave
KANSAS CITY,  64108
(39.090626, -94.569386)"
"1152776","2016-02-29T00:00:00.000","Downgraded/No Longer a DB","3500 E 26th St","KANSAS CITY","MO","64127","Washington Wheatley","39.078696","-94.541888","17311","Private",,,"House","Repair/Receivership","3500 E 26th St
KANSAS CITY,  64127
(39.078696, -94.541888)"
"1047434","2010-11-29T00:00:00.000","Closed (City Demolition)","6938 College Ave","KANSAS CITY","MO","64132","Self Help Neighborhood Council","39.000085","-94.548975","3167","Land Bank",,"Dollar House List",,,"6938 College Ave
KANSAS CITY,  64132
(39.000085, -94.548975)"
"1110129","2014-04-23T00:00:00.000","Closed (Owner Repair)","3009 Agnes Ave","KANSAS CITY","MO","64128","Santa Fe","39.071028","-94.547856","24771","Private",,"Dollar House (sold)",,,"3009 Agnes Ave
KANSAS CITY,  64128
(39.071028, -94.547856)"
"1092268","2014-10-10T00:00:00.000","Closed (City Demolition)","4003 E 39th St","KANSAS CITY","MO","64130","Vineyard Northwest","39.054649","-94.537231","30362","Land Bank",,"Dollar House List",,,"4003 E 39th St
KANSAS CITY,  64130
(39.054649, -94.537231)"
"1069658","2012-07-25T00:00:00.000","Closed (City Demolition)","4609 E 18th St","KANSAS CITY","MO","64127","East Community Team North","39.089798","-94.528473","18203","Land Bank",,"Dollar House List",,,"4609 E 18th St
KANSAS CITY,  64127
(39.089798, -94.528473)"
"1107900","2014-03-14T00:00:00.000","Demolition NTP Issued","739 N Prospect Ave","KANSAS CITY","MO","64120","Northeast Industrial District","39.122144","-94.549892","38783","Private",,,"House","High Priority","739 N Prospect Ave
KANSAS CITY,  64120
(39.122144, -94.549892)"
"1154178","2016-03-25T00:00:00.000","Closed (City Demolition)","3407 College Ave","KANSAS CITY","MO","64128","Oak Park Northwest","39.06382","-94.544753","25562","Land Bank",,"Land Bank Unclaimed",,,"3407 College Ave
KANSAS CITY,  64128
(39.06382, -94.544753)"
"1047626","2009-03-05T00:00:00.000","Closed (City Demolition)","2440 ASKEW AVE","KANSAS CITY","MO","64127","Washington Wheatley","39.081244","-94.54111","17197","Land Bank",,"Industrial Donated Demolition",,,"2440 ASKEW AVE
KANSAS CITY,  64127
(39.081244, -94.54111)"
"1123579","2014-09-30T00:00:00.000","Closed (Owner Repair)","8705 E 63RD Trfy","KANSAS CITY","MO","64133","East Swope Highlands","39.009188","-94.483918","52650","Private",,"47/63 Strategic Area","House","Regular Demolition","8705 E 63RD Trfy
KANSAS CITY,  64133
(39.009188, -94.483918)"
"1103388","2013-11-20T00:00:00.000","Closed (City Demolition)","6305 Blue Pkwy","KANSAS CITY","MO","64129","Brown Estates","39.030955","-94.512","54482","City",,"47/63 Strategic Area - Receivership Candidate","Commercial Building","High Priority","6305 Blue Pkwy
KANSAS CITY,  64129
(39.030955, -94.512)"
"1126922","2013-01-14T00:00:00.000","Closed (City Demolition)","2641 NORTON AVE","KANSAS CITY","MO","64127","East Community Team South","39.07701","-94.534899","17571","Land Bank",,,"House","High Priority","2641 NORTON AVE
KANSAS CITY,  64127
(39.07701, -94.534899)"
"1049684","2011-04-21T00:00:00.000","Closed (Owner Repair)","4812 E 45TH ST","KANSAS CITY","MO","64130","Vineyard","39.043964","-94.528266","32828","Private",,,,,"4812 E 45TH ST
KANSAS CITY,  64130
(39.043964, -94.528266)"
"1131896","2015-03-31T00:00:00.000","Closed (City Demolition)","6222 E 13TH ST","KANSAS CITY","MO","64126","East Blue Valley","39.095919","-94.508984","6120","Land Bank",,"Land Bank Unclaimed",,,"6222 E 13TH ST
KANSAS CITY,  64126
(39.095919, -94.508984)"
"1145545","2015-09-15T00:00:00.000","Closed (Owner Repair)","6331 Chestnut Ave","KANSAS CITY","MO","64132","Swope Park Campus","39.011189","-94.553574","1595","Private",,,"House","High Priority","6331 Chestnut Ave
KANSAS CITY,  64132
(39.011189, -94.553574)"
"1102993","2013-11-12T00:00:00.000","Closed (City Demolition)","7345 Lydia Ave","KANSAS CITY","MO","64131","East Meyer 6","38.993349","-94.570627","114963","Private",,"Accelerated Priority","House","High Priority","7345 Lydia Ave
KANSAS CITY,  64131
(38.993349, -94.570627)"
"1055531","2014-10-03T00:00:00.000","Closed (City Demolition)","5540 Jackson Ave","KANSAS CITY","MO","64130","Swope Parkway-Elmwood","39.024488","-94.537129","36886","Land Bank",,"47/63 Strategic Area (LB Round 3)",,,"5540 Jackson Ave
KANSAS CITY,  64130
(39.024488, -94.537129)"
"1138407","2015-06-23T00:00:00.000","Closed (Owner Repair)","4233 Euclid Ave","KANSAS CITY","MO","64130","Ivanhoe Southeast","39.049016","-94.560575","136730","Private",,,"House","Repair/Receivership","4233 Euclid Ave
KANSAS CITY,  64130
(39.049016, -94.560575)"
"1130927","2015-03-16T00:00:00.000","Closed (Owner Repair)","2444 Kensington Ave","KANSAS CITY","MO","64127","East Community Team South","39.080636","-94.5321","19431","Private",,,"House","Repair/Receivership","2444 Kensington Ave
KANSAS CITY,  64127
(39.080636, -94.5321)"
"1059076","2014-09-18T00:00:00.000","Closed (Owner Demolition)","4344 Elmwood Ave","KANSAS CITY","MO","64130","Vineyard Northwest","39.045815","-94.531332","32970","Private",,,"House","Repair/Receivership","4344 Elmwood Ave
KANSAS CITY,  64130
(39.045815, -94.531332)"
"1131571","2015-03-26T00:00:00.000","Closed (City Demolition)","3519 Bellefontaine Ave","KANSAS CITY","MO","64128","Oak Park Northwest","39.061732","-94.547241","28397","Land Bank",,,,,"3519 Bellefontaine Ave
KANSAS CITY,  64128
(39.061732, -94.547241)"
"1109932","2014-04-21T00:00:00.000","Closed (City Demolition)","3600 Lister Ave","KANSAS CITY","MO","64128","Knoches Park","39.05996","-94.52944","31066","Land Bank",,"Dollar House List",,,"3600 Lister Ave
KANSAS CITY,  64128
(39.05996, -94.52944)"
"1147516","2015-10-19T00:00:00.000","Closed (Owner Repair)","4435 Montgall Ave","KANSAS CITY","MO","64130","Oak Park Southwest","39.044915","-94.552657","34645","Private",,,"House","Regular Demolition","4435 Montgall Ave
KANSAS CITY,  64130
(39.044915, -94.552657)"
"1153168","2016-03-07T00:00:00.000","Closed (City Demolition)","2012 Elmwood Ave","KANSAS CITY","MO","64127","East Community Team North","39.086795","-94.529628","18562","Land Bank",,"Kissick Donated Demolition",,,"2012 Elmwood Ave
KANSAS CITY,  64127
(39.086795, -94.529628)"
"1054350","2014-09-11T00:00:00.000","Demolition NTP Issued","3833 E 56TH ST","KANSAS CITY","MO","64130","Swope Parkway-Elmwood","39.023895","-94.539328","36945","Private",,,"House","Repair/Receivership","3833 E 56TH ST
KANSAS CITY,  64130
(39.023895, -94.539328)"
"1171625","2017-01-17T00:00:00.000","Closed (City Demolition)","3116 Chelsea Ave","KANSAS CITY","MO","64128","Knoches Park","39.068385","-94.5281","22877","Land Bank",,,,,"3116 Chelsea Ave
KANSAS CITY,  64128
(39.068385, -94.5281)"
"1047264","2012-03-28T00:00:00.000","Closed (City Demolition)","611 BEACON AVE","KANSAS CITY","MO","64125","Sheffield","39.104124","-94.508222","5383","Land Bank",,,,,"611 BEACON AVE
KANSAS CITY,  64125
(39.104124, -94.508222)"
"1147281","2015-10-13T00:00:00.000","Closed (City Demolition)","2443 Cleveland Ave","KANSAS CITY","MO","64127","East Community Team South","39.080699","-94.538094","16921","Land Bank",,,"House","High Priority","2443 Cleveland Ave
KANSAS CITY,  64127
(39.080699, -94.538094)"
"1047554","2008-06-12T00:00:00.000","Downgraded/No Longer a DB","5415 E 27TH TER","KANSAS CITY","MO","64128","South Blue Valley","39.075108","-94.519657","21504","Private",,,"House","Regular Demolition","5415 E 27TH TER
KANSAS CITY,  64128
(39.075108, -94.519657)"
"1174199","2017-03-15T00:00:00.000","Closed (City Demolition)","908 Fuller Ave","KANSAS CITY","MO","64126","Sheffield","39.100651","-94.50676","5990","Private",,,"House",,"908 Fuller Ave
KANSAS CITY,  64126
(39.100651, -94.50676)"
"1129359","2015-02-13T00:00:00.000","Closed (City Demolition)","1224 Park Ave","KANSAS CITY","MO","64127","Independence Plaza","39.098065","-94.555239","12331","Private",,"Accelerated Priority","House","High Priority","1224 Park Ave
KANSAS CITY,  64127
(39.098065, -94.555239)"
"1151035","2016-01-20T00:00:00.000","Closed (City Demolition)","4925 E 31st St","KANSAS CITY","MO","64128","Knoches Park","39.068766","-94.526438","22840","Land Bank",,"Accelerated Priority","Commercial Building","High Priority","4925 E 31st St
KANSAS CITY,  64128
(39.068766, -94.526438)"
"1124621","2014-10-20T00:00:00.000","Closed (City Demolition)","4001 Norton Ave","KANSAS CITY","MO","64130","Vineyard Northwest","39.052932","-94.536097","30438","Private",,,"House","High Priority","4001 Norton Ave
KANSAS CITY,  64130
(39.052932, -94.536097)"
"1150264","2015-12-24T00:00:00.000","Demolition NTP Issued","6119 South Benton Ave","KANSAS CITY","MO","64130","South Town Fork Creek","39.014865","-94.552218","1171","Private",,"47/63 Strategic Area","House","High Priority","6119 South Benton Ave
KANSAS CITY,  64130
(39.014865, -94.552218)"
"1083432","2013-02-08T00:00:00.000","Downgraded/No Longer a DB","2423 MONTGALL AVE","KANSAS CITY","MO","64127","Washington Wheatley","39.08221","-94.550768","16355","Land Bank",,,,,"2423 MONTGALL AVE
KANSAS CITY,  64127
(39.08221, -94.550768)"
"1049006","2010-08-16T00:00:00.000","Closed (Owner Repair)","4322 BALES AVE","KANSAS CITY","MO","64130","Oak Park Southeast","39.046943","-94.543972","33882","Private",,"Dollar House (sold)",,,"4322 BALES AVE
KANSAS CITY,  64130
(39.046943, -94.543972)"
"1187645","2017-10-10T00:00:00.000","Closed (City Demolition)","1314 Fremont Ave","KANSAS CITY","MO","64126","East Blue Valley","39.09509","-94.508077","6216","Land Bank",,,,,"1314 Fremont Ave
KANSAS CITY,  64126
(39.09509, -94.508077)"
