"report_no","reported_date","reported_time","from_date","from_time","to_date","to_time","offense","ibrs","description","beat","address","zip_code","city","rep_dist","area","dvflag","invl_no","involvement","race","sex","age","location_1","firearm_used_flag"
"100011993","2010-02-17T00:00:00.000","8:26","2010-02-16T00:00:00.000","18:30","2010-02-17T00:00:00.000","7:55","901","200","Arson","324","2300  SPRUCE AV","64127","KANSAS CITY","PJ1947","EPD","U","1","SUS","U","U",,"2300 SPRUCE AV
KANSAS CITY, MO 64127
(39.083563133000496, -94.53270547799968)","N"
"100017699","2010-03-11T00:00:00.000","18:14","2010-03-11T00:00:00.000","7:10","2010-03-11T00:00:00.000","18:15","501","220","Burglary - Residence","543","7800  RUSKIN WA","64134","KANSAS CITY","PJ7122","SPD","N","1","VIC","W","M","30","7800 RUSKIN
WA KANSAS CITY, MO 64134
(38.92008737200047, -94.49878043599966)","N"
"100005597","2010-01-22T00:00:00.000","20:23","2010-01-21T00:00:00.000","14:00","2010-01-21T00:00:00.000","14:30","670","23D","Stealing from Buildi","115","2400  GILLHAM RD","64108","KANSAS CITY","PJ1880","CPD","U","1","VIC","W","F","56","2400 GILLHAM RD
KANSAS CITY, MO 64108
(39.08396049400045, -94.57906599599966)","N"
"100010328","2010-02-10T00:00:00.000","8:41","2010-02-10T00:00:00.000","8:35",,,"702","240","Auto Theft","634","5000  N ANTIOCH RD","64117","KANSAS CITY","PC0888","SCP","N","1","VIC","W","M","40","5000 ANTIOCH RD
KANSAS CITY, MO 64117
(39.15437229300045, -94.54719588099965)","N"
"100017559","2010-03-11T00:00:00.000","11:05","2009-06-06T00:00:00.000","12:00","2010-03-11T00:00:00.000","11:05","1198","26C","Impersonation","631","2300  NE 43 ST","64116","KANSAS CITY","PC1186","SCP","N","1","VIC","W","M","58","2300 43 ST
KANSAS CITY, MO 64116
(39.17201678300046, -94.55301281099969)","N"
"100007505","2010-01-30T00:00:00.000","1:24","2010-01-30T00:00:00.000","1:24",,,"801","13B","Non Aggravated Assau","121","400  WOODLAND AV ","64106","KANSAS CITY","PJ0490","CPD","N","1","VIC","B","M","38","400 WOODLAND AV
KANSAS CITY, MO 64106
(39.108863305000455, -94.5599658489997)","N"
"100012291","2010-02-18T00:00:00.000","11:42","2010-02-17T00:00:00.000","22:30","2010-02-18T00:00:00.000","1:00","640","23F","Stealing From Auto","243","E 87 ST/BLUE RIVER RD","64130","KANSAS CITY","PJ6182","MPD","U","1","VIC","B","F","26","87 ST BLUE RIVER RD
KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)","N"
"100004994","2010-01-20T00:00:00.000","16:30","2010-01-08T00:00:00.000","8:00","2010-01-17T00:00:00.000","12:00","650","23G","Stealing Auto Parts/","132","3600  WYANDOTTE ST","64111","KANSAS CITY","PJ2898","CPD","U","1","SUS","U","U",,"3600 WYANDOTTE ST
KANSAS CITY, MO 64111
(39.06192278600048, -94.58816545599967)","N"
"100089563","2010-11-16T00:00:00.000","13:37","2010-11-02T00:00:00.000","14:00","2010-11-16T00:00:00.000","13:40","501","220","Burglary - Residence","125","3200  PARK AV","64109","KANSAS CITY","PJ2646","CPD","U","1","VIC","W","M","77","3200 PARK AV
KANSAS CITY, MO 64109
(39.06806203600047, -94.55644570499965)","N"
"100005143","2010-01-21T00:00:00.000","9:39","2010-01-20T00:00:00.000","12:30","2010-01-21T00:00:00.000","8:30","670","23D","Stealing from Buildi","131","200  W LINWOOD BL","64109","KANSAS CITY","PJ2675","CPD","U","1","VIC","W","F","29","200 LINWOOD
BL KANSAS CITY, MO 64109
(39.06670420600045, -94.56872872899964)","N"
"100013309","2010-02-22T00:00:00.000","14:38","2010-02-18T00:00:00.000","8:00",,,"2601","90Z","Misc Violation","343","3300  JACKSON AV","64128","KANSAS CITY","PJ2785","EPD","U","1","VIC","B","M","88","3300 JACKSON AV
KANSAS CITY, MO 64128
(39.06553286600047, -94.53467633599968)","N"
"100006288","2010-01-25T00:00:00.000","15:06","2010-01-25T00:00:00.000","15:00",,,"2601","90Z","Misc Violation","642","7900  N FOREST AV","64118","KANSAS CITY","PC0420","SCP","U","2","SUS","W","M",,"7900 FOREST AV
KANSAS CITY, MO 64118
(39.23732910400048, -94.56505644099968)","N"
"100000008","2010-01-01T00:00:00.000","0:05","2009-12-31T00:00:00.000","0:30",,,"2402","90C","Disorderly Conduct","113","W 13 ST/MAIN ST","64106","KANSAS CITY","PJ1084","CPD","U","1","ARR","W","M","33","13 ST MAIN ST
KANSAS CITY, MO 64106
(39.10425374300047, -94.57449889699967)","N"
"100016269","2010-03-06T00:00:00.000","11:00","2010-03-05T00:00:00.000","18:00","2010-03-06T00:00:00.000","10:00","501","220","Burglary - Residence","115","1000  E 26 ST ","64109","KANSAS CITY","PJ2073","CPD","N","1","VIC","I","F","21","1000 26 ST
KANSAS CITY, MO 64109
(39.06670420600045, -94.56872872899964)","N"
"100007787","2010-01-31T00:00:00.000","1:30","2010-01-31T00:00:00.000","1:20","2010-01-31T00:00:00.000","1:25","401","13A","Aggravated Assault (","211","5100  WALROND AV","64130","KANSAS CITY","PJ4147","MPD","U","2","VIC","B","M","21","5100 WALROND AV
KANSAS CITY, MO 64130
(39.03342358600048, -94.54780819499967)","Y"
"100015550","2010-03-03T00:00:00.000","18:57","2010-03-03T00:00:00.000","18:57",,,"2601","90Z","Misc Violation","113","1400  GRAND AV","64111","KANSAS CITY","PJ1246","CPD","U","1","VIC",,,,"1400 GRAND AV
KANSAS CITY, MO 64111
(39.069532653000465, -94.58239737999969)","N"
"100015150","2010-03-02T00:00:00.000","10:34","2010-03-02T00:00:00.000","10:30",,,"302","120","Armed Robbery","113","CHARLOTTE ST/E TRUMAN RD","64106","KANSAS CITY","PJ1301","CPD","U","2","SUS","W","M","30","
CHARLOTTE ST E TRUMAN RD KANSAS CITY, MO 64106
(39.10425374300047, -94.57449889699967)","N"
"100047563","2010-06-25T00:00:00.000","2:00","2010-06-25T00:00:00.000","0:35",,,"1401","290","Property Damage","415","NE 79 TE/N OAK TF","64118","KANSAS CITY","PC0412","NPD","U","1","VIC","W","M","19","79 TE
OAK TF KANSAS CITY, MO 64118
(39.23780369500048, -94.59225946699968)","N"
"100014253","2010-02-26T00:00:00.000","12:10","2010-02-26T00:00:00.000","12:05",,,"403","13A","Agg Assault - Domest","212","5900  ELMWOOD AV","64130","KANSAS CITY","PJ4755","MPD","N","1","SUS","B","M",,"5900 ELMWOOD AV
KANSAS CITY, MO 64130
(39.01837934800045, -94.53254198399969)","Y"
"100012166","2010-02-17T00:00:00.000","19:12","2010-02-17T00:00:00.000","19:10",,,"630","23C","Stealing Shoplifting","634","2800  NE VIVION RD","64119","KANSAS CITY","PC0838","SCP","U","1","ARR","W","F","20","2800 VIVION RD
KANSAS CITY, MO 64119
(39.187973109000495, -94.54569393699967)","N"
"100001664","2010-01-07T00:00:00.000","16:32","2010-01-07T00:00:00.000","16:32",,,"690","23H","Stealing All Other","233","8100  CAMPBELL ST ","64130","KANSAS CITY","PJ5921","MPD","U","1","VIC","W","M","63","8100 CAMPBELL ST
KANSAS CITY, MO 64130
(38.980692788000454, -94.57857050499967)","N"
"100011172","2010-02-13T00:00:00.000","12:45","2010-02-13T00:00:00.000","12:45",,,"201","11A","Rape","313","2600  E 8 ST ","64124","KANSAS CITY","PJ0798","EPD","U","1","ARR","B","M","55","2600 8 ST
KANSAS CITY, MO 64124
(39.10351716100047, -94.5510597119997)","N"
"100011963","2010-02-17T00:00:00.000","5:39","2010-02-17T00:00:00.000","5:35",,,"2655","90J","Trespassing","132","3700  BROADWAY","64111","KANSAS CITY","PJ2968","CPD","U","1","VIC",,,,"3700 BROADWAY
KANSAS CITY, MO 64111
(39.06110080500048, -94.59054611999966)","N"
"100017184","2010-03-10T00:00:00.000","0:14","2010-03-10T00:00:00.000","0:14",,,"2601","90Z","Misc Violation","312","6200  E 10 ST",,"KANSAS CITY","PJ1007","EPD","U","1","SUS","B","M","37","6200 10 ST
KANSAS CITY, MO 
(39.10024498100046, -94.50972056999967)","N"
"100002537","2010-01-11T00:00:00.000","14:52","2010-01-11T00:00:00.000","9:45",,,"1122","26B","Credit/Debit/ATM Car","999","9900  S UNKNOWN ST",,"KANSAS CITY","PKC000","CPD","U","1","VIC","W","F","58","9900 UNKNOWN ST
KANSAS CITY, MO 
(39.10295319700049, -94.5830775179997)","N"
"100017556","2010-03-11T00:00:00.000","10:27","2010-03-11T00:00:00.000","8:05","2010-03-11T00:00:00.000","9:30","501","220","Burglary - Residence","211","5000  SOUTH BENTON AV","64130","KANSAS CITY","PJ4069","MPD","U","1","SUS","U","U",,"5000 BENTON AV
KANSAS CITY, MO 64130
(39.035312656000485, -94.55120595599965)","N"
"100014675","2010-02-28T00:00:00.000","9:38","2010-02-27T00:00:00.000","18:30","2010-02-28T00:00:00.000","9:00","650","23G","Stealing Auto Parts/","344","3300  COLORADO AV","64128","KANSAS CITY","PJ2766","EPD","U","1","VIC","B","F","52","3300 COLORADO AV
KANSAS CITY, MO 64128
(39.06435319500048, -94.52186576299965)","N"
"100009787","2010-02-08T00:00:00.000","3:48","2010-02-08T00:00:00.000","3:45",,,"630","23C","Stealing Shoplifting","345","11600  E US 40 HWY","64136","KANSAS CITY","PJ3601","EPD","U","2","ARR","W","M","26","11600 US 40 HWY
KANSAS CITY, MO 64136
(39.068133273000456, -94.51602867299965)","N"
"100013159","2010-02-21T00:00:00.000","22:05","2010-02-21T00:00:00.000","22:05",,,"2655","90J","Trespassing","141","900  E ARMOUR BL","64109","KANSAS CITY","PJ2771","CPD","U","1","VIC",,,,"900 ARMOUR
BL KANSAS CITY, MO 64109
(39.06670420600045, -94.56872872899964)","N"
"100007288","2010-01-29T00:00:00.000","12:24","2010-01-29T00:00:00.000","12:24",,,"501","220","Burglary - Residence","324","2600  CYPRESS AV","64128","KANSAS CITY","PJ2209","EPD","U","1","VIC",,,,"2600 CYPRESS AV
KANSAS CITY, MO 64128
(39.078101260000494, -94.5308848789997)","N"
"100011270","2010-02-14T00:00:00.000","1:10","2010-02-14T00:00:00.000","1:10","2010-02-14T00:00:00.000","1:11","2655","90J","Trespassing","113","100  E 13 ST","64106","KANSAS CITY","PJ1177","CPD","N","3","VIC","W","M","25","100 13 ST
KANSAS CITY, MO 64106
(39.098579058000496, -94.58204310599967)","N"
"100017661","2010-03-11T00:00:00.000","16:42","2010-03-09T00:00:00.000","13:00","2010-03-09T00:00:00.000","14:30","690","23H","Stealing All Other","121","1200  E 4 ST","64106","KANSAS CITY","PJ0363","CPD","U","1","SUS","B","M","29","1200 4 ST
KANSAS CITY, MO 64106
(39.11185749300046, -94.56829935399969)","N"
"100001653","2010-01-07T00:00:00.000","18:07","2009-12-29T00:00:00.000","12:00","2010-01-05T00:00:00.000","12:00","1001","250","Forgery","643","10100  NE COOKINGHAM DR","64157","KANSAS CITY","PC0213","SCP","U","1","VIC","W","M","21","10100 COOKINGHAM DR
KANSAS CITY, MO 64157
(39.268347606000475, -94.45372075799969)","N"
"100017074","2010-03-09T00:00:00.000","14:19","2010-03-06T00:00:00.000","15:00",,,"802","13B","Non Agg Assault Dome","142","3700  FLORA AV","64109","KANSAS CITY","PJ3014","CPD","Y","1","SUS","B","F","44","3700 FLORA AV
KANSAS CITY, MO 64109
(39.05932182200047, -94.56611530299966)","N"
"100016374","2010-03-06T00:00:00.000","20:13","2010-03-06T00:00:00.000","20:13",,,"2655","90J","Trespassing","113","100  E 13 ST","64106","KANSAS CITY","PJ1177","CPD","U","1","VIC",,,,"100 13 ST
KANSAS CITY, MO 64106
(39.098579058000496, -94.58204310599967)","N"
"100012719","2010-02-19T00:00:00.000","23:59","2010-02-19T00:00:00.000","23:55",,,"2603","26C","False ID","111","100  E 13 ST","64111","KANSAS CITY","PJ1177","CPD","U","1","VIC",,,,"100 13 ST
KANSAS CITY, MO 64111
(39.055502782000474, -94.59306944999969)","N"
"100004909","2010-01-20T00:00:00.000","12:16","2010-01-19T00:00:00.000","21:45","2010-01-20T00:00:00.000","9:00","702","240","Auto Theft","234","2000  E BANNISTER RD","64132","KANSAS CITY","PJ6460","MPD","U","1","SUS","U","U",,"2000 BANNISTER RD
KANSAS CITY, MO 64132
(38.986860385000455, -94.55216991399965)","N"
"100007885","2010-01-31T00:00:00.000","13:55","2010-01-31T00:00:00.000","13:55",,,"802","13B","Non Agg Assault Dome","243","5400  E 84 TE ","64132","KANSAS CITY","PJ5986","MPD","U","1","ARR","B","M","32","5400 84
TE KANSAS CITY, MO 64132
(38.986860385000455, -94.55216991399965)","N"
"100013747","2010-02-24T00:00:00.000","12:54","2009-12-16T00:00:00.000","15:00",,,"2601","90Z","Misc Violation","345","10200  E 42 ST","64133","KANSAS CITY","PJ3510","EPD","U","1","VIC","B","F","10","10200 42 ST
KANSAS CITY, MO 64133
(39.04679125700045, -94.45891889899968)","N"
"100012202","2010-02-17T00:00:00.000","22:33","2010-02-17T00:00:00.000","22:33",,,"1849","35A","Possession/Sale/Dist","125","FLORA AV/E LINWOOD BL","64109","KANSAS CITY","PJ2548","CPD","U","1","ARR","B","M","19","
FLORA AV E LINWOOD BL KANSAS CITY, MO 64109
(39.06670420600045, -94.56872872899964)","N"
"100001079","2010-01-05T00:00:00.000","14:28","2010-01-05T00:00:00.000","14:20",,,"1352","280","Stolen Property OFFE","211","5600  NORTON AV","64131","KANSAS CITY","PJ4568","MPD","U","1","VIC","W","M","39","5600 NORTON AV
KANSAS CITY, MO 64131
(39.02307959500047, -94.53853768399966)","N"
"100078749","2010-10-10T00:00:00.000","2:23","2010-10-10T00:00:00.000","2:20",,,"302","120","Armed Robbery","223","6200  PROSPECT AV","64130","KANSAS CITY","PJ4826","MPD","N","4","SUS","B","M","18","6200 PROSPECT AV
KANSAS CITY, MO 64130
(39.01411290900046, -94.55612599399967)","Y"
"100017082","2010-03-09T00:00:00.000","16:02","2010-03-09T00:00:00.000","15:56",,,"842","90Z","Resisting an Officer","121","INDEPENDENCE AV/TRACY AV","64106","KANSAS CITY","PJ0506","CPD","U","1","VIC","W","M","49","
INDEPENDENCE AV TRACY AV KANSAS CITY, MO 64106
(39.10425374300047, -94.57449889699967)","N"
"100015025","2010-03-01T00:00:00.000","19:15","2010-03-01T00:00:00.000","9:40","2010-03-01T00:00:00.000","19:14","501","220","Burglary - Residence","322","2000  CHELSEA AV","64127","KANSAS CITY","PJ1790","EPD","U","2","VIC","W","M","36","2000 CHELSEA AV
KANSAS CITY, MO 64127
(39.08701152800046, -94.5264354149997)","N"
"100009098","2010-02-04T00:00:00.000","22:56","2010-02-04T00:00:00.000","22:56",,,"2601","90Z","Misc Violation","141","E ARMOUR BL/TROOST AV","64106","KANSAS CITY","PJ2776","CPD","U","1","ARR","B","M","22","
E ARMOUR BL TROOST AV KANSAS CITY, MO 64106
(39.10425374300047, -94.57449889699967)","N"
"100017418","2010-03-10T00:00:00.000","18:00","2010-03-10T00:00:00.000","18:00",,,"302","120","Armed Robbery","124","E 24 ST/MICHIGAN AV","64109","KANSAS CITY","PJ1907","CPD","N","1","VIC","W","M","21","24 ST MICHIGAN AV
KANSAS CITY, MO 64109
(39.06670420600045, -94.56872872899964)","Y"
"100008709","2010-02-03T00:00:00.000","13:52","2010-02-03T00:00:00.000","13:45",,,"402","13A","Agg Assault - Drive-","234","3300  E 93 ST","64132","KANSAS CITY","PJ6441","MPD","N","1","SUS","B","M",,"3300 93 ST
KANSAS CITY, MO 64132
(38.957869997000444, -94.55034515799969)","Y"
"100015654","2010-03-04T00:00:00.000","9:28","2010-03-03T00:00:00.000","10:00",,,"1198","26C","Impersonation","532","9900  HARDESTY AV","64137","KANSAS CITY","PJ6644","SPD","U","1","SUS","U","U",,"9900 HARDESTY AV
KANSAS CITY, MO 64137
(38.94580208800045, -94.52634638399968)","N"
"100017572","2010-03-11T00:00:00.000","11:51","2010-01-21T00:00:00.000","21:00","2010-02-28T00:00:00.000","19:00","650","23G","Stealing Auto Parts/","211","5400  SWOPE PK","64130","KANSAS CITY","PJ4335","MPD","U","1","SUS","U","U",,"5400 SWOPE PK
KANSAS CITY, MO 64130
(39.027547667000476, -94.5426853139997)","N"
"100013972","2010-02-25T00:00:00.000","10:56","2010-02-24T00:00:00.000","17:45","2010-02-25T00:00:00.000","9:15","650","23G","Stealing Auto Parts/","342","I 435 S TO I 70 E RA/I 70 W TO I 435 S R","64134","KANSAS CITY","PJ2993","EPD","U","1","SUS","U","U",,"435 R
KANSAS CITY, MO 64134
(38.931213900000444, -94.5017765399997)","N"
"100012029","2010-02-17T00:00:00.000","11:07","2005-01-01T00:00:00.000","6:00","2005-12-31T00:00:00.000","23:00","1198","26C","Impersonation","999","9900  S UNKNOWN ST","99999","KANSAS CITY","PKC000","CPD","U","1","VIC","B","F","31","9900 UNKNOWN ST
KANSAS CITY, MO 99999
(39.10295319700049, -94.5830775179997)","N"
"100001828","2010-01-08T00:00:00.000","13:45","2010-01-08T00:00:00.000","13:25",,,"670","23D","Stealing from Buildi","231","300  E GREGORY BL","64114","KANSAS CITY","PJ5403","MPD","U","1","VIC","W","F","21","300 GREGORY
BL KANSAS CITY, MO 64114
(38.958291974000474, -94.59571990299969)","N"
"100000388","2010-01-02T00:00:00.000","16:55","2010-01-02T00:00:00.000","16:53",,,"401","13A","Aggravated Assault (","123","2200  E 12 ST","64127","KANSAS CITY","PJ1139","CPD","U","3","VIC","B","F","47","2200 12 ST
KANSAS CITY, MO 64127
(39.09906526700047, -94.55590841699967)","N"
"100004263","2010-01-18T00:00:00.000","1:17","2010-01-18T00:00:00.000","1:05",,,"801","13B","Non Aggravated Assau","313","E 6 ST/BENTON BL","64124","KANSAS CITY","PJ0679","EPD","N","1","VIC","W","F","54","6 ST
BENTON BL KANSAS CITY, MO 64124
(39.10427359500045, -94.51881857599966)","N"
"100000237","2010-01-01T00:00:00.000","22:40","2010-01-01T00:00:00.000","21:00","2010-01-01T00:00:00.000","22:30","640","23F","Stealing From Auto","133","BROADWAY/WESTPORT RD","64111","KANSAS CITY","PJ3229","CPD","U","1","SUS","U","U",,"
BROADWAY WESTPORT RD KANSAS CITY, MO 64111
(39.055502782000474, -94.59306944999969)","N"
"100006667","2010-01-27T00:00:00.000","9:08","1975-07-20T00:00:00.000","17:00","2010-01-27T00:00:00.000","5:00","702","240","Auto Theft","343","4300  E 27 ST","64127","KANSAS CITY","PJ2282","EPD","U","1","VIC","W","M","51","4300 27 ST
KANSAS CITY, MO 64127
(39.07648558900047, -94.53291193599966)","N"
"100010024","2010-02-08T00:00:00.000","22:41","2010-02-08T00:00:00.000","22:15",,,"1401","290","Property Damage","234","9400  CLEVELAND AV","64131","KANSAS CITY","PJ6453","MPD","N","1","SUS","U","U",,"9400 CLEVELAND AV
KANSAS CITY, MO 64131
(38.95604458000048, -94.54392120899968)","N"
"100094732","2010-12-06T00:00:00.000","14:51","2010-11-29T00:00:00.000","12:00","2010-12-06T00:00:00.000","14:30","501","220","Burglary - Residence","315","300  N OAKLEY AV","64126","KANSAS CITY","PJ0243","EPD","U","1","VIC",,,,"300 OAKLEY AV
KANSAS CITY, MO 64126
(39.11044330700048, -94.51646603899968)","N"
"100002635","2010-01-11T00:00:00.000","20:28","2010-01-10T00:00:00.000","19:30","2010-01-11T00:00:00.000","12:00","670","23D","Stealing from Buildi","413","6200  N CHATHAM AV","64151","KANSAS CITY","PP0647","NPD","U","1","SUS","U","U",,"6200 CHATHAM AV
KANSAS CITY, MO 64151
(39.20846371500045, -94.64341168199968)","N"
"100010574","2010-02-11T00:00:00.000","8:15","2010-02-11T00:00:00.000","8:15",,,"799",,"Auto Theft Outside S","311","N LAWN AV/SCARRITT AV","64123","KANSAS CITY","PJ0224","EPD","U","1","SUS","U","U",,"
N LAWN AV SCARRITT AV KANSAS CITY, MO 64123
(39.11344343000047, -94.52553937499965)","N"
"100016963","2010-03-09T00:00:00.000","8:37","2010-03-09T00:00:00.000","8:37",,,"802","13B","Non Agg Assault Dome","131","3600  SOUTHWEST TF ","64111","KANSAS CITY","PJ2925","CPD","U","2","VIC",,,,"3600 TF
KANSAS CITY, MO 64111
(39.055502782000474, -94.59306944999969)","N"
"100002061","2010-01-09T00:00:00.000","13:02","2010-01-01T00:00:00.000","15:00","2010-01-09T00:00:00.000","12:35","502","220","Burglary - Non Resid","323","2200  PROSPECT AV","64127","KANSAS CITY","PJ1857","EPD","U","2","VIC","B","M","55","2200 PROSPECT AV
KANSAS CITY, MO 64127
(39.085372910000444, -94.55211558199966)","N"
"100015017","2010-03-01T00:00:00.000","19:18","2010-02-26T00:00:00.000","15:00","2010-03-01T00:00:00.000","11:00","501","220","Burglary - Residence","415","8200  N DELTA DR","64151","KANSAS CITY","PP0393","NPD","U","1","VIC","W","M","25","8200 DELTA DR
KANSAS CITY, MO 64151
(39.241905663000466, -94.60747369999967)","N"
"100003885","2010-01-16T00:00:00.000","11:44","2010-01-15T00:00:00.000","23:00","2010-01-16T00:00:00.000","11:00","640","23F","Stealing From Auto","111","400  DELAWARE ST ","64105","KANSAS CITY","PJ0499","CPD","U","2","VIC",,,,"400 DELAWARE ST
KANSAS CITY, MO 64105
(39.10861931700049, -94.58430309699969)","N"
"100098548","2010-12-21T00:00:00.000","17:52","2010-12-21T00:00:00.000","17:52",,,"2655","90J","Trespassing","122","1600  ELLA FITZGERALD LN","64106","KANSAS CITY","PJ1056","CPD","U","1","ARR","B","M","28","1600 ELLA FITZGERALD LN
KANSAS CITY, MO 64106
(39.100264053000444, -94.5624117429997)","N"
"100001198","2010-01-05T00:00:00.000","20:08","2010-01-05T00:00:00.000","12:00",,,"802","13B","Non Agg Assault Dome","412","6000  N MADISON AV","64151","KANSAS CITY","PC0617","NPD","Y","1","VIC","W","F","18","6000 MADISON AV
KANSAS CITY, MO 64151
(38.874704386000474, -94.60631969499968)","N"
"100010746","2010-02-11T00:00:00.000","17:55","2010-02-05T00:00:00.000","14:00","2010-02-11T00:00:00.000","17:40","501","220","Burglary - Residence","223","6100  BELLEFONTAINE AV","64130","KANSAS CITY","PJ4855","MPD","U","1","SUS","U","U",,"6100 BELLEFONTAINE AV
KANSAS CITY, MO 64130
(39.01549274600046, -94.55021578899965)","N"
"100010374","2010-02-10T00:00:00.000","12:22","2010-02-09T00:00:00.000","12:00","2010-02-10T00:00:00.000","11:00","650","23G","Stealing Auto Parts/","133","4000  MCGEE ST","64111","KANSAS CITY","PJ3267","CPD","U","1","VIC","W","F","63","4000 MCGEE ST
KANSAS CITY, MO 64111
(39.05390314900046, -94.58275625799968)","N"
