"reported_issue","current_status","open_date_time","resolved_date","issue_type","issue_sub_type","department_work_group","incident_address","latitude","longitude","lat_long","additional_questions"
"652705","resolved","2021-06-08T08:24:00.000","2021-09-09T00:00:00.000","Parks and Recreation","General Maintenance / Concern","Parks and Recreation - Maintenance","1319 E 47th St Kansas City 64110","39.041197","-94.567774","POINT (-94.567774 39.041197)","{""Name or Mile Marker of Location"":""Brush Creek"",""When did you see this?"":""06-08-2021 08:00 AM"",""Location"":""Trail""}"
"653544","resolved","2021-06-08T13:45:00.000","2021-09-09T00:00:00.000","Parks and Recreation","Trash or Dumping","Parks and Recreation - Maintenance","501 N Belmont Blvd Kansas City 64123","39.11871694","-94.50930127","POINT (-94.50930127 39.11871694)","{""Location"":""Park"",""Name or Mile Marker of Location"":"""",""When did you see the trash or dumping?"":""""}"
"652868","resolved","2021-06-08T09:28:00.000","2021-09-09T00:00:00.000","Parks and Recreation","General Maintenance / Concern","Parks and Recreation - Maintenance","3801 Blue Pkwy, BLD A Kansas City 64130","39.036538","-94.539487","POINT (-94.539487 39.036538)","{""Name or Mile Marker of Location"":""brush creek"",""When did you see this?"":""06-08-2021 09:30 AM"",""Location"":""Trail""}"
"652850","resolved","2021-06-08T09:21:00.000","2021-09-09T00:00:00.000","Parks and Recreation","General Maintenance / Concern","Parks and Recreation - Maintenance","3901 Blue Pkwy Kansas City 64130","39.036144","-94.538473","POINT (-94.538473 39.036144)","{""Name or Mile Marker of Location"":""Brush"",""When did you see this?"":""06-08-2021 09:00 AM"",""Location"":""Trail""}"
"652843","resolved","2021-06-08T09:19:00.000","2021-09-09T00:00:00.000","Parks and Recreation","General Maintenance / Concern","Parks and Recreation - Maintenance","4221 E 49th Ter Kansas City 64130","39.036327","-94.536028","POINT (-94.536028 39.036327)","{""Name or Mile Marker of Location"":""Brush Creek"",""When did you see this?"":""06-08-2021 09:00 AM"",""Location"":""Trail""}"
"652739","resolved","2021-06-08T08:35:00.000","2021-09-09T00:00:00.000","Parks and Recreation","General Maintenance / Concern","Parks and Recreation - Maintenance","2915 Swope Pkwy Kansas City 64130","39.039527","-94.551224","POINT (-94.551224 39.039527)","{""Name or Mile Marker of Location"":""Brush Creek"",""When did you see this?"":""06-08-2021 08:30 AM"",""Location"":""Trail""}"
"652732","resolved","2021-06-08T08:32:00.000","2021-09-09T00:00:00.000","Parks and Recreation","General Maintenance / Concern","Parks and Recreation - Maintenance","2402 Swope Pkwy Kansas City 64130","39.040992","-94.556178","POINT (-94.556178 39.040992)","{""Name or Mile Marker of Location"":""Brush Creek"",""When did you see this?"":""06-08-2021 08:00 AM"",""Location"":""Trail""}"
"662131","resolved","2021-06-15T07:01:00.000","2021-06-17T00:00:00.000","Streetlights","2 to 4 lights out","PW Streetlights","4901 NW 84th Ter Kansas City 64154","39.247669","-94.635268","POINT (-94.635268 39.247669)",
"739195","canceled","2021-08-12T13:27:00.000","2021-09-09T00:00:00.000","Property Violations","Other Property Maintenance Issues","NHS Preservation","11211 Corrington Ave Kansas City 64134","38.91947205","-94.50455004","POINT (-94.50455004 38.91947205)","{""Is this private property (not owned by the City, Land Bank, or Homesteading Authority)?"":""Yes""}"
"662052","resolved","2021-06-14T22:21:00.000","2021-06-15T00:00:00.000","Streetlights","Blinking Off and On","PW Streetlights","3022 Campbell St Kansas City 64109","39.07136175","-94.57462382","POINT (-94.57462382 39.07136175)",
"661946","resolved","2021-06-14T19:10:00.000","2021-06-15T00:00:00.000","Streetlights","1 light out","PW Streetlights","10904 Bellaire Ave Kansas City 64134","38.92692404","-94.52124385","POINT (-94.52124385 38.92692404)",
"661941","resolved","2021-06-14T19:07:00.000","2021-06-16T00:00:00.000","Streetlights","1 light out","PW Streetlights","9406 N Ditzler Ave Kansas City 64157","39.262974","-94.467171","POINT (-94.467171 39.262974)",
"658120","canceled","2021-06-11T09:08:00.000","2022-01-19T00:00:00.000","Property Violations","Other Property Maintenance Issues","NHS Preservation","11205 Crystal Ave Kansas City 64134","38.91929453","-94.5031771","POINT (-94.5031771 38.91929453)","null"
"643237","resolved","2021-06-01T09:12:00.000","2021-09-09T00:00:00.000","Parks and Recreation","Trash or Dumping","Parks and Recreation - Maintenance","3600 Blue Pkwy, A Kansas City 64130","39.036982","-94.541894","POINT (-94.541894 39.036982)","{""Location"":""Boulevard or Parkway"",""Name or Mile Marker of Location"":"""",""When did you see the trash or dumping?"":""""}"
"643133","resolved","2021-06-01T08:28:00.000","2021-09-09T00:00:00.000","Parks and Recreation","General Maintenance / Concern","Parks and Recreation - Maintenance","1319 E 47th St Kansas City 64110","39.041201","-94.567747","POINT (-94.567747 39.041201)","{""Location"":""Park"",""Name or Mile Marker of Location"":"""",""When did you see this?"":""""}"
"662133","resolved","2021-06-15T07:01:00.000","2021-06-17T00:00:00.000","Streetlights","Pole Damaged| Down or Leaning","PW Streetlights","11315 Sycamore Ter Kansas City 64134","38.92152566","-94.49717897","POINT (-94.49717897 38.92152566)",
"638966","resolved","2021-05-27T09:33:00.000","2021-09-09T00:00:00.000","Property Violations","Litter and Trash","NHS Preservation","3611 Campbell St Kansas City 64109","39.06104386","-94.5738408","POINT (-94.5738408 39.06104386)","{""Did you witness this?"":""Yes""}"
"636457","resolved","2021-05-25T17:05:00.000","2021-09-09T00:00:00.000","Property Violations","Weeds","NHS Preservation","4134 Monroe Ave Kansas City 64130","39.05018995","-94.54168928","POINT (-94.54168928 39.05018995)","{""Is this private property (not owned by the City, Land Bank, or Homesteading Authority)?"":""No""}"
"635612","resolved","2021-05-25T11:31:00.000","2021-09-09T00:00:00.000","Property Violations","Open to Entry","NHS Preservation","3150 Gillham Plz Kansas City 64109","39.06886964","-94.57941022","POINT (-94.57941022 39.06886964)","{""Have people been seen entering\/exiting this building?"":""No""}"
"656003","resolved","2021-06-09T19:39:00.000","2021-06-16T00:00:00.000","Traffic Signs and Street Markings","Other Traffic Signs","PW Signs","1125 W 76th St Kansas City 64114","38.990819","-94.603473","POINT (-94.603473 38.990819)","{""Type of Sign"":""Bus stop"",""Issue"":""Damaged""}"
"655849","resolved","2021-06-09T17:23:00.000","2021-06-16T00:00:00.000","Traffic Signs and Street Markings","Traffic Sign - Essential","PW Signs","700 E 61st St Kansas City 64110","39.01696664","-94.57878057","POINT (-94.57878057 39.01696664)","{""Type of Sign"":""Stop"",""Issue"":""Placement""}"
"655702","resolved","2021-06-09T16:03:00.000","2021-07-20T00:00:00.000","Traffic Signs and Street Markings","Street Name Sign","PW Signs","3446 Cypress Ave Kansas City 64128","39.06211769","-94.53166787","POINT (-94.53166787 39.06211769)","{""What is the issue?"":""Sign is missing""}"
"655690","resolved","2021-06-09T15:53:00.000","2021-06-16T00:00:00.000","Traffic Signs and Street Markings","Traffic Sign - Essential","PW Signs","3800 Raytown Rd Kansas City 64129","39.05526711","-94.50191207","POINT (-94.50191207 39.05526711)","{""Type of Sign"":""Stop"",""Issue"":""Down or missing""}"
"719363","resolved","2021-07-28T12:06:00.000","2021-09-09T00:00:00.000","Property Violations","Weeds","NHS Preservation","6505 State Line Rd Kansas City 64113","39.01031148","-94.60725302","POINT (-94.60725302 39.01031148)","{""Is this private property (not owned by the City, Land Bank, or Homesteading Authority)?"":""Yes""}"
"749318","resolved","2021-08-20T13:50:00.000","2021-08-20T00:00:00.000","Property Violations","Litter and Trash","NHS Preservation","4609 E 30th St Kansas City 64128","39.07081567","-94.52927877","POINT (-94.52927877 39.07081567)","{""Did you witness this?"":""Yes""}"
"749274","resolved","2021-08-20T13:26:00.000","2021-08-25T00:00:00.000","Property Violations","Weeds","NHS Preservation","5719 Troost Ave Kansas City 64110","39.02278181","-94.57369132","POINT (-94.57369132 39.02278181)","{""Is this private property (not owned by the City, Land Bank, or Homesteading Authority)?"":""Yes""}"
"749269","resolved","2021-08-20T13:22:00.000","2021-08-25T00:00:00.000","Property Violations","Weeds","NHS Preservation","5633 Troost Ave Kansas City 64110","39.02447468","-94.57361227","POINT (-94.57361227 39.02447468)","{""Is this private property (not owned by the City, Land Bank, or Homesteading Authority)?"":""Yes""}"
"707605","resolved","2021-07-20T10:45:00.000","2021-09-09T00:00:00.000","Property Violations","Other Property Maintenance Issues","NHS Preservation","342 Topping Ave Kansas City 64123","39.10895317","-94.51464383","POINT (-94.51464383 39.10895317)","null"
"731005","resolved","2021-08-06T08:55:00.000","2021-08-26T00:00:00.000","Trees - City Owned","Visibility","Parks and Recreation - Forestry","9300 Holmes Rd Kansas City 64131","38.95938596","-94.58252877","POINT (-94.58252877 38.95938596)","{""Did you witness this?"":""Yes""}"
"730940","resolved","2021-08-06T08:20:00.000","2021-08-09T00:00:00.000","Trees - City Owned","Limb Removal","Parks and Recreation - Forestry","231 W 62nd St Kansas City 64113","39.01559636","-94.59219799","POINT (-94.59219799 39.01559636)",
"596146","canceled","2021-04-23T21:37:00.000","2021-04-26T00:00:00.000","Administration or Questions","KC Water","311 Research",,,,,"{""Type"":""Concern"",""Please provide location information if needed for this report"":""2542\/2544 Charlotte""}"
"656276","resolved","2021-06-10T07:35:00.000","2021-06-10T00:00:00.000","Zoning and Permits","Residential Swimming Pool","CPD Development Services","7810 E 67th St Kansas City 64133","39.00331966","-94.49516554","POINT (-94.49516554 39.00331966)","{""Who owns the residence where this pool is located?"":""Courtney Dickerson"",""What are the problems with this pool? Check all that apply."":""Other (please describe)""}"
"639045","canceled","2021-05-27T10:21:00.000","2021-09-09T00:00:00.000","Property Violations","Litter and Trash","NHS Preservation","3021 E 51st St Kansas City 64130","39.03332945","-94.54912716","POINT (-94.54912716 39.03332945)","{""Did you witness this?"":""Yes""}"
"749378","resolved","2021-08-20T14:12:00.000","2021-08-30T00:00:00.000","Property Violations","Weeds","NHS Preservation","5819 Norfleet Rd Kansas City 64133","39.01470081","-94.42895595","POINT (-94.42895595 39.01470081)","{""Is this private property (not owned by the City, Land Bank, or Homesteading Authority)?"":""No""}"
"656059","resolved","2021-06-09T21:02:00.000","2021-06-16T00:00:00.000","Traffic Signs and Street Markings","Traffic Sign - Essential","PW Signs","2600 Cleveland Ave Kansas City 64127","39.0783302","-94.53892223","POINT (-94.53892223 39.0783302)","{""Type of Sign"":""Stop"",""Issue"":""Placement""}"
"656023","resolved","2021-06-09T20:06:00.000","2021-06-16T00:00:00.000","Traffic Signs and Street Markings","Other Traffic Signs","PW Signs","1125 W 76th St Kansas City 64114","38.990795","-94.603371","POINT (-94.603371 38.990795)","{""Type of Sign"":""Bus stop"",""Issue"":""Damaged""}"
"629376","resolved","2021-05-20T09:06:00.000","2021-09-09T00:00:00.000","Property Violations","Other Property Maintenance Issues","NHS Preservation","7408 E 118th Pl Kansas City 64134","38.909714","-94.504869","POINT (-94.504869 38.909714)","{""Is this private property (not owned by the City, Land Bank, or Homesteading Authority)?"":""Yes""}"
"772107","resolved","2021-09-09T20:42:00.000","2021-09-09T00:00:00.000","Water Service","No Water","Water Services Department","300 W Armour Blvd Kansas City 64111","39.06428579","-94.58939707","POINT (-94.58939707 39.06428579)","{""When did you experience the loss of service?"":""09-09-2021 08:20 PM"",""Do you know if others in your area are without water?"":""Yes""}"
"662268","resolved","2021-06-15T08:29:00.000","2021-06-16T00:00:00.000","Streetlights","1 light out","PW Streetlights","9612 Raytown Rd Kansas City 64134","38.94802015","-94.46677081","POINT (-94.46677081 38.94802015)",
"662132","resolved","2021-06-15T07:02:00.000","2021-06-15T00:00:00.000","Streetlights","2 to 4 lights out","PW Streetlights","4901 NW 84th Ter Kansas City 64154","39.247694","-94.635173","POINT (-94.635173 39.247694)",
"656249","resolved","2021-06-10T07:21:00.000","2021-08-10T00:00:00.000","Water Service","Low or High Pressure","Water Services Department","6641 Oak St Kansas City 64113","39.00739","-94.583855","POINT (-94.583855 39.00739)","{""Is the Pressure Low or High?"":""Low""}"
"749480","resolved","2021-08-20T15:03:00.000","2021-08-20T00:00:00.000","Property Violations","Other Property Maintenance Issues","NHS Preservation","4040 E 67th Ter Kansas City 64132","39.00381957","-94.53845725","POINT (-94.53845725 39.00381957)","{""Is this private property (not owned by the City, Land Bank, or Homesteading Authority)?"":""Yes""}"
"771471","resolved","2021-09-09T12:56:00.000","2021-09-10T00:00:00.000","Animals and Pets","Dead Animal On or Within the Right of Way","City Manager's Office","6738 NW Waukomis Dr Kansas City 64151","39.21753278","-94.6166148","POINT (-94.6166148 39.21753278)","{""Type of Animal"":""deer"",""Location of Animal"":""Between the sidewalk & the curb?"",""Please provide any additional information"":""Northwest 68th Street 200 ft west of NW  Waukomis""}"
"770860","resolved","2021-09-09T08:11:00.000","2021-09-10T00:00:00.000","Animals and Pets","Dead Animal On or Within the Right of Way","City Manager's Office","5516 N Richmond Ave Kansas City 64119","39.19509151","-94.49172981","POINT (-94.49172981 39.19509151)","{""Type of Animal"":""racoon "",""Location of Animal"":""Street"",""Please provide any additional information"":""5516 n. Richmond Ave ""}"
"770783","resolved","2021-09-09T07:11:00.000","2021-09-10T00:00:00.000","Animals and Pets","Dead Animal On or Within the Right of Way","City Manager's Office","2810 NE Parvin Rd Kansas City 64117","39.16362012","-94.54642459","POINT (-94.54642459 39.16362012)","{""Type of Animal"":""Cat"",""Location of Animal"":""Street"",""Please provide any additional information"":""""}"
"771022","resolved","2021-09-09T09:21:00.000","2021-09-10T00:00:00.000","Illegal Dumping","Dumping in the Right-of-Way","PW Solid Waste","1715 Cleveland Ave Kansas City 64127","39.09074247","-94.53762106","POINT (-94.53762106 39.09074247)","{""What has been dumped?"":""Tires,Yard Waste,Trash Bags,Trash"",""Where are the items?"":""Street"",""Did you see the dumping occurring?"":""No""}"
"771491","resolved","2021-09-09T13:08:00.000","2021-09-10T00:00:00.000","Illegal Dumping","Dumping in the Right-of-Way","PW Solid Waste","3314 Prospect Ave Kansas City 64128","39.06564858","-94.55338001","POINT (-94.55338001 39.06564858)","{""What has been dumped?"":""Trash"",""Where are the items?"":""Between the Curb and Sidewalk"",""Did you see the dumping occurring?"":""No""}"
