"cn","princ_name","rn","reg_ent_name","phys_loc_desc_txt","near_city_name","loc_cnty_name","loc_zip_txt","lat_dec_coord_num","long_dec_coord_num","deliv_txt","deliv_2_txt","usps_state_cd","zip_plus4_cd","incid_track_num","status_cd","start_dt","rcvd_dt","status_dt","media_name","rcv_wtr_body_txt","source","material_name","amt_num","uom_cd","clas_cd","incident_effect","incident_nature","comments","action","description","inv_num","tnrcc_region_name","coordinates"
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104046123","GENERIC INCIDENT ZIP CODE 77521",,"BAYTOWN","HARRIS","77521",,,,,,,"314381","CLOSED","2018-10-04T00:00:00.000","2018-10-04T00:00:00.000","2019-07-10T00:00:00.000","WASTE",,"Other","Unknown","0",,"006_OTHER","PROPERTY","OTHER",,"This incident does not fall under the regulatory authority of the TCEQ.","On October 4, 2018, at approximately 0943 hours, Mr. Bruce Brown called with an initial notification of sinkholes.  On October 4, 2018, an unknown amount of sinkholes appeared at 5111 Somerset Drive, Baytown, Texas 77521.",,"REGION 12 - HOUSTON",
"CN600297592","COASTAL TRANSPORT CO INC","RN104049325","GENERIC INCIDENT ZIP CODE 78223",,"SAN ANTONIO","BEXAR","78223",,,,,,,"234342","CLOSED","2016-04-05T00:00:00.000","2016-04-05T00:00:00.000","2016-06-08T00:00:00.000","AIR",,,,,,,"ENVIRONMENTAL","BLANK - USED BY PROGRAMS NOT REQUIRING NATURE CODE",,"Response is TAS Environmental is on site performing all remediation on the right of way.","The estimated amount of the spill is 100 to 200 gallons.  Cause is the driver pulled off the loading rack and the material leaked out of the tanker.  Impact is land.","1337624","REGION 13 - SAN ANTONIO",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104049275","GENERIC INCIDENT ZIP CODE 78218",,"SAN ANTONIO","BEXAR","78218",,,,,,,"247814","CLOSED","2016-11-25T00:00:00.000","2016-11-26T00:00:00.000","2016-11-27T00:00:00.000","WASTE",,,,,,,"ENVIRONMENTAL","BLANK - USED BY PROGRAMS NOT REQUIRING NATURE CODE","Assigned to waste investigator.","Referred to Waste Program","The dealer is dumping oil and paint behind his tralier.  The ground is saturated with oil.  There is no dumpster around.  There was also a car that was smoking.",,"REGION 13 - SAN ANTONIO",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104052691","GENERIC INCIDENT ZIP CODE 78745",,"AUSTIN","TRAVIS","78745",,,,,,,"314974","CLOSED","2019-06-10T00:00:00.000","2019-06-10T00:00:00.000","2019-11-13T00:00:00.000","WASTE",,"vehicle","DIESEL/GASOLINE/WATER MIXTURE","80","GALLONS","005_HAZMIN","ENVIRONMENTAL","OTHER","This incident does not meet the necessary criteria for conducting an onsite emergency response investigation.",,"Fuel release resulting from a two-vehicle accident.","1609947","REGION 11 - AUSTIN",
"CN603480534","YRC INC","RN100651546","ROADWAY EXPRESS",,"HOUSTON","HARRIS","77013","29.791944","-95.263888","9415 WALLISVILLE RD",,"TX","4603","315224","CLOSED","2019-06-14T00:00:00.000","2019-06-14T00:00:00.000","2021-06-24T00:00:00.000","WASTE",,"Fixed Site-Inland","UNKNOWN SUBSTANCE","135","GALLONS","006_OTHER","ENVIRONMENTAL","OTHER",,"The Houston Region has received the final report for review.  For further information, refer to investigation number 1706497.","On June 14, 2019, at approximately 1853 hours, Mr. Philip Stark, with HAZ-MAT ONE, called with an initial notification of a spill.  On June 14, approximately 135 gallons of a fire extinguisher compound was spilled at 9415 Wallisville Road, Houston (Harris County), Texas 77013.","1706497","REGION 12 - HOUSTON","POINT (-95.263888 29.791944)"
"CN601289648","WEATHERFORD INTERNATIONAL LLC","RN109945980","WEATHERFORD DRILLING SERVICES",,"HOUSTON","HARRIS","77060",,,"16210 W HARDY RD",,"TX","1664","315228","CLOSED","2019-06-20T00:00:00.000","2019-06-20T00:00:00.000","2020-06-02T00:00:00.000","WASTE",,"Fixed Site-Inland","Hydraulic Oil","250","GALLONS","003_OIL","ENVIRONMENTAL","INDUSTRIAL",,"The Houston Region has received the final report for review.  For further information, refer to investigation number 1652589.","On June 20, 2019, at approximately 1527 hours, Mr. Patrick Ford, with Weatherford International, called with an initial notification of a spill.  On June 20, 2019, approximately 250 gallons of hydraulic oil was spilled at 16210 West Hardy Road, Houston (Harris County), Texas 77060.","1652589","REGION 12 - HOUSTON",
"CN603138322","REFERRAL RAILROAD COMMISSION OF TEXAS","RN104047212","GENERIC INCIDENT ZIP CODE 77830",,"ANDERSON","GRIMES","77830",,,,,,,"235042","BREFERRED","2016-06-03T00:00:00.000","2016-06-03T00:00:00.000","2016-06-08T00:00:00.000","WASTE","ROCKY CREEK","PRODUCTION EQUIPMENT","Crude Oil","10","GALLONS","003_OIL","ENVIRONMENTAL","OTHER","On June 8, 2016 this complaint incident was referred to the Railroad Commission of Texas for further investigation.",,"Oil production equipment released crude oil into an unnamed tributary.",,"REGION 09 - WACO",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104053335","GENERIC INCIDENT ZIP CODE 78861",,"HONDO","MEDINA","78861",,,,,,,"265950","CLOSED","2017-08-22T00:00:00.000","2017-08-22T00:00:00.000","2018-02-05T00:00:00.000","WASTE",,"generator","DIESEL/GASOLINE/WATER MIXTURE","100","GALLONS","003_OIL","ENVIRONMENTAL","BLANK - USED BY PROGRAMS NOT REQUIRING NATURE CODE",,"United Professional Service is on site performing excavation.","The incident time is the discovery time.  Cause is a failed fuel filter in a generator allowing the material to leak, impact is land.","1467257","REGION 13 - SAN ANTONIO",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104048863","GENERIC INCIDENT ZIP CODE 78132",,"NEW BRAUNFELS","COMAL","78132",,,,,,,"316150","CLOSED","2019-07-11T00:00:00.000","2019-07-11T00:00:00.000","2019-07-18T00:00:00.000","AIR",,,,,,,"ENVIRONMENTAL","BLANK - USED BY PROGRAMS NOT REQUIRING NATURE CODE","Ed O-C.. no response needed.",,"Caller is reporting he was exposed to arsenic, lead, cadmium and chromium from a facility he lived by.",,"REGION 13 - SAN ANTONIO",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104048822","GENERIC INCIDENT ZIP CODE 78124",,"MARION","GUADALUPE","78124",,,,,,,"235277","CLOSED","2016-06-08T00:00:00.000","2016-06-09T00:00:00.000","2016-09-06T00:00:00.000","WASTE",,"18 wheeler","DIESEL OIL #2/GUAR GUM","45","GALLONS","003_OIL","ENVIRONMENTAL","BLANK - USED BY PROGRAMS NOT REQUIRING NATURE CODE",,"Response is a company call the Cleaning Guys and they are en route to perform the clean up, ETA is unknown","Driver of an 18 wheeler struck road debris puncturing a saddle tank, side is unknown.  Impact is land.","1358597","REGION 13 - SAN ANTONIO",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104042403","GENERIC INCIDENT ZIP CODE 76932",,"BIG LAKE","REAGAN","76932",,,,,,,"316691","CLOSED",,"2019-07-22T00:00:00.000","2019-09-09T00:00:00.000","WASTE","Colorado River Basin","tractor trailer","Diesel fuel","40","GALLONS","006_OTHER","ENVIRONMENTAL","MUNICIPAL NON-INDUSTRIAL","Please see Investigation No. 1592929 for additional information.","Greg Dannheim of the TCEQ San Angelo Region Office conducted an immediate on-site Emergency Response investigation.  The Responsible Party was unknown.  The spill was remediated by TXDOT.","On July 22, 2019, at 2:00 PM, the Texas Commission on Environmental Quality (TCEQ) San Angelo Region Office received notification of a diesel spill from TXDOT.  The spill occurred approximately 270 feet north of the intersection of Highway 67 and Highway 137, on the east side of Highway 137, in Big Lake, Reagan County, Texas.  An estimated 30-40 gallons of diesel was released onto the side of Highway 137.  Impact was land only.  Cause was apparently from a leaking saddle tank on a tractor trailer truck.  Responsible Party was unknown.  The spill apparently occurred the morning of July 22, 2019.","1592929","REGION 08 - SAN ANGELO",
"CN600647275","COMAL COUNTY","RN104048574","GENERIC INCIDENT ZIP CODE 78070",,"SPRING BRANCH","COMAL","78070",,,,,,,"317155","CLOSED","2019-04-09T00:00:00.000","2018-11-10T00:00:00.000","2018-11-10T00:00:00.000","WATER","Guadalupe River Basin",,,,,,"ENVIRONMENTAL","BLANK - USED BY PROGRAMS NOT REQUIRING NATURE CODE",,"The TCEQ delegated the authority to the Authorized Agent, no action is warrented.","Complainant is upset that the County is enforcing OSSF regulations on them as the property owner instead of the developer that submitted the OSSF for approval.",,"REGION 13 - SAN ANTONIO",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104048996","GENERIC INCIDENT ZIP CODE 78151",,"RUNGE","KARNES","78151",,,,,,,"317640","CLOSED","2019-07-11T00:00:00.000","2019-07-11T00:00:00.000","2019-07-31T00:00:00.000","AIR",,,,,,,"ENVIRONMENTAL","BLANK - USED BY PROGRAMS NOT REQUIRING NATURE CODE",,,"A explosion of a natural gas line.","1581907","REGION 13 - SAN ANTONIO",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104049374","GENERIC INCIDENT ZIP CODE 78228",,"SAN ANTONIO","BEXAR","78228",,,,,,,"317685","CLOSED","2019-07-28T00:00:00.000","2019-07-28T00:00:00.000","2019-07-31T00:00:00.000","WATER",,,,,,,"ENVIRONMENTAL","BLANK - USED BY PROGRAMS NOT REQUIRING NATURE CODE","The incident was referred to the San Antonio region water section.",,"Caller is concerned the water entering her home is contaminated, she became sick after drinking a glass of water.",,"REGION 13 - SAN ANTONIO",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104041694","GENERIC INCIDENT ZIP CODE 76712",,"WOODWAY","MCLENNAN","76712",,,,,,,"235736","CLOSED","2001-01-01T00:00:00.000","2016-06-13T00:00:00.000","2016-06-16T00:00:00.000","WASTE",,"UNKNOWN","Crude Oil","0",,"006_OTHER","ENVIRONMENTAL, OIL AND GAS","OTHER","This incident has been referred to the Railroad Commission of Texas.",,"Spill of crude oil on land.",,"REGION 09 - WACO",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104049077","GENERIC INCIDENT ZIP CODE 78163",,"BULVERDE","COMAL","78163",,,,,,,"258945","CLOSED","2017-05-28T00:00:00.000","2017-05-28T00:00:00.000","2017-05-30T00:00:00.000","WATER",,,,,,,"ENVIRONMENTAL","BLANK - USED BY PROGRAMS NOT REQUIRING NATURE CODE",,"DOW Chemical Ag specialist contacted.  Spill is on dirt road leading to a field and will be allowed to remediate by naturally occuring microbes within soil.","Herbiscide spill (1.5 gallons Grazon P plus D mixed with 150 gallons of water).  Spill area is 10ft. by 4 ft., the gasket on the pressure valve locate on a 200 gallon sprayer blew.",,"REGION 13 - SAN ANTONIO",
,,"RN104054226","GENERIC INCIDENT ZIP CODE 79065",,"PAMPA","GRAY","79065",,,,,,,"318236","CLOSED","2019-08-05T00:00:00.000","2019-08-06T00:00:00.000","2019-10-09T00:00:00.000","AIR",,,,,,,"ENVIRONMENTAL","SMOKE","This incident was determined to nt be a TCEQ regulated activity. This incident will be closed without investigation.","Alerted the fire department","a pigging station for Midcoast inside Pampa Compressor Station owned by Northern Natural Gas cause fire after changing out a filter with Iron Sulfide which combusted",,"REGION 01 - AMARILLO",
"CN601065006","RAILROAD COMMISSION OF TEXAS","RN104048780","GENERIC INCIDENT ZIP CODE 78119",,"KENEDY","KARNES","78119",,,,,,,"234164","BREFERRED","2016-05-30T00:00:00.000","2016-05-30T00:00:00.000","2016-08-01T00:00:00.000","WASTE",,"18 wheeler","Saltwater","0",,"006_OTHER","OIL AND GAS","BLANK - USED BY PROGRAMS NOT REQUIRING NATURE CODE",,"INTRODUCTION

On August 1, 2016, Ms. Kara Allen, Environmental Investigator (EI) with the Texas Commission on Environmental Quality (TCEQ) Region 13 – San Antonio Office, conducted an Emergency Response Record Review (ER RR) to determine compliance with 30 Texas Administrative Code (TAC) 327 rules and requirements for an incident (Incident No. 234164) which occurred on May 30, 2016. The incident occurred on County Road (CR) 182 near Highway (Hwy) 72 in Kenedy, Karnes County, Texas. The incident, which involved an 18-wheeler rollover, resulted in the release of approximately 90 to 100 barrels of saltwater to the right-of-way and onto private property near the accident location.

BACKGROUND

On May 30, 2016, TCEQ San Antonio Office received notification of the spill at 12:16 p.m. The incident was reported as a salt water spill from an 18-wheeler rollover on CR 182. The incident was originally reported by Mr. Shelby Dupnik, Karnes County Emergency Management Coordinator. Ms. Allen, Primary Emergency Response Contact, called Mr. Dupnik to further discuss the incident. Mr. Dupnik stated that the tanker truck was half-full to full, and may have spilled more on private property than any other land. At that time, Mr. Dupnik had left a message with the Railroad  Commission of Texas (RRC) hotline and was awaiting a call back.

At approximately 12:45 p.m., Emergency Response Coordinator Ms. Joy Thurston-Cook contacted Mr. Chris Dzuik, TCEQ Region 13 EI, concerning the incident. Mr. Dzuik contacted Mr. Dupnik later that day regarding the specific location and details of the spill. Mr. Dupnik indicated that the accident resulted in the release of salt water to the right-of-way and onto private property near the accident location. Mr. Dzuik then contacted TCEQ San Antonio Office Waste Section Manager Mr. Cameron Lopez regarding the incident. It was determined at this time that Mr. Dzuik should depart to the location to assess any potential environmental concerns.

Mr. Dzuik arrived at the location at 1:30 p.m. and spoke with Mr. Dupnik who was still present at the scene. Mr. Dupnik informed Mr. Dzuik that there was a fatality associated to the accident and that Texas Department of Public Safety officers were evaluating the scene. Upon arrival at the scene, Mr. Dzuik was informed that the Responsible Party (RP) was Select Energy Services based in Kenedy, Texas. Representatives of the RP. Mr. Brandon Ziegel and Mr. Craig Fric, were at the scene to assess any environmental concerns. Mr. Fric indicated that CTI Environmental had been contracted to perform any necessary cleanup activities at the scene. Select Energy Services Representatives utilized another transport tanker, which had also arrived at the spill location, to transfer any remaining saltwater from the overturned tanker. Based on the information provided to Mr. Dzuik, approximately 90 to 100 barrels of saltwater were discharged. Mr. Dzuik provided contact information for the RRC to the RP so that the appropriate regulatory agencies were notified regarding the discharge. The RP contacted the RRC after hours contact line while Mr. Dzuik was present at the scene. RRC representatives indicated that a site visit would be performed the following day. Mr. Dzuik spoke with Mr. Alvin Theis, CTI Environmental representative, before departing the scene. Mr. Dzuik was informed that CTI Environmental would be handling the reporting requirements for the RP. Mr. Dzuik departed the scene shortly thereafter. Mr. Dzuik informed Mr. Theis that a representative from the TCEQ would be in contact regarding to whom any cleanup reports should be sent.","A 18 wheeler tanker truck rolled over and a large amount of saltwater leaked out.",,"REGION 13 - SAN ANTONIO",
"CN601573330","PENSKE TRUCK LEASING CO LP","RN104049135","GENERIC INCIDENT ZIP CODE 78204",,"SAN ANTONIO","BEXAR","78204",,,,,,,"318567","CLOSED","2019-08-09T00:00:00.000","2019-08-09T00:00:00.000","2019-09-13T00:00:00.000","WASTE",,"Truck","Hydraulic Oil","15","GALLONS","003_OIL","ENVIRONMENTAL","BLANK - USED BY PROGRAMS NOT REQUIRING NATURE CODE","The amount of material released was below the threshold for a reportable event.  Clean-up records provided indicate the spill was properly addressed.  Therefore, the incident will be closed with no further action required. Spill report ERTS #99417 was recevied 9/13/19.","Cleaning Guys was contracted to perform the clean up.","A hydraulic lift was on the back of a truck and the hydraulic line broke releasing the material.  Impact is land.",,"REGION 13 - SAN ANTONIO",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104052295","GENERIC INCIDENT ZIP CODE 78701",,"AUSTIN","TRAVIS","78701",,,,,,,"319045","CLOSED","2019-07-19T00:00:00.000","2019-07-19T00:00:00.000","2019-09-18T00:00:00.000","WATER","SHOAL CREEK","WATER MAIN","POTABLE WATER","0",,"006_OTHER","ENVIRONMENTAL","OTHER","More information will be available upon approval of the investigation report.","This complaint has been assigned and will be further investigated by an Environmental Investigator.","Broken water main resulting in a fish kill in Shoal Creek.","1597213","REGION 11 - AUSTIN",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104039185","GENERIC INCIDENT ZIP CODE 76226",,"ARGYLE","DENTON","76226",,,,,,,"319100","CLOSED","2019-08-04T00:00:00.000","2019-08-05T00:00:00.000","2019-08-28T00:00:00.000","WATER","Pond","Tractor Supply Company","Other","0",,"003_OIL","ENVIRONMENTAL","MUNICIPAL NON-INDUSTRIAL",,"See TCEQ Investigation Report No. 1582599 for additional information.","Received Date: August 05, 2019 
Responsible Party: None	
Material/Quantity Released: Petroleum product/Oil (suspected)
Incident Location: Argyle (Denton County), Texas 
Spill Report Number(s): Complaint
Contractor(s): None","1582599","REGION 04 - DFW METROPLEX",
"CN601065006","RAILROAD COMMISSION OF TEXAS","RN109249409","ER EVENT NEAR HWY 190 E IN SAN SABA TX 76877","Near Hwy 190 E in San Saba",,"SAN SABA",,,,,,,,"236271","BREFERRED","2016-06-20T00:00:00.000","2016-06-20T00:00:00.000","2016-06-29T00:00:00.000","AIR",,"PIPELINE","NATURAL GAS","0",,"006_OTHER","ENVIRONMENTAL","PIPELINE","This incident has been referred to the Railroad Commission of Texas.",,"A release of natural gas while exposing a transmission line.",,"REGION 09 - WACO",
"CN601573330","PENSKE TRUCK LEASING CO LP","RN104041223","GENERIC INCIDENT ZIP CODE 76645","HILLSBORO","HILLSBORO","HILL","76645",,,,,,,"319780","CLOSED","2019-08-07T00:00:00.000","2019-08-26T00:00:00.000","2019-08-28T00:00:00.000","WASTE",,"ACCIDENT","DIESEL/GASOLINE/WATER MIXTURE","0",,"006_OTHER","ENVIRONMENTAL","OTHER","More information will be available upon approval of the investigation report.","This complaint has been assigned and will be further investigated by an Environmental Investigator.","Unknown amount of diesel spill","1591611","REGION 09 - WACO",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104047352","GENERIC INCIDENT ZIP CODE 77845",,"COLLEGE STATION","BRAZOS","77845",,,,,,,"320172","CLOSED","2019-08-31T00:00:00.000","2019-09-03T00:00:00.000","2019-09-10T00:00:00.000","WASTE",,"18 WHEELER","UNKNOWN SUBSTANCE","0",,"006_OTHER","ENVIRONMENTAL","OTHER","More information will be available upon approval of the investigation report.","This complaint has been assigned and will be further investigated by an Environmental Investigator.","Train collieded with an 18 wheeler that was stopped on the tracks","1592978","REGION 09 - WACO",
