"application_id","applicant_name","region","grant_amount","project_title_long","grant_summary","city","geo"
"77748085","Sherman Community Players","Prairies & Lakes","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Sherman","POINT (-96.609017 33.63559)"
"48940","Wichita Falls Symphony Orchestra","Panhandle Plains","4000","Arts Respond Economic Development","To support monthly performances by small ensembles for audiences attending the After Hours Artwalk in downtown Wichita Falls.","Wichita Falls","POINT (-98.500854 33.90976)"
"48140","Dance Council","Prairies & Lakes","4500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Dallas","POINT (-96.796215 32.777977)"
"48402","Voices of Change","Prairies & Lakes","6500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Dallas","POINT (-96.796215 32.777977)"
"10089438","Woodlands Children's Museum","Gulf Coast","387","Performance Support","Artistic fee subsidy for MCP Shows/Margaret Clauder to perform in The Woodlands on December 21, 2020.","The Woodlands","POINT (-95.484612 30.182039)"
"48703","Texas Accountants and Lawyers for the Arts","Hill Country","2000","Arts Respond Economic Development","To support education and technical assistance for artists and arts organizations impacted by COVID-19 closures, aiming to increase their ability to contribute to the state’s economy.","Austin","POINT (-97.746598 30.264979)"
"48317","Rice Design Alliance/Rice University","Gulf Coast","3500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Houston","POINT (-95.369506 29.760803)"
"10088865","Young Audiences of Houston","Gulf Coast","1512","Performance Support","Artistic fee subsidy for Joseph Dixon to conduct workshops for youth in Houston, October 5-December 11, 2020.","Houston","POINT (-95.369506 29.760803)"
"10090854","City of Terrell/Riter C. Hulsey Public Library","Prairies & Lakes","172","Performance Support","Artistic fee subsidy for Mark Shelton Solo Percussionist to perform at Literacy Depot in Terrell, 6/21/2021 - 6/21/2021","Terrell","POINT (-96.280661 32.736812)"
"77748112","Texas Accountants and Lawyers for the Arts","Hill Country","2407","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Austin","POINT (-97.746598 30.264979)"
"77748588","Houston Center for Photography","Gulf Coast","2000","Designated Funding-Texas Women for the Arts","Support for Picture This! a program to teach Houston students to use photography as a tool for personal expression while learning camera basics.","Houston","POINT (-95.369506 29.760803)"
"77748390","Judd Foundation","Big Bend Country","2407","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Marfa","POINT (-104.020624 30.309412)"
"77748258","Chamber Music Houston","Gulf Coast","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Houston","POINT (-95.369506 29.760803)"
"77748312","East Texas Symphony Orchestra","Piney Woods","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Tyler","POINT (-95.300644 32.350763)"
"48519","Ars Lyrica Houston","Gulf Coast","6500","Arts Respond Education","To support a series of interactive early music workshops for K-12th grade students in the greater Houston area.","Houston","POINT (-95.369506 29.760803)"
"48806","Conspirare","Hill Country","3000","Arts Respond Economic Development","To support the online performance of In Time of Spring in Austin, a musical program centered on hope and renewal, featuring GRAMMY Award-winning singers.","Austin","POINT (-97.746598 30.264979)"
"48155","El Paso Opera","Big Bend Country","5500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","El Paso","POINT (-106.492257 31.76006)"
"48280","Mineola League of the Arts","Piney Woods","7500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Mineola","POINT (-73.63462 40.74607)"
"10090803","Wichita Falls Museum of Art","Panhandle Plains","400","Performance Support","Artistic fee subsidy for Toni Simmons to perform at Wichita Falls Museum of Art at MSU Texas in Wichita Falls, 6/16/2021 - 6/23/2021","Wichita Falls","POINT (-98.500854 33.90976)"
"48414","Writer's Garret","Prairies & Lakes","9500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Dallas","POINT (-96.796215 32.777977)"
"48482","Rockport Cultural Arts District","Gulf Coast","34914","Cultural District Project","To support the first phase of the restoration of the historic San Antonio-Aransas Pass Railroad Depot, to function as the Rockport Cultural Arts District’s office and recognize the unique cultural attributes of the area.","Rockport","POINT (-97.042511 28.041249)"
"77748162","Young Audiences of Southeast Texas","Gulf Coast","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Beaumont","POINT (-94.102012 30.08617)"
"48096","Chamber Orchestra of San Antonio","South Texas Plains","8500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","San Antonio","POINT (-98.494599 29.425173)"
"48686","San Antonio Museum of Art","South Texas Plains","5000","Arts Respond Education","To support art education activities for Title I schools in San Antonio, including virtual tours and online artist demonstrations.","San Antonio","POINT (-98.494599 29.425173)"
"77747978","Kids Excel El Paso","Big Bend Country","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","El Paso","POINT (-106.492257 31.76006)"
"77748413","ArtCentre of Plano","Prairies & Lakes","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Plano","POINT (-96.697586 33.019695)"
"48780","Austin Classical Guitar Society","Hill Country","6000","Arts Respond Public Safety & Criminal Justice","To support virtual classical guitar classes for incarcerated and court-involved youth in Travis and Williamson counties.","Austin","POINT (-97.746598 30.264979)"
"48238","Kids Excel El Paso","Big Bend Country","5500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","El Paso","POINT (-106.492257 31.76006)"
"48855","Houston Center for Photography","Gulf Coast","5500","Arts Respond Health & Human Services","To support Picture This!, a hands-on photography education program conducted with pandemic safety measures for children battling cancer at Texas Children’s Hospital and immigrant youth at St. Jerome Emiliani Foster Care.","Houston","POINT (-95.369506 29.760803)"
"48641","Line Upon Line Percussion","Hill Country","3500","Arts Respond Education","To support the Winter Composer Festival, bringing together Austin-area high school composers and percussionists for a series of rehearsals and lectures.","Austin","POINT (-97.746598 30.264979)"
"77748611","Art Museum of Southeast Texas","Gulf Coast","5000","Commission Initiative - Creative Forces","Support for art activities and programming offered to military families as an additional feature of the Blue Star Museums program for summer 2021.","Beaumont","POINT (-94.102012 30.08617)"
"77748129","Tobin Center for the Performing Arts (dba)","South Texas Plains","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","San Antonio","POINT (-98.494599 29.425173)"
"77748629","Madi Museum","Prairies & Lakes","5000","Commission Initiative - Creative Forces","Support for art activities and programming offered to military families as an additional feature of the Blue Star Museums program for summer 2021.","Dallas","POINT (-96.796215 32.777977)"
"77748305","Dance of Asian America","Gulf Coast","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Houston","POINT (-95.369506 29.760803)"
"48730","Waco Cultural Arts Fest","Prairies & Lakes","4500","Arts Respond Economic Development","To support the Waco Billboard Art Project, an exhibition featuring the work of emerging and under-recognized artists on billboards throughout the Waco region, with an online guide for visitors.","Waco","POINT (-97.129989 31.556767)"
"48851","Hispanic Alliance for the Performing Arts","Hill Country","5000","Arts Respond Education","To support El Sistema inspired music lessons, mentoring, and performances at Title I high schools in the Austin Independent School District.","Austin","POINT (-97.746598 30.264979)"
"48550","Blue Lapis Light","Hill Country","3500","Arts Respond Public Safety & Criminal Justice","To support Youth Taking Flight, a dance program for empowering at-risk Austin-area youth, culminating in a performance.","Austin","POINT (-97.746598 30.264979)"
"48792","BT Studios (dba Be Theatre)","Panhandle Plains","2000","Arts Respond Education","To support the Literature Alive project, providing books and a live-streamed performance to students in the San Angelo Independent School District.","San Angelo","POINT (-100.437304 31.46378)"
"48604","Fort Worth Symphony Orchestra","Prairies & Lakes","6500","Arts Respond Education","To support educational orchestra performances and activities in K-12th grade schools in Fort Worth.","Fort Worth","POINT (-97.340038 32.739977)"
"48521","Art and Beyond","Prairies & Lakes","2000","Arts Respond Public Safety & Criminal Justice","To support after-school programs targeting at-risk youth in southwest Dallas County.","Cedar Hill","POINT (-96.954231 32.589903)"
"10089465","Young Audiences of Southeast Texas","Gulf Coast","1350","Performance Support","Artistic fee subsidy for Mark Shelton Solo Percussionist to perform for children in Hardin, Jefferson, and Orange counties, January 26-June 30, 2021.","Beaumont","POINT (-94.102012 30.08617)"
