"license_type","license_number","business_county","business_name","business_address_line1","business_address_line2","business_city_state_zip","business_telephone","license_expiration_date_mmddccyy","owner_name","mailing_address_line1","mailing_address_line2","mailing_address_city_state_zip","mailing_address_county_code","mailing_address_county","mailing_address_zip","owner_telephone","license_subtype","continuing_education_flag"
"Barber Shop","227306","RANDALL","BUFFALO BARBER SHJOP","2319 4TH AVENUE",,"CANYON TX 79015","8066553742","01/13/2023","BUFFALO BARBER SHJOP","28900 S SONCY RD",,"CANYON TX 79015-6420","381","RANDALL","79015",,"BS","N"
"Barber Shop","230888","JEFFERSON","UPTOWN STUDIOS","2192 EASTER FREEWAY",,"BEAUMONT TX 77703","4093385708","09/20/2023","UPTOWN STUDIOS","4075 LAUREL ST APT 75",,"BEAUMONT TX 77707-2133","245","JEFFERSON","77703",,"BS","N"
"Barber Shop","10881","HARRISON","HALLSVILLE BARBER SHOP","111 W MAIN","PO BOX 986","HALLSVILLE TX 75650","9032385332","02/01/2023","HALLSVILLE BARBER SHOP","PO BOX 986",,"HALLSVILLE TX 75650-0986","203","HARRISON","75650",,"BS","N"
"Barber Shop","227407","HARRIS","PRESTIGE BARBER STUDIO","8200 WILCREST DR  SUIT 5",,"HOUSTON TX 77072","2818271232","03/07/2023","PRESTIGE BARBER STUDIO","8200 WILCREST DR STE 5",,"HOUSTON TX 77072-4328","201","HARRIS","77072",,"BS","N"
"Barber Shop","229669","EL PASO","PATRICIA'S HAIR GALLERY","1858 TRAWOOD SUIT B",,"EL PASO TX 79935","9152563930","04/21/2024","PATRICIA'S HAIR GALLERY","9501 SELKIRK DR",,"EL PASO TX 79925-6025","141","EL PASO","79935",,"BS","N"
"Barber Shop","229017","HIDALGO","BARBERSHOP 23","6101 N 23 ST SUITE G",,"MCALLEN TX 78504","9564579581","05/23/2023","BARBERSHOP 23","6101 N 23RD ST STE G",,"MCALLEN TX 78504-3945","215","HIDALGO","78504",,"BS","N"
"Barber Shop","230003","WILLIAMSON","FRANKS BARBERSHOP","1909 SOUTH HIGHWAY 183 #108",,"LEANDER TX 78641","5128179413","08/19/2022","FRANKS BARBERSHOP","5801 THUNDERBIRD APT 22",,"LAGO VISTA TX 78645-5800","491","TRAVIS","78641",,"BS","N"
"Barber Shop","226999","NACOGDOCHES","HILLTOP BARBERSHOP","811 CYPRESS AVE.",,"CUSHING TX 75760","9363268523","07/29/2024","HILLTOP BARBERSHOP","PO BOX 216",,"CUSHING TX 75760-0216","347","NACOGDOCHES","75760",,"BS","N"
"Barber Shop","4818","DUVAL","BOLE'S BARBER SHOP","205 ROTARY DRIVE","P O BOX 762","SAN DIEGO TX 78384","3612792436","10/01/2023","BOLE'S BARBER SHOP","PO BOX 762",,"SAN DIEGO TX 78384-0762","131","DUVAL","78384",,"BS","N"
"Barber Shop","207512","TARRANT","THE LOOK HAIR & NAILS","3100 W ARKANSAS LN STE L",,"ARLINGTON TX 76016","8172740099","04/18/2023","THE LOOK HAIR & NAILS","3100 W ARKANSAS LN STE L",,"ARLINGTON TX 76016-5872","439","TARRANT","76016",,"BS","N"
"Barber Shop","228364","NUECES","SPORT CLIPS","5625 SARATOGA BLVD #103",,"CORPUS CHRISTI TX 78414","2102199525","07/24/2024","SPORT CLIPS","119 RIO SEDONA WAY",,"HELOTES TX 78023-4492","355","BEXAR","78414",,"BS","N"
"Barber Shop","227817","TOM GREEN","BEAUTIFUL PEOPLE","1809 FREELAND AVE",,"SAN ANGELO TX 76901","3256570738","11/06/2023","BEAUTIFUL PEOPLE","1809 FREELAND AVE",,"SAN ANGELO TX 76901-3156","451","TOM GREEN","76901",,"BS","N"
"Barber Shop","226351","WILSON","TEDDY'S BARBER SHOP","1224 7TH ST",,"FLORESVILLE TX 78114","2106336985","08/05/2023","TEDDY'S BARBER SHOP","1224 7TH ST",,"FLORESVILLE TX 78114-2053","493","WILSON","78114",,"BS","N"
"Barber Shop","230205","TARRANT","SOCAL BARBERSHOP","4460 HEMPHILL ST",,"FORT WORTH TX 76115","6823092515","12/03/2022","SOCAL BARBERSHOP","4004 HAWLET ST",,"FORT WORTH TX 76103-3923","439","TARRANT","76115",,"BS","N"
"Barber Shop","231421","SAN PATRICIO","FASHION HAIRSTYLES","2621 MAIN ST",,"INGLESIDE TX 78362","9565885661","05/31/2024","FASHION HAIRSTYLES","2410 AVENUE E",,"INGLESIDE TX 78362-6011","409","SAN PATRICIO","78362",,"BS","N"
"Barber Shop","228938","TRAVIS","SHALOM HAIR CUT","3401 E 7TH ST",,"AUSTIN TX 78702-4033","5127853559","04/29/2021","SHALOM HAIR CUT","3401 E 7TH ST",,"AUSTIN TX 78702-4033","453","TRAVIS","78702",,"BS","N"
"Barber Shop","224695","DALLAS","TEXAS ELITE BARBERS","606A SINGLETON BLVD",,"DALLAS TX 75212","9729519872","04/18/2022","TEXAS ELITE BARBERS","606A SINGLETON BLVD",,"DALLAS TX 75212-4009","113","DALLAS","75212",,"BS","N"
"Barber Shop","223102","DALLAS","TEXAS FADEZ BARBERSHOP","1228 S HAMPTON RD.",,"DALLAS TX 75208","2145164287","08/27/2022","TEXAS FADEZ BARBERSHOP","523 JEFF GRIMES BLVD",,"DESOTO TX 75115-4650","113","DALLAS","75208",,"BS","N"
"Barber Shop","227331","TARRANT","EAST GATE BARBER SHOP","6010 LT JG BARNETT RD",,"FORT WORTH TX 76114","8177328410","01/27/2023","EAST GATE BARBER SHOP","6010 LT JG BARNETT RD",,"FORT WORTH TX 76114-3105","439","TARRANT","76114",,"BS","N"
"Barber Shop","225727","GALVESTON","THE HAIR PLACE","2610-MARKET",,"GALVESTON TX 77550","4097711449","06/16/2024","THE HAIR PLACE","2610 MARKET ST",,"GALVESTON TX 77550-1433","167","GALVESTON","77550",,"BS","N"
"Barber Shop","231188","EL PASO","ML PRIME HAIR CUTS","850 N CAROLINA STE 7",,"EL PASO TX 79915-2765","9152834222","03/07/2024","ML PRIME HAIR CUTS","850 N CAROLINA DR STE 7",,"EL PASO TX 79915-2765","141","EL PASO","79915",,"BS","N"
"Barber Shop","220842","BEXAR","K'S CLIPPER CUTS","22106 BULVERDE RD SUITE 102",,"SAN ANTONIO TX 78259","2104810168","03/26/2021","K'S CLIPPER CUTS","2310 ENCINO MIST",,"SAN ANTONIO TX 78259-2687","29","BEXAR","78259",,"BS","N"
"Barber Shop","5680","COLORADO","DIANE'S","1055 BUESCHER ROAD",,"COLUMBUS TX 78934","9794844010","04/10/2023","DIANE'S","PO BOX 635",,"COLUMBUS TX 78934-0635","89","COLORADO","78934",,"BS","N"
"Barber Shop","11478","HARRIS","5 H BARBER SHOP","902 DEWALT",,"HOUSTON TX 77088","2817333960","05/23/2024","5 H BARBER SHOP","1412 AXLERIDGE DR",,"CONROE TX 77384-3367","201","MONTGOMERY","77088",,"BS","N"
"Barber Shop","221950","HARRIS","YOUNG FELLAS BARBER SHOP","9651 BISSIONNETT SUIT 103A",,"HOUSTON TX 77036","7139958811","08/20/2022","YOUNG FELLAS BARBER SHOP","9651 BISSONNET ST STE 103A",,"HOUSTON TX 77036-8015","201","HARRIS","77036",,"BS","N"
"Barber Shop","231358","TARRANT","BASQUI BARBERSHOP","2801 CENTRAL DR STE 2831",,"BEDFORD TX 76021","8178976320","05/11/2024","BASQUI BARBERSHOP","3333 CHALMETTE CT",,"FORT WORTH TX 76140-2511","439","TARRANT","76021",,"BS","N"
"Barber Shop","228988","BEXAR","LUCCI'S BARBER SALON","121 WHITEWOOD DR3",,"SAN ANTONIO TX 78242-1200","2109921262","06/24/2023","LUCCI'S BARBER SALON","121 WHITEWOOD DR",,"SAN ANTONIO TX 78242-1200","29","BEXAR","78242",,"BS","N"
"Barber Shop","225231","HARRIS","PLATINUM CUTS BARBERSHOP","4704 GRIGGS RD",,"HOUSTON TX 77021","8327482459","06/25/2023","PLATINUM CUTS BARBERSHOP","4704 GRIGGS RD",,"HOUSTON TX 77021-2845","201","HARRIS","77021",,"BS","N"
"Barber Shop","229871","TRAVIS","GEISER BARBERING LLC","707 W 10TH ST # 202",,"AUSTIN TX 78701-2033","5125969956","06/25/2022","GEISER BARBERING LLC","707 W 10TH ST # 202",,"AUSTIN TX 78701-2033","453","TRAVIS","78701",,"BS","N"
"Barber Shop","228817","TRAVIS","HAIR ENVY SALON","2621 JONES RD",,"AUSTIN TX 78745","5125542164","03/05/2023","HAIR ENVY SALON","6412 KING GEORGE DR",,"AUSTIN TX 78745-3967","453","TRAVIS","78745",,"BS","N"
"Barber Shop","200955","NUECES","DAVID'S BARBER SHOP","2915 NORTON",,"CORPUS CHRISTI TX 78415","3618537566","12/11/2023","DAVID'S BARBER SHOP","2915 NORTON ST",,"CORPUS CHRISTI TX 78415-4901","355","NUECES","78415",,"BS","N"
"Barber Shop","8611","SMITH","STYLES TO GO","6715 RHONES QTR RD",,"TYLER TX 75706","9038713235","09/01/2022","STYLES TO GO","20350 ASHLEY CIR",,"TROUP TX 75789-9543","423","SMITH","75706",,"BS","N"
"Barber Shop","7744","RANDALL","DENISE'S","2418 LAKEVIEW STE 1",,"AMARILLO TX 79109","8063598974","02/03/2024","DENISE'S","2411 S HAYDEN ST",,"AMARILLO TX 79109-2303","381","RANDALL","79109",,"BS","N"
"Barber Shop","225836","FORT BEND","TUSCANY VILLAGE SALONS LLC","4807 HWY 6",,"MISSOURI CITY TX 77459","9412249121","09/05/2022","TUSCANY VILLAGE SALONS LLC","1902 AUGUSTA DR APT 33",,"HOUSTON TX 77057-3121","157","HARRIS","77459",,"BS","N"
"Barber Shop","230538","BEXAR","THE FADE MASTERZ","1210 PAT BOOKER RD","SUITE C","UNIVERSAL CITY TX 78148","7876051080","04/26/2023","THE FADE MASTERZ","527 DIANA DR",,"CONVERSE TX 78109-1134","29","BEXAR","78148",,"BS","N"
"Barber Shop","227865","DALLAS","SUPERCUTS","14902 PRESTON RD.",,"DALLAS TX 75254","7138629955","12/11/2021","SUPERCUTS","1235 NORTH LOOP W STE 725",,"HOUSTON TX 77008-1764","113","HARRIS","75254",,"BS","N"
"Barber Shop","2342","TARRANT","COX'S BARBER SHOP","130 VINE STREET",,"KELLER TX 76248","5804959125","05/26/2022","COX'S BARBER SHOP","43192 E COUNTY ROAD 1600",,"WYNNEWOOD OK 73098-9577","439","OUT OF STATE","76248",,"BS","N"
"Barber Shop","220893","TARRANT","IMAGE HAIR SALON","112 HOLDER DRIVE",,"HURST TX 76053","2147089464","04/24/2023","IMAGE HAIR SALON","112 HOLDER DR",,"HURST TX 76053-6913","439","TARRANT","76053",,"BS","N"
"Barber Shop","224874","GRAYSON","ALEXIS GS BARBER SHOP","212 E LAMAR ST",,"SHERMAN TX 75090-7135","9032096734","05/23/2022","ALEXIS GS BARBER SHOP","212 E LAMAR ST",,"SHERMAN TX 75090-7135","181","GRAYSON","75090",,"BS","N"
"Barber Shop","229491","TARRANT","STUDIO IMAGEN180","2208 W SEMINARY DR",,"FORT WORTH TX 76115","8178804919","01/23/2022","STUDIO IMAGEN180","4316 HARWEN TER",,"FORT WORTH TX 76133-1122","439","TARRANT","76115",,"BS","N"
"Barber Shop","222876","HENDERSON","WANZIE'S BARBER SHOP","625 HWY 31 EAST SUITE 7C",,"CHANDLER TX 75758","9033681000","01/28/2021","WANZIE'S BARBER SHOP","PO BOX 1953",,"ATHENS TX 75751-1953","213","HENDERSON","75758",,"BS","N"
"Barber Shop","226426","GREGG","CUTS GALORE II","1721 WEST LOOP 281",,"LONGVIEW TX 75604","9032972294","09/04/2021","CUTS GALORE II","1721 W LOOP 281",,"LONGVIEW TX 75604-2734","183","GREGG","75604",,"BS","N"
"Barber Shop","228759","ELLIS","LUCKY'S GENTLEMAN'S BARBER SHOP","860 DIVIDEND RD STE 200",,"MIDLOTHIAN TX 76065-6489","2145669806","02/12/2021","LUCKY'S GENTLEMAN'S BARBER SHOP","860 DIVIDEND RD STE 200",,"MIDLOTHIAN TX 76065-6489","139","ELLIS","76065",,"BS","N"
"Barber Shop","220592","ECTOR","HANK'S BARBER SHOP","3614 DIXIE BLVD",,"ODESSA TX 79762","4323622392","07/24/2021","HANK'S BARBER SHOP","3614 N DIXIE BLVD",,"ODESSA TX 79762-6845","135","ECTOR","79762",,"BS","N"
"Barber Shop","212738","CAMP","KUTT ME KLEAN BARBER SHOP","1595 FM 557",,"PITTSBURG TX 75686","9037677070","02/01/2023","KUTT ME KLEAN BARBER SHOP","1595 FM 557",,"PITTSBURG TX 75686-5300","63","CAMP","75686",,"BS","N"
"Barber Shop","228866","SAN PATRICIO","I & S BARBER SHOP","2051 W. WHEELER AVE","#7","ARANSAS PASS TX 78336","3612447918","03/25/2023","I & S BARBER SHOP","PO BOX 839",,"ARANSAS PASS TX 78335-0839","409","SAN PATRICIO","78336",,"BS","N"
"Barber Shop","227940","BEXAR","REFRESH CUT AND SHAVE","5946 BLANCO RD SUITE 102/103",,"SAN ANTONIO TX 78216","2104002292","05/13/2022","REFRESH CUT AND SHAVE","17723 VIA DEL ORO",,"SAN ANTONIO TX 78257-5008","29","BEXAR","78216",,"BS","N"
"Barber Shop","212337","ECTOR","TOWN & COUNTRY BARBER","2739 N GRANDVIEW",,"ODESSA TX 79762","4323638011","04/16/2023","TOWN & COUNTRY BARBER","2739 N GRANDVIEW AVE",,"ODESSA TX 79762-6952","135","ECTOR","79762",,"BS","N"
"Barber Shop","231126","HARRIS","HOUSTON COUNTRY CLUB","1 POTOMAC DRIVE",,"HOUSTON TX 77057","7134631308","01/31/2024","HOUSTON COUNTRY CLUB","1 POTOMAC DR",,"HOUSTON TX 77057-1207","201","HARRIS","77057",,"BS","N"
"Barber Shop","225352","KIMBLE","HAIRCUTS BY JANIS","3550 WEST STATE LOOP 291",,"JUNCTION TX 76849","3252060221","08/16/2023","HAIRCUTS BY JANIS","3550 W STATE LOOP 291",,"JUNCTION TX 76849-6079","267","KIMBLE","76849",,"BS","N"
"Barber Shop","224197","DALLAS","THE CUTTING COMPANY","8519 FERNDALE",,"DALLAS TX 75238","2143417835","04/26/2023","THE CUTTING COMPANY","8519 FERNDALE RD",,"DALLAS TX 75238-4409","113","DALLAS","75238",,"BS","N"
"Barber Shop","229934","CAMERON","CUT-N-EDGE BARBERSHOP","521 SOUTH F STREET",,"HARLINGEN TX 78550","9563416789","07/22/2022","CUT-N-EDGE BARBERSHOP","27653 S ALTAS PALMAS RD",,"HARLINGEN TX 78552-3705","61","CAMERON","78550",,"BS","N"
"Barber Shop","10134","HARRIS","MAIN EVENT BARBER STUDIO","9559 FM 1960 W",,"HOUSTON TX 77070","2814609616","04/16/2023","MAIN EVENT BARBER STUDIO","11015 JADESTONE CREEK LN",,"CYPRESS TX 77433-5103","201","HARRIS","77070",,"BS","N"
"Barber Shop","227792","HARRISON","ORIGINAL CUTS AND MORE","2810 KARNACK HIGHWAY",,"MARSHALL TX 75672","9034071805","04/09/2024","ORIGINAL CUTS AND MORE","508 E BURLESON ST",,"MARSHALL TX 75670-3404","203","HARRISON","75672",,"BS","N"
"Barber Shop","230073","HENDERSON","CUTTHROAT INDUSTRIES BARBERSHOP","14500 TX 31 SUITE A",,"BROWNSBORO TX 75756","9033128172","09/24/2022","CUTTHROAT INDUSTRIES BARBERSHOP","9938 COUNTY ROAD 3600",,"BROWNSBORO TX 75756-6524","213","HENDERSON","75756",,"BS","N"
"Barber Shop","229244","DALLAS","UPPERCUTS BARBERSHOP","429 W PIONEER PKWY",,"GRAND PRAIRIE TX 75051","4698355196","09/12/2021","UPPERCUTS BARBERSHOP","2521 HILLCREST LN",,"GRAND PRAIRIE TX 75052-5124","113","DALLAS","75051",,"BS","N"
"Barber Shop","228458","BEXAR","HEAVY HITTAZ BARBER SHOP","1505 W THEO AVE",,"SAN ANTONIO TX 78225","2104453355","08/29/2022","HEAVY HITTAZ BARBER SHOP","608 TAFT BLVD",,"SAN ANTONIO TX 78225-1146","29","BEXAR","78225",,"BS","N"
"Barber Shop","226287","DALLAS","ALLEN'S HAIR DESIGN","11909 PRESTON RD STE 294",,"DALLAS TX 75230-6154","9729802489","10/25/2023","ALLEN'S HAIR DESIGN","11909 PRESTON RD STE 294",,"DALLAS TX 75230-6154","113","DALLAS","75230",,"BS","N"
"Barber Shop","230113","NAVARRO","WILLD'S BARBER SHOP","953 FM 55 SOUTH",,"PURDON TX 76679","9723514087","10/12/2022","WILLD'S BARBER SHOP","953 FM 55 S",,"PURDON TX 76679","349","NAVARRO","76679",,"BS","N"
"Barber Shop","4243","DELTA","SILMAN BARBER SHOP","530 S W 9TH ST",,"COOPER TX 75432","9033954787","06/03/2021","SILMAN BARBER SHOP","530 SW 9TH ST",,"COOPER TX 75432-3228","119","DELTA","75432",,"BS","N"
"Barber Shop","230779","WASHINGTON","PRIMOS","2610 HWY 36 SOUTH",,"BRENHAM TX 77833","9792702990","07/29/2023","PRIMOS","PO BOX 795",,"BRENHAM TX 77834-0795","477","WASHINGTON","77833",,"BS","N"
"Barber Shop","229415","NUECES","MIKE'S BARBER SHOP","5315 EVERHART RD SUITE 1",,"CORPUS CHRISTI TX 78411","3615636951","01/20/2024","MIKE'S BARBER SHOP","6805 WALL ST",,"CORPUS CHRISTI TX 78414-3576","355","NUECES","78411",,"BS","N"
"Barber Shop","228840","HARRIS","DALE KUTZ BARBERSHOP LLC","1420 FM 1960 BYPASS RD  E","SUITE 104","HUMBLE TX 77338","5086152424","03/15/2021","DALE KUTZ BARBERSHOP LLC","14014 SUMMER ASH LN",,"HOUSTON TX 77044-5000","201","HARRIS","77338",,"BS","N"
"Barber Shop","3888","KIMBLE","OSCAR'S BARBER SHOP","1401 COLLEGE STREET",,"JUNCTION TX 76849","3254463203","07/01/2023","OSCAR'S BARBER SHOP","1401 COLLEGE ST",,"JUNCTION TX 76849-3922","267","KIMBLE","76849",,"BS","N"
"Barber Shop","230622","HARRIS","POP'S BARBERING","480 W PARKER RD",,"HOUSTON TX 77091","8329024591","05/31/2023","POP'S BARBERING","480 W PARKER RD APT 73",,"HOUSTON TX 77091-3231","201","HARRIS","77091",,"BS","N"
"Barber Shop","230916","DONLEY","MONROE'S BARBER SHOP","300 WEST 3RD STREET",,"CLARENDON TX 79226","8069830434","10/05/2023","MONROE'S BARBER SHOP","PO BOX 836",,"CLARENDON TX 79226-0836","129","DONLEY","79226",,"BS","N"
"Barber Shop","229666","SWISHER","HEADLINERS","220 SE 2ND",,"TULIA TX 79088","8067749899","04/20/2022","HEADLINERS","29 FANNIN DR",,"TULIA TX 79088-1405","437","SWISHER","79088",,"BS","N"
"Barber Shop","225416","HAYS","SAN MARCOS BARBER SHOP","114 N LBJ DR",,"SAN MARCOS TX 78666-5620","5126189680","11/22/2023","SAN MARCOS BARBER SHOP","316 ENCINO ST",,"SAN MARCOS TX 78666-6914","209","HAYS","78666",,"BS","N"
"Barber Shop","229132","CAMERON","DIVINE IMAGE BARBER STUDIO","1707 BOCA CHICA STE D",,"BROWNSVILLE TX 78521","9566174366","07/19/2021","DIVINE IMAGE BARBER STUDIO","1657 PALMERA DR",,"BROWNSVILLE TX 78521-7699","61","CAMERON","78521",,"BS","N"
"Barber Shop","9597","DALLAS","FRANK & TONY'S BARBER STYLISTS","1010 WEBB CHAPEL",,"CARROLLTON TX 75006","9724161461","11/25/2022","FRANK & TONY'S BARBER STYLISTS","1010 WEBB CHAPEL RD",,"CARROLLTON TX 75006-7779","113","DALLAS","75006",,"BS","N"
"Barber Shop","228182","DALLAS","CLASSIC'S HAIR DESIGNZ","8130 S POLK ST",,"DALLAS TX 75232","4699511899","04/27/2024","CLASSIC'S HAIR DESIGNZ","8130 S POLK ST",,"DALLAS TX 75232-4714","113","DALLAS","75232",,"BS","N"
"Barber Shop","12024","TARRANT","VILLAGE BARBER SHOP II","1301 W GLADE RD STE 140",,"EULESS TX 76039-5419","8175450464","09/02/2023","VILLAGE BARBER SHOP II","1301 W GLADE RD STE 140",,"EULESS TX 76039-5419","439","TARRANT","76039",,"BS","N"
"Barber Shop","230177","HARRIS","LOS GENTS BARBERSHOP","11217 GLASER",,"HOUSTON TX 77076","8324883933","11/12/2022","LOS GENTS BARBERSHOP","11217 GLASER DR",,"HOUSTON TX 77076-2401","201","HARRIS","77076",,"BS","N"
"Barber Shop","229338","HIDALGO","HISPTER MANS BARBER SHOP","2718 S 23 RD",,"MCALLEN TX 78501","9562092083","10/31/2021","HISPTER MANS BARBER SHOP","3520 LUCILLE AVE",,"MCALLEN TX 78503-7491","215","HIDALGO","78501",,"BS","N"
"Barber Shop","230325","CASS","TRUE CUTS","129 W HOUSTON",,"LINDEN TX 75563","9032789867","02/01/2023","TRUE CUTS","PO BOX 1073",,"LINDEN TX 75563-1073","67","CASS","75563",,"BS","N"
"Barber Shop","228624","BRAZORIA","BARBERS ON THE LAKE","9415 BROADWAY","SUITE 109","PEARLAND TX 77584","2817419126","01/07/2023","BARBERS ON THE LAKE","9415 BROADWAY ST STE 109",,"PEARLAND TX 77584-8094","39","BRAZORIA","77584",,"BS","N"
"Barber Shop","222236","FREESTONE","RICK & CO BARBER SALON","407 MAIN ST",,"TEAGUE TX 75860","2547393401","03/16/2024","RICK & CO BARBER SALON","407 MAIN ST",,"TEAGUE TX 75860-1623","161","FREESTONE","75860",,"BS","N"
"Barber Shop","224034","DALLAS","YESSENIA SALON DE BELLEZA","1150 W KIEST BLVD #400B",,"DALLAS TX 75224","2142934927","01/07/2021","YESSENIA SALON DE BELLEZA","PO BOX 764673",,"DALLAS TX 75376-4673","113","DALLAS","75224",,"BS","N"
"Barber Shop","230930","DALLAS","ASPEN BARBERSHOP","184 SOUTH COLLINS ROAD STE 400",,"SUNNYVALE TX 75182","4696537845","10/11/2023","ASPEN BARBERSHOP","184 S COLLINS RD STE 400",,"SUNNYVALE TX 75182-4636","113","DALLAS","75182",,"BS","N"
"Barber Shop","226095","GUADALUPE","ELITE STYLES BARBERSHOP LLC","414 SCHERTZ PARKWAY",,"SCHERTZ TX 78154","2109545008","01/20/2023","ELITE STYLES BARBERSHOP LLC","133 WILLOW BLF",,"CIBOLO TX 78108-2259","187","GUADALUPE","78154",,"BS","N"
"Barber Shop","224233","BRAZORIA","FIVE EIGHTEEN BARBER SHOP","8409 BROADWAY 101",,"PEARLAND TX 77581","8328787593","06/10/2023","FIVE EIGHTEEN BARBER SHOP","8209 BROADWAY ST STE 101",,"PEARLAND TX 77581-8963","39","BRAZORIA","77581",,"BS","N"
"Barber Shop","220797","TARRANT","COWBOYS","4311 BROADWAY # 13",,"HALTOM CITY TX 76117","8173604757","04/27/2023","COWBOYS","4311 BROADWAY AVE STE B",,"HALTOM CITY TX 76117-3552","439","TARRANT","76117",,"BS","N"
"Barber Shop","231047","DALLAS","CHOP HOUZE ELITE BARBERSHOP LLC","125 N CLARK RD STE 104",,"CEDAR HILL TX 75104","4693944839","12/17/2023","CHOP HOUZE ELITE BARBERSHOP LLC","544 DESOTO DR",,"DESOTO TX 75115-6074","113","DALLAS","75104",,"BS","N"
"Barber Shop","211777","TARRANT","WANDA'S HAIR DESIGN","3063 MANSFIELD HWY STE B",,"FORT WORTH TX 76119-5981","8172048357","06/28/2023","WANDA'S HAIR DESIGN","3063 MANSFIELD HWY STE B",,"FOREST HILL TX 76119-5981","439","TARRANT","76119",,"BS","N"
"Barber Shop","4627","TARRANT","HARUN'S BARBER SHOP","4739A EAST LANCASTER AVE",,"FORT WORTH TX 76103","8179072071","12/26/2020","HARUN'S BARBER SHOP","4739 E LANCASTER AVE STE A",,"FORT WORTH TX 76103-3812","439","TARRANT","76103",,"BS","N"
"Barber Shop","212894","BELL","T J IKE'S BARBER/BEAUTY SALON","1210 EAST ADMS #400",,"TEMPLE TX 76501","2543395272","02/25/2022","T J IKE'S BARBER/BEAUTY SALON","1210 E ADAMS AVE STE 400",,"TEMPLE TX 76501-4679","27","BELL","76501",,"BS","N"
"Barber Shop","220009","HARRIS","INTERNATIONAL BARBER SHOP","2647 N GESSNER",,"HOUSTON TX 77080","7134628859","04/03/2024","INTERNATIONAL BARBER SHOP","2647 GESSNER DR",,"HOUSTON TX 77080-3803","201","HARRIS","77080",,"BS","N"
"Barber Shop","201750","SHELBY","BLOUNT BARBER SHOP","13197 HWY 84 EAST",,"JOAQUIN TX 75954","9362693115","07/26/2022","BLOUNT BARBER SHOP","439 FM 3174",,"JOAQUIN TX 75954-2436","419","SHELBY","75954",,"BS","N"
"Barber Shop","229920","EL PASO","TWINS BARBER SHOP","1470 GEORGE DIETER",,"EL PASO TX 79936","9153030717","07/16/2022","TWINS BARBER SHOP","139 DARWIN RD",,"EL PASO TX 79928-5506","141","EL PASO","79936",,"BS","N"
"Barber Shop","226780","HARRIS","R.Y.L. MULTISERVICES","9999 W MONTGOMERY STE A",,"HOUSTON TX 77088","8329210790","03/26/2021","R.Y.L. MULTISERVICES","10325 CYPRESSWOOD DR APT 1313",,"HOUSTON TX 77070-3416","201","HARRIS","77088",,"BS","N"
"Barber Shop","12368","FANNIN","BONHAM BARBER SHOP","512 N MAIN STREET",,"BONHAM TX 75418","9034494630","11/16/2023","BONHAM BARBER SHOP","512 N MAIN ST",,"BONHAM TX 75418-3718","147","FANNIN","75418",,"BS","N"
"Barber Shop","227394","HARRIS","T.O BARBER STUDIO","7720 JACKRABBIT RD STE A",,"HOUSTON TX 77095","7134785415","07/21/2024","T.O BARBER STUDIO","7826 FLOWING OAK LN",,"CYPRESS TX 77433-7640","201","HARRIS","77095",,"BS","N"
"Barber Shop","231018","TARRANT","MAVENS MOON","1109 B ROBERTS CUT OFF ROAD",,"RIVER OAKS TX 76114","8173679235","12/02/2023","MAVENS MOON","1109 ROBERTS CUT OFF RD STE B",,"RIVER OAKS TX 76114-2521","439","TARRANT","76114",,"BS","N"
"Barber Shop","227620","WASHINGTON","PRIMO'S GENTLEMEN'S BARBERSHOP","2632 HWY 36 S",,"BRENHAM TX 77833","9795510408","10/02/2021","PRIMO'S GENTLEMEN'S BARBERSHOP","750 ANDERSON LN",,"BRENHAM TX 77833-8145","477","WASHINGTON","77833",,"BS","N"
"Barber Shop","228331","BEXAR","KD SALON & SPA","5511 W LOOP 1604 N STE 103",,"SAN ANTONIO TX 78253","2108039806","07/07/2022","KD SALON & SPA","5511 W LOOP 1604 N STE 103",,"SAN ANTONIO TX 78253-7311","29","BEXAR","78253",,"BS","N"
"Barber Shop","212840","BELL","HOME BARBER SHOP","216 N FORT HOOD ST",,"KILLEEN TX 76541","2545197701","06/08/2023","HOME BARBER SHOP","216 N FORT HOOD ST",,"KILLEEN TX 76541-5025","27","BELL","76541",,"BS","N"
"Barber Shop","229981","DALLAS","YESO ONE STOP BARBERSHOP","3413 BROADWAY BLVD","#101A","GARLAND TX 75043","2145185050","08/12/2022","YESO ONE STOP BARBERSHOP","4603 HARVEY DR",,"MESQUITE TX 75150-1609","113","DALLAS","75043",,"BS","N"
"Barber Shop","3190","DALLAS","KENNETH'S BARBER SHOP","917 S CARROLL",,"DALLAS TX 75223","2148230803","06/21/2022","KENNETH'S BARBER SHOP","917 S CARROLL AVE",,"DALLAS TX 75223-2833","113","DALLAS","75223",,"BS","N"
"Barber Shop","230673","CAMERON","GLOW HAIR AND BEAUTY BAR","1901 BELL ST SUITE B",,"HARLINGEN TX 78550","9563574414","06/18/2023","GLOW HAIR AND BEAUTY BAR","1901 BELL ST STE B",,"HARLINGEN TX 78550-8293","61","CAMERON","78550",,"BS","N"
"Barber Shop","228858","GALVESTON","CLASSIC FADEZ BARBERSHOP","2910 GULF FWY S STE B",,"LEAGUE CITY TX 77573-6791","8326402325","03/20/2023","CLASSIC FADEZ BARBERSHOP","2910 GULF FWY S STE B",,"LEAGUE CITY TX 77573-6791","167","GALVESTON","77573",,"BS","N"
