Agency Number,Agency Name,Solicitation Number,Class Code,Item Code,Category,Quantity,"Unit of Sale (Each, Lot, Package, etc.)",Description,Estimated Worth (OLD),Contact Name,Contact Phone,Contact Email,Comments,Specs and Drawings,Agency Terms and Conditions,Solicitation Document,Estimated Worth
754,Texas State University,754-SPOTBID-2020-TRANS,966,,Commodities,,,Annual parking permit stickers,,Destiny Llamas,5122456243,hub@txstate.edu,,https://data.texas.gov/views/uk2f-keq4/files/e248c3d9-d0cc-478c-a584-ab75ae81d4d0?filename=FY+2020+Permit+Specifications.pdf,https://data.texas.gov/views/uk2f-keq4/files/9cb63812-213c-4276-b565-c4f0302c32a4?filename=Updated+Purchase+Order+Terms+Conditions%283%29.pdf,https://data.texas.gov/views/uk2f-keq4/files/ce608931-aa2a-4115-a7cc-1f84c96f4cbd?filename=Parking+Permit+Stickers+FY20.doc,
454,Texas Department of Insurance,25738,200,44,Commodity,28,Each,Fire PPE,,Natlee Fresch,,natlee.fresch@tdi.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/f6bd53ac-ec70-4209-bedf-40ecb5cdf04f?filename=TDI-OIEC+Terms_eff+2-1-2020.pdf,https://data.texas.gov/views/uk2f-keq4/files/8d981fd6-6afe-42bd-9b39-b29a0584fbff?filename=Spot+Bid+Solicitation+25738.pdf,
455,Railroad Commission of Texas,455-20-15494,204,76,Commodities,4,Each,Printers,,Michael Herman,5126690511,michael.herman@rrc.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/618a7545-9e87-4cd2-a7e4-06d6aac32309?filename=455-20-15494.doc,
454,Texas Department of Insurance,25711,839,12,Commodity,1,Each,Plantronics Voyager 4220 UC Headset,,Natlee Fresch,5126766148,natlee.fresch@tdi.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/38dd8f26-1da9-479a-9b9a-26dd993135a0?filename=TDI-OIEC+Terms_eff+2-1-2020.pdf,https://data.texas.gov/views/uk2f-keq4/files/7e0f1177-a3e2-40f4-8939-9042eaa255d0?filename=Spot+Bid+Solicitation+25711.pdf,
785,UT Health Science Center at Tyler ,785-20-301215,61500,Commodities ,office supplies ,24,pkg,"PAD, RULED, 5 X 8, YELLOW, 12/PKG.  #P399421",,Christi Nelson ,903-877-7195,sharon.nelson@uthct.edu,Bids should be sent to my email. ,,,,
454,Texas Department of Insurance,25764,839,12,Commodity,1,Each,Plantronics Savi 400 series Headset,,Natlee Fresch,5126766148,natlee.fresch@tdi.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/a0dc2713-d33d-4f80-9fb1-c07409f6319d?filename=TDI-OIEC+Terms_eff+2-1-2020.pdf,https://data.texas.gov/views/uk2f-keq4/files/8e20ca9b-3e74-4952-9469-3a96cc7984ec?filename=Spot+Bid+Solicitation+25764.pdf,
556,Texas A&M AgriLife Research,AM06-201,,,office supplies,,ea,toner and photo paper,,Jaime Vykukal,,jaime.vykukal@ag.tamu.edu,,,https://data.texas.gov/views/uk2f-keq4/files/1e29f70a-816a-42c1-94eb-65e36ce36f85?filename=Terms+and+Conditions+of+PO+10-17.pdf,https://data.texas.gov/views/uk2f-keq4/files/d3e5c768-6e00-4cca-9446-946d6c450927?filename=AM06-201+LUBB+Toner+and+Photo+Paper.pdf,
555,Texas A&M AgriLife Extension Service,AM07-201,,,IT ,1,ea,scanner,,Jaime Vykukal,,jaime.vykukal@ag.tamu.edu,,,https://data.texas.gov/views/uk2f-keq4/files/39bb13c5-6c2a-4659-b3bb-516b7ab4e4cc?filename=Terms+and+Conditions+of+PO+10-17.pdf,https://data.texas.gov/views/uk2f-keq4/files/ac3e931d-093e-4f2d-bb13-b347b1ee94d3?filename=AM07-201+COTG+Scanner.pdf,
644,Texas Juvenile Justice Department,TJJD BWD Cables,450,25,Goods,1,set,"USB type C 5 pack, 3 ft, charging cables",,Sheree Case,940-641-0693,sheree.case@tjjd.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/08702f75-abbe-46b7-813b-82c313d72bfb?filename=TJJD_T%26Cs.pdf,https://data.texas.gov/views/uk2f-keq4/files/9e534d5e-7eb6-4fb4-901b-3d279b95ef07?filename=BWD+RFQ+AccessEventCables.docx,
455,Railroad Commission of Texas,455-20-15499 Line 2,206,14,Commodities,30,Each,Cables,,Michael Herman,5126690511,michael.herman@rrc.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/74aca545-79d3-4308-8454-57ac90679870?filename=Req+455-20-15499+Line+2.doc,
455,Railroad Commission of Texas,455-20-15499 Line 1,530,46,Commodities,1,Each,"Backpack Notgebook Carrying 17""",,Michael Herman,5126690511,michael.herman@rrc.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/fc060910-ce6a-45a6-9597-3ff2d10b4e5b?filename=Req+455-20-15499+Line+1.doc,
455,Railroad Commission of Texas,455-20-15499 Line 3,204,48,Commodities,1,,Logitech Wireless Keyboard,,Michael Herman,5126690511,michael.herman@rrc.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/336026f2-ae20-4a39-8a12-8fe52af4934e?filename=Req+455-20-15499+Line+3.doc,
455,Railroad Commission of Texas,455-20-15499 Line 4,204,48,Commodities,2,Each,Logitech G613 Keyboard,,Michael Herman,5126690511,michael.herman@rrc.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/63441091-9e7b-4321-a6d4-8ed69548c38c?filename=Req+455-20-15499+Line+4.doc,
455,Railroad Commission of Texas,455-20-15499 Line 5,206,66,Commodities,1,Each,Logitech M525 Mouse Optical Wireless,,Michael Herman,5126690511,michael.herman@rrc.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/ce3bab41-0e77-409b-b23e-c289daadd5a5?filename=Req+455-20-15499+Line+5.doc,
556,Texas A&M AgriLife Extension Service,AM07-202,,,IT,1,ea,printer,,Jaime Vykukal,,jaime.vykukal@ag.tamu.edu,,,https://data.texas.gov/views/uk2f-keq4/files/9edc2767-8e29-4193-9457-b6be05b496c8?filename=Terms+and+Conditions+of+PO+10-17.pdf,https://data.texas.gov/views/uk2f-keq4/files/2d1a2dd0-74df-4fd5-bb86-e39b9a8e490e?filename=AM07-202+COTG+Printer.pdf,
455,Railroad Commission of Texas,455-20-15499 Line 6,207,72,Commodities,2,Each,HP 94A Black Laserjet Toner Cartridge,,Michael Herman,5126690511,michael.herman@rrc.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/2595da74-6350-4c60-ab5e-9f5ce645a2b8?filename=Req+455-20-15499+Line+6.doc,
455,Railroad Commission of Texas,455-20-15500 Line 1,615,51,Commodities,12,Each,Brother Label Tape,,Michael Herman,5126690511,michael.herman@rrc.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/53af4b46-b01d-407c-97be-f9b9823932cc?filename=455-20-15500+LIne+1.doc,
455,Railroad Commission of Texas,455-20-15500 Line 2,615,51,Commodities,4,Each,Brother Labels,,Michael Herman,5126690511,michael.herman@rrc.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/79eeba6c-71b5-4779-9804-8e5bf14333d1?filename=455-20-15500+Line+2.doc,
555,Texas A&M AgriLife Extension Service,AM07-202,,,IT,1,ea,printer,,Jaime Vykukal,,jaime.vykukal@ag.tamu.edu,,,https://data.texas.gov/views/uk2f-keq4/files/456d005b-ff3b-42b4-8479-59c7f57f0fe5?filename=Terms+and+Conditions+of+PO+10-17.pdf,https://data.texas.gov/views/uk2f-keq4/files/08deda6a-a963-461d-b9f7-e741e99e21b8?filename=AM07-202+COTG+Printer.pdf,
455,Railroad Commission of Texas,455-20-15500 Line 3,615,51,Commodities,6,Each,Brother Address Labels,,Michael Herman,5126690511,michael.herman@rrc.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/d001ed1d-832d-4611-9b08-8718159b4154?filename=455-20-15500+Line+3.doc,
455,Railroad Commission of Texas,455-20-15501,450,41,Commodities,1,Each,Fujitus Document Scanner,,Michael Herman,5126690511,michael.herman@rrc.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/eaf1d465-7391-4673-9081-47775dbc63fd?filename=455-20-15501.doc,
455,Railroad Commission of Texas,455-20-15524 Line 9,207,72,Commodities,6,,HP 62XL Ink Cartridges ,,Michael Herman,5126690511,michael.herman@rrc.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/f87f01fd-71c6-42f9-85ac-030d20eed3b7?filename=455-20-15524+Line+9.doc,
555,Texas A&M AgriLife Extension Service,AM07-203,,,other,,,promotional items - imprinted Dry It Towel,,Jaime Vykukal,,jaime.vykukal@ag.tamu.edu,,https://data.texas.gov/views/uk2f-keq4/files/60f1ff7d-91b7-4979-8a66-2290fd84adb7?filename=AM07-203+BLTX+-+Dry+It+Towel+with+Carry+Case+backup.pdf,https://data.texas.gov/views/uk2f-keq4/files/89e59410-a908-4a29-be49-eccf2ae55383?filename=Federal+Funded+Terms+and+Conditions.pdf,https://data.texas.gov/views/uk2f-keq4/files/94a888ce-68d7-4fae-b9c2-ee4e95ee15a7?filename=AM07-203+BLTX+Dy+It+towel.pdf,
785,The University of Texas Health Science Center at Tyler,785-20-1005,,,,25,Each,"#78YYP; OptiPlex 7070 Ultra, i7-8565U, 16GB, 256GB PCIe NVMe SSD",,John Yoder,903-877-7443,john.yoder@uthct.edu,Email bid responses to john.yoder@uthct.edu,,,,
644,Texas Juvenile Justice Department,TJJD BWD Carpet Cleaner,365,15,Goods,2,ea,Bissell 3624 SpotClean carpet cleaner,,Sheree Case,5124907261,sheree.case@tjjd.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/d5788f3b-d81c-41bd-ae19-e2644cb19fe7?filename=TJJD_T%26Cs.pdf,https://data.texas.gov/views/uk2f-keq4/files/2af8e3e1-9f05-465e-bc7b-4e7d6729dd4c?filename=BWD+RFQ+AccessEventCarpetCleaner.docx,
455,Railroad Commission of Texas,455-20-15509,839,12,Commodities,5,Each,Wireless Headsets,,Michael Herman,5126690511,michael.herman@rrc.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/5f52991d-ac37-44fb-97a1-ef6bf6b0e83f?filename=455-20-15509.doc,
455,Railroad Commission of Texas,455-20-15524 Line 1,615,62,Commodities,5,Each,Voice message log books,,Michael Herman,5126690511,michael.herman@rrc.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/924c4099-cd1f-44d1-b9db-d8dbb01182d4?filename=455-20-15524+Line+1.doc,
304,CPA,304-21-01,305,58,Magnifying Glasses with Protective Case,100,each,Plastic or Metal - Portable with no handle at least 1.5X magnification or more,,Bridget James,5128707942,bridget.james@cpa.texas.gov,,,,,
455,Railroad Commission of Texas,455-20-15524 Line 2,615,51,Commodities,16,Each,Brother Address Labels,,Michael Herman,5126690511,michael.herman@rrc.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/be5f3e0f-e56b-4996-9b38-6629031fcb10?filename=455-20-15524+Line+2.doc,
455,Railroad Commission of Texas,455-20-15524 Line 3,605,46,Commodities,2,Each,Swingline Rubber Fingertips #13,,Michael Herman,5126690511,michael.herman@rrc.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/17d1487d-7887-4fbd-b520-acd946c9fad7?filename=455-20-15524+Line+3.doc,
644,Texas Juvenile Justice Department,TJJD BWD Cart,410,18,Commodities,1,ea,Elama Home HD carry all folding cart,,Sheree Case,5124907261,sheree.case@tjjd.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/dc255f2f-cd4e-4e3d-89ed-3c0147f3e5b1?filename=TJJD_T%26Cs.pdf,https://data.texas.gov/views/uk2f-keq4/files/51f923d8-5560-4874-b659-2aa57bb0f679?filename=BWD+RFQ+AccessEventCart.docx,
455,Railroad Commission of Texas,455-20-15524 Line 4,640,43,Commodities,2,Each,Packaging Tape,,Michael Herman,5126690511,michael.herman@rrc.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/f60d52be-6228-437e-96bf-86d640388e53?filename=455-20-15524+Line+4.doc,
455,Railroad Commission of Texas,455-20-15524 Line 5,640,,43,1,Each,Scotch shipping tape,,Michael Herman,5126690511,michael.herman@rrc.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/985683ea-8ad9-47eb-b54b-a49a7cbaab13?filename=455-20-15524+Line+5.doc,
555,Texas A&M AgriLife Extension Service,AM07-204,,,other,,,promotional items - imprinted can opener,,Jaime Vykukal,,jaime.vykukal@ag.tamu.edu,,https://data.texas.gov/views/uk2f-keq4/files/40322d49-9134-4f3f-8165-4f720323b3e5?filename=AM07-204+BLTX+-+Combination+can+and+bottle+opener+backup.pdf,https://data.texas.gov/views/uk2f-keq4/files/35d790c4-867c-4746-94c4-35d3cff957a8?filename=Federal+Funded+Terms+and+Conditions.pdf,https://data.texas.gov/views/uk2f-keq4/files/abb5c4fa-a25d-4de5-bd06-ebb744f0008f?filename=AM07-204+BLTX+can+opener.pdf,
455,Railroad Commission of Texas,455-20-15524 Line 6,785,26,Commodities,1,Each,Zeus Magentic Tape,,Michael Herman,5126690511,michael.herman@rrc.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/8556c82e-f88d-4e04-8ea1-23989652a387?filename=455-20-15524+Line+6.doc,
455,Railroad Commission of Texas,455-20-15524 Line 7,785,30,Commodities,2,Package,Sharpie Permanent Markers,,Michael Herman,5126690511,michael.herman@rrc.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/f2cf7741-783c-4e42-9f6b-ad85dd30f962?filename=455-20-15524+Line+6.doc,
555,Texas A&M AgriLife Extension Service,AM07-205,,,other,,,promotional items - imprinted Therm-o-tote,,Jaime Vykukal,,jaime.vykukal@ag.tamu.edu,,https://data.texas.gov/views/uk2f-keq4/files/04ec1385-0f73-471f-8fe9-5284655cedd7?filename=AM07-205+BLTX+-+Therm-o-Tote+backup.pdf,https://data.texas.gov/views/uk2f-keq4/files/cf90c6aa-eb49-4e0a-8972-d68a96ab3d57?filename=Federal+Funded+Terms+and+Conditions.pdf,https://data.texas.gov/views/uk2f-keq4/files/22e6e9d8-f83b-4d76-9900-7535f81035f2?filename=AM07-205+BLTX+Therm-o-Tote.pdf,
644,Texas Juvenile Justice Department,TJJD BWD DVD Player,840,82,Commodities,7,ea,Basic universal DVD player,,Sheree Case,5124907261,sheree.case@tjjd.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/72c070bd-1cb5-4752-9aa1-9e12cd2eedb2?filename=TJJD_T%26Cs.pdf,https://data.texas.gov/views/uk2f-keq4/files/9ab1141f-8587-4614-bc14-b6fcbd89fe2b?filename=BWD+RFQ+AccessEventDVD.docx,
455,Railroad Commission of Texas,455-20-15524 Line 8,785,30,Commodities,1,Package,Sharpie Permanent Fine Point Markers,,Michael Herman,5126690511,michael.herman@rrc.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/562d6b08-45a4-41dd-a683-608747c18ccb?filename=455-20-15524+Line+8.doc,
304,CPA,304-21-0,305,58,Magnifying Glasses ,100,each, Metal - Portable with handle at least 1.5X magnification or more,,Bridget James,5128707942,bridget.james@cpa.texas.gov,,,,,
555,Texas A&M AgriLife Extension Service,AM07-206,,,other,,,promotional items - imprinted steam-in-container,,Jaime Vykukal,,vykukals4@gmail.com,,https://data.texas.gov/views/uk2f-keq4/files/915a9679-701d-4e8b-b91b-5ac696133a7f?filename=AM07-206+BLTX+-+Steam-In-Container+backup.pdf,https://data.texas.gov/views/uk2f-keq4/files/220b330f-d619-405c-8c80-51a0ad481005?filename=Federal+Funded+Terms+and+Conditions.pdf,https://data.texas.gov/views/uk2f-keq4/files/6fc1f2c3-754d-484c-81fc-1399f7e8fb2f?filename=AM07-206+BLTX+Steam-In-Container.pdf,
455,Railroad Commission of Texas,455-20-15524 Line 10,207,72,Commodities,4,Each,HP 62XL Tri Color Cartridges ,,Michael Herman,5126690511,michael.herman@rrc.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/4bf6a92c-4dfd-4eec-8c21-5c6e3d5487de?filename=455-20-15524+Line+10.doc,
785,The University of Texas Health Science Center at Tyler,785-20-1006,,,,6,Each,#ZT41043-T010000Z; Zebra ZT410 Label Printer,,John Yoder,903-877-7443,john.yoder@uthct.edu,Email bid responses to john.yoder@uthct.edu,,,,
785,UT Health Science Center at Tyler ,785-20-301238,61500,Commodities ,office supplies ,24,box,"LABELS, ADDRESS, 1"" X 2 5/8"".  30 LABELS/SHEET, 7500 LABELS/BOX.    #A5OD89600   #612111",,Christi Nelson ,903-877-7195,sharon.nelson@uthct.edu,Bids should be sent to my email. ,,,,
555,Texas A&M AgriLife Extension Service,AM07-207,,,other,,,promotional items - imprinted watch pedometer,,Jaime Vykukal,,jaime.vykukal@ag.tamu.edu,,https://data.texas.gov/views/uk2f-keq4/files/460f02f2-1557-4d3e-9088-96b3b9a3dcbb?filename=AM07-207+BLTX+-+Watch+Pedometer+backup.pdf,https://data.texas.gov/views/uk2f-keq4/files/6586bcec-66fd-43f6-bd64-4dc616599f98?filename=Federal+Funded+Terms+and+Conditions.pdf,https://data.texas.gov/views/uk2f-keq4/files/b1453692-7eaf-41dd-b029-c850db979dc9?filename=AM07-207+BLTX+Watch+Pedometer.pdf,
644,Texas Juvenile Justice Department,TJJD BWD Thermometers,475,85,Commodities,4,ea,Non contact Forehead infrared thermometers in Fahrenheit,,Sheree Case,5124907261,sheree.case@tjjd.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/570e00b1-7f30-4dd3-958b-2b8c56575f7e?filename=TJJD_T%26Cs.pdf,https://data.texas.gov/views/uk2f-keq4/files/f4009e63-073c-4065-81dc-587226a16be7?filename=BWD+RFQ+AccessEventThermometer.docx,
555,Texas A&M AgriLife Extension Service,AM07-208,,,other,,,promotional items - imprinted wide screen pedometer,,Jaime Vykukal,,jaime.vykukal@ag.tamu.edu,,https://data.texas.gov/views/uk2f-keq4/files/b563676c-7046-4ab3-b782-5c6984bc6e6a?filename=AM07-208+BLTX+-+Wide+Screen+Pedometer+backup.pdf,https://data.texas.gov/views/uk2f-keq4/files/90d17409-d127-43cb-b751-a027fc8fcf1b?filename=Federal+Funded+Terms+and+Conditions.pdf,https://data.texas.gov/views/uk2f-keq4/files/647f2868-7e42-4e00-b1e0-1936aac98183?filename=AM07-208+BLTX+Wide+Screen+Pedometer.pdf,
644,Texas Juvenile Justice Department,TJJD HMF Conference Chairs,425,06,Commodities,6,ea,Mid-back Conference Chair - Black,,Sheree Case,5124907261,sheree.case@tjjd.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/969ed877-4eb7-4880-9f33-b20cbdede4e8?filename=TJJD_T%26Cs.pdf,https://data.texas.gov/views/uk2f-keq4/files/333bc975-c78d-461f-a1c3-e475e3e8f9f4?filename=HMF+RFQ+AccessEventConfChairs.docx,
555,Texas A&M AgriLife Extension Service,AM07-209,,,other,,,promotional items - imprinted clear ice chiller water bottle,,Jaime Vykukal,,jaime.vykukal@ag.tamu.edu,,https://data.texas.gov/views/uk2f-keq4/files/468e1aff-4e7b-4eab-892b-fc89590f6bd4?filename=AM07-209+BLTX+-+Clear+Ice+Chiller+Water+Bottle+backup.pdf,https://data.texas.gov/views/uk2f-keq4/files/da8cff9f-bbc7-41ff-8a85-d86926c47488?filename=Federal+Funded+Terms+and+Conditions.pdf,https://data.texas.gov/views/uk2f-keq4/files/32d88238-2fa0-4426-a9ec-9eda4717592b?filename=AM07-209+BLTX+Clear+Ice+Chiller+Water+Bottle.pdf,
785,UT Health Science Center at Tyler ,785-20-301213,61500,Commodities ,office supplies ,48,dz,"SHARPIE MARKER, BLACK, FINE POINT, 12/BOX.  #258381",,Christi Nelson ,903-877-7195,sharon.nelson@uthct.edu,Bids should be sent to my email. ,,,,
451,Texas Department of Banking,451-001,485,83,"Sanitizing and Disinfecting Supplies, Janitorial",10,Each,"Disinfecting Wipes Tub, 80 Wet Wipes",4.99,Patrick McReynolds,5124751364,patrick.mcreynolds@dob.texas.gov,,,,,
785,UT Health Science Center at Tyler ,785-20-301214,61500,Commodities ,office supplies ,24,pkg,"POST-IT-NOTE, 3 X 3, ASSORTED, 24/PKG.  OM # A2654-24CP",,Christi Nelson ,903-877-7195,sharon.nelson@uthct.edu,Bids should be sent to my email. ,,,,
785,UT Health Science Center at Tyler ,785-20-301470,61500,Commodities ,office supplies ,24,pkg,"INDEX DIVIDERS, EXTRA WIDE, 11 X 9, CLEAR, 8/PKG.  #L311223",,Christi Nelson ,903-877-7195,sharon.nelson@uthct.edu,Bids should be sent to my email. ,,,,
644,Texas Juvenile Justice Department,TJJD HMF Staff Chair,425,60,Commodities,1,ea,Ergonomic Chair w/Matrex Back ,,Sheree Case,5124907261,sheree.case@tjjd.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/1535c0bc-3470-4a28-a2f2-c191655a58f7?filename=TJJD_T%26Cs.pdf,https://data.texas.gov/views/uk2f-keq4/files/f9b79fdc-4365-4c54-89be-1e2aaa365d00?filename=HMF+RFQ+AccessEventstaffChair.docx,
644,Texas Juvenile Justice Department,TJJD HMF Conference Table,425,21,Commodities,1,ea,Oval Racetrack Conference Table - 6ft,,Sheree Case,5124907261,sheree.case@tjjd.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/09df9de4-396b-4d73-ab6e-886e97c90b0c?filename=Ts%26Cs.pdf,https://data.texas.gov/views/uk2f-keq4/files/21e7e16d-b1d4-4297-833e-ae37760665a2?filename=HMF+RFQ+AccessEventConfTable.docx,
