"ticket_id","ticket_method_received","ticket_created_date_time","ticket_status","ticket_closed_date_time","issue_type","issue_sub_category","request_activity","request_outcome","street_address","city","zip","neighborhood_district","latitude","longitude","new_geocoded_address"
"22-00103237","CSR Mobile Apps","2022-08-24T14:29:48.000","Open","2022-08-24T14:29:48.000","Code Violations","High Grass & Weeds","Inspect Site","Notice Issued","26 GLENDALE DR","LITTLE ROCK","72209","WARD 7","34.69447319","-92.35939315","POINT (-92.35939315 34.69447319)"
"22-00103236","Phone","2022-08-24T14:29:17.000","Open","2022-08-24T16:17:57.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"5219 W 13TH ST","LITTLE ROCK","72204","WARD 1","34.73992356","-92.33178482","POINT (-92.33178482 34.73992356)"
"22-00103234","Citizen Mobile App","2022-08-24T14:26:48.000","Closed","2022-08-24T16:45:30.000","Trash Complaints","Missed Garbage Pick-Up",,,"39 KINGSPARK RD","LITTLE ROCK","72227","WARD 4","34.77252168","-92.38833718","POINT (-92.38833718 34.77252168)"
"22-00103233","CSR Mobile Apps","2022-08-24T14:26:47.000","Open","2022-08-24T16:17:57.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"38 VALLEY DR","LITTLE ROCK","72209","WARD 2","34.6617029","-92.35650854","POINT (-92.35650854 34.6617029)"
"22-00103231","CSR Mobile Apps","2022-08-24T14:23:45.000","Open","2022-08-24T14:23:45.000","Code Violations","Trash / Rubbish / Debris on Premise","Inspect Site","Notice Issued","28 ROSEWOOD DR","LITTLE ROCK","72209","WARD 7","34.69347424","-92.35946691","POINT (-92.35946691 34.69347424)"
"22-00103229","Phone","2022-08-24T14:22:05.000","Open","2022-08-24T14:22:05.000","Public Works","Ditch Maintenance",,,"1 VILLAGE CT","LITTLE ROCK","72209","WARD 2","34.68062599","-92.32783464","POINT (-92.32783464 34.68062599)"
"22-00103228","CSR Mobile Apps","2022-08-24T14:20:44.000","Open","2022-08-24T14:20:44.000","Code Violations","High Grass & Weeds","Inspect Site","Notice Issued","23 ROSEWOOD DR","LITTLE ROCK","72209","WARD 7","34.69281809","-92.35924239","POINT (-92.35924239 34.69281809)"
"22-00103227","Phone","2022-08-24T14:20:18.000","Open","2022-08-24T16:18:37.000","Trash Complaints","Missed Garbage Pick-Up",,,"8310 LOUWANDA DR","LITTLE ROCK","72205","WARD 4","34.75912652","-92.36730263","POINT (-92.36730263 34.75912652)"
"22-00103226","Phone","2022-08-24T14:19:37.000","Open","2022-08-24T16:18:37.000","Trash Complaints","Missed Garbage Pick-Up",,,"1809 CALGARY TRL","LITTLE ROCK","72211","WARD 6","34.73803696","-92.41603398","POINT (-92.41603398 34.73803696)"
"22-00103225","Phone","2022-08-24T14:19:15.000","Closed","2022-08-25T17:04:56.000","Code Violations","Trash / Rubbish / Debris on Premise","Inspect Site","Previous Notice Issued - Close SR","3 VILLAGE CT","LITTLE ROCK","72209","WARD 2","34.68062773","-92.32761473","POINT (-92.32761473 34.68062773)"
"22-00103223","CSR Mobile Apps","2022-08-24T14:17:42.000","Open","2022-08-24T14:17:42.000","Code Violations","High Grass & Weeds","Inspect Site","Notice Issued","24 ROSEWOOD DR","LITTLE ROCK","72209","WARD 7","34.69327199","-92.35911467","POINT (-92.35911467 34.69327199)"
"22-00103222","Phone","2022-08-24T14:17:16.000","Open","2022-08-24T14:17:16.000","Trash Complaints","Knuckleboom Pick-Up",,,"2520 E 8TH ST","LITTLE ROCK","72202","WARD 1","34.73972682","-92.24115787","POINT (-92.24115787 34.73972682)"
"22-00103221","Phone","2022-08-24T14:16:09.000","Open","2022-08-24T14:16:09.000","Public Works","Manhole/Storm Drain Maintenance",,,"1 DELLWOOD CIR","LITTLE ROCK","72209","WARD 2","34.703045","-92.33468623","POINT (-92.33468623 34.703045)"
"22-00103216","Phone","2022-08-24T14:13:45.000","Closed","2022-08-24T14:22:53.000","Code Violations","High Grass & Weeds","Inspect Site","Previous Notice Issued - Close SR","6 VILLAGE CT","LITTLE ROCK","72209","WARD 2","34.68097094","-92.32736833","POINT (-92.32736833 34.68097094)"
"22-00103215","Phone","2022-08-24T14:12:39.000","Open","2022-08-24T14:12:39.000","Public Works","Ditch Maintenance",,,"1 DELLWOOD CIR","LITTLE ROCK","72209","WARD 2","34.703045","-92.33468623","POINT (-92.33468623 34.703045)"
"22-00103213","CSR Mobile Apps","2022-08-24T14:11:43.000","Open","2022-08-24T14:11:43.000","Code Violations","High Grass & Weeds","Re-Inspect Site","Still Exists - Visible Progress","14 ROSEWOOD DR","LITTLE ROCK","72209","WARD 7","34.69288932","-92.35821778","POINT (-92.35821778 34.69288932)"
"22-00103212","CSR Mobile Apps","2022-08-24T14:11:40.000","Open","2022-08-24T14:11:40.000","Code Violations","High Grass & Weeds","Issue Violation Notice","Completed","1 SPRINGTREE CIR","LITTLE ROCK","72209","WARD 2","34.6428157","-92.35614198","POINT (-92.35614198 34.6428157)"
"22-00103211","Phone","2022-08-24T14:10:49.000","Open","2022-08-24T14:19:32.000","Public Works","Hazard / Object in Street or Alley",,,"7604 OHIO ST","LITTLE ROCK","72227","WARD 4","34.77015807","-92.3591526","POINT (-92.3591526 34.77015807)"
"22-00103210","Phone","2022-08-24T14:09:34.000","Open","2022-08-24T14:09:34.000","Trash Complaints","Garbage Cart Issues",,,"222 SPRINGWOOD DR","LITTLE ROCK","72211","WARD 4","34.7511732","-92.39961776","POINT (-92.39961776 34.7511732)"
"22-00103208","CSR Mobile Apps","2022-08-24T14:08:40.000","Open","2022-08-24T14:08:40.000","Code Violations","Trash / Rubbish / Debris on Premise","Inspect Site","Notice Issued","8 ROSEWOOD DR","LITTLE ROCK","72209","WARD 7","34.69287832","-92.35779778","POINT (-92.35779778 34.69287832)"
"22-00103207","Citizen Mobile App","2022-08-24T14:08:38.000","Open","2022-08-24T16:17:57.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"308 BROOKPARK DR","LITTLE ROCK","72205","WARD 6","34.75093954","-92.3684945","POINT (-92.3684945 34.75093954)"
"22-00103206","Phone","2022-08-24T14:08:13.000","Open","2022-08-24T14:08:13.000","Code Violations","Illegal Dumping",,,"823 RICE ST","LITTLE ROCK","72202","WARD 1","34.74291135","-92.29984491","POINT (-92.29984491 34.74291135)"
"22-00103204","CSR Mobile Apps","2022-08-24T14:05:42.000","Open","2022-08-24T14:05:42.000","Code Violations","High Grass & Weeds","Issue Violation Notice","Completed","11612 WARREN RD","LITTLE ROCK","72209","WARD 2","34.64464206","-92.3558832","POINT (-92.3558832 34.64464206)"
"22-00103203","CSR Mobile Apps","2022-08-24T14:05:39.000","Open","2022-08-24T14:05:39.000","Code Violations","Trash / Rubbish / Debris on Premise","Inspect Site","Notice Issued","7 ROSEWOOD DR","LITTLE ROCK","72209","WARD 7","34.69247377","-92.35781429","POINT (-92.35781429 34.69247377)"
"22-00103202","CSR Mobile Apps","2022-08-24T14:05:37.000","Closed","2022-08-24T15:33:52.000","Code Violations","Parking in Yard","Inspect Site","Left Warning/Advisory Notice - Close SR","7 ROSEWOOD DR","LITTLE ROCK","72209","WARD 7","34.69247377","-92.35781429","POINT (-92.35781429 34.69247377)"
"22-00103199","CSR Mobile Apps","2022-08-24T14:02:36.000","Open","2022-08-24T14:02:36.000","Code Violations","High Grass & Weeds","Issue Violation Notice","Completed","11607 WARREN RD","LITTLE ROCK","72209","WARD 2","34.64480834","-92.35529634","POINT (-92.35529634 34.64480834)"
"22-00103198","CSR Mobile Apps","2022-08-24T13:59:35.000","Open","2022-08-24T16:17:57.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"11620 WARREN RD","LITTLE ROCK","72209","WARD 2","34.64436735","-92.35589405","POINT (-92.35589405 34.64436735)"
"22-00103196","Generated by Officer","2022-08-24T13:59:20.000","Open","2022-08-24T13:59:20.000","Code Violations","High Grass & Weeds","Issue Violation Notice","Completed","3709 W 12TH ST","LITTLE ROCK","72204","WARD 1","34.7401868","-92.31509794","POINT (-92.31509794 34.7401868)"
"22-00103194","CSR Mobile Apps","2022-08-24T13:56:36.000","Open","2022-08-24T16:18:55.000","Trash Complaints","Missed Yard Waste Pick-Up",,,"3 SOUTHMONT CIR","LITTLE ROCK","72209","WARD 7","34.69332511","-92.35575736","POINT (-92.35575736 34.69332511)"
"22-00103193","CSR Mobile Apps","2022-08-24T13:56:34.000","Open","2022-08-24T16:17:57.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"3 SOUTHMONT CIR","LITTLE ROCK","72209","WARD 7","34.69332511","-92.35575736","POINT (-92.35575736 34.69332511)"
"22-00103192","CSR Mobile Apps","2022-08-24T13:56:33.000","Open","2022-08-24T16:17:57.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"11225 GROVE LN","LITTLE ROCK","72209","WARD 2","34.6478353","-92.35921833","POINT (-92.35921833 34.6478353)"
"22-00103188","Phone","2022-08-24T13:53:51.000","Open","2022-08-24T16:18:37.000","Trash Complaints","Missed Garbage Pick-Up",,,"824 LEWIS ST","LITTLE ROCK","72204","WARD 3","34.74346732","-92.32018939","POINT (-92.32018939 34.74346732)"
"22-00103187","Phone","2022-08-24T13:53:46.000","Open","2022-08-24T16:17:57.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"1716 E 19TH ST","LITTLE ROCK","72202","WARD 1","34.72899264","-92.25117352","POINT (-92.25117352 34.72899264)"
"22-00103186","CSR Mobile Apps","2022-08-24T13:53:31.000","Open","2022-08-24T13:53:31.000","Code Violations","High Grass & Weeds","Inspect Site","Notice Issued","9 SOUTHMONT CIR","LITTLE ROCK","72209","WARD 7","34.6937857","-92.3559128","POINT (-92.3559128 34.6937857)"
"22-00103182","CSR Mobile Apps","2022-08-24T13:50:30.000","Open","2022-08-24T13:50:30.000","Code Violations","High Grass & Weeds","Inspect Site","Notice Issued","37 SOUTHMONT DR","LITTLE ROCK","72209","WARD 7","34.69236337","-92.35579057","POINT (-92.35579057 34.69236337)"
"22-00103179","Generated by Officer","2022-08-24T13:47:34.000","Open","2022-08-24T13:47:34.000","Code Violations","High Grass & Weeds","Issue Violation Notice","Completed","3215 W 12TH ST","LITTLE ROCK","72204","WARD 1","34.74006837","-92.31010544","POINT (-92.31010544 34.74006837)"
"22-00103178","Phone","2022-08-24T13:47:21.000","Open","2022-08-24T13:47:21.000","Trash Complaints","Garbage Cart Issues",,,"5405 SHERWOOD RD","LITTLE ROCK","72207","WARD 3","34.76423849","-92.33391745","POINT (-92.33391745 34.76423849)"
"22-00103177","CSR Mobile Apps","2022-08-24T13:46:43.000","Open","2022-08-24T13:46:43.000","Code Violations","High Grass & Weeds","Issue Violation Notice","Completed","10508 DIAMOND DR","LITTLE ROCK","72209","WARD 2","34.65417828","-92.35247007","POINT (-92.35247007 34.65417828)"
"22-00103176","CSR Mobile Apps","2022-08-24T13:46:40.000","Closed","2022-08-24T15:34:32.000","Code Violations","Parking in Yard","Inspect Site","Left Warning/Advisory Notice - Close SR","39 SOUTHMONT DR","LITTLE ROCK","72209","WARD 7","34.69220911","-92.35573751","POINT (-92.35573751 34.69220911)"
"22-00103175","CSR Mobile Apps","2022-08-24T13:46:37.000","Open","2022-08-24T13:46:37.000","Code Violations","High Grass & Weeds","Issue Violation Notice","Completed","10509 DIAMOND DR","LITTLE ROCK","72209","WARD 2","34.65422101","-92.35197902","POINT (-92.35197902 34.65422101)"
"22-00103174","Citizen Mobile App","2022-08-24T13:46:36.000","Open","2022-08-24T16:18:37.000","Trash Complaints","Missed Garbage Pick-Up",,,"2407 KRISTINA CT","LITTLE ROCK","72204","WARD 6","34.73099381","-92.37910658","POINT (-92.37910658 34.73099381)"
"22-00103173","CSR Mobile Apps","2022-08-24T13:46:33.000","Open","2022-08-24T13:46:33.000","Code Violations","Trash / Rubbish / Debris on Premise","Inspect Site","Notice Issued","39 SOUTHMONT DR","LITTLE ROCK","72209","WARD 7","34.69220911","-92.35573751","POINT (-92.35573751 34.69220911)"
"22-00103172","Citizen Mobile App","2022-08-24T13:46:31.000","Closed","2022-08-24T16:45:30.000","Trash Complaints","Missed Garbage Pick-Up",,,"49 KINGSPARK RD","LITTLE ROCK","72227","WARD 4","34.77352229","-92.38831407","POINT (-92.38831407 34.77352229)"
"22-00103171","CSR Mobile Apps","2022-08-24T13:46:28.000","Open","2022-08-24T13:46:28.000","Code Violations","High Grass & Weeds","Inspect Site","Notice Issued","39 SOUTHMONT DR","LITTLE ROCK","72209","WARD 7","34.69220911","-92.35573751","POINT (-92.35573751 34.69220911)"
"22-00103170","Phone","2022-08-24T13:46:19.000","Open","2022-08-24T16:17:57.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"2916 ELAM ST","LITTLE ROCK","72204","WARD 6","34.72658797","-92.37631266","POINT (-92.37631266 34.72658797)"
"22-00103166","Citizen Mobile App","2022-08-24T13:43:32.000","Closed","2022-08-24T14:24:25.000","Public Works","Pothole Repair",,,"700 BROADWAY ST","LITTLE ROCK","72201","WARD 1","34.74266161","-92.27666324","POINT (-92.27666324 34.74266161)"
"22-00103165","CSR Mobile Apps","2022-08-24T13:43:29.000","Open","2022-08-24T13:43:29.000","Code Violations","High Grass & Weeds","Issue Violation Notice","Completed","10501 DIAMOND DR","LITTLE ROCK","72209","WARD 2","34.65445325","-92.35206148","POINT (-92.35206148 34.65445325)"
"22-00103164","CSR Mobile Apps","2022-08-24T13:43:27.000","Closed","2022-08-24T15:34:53.000","Code Violations","Parking in Yard","Inspect Site","Left Warning/Advisory Notice - Close SR","41 SOUTHMONT DR","LITTLE ROCK","72209","WARD 7","34.69204606","-92.35566778","POINT (-92.35566778 34.69204606)"
"22-00103161","Citizen Mobile App","2022-08-24T13:40:28.000","Open","2022-08-24T13:40:28.000","Trash Complaints","Garbage Cart Issues",,,"7300 SHAMROCK DR","LITTLE ROCK","72205","WARD 3","34.75503548","-92.35571751","POINT (-92.35571751 34.75503548)"
"22-00103160","CSR Mobile Apps","2022-08-24T13:40:27.000","Open","2022-08-24T16:18:07.000","Trash Complaints","Knuckleboom Pick-Up",,,"43 SOUTHMONT DR","LITTLE ROCK","72209","WARD 7","34.69187149","-92.3556903","POINT (-92.3556903 34.69187149)"
"22-00103159","Citizen Mobile App","2022-08-24T13:40:25.000","Closed","2022-08-24T16:45:30.000","Trash Complaints","Missed Garbage Pick-Up",,,"77 KINGSPARK RD","LITTLE ROCK","72227","WARD 4","34.77654906","-92.38799224","POINT (-92.38799224 34.77654906)"
"22-00103157","Phone","2022-08-24T13:40:07.000","Open","2022-08-24T16:18:37.000","Trash Complaints","Missed Garbage Pick-Up",,,"3903 CAMEO DR","LITTLE ROCK","72212","WARD 4","34.78910793","-92.41088424","POINT (-92.41088424 34.78910793)"
"22-00103156","Generated by Officer","2022-08-24T13:39:30.000","Open","2022-08-24T13:39:30.000","Code Violations","High Grass & Weeds","Issue Violation Notice","Completed","3211 W 12TH ST","LITTLE ROCK","72204","WARD 1","34.74005698","-92.30986861","POINT (-92.30986861 34.74005698)"
"22-00103155","Phone","2022-08-24T13:37:58.000","Open","2022-08-24T16:18:55.000","Trash Complaints","Deceased Animal Pick-Up at Street/Curb",,,"1603 S JACKSON ST","LITTLE ROCK","72204","WARD 1","34.7370326","-92.32985102","POINT (-92.32985102 34.7370326)"
"22-00103154","CSR Mobile Apps","2022-08-24T13:37:24.000","Open","2022-08-24T13:37:24.000","Code Violations","High Grass & Weeds","Inspect Site","Notice Issued","37 WINDSOR DR","LITTLE ROCK","72209","WARD 7","34.6915228","-92.35458902","POINT (-92.35458902 34.6915228)"
"22-00103153","Phone","2022-08-24T13:36:24.000","Open","2022-08-24T16:18:37.000","Trash Complaints","Missed Garbage Pick-Up",,,"7511 N ST","LITTLE ROCK","72207","WARD 3","34.76531271","-92.35753244","POINT (-92.35753244 34.76531271)"
"22-00103152","CSR Mobile Apps","2022-08-24T13:34:26.000","Open","2022-08-24T13:34:26.000","Code Violations","Trash / Rubbish / Debris on Premise","Inspect Site","Notice Issued","36 WINDSOR DR","LITTLE ROCK","72209","WARD 7","34.69153334","-92.35513998","POINT (-92.35513998 34.69153334)"
"22-00103151","CSR Mobile Apps","2022-08-24T13:34:23.000","Open","2022-08-24T13:34:23.000","Code Violations","High Grass & Weeds","Inspect Site","Notice Issued","36 WINDSOR DR","LITTLE ROCK","72209","WARD 7","34.69153334","-92.35513998","POINT (-92.35513998 34.69153334)"
"22-00103150","CSR Mobile Apps","2022-08-24T13:31:25.000","Open","2022-08-24T16:18:07.000","Trash Complaints","Knuckleboom Pick-Up",,,"36 WINDSOR DR","LITTLE ROCK","72209","WARD 7","34.69153334","-92.35513998","POINT (-92.35513998 34.69153334)"
"22-00103149","Citizen Mobile App","2022-08-24T13:31:24.000","Open","2022-08-24T13:31:24.000","Public Works","Ditch Maintenance",,,"5101 W 34TH ST","LITTLE ROCK","72204","WARD 1","34.71865438","-92.32947907","POINT (-92.32947907 34.71865438)"
"22-00103148","CSR Mobile Apps","2022-08-24T13:31:21.000","Closed","2022-08-24T15:35:14.000","Code Violations","Parking in Yard","Inspect Site","Left Warning/Advisory Notice - Close SR","32 WINDSOR DR","LITTLE ROCK","72209","WARD 7","34.69194458","-92.3551293","POINT (-92.3551293 34.69194458)"
"22-00103146","Phone","2022-08-24T13:29:22.000","Open","2022-08-24T13:29:22.000","Zoning Violations","Zoning Violations",,,"23 ROSEWALL LN","LITTLE ROCK","72210","WARD 7","34.66705849","-92.42637618","POINT (-92.42637618 34.66705849)"
"22-00103145","CSR Mobile Apps","2022-08-24T13:28:20.000","Open","2022-08-24T13:28:20.000","Code Violations","Trash / Rubbish / Debris on Premise","Issue Violation Notice","Completed","35 WINDSOR DR","LITTLE ROCK","72209","WARD 7","34.69169293","-92.35462552","POINT (-92.35462552 34.69169293)"
"22-00103144","CSR Mobile Apps","2022-08-24T13:25:25.000","Open","2022-08-24T16:17:57.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"22 SOUTHMONT DR","LITTLE ROCK","72209","WARD 7","34.69299744","-92.35440044","POINT (-92.35440044 34.69299744)"
"22-00103143","Citizen Mobile App","2022-08-24T13:25:22.000","Open","2022-08-24T13:25:22.000","Code Violations","High Grass & Weeds",,,"5103 ASHER AVE","LITTLE ROCK","72204","WARD 1","34.72055007","-92.33058535","POINT (-92.33058535 34.72055007)"
"22-00103142","CSR Mobile Apps","2022-08-24T13:25:18.000","Open","2022-08-24T13:25:18.000","Code Violations","High Grass & Weeds","Inspect Site","Notice Issued","18 SOUTHMONT DR","LITTLE ROCK","72209","WARD 7","34.69299803","-92.35418922","POINT (-92.35418922 34.69299803)"
"22-00103141","Citizen Mobile App","2022-08-24T13:22:17.000","Open","2022-08-24T13:22:17.000","Parks and Recreation","Trash in a Park",,,"2001 RESERVOIR RD","LITTLE ROCK","72227","WARD 4","34.77101078","-92.37557516","POINT (-92.37557516 34.77101078)"
"22-00103140","CSR Mobile Apps","2022-08-24T13:19:16.000","Open","2022-08-24T13:19:16.000","Code Violations","High Grass & Weeds","Inspect Site","Notice Issued","8 SOUTHMONT DR","LITTLE ROCK","72209","WARD 7","34.69295652","-92.35306016","POINT (-92.35306016 34.69295652)"
"22-00103139","Phone","2022-08-24T13:18:43.000","Open","2022-08-24T16:17:57.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"10008 BROOKS LN","LITTLE ROCK","72205","WARD 4","34.75716739","-92.38601009","POINT (-92.38601009 34.75716739)"
"22-00103138","Phone","2022-08-24T13:18:20.000","Open","2022-08-24T13:18:20.000","Public Works","Pothole Repair",,,"RIVERFRONT DR & COTTONDALE DR","LITTLE ROCK","72223","WARD 3","34.76017735","-92.30306294","POINT (-92.30306294 34.76017735)"
"22-00103136","CSR Mobile Apps","2022-08-24T13:16:17.000","Open","2022-08-24T13:16:17.000","Code Violations","Trash / Rubbish / Debris on Premise","Issue Violation Notice","Completed","11300 MESA DR","LITTLE ROCK","72211","WARD 4","34.75660455","-92.39904318","POINT (-92.39904318 34.75660455)"
"22-00103135","CSR Mobile Apps","2022-08-24T13:16:14.000","Open","2022-08-24T13:16:14.000","Code Violations","High Grass & Weeds","Inspect Site","Notice Issued","6 SOUTHMONT DR","LITTLE ROCK","72209","WARD 7","34.69293702","-92.35282973","POINT (-92.35282973 34.69293702)"
"22-00103133","Phone","2022-08-24T13:14:49.000","Open","2022-08-24T13:14:49.000","Animal Services","Stray Animal - Running at Large",,,"13215 INTERSTATE 30","LITTLE ROCK","72209","WARD 7","34.64199165","-92.43864459","POINT (-92.43864459 34.64199165)"
