"release_number","event_id","facility_id","site_name","address","city","zip","state","county","status","release_date","closure_date","no_further_action_type","contact","phone","email","latitude","longitude","latitude_longitude","release_source","release_cause","reimbursement_total","release_record_link"
"REL-006474","601","12439","Gunnison Umtra Project","Gold Basin Rd","Gunnison","81230","CO","Gunnison","Closed","8/28/1992","4/17/1995","Pre-RBCA","Ed Larock","303-318-4357","cdle_ops_public_record_center@state.co.us","38.510197","-106.94035","38.510197, -106.94035",,,,"https://socgov18.force.com/s/release/a183h000003KWwO"
"REL-012809","602","8262","Western Forge Corp","4607 Forge Rd","Colorado Springs","80907","CO","El Paso","Closed","6/14/1990","3/15/2000","Pre-RBCA","Tim Kelley","303-318-4357","cdle_ops_public_record_center@state.co.us","38.898569","-104.840468","38.898569, -104.840468",,,,"https://socgov18.force.com/s/release/a183h000003KYaZ"
"REL-001052","603","1684","Circle K #0773","921 E Main St","Cortez","81321","CO","Montezuma","Closed","3/17/1993","1/25/1996","Pre-RBCA","Ed Larock","303-318-4357","cdle_ops_public_record_center@state.co.us","37.348492","-108.572988","37.348492, -108.572988",,,,"https://socgov18.force.com/s/release/a183h000003KVWw"
"REL-002741","604","5662","Valero","83 E Park Ave","Empire","80438","CO","Clear Creek","Closed","9/5/1996","2/2/1998","Pre-RBCA","Julie Cotter","303-318-4357","cdle_ops_public_record_center@state.co.us","39.761063","-105.683107","39.761063, -105.683107",,,,"https://socgov18.force.com/s/release/a183h000003KVyB"
"REL-008040","605","5708","Loveland Ski Areas","45 Hwy 6","Georgetown","80444","CO","Clear Creek","Closed","9/23/1993","6/25/1997","Pre-RBCA","Craig Workman","303-318-4357","cdle_ops_public_record_center@state.co.us","39.66752","-105.90689","39.66752, -105.90689",,,,"https://socgov18.force.com/s/release/a183h000003KXLe"
"REL-012645","606","12097","Warning Lights Of Colorado","2200 W Bates","Englewood","80110","CO","Arapahoe","Closed","11/12/1992","2/25/1993","Pre-RBCA","Joe'l Lambe","303-318-4357","cdle_ops_public_record_center@state.co.us","39.663894","-105.013723","39.663894, -105.013723",,,,"https://socgov18.force.com/s/release/a183h000003KYXv"
"REL-009186","607","545","Circle K Store #2741183","7584 Sheridan Blvd","Westminster","80003","CO","Jefferson","Closed","8/16/1994","4/27/1998","Pre-RBCA","Steven Chidester","303-318-4357","cdle_ops_public_record_center@state.co.us","39.83422","-105.052821","39.83422, -105.052821",,,,"https://socgov18.force.com/s/release/a183h000003KXe8"
"REL-002742","608","5662","Valero","83 E Park Ave","Empire","80438","CO","Clear Creek","Closed",,"10/25/1994","Pre-RBCA","Julie Cotter","303-318-4357","cdle_ops_public_record_center@state.co.us","39.761063","-105.683107","39.761063, -105.683107",,,,"https://socgov18.force.com/s/release/a183h000003KVyC"
"REL-000629","609","4691","Sunshine Gas Station","3298 S Broadway","Englewood","80113","CO","Arapahoe","Closed",,"6/11/1997","Pre-RBCA","Joe'l Lambe","303-318-4357","cdle_ops_public_record_center@state.co.us","39.65713","-104.987344","39.65713, -104.987344",,,,"https://socgov18.force.com/s/release/a183h000003KVQ7"
"REL-001542","610","3254","My Goods Market #6510","3000 28th St","Boulder","80301","CO","Boulder","Closed","6/1/1990","6/6/1995","Pre-RBCA","Andy Flurkey","303-318-4357","cdle_ops_public_record_center@state.co.us","40.029537","-105.25797","40.029537, -105.25797",,,,"https://socgov18.force.com/s/release/a183h000003KVeq"
"REL-011378","611","4483","Swingle Tree Co","620 S Dahlia St","Denver","80231","CO","Arapahoe","Closed",,"5/22/1995","Pre-RBCA","Cindy Silva-Burbach","303-318-4357","cdle_ops_public_record_center@state.co.us","39.709127","-104.931581","39.709127, -104.931581",,,,"https://socgov18.force.com/s/release/a183h000003KYDU"
"REL-010377","612","10098","Schneller Enterprises Inc","41672 Hwy 6 E","Holyoke","80734","CO","Phillips","Closed","3/17/1994","5/31/1995","Pre-RBCA","Ed Larock","303-318-4357","cdle_ops_public_record_center@state.co.us","40.585707","-102.276012","40.585707, -102.276012",,,,"https://socgov18.force.com/s/release/a183h000003KXxL"
"REL-006176","613","12322","Girl Scouts Mile Hi Council","415 S Broadway","Denver","80209","CO","Denver","Closed","1/26/1993","4/13/1994","Pre-RBCA","Edgar Ethington","303-318-4357","cdle_ops_public_record_center@state.co.us","39.709335","-104.987584","39.709335, -104.987584",,,,"https://socgov18.force.com/s/release/a183h000003KWra"
"REL-007157","614","11237","Circle K Store #2709888","15065 W Colfax Ave","Golden","80401","CO","Jefferson","Closed","11/7/1994","12/14/1994","Pre-RBCA","Edgar Ethington","303-318-4357","cdle_ops_public_record_center@state.co.us","39.731775","-105.16842","39.731775, -105.16842",,,,"https://socgov18.force.com/s/release/a183h000003KX7P"
"REL-003211","615","7526","CDOT Silverton","665 Reese St","Silverton","81433","CO","San Juan","Closed","12/2/1994","9/11/1997","Pre-RBCA","Dennis Hotovec","303-318-4357","cdle_ops_public_record_center@state.co.us","37.807774","-107.669306","37.807774, -107.669306",,,,"https://socgov18.force.com/s/release/a183h000003KW5l"
"REL-002608","617","929","Colorado Springs Supply Co","121 W Cucharras St","Colorado Springs","80903","CO","El Paso","Closed","10/16/1991","12/30/1993","Pre-RBCA","Lauri Lundie","303-318-4357","cdle_ops_public_record_center@state.co.us","38.83081","-104.828419","38.83081, -104.828419",,,,"https://socgov18.force.com/s/release/a183h000003KVw2"
"REL-001000","618","8975","Chatfield Time Rental (Arvada Rent-Alls)","6641 W Ken Caryl Ave","Littleton","80128","CO","Jefferson","Closed","7/21/1993","6/29/1995","Pre-RBCA","Andy Flurkey","303-318-4357","cdle_ops_public_record_center@state.co.us","39.581292","-105.070888","39.581292, -105.070888",,,,"https://socgov18.force.com/s/release/a183h000003KVW6"
"REL-011657","619","1789","Thornton Fire Station IV","1400 E 128th Ave","Thornton","80241","CO","Adams","Closed","2/19/1992","10/28/1993","Pre-RBCA","Larry Delin","303-318-4357","cdle_ops_public_record_center@state.co.us","39.9279","-104.970516","39.9279, -104.970516",,,,"https://socgov18.force.com/s/release/a183h000003KYHz"
"REL-008877","620","8493","North Park Transportation Co","5150 Columbine St","Denver","80216","CO","Denver","Closed","5/20/1991","1/10/1996","Pre-RBCA","Jennifer Steffes","303-318-4357","cdle_ops_public_record_center@state.co.us","39.790031","-104.955794","39.790031, -104.955794",,,,"https://socgov18.force.com/s/release/a183h000003KXZ9"
"REL-007186","621","4488","7-Eleven #34921","2350 Hancock Expy","Colorado Springs","80910","CO","El Paso","Closed","8/26/1995","2/29/1996","Pre-RBCA","Ed Larock","303-318-4357","cdle_ops_public_record_center@state.co.us","38.796618","-104.777178","38.796618, -104.777178",,,,"https://socgov18.force.com/s/release/a183h000003KX7s"
"REL-000593","622","4696","AT&T Bayfield Rs","12 Mi E On Hwy 160","Bayfield","81122","CO","La Plata","Closed","11/10/1992","11/15/1994","Pre-RBCA","Ed Larock","303-318-4357","cdle_ops_public_record_center@state.co.us","37.255677","-107.465634","37.255677, -107.465634",,,,"https://socgov18.force.com/s/release/a183h000003KVPX"
"REL-007198","623","13757","Kalamath Associates Property","570 Kalamath St","Denver","80204","CO","Denver","Closed","9/9/1996","7/23/1998","Pre-RBCA","John Bis","303-318-4357","cdle_ops_public_record_center@state.co.us","39.725464","-105.000179","39.725464, -105.000179",,,,"https://socgov18.force.com/s/release/a183h000003KX84"
"REL-010782","624","1272","Recycle America Of Denver","2441 Broadway","Denver","80205","CO","Denver","Closed","6/21/1991","12/9/1991","Pre-RBCA","Joe'l Lambe","303-318-4357","cdle_ops_public_record_center@state.co.us","39.757625","-104.987801","39.757625, -104.987801",,,,"https://socgov18.force.com/s/release/a183h000003KY3s"
"REL-008520","625","5802","Mile High Food and Gas","6390 E Colfax Ave","Denver","80220","CO","Denver","Closed","7/11/1994","10/22/1998","Pre-RBCA","Joe'l Lambe","303-318-4357","cdle_ops_public_record_center@state.co.us","39.739869","-104.91428","39.739869, -104.91428",,,,"https://socgov18.force.com/s/release/a183h000003KXTO"
"REL-011851","626","8480","Carbondale Public Works","511 Colorado Ave","Carbondale","81623","CO","Garfield","Closed","5/23/1995","8/8/1995","Pre-RBCA","Ed Larock","303-318-4357","cdle_ops_public_record_center@state.co.us","39.402072","-107.211718","39.402072, -107.211718",,,,"https://socgov18.force.com/s/release/a183h000003KYL7"
"REL-012931","627","10089","William E Watson","801 Dunraven St","Estes Park","80517","CO","Larimer","Closed","11/18/1992","6/14/2004","Tier I","Larry Delin","303-318-4357","cdle_ops_public_record_center@state.co.us","40.373168","-105.510604","40.373168, -105.510604",,,,"https://socgov18.force.com/s/release/a183h000003KYcX"
"REL-003355","628","13519","Centennial Airport Bulk Fuel","7800 S Peoria St","Englewood","80112","CO","Arapahoe","Closed",,"1/22/1996","Pre-RBCA","Joe'l Lambe","303-318-4357","cdle_ops_public_record_center@state.co.us","39.575093","-104.845212","39.575093, -104.845212",,,,"https://socgov18.force.com/s/release/a183h000003KW85"
"REL-011904","629","8696","Larimer Transfort Shop","6570 Portner Rd","Fort Collins","80525","CO","Larimer","Closed","10/5/1993","9/8/1994","Pre-RBCA","Robert Shoup","303-318-4357","cdle_ops_public_record_center@state.co.us","40.495455","-105.064615","40.495455, -105.064615",,,,"https://socgov18.force.com/s/release/a183h000003KYLy"
"REL-006875","630","7909","Indian Tree Golf Course","7555 Wadsworth Blvd","Arvada","80003","CO","Jefferson","Closed","12/31/1996","5/22/1998","Pre-RBCA","Eric Gillespie","303-318-4357","cdle_ops_public_record_center@state.co.us","39.832736","-105.081912","39.832736, -105.081912",,,,"https://socgov18.force.com/s/release/a183h000003KX2r"
"REL-007421","631","12194","Kubat Service & Equipment","3751 Fraser St","Aurora","80011","CO","Adams","Closed","7/5/1991","7/8/1991","Pre-RBCA","Lisa Weers","303-318-4357","cdle_ops_public_record_center@state.co.us","39.767862","-104.813315","39.767862, -104.813315",,,,"https://socgov18.force.com/s/release/a183h000003KXBf"
"REL-006523","632","10371","Hamilton Brothers Aircraft Refueling Facility","8333 Montview Blvd Bldg 50 Stapleton Int'l Airport","Denver","80220","CO","Denver","Closed","11/2/1994","4/20/1995","Pre-RBCA","Ed Larock","303-318-4357","cdle_ops_public_record_center@state.co.us","39.747454","-104.890533","39.747454, -104.890533",,,,"https://socgov18.force.com/s/release/a183h000003KWxB"
"REL-003739","633","9610","Brown & Root USA  Inc","3186 Hall Ave","Grand Junction","81505","CO","Mesa","Closed",,,"Administrative","Dennis Hotovec","303-318-4357","cdle_ops_public_record_center@state.co.us","39.083591","-108.498908","39.083591, -108.498908",,,,"https://socgov18.force.com/s/release/a183h000003KWEH"
"REL-000630","634","4691","Sunshine Gas Station","3298 S Broadway","Englewood","80113","CO","Arapahoe","Closed",,,"Administrative","Joe'l Lambe","303-318-4357","cdle_ops_public_record_center@state.co.us","39.65713","-104.987344","39.65713, -104.987344",,,,"https://socgov18.force.com/s/release/a183h000003KVQ8"
"REL-004204","635","3671","Jeremiah & Beverly Beal Trust","900 & 902 Grand Ave","Grand Lake","80447","CO","Grand","Closed",,"8/17/1992","Pre-RBCA","Ed Larock","303-318-4357","cdle_ops_public_record_center@state.co.us","40.25183","-105.821","40.25183, -105.821",,,,"https://socgov18.force.com/s/release/a183h000003KWLm"
"REL-001647","636","10037","Environmental Testing Corp","1859 Jasper St","Aurora","80011","CO","Adams","Closed",,"5/19/1993","Pre-RBCA","Doug Pratto","303-318-4357","cdle_ops_public_record_center@state.co.us","39.745426","-104.806532","39.745426, -104.806532",,,,"https://socgov18.force.com/s/release/a183h000003KVgX"
"REL-008913","637","12274","Northglenn Mall Restaurants","I-25 & 104th Ave","Northglenn","80233","CO","Adams","Closed","9/1/1992","1/30/1996","Pre-RBCA","Andy Flurkey","303-318-4357","cdle_ops_public_record_center@state.co.us","39.88619","-104.98926","39.88619, -104.98926",,,,"https://socgov18.force.com/s/release/a183h000003KXZj"
"REL-002158","638","9295","Denver Coliseum","4600 Humboldt St","Denver","80216","CO","Denver","Closed","6/27/1994","11/28/1994","Pre-RBCA","Ed Larock","303-318-4357","cdle_ops_public_record_center@state.co.us","39.779122","-104.970677","39.779122, -104.970677",,,,"https://socgov18.force.com/s/release/a183h000003KVom"
"REL-009060","639","6365","Overhead Door Co","1205 Ford St","Colorado Springs","80915","CO","El Paso","Closed","2/22/1991","3/6/1991","Pre-RBCA","Lisa Weers","303-318-4357","cdle_ops_public_record_center@state.co.us","38.849174","-104.711154","38.849174, -104.711154",,,,"https://socgov18.force.com/s/release/a183h000003KXc6"
"REL-005843","640","8733","Frazee Construction Co","2855 E Las Vegas","Colorado Springs","80931","CO","El Paso","Closed","3/16/1994","9/28/1994","Pre-RBCA","Kathy Kosklin","303-318-4357","cdle_ops_public_record_center@state.co.us","38.784232","-104.775449","38.784232, -104.775449",,,,"https://socgov18.force.com/s/release/a183h000003KWmD"
"REL-003677","641","12591","Denver Firefighters Museum","1326 Tremont Pl","Denver","80204","CO","Denver","Closed",,"6/17/1993","Pre-RBCA","Null User7","303-318-4357","cdle_ops_public_record_center@state.co.us","39.740608","-104.992388","39.740608, -104.992388",,,,"https://socgov18.force.com/s/release/a183h000003KWDH"
"REL-000896","642","12865","CDOT Arvada CSP","1101 W 62nd Ave","Arvada","80004","CO","Jefferson","Closed",,"9/18/1992","Pre-RBCA","Larry Delin","303-318-4357","cdle_ops_public_record_center@state.co.us","39.809457","-105.122046","39.809457, -105.122046",,,,"https://socgov18.force.com/s/release/a183h000003KVUQ"
"REL-001344","643","1251","Conoco Distribution Facility","5601 Brighton Blvd","Commerce City","80022","CO","Adams","Closed","12/12/1990","2/5/1997","Pre-RBCA","Dennis Hotovec","303-318-4357","cdle_ops_public_record_center@state.co.us","39.800314","-104.948966","39.800314, -104.948966",,,,"https://socgov18.force.com/s/release/a183h000003KVbe"
"REL-004128","644","684","Black Hawk Conoco","130 Clear Creek","Black Hawk","80422","CO","Gilpin","Closed","5/1/1990",,"Administrative","Larry Delin","303-318-4357","cdle_ops_public_record_center@state.co.us","39.803023","-105.494909","39.803023, -105.494909",,,,"https://socgov18.force.com/s/release/a183h000003KWKY"
"REL-004256","645","6369","Auto Discount","720 E Main St","Cortez","81321","CO","Montezuma","Closed","4/29/1998","12/11/1997","Pre-RBCA","Dennis Hotovec","303-318-4357","cdle_ops_public_record_center@state.co.us","37.348852","-108.575924","37.348852, -108.575924",,,,"https://socgov18.force.com/s/release/a183h000003KWMc"
"REL-002188","646","5544","Dfd Credit Union","2201 N Federal Blvd","Denver","80211","CO","Denver","Closed",,,"Administrative","Robert Shoup","303-318-4357","cdle_ops_public_record_center@state.co.us","39.750294","-105.025699","39.750294, -105.025699",,,,"https://socgov18.force.com/s/release/a183h000003KVpG"
"REL-008769","647","10686","National Car Rental","1250 Aviation Way","Colorado Springs","80916","CO","El Paso","Closed","4/1/1992","8/13/1997","Pre-RBCA","Dennis Hotovec","303-318-4357","cdle_ops_public_record_center@state.co.us","38.803038","-104.722386","38.803038, -104.722386",,,,"https://socgov18.force.com/s/release/a183h000003KXXP"
"REL-006425","648","1531","Green Mountain Inn","7101 Summit CR 30 In Heeny","Dillon","80435","CO","Summit","Closed","1/31/1994","1/5/1996","Pre-RBCA","Larry Delin","303-318-4357","cdle_ops_public_record_center@state.co.us","39.872688","-106.308622","39.872688, -106.308622",,,,"https://socgov18.force.com/s/release/a183h000003KWvb"
"REL-006359","649","4292","Grease Monkey","9990 Ralston Rd","Arvada","80004","CO","Jefferson","Closed","10/23/1989","6/9/1992","Pre-RBCA","Larry Delin","303-318-4357","cdle_ops_public_record_center@state.co.us","39.806951","-105.109218","39.806951, -105.109218",,,,"https://socgov18.force.com/s/release/a183h000003KWuX"
"REL-012908","650","13356","Whitewater Store","4072 US Hwy 50","Whitewater","81527","CO","Mesa","Closed","10/16/1992","12/31/2020","Tier III","Julia Fraser","303-318-8504","julia.fraser@state.co.us","38.990342","-108.448839","38.990342, -108.448839","Historical contamination",,,"https://socgov18.force.com/s/release/a183h000003KYcA"
"REL-008557","651","10685","Lafarge West Inc","1590 W 12th Ave","Denver","80204","CO","Denver","Closed","6/7/1991","7/29/2010","Tier I","Vinny Secondo","303-318-4357","cdle_ops_public_record_center@state.co.us","39.734963","-105.007395","39.734963, -105.007395",,,,"https://socgov18.force.com/s/release/a183h000003KXTz"
"REL-012944","652","12060","Winchells Donut House","502 N Main St","Longmont","80501","CO","Boulder","Closed","2/19/1991","4/19/2002","Tier I","Winifred Bromley","303-318-4357","cdle_ops_public_record_center@state.co.us","40.167596","-105.102266","40.167596, -105.102266",,,,"https://socgov18.force.com/s/release/a183h000003KYck"
"REL-001361","653","13581","Denver Water Dept Twin Cedars","Hwy 67","Sedalia","80135","CO","Douglas","Closed",,"2/5/1997","Pre-RBCA","Julie Cotter","303-318-4357","cdle_ops_public_record_center@state.co.us","39.29808","-105.139525","39.29808, -105.139525",,,,"https://socgov18.force.com/s/release/a183h000003KVbv"
"REL-011839","654","9821","Corner Store - CO0012","6140 N Federal Blvd","Denver","80221","CO","Adams","Closed","11/3/1993","4/2/1999","Pre-RBCA","Joe'l Lambe","303-318-4357","cdle_ops_public_record_center@state.co.us","39.80775","-105.024807","39.80775, -105.024807",,,,"https://socgov18.force.com/s/release/a183h000003KYKv"
