Receipt,Permit,Current Status,DIV,WD,County,Designated Basin,Management District,PM,Township,Range,Section,Q10,Q40,Q160,CoordsEW,CoordsEW Dir,CoordsNS,CoordsNS Dir,UTM x,UTM y,Location Accuracy,Parcel Name,Permit Issued,First Beneficial Use,Permit Expires,Well Constructed,Pump Installed,Well Plugged,Elevation,Well Depth,Top Perforated Casing,Bottom Perforated Casing,Yield,More Information,Location,Counties
3648356 ,245586--A,Well Constructed,5,51,GRAND,,,S,1.0 S,78.0 W,32,,NW,NW,1100,W,220,N,402052.3,4419625,Spotted from section lines,LOST RANCH,12/16/2010,,12/16/2011,12/22/2010,01/06/2011,,,215,155,215,5.5,https://dwr.state.co.us/Tools/WellPermits/3648356,"(39.921071, -106.146152)",1450
0431227 ,211017-,Well Constructed,5,51,GRAND,,,S,3.0 N,77.0 W,24,,SW,SE,2240,E,220,S,417894.8,4450484.3,Spotted from section lines,,06/30/1998,,06/30/2000,08/17/1998,09/23/1998,,,330,200,330,9.7,https://dwr.state.co.us/Tools/WellPermits/0431227,"(40.200747, -105.964704)",1450
9501673B,56180--A,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,34,,SW,SE,2100,E,220,S,424253.8,4428180,Spotted from section lines,WINTER PARK HIGHLANDS (FILING: 2),10/02/2003,,10/02/2005,10/15/2003,10/07/2003,,,425,185,405,7,https://dwr.state.co.us/Tools/WellPermits/9501673B,"(40.000418, -105.887384)",1450
0465973 ,229600-,Permit Canceled,5,51,GRAND,,,S,1.0 S,76.0 W,2,,SE,SW,1720,W,220,S,426297.3,4426040.8,Spotted from section lines,BEAR DANCE CORRAL,10/20/2000,,10/20/2002,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0465973,"(39.981329, -105.86321)",1450
9500509 ,231814-,Permit Expired,5,51,GRAND,,,S,1.0 S,76.0 W,2,,SE,SW,1600,W,220,S,426260.7,4426041,Spotted from section lines,BEAR DANCE CORRAL EXEMPTION,03/29/2001,,03/29/2003,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/9500509,"(39.981326, -105.863631)",1450
9500510 ,231815-,Permit Expired,5,51,GRAND,,,S,1.0 S,76.0 W,2,,SE,SW,2000,W,220,S,426382.7,4426040.3,Spotted from section lines,BEAR DANCE CORRAL EXEMPTION,03/29/2001,,03/29/2003,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/9500510,"(39.981328, -105.862202)",1450
9500511 ,231816-,Permit Expired,5,51,GRAND,,,S,1.0 S,76.0 W,2,,SE,SW,2400,W,220,S,426504.6,4426039.5,Spotted from section lines,BEAR DANCE CORRAL EXEMPTION,03/29/2001,,03/29/2003,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/9500511,"(39.981329, -105.860774)",1450
0051117 ,51117-MH,Permit Canceled,5,51,GRAND,,,S,2.0 N,77.0 W,23,,NW,NW,405,W,220,N,415328.2,4442250.6,Spotted from section lines,,,,02/27/2013,12/14/2012,,,,97,,,,https://dwr.state.co.us/Tools/WellPermits/0051117,"(40.126327, -105.993779)",1450
0028332,96240-VE,Permit Issued,5,51,GRAND,,,S,2.0 S,76.0 W,12,,SW,SW,600,W,220,S,427551.6,4415157.7,Spotted from section lines,SUNNYSHORE PARK,06/07/1996,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0028332,"(39.883394, -105.847303)",1450
0048641 ,281146-,Well Constructed,5,51,GRAND,,,S,1.0 N,79.0 W,24,,NE,NE,736,E,222,N,398994.3,4433206.5,Spotted from section lines,,07/10/2009,,07/10/2011,07/15/2009,,,,240,200,240,,https://dwr.state.co.us/Tools/WellPermits/0048641,"(40.043049, -106.184038)",1450
0304490,155458-,Well Constructed,5,51,GRAND,,,S,2.0 N,76.0 W,30,,SW,SE,1520,E,225,S,419547.2,4439242.3,Spotted from section lines,,09/28/1989,,,09/23/1990,09/25/1990,,,200,100,200,1,https://dwr.state.co.us/Tools/WellPermits/0304490,"(40.099635, -105.943894)",1450
0264519,143944-,Permit Expired,5,51,GRAND,,,S,1.0 S,75.0 W,8,,NW,NW,275,W,225,N,430673,4425879.1,Spotted from section lines,SUNSET RIDGE (FILING: 2),05/19/1986,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0264519,"(39.98024, -105.811946)",1450
0447064A,218009-,Permit Expired,5,51,GRAND,,,S,4.0 N,76.0 W,35,,SW,SE,2425,E,225,S,425917.9,4456698.7,Spotted from section lines,ELAINE BUSSE EXEMPTION,06/15/1999,,06/15/2001,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0447064A,"(40.257481, -105.871166)",1450
0438676 ,213858-,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,27,,SE,SW,2000,W,225,S,424152,4429752.7,Spotted from section lines,WINTER PARK HIGHLANDS (FILING: 1),,,,10/27/1998,07/17/2001,,,750,282,682,3.5,https://dwr.state.co.us/Tools/WellPermits/0438676,"(40.01458, -105.888762)",1450
9115862 ,80593-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,26,,NE,NW,2255,W,225,N,425583.9,4450112.6,Spotted from section lines,CAB TRACTS,08/28/1975,08/26/1978,08/28/1978,07/28/1978,09/28/1978,,,148,128,148,5,https://dwr.state.co.us/Tools/WellPermits/9115862,"(40.198122, -105.87433)",1450
0448475,218038-,Well Constructed,5,51,GRAND,,,S,1.0 S,76.0 W,4,,NE,NE,500,E,225,N,424021.7,4428021.7,Spotted from section lines,GRAND COUNTRY VILLAGE,07/16/1999,,07/16/2001,07/28/1999,,,,200,120,200,,https://dwr.state.co.us/Tools/WellPermits/0448475,"(39.998974, -105.890083)",1450
9500253 ,229112-,Permit Issued,5,51,GRAND,,,S,2.0 N,76.0 W,21,,NE,NE,825,E,225,N,422916.5,4442154.1,Spotted from section lines,OURAY POINTE,10/11/2000,,10/11/2003,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/9500253,"(40.126183, -105.904709)",1450
0421700,204431-,Permit Expired,5,51,GRAND,,,S,2.0 N,76.0 W,21,,NE,NE,825,E,225,N,422916.5,4442154.1,Spotted from section lines,OURAY POINTE,09/17/1997,,09/17/2000,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0421700,"(40.126183, -105.904709)",1450
0448479,218039-,Well Constructed,5,51,GRAND,,,S,1.0 S,76.0 W,4,,NE,NE,700,E,225,N,423960.7,4428022.3,Spotted from section lines,GRAND COUNTRY VILLAGE,07/16/1999,,07/16/2001,07/28/1999,,,,175,115,175,,https://dwr.state.co.us/Tools/WellPermits/0448479,"(39.998969, -105.890797)",1450
0204574 ,114630-,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,33,,SE,SE,500,E,225,S,423142.2,4428208,Spotted from section lines,GRAND VIEW HIGHLANDS,06/16/1980,,,07/03/1980,,,,150,90,150,,https://dwr.state.co.us/Tools/WellPermits/0204574,"(40.00057, -105.900413)",1450
0444464A,216184-,Permit Expired,5,51,GRAND,,,S,1.0 N,76.0 W,33,,NE,NE,640,E,230,N,423323.6,4429618.8,Spotted from section lines,RIDGE DEL SOL EXEMPTION,04/13/1999,,04/13/2001,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0444464A,"(40.013298, -105.898447)",1450
9502433A,267636-,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,33,,NE,NE,640,E,230,N,423323.6,4429618.8,Spotted from section lines,RIDGE DEL SOL EXEMPTION,02/10/2006,,02/10/2008,07/25/2006,,,,1000,520,980,,https://dwr.state.co.us/Tools/WellPermits/9502433A,"(40.013298, -105.898447)",1450
0266993B,144856-,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,36,,SE,SE,150,E,230,S,428237.5,4428088.6,Spotted from section lines,FRASER RIVER HIGHLANDS,08/01/1987,,,07/12/1989,,,,230,150,230,,https://dwr.state.co.us/Tools/WellPermits/0266993B,"(39.999947, -105.840705)",1450
0414902,48325-F,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,31,,NW,NW,1220,W,230,N,419018.3,4429634,Spotted from section lines,HOMESTEAD HILLS (FILING: 4),06/01/1997,05/20/1998,06/01/1998,09/01/1997,11/01/1997,,,90,50,90,2.8,https://dwr.state.co.us/Tools/WellPermits/0414902,"(40.013031, -105.948898)",1450
0328058 ,161260-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,26,,NE,NW,2110,W,235,N,425539.6,4450110.5,Spotted from section lines,CAB TRACTS,08/21/1991,,,09/29/1991,,,,230,130,230,,https://dwr.state.co.us/Tools/WellPermits/0328058,"(40.1981, -105.874846)",1450
0227434,126732-,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,34,,NW,NE,2820,W,240,N,424390.4,4429612.1,Spotted from section lines,WINTER PARK HIGHLANDS (FILING: 1),08/11/1982,,,09/25/1982,,,,350,300,350,,https://dwr.state.co.us/Tools/WellPermits/0227434,"(40.013331, -105.885957)",1450
0345756 ,167623-,Well Constructed,5,51,GRAND,,,S,4.0 N,76.0 W,36,,NE,NE,170,E,240,N,428257.1,4458124.7,Spotted from section lines,STATE COLUMBINE,12/03/1992,,12/03/1994,07/05/1994,,,,40,35,40,,https://dwr.state.co.us/Tools/WellPermits/0345756,"(40.270531, -105.843823)",1450
0431167 ,210615-,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,34,,SE,SW,2440,W,240,S,424045.2,4428181.8,Spotted from section lines,GRAND COUNTRY ESTATES,06/16/1998,,06/16/2000,10/13/1998,01/22/1999,,,173,113,173,8.01,https://dwr.state.co.us/Tools/WellPermits/0431167,"(40.000418, -105.889832)",1450
0287985,151286-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,24,,NW,NW,80,W,240,N,426555.9,4451695.1,Spotted from section lines,PERRY L MILLER TRACTS,05/26/1988,07/01/1988,,06/07/1988,07/01/1988,,,200,100,200,5,https://dwr.state.co.us/Tools/WellPermits/0287985,"(40.212459, -105.863092)",1450
9503138 ,278710-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,26,,NE,NW,2400,W,250,N,425627.9,4450103.9,Spotted from section lines,CAB TRACTS,09/18/2008,,09/18/2010,11/20/2008,06/23/2009,,,260,84,260,5,https://dwr.state.co.us/Tools/WellPermits/9503138,"(40.198045, -105.873812)",1450
0362465,175098-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,11,,SE,SE,50,E,250,S,426554.9,4453472.3,Spotted from section lines,WILDACRES,12/08/1993,,12/08/1996,09/22/1995,07/09/1996,,,40,30,40,15,https://dwr.state.co.us/Tools/WellPermits/0362465,"(40.228467, -105.863307)",1450
0303356 ,155586-,Well Constructed,5,51,GRAND,,,S,1.0 N,77.0 W,18,,NW,NE,2500,E,250,N,409786,4434573.5,Spotted from section lines,,10/13/1989,,,07/23/1990,08/27/1990,,,75,45,75,13,https://dwr.state.co.us/Tools/WellPermits/0303356,"(40.056586, -106.057742)",1450
0301541 ,154485-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,12,,NE,NE,1000,E,250,N,427925.6,4454902,Spotted from section lines,SHOREWOOD,06/23/1989,,,07/17/1989,08/17/1991,,,195,130,195,12,https://dwr.state.co.us/Tools/WellPermits/0301541,"(40.241468, -105.847354)",1450
0276212,148134-,Permit Issued,5,51,GRAND,,,S,1.0 S,75.0 W,18,,SW,SW,1000,W,250,S,429286,4422805.2,Spotted from section lines,MILLERS TRACKS,06/04/1987,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0276212,"(39.952432, -105.827855)",1450
0236647 ,130843-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,14,,SE,SE,700,E,250,S,426321.3,4451848.9,Spotted from section lines,SHADOW MOUNTAIN ESTATES,06/15/1983,,,07/13/1983,,,,285,105,275,,https://dwr.state.co.us/Tools/WellPermits/0236647,"(40.213826, -105.865871)",1450
9116003 ,90392-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,2,,NW,NE,2095,E,250,N,426014.6,4456551.5,Spotted from section lines,WINDING RIVER VILLA,05/13/1977,10/20/1978,05/13/1979,10/20/1978,,,,125,,,,https://dwr.state.co.us/Tools/WellPermits/9116003,"(40.256166, -105.870008)",1450
9115846 ,79711-,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,33,,SW,SE,1250,E,250,S,422911.3,4428211.5,Spotted from section lines,ALPINE ACRES,06/27/1975,08/18/1980,,06/17/1976,,,,150,90,150,,https://dwr.state.co.us/Tools/WellPermits/9115846,"(40.000585, -105.903119)",1450
9115473 ,58672-,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,34,,SW,SW,200,W,250,S,423352.1,4428170.7,Spotted from section lines,GRAND COUNTRY ESTATES,04/24/1972,06/09/1973,,06/09/1973,,,,185,105,185,,https://dwr.state.co.us/Tools/WellPermits/9115473,"(40.000256, -105.897948)",1450
0372117 ,181910-,Well Constructed,5,51,GRAND,,,S,3.0 N,75.0 W,6,,SW,SW,300,W,250,S,428325.9,4455045.5,Spotted from section lines,VILLA HARBOR,09/19/1994,06/01/1956,,,,,,40,,,,https://dwr.state.co.us/Tools/WellPermits/0372117,"(40.242791, -105.842667)",1450
0292040,152511-,Permit Expired,5,51,GRAND,,,S,1.0 N,75.0 W,31,,SW,SE,2400,E,250,S,429154.1,4428080,Spotted from section lines,RANCH CREEK ESTATES,09/27/1990,,09/27/1992,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0292040,"(39.999943, -105.829975)",1450
0242505 ,134378-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,24,,NW,NW,240,W,250,N,426604.6,4451690.4,Spotted from section lines,PERRY L MILLER TRACTS,02/21/1984,,,02/15/1984,,,,120,40,120,,https://dwr.state.co.us/Tools/WellPermits/0242505,"(40.212419, -105.862515)",1450
0011290 ,124789--A,Permit Expired,5,51,GRAND,,,S,3.0 N,76.0 W,2,,NW,NE,2340,E,250,N,425939.9,4456553.4,Spotted from section lines,ROCKY MOUNTAIN HOMESTEADERS,11/28/1986,,11/28/1988,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0011290,"(40.256168, -105.87089)",1450
9502596 ,271747-,Permit Extended,5,51,GRAND,,,S,1.0 N,78.0 W,18,,NE,NW,1470,W,250,N,399691.9,4434799.6,Spotted from section lines,BROWN'S ADDITION TO PARSHALL,11/30/2006,,11/30/2010,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/9502596,"(40.05749, -106.176104)",1450
0362465,175098-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,11,,SE,SE,50,E,250,S,426554.9,4453472.3,Spotted from section lines,WILDACRES,12/08/1993,,12/08/1996,09/22/1995,07/09/1996,,,40,30,40,15,https://dwr.state.co.us/Tools/WellPermits/0362465,"(40.228467, -105.863307)",1450
0386010,188710-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,24,,NW,NW,220,W,250,N,426598.5,4451690.6,Spotted from section lines,PERRY L MILLER TRACTS,07/24/1995,,07/24/1997,05/30/1996,,,,140,60,140,,https://dwr.state.co.us/Tools/WellPermits/0386010,"(40.212427, -105.862598)",1450
0110234,110479-,Permit Issued,5,51,GRAND,,,S,1.0 N,76.0 W,27,,SE,SE,275,E,250,S,425054.7,4429764.8,Spotted from section lines,WINTER PARK HIGHLANDS (FILING: 3),09/21/1979,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0110234,"(40.014769, -105.878184)",1450
0417207,204643-,Well Constructed,5,51,GRAND,,,S,1.0 S,75.0 W,7,,NE,NE,150,E,250,N,430543.5,4425872.1,Spotted from section lines,SUNSET RIDGE (FILING: 2),08/15/1997,,08/15/1999,02/01/1998,08/13/1998,,,290,200,290,9.6,https://dwr.state.co.us/Tools/WellPermits/0417207,"(39.980166, -105.813468)",1450
0386936,189031-,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,27,,SE,SE,1000,E,250,S,424832.4,4429763.7,Spotted from section lines,WINTER PARK HIGHLANDS (FILING: 1),08/04/1995,,08/04/1997,11/11/1995,07/16/1996,,,650,200,650,13,https://dwr.state.co.us/Tools/WellPermits/0386936,"(40.01474, -105.880797)",1450
0266909 ,144878-,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,33,,SE,SW,2057,W,250,S,422309.8,4428200.9,Spotted from section lines,ALPINE ACRES,08/07/1986,,,10/09/1986,,,,155,80,155,,https://dwr.state.co.us/Tools/WellPermits/0266909,"(40.000431, -105.910158)",1450
0517536C,254156-,Permit Canceled,5,51,GRAND,,,S,3.0 N,77.0 W,34,,SW,SE,3040,W,250,S,414690.3,4447278.4,Spotted from section lines,SHY MOOSE SUBDIVISION EXEMPTION,11/19/2003,,11/19/2005,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0517536C,"(40.171547, -106.001931)",1450
0507320 ,,Application Information Requested,5,51,GRAND,,,S,3.0 N,75.0 W,7,,NE,NE,450,E,250,N,429695.8,4454867.4,Spotted from section lines,,,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0507320,"(40.241304, -105.826543)",1450
9116132 ,98826-,Well Constructed,5,51,GRAND,,,S,2.0 N,77.0 W,3,,NE,NE,825,E,250,N,415083.9,4447118,Spotted from section lines,,05/17/1978,06/06/1979,05/17/1980,06/06/1979,,,,140,60,120,,https://dwr.state.co.us/Tools/WellPermits/9116132,"(40.170145, -105.997283)",1450
0223881 ,124789-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,2,,NW,NE,2340,E,250,N,425939.9,4456553.4,Spotted from section lines,ROCKY MOUNTAIN HOMESTEADERS,04/08/1982,,04/08/1984,11/07/1983,,,,117,77,117,,https://dwr.state.co.us/Tools/WellPermits/0223881,"(40.256168, -105.87089)",1450
0459137E,224710-,Permit Expired,5,51,GRAND,,,S,3.0 N,76.0 W,12,,NE,NE,1300,E,250,N,427834.2,4454904.1,Spotted from section lines,SHOREWOOD,04/11/2000,,04/11/2002,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0459137E,"(40.241478, -105.848435)",1450
0224187 ,124614-,Permit Expired,5,51,GRAND,,,S,3.0 N,76.0 W,23,,NE,NE,100,E,250,N,426501,4451693.3,Spotted from section lines,SHADOW MOUNTAIN ESTATES,03/25/1982,,03/25/1984,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0224187,"(40.212437, -105.863738)",1450
9116184 ,101112-,Well Constructed,5,51,GRAND,,,S,3.0 N,75.0 W,6,,NW,NW,100,W,250,N,428293.9,4456497.9,Spotted from section lines,BRECKON,08/11/1978,07/24/1979,,07/20/1979,,,,80,75,80,,https://dwr.state.co.us/Tools/WellPermits/9116184,"(40.255877, -105.843206)",1450
0219749 ,122711-,Permit Expired,5,51,GRAND,,,S,3.0 N,76.0 W,34,,SW,SW,610,W,250,S,423367,4447109.6,Spotted from section lines,EVANS,10/14/1981,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0219749,"(40.17087, -105.900017)",1450
0396558,46266-F,Permit Expired,5,51,GRAND,,,S,1.0 N,76.0 W,35,,NW,NW,1000,W,250,N,425426.2,4429603.2,Spotted from section lines,WINTER PARK HIGHLANDS (FILING: 6),03/19/1996,,03/19/1997,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0396558,"(40.013342, -105.873819)",1450
9116398 ,141460-,Well Constructed,5,51,GRAND,,,S,1.0 S,76.0 W,23,,NW,NW,400,W,250,N,425934.4,4422656.6,Spotted from section lines,,09/26/1985,10/23/1915,,,,,,35,,,,https://dwr.state.co.us/Tools/WellPermits/9116398,"(39.950812, -105.867075)",1450
0398997B,195135-,Permit Canceled,5,51,GRAND,,,S,3.0 N,76.0 W,30,,NW,NW,825,W,250,N,418828,4450346.9,Spotted from section lines,,05/20/1996,,05/20/1998,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0398997B,"(40.199604, -105.953726)",1450
0103753 ,106786-,Well Constructed,5,51,GRAND,,,S,1.0 S,76.0 W,24,,NW,NW,550,W,250,N,427545.5,4422654.1,Spotted from section lines,SKY VIEW ACRES,05/25/1979,,,06/14/1980,,,,165,125,165,,https://dwr.state.co.us/Tools/WellPermits/0103753,"(39.950924, -105.848206)",1450
0215210,105078-,Permit Expired,5,51,GRAND,,,S,1.0 N,76.0 W,34,,NW,NE,2800,W,250,N,424383.7,4429609.1,Spotted from section lines,WINTER PARK HIGHLANDS (FILING: 1),06/09/1981,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0215210,"(40.013303, -105.886027)",1450
0425874,49570-F,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,35,,NW,NW,1000,W,250,N,425426.2,4429603.2,Spotted from section lines,WINTER PARK HIGHLANDS (FILING: 6),03/17/1998,12/20/1998,03/17/1999,05/05/1998,08/10/1998,,,455,200,455,8.6,https://dwr.state.co.us/Tools/WellPermits/0425874,"(40.013342, -105.873819)",1450
0426152C,208683-,Permit Issued,5,51,GRAND,,,S,2.0 N,77.0 W,36,,SW,SW,200,W,250,S,416771.3,4437690.8,Spotted from section lines,LONE TREE ESTATES,03/20/1998,,03/20/2000,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0426152C,"(40.085393, -105.976258)",1450
0390708 ,190795-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,27,,NW,NE,3280,W,250,N,424218.5,4450150.7,Spotted from section lines,LAKERIDGE MOUNTAIN VALLEY,10/23/1995,,10/23/1997,12/26/1996,,,,150,90,150,,https://dwr.state.co.us/Tools/WellPermits/0390708,"(40.198342, -105.89037)",1450
0218169,121614-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,11,,SE,SE,100,E,250,S,426539.6,4453473.4,Spotted from section lines,WILDACRES,08/20/1981,,,10/31/1981,,,,35,20,35,,https://dwr.state.co.us/Tools/WellPermits/0218169,"(40.228475, -105.863483)",1450
0303356 ,155586-,Well Constructed,5,51,GRAND,,,S,1.0 N,77.0 W,18,,NW,NE,2500,E,250,N,409786,4434573.5,Spotted from section lines,,10/13/1989,,,07/23/1990,08/27/1990,,,75,45,75,13,https://dwr.state.co.us/Tools/WellPermits/0303356,"(40.056586, -106.057742)",1450
0422704 ,58672--A,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,34,,SW,SW,200,W,250,S,423352.1,4428170.7,Spotted from section lines,GRAND COUNTRY ESTATES,11/24/1997,,11/24/1999,12/03/1997,12/04/1997,,,752,412,752,7.5,https://dwr.state.co.us/Tools/WellPermits/0422704,"(40.000256, -105.897948)",1450
3651973 ,141460--A,Permit Issued,5,51,GRAND,,,S,1.0 S,76.0 W,23,,NW,NW,400,W,250,N,425934.4,4422656.6,Spotted from section lines,DAXTON EXEMPTION,08/29/2011,,08/29/2012,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/3651973,"(39.950812, -105.867075)",1450
0406085A,198935-,Permit Issued,5,51,GRAND,,,S,1.0 S,75.0 W,20,,SW,SE,1500,E,250,S,431719.5,4421174.4,Spotted from section lines,,10/11/1996,,10/11/1998,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0406085A,"(39.937938, -105.799192)",1450
9115952 ,85739-,Well Constructed,5,51,GRAND,,,S,1.0 S,76.0 W,24,,NW,NE,1730,E,250,N,428453.8,4422655.8,Spotted from section lines,ICEBOX ESTATES,08/23/1976,09/29/1976,,09/29/1976,,,,110,80,110,,https://dwr.state.co.us/Tools/WellPermits/9115952,"(39.95102, -105.837578)",1450
0474309 ,232804-,Permit Expired,5,51,GRAND,,,S,1.0 S,76.0 W,4,,NW,NE,1560,E,250,N,423698.6,4428016.9,Spotted from section lines,GRAND COUNTRY VILLAGE,04/18/2001,,04/18/2003,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0474309,"(39.9989, -105.893866)",1450
0031882,97424-VE,Permit Issued,5,51,GRAND,,,S,1.0 N,76.0 W,34,,SW,SW,200,W,250,S,423352.1,4428170.7,Spotted from section lines,HIDDEN VILLAGE (FILING: 6),10/03/1997,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0031882,"(40.000256, -105.897948)",1450
0425874,49570-F,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,35,,NW,NW,1000,W,250,N,425426.2,4429603.2,Spotted from section lines,WINTER PARK HIGHLANDS (FILING: 6),03/17/1998,12/20/1998,03/17/1999,05/05/1998,08/10/1998,,,455,200,455,8.6,https://dwr.state.co.us/Tools/WellPermits/0425874,"(40.013342, -105.873819)",1450
9500181,228035-,Permit Issued,5,51,GRAND,,,S,1.0 N,75.0 W,31,,SW,SE,2400,E,250,S,429154.1,4428080,Spotted from section lines,RANCH CREEK ESTATES,09/06/2000,,09/06/2002,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/9500181,"(39.999943, -105.829975)",1450
0417121B,204137-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,30,,NW,NW,825,W,250,N,418828,4450346.9,Spotted from section lines,TRAIL CREEK FOREST EXEMPTION,07/25/1997,,07/25/1999,06/30/1999,10/26/1999,,,652,550,652,6.2,https://dwr.state.co.us/Tools/WellPermits/0417121B,"(40.199604, -105.953726)",1450
0388750,189883-,Permit Canceled,5,51,GRAND,,,S,1.0 S,76.0 W,10,,NW,NE,1920,E,250,N,425187.2,4425871,Spotted from section lines,,09/11/1995,,09/11/1997,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0388750,"(39.9797, -105.876189)",1450
0404720 ,198308-,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,33,,SE,SE,600,E,250,S,423112.5,4428215.1,Spotted from section lines,ALPINE ACRES,09/19/1996,,09/19/1998,05/16/1997,,,,125,65,125,,https://dwr.state.co.us/Tools/WellPermits/0404720,"(40.00063, -105.900765)",1450
0907059 ,62975-,Permit Expired,5,51,GRAND,,,S,3.0 N,76.0 W,14,,SE,SE,700,E,250,S,426321.3,4451848.9,Spotted from section lines,SHADOW MOUNTAIN ESTATES,08/04/1972,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0907059,"(40.213826, -105.865871)",1450
9500761 ,62522-F,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,33,,SE,SE,560,E,250,S,423010.5,4447121.8,Spotted from section lines,,04/22/2005,,04/22/2006,12/31/1930,12/31/2003,,,,,,,https://dwr.state.co.us/Tools/WellPermits/9500761,"(40.170946, -105.904211)",1450
0493923 ,242758-,Well Constructed,5,51,GRAND,,,S,4.0 N,78.0 W,24,,NE,NE,950,E,250,N,409438.5,4461993.8,Spotted from section lines,,08/01/2002,,08/01/2004,09/05/2002,,,,252,152,252,,https://dwr.state.co.us/Tools/WellPermits/0493923,"(40.303557, -106.06568)",1450
0533217 ,260986-,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,33,,SE,SE,460,E,250,S,423155.8,4428215.9,Spotted from section lines,GRAND VIEW HIGHLANDS,12/22/2004,,12/22/2006,12/23/2004,12/22/2004,,,301,121,281,7,https://dwr.state.co.us/Tools/WellPermits/0533217,"(40.000644, -105.90025)",1450
