"entityid","entityname","principaladdress1","principalcity","principalstate","principalzipcode","principalcountry","mailingaddress1","mailingaddress2","mailingcity","mailingstate","mailingzipcode","mailingcountry","entitystatus","jurisdictonofformation","entitytype","agentfirstname","agentmiddlename","agentlastname","agentsuffix","agentorganizationname","agentprincipaladdress1","agentprincipaladdress2","agentprincipalcity","agentprincipalstate","agentprincipalzipcode","agentprincipalcountry","agentmailingaddress1","agentmailingaddress2","agentmailingcity","agentmailingstate","agentmailingzipcode","agentmailingcountry","entityformdate"
"20161389626","2305 Arapahoe, LLC","2305 E Arapahoe Rd","Centennial","CO","80122","US",,,,,,,"Good Standing","CO","Limited Liability Company","Alexander","S","Hackley","Jr.",,"2305 E Arapahoe Rd","Suite 235","Centennial","CO","80122","US",,,,,,,"2016-06-02T00:00:00.000"
"20161414735","Negus & Company Inc, Dissolved February 8, 2022","5750 Alton street","Denver","CO","80238","US",,,,,,,"Voluntarily Dissolved","CO","Corporation","Kokeb","Negasi","Bahlibi",,,"3650 E 103rd circle #2205",,"Thornton","CO","80229","US",,,,,,,"2016-06-24T00:00:00.000"
"20211403828","Ad Lab Designs Ltd.","904 Tamarack Drive","Colorado Springs","CO","80911","US",,,,,,,"Noncompliant","CO","Limited Liability Company","Steve","Michael","Wade",,,"904 Tamarack Drive",,"COLORADO SPRINGS","CO","80911","US",,,,,,,"2021-04-26T00:00:00.000"
"20131721237","KLJ General Contractors, LLC","2670 Copper Ridge Circle","Steamboat Springs","CO","80487","US","2670 Copper Ridge Circle","# 19","Steamboat Springs","CO","80487","US","Good Standing","CO","Limited Liability Company","Scott","Walker","Owens",,,"2670 Copper Ridge Circle","#19","Steamboat Springs","CO","80487","US","42295 Soda Creek Lane","#19","Steamboat Springs","CO","80487","US","2013-12-19T00:00:00.000"
"20161502147","Merchant-Link, LLC","8401 Colesville Rd, Ste 750","Silver Springs","MD","20910","US","2202 N. Irving St.",,"Allentown","PA","18109","US","Good Standing","DE","Foreign Limited Liability Company",,,,,"Corporation Service Company","1900 W. Littleton Boulevard",,"Littleton","CO","80120","US",,,,,,,"2016-07-25T00:00:00.000"
"20161551967","G K Development 2 LLC","6834 S. University Blvd, #415","Centennial","CO","80122","US",,,,,,,"Good Standing","CO","Limited Liability Company",,,,,"LawHedge","6105 S. Main Street, Suite 200",,"Aurora","CO","80016","US",,,,,,,"2016-08-17T00:00:00.000"
"20141008357","Timberline Ministry of Colorado LLC","448 Antero Street","Golden","CO","80401","US","448 Antero Street Golden, Colorado",,"Golden","CO","80401","US","Good Standing","CO","Limited Liability Company","Evan","M","Kwiatkowski",,,"448 Antero Street",,"Golden","CO","80401","US","448 Antero Street",,"Golden","CO","80401","US","2014-01-04T00:00:00.000"
"20141017237","Building Maintenance Services, LLC","1542 Young St. Ste. 206","Honolulu","HI","96826","US",,,,,,,"Good Standing","HI","Foreign Limited Liability Company","Gil",,"Alvarado-Guerrero",,,"2249 South Flanders Street",,"Aurora","CO","80013","US",,,,,,,"2014-01-08T00:00:00.000"
"20161588079","Dudley Way, LLC","5976 Sunny Crest","Timnath","CO","80547","US","5976 Sunny Crest",,"Timnath","CO","80547","US","Good Standing","CO","Limited Liability Company","Jeffrey",,"Guidotti",,,"5976 Sunny Crest",,"Timnath","CO","80547","US","5976 Sunny Crest",,"Timnath","CO","80547","US","2016-08-29T00:00:00.000"
"20161402433","Spanish Peaks JV, LLC","6834 S University","Centennial","CO","80122","US",,,,,,,"Good Standing","CO","Limited Liability Company",,,,,"LawHedge","6105 S. Main Street, Suite 200",,"Aurora","CO","80016","US",,,,,,,"2016-06-10T00:00:00.000"
"20161623055","Richardson Bay, LLC","44 Cook St Ste 100","Denver","CO","80206","US","1001 Bridgeway, STE 120",,"Sausalito","CA","94965","US","Good Standing","CO","Limited Liability Company",,,,,"Pacific Registered Agents, Inc.","44 Cook St Ste 100",,"Denver","CO","80206","US",,,,,,,"2016-09-15T00:00:00.000"
"20161623150","Axel A Trucking LLC","24280 E 156th Ave","Brighton","CO","80603","US",,,,,,,"Good Standing","CO","Limited Liability Company","Gerardo","E","Sanchez",,,"24280 E 156th Ave",,"Brighton","CO","80603","US",,,,,,,"2016-09-15T00:00:00.000"
"20161630017","Spruce House Homeowners Association, Inc.","226 E. Pacific Ave.","Telluride","CO","81435","US","P.O. Box 3071",,"Telluride","CO","81435","US","Good Standing","CO","Nonprofit Corporation",,,,,"Jarmik Property Management, Inc.","120 South Pine Street -Suite 201-5",,"Telluride","CO","81435","US","P.O. Box 3071","P.O. Box 3071","Telluride","CO","81435","US","2016-09-20T00:00:00.000"
"20161631915","Oliver Jacobson Music LLC, Dissolved February 8, 2022","1035 Venice St.","Longmont","CO","80501","US",,,,,,,"Voluntarily Dissolved","CO","Limited Liability Company","Oliver","Morton","Jacobson",,,"1035 Venice St.",,"Longmont","CO","80501","US","1035 Venice St.",,"Longmont","CO","80501","US","2016-09-21T00:00:00.000"
"20161675910","Zavala's Concrete Delivery LLC","5527 Lewiston Ct","Denver","CO","80239","US",,,,,,"US","Good Standing","CO","Limited Liability Company",,,,,"Business Filings Incorporated","7700 E Arapahoe Rd.","Ste 220","Centennial","CO","80112-1268","US",,,,,,,"2016-10-04T00:00:00.000"
"20141019156","Ridemore LLC","591 S Boulevard St","Gunnison","CO","81230","US",,,,,,,"Good Standing","CO","Limited Liability Company",,,,,"Ridemore LLC","591 S Boulevard St",,"Gunnison","CO","81230","US","591 S Boulevard St",,"Gunnison","CO","81230","US","2014-01-09T00:00:00.000"
"20161706024","Catch Happiness LLC","416 Promenade Dr","Superior","CO","80027","US","416 Promenade Dr",,"Superior","CO","80014","US","Good Standing","CO","Limited Liability Company",,,,,"Catch Happiness LLC","416 Promenade Dr",,"Superior","CO","80027","US","416 Promenade Dr",,"Superior","CO","80027","US","2016-10-20T00:00:00.000"
"20161727783","Workstrings International, L.L.C.","1150 Smede Highway","Broussard","LA","70518","US","c/o Legal Department","1001 Louisiana Street, Suite 2900","Houston","TX","77002","US","Good Standing","LA","Foreign Limited Liability Company",,,,,"C T Corporation System","7700 E Arapahoe Rd Ste 220",,"Centennial","CO","80112-1268","US",,,,,,,"2016-10-25T00:00:00.000"
"20161736406","RB Company Inc","2560 Queen St.","Lakewood","CO","80215","US",,,,,,,"Good Standing","CO","Corporation","Ross",,"Blahnik",,,"4954 Newton St.",,"Denver","CO","80221","US",,,,,,,"2016-10-28T00:00:00.000"
"20141022253","Open Range Services, Inc.","2970 W 29th Street","Greeley","CO","80631","US",,,,,,,"Good Standing","CO","Corporation","Greg","R","Martin",,,"2970 W 29th Street","Unit 18","Greeley","CO","80631","US","2970 W 29th Street","Unit 18","Greeley","CO","80631","US","2014-01-10T00:00:00.000"
"20161763376","MSA Professional Services, Inc.","1230 South Blvd","Baraboo","WI","53913-2791","US",,,,,,,"Good Standing","WI","Foreign Corporation",,,,,"Registered Agents Inc.","1942 Broadway Street, STE 314C",,"Boulder","CO","80302","US",,,,,,,"2016-11-09T00:00:00.000"
"20161763859","Biokinetic Applied Spinecare & Integrative Clinic Rehabilitative Chiropractic PLLC","7575 E Main Pl","Denver","CO","80238","US","4909 Pearl East Circle","Suite 202","Boulder","CO","80301","US","Good Standing","CO","Limited Liability Company","Jeffrey",,"Shepard",,,"4909 Pearl East Circle","Suite 202","Boulder","CO","80301","US",,,,,,,"2016-11-09T00:00:00.000"
"20161772659","Prosperitas Business Enterprises, LLC","165 Caprice Court","Castle Rock","CO","80109","US","PO Box 352",,"Larkspur","CO","80118","US","Good Standing","CO","Limited Liability Company","Michael",,"Feinner",,,"165 Caprice Court","Unit A","Castle Rock","CO","80109","US","PO Box 352",,"Castle Rock","CO","80118","US","2016-11-15T00:00:00.000"
"20161772682","Prosperitas Business Institute, LLC","165 Caprice Court","Castle Rock","CO","80109","US","PO Box 352",,"Larkspur","CO","80118","US","Good Standing","CO","Limited Liability Company","Michael",,"Feinner",,,"165 Caprice Ct","Unit A","Castle Rock","CO","80109","US","PO Box 352",,"Larkspur","CO","80118","US","2016-11-15T00:00:00.000"
"20161774799","JJR Services LLC","P.O Box #253","Brighton","CO","80601","US","P.O Box #253",,"Brighton","CO","80601","US","Good Standing","CO","Limited Liability Company",,,,,"JJR Services LLC","P.O Box #253",,"Brighton","CO","80601","US",,,,,,,"2016-11-16T00:00:00.000"
"20161783917","Covell Enterprises, LLC","5716 AKSARBEN DRIVE","Windsor","CO","80550","US","5716 AKSARBEN DRIVE",,"Windsor","CO","80550","US","Good Standing","CO","Limited Liability Company","KRISTA","Gay","COVELL-PIERSON",,,"5716 AKSARBEN DRIVE",,"windsor","CO","80550","US","5716 AKSARBEN DRIVE","Day","Windsor","CO","80550","US","2016-11-22T00:00:00.000"
"20161802414","Aspen Transit, Inc.","6011 N 2250 E","Liberty","UT","84310","US",,,,,,,"Good Standing","CO","Corporation",,,,,"Business Filings Incorporated","7700 E Arapahoe Rd.  Ste 220",,"Centennial","CO","80122-1268","US",,,,,,,"2016-11-28T00:00:00.000"
"20161821377","Lucas fine finishes painting, Dissolved February 8, 2022","4992 liverpool st","Denver","CO","80249","US","4992 liverpool st",,"Denver","CO","80249","US","Voluntarily Dissolved","CO","Limited Liability Company","Miriam",,"Quintana",,,"4992 liverpool st",,"Denver","CO","80249","US","4992 Liverpool St",,"Denver","CO","80249","US","2016-12-01T00:00:00.000"
"20161851259","what cait ate, LLC","7286 South Newport Way","Centennial","CO","80112","US",,,,,,,"Good Standing","CO","Limited Liability Company","Andrew",,"Contiguglia",,,"138 W. 5th Ave.",,"Denver","CO","80204","US","7286 South Newport Way",,"Centennial","CO","80112","US","2016-12-19T00:00:00.000"
"20161861347","Snider Sound Studio","114 Clark Avenue","Paonia","CO","81428","US","114 Clark Avenue",,"Paonia","CO","81428","US","Good Standing","CO","Corporation",,,,,"Snider Sound Studio","114 Clark Avenue",,"Paonia","CO","81428","US","114 Clark Avenue",,"Paonia","CO","81428","US","2016-12-23T00:00:00.000"
"20161872256","4G Construction LLC","39260 CR 68","Briggsdale","CO","80611","US",,,,,,,"Good Standing","CO","Limited Liability Company","Dan","Marion","Gallegos",,,"39260 CR 68",,"Briggsdale","CO","80611","US","39260 CR 68",,"Briggsdale","CO","80611","US","2016-12-27T00:00:00.000"
"20141030783","Gourmet Away LLC","4281 S Fairplay Cir Unit A","Aurora","CO","80014","US","4281 S Fairplay Cir Unit A",,"Aurora","CO","80014","US","Good Standing","CO","Limited Liability Company","Lisa",,"Givens",,,"4281 S. Fairplay Cir. Unit A",,"Aurora","CO","80014","US","4281 S. Fairplay Cir. Unit A","4281 S. Fairplay Cir. Unit A","Aurora","CO","80014","US","2014-01-15T00:00:00.000"
"20171008633","SEOUL SHIK POOM, INC.","360 South Van Brunt Street","Englewood","NJ","07631","US",,,,,,,"Good Standing","NY","Foreign Corporation",,,,,"HAR MART CORP.","2751 South Parker Road",,"Aurora","CO","80014","US",,,,,,,"2017-01-03T00:00:00.000"
"20171039634","F&A Rate Consulting LLC","P.O. Box 261066","Lakewood","CO","80226","US",,,,,,,"Good Standing","CO","Limited Liability Company","Kenneth",,"Clifton",,,"P.O. Box 18324",,"Denver","CO","80218","US","2043 S ROBB WAY",,"LAKEWOOD","CO","80227","US","2017-01-17T00:00:00.000"
"20171054326","Mountain State Landscape Services LLC","187 S. 8th Ave.","Brighton","CO","80601","US","187 S. 8th Ave.",,"Brighton","CO","80601","US","Good Standing","CO","Limited Liability Company","Jason","F","Beaner",,,"187 S. 8th Ave.",,"Brighton","CO","80601","US","187 S 8th Ave",,"Brighton","CO","80601-2129","US","2017-01-23T00:00:00.000"
"20171059115","Parker Leased Housing Associates I, LLLP","2905 Northwest Boulevard","Plymouth","MN","55441","US",,,,,,,"Good Standing","MN","Foreign Limited Liability Limited Partnership",,,,,"C T Corporation System","7700 E Arapahoe Rd Ste 220",,"Centennial","CO","80112-1268","US",,,,,,,"2017-01-24T00:00:00.000"
"20171077136","Greenville Property, LLC","7490 Clubhouse Road","Boulder","CO","80301","US",,,,,,,"Good Standing","CO","Limited Liability Company","Dewey","R.","Brown",,,"7490 Clubhouse Road","2nd Floor","Boulder","CO","80301","US",,,,,,,"2017-01-27T00:00:00.000"
"20171095539","Compass Health Brands Corp.","6753 Engle Road","Middleburg Heights","OH","44130","US","6753 Engle Road",,"Middleburg Heights","OH","44130","US","Good Standing","DE","Foreign Corporation",,,,,"C T Corporation System","7700 E Arapahoe Rd Ste 220",,"Centennial","CO","80112-1268","US",,,,,,,"2017-02-01T00:00:00.000"
"20171119051","Kiln Coffee Bar Ltd.","326 Main Street","Grand Junction","CO","81501","US","720 Darcy Jo Lane",,"Fruita","CO","81521","US","Good Standing","CO","Limited Liability Company",,,,,"Kiln Coffee Bar","326 Main Street",,"Grand Junction","CO","81501","US","720 Darcy Jo Lane",,"Fruita","CO","81521","US","2017-02-13T00:00:00.000"
"20171119921","EME Construction, LLC","519 Southern Cross Drive","Colorado Springs","CO","80906","US","519 Southern Cross Drive",,"Colorado Springs","CO","80906","US","Good Standing","CO","Limited Liability Company","Roger","Wilson","Reynolds",,,"519 Southern Cross Dr",,"Colorado Springs","CO","80906","US","519 Southern Cross Drive","519 Southern Cross Dr","coloraod springs","CO","80905","US","2017-02-14T00:00:00.000"
"20161751677","HoHans Group, LLC","393 S. Harlan St.","Lakewood","CO","80226","US",,,,,,,"Good Standing","CO","Limited Liability Company","Kang","Chi","Ho",,,"393 S Harlan St","Suite 100","Lakewood","CO","80226","US",,,,,,,"2016-11-02T00:00:00.000"
"20171128925","Magic Beans Market LLC","103 Gilpin St","La Junta","CO","81050-9221","US","103 Gilpin St",,"La Junta","CO","81050-9221","US","Good Standing","CO","Limited Liability Company","Chris","D","Kaufman",,,"103 Gilpin Street",,"La Junta","CO","81050-9221","US","103 Gilpin Street",,"La Junta","CO","81050","US","2017-02-19T00:00:00.000"
"20171133286","Family Home Buyers LLC","512 MARY BETH ROAD","Evergreen","CO","80439","US",,,,,,,"Good Standing","CO","Limited Liability Company",,,,,"Family Home Buyers LLC","512 MARY BETH ROAD",,"EVERGREEN","CO","80439","US",,,,,,,"2017-02-21T00:00:00.000"
"20171142756","M&A BOULDER INVESTORS LLC","17328 VENTURA BLVD","Encino","CA","91316","US",,,,,,"US","Good Standing","CO","Limited Liability Company",,,,,"THE CORPORATION COMPANY","7700 E. ARAPAHOE RD","SUITE 220","CENTENNIAL","CO","80112-1268","US",,,,,,,"2017-02-23T00:00:00.000"
"20171142843","M&A BOULDER GP LLC","17328 VENTURA BLVD","Encino","CA","91316","US",,,,,,"US","Good Standing","CO","Limited Liability Company",,,,,"THE CORPORATION COMPANY","7700 E ARAPAHOE RD","SUITE 220","CENTENNIAL","CO","80112-1216","US",,,,,,,"2017-02-23T00:00:00.000"
"20171150979","Angie Dancer LLC","7175","Lakewood","CO","80235","US","12870","W Idaho Dr","Lakewood","CO","80228","US","Good Standing","CO","Limited Liability Company",,,,,"Angie Dancer LLC","7175","West Jefferson Ave, Ste 2000","Lakewood","CO","80235","US","12870","W Idaho Dr","Lakewood","CO","80228","US","2017-02-24T00:00:00.000"
"20171163082","DAEJI, INC.","10058 GLENSTONE CIR","Highlands Ranch","CO","80130-8014","US","6000 E EVANS AVE","STE 1-120","Denver","CO","80222-5412","US","Good Standing","CO","Corporation","CHANG SUN",,"YOO",,,"10058 GLENSTONE CIR",,"HIGHLANDS RANCH","CO","80130-8014","US",,,,,,,"2017-02-27T00:00:00.000"
"20141046361","NetWorth Realty of Denver, LLC","3461 Ringsby Ct","Denver","CO","80216","US","7703 N Lamar Blvd","STE 205","Austin","TX","78752","US","Good Standing","TX","Foreign Limited Liability Company",,,,,"REGISTERED AGENT SOLUTIONS, INC.","36 SOUTH 18TH AVENUE","SUITE D","BRIGHTON","CO","80601","US","7703 N LAMAR BLVD","STE 205","Austin","CO","78752","US","2014-01-23T00:00:00.000"
"20141090570","Templo Cristiano El Siloe","2319 Frontier St","Longmont","CO","80501","US",,,,,,,"Good Standing","CO","Nonprofit Corporation","Cesar","Salvador","Martinez",,,"2319 Frontier St",,"Longmot","CO","80501","US",,,,,,,"2014-02-08T00:00:00.000"
"20171195741","Freedom Growers #2, Inc., Dissolved February 8, 2022","875 Crane Ridge Dr","Pueblo","CO","81008","US","875 Crane Ridge Dr.",,"Pueblo","CO","81008","US","Voluntarily Dissolved","CO","Corporation","Jason","E","Schierling",,,"639 Henry Ave",,"Pueblo","CO","81005","US","875 Crane Ridge Drive",,"Pueblo","CO","81008","US","2017-03-10T00:00:00.000"
"20171195754","Freedom Growers #3, Inc., Dissolved February 8, 2022","3502 Freedom Road Unit C","Trinidad","CO","81082","US","875 Crane Ridge Drive",,"Pueblo","CO","81008","US","Voluntarily Dissolved","CO","Corporation","Jason","E","Schierling",,,"639 Henry Ave",,"Pueblo","CO","81005","US","875 Crane Ridge Drive",,"Pueblo","CO","81008","US","2017-03-10T00:00:00.000"
"20171207017","ZHK CO., LTD","320 S MAIN ST","Hasty","CO","81044","US",,,,,,,"Good Standing","CO","Corporation","KUN",,"ZHU",,,"320 S MAIN ST",,"HASTY","CO","81044","US",,,,,,,"2017-03-16T00:00:00.000"
"20171210548","Goodie Industries, LLC.","857 19TH ST SW","Loveland","CO","80537","US",,,,,,"US","Good Standing","CO","Limited Liability Company","AMANDA","MAE","MAMMOSER",,,"857 19TH ST SW",,"Loveland","CO","80537","US",,,,,,,"2017-03-19T00:00:00.000"
"20211403838","GRIFFIN ENTERPRISES LLC","433 COUNTY ROAD 77","Somerset","CO","81434","US",,,,,,,"Noncompliant","CO","Limited Liability Company",,,,,"LEGALINC CORPORATE SERVICES INC.","1155 KELLY JOHNSON BLVD","SUITE 111","COLORADO SPRINGS","CO","80920","US",,,,,,,"2021-04-26T00:00:00.000"
"20141101444","Cappelli, LLC","1227 S. Flower Circle, #D","Lakewood","CO","80232","US","1227 S. Flower Circle, #D",,"Lakewood","CO","80232","US","Good Standing","CO","Limited Liability Company","Meegan",,"Moszynski",,,"1227 S. Flower Circle","Apt D","Lakewood","CO","80232","US","1227 S Flower Cir","Apt D","Lakewood","CO","80232","US","2014-02-15T00:00:00.000"
"20171250870","Advanced Vape Supply","2443 S University Blvd #127","Denver","CO","80210","US",,,,,,,"Good Standing","CO","Limited Liability Company","Brent",,"Spendlove",,,"2443 S University Blvd #127",,"Denver","CO","80210","US",,,,,,,"2017-03-29T00:00:00.000"
"20171252947","SRM ROOFING LLC","8601 Zuni Street #164","Denver","CO","80260","US",,,,,,"US","Good Standing","CO","Limited Liability Company","Sebastian",,"Reyes-Martinez",,,"8601 Zuni Street #164",,"Denver","CO","80260","US",,,,,,,"2017-03-29T00:00:00.000"
"20171253014","Ryan L Cooper, DDS, PLLC","7761 Shaffer Pkwy","Littleton","CO","80127","US",,,,,,,"Good Standing","CO","Limited Liability Company","Ryan",,"Cooper",,,"7761 Shaffer Pkwy","Suite 250","Littleton","CO","80127","US","7761 Shaffer Pkwy #250",,"Littleton","CO","80127","US","2017-03-29T00:00:00.000"
"20171265028","Events L.L.C.","519 Adams ave","Louisville","CO","80027","US",,,,,,,"Good Standing","CO","Limited Liability Company","David","Christian","Benjes",,,"519 Adams Ave",,"Louisville","CO","80027","US",,,,,,,"2017-04-02T00:00:00.000"
"20141103876","PAJE TRANSPORT LLC","10450 Edison Rd","Yoder","CO","80864","US",,,,,,,"Good Standing","CO","Limited Liability Company","Adam","Lee","Stickler",,,"10450 Edison Rd",,"Yoder","CO","80864","US","10450 Edison Road",,"Yoder","CO","80864","US","2014-02-18T00:00:00.000"
"20141106440","Colorado Kitty Caregiver, LLC","1001 Mercury Drive","Lafayette","CO","80026","US",,,,,,,"Good Standing","CO","Limited Liability Company","Todd","M","Christensen",,,"6363 W 120th Avenue","Suite 302","Broomfield","CO","80020","US",,,,,,,"2014-02-19T00:00:00.000"
