"loanrange","businessname","address","city","state","zip","naicscode","businesstype","raceethnicity","gender","veteran","nonprofit","jobsretained","dateapproved","lender","cd","loanamount"
"c $1-2 million","ATLAS ENERGY SERVICES","23691 Hwy 263","GREELEY","CO","80631","213112","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"99","4/27/2020","Bank of Colorado","CO - 04",
"c $1-2 million","ATLAS HOME HEALTH","3025 S PARKER RD STE 600","AURORA","CO","80014","524114","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"421","4/28/2020","Intuit Financing Inc.","CO - 01",
"c $1-2 million","ATLAS METAL AND IRON CORP","1100 Umatilla St","DENVER","CO","80204","423930","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"99","4/16/2020","U.S. Bank, National Association","CO - 01",
"c $1-2 million","ATLAS PREPARATORY SCHOOL, INC","1450 Academy Park Loop","COLORADO SPRINGS","CO","80910","611110","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y",,"4/28/2020","Great Western Bank","CO - 05",
"c $1-2 million","ATP OILFIELD SERVICES LLC","1247 Factory Circle","FORT LUPTON","CO","80621","484220","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"69","4/27/2020","First-Citizens Bank & Trust Company","CO - 04",
"c $1-2 million","AUDUBON AMBULATORY SURGERY CENTER LLC","3030 NORTH CIRCLE DRIVE","COLORADO SPRINGS","CO","80909","621910","Partnership","Unanswered","Male Owned","Unanswered",,"88","4/7/2020","BBVA USA","CO - 05",
"c $1-2 million","AUGUSTINE INSTITUTE INC","6160 S SYRACUSE WAY Ste 310","GREENWOOD VILLAGE","CO","80111","813110","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","128","4/5/2020","FirstBank","CO - 01",
"c $1-2 million","AUTOMATION-X CORPORATION","3801 Automation Way, Suite 180","FORT COLLINS","CO","80525","423830","Corporation","Unanswered","Male Owned","Veteran",,"95","4/27/2020","Zions Bank, A Division of","CO - 02",
"c $1-2 million","AUTOPAY DIRECT INC","8055 E TUFTS AVE STE 1100","DENVER","CO","80237","522220","Corporation","Unanswered","Male Owned","Non-Veteran",,"140","4/14/2020","Academy Bank, National Association","CO - 01",
"c $1-2 million","AVANTI RESIDENTIAL LLC","1700 Broadway","DENVER","CO","80290","531210","Limited  Liability Company(LLC)","White","Male Owned","Non-Veteran",,"155","4/15/2020","Citywide Banks","CO - 01",
"c $1-2 million","AVANTIC INC","52151 DTC PKWY SUITE 1150","GREENWOOD VILLAGE","CO","80111","531312","Corporation","Unanswered","Unanswered","Unanswered",,"112","4/9/2020","Independent Bank","CO - 01",
"c $1-2 million","AVI, INC","1290 E 58th Ave.","DENVER","CO","80216","238160","Corporation","White","Female Owned","Unanswered",,,"4/10/2020","Great Western Bank","CO - 01",
"c $1-2 million","AVID4 ADVENTURE, INC.","1877 Broadway Ste 100","BOULDER","CO","80302","713990","Subchapter S Corporation","Unanswered","Male Owned","Unanswered",,"116","4/7/2020","Zions Bank, A Division of","CO - 02",
"c $1-2 million","AZTEC CONSULTANTS INC","300 E MINERAL AVE SUITE 1","LITTLETON","CO","80122","541370","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"20","4/10/2020","InBank","CO - 06",
"c $1-2 million","B & M ROOFING OF COLORADO","3768 Eureka Way","FREDERICK","CO","80516","238160","Corporation","Unanswered","Unanswered","Unanswered",,"0","4/9/2020","UMB Bank, National Association","CO - 02",
"c $1-2 million","B.S.M.C., LIMITED LIABILITY COMPANY","1297 S Perry St","CASTLE ROCK","CO","80104","623110","Subchapter S Corporation","White","Female Owned","Non-Veteran",,,"4/10/2020","Great Western Bank","CO - 04",
"c $1-2 million","BACHUS & SCHANKER","101 W. Colfax Ave. Suite 650","DENVER","CO","80202","541110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"0","4/7/2020","UMB Bank, National Association","CO - 01",
"c $1-2 million","BACON RESTAURANT DENVER LLC","2324 W 44th Avenue","DENVER","CO","80211","722511","Corporation","White","Male Owned","Non-Veteran",,,"4/8/2020","First National Bank of Omaha","CO - 01",
"c $1-2 million","BALANCED HEALTH BOTANICALS, LLC","1720 S. BELLAIRE ST STE 1500","DENVER","CO","80222","424210","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"91","4/27/2020","The Citizens State Bank of Ouray","CO - 01",
"c $1-2 million","BARBEE FORD INC","4471 E EVANS AVE","DENVER","CO","80222","441110","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"100","4/6/2020","Zions Bank, A Division of","CO - 01",
"c $1-2 million","BARKWOOD INC DBA C&D INSULATION INC.","333 PERRY ST STE 210","CASTLE ROCK","CO","80104","238290","Corporation","White","Male Owned","Non-Veteran",,"106","4/7/2020","BOKF, National Association","CO - 04",
"c $1-2 million","BARNES CONSTRUCTION COMPANY","3345 S PLATTE RIVER DR","ENGLEWOOD","CO","80110","238290","Subchapter S Corporation","White","Male Owned","Non-Veteran",,"145","4/28/2020","Bank of Colorado","CO - 01",
"c $1-2 million","BARON PROPERTY SERVICES LLC","1401 17TH ST SUITE 700","DENVER","CO","80202","531312","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"109","4/6/2020","FirstBank","CO - 01",
"c $1-2 million","BAYAUD ENTERPRISES","333 W Bayaud Ave","DENVER","CO","80223","561990","Professional Association","Unanswered","Unanswered","Unanswered",,"270","4/8/2020","Solera National Bank","CO - 01",
"c $1-2 million","BCER ENGINEERING, INC","5420 WARD RD Ste 200","ARVADA","CO","80002","541330","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"94","4/15/2020","Bank of the West","CO - 07",
"c $1-2 million","BCN DEVELOPMENTS LLC","712 MAIN ST","LOUISVILLE","CO","80027","236118","Partnership","White","Male Owned","Non-Veteran",,"73","4/3/2020","First National Bank","CO - 02",
"c $1-2 million","BEATTY & WOZNIAK, P.C.","216 16th Street, Suite 1100","DENVER","CO","80202","541110","Corporation","Unanswered","Unanswered","Unanswered",,"55","4/10/2020","BOKF, National Association","CO - 01",
"c $1-2 million","BELL PLUMBING AND HEATING CO.","2150 ABILENE ST","AURORA","CO","80014","238220","Corporation","Unanswered","Unanswered","Unanswered",,"62","4/15/2020","UMB Bank, National Association","CO - 01",
"c $1-2 million","BERWICK ELECTRIC, INC.","3450 N. NEVADA AVE, Suite 100","COLORADO SPRINGS","CO","80907","238210","Corporation","Unanswered","Unanswered","Unanswered",,"116","4/14/2020","Farmers & Stockmens Bank","CO - 05",
"c $1-2 million","BETHANY NURSING & REHAB CENTER","5301 W 1ST AVE","LAKEWOOD","CO","80226","623110","Limited  Liability Company(LLC)","White","Male Owned","Non-Veteran",,"190","4/8/2020","Cache Valley Bank","CO - 01",
"c $1-2 million","BIBLE ELECTRIC, INC.","3740 INTERPARK DR","COLORADO SPRINGS","CO","80907","238210","Corporation","Unanswered","Male Owned","Non-Veteran",,"113","4/8/2020","FirstBank","CO - 05",
"c $1-2 million","BIG HHORN PLASTERIN OF COLORADO, INC","12700 E Brancos Pkwy","ENGLEWOOD","CO","80112","238140","Corporation","Unanswered","Male Owned","Unanswered",,"170","4/7/2020","Zions Bank, A Division of","CO - 04",
"c $1-2 million","BIG JOHNSON CONSTRUCTION, LLC","13493 COUNTY ROAD W.5","WELDONA","CO","80653","236220","Subchapter S Corporation","White","Male Owned","Unanswered",,"115","4/14/2020","The Farmers State Bank of Brush","CO - 04",
"c $1-2 million","BIO TRUST NUTRITION LLC","221 Corporate Cir","GOLDEN","CO","80401","311514","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"77","5/3/2020","Bank of America, National Association","CO - 02",
"c $1-2 million","BIRDON AMERICA INC","4965 KINGSTON ST","DENVER","CO","80239","336612","Corporation","Unanswered","Unanswered","Unanswered",,"96","4/15/2020","HSBC Bank USA, National Association","CO - 01",
"c $1-2 million","BIRKO CORPORATION","9152 Yosemite St.","HENDERSON","CO","80640","424690","Corporation","Unanswered","Unanswered","Unanswered",,"82","4/11/2020","KeyBank National Association","CO - 06",
"c $1-2 million","BITS IN GLASS US, INC.","633 17th Unit 1405","DENVER","CO","80202","541512","Corporation","Unanswered","Unanswered","Unanswered",,"51","4/6/2020","BOKF, National Association","CO - 01",
"c $1-2 million","BLACK LABEL SERVICES, INC.","629 GYRFALCON CT UNIT A","WINDSOR","CO","80550","812990","Corporation","White","Male Owned","Non-Veteran",,,"4/28/2020","First National Bank of Omaha","CO - 02",
"c $1-2 million","BLAZER ELECTRIC SUPPLY MANAGEMENT","435 Argyle Avenue","PUEBLO","CO","81004","423610","Corporation","Unanswered","Unanswered","Unanswered",,"96","4/10/2020","Stearns Bank National Association","CO - 03",
"c $1-2 million","BLUE MOON DIGITAL INCORPORATED","1512 Larimer St","DENVER","CO","80202","541519","Corporation","Unanswered","Unanswered","Unanswered",,"99","4/5/2020","ANB Bank","CO - 01",
"c $1-2 million","BLUE STRIPE LLC","2865 WILDERNESS PL","BOULDER","CO","80301","448120","Limited  Liability Company(LLC)","White","Male Owned","Non-Veteran",,"228","4/28/2020","Citywide Banks","CO - 02",
"c $1-2 million","BLUEMODUS, INC.","1641 California Street Suite 400","DENVER","CO","80202","541511","Subchapter S Corporation","White","Unanswered","Unanswered",,"88","4/4/2020","BOKF, National Association","CO - 01",
"c $1-2 million","BNZ MATERIALS, INC.","6901 PIERCE ST #180","LITTLETON","CO","80128","238310","Corporation","Unanswered","Unanswered","Unanswered",,"111","4/8/2020","FirstBank","CO - 01",
"c $1-2 million","BOOYAH ADVERTISING, INC.","3001 BRIGHTON BLVD STE 236","DENVER","CO","80216","541810","Corporation","Unanswered","Unanswered","Unanswered",,"55","4/6/2020","Zions Bank, A Division of","CO - 01",
"c $1-2 million","BOULDER HEAVY INDUSTRIES LLC","2000 CENTRAL AVE Suite 100","BOULDER","CO","80301","541810","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"84","4/5/2020","BOKF, National Association","CO - 02",
"c $1-2 million","BOULDER VALLEY GASTROENTEROLOGY, INC","382 S Arthur Avenue","LOUISVILLE","CO","80027","621111","Corporation","Unanswered","Unanswered","Unanswered",,"127","4/11/2020","BOKF, National Association","CO - 02",
"c $1-2 million","BOULDERCENTRE MSO, LLC","4740 Pearl Parkway Suite 200","BOULDER","CO","80301","621111","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,,"4/9/2020","First National Bank of Omaha","CO - 02",
"c $1-2 million","BOYS AND GIRLS CLUBS OF METRO DENVER, INC.","2017 West 9TH AVE","DENVER","CO","80204","624110","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","275","4/13/2020","InBank","CO - 01",
"c $1-2 million","BP NORTHSPRINGS, LLC.","4955 New Car Dr.","COLORADO SPRINGS","CO","80923","441110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"88","4/15/2020","TCF National Bank","CO - 05",
"c $1-2 million","BRAND X HYDROVAC SERVICES, INC.","96 Lone Pinon Ln","SILT","CO","81652","238910","Subchapter S Corporation","Unanswered","Male Owned","Non-Veteran",,"70","4/8/2020","Platte Valley Bank","CO - 03",
"c $1-2 million","BRANDFOLDER, INC.","3501 WAZEE ST Suite 300","DENVER","CO","80216","518210","Corporation","Unanswered","Unanswered","Unanswered",,"44","4/14/2020","Silicon Valley Bank","CO - 01",
"c $1-2 million","BRANDON AUTOMOTIVE, INC.","5600 S Broadway","LITTLETON","CO","80121","441110","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"97","4/14/2020","Zions Bank, A Division of","CO - 01",
"c $1-2 million","BRANNAN MANAGEMENT CO","2500 BRANNAN WAY","DENVER","CO","80229","561110","Corporation","Unanswered","Unanswered","Unanswered",,,"4/28/2020","PNC Bank, National Association","CO - 07",
"c $1-2 million","BRIDGEHEALTH MEDICAL, INC.","4700 S. Syracuse St.","DENVER","CO","80237","541618","Corporation","Unanswered","Unanswered","Unanswered",,"62","4/10/2020","KeyBank National Association","CO - 01",
"c $1-2 million","BRIDGEVIEW IT, INC","700 17th St, Suite 1150","DENVER","CO","80202","541519","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,,"4/10/2020","Great Western Bank","CO - 01",
"c $1-2 million","BRIERLEY ASSOCIATES CORPORATION","2000 S COLORADO BLVD SUITE A400","DENVER","CO","80222","541618","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,,"5/3/2020","Wells Fargo Bank, National Association","CO - 01",
"c $1-2 million","BROOMFIELD SKILLED NURSING AND REHABILITATION CENTER","12975 SHERIDAN BLVD","BROOMFIELD","CO","80020","623110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,,"4/27/2020","TBK Bank, SSB","CO - 02",
"c $1-2 million","BROTHERS PLUMBING & HEATING, INC.","12249 Pennsylvania Street","THORNTON","CO","80241","238220","Subchapter S Corporation","White","Male Owned","Unanswered",,"70","4/5/2020","Mountain View Bank of Commerce","CO - 06",
"c $1-2 million","BROWN BROTHERS ASPHALT AND CONCRETE, INC.","8200 S Akron St Suite 105","ENGLEWOOD","CO","80112","238990","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"145","4/10/2020","PNC Bank, National Association","CO - 04",
"c $1-2 million","BUEHLER MOVING & STORAGE CO.","16456 E Airport Circle","AURORA","CO","80011","484210","Corporation","White","Male Owned","Non-Veteran",,"336","4/6/2020","Zions Bank, A Division of","CO - 01",
"c $1-2 million","BUILDING SERVICES GROUP LLC","10639 Bradford Road","LITTLETON","CO","80127","561720","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"69","4/10/2020","BBVA USA","CO - 01",
"c $1-2 million","BULLSEYE TESTING INC","2015 CLUBHOUSE DR Ste 1500","GREELEY","CO","80634","213112","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"91","4/5/2020","FirstBank","CO - 04",
"c $1-2 million","BY THE ROCKIES, LLC","1535 S FILLMORE ST","DENVER","CO","80210","722513","Limited  Liability Company(LLC)","Unanswered","Male Owned","Non-Veteran",,"250","4/29/2020","Thomasville National Bank","CO - 01",
"c $1-2 million","BYKOTA LLC","301 N PAGOSA BLVD Unit B10","PAGOSA SPRINGS","CO","81147","621610","Limited  Liability Company(LLC)","White","Male Owned","Non-Veteran",,"0","4/6/2020","OakStar Bank","CO - 03",
"c $1-2 million","C & L WATER SOLUTIONS INC.","12249 Mead Way","LITTLETON","CO","80125","237110","Corporation","Unanswered","Unanswered","Unanswered",,"0","4/12/2020","UMB Bank, National Association","CO - 01",
"c $1-2 million","C&D ENERGY SERVICES, INC.","4540 E 60TH AVE","COMMERCE CITY","CO","80022","238290","Subchapter S Corporation","Unanswered","Male Owned","Non-Veteran",,"113","4/7/2020","BOKF, National Association","CO - 01",
"c $1-2 million","C&G ELECTRICAL LLC","61 Inverness Way East, Suite 205","ENGLEWOOD","CO","80112","238210","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"53","4/13/2020","Zions Bank, A Division of","CO - 04",
"c $1-2 million","C.G.R.S., INC.","1301 ACADEMY CT","FORT COLLINS","CO","80524","541620","Subchapter S Corporation","Unanswered","Male Owned","Non-Veteran",,"111","4/10/2020","JPMorgan Chase Bank, National Association","CO - 02",
"c $1-2 million","CALCON CONSTRUCTORS, INC.","2270 W. Bates Avenue","ENGLEWOOD","CO","80110","236220","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"74","4/11/2020","Sunflower Bank, National Association","CO - 01",
"c $1-2 million","CANIDIUM LLC","123 N COLLEGE AVE Suite 120","FORT COLLINS","CO","80524","541519","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"120","4/15/2020","Comerica Bank","CO - 02",
"c $1-2 million","CARBON ENERGY CORPORATION","1700 Broadway  Suite 1170","DENVER","CO","80290","211120","Corporation","Unanswered","Unanswered","Unanswered",,"0","5/12/2020","UMB Bank, National Association","CO - 01",
"c $1-2 million","CARDINAL PEAK, LLC","1380 FOREST PARK CIR STE 202","LAFAYETTE","CO","80026","541330","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"90","4/15/2020","JPMorgan Chase Bank, National Association","CO - 02",
"c $1-2 million","CAREPOINT HEALTH, LLC","5600 S. Quebec St.","ENGLEWOOD","CO","80111","621111","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"92","4/11/2020","KeyBank National Association","CO - 01",
"c $1-2 million","CARLTON ELECTRIC, INC.","1284 CHEROKEE ST","DENVER","CO","80223","238210","Corporation","Unanswered","Unanswered","Unanswered",,"70","4/12/2020","Sunflower Bank, National Association","CO - 01",
"c $1-2 million","CARMEL COMMUNITY LIVING CORPORATION","451 21st Ave Suite B","LONGMONT","CO","80501","621320","Corporation","Unanswered","Unanswered","Unanswered",,"153","4/15/2020","Sunflower Bank, National Association","CO - 04",
"c $1-2 million","CATOR, RUMA AND ASSOCIATES, CO.","896 TABOR ST","LAKEWOOD","CO","80401","561499","Corporation","Unanswered","Male Owned","Non-Veteran",,"103","4/7/2020","FirstBank","CO - 02",
"c $1-2 million","CC ENTERPRISES - TRAFFIC CONTROL SPECIALISTS INC","830 21 1/2 ROAD","GRAND JUNCTION","CO","81505","561990","Cooperative","White","Female Owned","Non-Veteran",,"160","4/9/2020","Glacier Bank","CO - 03",
"c $1-2 million","CCN LODGING LLC","222 MILWAUKEE ST","DENVER","CO","80206","721110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"0","4/14/2020","Independent Bank","CO - 01",
"c $1-2 million","CDMM CORP.","9600 E. 40TH AVE","DENVER","CO","80238","442110","Corporation","Unanswered","Unanswered","Unanswered",,"79","4/12/2020","Farmers & Stockmens Bank","CO - 01",
"c $1-2 million","CENTER AT LINCOLN, LLC","12230 LIONESS WAY","PARKER","CO","80134","623110","Limited  Liability Company(LLC)","Unanswered","Male Owned","Non-Veteran",,"183","4/11/2020","BOKF, National Association","CO - 04",
"c $1-2 million","CENTER AT LOWRY, LLC","8550 East Lowry Boulevard","DENVER","CO","80230","623110","Limited  Liability Company(LLC)","Unanswered","Male Owned","Non-Veteran",,"118","4/11/2020","BOKF, National Association","CO - 01",
"c $1-2 million","CENTER AT NORTHRIDGE, LLC","12285 PECOS ST","DENVER","CO","80234","623110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"199","4/7/2020","ANB Bank","CO - 02",
"c $1-2 million","CENTER AT PARKWEST LLC","3727 PARKER BLVD","PUEBLO","CO","81008","623110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"116","4/7/2020","ANB Bank","CO - 03",
"c $1-2 million","CENTERS FOR GASTROENTEROLOGY, P.C.","3702 TIMBERLINE RD","FORT COLLINS","CO","80525","621111","Corporation","Unanswered","Unanswered","Unanswered",,"93","4/6/2020","BOKF, National Association","CO - 02",
"c $1-2 million","CENTRAL STATES ROOFING & INSULATING COMPANY","5925 OMAHA BLVD","COLORADO SPRINGS","CO","80915","238160","Corporation","Unanswered","Unanswered","Unanswered",,"110","4/8/2020","Glacier Bank","CO - 05",
