"entityid","registranttypeabbr","name","fein","filingtype","documentid","amendmententityid","externalfilingfromnccs","externalfilingtype","actualfinancialsprovided","principaladdress","principalcity","principalstate","principalzipcode","principalzipcode4","residentialcounty","mailingaddress","mailingcity","mailingstate","mailingzipcode","mailingzipcode4","phone","fax","website","authorizedofficername","authorizedofficersigneddate","cfoname","cfosigneddate","registrationapproveddate","paymentprocesseddate","nextrenewalregistrationdate","fiscalyearstartdate","fiscalyearenddate","nteecode1","nteecode2","nteecode3","taxexemptstatus","taxexemptcode","irsexemptiondate","taxdeductible","extensionfiled","consolidatedregistrationstatement","fiscalyearbeginning","fiscalyearending","newcharity","outsideprofessionalfundraiserfees","totalcontributionsraisedpreviousyear","totalfundraisingexpensespreviousyear","totalmanagementgeneralexpensespreviousyear","expensesdividedbycontributions","totalexpensesplusmanagementgeneraldividedbycontributions","relatedorganizations","relatedtootherorganization","relatedorganizationtaxexempt","solicitednontaxdeductiblegifts","statedgiftnottaxdeductible","revenuefromcontibutions","revenuefromgovernment","programservicerevenue","revenuefrominvestments","revenuefromspecialevents","revenuefromsales","revenueother","revenuetotal","expensesfromprogramservices","expensesfromadministrativeother","expensesfundraising","expensesaffiliates","expensesother","expensesothercomment","expensestotal","endofyearassests","endofyeartotalliabilities","endofyearassestsminusliabilities","unrestrictedassests","temporarilyrestrictedassets","permanentlyrestrictedassets","publicbenefitcorporation","pbcrecordingmethod","pbcpromotedbenefit","pbcissuesstockshares","pbcstocksharesavailable","pbcbenefitreportsent","pbcannualbenefitreport","conflictofinterest","conflictofinterestaffirmation","legalbusinessformation","currentstatus","statusdate","principaladdress2","principalprovince","principalcountry","mailingaddress2","mailingprovince","mailingcountry","placeformed","dateformed","expirationdate","programserviceratio"
"20023005764","CO","AM LEBANESE SYRIAN ASSOC CHAR INC DBA ST JUDE CHILDREN'S RESEARCH HOSP","351044585","RENEWAL","20063010018","20053009413",,,"false","501 ST. JUDE PLACE","Memphis","TN","38105",,"SHELBY",,,,,,"9015782000","9015782814","www.stjude.org","David Lee Mckee","2006-11-15T00:00:00.000",,,"2006-11-15T00:00:00.000","2006-11-15T00:00:00.000","2007-11-15T00:00:00.000","07-01","06-30","HEALTH",,,"true","501(C)(3)",,"true","false","false","2005-07-01T00:00:00.000","2006-06-30T00:00:00.000",,"4941132","496606153","81294532","38383065","16","24","ST. JUDE CHILDREN'S RESEARCH HOSPITAL","true","true","false","false","496606153","0","0","64472802","4807008","0","0","568778035","388065628","38383065","81294532","0","0",,"507743225","1530337407","21587599","1508749808","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"IL","19571101","02/15/23","0.7643"
"20043004067","CO","FOUNDATION FOR AMERICAN VETERANS","383214263","RENEWAL","20083012784","20073012473",,,"true","7473 WILSHIRE","West Bloomfield","MI","48322",,,,,,,,"2486619365","2487061009",,"Larry Siedell","2008-11-21T00:00:00.000",,,"2008-11-25T00:00:00.000","2008-11-21T00:00:00.000","2009-05-15T00:00:00.000","01-01","12-31","HUMAN SERVICES",,,"true","501(C)(19)",,"true","true","false","2007-01-01T00:00:00.000","2007-12-31T00:00:00.000",,"4307725","5247676","4307725","282587",,,,"false","false","false","false","5247676","0","0","16251","0","0","0","5263927","528196","282587","4307725","0","0",,"5118508","973774","327588","646186","0","0","0","false",,,,,,,,,"Corporation","EXPIRED - MAY NOT SOLICIT",,,,"UNITED STATES",,,,"DC","19940303","08/15/17","0.10319"
"20033000968","CO","JDRF INTERNATIONAL","231907729","RENEWAL","20173001665","20163006559",,,"true","26 BROADWAY, 14TH FLOOR","New York","NY","10004",,"NEW YORK","CHARITABLE SERVICES, 2711 CENTERVILLE RD","WILMINGTON","DE","19808",,"2127859500","2127859595","www.jdrf.org","Gary Curto","2017-01-16T00:00:00.000",,,"2017-01-19T00:00:00.000","2017-01-16T00:00:00.000","2017-11-15T00:00:00.000","07-01","06-30","DISEASES,DISORDERS,& MEDICAL DISCIPLINES",,,"true","501(C)(3)",,"true","false","false","2015-07-01T00:00:00.000","2016-06-30T00:00:00.000",,"0","196804267","25623973","15289004","17","28",,"false","false","false","false","196804267","0","0","6524427","907319","0","0","204355782","148566428","15289004","25623973","0","0",,"189479405","197093128","133197854","63895274","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,"UNITED STATES","PA","19700528","02/15/23","0.78408"
"20063005224","CO","LEADING THE WAY WITH DR. MICHAEL YOUSSEF, INC.","581816773","RENEWAL","20123019774","20113019032",,,"true","1781 PEACHTREE STREET NE","Atlanta","GA","30309",,"FULTON","1747 PENNSYLVANIA AVE, NW, SUITE 1000","WASHINGTON","DC","20006",,"2027859500","2028350243","www.leadingtheway.org","Michael Youssef","2012-05-22T00:00:00.000",,,"2012-05-22T00:00:00.000","2012-05-22T00:00:00.000","2012-11-15T00:00:00.000","07-01","06-30","RELIGION,SPIRITUAL DEVELOPMENT",,,"true","501(C)(3)",,"true","true","false","2010-07-01T00:00:00.000","2011-06-30T00:00:00.000",,"0","12761289","1108733","348304",,,,"false","false","false","false","12761289","0","0",,"0","145648","0","12919470","13952312","348304","1108733","0","0",,"15409349","13329540","790368","12539172","0","0","0","false",,,,,,,,,"Corporation","WITHDRAWN",,,,"UNITED STATES",,,"UNITED STATES","GA","19881024",,"0.90544"
"20113010488","CO","BATON ROUGE AREA FOUNDATION","726030391","RENEWAL","20203033485","20193037498",,,"true","100 NORTH STREET, SUITE 900","Baton Rouge","LA","70802",,"EAST BATON ROUGE","C/O PERLMAN & PERLMAN, LLP","MESA","AZ","85202",,"2253876126","2253876153","www.braf.org","Deborah Pickell","2020-12-01T00:00:00.000",,,"2020-12-03T00:00:00.000","2020-12-01T00:00:00.000","2021-05-15T00:00:00.000","01-01","12-31","PHILANTHROPY,VOLUNTARISM,& GRANTMAKING",,,"true","501(C)(3)",,"true","true","false","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000",,"0","29102418","866132","3534478",,,"WILBUR MARVIN FOUNDATION, HELEN S. BARNES TRUST, E.J. MARJORY OURSO FAMILY FOUNDATION, COMMUNITY FOUNDATION OF SOUTHWEST LA, NEWTON B. THOMAS SUPPORT FOUNDATION, GULF COAST RESTORATION & PROTECTION,THE CREDIT BUREAU OF BR FOUNDATION, COMMUNITY FOUNDA","true","true","false","false","29102418","0","247094","6144234","-14723","0","0","35596483","32024686","3534478","866132","0","0",,"36425296","281677310","8713517","272963793","0","0","0","false",,,,,,,,,"Corporation","EXPIRED - MAY NOT SOLICIT",,,,"UNITED STATES","1855 W BASELINE RD., STE. 250",,"UNITED STATES","LA","19631215","11/15/21","0.87919"
"20093001105","CO","AMERICAN CHARITIES, INC","264130157","INITIAL REGISTRATION - ESTIMATES","20093001105",,,,"false","102 S TEJON STREET, 11TH FLOOR","Colorado Springs","CO","80903",,"EL PASO",,,,,,"7195783304","7195781839","www.helpamericancharities.org","Gerald Burns","2009-02-05T00:00:00.000",,,"2009-02-06T00:00:00.000","2009-01-30T00:00:00.000","2011-05-15T00:00:00.000","01-27","12-31","HUMAN SERVICES",,,"true","501(C)(3)",,"true","false","false","2009-01-27T00:00:00.000","2009-12-31T00:00:00.000",,"0","500000","220000","135000",,,,"false","false","false","false","500000","0","0","0","0","0","43000","500000","102000","135000","220000","0","43000","WAGES, OCCUPANCY, PROFESSIONAL FEES, ETC.","500000","0","0","0","0","0","0","false",,,,,,,,,"Corporation","EXPIRED - MAY NOT SOLICIT",,,,"UNITED STATES",,,,"CO","20090127","08/15/15","0.204"
"20083009359","CO","PRAIRIE LEARNING CENTER, INC.","263022666","RENEWAL","20133015234","20123018988",,,"true","1853 N. MONROE STREET","Strasburg","CO","80136",,"ADAMS","23658 E. ELLSWORTH AVENUE","AURORA","CO","80018",,"3033416570","3033445546","www.prairielearningcenter.com","Beverly A Bean","2013-05-07T00:00:00.000",,,"2013-05-07T00:00:00.000","2013-05-07T00:00:00.000","2014-05-15T00:00:00.000","01-01","12-31","EDUCATION",,,"true","501(C)(3)","2004-05-09T00:00:00.000","true","false","false","2012-01-01T00:00:00.000","2012-12-31T00:00:00.000",,"0","5320","0","0",,,,"false","false","false","false","5320","0","116924","0","0","0","0","244488","115069","0","0","0","0",,"115069","115241","116007","-766","0","0","0","false",,,,,,,,,"Corporation","EXPIRED - MAY NOT SOLICIT",,,,"UNITED STATES",,,"UNITED STATES","CO","20080722","08/15/18","1"
"20083006700","CO","BUTLER ELEMENTARY SCHOOL PARENT TEACHER STUDENT ASSOCIATION","841624715","INITIAL REGISTRATION","20083006700",,,,"true","411 S. MCKINLEY","Fort Lupton","CO","80621",,"WELD",,,,,,"3038577300",,"www.ftlupton.k12.co.us","Mary Ellen Leblanc","2009-04-14T00:00:00.000",,,"2009-04-14T00:00:00.000","2008-06-11T00:00:00.000","2009-11-15T00:00:00.000","07-01","06-30","EDUCATION","PHILANTHROPY,VOLUNTARISM,& GRANTMAKING","YOUTH DEVELOPMENT","true","501(C)(3)",,"true","false","true","2007-07-01T00:00:00.000","2008-06-30T00:00:00.000",,"0","0","0","0",,,"COLORADO PTA","true","true","false","true","0","0","0","0","31453","0","1465","32047","32131","0","0","0","1465","INSURANCE  ADVERTISING  CONVENTION","33596","18382","0","18382","0","0","0","false",,,,,,,,,"501(C)(3)","WITHDRAWN",,,,"UNITED STATES",,,,"CO","20040615",,"0.95639"
"20103002319","CO","THE AMERICANS CHILDREN'S SOCIETY","223705909","RENEWAL","20103003269","20103003237",,,"true","44 NORTH MAIN STREET","Marlboro","NJ","07746",,"TOWNSHIP",,,,,,"8003804380","7323031726","www.childrenscharities.com","Justin G. Lloyd","2010-04-19T00:00:00.000",,,"2010-04-21T00:00:00.000","2010-03-24T00:00:00.000","2010-05-15T00:00:00.000","01-01","12-31","FOOD,AGRICULTURE,& NUTRITION","HEALTH","HOUSING,SHELTER","true","501(C)(3)",,"true","true","false","2008-01-01T00:00:00.000","2008-12-31T00:00:00.000",,"1488988","3217969","1448988","15201",,,,"false","false","false","false","3217969","0","0","0","0","0","0","3217969","1697006","15201","1448988","0","0",,"3161195","209423","0","209423","0","0","0","false",,,,,,,,,"Corporation","EXPIRED - MAY NOT SOLICIT",,,,"UNITED STATES",,,,"NJ","20000204","08/15/19","0.53682"
"20083002006","CO","TOTAL LIVING INTERNATIONAL, INC.","362785784","RENEWAL","20133038064","20123040234",,,"true","2880 VISION COURT","Aurora","IL","60506",,"KANE","310 W 20TH STREET, SUITE 300","KANSAS CITY","MO","64108",,"8164729000","8164725000","www.tln.com","Jerry K Rose","2013-11-20T00:00:00.000",,,"2013-11-26T00:00:00.000","2013-11-20T00:00:00.000","2014-05-15T00:00:00.000","01-01","12-31","RELIGION,SPIRITUAL DEVELOPMENT",,,"true","501(C)(3)",,"true","false","false","2012-01-01T00:00:00.000","2012-12-31T00:00:00.000",,"0","168594","159465","848591",,,,"false","false","false","false","168594","0","2057137","179110","0","0","0","2404841","2750432","848591","159465","0","0",,"3758488","1783496","1071289","712207","0","0","0","false",,,,,,,,,"Corporation","EXPIRED - MAY NOT SOLICIT",,,,"UNITED STATES",,,"UNITED STATES","IL","19731005","11/15/20","0.73179"
"20093011662","CO","STARFISH ONE BY ONE","680652444","RENEWAL","20163016195","20153031144",,,"true","STARFISH ONE BY ONE","Denver","CO","80205",,"DENVER",,,,,,"3036701291",,"www.starfish-impact.org","Mimi Schlumberger","2016-05-17T00:00:00.000",,,"2016-05-17T00:00:00.000","2016-05-11T00:00:00.000","2017-02-15T00:00:00.000","10-01","09-30","COMMUNITY IMPROVEMENT,CAPACITY BUILDING","EDUCATION","HUMAN SERVICES","true","501(C)(3)",,"true","false","false","2014-10-01T00:00:00.000","2015-09-30T00:00:00.000",,"0","695690","96668","51013",,,,"false","false","false","false","695690","0","0","0","0","101257","0","797112","550524","51013","96668","0","0",,"698205","365761","20543","345218","86660","258558","0","false",,,,,,,,,"Corporation","GOOD",,"1031 33RD ST, SUITE 176",,"UNITED STATES",,,,"CO","20070626","05/15/23","0.78848"
"20043003337","CO","BUIE MAJOR CURE CORPORATION","721557456","RENEWAL","20203000012","20193036283",,,"true","6292 ELLINGWOOD POINT WAY","Castle Rock","CO","80108",,"USA","6292 ELLINGWOOD POINT WAY","CASTLE ROCK","CO","80108",,"7203534863",,,"James D. Buie","2020-01-01T00:00:00.000",,,"2020-01-02T00:00:00.000","2020-01-01T00:00:00.000","2021-05-15T00:00:00.000","01-01","12-31","HUMAN SERVICES","MEDICAL RESEARCH","PHILANTHROPY,VOLUNTARISM,& GRANTMAKING","true","501(C)(3)","2003-05-03T00:00:00.000","true","false","false","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000",,"0","231","0","85",,,,"false","false","false","false","231","0","0","0","0","0","0","231","0","85","0","0","0",,"85","214.46","0","214.46","214.46","0","0","false",,,,,,,,,"Corporation","WITHDRAWN",,,,"UNITED STATES",,,"UNITED STATES","CO","20030225",,"0"
"20043004100","CO","AMERICAN COLLEGE OF CARDIOLOGY FOUNDATION","135641985","RENEWAL","20133037803","20123029991",,,"true","2400 N STREET, NW","Washington","DC","20037",,"DISTRICT OF COLUMBIA",,,,,,"2023756000","2023757000","www.acc.org","Michael A Votaw","2013-11-20T00:00:00.000",,,"2013-11-26T00:00:00.000","2013-11-20T00:00:00.000","2014-05-15T00:00:00.000","01-01","12-31","EDUCATION","HEALTH",,"true","501(C)(3)",,"true","true","false","2012-01-01T00:00:00.000","2012-12-31T00:00:00.000",,"0","21133861","325313","16930150",,,"AMERICAN COLLEGE OF CARDIOLOGY","true","true","false","false","20386833","747028","46651209","2313638","0","0","0","80978067","65507794","16930150","325313","0","0",,"82763257","204737010","132499489","72237521","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"DC","19491202","11/15/22","0.79151"
"20143022634","CO","GEORGIAN COURT UNIVERSITY","210634981","RENEWAL","20223015319","20213014521",,,"true","900 LAKEWOOD AVENUE","Lakewood","NJ","08701",,"OCEAN","C/O SMART CHARITY, 11890 SUNRISE VALLEY DR.","RESTON","VA","20191",,"7329872478","7329872075","www.georgian.edu","Joseph R. Marbach","2022-05-31T00:00:00.000",,,"2022-06-02T00:00:00.000","2022-06-01T00:00:00.000","2022-11-15T00:00:00.000","07-01","06-30","EDUCATION","RELIGION,SPIRITUAL DEVELOPMENT",,"true","501(C)(3)",,"true","true","false","2020-07-01T00:00:00.000","2021-06-30T00:00:00.000",,"26220","8524252","1510648","16051898",,,,"false","false","false","false","2210701","6313551","53689439","4020831","-7288","0","0","66436020","45108747","16051898","1510648","0","0",,"62671293","136690213","32622601","104067612","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES","SUITE 206",,"UNITED STATES","NJ","19240501","02/15/23","0.71977"
"20153001932","CO","ROWDY RELIEF FUND","464944358","RENEWAL","20173029562","20163014441",,,"true","6864 HARLAN STREET","Arvada","CO","80003",,"JEFFERSON","PO BOX 1227","IDAHO SPRINGS","CO","80452",,"4026190642",,"rowdyrelieffund.org","Dustin Gilbert","2017-09-02T00:00:00.000",,,"2017-09-05T00:00:00.000","2017-09-02T00:00:00.000","2018-05-15T00:00:00.000","01-01","12-31","ANIMALS",,,"true","501(C)(3)",,"true","false","false","2016-01-01T00:00:00.000","2016-12-31T00:00:00.000",,"0","1690.73","0","21.35",,,,"false","false","false","false","1690.73","0","0","0","0","0","0","1690.73","485.33","21.35","0","0","0",,"506.68","5131.19","-121.65","5252.84","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,"UNITED STATES","CO","20140225","08/15/23","0.95786"
"20113030590","CO","LOVING SHEPHERD INTERNATIONAL SERVICES AND FOUNDATION, INC.","364495623","RENEWAL","20213000893","20203017619",,,"true","1935 NORTH MAIN STREET","Bluffton","IN","46714",,"WELLS","PO BOX 375","BLUFFTON","IN","46714",,"2608249000","2608249002","loving-shepherd.org","Douglas G. Isch","2021-01-14T00:00:00.000",,,"2021-01-15T00:00:00.000","2021-01-14T00:00:00.000","2022-01-15T00:00:00.000","09-01","08-31","HUMAN SERVICES","RELIGION,SPIRITUAL DEVELOPMENT",,"true","501(C)(3)","2010-01-02T00:00:00.000","true","false","false","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000",,"0","3435029","179132","233159",,,,"false","false","false","false","3435029","0","0","35208","255238","0","0","4769255","3761589","233159","179132","0","0",,"4173880","6964572","203790","6760782","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,"UNITED STATES","IN","20020531","04/15/23","0.90122"
"20083007296","CO","COLORADO SPRINGS VETERANS DAY PARADE, INC.","841554761","RENEWAL","20183014488","20173018329",,,"true","431 N. CASCADE AVENUE, SUITE 1","Colorado Springs","CO","80903",,"EL PASO",,,,,,"7192823862",,"www.csvetsparade.org","Courtney Wall","2018-05-09T00:00:00.000",,,"2018-05-09T00:00:00.000","2018-05-07T00:00:00.000","2019-05-15T00:00:00.000","01-01","12-31","COMMUNITY IMPROVEMENT,CAPACITY BUILDING","PUBLIC,SOCIETY BENEFIT",,"true","501(C)(3)",,"true","false","false","2017-01-01T00:00:00.000","2017-12-31T00:00:00.000",,"1763","44152","0","0",,,,"false","false","false","false","44152","0","0","55","0","0","0","44207","24278","0","0","0","0",,"24278","28392","0","28392","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"CO","20000728","08/15/23","1"
"20053010144","CO","COLORADO CROSS-DISABILITY COALITION","742564419","RENEWAL","20083005254","20073006070",,,"false","655 BROADWAY SUITE 775","Denver","CO","80203",,"DENVER",,,,,,"3038391775","3038391782","www.ccdconline.org","Julie A. Reiskin","2008-05-19T00:00:00.000",,,"2008-05-28T00:00:00.000","2008-05-19T00:00:00.000","2009-05-15T00:00:00.000","01-01","12-31","CIVIL RIGHTS,SOCIAL ACTION,& ADVOCACY",,,"true","501(C)(3)",,"true","false","true","2007-01-01T00:00:00.000","2007-12-31T00:00:00.000",,"0","191462","3574","39230",,,,"false","false","false","false","191462","0","283649","0","0","0","0","605611","474019","39230","3574","0","0","$130,500 IN CONTRIBUTED SERVICES","516823","2563","29561","-26998","2563","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"CO","19981024","08/15/23","0.91718"
"20023003366","CO","COALITION FOR THE UPPER SOUTH PLATTE","841469785","RENEWAL","20043005343","20033011196",,,"false","BOX 490, 692 ATOKA RD","Hartsel","CO","80449",,"PARK",,,,,,"7198372737",,"www.uppersouthplatte.net","Carol Ekarius","2004-06-01T00:00:00.000",,,"2004-06-03T00:00:00.000","2004-06-01T00:00:00.000","2005-05-15T00:00:00.000","01-01","12-31","ANIMALS","EDUCATION","ENVIRONMENT QUALITY,PROTECTION & BEAUTIFICATION","true","501(C)(3)",,"true","false","false","2003-01-01T00:00:00.000","2003-12-31T00:00:00.000",,"0","636198","48247","27190","0","0",,"false","true","false","false","385485","250713","0","0","0","0","0","668440","511107","27190","48247","0","0",,"586544","137689","51753","85936","85936","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"CO","19980713","11/15/22","0.87139"
"20153021560","CO","GOODMAN INSTITUTE FOR PUBLIC POLICY RESEARCH","472184178","RENEWAL","20173028642","20163040999",,,"true","6335 W. NORTHWEST HIGHWAY, SUITE 2111","Dallas","TX","75225",,"DALLAS","1747 PENNSYLVANIA AVENUE, N.W.","WASHINGTON","DC","20006",,"2027859500","2027859500","www.goodmaninstitute.org","Phil Williard","2017-08-21T00:00:00.000",,,"2017-08-25T00:00:00.000","2017-08-21T00:00:00.000","2018-05-15T00:00:00.000","01-01","12-31","CIVIL RIGHTS,SOCIAL ACTION,& ADVOCACY",,,"true","501(C)(3)",,"true","true","false","2016-01-01T00:00:00.000","2016-12-31T00:00:00.000",,"0","716020","54451","48467",,,,"false","false","false","false","716020","0","0","0","0","0","0","716020","584332","48467","54451","0","0",,"687250","262776","415240","-152464","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES","SUITE 1000",,"UNITED STATES","TX","20141024","11/15/22","0.85025"
"20043006360","CO","GIRL SCOUTS OF THE UNITED STATES OF AMERICA","131624016","INITIAL REGISTRATION - ESTIMATES","20043006360",,,,"false","420 FIFTH AVENUE","New York","NY","10018",,"NEW YORK",,,,,,"2128528000","2128526513","www.girlscouts.org","Florence Corsello","2004-07-26T00:00:00.000",,,"2004-07-26T00:00:00.000","2004-07-26T00:00:00.000","2005-02-15T00:00:00.000","10-01","09-30","YOUTH DEVELOPMENT",,,"true","501(C)(3)","2005-01-19T00:00:00.000","true","false","false","2002-10-01T00:00:00.000","2003-09-30T00:00:00.000",,"0","8483053","941065","6250114",,,,"false","false","false","false","5345432","3137621","10902973","-2353863","0","24297004","0","68383027","66134481","6250114","941065","1250425","0",,"74576085","169843518","14917553","154925965","127872526","14599726","12453713","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"DC","19150610","05/15/23","0.88681"
"20083014224","CO","WORLD CHANGERS INTERNATIONAL MINISTRIES","731099319","RENEWAL","20213026217","20203024160",,,"true","13716 S. 28TH STREET","Bixby","OK","74008",,"TULSA","P O BOX 25","SAPULPA","OK","74067",,"9189704455","9189704455","www.nacfok.org","William T Jeffers","2021-09-08T00:00:00.000",,,"2021-09-09T00:00:00.000","2021-09-08T00:00:00.000","2022-05-15T00:00:00.000","01-01","12-31","EDUCATION","RELIGION,SPIRITUAL DEVELOPMENT","YOUTH DEVELOPMENT","true","501(C)(3)",,"true","false","false","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000",,"1513","1310043","18802","31254",,,,"false","false","false","false","1310043","0","0","0","0","0","0","1310043","1235098","31254","18802","0","0",,"1285154","84777","0","84777","0","0","0","false",,,,,,,,,"Corporation","EXPIRED - MAY NOT SOLICIT",,,,"UNITED STATES",,,"UNITED STATES","OK","19800701","08/15/22","0.96105"
"20063002852","CO","UNIVERSITY OF VIRGINIA LAW SCHOOL FOUNDATION","540838566","RENEWAL","20203014255","20193017189",,,"true","580 MASSIE RD., SLAUGHTER HALL","Charlottesville","VA","22903",,"ALBEMARLE","C/O PERLMAN & PERLMAN, LLP","MESA","AZ","85202",,"4349243466","4349247096",,"Jennie A. James","2020-06-29T00:00:00.000",,,"2020-06-30T00:00:00.000","2020-06-29T00:00:00.000","2020-11-15T00:00:00.000","07-01","06-30","EDUCATION",,,"true","501(C)(3)",,"true","true","false","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000",,"0","20385755","2997206","4828793",,,"UNIVERSITY OF VIRGINIA LAW SCHOOL ALUMNI ASSOCIATION","true","true","false","false","20385755","0","134112","7298741","0","0","0","27827193","23337341","4828793","2997206","0","0",,"31163340","558264650","950108","557314542","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES","1855 W. BASELINE RD., SUITE 250",,"UNITED STATES","VA","19680416","02/15/23","0.74887"
"20023005578","CO","THE GLOBAL HUNGER PROJECT","942443282","RENEWAL","20153038577","20143030361",,,"true","5 UNION SQUARE WEST, 7TH FLOOR","New York","NY","10003",,"MANHATTAN",,,,,,"2122519100","2125329785","www.thp.org","Lena Ariola","2015-11-05T00:00:00.000",,,"2015-11-06T00:00:00.000","2015-11-05T00:00:00.000","2016-05-15T00:00:00.000","01-01","12-31","ARTS,CULTURE & HUMANITIES",,,"true","501(C)(3)",,"true","false","false","2014-01-01T00:00:00.000","2014-12-31T00:00:00.000",,"0","16738298","1879239","1830255","4","19",,"false","false","false","false","16738298","0","0","3404","0","0","0","17082985","14604969","1830255","1879239","0","0",,"18314463","15930219","1872511","14057708","0","0","0","false",,,,,,,,,"Corporation","EXPIRED - MAY NOT SOLICIT",,,,"UNITED STATES",,,,"CA","19771025","08/15/22","0.79746"
"20143009158","CO","TRANSFORMATIONAL LEADERSHIP PARTNERS","463174815","INITIAL REGISTRATION","20143009158",,,,"true","9885 S SPRING HILL ST","Highlands Ranch","CO","80129",,"DOUGLAS",,,,,,"3038084390",,,"David D Bidwell Jr","2014-06-18T00:00:00.000",,,"2014-06-23T00:00:00.000","2014-03-13T00:00:00.000","2015-05-15T00:00:00.000","07-12","12-31","EDUCATION","RELIGION,SPIRITUAL DEVELOPMENT","YOUTH DEVELOPMENT","true","501(C)(3)",,"true","false","false","2013-07-12T00:00:00.000","2013-12-31T00:00:00.000",,"0","10475.34","0","0",,,,"false","false","false","false","10475.34","0","0","0","0","0","0","10475.34","0","0","0","0","0",,"0","10475.34","0","10475.34","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"CO","20130712","08/15/23",
