Licensee Name,Doing Business As,License Type,Expiration,Street Address,City,State,Zip,Location,Counties
APRO LLC,ROCKET #6504,Fermented Malt Beverage Off (city),10/04/2022,4981 EAST 64TH AVENUE,Commerce City,CO,80022,"4981 EAST 64TH AVENUE
Commerce City, CO 80022
(39.812878, -104.930266)",82
THE BUNKHOUSE,THE BUNKHOUSE,Lodging & Entertainment (City),10/17/2022,175 WILLIAMS STREET,Minturn,CO,81645,"175 WILLIAMS STREET
Minturn, CO 81645
(39.588305, -106.431471)",1446
SOLAR ROAST COFFEE LLC,SOLAR ROAST COFFEE,Hotel & Restaurant (city),10/21/2022,214-226 NORTH MAIN STREET,Pueblo,CO,81003,"214-226 NORTH MAIN STREET
Pueblo, CO 81003
(38.269477, -104.608571)",34
LONG CREEK VINEYARDS LLC,LONG CREEK VINEYARDS,Winery Direct Shipper's Permit,11/18/2022,417 COMMERCE COURT,Lompoc,CA,93436,"417 COMMERCE COURT
Lompoc, CA 93436
(34.663554, -120.460165)",79
THE CHEESECAKE FACTORY RESTAURANTS INC,THE CHEESECAKE FACTORY,Hotel & Restaurant (county),10/28/2022,8501 WEST BOWLES AVENUE  SPACE #2095,Littleton,CO,80123,"8501 WEST BOWLES AVENUE SPACE #2095
Littleton, CO 80123
(39.609837, -105.096015)",1008
EDWARD L GERBER,FORIS VINEYARDS WINERY,Winery Direct Shipper's Permit,01/06/2023,654 KENDALL RD,Cave Junction,OR,97523,"654 KENDALL RD
Cave Junction, OR 97523
(42.117415, -123.548144)",2368
KORE WINE COMPANY LLC,LAVINEA WINERY,Winery Direct Shipper's Permit,11/01/2022,801 NORTH SCOTT STREET,Carlton,OR,97111,"801 NORTH SCOTT STREET
Carlton, OR 97111
(45.300026, -123.182088)",2453
EASTER ENTERPRISESINC,COVE LOUNGE THE,Tavern (city),11/02/2022,330 NORTH LINCOLN AVE #101,Loveland,CO,80537,"330 NORTH LINCOLN AVE #101
Loveland, CO 80537
(40.395, -105.073233)",1012
4240 BRANDS LLC,4240 BRANDS LLC,Wholesale (vinous & spirituous),10/07/2022,15456 EAST MINERAL AVENUE UNIT 167,Englewood,CO,80112,"15456 EAST MINERAL AVENUE UNIT 167
Englewood, CO 80112
(39.573602, -104.808221)",1395
CHIPOTLE MEXICAN GRILL INC,CHIPOTLE MEXICAN GRILL,Hotel & Restaurant (county),11/26/2022,12512 W KEN CARYL AVE UNIT C,Littleton,CO,801273733,"12512 W KEN CARYL AVE UNIT C
Littleton, CO 801273733
(39.580598, -105.135021)",1008
SAFEWAY STORES 45 INC,SAFEWAY STORE #2612,Fermented Malt Beverage Off (city),10/29/2022,1677 SOUTH HAVANA STREET,AURORA,CO,800125007,"1677 SOUTH HAVANA STREET
AURORA, CO 800125007
(39.686012, -104.866017)",1395
KODALANE INC & 7-ELEVEN INC,7-ELEVEN STORE 35598A,Fermented Malt Beverage Off (city),11/23/2022,3495 SOUTH FEDERAL BOULEVARD,Sheridan,CO,80110,"3495 SOUTH FEDERAL BOULEVARD
Sheridan, CO 80110
(39.653561, -105.025273)",1395
CAI LONG INC,DOUBLE DRAGON,Beer & Wine (city),11/02/2022,113 WEST TOMICHI AVENUE,Gunnison,CO,81230,"113 WEST TOMICHI AVENUE
Gunnison, CO 81230
(38.544398, -106.927521)",1005
APRO LLC,ROCKET #6655,Fermented Malt Beverage Off (city),10/04/2022,18314 EAST 104TH AVENUE,Commerce City,CO,80022,"18314 EAST 104TH AVENUE
Commerce City, CO 80022
(39.885508, -104.773915)",82
BOOZE BROTHERS LLC,RAMBLING ROSE,Tavern (city),11/25/2022,10080 W 44TH AVE,Wheat Ridge,CO,80033,"10080 W 44TH AVE
Wheat Ridge, CO 80033
(39.778137, -105.110627)",1008
SHEAF & KETTLE BREWING COMPANY LLC,SHEAF & KETTLE BREWING COMPANY LLC,Manufacturer (brewery),10/23/2022,208 OAK AVENUE,Eaton,CO,80615,"208 OAK AVENUE
Eaton, CO 80615
(40.527853, -104.711361)",1072
TOKYO INC,TOKYO JOE'S,Hotel & Restaurant (city),10/25/2022,6879 S VINE ST STE B7-703,Centennial,CO,801223290,"6879 S VINE ST STE B7-703
Centennial, CO 801223290
(39.591488, -104.96424)",1395
"QUIZ DIA HOLDINGS, LLC",THE BLUE SKY BAR,Hotel & Restaurant (city),08/28/2022,"8700 PENA BOULEVARD, CONCOURSE A AC25",Denver,CO,80249,"8700 PENA BOULEVARD, CONCOURSE A AC25
Denver, CO 80249
(39.851661, -104.676476)",1444
UMIYA ASSOCIATES LLC,VALERO,Liquor Store (city),10/30/2022,83 EAST PARK AVENUE,Empire,CO,80438,"83 EAST PARK AVENUE
Empire, CO 80438
(39.760888, -105.682139)",1439
TURKOVICH FAMILY WINES LLC,PEEKABOO HILLS WINERY,Winery Direct Shipper's Permit,01/06/2023,30471 BUCKEYE ROAD,Winters,CA,95694,"30471 BUCKEYE ROAD
Winters, CA 95694
(38.554769, -121.943912)",1393
FREE THE MONKEY INC,DEERPRINT WINE,Beer & Wine (city),10/21/2022,106 EAST FRANCISCO STREET,La Veta,CO,81055,"106 EAST FRANCISCO STREET
La Veta, CO 81055
(37.508004, -105.008559)",1006
THE MERRY WIDOWS LLC,ELEVATED OLIVE OF STEAMBOAT,Liquor Store (city),11/03/2022,708 LINCOLN AVENUE SUITE A,Steamboat Springs,CO,80487,"708 LINCOLN AVENUE SUITE A
Steamboat Springs, CO 80487
(40.485587, -106.83372)",1066
LAGUNAS AUTHENTIC MEXICAN RESTAURANT LLC,LAGUNAS AUTHENTIC MEXICAN RESTAURANT,Hotel & Restaurant (city),10/11/2022,645 TENACITY DRIVE UNIT A,Longmont,CO,80504,"645 TENACITY DRIVE UNIT A
Longmont, CO 80504
(40.135432, -105.103147)",85
LOVERBOY INC,LOVERBOY,Nonresident Manufacturer (malt liquor),10/04/2022,102 FULTON STREET SUITE 5E,New York,NY,10038,"102 FULTON STREET SUITE 5E
New York, NY 10038
(40.709718, -74.00671)",2095
LG RG & SG INC,AJUUA!,Hotel & Restaurant (city),10/04/2022,14150 E ILIFF AVE,Aurora,CO,800141466,"14150 E ILIFF AVE
Aurora, CO 800141466
(39.674771, -104.823237)",1395
TOKYO INC,TOKYO JOE'S,Hotel & Restaurant (city),10/05/2022,1005 W 120TH AVE 300,Westminster,CO,80234,"1005 W 120TH AVE 300
Westminster, CO 80234
(39.914082, -104.998691)",82
J AND J WINERY INC,J AND J WINERY INC,Winery Direct Shipper's Permit,11/27/2022,2747 NAPA VALLEY CORPORATE DRIVE,Napa,CA,94558,"2747 NAPA VALLEY CORPORATE DRIVE
Napa, CA 94558
(38.24962, -122.274459)",1172
EL REY LIQUOR LLC,EL REY LIQUOR,Liquor Store (city),11/13/2022,3746 E PIKES PEAK AVE,Colorado Springs,CO,80909,"3746 E PIKES PEAK AVE
Colorado Springs, CO 80909
(38.831915, -104.760285)",1447
KOI SUSHI & RAMEN LLC,KOI RAMEN & SUSHI,Beer & Wine (city),10/06/2022,2880 NORTH AVENUE,Grand Junction,CO,81501,"2880 NORTH AVENUE
Grand Junction, CO 81501
(39.07739, -108.518647)",1015
STE MICHELLE WINE ESTATES LTD,CHATEAU STE. MICHELLE,Importer (vinous & spirituous),12/31/2022,14111 NE 145TH ST,Woodinville,WA,980726981,"14111 NE 145TH ST
Woodinville, WA 980726981
(47.732939, -122.15357)",3009
THOMAS MATTIMORE,1516 IMPORTS,Importer (vinous & spirituous),11/06/2022,1679 Cole Blvd.,Niles,IL,60714,"1679 Cole Blvd.
Niles, IL 60714",
"BESAME, LLC",BESAME,Tavern (city),04/24/2023,818 LINCOLN AVENUE,Steamboat Springs,CO,80487,"818 LINCOLN AVENUE
Steamboat Springs, CO 80487
(40.486362, -106.835016)",1066
STE MICHELLE WINE ESTATES LTD,ERATH WINERY,Winery Direct Shipper's Permit,11/26/2022,6457 SE AMITY ROAD,Amity,OR,97101,"6457 SE AMITY ROAD
Amity, OR 97101
(45.113908, -123.172356)",2453
TWINZA LLC,PICCINO WOOD OVEN PIZZA,Hotel & Restaurant (city),10/31/2022,5350 SOUTH SANTA FE DRIVE #A,Littleton,CO,80120,"5350 SOUTH SANTA FE DRIVE #A
Littleton, CO 80120
(39.619917, -105.016808)",1395
APA GROUP LTD,RIVER LIQUORS,Liquor Store (city),10/19/2022,300 S CAMINO DEL RIO UNIT B,Durango,CO,813015385,"300 S CAMINO DEL RIO UNIT B
Durango, CO 813015385
(37.253236, -107.876117)",1011
PACIFIC LIQUOR & WINE DISTRIBUTOR CO,PACIFIC LIQUOR & WINE DISTRIBUTOR CO,Wholesale (vinous & spirituous),11/03/2022,6600 WEST 120TH AVE #M,Broomfield,CO,80020,"6600 WEST 120TH AVE #M
Broomfield, CO 80020
(39.914189, -105.07002)",86
ENA LLC OF COLORADO,TOWER LANDING LIQUORS,Liquor Store (city),11/11/2022,1155 SOUTH TOWER ROAD UNIT A,Aurora,CO,80017,"1155 SOUTH TOWER ROAD UNIT A
Aurora, CO 80017
(39.695207, -104.772436)",1395
"TOKYO, INC.",TOKYO JOE'S,Beer & Wine (city),12/07/2022,ONE WEST FLATIRON CROSSING DRIVE SUITE 2155,Broomfield,CO,80021,"ONE WEST FLATIRON CROSSING DRIVE SUITE 2155
Broomfield, CO 80021",
LOVELAND BLACK STEER RESTAURANT INC,BLACK STEER,Hotel & Restaurant (city),12/27/2022,436 N LINCOLN AVE,Loveland,CO,80537,"436 N LINCOLN AVE
Loveland, CO 80537
(40.396026, -105.073222)",1012
"ROSENBERG'S ON THE HILL, LLC",ROSENBERG'S BAGELS & DELICATESSEN,Hotel & Restaurant (city),12/16/2022,1262 AND 1264 COLLEGE AVENUE,Boulder,CO,80302,"1262 AND 1264 COLLEGE AVENUE
Boulder, CO 80302
(40.007303, -105.276617)",85
GREENHILL VINEYARDS LLC,GREENHILL VINEYARDS LLC,Winery Direct Shipper's Permit,02/25/2023,23595 WINERY LANE,Middleburg,VA,20117,"23595 WINERY LANE
Middleburg, VA 20117
(38.966212, -77.704328)",2815
WALMART INC.,WALMART STORE #2751,Fermented Malt Beverage Off (city),12/02/2022,601 ENGLEWOOD PKWY,Englewood,CO,80110,"601 ENGLEWOOD PKWY
Englewood, CO 80110
(39.654901, -104.995393)",1395
LC TAVERNS INC,OLDE TOWNE TAVERN THE,Hotel & Restaurant (city),09/21/2022,2410 W MAIN STREET,Littleton,CO,80120,"2410 W MAIN STREET
Littleton, CO 80120
(39.613709, -105.016467)",1395
"PECHE RESTAURANT, LLC",PECHE RESTAURANT,Hotel & Restaurant (city),09/17/2022,336 MAIN STREET,Palisade,CO,81526,"336 MAIN STREET
Palisade, CO 81526
(39.109596, -108.350943)",1015
BD OF COLORADO LLC,BAD DADDY'S BURGER BAR,Hotel & Restaurant (city),11/08/2022,1 W FLATIRON CROSSING DRIVE SUITE 2156,Broomfield,CO,80021,"1 W FLATIRON CROSSING DRIVE SUITE 2156
Broomfield, CO 80021
(39.928971, -105.13244)",86
BENESSERE VINEYARDS LTD,BENESSERE VINEYARDS,Winery Direct Shipper's Permit,11/19/2022,1010 BIG TREE ROAD,Saint Helena,CA,94574,"1010 BIG TREE ROAD
Saint Helena, CA 94574
(38.549723, -122.504271)",1172
LAS CAMELINAS LLC,LAS CAMELINAS,Hotel & Restaurant (city),12/09/2022,128 WEST 1ST STREET,Salida,CO,81201,"128 WEST 1ST STREET
Salida, CO 81201
(38.536486, -105.992168)",1398
MAVERIK INC,MAVERIK #400,Tob Retailer Off-Premises,01/03/2023,1103 EAST US HIGHWAY 50,Fruita,CO,81521,"1103 EAST US HIGHWAY 50
Fruita, CO 81521
(39.14843, -108.71949)",1015
WELLS SHANAN CAMPBEL,SORREL SKY GALLERY,Art Gallery Permit,04/26/2023,828 MAIN AVENUE,Durango,CO,81301,"828 MAIN AVENUE
Durango, CO 81301
(37.272742, -107.88098)",1011
SANG GARDEN INC,SANG GARDEN CHINESE RESTAURANT,Takeout & Delivery Permit,12/02/2022,687 HORIZON DRIVE,Grand Junction,CO,81506,"687 HORIZON DRIVE
Grand Junction, CO 81506
(39.10369, -108.548847)",1015
WALMART INC.,WALMART MARKET #3082,Fermented Malt Beverage Off (city),12/06/2022,1622 S ACADEMY BOULEVARD,Colorado Springs,CO,80909,"1622 S ACADEMY BOULEVARD
Colorado Springs, CO 80909
(38.807738, -104.757631)",1447
CHEF XUE LLC,SUNFLOWER ASIAN CAFE,Hotel & Restaurant (city),10/24/2022,91 WEST MINERAL AVENUE UNIT 100,Littleton,CO,80120,"91 WEST MINERAL AVENUE UNIT 100
Littleton, CO 80120
(39.573573, -104.989047)",1395
PRISHIKA INC,SAM'S SOUTHEAST LIQUORS,Liquor Store (city),10/25/2022,6201 SOUTH AURORA PARKWAY,Aurora,CO,80016,"6201 SOUTH AURORA PARKWAY
Aurora, CO 80016
(39.60459, -104.703099)",1395
ARVADA CENTER FOR THE ARTS & HUMANITIES,ARVADA CENTER FOR THE ARTS & HUMANITIES,Arts License (city),10/20/2022,6901 WADSWORTH BLVD,Arvada,CO,80003,"6901 WADSWORTH BLVD
Arvada, CO 80003
(39.823695, -105.081462)",1008
JEE ENTERPRISES INC,GATEWAY LIQUOR,Liquor Store (county),10/04/2022,3055 E HWY 50 STE A & B,Canon City,CO,81212,"3055 E HWY 50 STE A & B
Canon City, CO 81212
(38.486186, -105.374122)",1448
13TH AND DOWNING LLC,RITUAL SOCIAL HOUSE,Tavern (city),11/03/2022,1209 EAST 13TH AVENUE,Denver,CO,80218,"1209 EAST 13TH AVENUE
Denver, CO 80218
(39.736879, -104.97266)",1444
BISM LLC,FAN FAIR DISCOUNT LIQUOR,Liquor Store (city),11/11/2022,475 HAVANA STREET,Aurora,CO,80010,"475 HAVANA STREET
Aurora, CO 80010
(39.722624, -104.865929)",1395
CAJUN CRAB HOUSE LLP,CAJUN CRAB HOUSE,Beer & Wine (city),10/05/2022,3299 SOUTH BROADWAY UNIT B,Englewood,CO,80113,"3299 SOUTH BROADWAY UNIT B
Englewood, CO 80113
(39.656615, -104.987683)",1395
LOS TONYS MEXICAN RESTAURANT LLC,LOS TONYS MEXICAN RESTAURANT LLC,Hotel & Restaurant (city),10/04/2022,10202 EAST MONTVIEW BOULEVARD,Aurora,CO,80010,"10202 EAST MONTVIEW BOULEVARD
Aurora, CO 80010",
C2TELLURIDE LLC,WINE MINE AT PACIFIC STREET LIQUORS,Liquor Store (city),10/27/2022,220 SOUTH DAVIS STREET,Telluride,CO,81435,"220 SOUTH DAVIS STREET
Telluride, CO 81435
(37.937547, -107.817633)",1069
RL SHILTS LLC,DELIRIOUS LIQUORS,Liquor Store (city),10/12/2022,12840 HWY 65 #4,Orchard City,CO,81418,"12840 HWY 65 #4
Orchard City, CO 81418
(38.840213, -107.963885)",1443
"CASTAWAY CELLARS, INC",CASTAWAY CELLARS,Winery Direct Shipper's Permit,10/14/2022,11100 AIRPORT ROAD #8,Coeur d Alene,ID,83814,"11100 AIRPORT ROAD #8
Coeur d Alene, ID 83814",
CALIFORNIA CIDER CO INC,CALIFORNIA CIDER CO INC,Importer (vinous & spirituous),10/14/2022,2064 GRAVENSTEIN HWY N BLDG 4,Sebastopol,CA,954722612,"2064 GRAVENSTEIN HWY N BLDG 4
Sebastopol, CA 954722612
(38.42507, -122.848123)",1339
"PIN DECK 1, LLC",PINDUSTRY,Lodging & Entertainment (City),12/09/2022,"7939 EAST ARAPAHOE ROAD, SUITE 100",Greenwood Village,CO,80112,"7939 EAST ARAPAHOE ROAD, SUITE 100
Greenwood Village, CO 80112
(39.595117, -104.898016)",1395
EXTANT BREWING COMPANY LLC,RIVER NORTH BREWERY,Wholesale Beer (malt liquor),10/23/2022,6021 WASHINGTON ST #A,Denver,CO,80216,"6021 WASHINGTON ST #A
Denver, CO 80216
(39.806313, -104.978087)",82
CASA D'ANGELO ASPEN LLC,CASA D'ANGELO,Hotel & Restaurant (city),10/20/2022,105 SOUTH MILL STREET,Aspen,CO,81611,"105 SOUTH MILL STREET
Aspen, CO 81611
(39.190287, -106.819327)",1063
R&E ENTERPRISE LLC,GONDOLA PIZZA,Hotel & Restaurant (city),11/01/2022,240 CHAPEL PLACE  #113,Avon,CO,81620,"240 CHAPEL PLACE #113
Avon, CO 81620
(39.632716, -106.518533)",1446
KAHLON LIMITED,GIANO PIZZERIA,Beer & Wine (city),10/14/2022,6820 SOUTH LIVERPOOL STREET #B,Aurora,CO,80016,"6820 SOUTH LIVERPOOL STREET #B
Aurora, CO 80016
(39.593108, -104.74367)",1395
THE LOVETT RESTAURANT GROUP LLC,CHICKEN REBEL,Hotel & Restaurant (city),10/07/2022,10448 TOWN CENTER DRIVE UNIT 103,Westminster,CO,80021,"10448 TOWN CENTER DRIVE UNIT 103
Westminster, CO 80021
(39.887576, -105.075876)",1008
TRUJILLO WINES LLC,TRUJILLO WINES,Winery Direct Shipper's Permit,01/01/2023,4326 BIG RANCH ROAD,Napa,CA,94558,"4326 BIG RANCH ROAD
Napa, CA 94558
(38.360197, -122.311369)",1172
DILLON COMPANIES LLC,CITY MARKET #41,Fermented Malt Beverage Off (city),10/29/2022,850 CASTLE VALLEY BOULEVARD,New Castle,CO,816479441,"850 CASTLE VALLEY BOULEVARD
New Castle, CO 816479441
(39.569356, -107.514206)",1449
BONFIGLIO DRUG INC,BONFIGLIO DRUG,Liquor Licensed Drug Store (city),10/02/2022,118 W MAIN STREET,Oak Creek,CO,80467,"118 W MAIN STREET
Oak Creek, CO 80467
(40.275901, -106.959612)",1066
BASTIENS RESTAURANT INC,BASTIENS RESTAURANT INC,Hotel & Restaurant (city),12/31/2022,3503 EAST COLFAX AVENUE,Denver,CO,80206,"3503 EAST COLFAX AVENUE
Denver, CO 80206
(39.740152, -104.946204)",1444
"HYUNWOO VISIONS, INC.",287 LIQUOR,Liquor Store (city),11/12/2022,1140 HIGHWAY 287 #500,Broomfield,CO,80020,"1140 HIGHWAY 287 #500
Broomfield, CO 80020",
FROLIC BREWING COMPANY LLC,FROLIC BREWING COMPANY,Brew Pub (city),10/16/2022,"12910 ZUNI STREET SUITES 1200, 1250, 1300",Westminster,CO,80234,"12910 ZUNI STREET SUITES 1200, 1250, 1300
Westminster, CO 80234
(39.930332, -105.01542)",86
DILLON COMPANIES LLC,KING SOOPERS DIV NO 45,Fermented Malt Beverage Off (city),11/22/2022,12350 WEST 64TH AVENUE,Arvada,CO,800044016,"12350 WEST 64TH AVENUE
Arvada, CO 800044016
(39.81266, -105.136589)",1008
THE STUFF FOOD EMPORIUM OF WOODLAND PARK LLC,THE STUFT FOOD EMPORIUM,Hotel & Restaurant (city),10/11/2022,100 MORNING SUN DRIVE,Woodland Park,CO,80863,"100 MORNING SUN DRIVE
Woodland Park, CO 80863
(38.973854, -105.036932)",1071
DIFEO'S TAVERN,DIFEO'S TAVERN,Tavern (city),10/17/2022,4990 WARD ROAD,Wheat Ridge,CO,80033,"4990 WARD ROAD
Wheat Ridge, CO 80033
(39.786396, -105.138002)",1008
SAIGON CITY PHO INC,SAIGON CITY,Hotel & Restaurant (city),10/27/2022,555 SOUTH FEDERAL BOULEVARD,Denver,CO,80219,"555 SOUTH FEDERAL BOULEVARD
Denver, CO 80219
(39.706527, -105.025088)",1444
BIG TROUT BREWING COMPANY INC,BIG TROUT BREWING,Brew Pub (city),10/27/2022,"50 VASQUEZ ROAD, SUITE F",Winter Park,CO,80482,"50 VASQUEZ ROAD, SUITE F
Winter Park, CO 80482
(39.916955, -105.785643)",1450
POBC LLC,PUBLIC OFFERING BREWING COMPANY,Wholesale Beer (malt liquor),10/07/2022,1736 SOUTH BROADWAY STREET,Denver,CO,80210,"1736 SOUTH BROADWAY STREET
Denver, CO 80210
(39.684969, -104.979271)",1444
GOLDEN RAMEN LLC,NOSU RAMEN,Takeout & Delivery Permit,11/19/2022,700 12TH STREET #150,Golden,CO,80401,"700 12TH STREET #150
Golden, CO 80401
(39.75581, -105.22059)",1008
WALMART INC,WALMART SUPERCENTER #1689,Fermented Malt Beverage Off (city),12/16/2022,5650 SOUTH CHAMBERS ROAD,Aurora,CO,800151132,"5650 SOUTH CHAMBERS ROAD
Aurora, CO 800151132
(39.614901, -104.81413)",1395
JIM BEAM BRANDS CO,JIM BEAM BRANDS CO,Importer (vinous & spirituous),12/31/2022,222 MERCHANDISE MART PLAZA FLOOR # 16,Chicago,IL,60654,"222 MERCHANDISE MART PLAZA FLOOR # 16
Chicago, IL 60654
(41.887962, -87.635233)",1863
BONNIE BRAE BEVERAGE INC,BONNIE BRAE LIQUOR,Liquor Store (city),09/25/2022,785 S UNIVERSITY BLVD,Denver,CO,80209,"785 S UNIVERSITY BLVD
Denver, CO 80209
(39.702468, -104.959332)",1444
ALBERTSONS LLC,SAFEWAY STORE # 899,Fermented Malt Beverage Off (city),11/01/2022,6100 SOUTH GUN CLUB ROAD,Aurora,CO,800165262,"6100 SOUTH GUN CLUB ROAD
Aurora, CO 800165262
(39.60454, -104.71675)",1395
DORSA ENTERPRISE INC & 7 ELEVEN INC,7 ELEVEN STORE 20182A,Fermented Malt Beverage Off (city),10/23/2022,1499 WEST LITTLETON BOULEVARD,Littleton,CO,801202101,"1499 WEST LITTLETON BOULEVARD
Littleton, CO 801202101
(39.613294, -105.00523)",1395
DUONG TO CORPORATION,ILIFF SQUARE DISCOUNT LIQUOR,Liquor Store (city),10/22/2022,2211 SOUTH PEORIA STREET,AURORA,CO,800141193,"2211 SOUTH PEORIA STREET
AURORA, CO 800141193
(39.676516, -104.847352)",1395
7-ELEVEN INC,7-ELEVEN STORE 27211J,Fermented Malt Beverage Off (city),10/27/2022,15511 EAST 6TH AVENUE,Aurora,CO,800119003,"15511 EAST 6TH AVENUE
Aurora, CO 800119003
(39.725635, -104.806375)",1395
DURAN AMADEO CLYDE,ROYAL TAVERN,Tavern (county),10/28/2022,1906 N LINDEN,Trinidad,CO,810821237,"1906 N LINDEN
Trinidad, CO 810821237
(37.186509, -104.503004)",1013
"POBRE PANCHO'S MEXICAN RESTAURANT, LLC",POBRE PANCHO'S,Hotel & Restaurant (city),11/08/2022,1802 NORTH COLLEGE AVENUE,Fort Collins,CO,80524,"1802 NORTH COLLEGE AVENUE
Fort Collins, CO 80524
(40.611017, -105.076444)",1012
SOCCER HAUS MANAGEMENT COMPANY,SOCCER HAUS MANAGEMENT COMPANY,Beer & Wine (city),09/17/2022,4845 LIST DRIVE,Colorado Springs,CO,80919,"4845 LIST DRIVE
Colorado Springs, CO 80919
(38.901909, -104.852441)",1447
FLORENCE LANES LLC,FLORENCE LANES LLC,Hotel & Restaurant (city),08/29/2022,108 WEST MAIN STREET,Florence,CO,81226,"108 WEST MAIN STREET
Florence, CO 81226
(38.390024, -105.118248)",1448
"BETULA ASPEN, LLC",BETULA,Hotel & Restaurant (city),11/27/2022,525 EAST COOPER AVENUE SPACES 201 AND 213,Aspen,CO,81611,"525 EAST COOPER AVENUE SPACES 201 AND 213
Aspen, CO 81611
(39.18792, -106.818283)",1063
GOLDIE LOCKS LLC,GLAMOUR BAR,Tavern (city),11/18/2022,955 NORTH LINCOLN STREET  UNIT E,Denver,CO,80203,"955 NORTH LINCOLN STREET UNIT E
Denver, CO 80203
(39.731324, -104.986118)",1444
MAVERIK INC,MAVERIK INC 673,Fermented Malt Beverage Off (city),05/25/2023,6955 CAMPUS DRIVE,Colorado Springs,CO,80918,"6955 CAMPUS DRIVE
Colorado Springs, CO 80918",
MAYA INC & 7-ELEVEN INC,7-ELEVEN STORE 23829C,Fermented Malt Beverage Off (city),10/04/2022,6302 EAST 72ND AVENUE,Commerce City,CO,80022,"6302 EAST 72ND AVENUE
Commerce City, CO 80022
(39.827177, -104.915378)",82
POPULAR BAR LLC,THE POPULAR BAR,Tavern (city),10/06/2022,24 WEST VICTORY WAY,Craig,CO,81625,"24 WEST VICTORY WAY
Craig, CO 81625
(40.514233, -107.54794)",1016
"ANSCHUTZ TSTREET, LLC",TSTREET KITCHEN,Hotel & Restaurant (city),10/05/2022,1890 NORTH REVERE COURT,Aurora,CO,80045,"1890 NORTH REVERE COURT
Aurora, CO 80045",
JWC STANLEY HOLDING LLC,STANLEY HOTEL THE,Hotel & Restaurant (city),09/17/2022,333 WONDERVIEW AVENUE,Estes Park,CO,80517,"333 WONDERVIEW AVENUE
Estes Park, CO 80517",
MEE MEE MESA ROSE COMPANY,MEE MEE MESA ROSE COMPANY,Hotel & Restaurant (county),10/21/2022,10983 US HIGHWAY 65,Mesa,CO,81643,"10983 US HIGHWAY 65
Mesa, CO 81643
(39.166004, -108.138906)",1015
"D-BRANDS MARKETS & MORE, LLC",D-BRANDS MARKETS & MORE LIQUOR,Liquor Store (city),11/11/2022,515 SOUTH 4TH EAST STREET,Cheyenne Wells,CO,80810,"515 SOUTH 4TH EAST STREET
Cheyenne Wells, CO 80810
(38.81681, -102.354668)",1399
"LEAD RESORT MANAGEMENT, LLC",THE GANT,Hotel & Restaurant (city),11/20/2022,610 SOUTH WEST END STREET,Aspen,CO,81611,"610 SOUTH WEST END STREET
Aspen, CO 81611
(39.185054, -106.814834)",1063
ELEVATION BOWL LLC,ELEVATION BOWL,Lodging & Entertainment (City),11/11/2022,"135 MAIN STREET, UNIT B400",Dillon,CO,80435,"135 MAIN STREET, UNIT B400
Dillon, CO 80435
(39.628467, -106.044727)",1070
"MAVERIK, INC","MAVERIK, INC #495",Fermented Malt Beverage Off (city),11/26/2022,15510 EAST 6TH AVENUE,Aurora,CO,80011,"15510 EAST 6TH AVENUE
Aurora, CO 80011
(39.725517, -104.807656)",1395
LOCALS LIQUORS LLC,LOCALS LIQUORS,Liquor Store (city),10/26/2022,354 BLUE RIVER PARKWAY UNIT H,Silverthorne,CO,80498,"354 BLUE RIVER PARKWAY UNIT H
Silverthorne, CO 80498
(39.631651, -106.073749)",1070
INSPIRING SUNSHINE LLC,TRI PEAK THEATERS & EVENT CENTER,Lodging & Entertainment (City),10/20/2022,3600 EAST MAIN STREET,Trinidad,CO,81082,"3600 EAST MAIN STREET
Trinidad, CO 81082
(37.189474, -104.477288)",1013
SEBASTOPOL VINEYARDS & WINERY CORP,DUTTON ESTATE WINERY,Winery Direct Shipper's Permit,11/26/2022,8757 GREEN VALLEY ROAD,Sebastopol,CA,954722259,"8757 GREEN VALLEY ROAD
Sebastopol, CA 954722259
(38.445956, -122.865718)",1339
SAMUEL GLEN INC,STEAK-OUT SALOON,Tavern (city),03/09/2023,152 W MOUNTAIN AVE,Fort Collins,CO,805242823,"152 W MOUNTAIN AVE
Fort Collins, CO 805242823
(40.587106, -105.078402)",1012
VAN CAMPEN BARBARA J,TRAILSIDE LIQUOR,Liquor Store (city),10/13/2022,1015 WEST COLORADO,HOLLY,CO,810479773,"1015 WEST COLORADO
HOLLY, CO 810479773",
RONIN CONGRESS PARK LLC,RONIN CONGRESS PARK,Hotel & Restaurant (city),02/16/2023,1160 NORTH MADISON,Denver,CO,80206,"1160 NORTH MADISON
Denver, CO 80206",
SHERGILL INVESTMENTS INC,HOUSE OF SPIRITS,Liquor Store (city),11/09/2022,12244 EAST 44TH AVENUE,Denver,CO,80239,"12244 EAST 44TH AVENUE
Denver, CO 80239
(39.776676, -104.845532)",1444
ROUTT COUNTY YAMP VALLEY REGIONAL AIRPORT,3 WIRE BAR & GRILL,Hotel & Restaurant (city),11/08/2022,11005 ROUTT COUNTY ROAD 51A,Hayden,CO,81639,"11005 ROUTT COUNTY ROAD 51A
Hayden, CO 81639
(40.484629, -107.217715)",1066
BACK COUNTRY PIZZALLC,BACK COUNTRY PIZZA,Beer & Wine (city),09/23/2022,20 EAST LAKEVIEW DRIVE 212,Nederland,CO,80466,"20 EAST LAKEVIEW DRIVE 212
Nederland, CO 80466
(39.960644, -105.509223)",85
