"street_name","cross_street_name1","cross_street_name2","direction","material","pm_stencil_unitid","pm_zone","stencil_num","stencil_type","line"
"BARLOW TR","STONEHILL GATE",,"SB","PAINT","1110070807","NE","1","LT","LINESTRING (-114.00166153776 51.15727897843, -114.001680697517 51.156997345153)"
"SILVER MEAD RD","SILVER MEAD CR","30M EAST OF","EW","PAINT","1110117026","NW","4","SPEED HUMP","LINESTRING (-114.192777185848 51.106272978829, -114.192395611651 51.10624724153)"
"52 ST NW","HOME ROAD",,"NS","TAPE","1110055454","NW","3","SPECIAL","LINESTRING (-114.164523629523 51.080075422034, -114.164534147194 51.08002420198)"
"27 ST","PRIVATE TRANSIT ACCESS ROAD TO CALGARY TRANSIT PAR","114 AVE","EB","PAINT","1110219649","SE","1","LEFT/RIGHT TURN","LINESTRING (-113.996885972967 50.953331788067, -113.996705211208 50.953434537372)"
"ERIN WOODS BLVD","ERIN WOODS CIRCLE","ERIN WOODS DR","EW","PAINT","1110070268","SE","3","SHARROW","LINESTRING (-113.980117962588 51.017295096422, -113.978896606201 51.018194105147, -113.978583415893 51.018473634634, -113.978352557966 51.018627721765, -113.978052050056 51.018748497256, -113.977786814497 51.018821704801, -113.977343282626 51.018941499173, -113.976831835611 51.019129779584, -113.976614606157 51.019163987348, -113.976261615661 51.019201021461, -113.975905997469 51.019197463344, -113.975152914365 51.019220969422, -113.974120237231 51.019219271859, -113.973238063744 51.019151219252)"
"BOW TR SW","33 ST SW",,"EB","PAINT","1109741674","SW","1","LT","LINESTRING (-114.136051186534 51.041686761026, -114.135621393752 51.041652670706)"
"6 ST SE","ALEXANDER ST SE","RAMSAY ST SE","NS","PAINT","1110001731","SE","4","SPEED HUMP","LINESTRING (-114.04835167767 51.03399709211, -114.048353404881 51.033844270133)"
"GLENMORE TRAIL","OGDEN ROAD","18 ST SE","WB","PAINT","1110117231","SE","1","ST","LINESTRING (-113.999953464388 50.979562298422, -113.999869445948 50.979562351398)"
"MAHOGANY ST","52 ST",,"WB","PAINT","1110146632","SE","2","RT","LINESTRING (-113.942785417224 50.896702888174, -113.942028735431 50.896784549213)"
"90 AVE SW","14 ST SW",,"EB","PAINT","1109934288","SW","3","LT","LINESTRING (-114.096317397008 50.972196456278, -114.095450654464 50.972209207819)"
"7 ST SW","2 AV SW","3 AV SW","NS","PAINT","1110004303","DT","1","SPECIAL","LINESTRING (-114.078359228017 51.051257689186, -114.078365776249 51.051141213022)"
"26A ST SW","19 AVE SW","21 AVE SW","NS","PAINT","1109781812","SW","4","SPEED HUMP","LINESTRING (-114.125126231947 51.035705709385, -114.125113861975 51.035286422625)"
"BOW TR SW","26 ST SW",,"WB","PAINT","1109741917","SW","3","RT","LINESTRING (-114.123360768466 51.041883314665, -114.122799083749 51.041891969061)"
"40 ST SE","114 AVE SE",,"NB","PAINT","1109651569","SE","6","LT","LINESTRING (-113.978107970099 50.95022754937, -113.97812379164 50.949375228098)"
"BOWNESS RD NW","79 ST NW",,"EB","PAINT","1109942811","NW","3","LT","LINESTRING (-114.202597874359 51.088946089332, -114.202331890681 51.088945019888)"
"33 ST SW","BOW TR SW",,"SB","PAINT","1109741918","SW","3","LT","LINESTRING (-114.135381632612 51.042362064057, -114.135389015279 51.042055416299)"
"128 AVE / SYMONS VALLEY PARKWAY","SARCEE TR",,"WB","PAINT","1109999376","NW","3","RT","LINESTRING (-114.163362732784 51.167903880244, -114.162698674826 51.168039631815)"
"COUNTRY HILLS BLVD NE","METIS TR NE",,"WB","PAINT","1109699683","NE","4","LT","LINESTRING (-113.969569712974 51.154229494648, -113.968946337917 51.154235553399)"
"BURBANK RD SE","BURBANK CR SE",,"NB","PAINT","1109933445","SE","3","RT","LINESTRING (-114.045057662018 51.002616397553, -114.045019964699 51.002282948074)"
"17 AVE SE","100 ST SE",,"WB","PAINT","1109411778","SE","2","RT","LINESTRING (-113.888561128562 51.037853097348, -113.888062427686 51.037853919789)"
"RUNDLEHORN DR NE","36 ST NE","20 AVE NE","EB","PAINT","1109406528","NE","2","RT","LINESTRING (-113.981725791622 51.071528908066, -113.984271416189 51.071504021742)"
"48 ST SE","114 AVE SE",,"SB","PAINT","1109700126","SE","3","LT","LINESTRING (-113.965138863752 50.951766118519, -113.965222202991 50.950845019792)"
"6 ST NW","17 AVE NW","18 AVE NW","NS","PAINT","1109945165","NW","4","SPEED HUMP","LINESTRING (-114.076450821758 51.068283489648, -114.076454326335 51.068188459952)"
"20 AV SE","9 ST SE","11 ST SE","EW","PAINT","1110002133","SE","8","SPEED HUMP","LINESTRING (-114.039260790589 51.035392845454, -114.037841421826 51.03539269785)"
"NA'A DRIVE","CANADA OLYMPIC DRIVE","CANADA OLYPMIC DRIVE","WB","PAINT","1110141700","SW","2","SPECIAL","LINESTRING (-114.209545599187 51.081253159091, -114.20916489422 51.081236715469)"
"37 ST NW","VILLA CRES",,"NS","PAINT","1110064838","NW","2","SHARROW","LINESTRING (-114.141184647084 51.091696077383, -114.141184878533 51.091051031665)"
"10 AVE SW","14 ST",,"WB","PAINT","1109964236","SW","2","RT","LINESTRING (-114.09445250138 51.044243368267, -114.094118954903 51.044240782198)"
"HERITAGE DR SW","5 ST SW",,"EW","PAINT","1109803912","SW","16","YIELD MARKINGS","LINESTRING (-114.079435941592 50.979599715933, -114.078935315449 50.979598217752)"
"10 ST NW","3 AVE NW",,"SB","MMA","1109944334","NW","2","SPECIAL","LINESTRING (-114.085924278643 51.055692610263, -114.085923045246 51.055604210775)"
"ROSSDALE RD SW","7 AVE SW","ROSSMOUNT RD SW","NS","MMA","1109944386","SW","2","SPECIAL","LINESTRING (-114.148827133541 51.046377840397, -114.149159668284 51.045949062714)"
"NORTHLAND DR NW","SHAGANAPPI TR NW","52 AVE NW","SE","MMA","1109943171","NW","7","SPECIAL","LINESTRING (-114.141645789531 51.101276177457, -114.141569961641 51.10118683664)"
"10 ST NW","20 AV NW",,"NB","PAINT","1110001669","NW","1","LT","LINESTRING (-114.08486100338 51.07034155334, -114.084860636361 51.070140857753)"
"36 ST NE","8 AVE NE",,"NB","PAINT","1110050525","NE","3","LT","LINESTRING (-113.981562493564 51.059327733728, -113.981562531996 51.059144766152)"
"9 AVE SW","6 ST SW","5 ST SW","EB","PAINT","1109736534","DT","12","SPECIAL","LINESTRING (-114.075387641613 51.045010544631, -114.074898471814 51.044998934241)"
"SYMONS VALLEY ROAD NW","SAGE HILL DRIVE NW",,"NB","PAINT","1109941585","NW","2","LT","LINESTRING (-114.132732463444 51.169605577899, -114.132596090181 51.169370799766)"
"HARVEST HILLS BV","COUNTRY HILLS BV",,"SB","PAINT","1110063896","NE","2","LT","LINESTRING (-114.066864690092 51.153555671769, -114.066743102834 51.153482469949)"
"WHITEHORN RD","200 WHITEHORN PLACE","300 WHITEHORN PLACE","EW","PAINT","1110027370","NE","4","SPEED HUMP","LINESTRING (-113.965734678431 51.088106909919, -113.965455064752 51.088108317226)"
"SHAGANAPPI TRAIL NW","NOLAN HILL GATE NW",,"SB","PAINT","1109942066","NW","1","LT","LINESTRING (-114.160230317722 51.180290231979, -114.160190737724 51.180225592117)"
"BARLOW TRAIL","GLENMORE TRAIL",,"NB","PAINT","1110134943","SE","4","LT","LINESTRING (-113.981649316499 50.979285098474, -113.981648982674 50.978993976112)"
"BOWNESS ROAD","52 ST NW",,"WB","PAINT","1110139073","NW","2","BIKE","LINESTRING (-114.170720381389 51.077458225899, -114.17063619803 51.077407647844)"
"BLACKFOOT TR SE","GLENMORE TR SE",,"SB","PAINT","1109940003","SE","3","RT","LINESTRING (-114.052268663628 50.994304833616, -114.052732210959 50.993600571979)"
"FLANDERS AVE","CROWCHILD TR",,"WB","PAINT","1110070881","SW","2","SPECIAL","LINESTRING (-114.116525308718 51.016036895191, -114.116839150212 51.016039372238, -114.117001176204 51.016078362416)"
"SHAGANAPPI TRAIL NW","SAGE HILL BV NW",,"SB","PAINT","1109941844","NW","1","LT","LINESTRING (-114.153020850187 51.170719431644, -114.152996153453 51.170582831846)"
"7 AVE SW","ROSSCARROCK GATE SW","ROSSDALE RD SW","EW","MMA","1109944385","SW","2","SPECIAL","LINESTRING (-114.148609670237 51.046418132213, -114.147828896203 51.046177061083)"
"ELBOW DR SW","SOUTHLAND DR SW",,"SB","PAINT","1109933173","SW","2","LT","LINESTRING (-114.084789543839 50.964090792877, -114.084803834756 50.963759736299)"
"8 AVE NE","19 ST NE",,"WB","PAINT","1109946715","NE","1","SPECIAL","LINESTRING (-114.013069401645 51.059657927366, -114.012960941722 51.059657595136)"
"33 ST SW","17 AVE SW",,"SB","PAINT","1109736539","SW","3","RT","LINESTRING (-114.135481893052 51.039115320549, -114.135517951964 51.038015361523)"
"16 AVE NW","29 ST NW",,"EB","PAINT","1110142277","NW","1","DEDICATED LANE","LINESTRING (-114.129606148183 51.068401539922, -114.129471392168 51.068406683925, -114.129474034577 51.068406680998)"
"EDMONTON TRAIL","MEMORIAL DRIVE","MEREDITH ROAD","NS","PAINT","1110061293","NE","10","BIKE","LINESTRING (-114.050432765703 51.051104663151, -114.050454250668 51.050964029424)"
"GLENMORE TRAIL SE","18 ST SE",,"WB","PAINT","1110120519","SE","4","SPECIAL","LINESTRING (-114.011838112018 50.97986805148, -114.011268392194 50.979796751019)"
"17 AVE NE","1 ST NE","EDMONTON TR NE","EW","PAINT","1109602686","NE","8","SPEED HUMP","LINESTRING (-114.059362226367 51.067885816203, -114.056704846758 51.067887135428)"
"PIITA RISE SW","NA'A DRIVE SW",,"EB","PAINT","1110141702","SW","1","SPECIAL","LINESTRING (-114.208161082673 51.08067098258, -114.207885074529 51.080793737966)"
"ALLEY BETWEEN 15 AVE & 16 AVE NE","EDMONTON TR","6 ST","EW","PAINT","1109945159","NE","8","SPEED HUMP","LINESTRING (-114.048476795326 51.066399624882, -114.056020996181 51.06642933233)"
"BARLOW TRAIL","AIRPORT TRAIL",,"NB","PAINT","1110062813","NE","3","LT","LINESTRING (-114.001703655297 51.138354204686, -114.001663320813 51.13808542556)"
"40 AVE NW","42 ST NW",,"EB","PAINT","1110055452","NW","3","RT","LINESTRING (-114.151414193905 51.088160466821, -114.151139535176 51.088166572889)"
"FONDA CLOSE SE","FONDA WAY SE","92 FONDA CLOSE SE","NS","PAINT","1110135943","SE","4","BIKE","LINESTRING (-113.975822740803 51.051340698613, -113.975815529973 51.050573202167)"
"162 AVE / SUNVALLEY BV","MACLEOD TR",,"WB","PAINT","1110117199","SE","3","ST","LINESTRING (-114.063205199788 50.904602599434, -114.063021611413 50.904593184609)"
"OAKMOOR DR SW","OAKMOOR WY SW","OAKMOOR CR SW","EW","PAINT","1110002095","SW","4","SPEED HUMP","LINESTRING (-114.125621203559 50.963316007772, -114.125228443085 50.963394190928)"
"RICHMOND RD","17 AVE SW",,"NS","PAINT","1110055445","SW","8","BIKE","LINESTRING (-114.111394772074 51.037861168132, -114.111341282458 51.037750427658)"
"15 AV SW","42 ST SW","41 ST SW","EW","PAINT","1109806817","SW","4","SPEED HUMP","LINESTRING (-114.14798939159 51.039695107416, -114.147757500436 51.039693811425)"
"34 AVE SW","MISSION RD SW","1A ST SW","EW","PAINT","1109938280","SW","2","BIKE","LINESTRING (-114.067232897665 51.023178156772, -114.066859890797 51.023171743521, -114.066704924627 51.023180115252, -114.066557832325 51.02318351275, -114.066426526698 51.023205123349, -114.06635301999 51.023234985067, -114.066326776319 51.023251566308)"
"FAIRMOUNT DR SE","FLINT RD SE",,"SB","PAINT","1109933152","SE","2","RT","LINESTRING (-114.063864744193 50.988753822524, -114.063843699723 50.988586842709, -114.063800294725 50.98846140987)"
"26 AVE NE","32 ST NE",,"WB","PAINT","1110109519","NE","2","LT","LINESTRING (-113.988422878138 51.077889931412, -113.988069837805 51.077891085253)"
"PRESTWICK BLVD SE","MCKENZIE TOWNE BLVD SE","MCKENZIE TOWNE CIRCLE SE","SB","PAINT","1109933183","SE","2","RT","LINESTRING (-113.964969618764 50.917418978817, -113.964757079416 50.91704885695)"
"3 AV SW","5 ST SW",,"WB","PAINT","1110002529","DT","1","DEDICATED LANE","LINESTRING (-114.073315267551 51.050642414789, -114.073124098978 51.050634867206, -114.073134524513 51.050633764836)"
"18 AVE NW","1 ST NW","2 ST NW","EW","PAINT","1109941769","NW","8","SPEED HUMP","LINESTRING (-114.066855632401 51.068759769469, -114.065697612694 51.068797495921)"
"BOWFORT RD","83 ST",,"EB","PAINT","1110117678","NW","1","SPECIAL","LINESTRING (-114.213003554194 51.085911303061, -114.21272242069 51.085875661104)"
"NORTHLAND DR NW","CROWCHILD TR NW",,"NS","MMA","1109943107","NW","4","BIKE","LINESTRING (-114.142379521949 51.093505787002, -114.141901595474 51.093825858839)"
"48 AVE NW","NORTH HAVEN DRIVE",,"WB","PAINT","1110049287","NW","2","RT","LINESTRING (-114.086271815151 51.098527391114, -114.086092805202 51.098455179729)"
"SHAWVILLE PLACE SE","SHAWVILLE BV SE",,"WB","PAINT","1110131603","SE","3","RT","LINESTRING (-114.068934407565 50.910491480836, -114.068487600662 50.910594498808)"
"96 AVE NE","HARVEST HILLS LINK",,"WB","PAINT","1109941738","NE","3","RT","LINESTRING (-114.053868591562 51.141360012939, -114.053105009867 51.141518532052)"
"144 AVE NW","144 AVE NW","SAGE VALLEY DR NW","WB","PAINT","1109687184","NW","3","LT","LINESTRING (-114.147114398639 51.183112675975, -114.146700726982 51.183106695948)"
"12 ST NW","17 AVE NW","18 AVE NW","NS","PAINT","1109945162","NW","4","SPEED HUMP","LINESTRING (-114.089795277534 51.068479861441, -114.089795377148 51.068388291394)"
"BOWNESS RD NW","70 ST NW",,"WB","PAINT","1109942799","NW","1","RT","LINESTRING (-114.189982963976 51.089037178126, -114.189814195326 51.089017362115)"
"OGDEN ROAD","GLENMORE TRAIL",,"NB","PAINT","1110117228","SE","3","RT","LINESTRING (-113.998573357591 50.978333221078, -113.998648722055 50.977967874137)"
"BEDDINGTON TR NE","BERKSHIRE BLVD NW",,"EB","PAINT","1109640000","NE","1","LT","LINESTRING (-114.083090945141 51.13879732353, -114.082220771395 51.138521822317)"
"METIS TRAIL NE","80 AVE NE",,"SB","PAINT","1109942246","NE","2","LT","LINESTRING (-113.970048918867 51.125500841683, -113.97004292332 51.125419019428)"
"NORTHLAND DR NW","CROWCHILD TR NW",,"NS","MMA","1109943108","NW","2","BIKE","LINESTRING (-114.141420974612 51.094176465349, -114.141505578447 51.094103334567)"
"9 ST SW","5 AVE SW",,"SB","PAINT","1109749437","DT","9","LT","LINESTRING (-114.083417709372 51.049590436535, -114.083426239374 51.049297394988)"
"8 ST","HILLCREST AVE","DORCHESTER AVE","NS","PAINT","1110115480","SW","4","SPEED HUMP","LINESTRING (-114.083639089001 51.030637743376, -114.08363581067 51.030493130199)"
"GLENMORE TR SW","ELBOW DR SW","RIGHT LANE OFF RAMP TO MACLEOD TR","EB","PAINT","1109695576","SW","3","RT","LINESTRING (-114.0892815409 50.994196590118, -114.08814936627 50.994219332811)"
"12 AV SW","1 ST SW",,"EB","PAINT","1110003237","DT","3","LT","LINESTRING (-114.066800441451 51.041542302749, -114.065922188578 51.041516437205)"
"MILLICAN RD SE","LYNNVIEW RD SE",,"S","PAINT","1110004184","SE","2","SPECIAL","LINESTRING (-114.011341559232 50.998778807595, -114.011804017919 50.998550357829)"
"BOWNESS RD NW","77 ST NW",,"EB","PAINT","1109942809","NW","7","SPECIAL","LINESTRING (-114.200394432165 51.088844470193, -114.199549867858 51.088886051809)"
"24 ST SE","107 AVE SE",,"NB","PAINT","1109941833","SE","3","RT","LINESTRING (-114.000956408032 50.956334226306, -114.000730443405 50.955890861924)"
"STRATHCONA DR SW","W. OF STRATHCONA BV SW","STRATHLORNE BAY SW","EB","PAINT","1109946341","SW","15","DEDICATED LANE","LINESTRING (-114.186523146826 51.047039263656, -114.184112594238 51.04606274193, -114.182713057293 51.045475788274, -114.18214029058 51.045197169612, -114.181885112287 51.045014338074, -114.181055239623 51.044328161175, -114.180614094473 51.043951083916, -114.180047029262 51.043532344564, -114.179708527108 51.043355336957, -114.179106258409 51.043113904221, -114.17851344582 51.042980738107, -114.176904517063 51.042731051764, -114.175681199063 51.042534932893, -114.173056758204 51.042137350995)"
"OGDEN ROAD","GLENMORE TRAIL",,"NB","PAINT","1110117225","SE","3","DEDICATED LANE","LINESTRING (-113.998494956452 50.979297966038, -113.998497980759 50.979001120843)"
"5 ST SW","11 AV SW","12 AV SW","SB","PAINT","1110002541","DT","3","LT","LINESTRING (-114.074081164783 51.042355944977, -114.074111465094 51.041858667363)"
"NA'A DRIVE SW","PITTA RISE SW","NA'A DRIVE SW","NB","PAINT","1110141703","SW","2","SPECIAL","LINESTRING (-114.207318056001 51.080657741964, -114.207212970824 51.08046383996)"
"SOUTHLAND DR SW/SE","MACLEOD TRAIL SW/SE",,"EB","PAINT","1109941786","SW","2","DEDICATED LANE","LINESTRING (-114.072291462903 50.964930838381, -114.072169047921 50.964932103436)"
"BOWNESS RD NW","73 ST NW",,"EB","PAINT","1109942806","NW","2","LT","LINESTRING (-114.194026750954 51.088975945761, -114.193862482454 51.088976513112)"
"5 ST SW","9 AVE SW",,"SB","PAINT","1109695575","DT","1","LT","LINESTRING (-114.073819031342 51.04530568816, -114.07382629544 51.045128720661)"
