"uid","name","description","provenance","type","category","tags","url","api_endpoint","creation_date","last_metadata_updated_date","last_data_updated_date","derived_view","visits","downloads","row_count","column_count","license","attribution","attribution_link","parent_uid","timedate_howdataiscollected","timedate_updatefrequency","timedate_temporalresolution","timedate_creationdate","licenseattribution_licenseurl","datasupplier_businessunit","additionalinformation_sourceurl","timedate_timeperiodcovered","timedate_temporalstartdate","datasupplier_organization","geospatialinformation_mapprojection","geospatialinformation_datasetcontainsgeospatialinformation","timedate_dateoflastupdate"
"nn4e-wuvt","ICI - Manufacturing Garbage Composition - Proper Disposal Location","This chart shows weight per cent composition grouped by proper disposal location.

This dataset is for garbage bin waste from the Industrial, Commercial, and Institutional (ICI) sector. The North American Industry Classification System (NAICS) is used to categorize ICI businesses and organizations into sub-sectors for ease of data collection and reporting. The NAICS sub-sectors included in this study are: Accommodation and Food Services (NAICS code 72), Retail Trade (44-45), Manufacturing (31-33), Health Care and Social Assistance (62), and Public Administration (91). All businesses and organizations included in the study were customers of The City’s Commercial Collections service, except for one privately-serviced customer in the Accommodation and Food Services sub-sector that was added to provide better sector representation. A total of 115 samples are included in the dataset: 30 in Accommodation and Food Services, 35 in Retail Trade, 17 in Manufacturing, 25 in Health Care and Social Assistance, and 8 in Public Administration. The weight per cent for each sub-sector is the pooled average of samples collected in the four seasons of 2019. 

Waste Composition studies are periodically conducted by Waste and Recycling Services to help assess the performance of diversion and education programs and inform improvements and new program design.","official","chart","Help and Information",,"https://data.calgary.ca/d/nn4e-wuvt","https://data.calgary.ca/resource/nn4e-wuvt.json","2020-02-26T20:21:11.000","2022-01-20T21:57:52.000","2020-02-19T21:10:14.000","true","53","10",,,"See Terms of Use","The City of Calgary","https://www.calgary.ca/UEP/WRS/Pages/Garbage-collection-information/Residential-services/Garbage-Collection.aspx","65wd-2exm",,"None",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Waste and Recycling Services","https://www.calgary.ca/UEP/WRS/Pages/Garbage-collection-information/Residential-services/Garbage-Collection.aspx","2019",,"The City of Calgary",,"No",
"9y7c-emim","Suburban Planned Land Supply with Servicing Status","This data provides a breakdown of the suburban land supply including vacant subdivided and unsubdivided lands categorized as being Serviced (City Infrastructure), Partially Serviced and Unserviced. This does not include areas of land for which there is no Area Structure Plan in place (Planned Land Supply). This is current as of December 2019. For more information, see the <a href=http://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=ETcAyscyerT&msgAction=Download>Suburban Residential Growth 2020- 2024</a> document.","official","map",,,"https://data.calgary.ca/d/9y7c-emim","https://data.calgary.ca/resource/9y7c-emim.json","2020-11-20T21:05:49.000","2020-11-24T18:21:43.000","2020-11-20T21:00:41.000","true","181","0",,,"See Terms of Use","The City of Calgary",,"wacf-2aux",,,,,,,,,,,,,
"mmhp-hpsq","Traffic Incidents Archive 2016","Traffic incidents within The City of Calgary updated every 30 minutes. See Source URL for RSS feed which updates every 10 minutes.","official","dataset","Transportation/Transit","archive,incident,log,traffic","https://data.calgary.ca/d/mmhp-hpsq","https://data.calgary.ca/resource/mmhp-hpsq.json","2016-12-06T17:07:10.000","2022-03-08T15:00:40.000","2017-02-15T23:05:40.000","false","1805","1529","317","16","See Terms of Use","The City of Calgary",,,"Advanced Traveler Information System (ATIS)","None",,"Dec 6, 2016","https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Roads","http://www.calgary.ca/Transportation/Roads/Pages/Traffic/Advisories-closures-and-detours/Calgary-traffic-report.aspx?showRss=Incident","Dec 6-Dec 20, 2016 only",,"The City of Calgary","WGS84/Web Mercator","Yes",
"xudp-6rd8","Road Stencil lines","","official","map","Health and Safety",,"https://data.calgary.ca/d/xudp-6rd8","https://data.calgary.ca/resource/xudp-6rd8.json","2018-05-24T18:56:53.000","2022-01-20T22:20:01.000","2022-08-26T20:30:32.000","true","423","55",,,"See Terms of Use",,,"cdk9-nhne",,"Weekly",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Roads",,,,"The City of Calgary","WGS84/Web Mercator","Yes",
"m7gu-3xk5","Community-wide Greenhouse Gas (GHG) Inventory","This data set contains the community-wide greenhouse gas emissions over time.  The emissions are broken down by sector (e.g. transportation, waste, etc.), and by emissions source (residential buildings, commercial buildings, on-road transportation, etc).","official","dataset","Environment","buildings,climate change,emissions,gas,ghg,greenhouse,transportation,waste","https://data.calgary.ca/d/m7gu-3xk5","https://data.calgary.ca/resource/m7gu-3xk5.json","2018-01-15T22:05:12.000","2022-07-18T16:22:26.000","2022-07-18T15:57:13.000","false","3106","369","157","6","See Terms of Use","The City of Calgary",,,,"Annual",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Environmental and Safety Management",,"2005-Present",,"The City of Calgary",,"No",
"5yff-va5a","Road Marking Lines","This dataset was created for visually locating road marking lines and designs.","official","dataset","Transportation/Transit","line,road","https://data.calgary.ca/d/5yff-va5a","https://data.calgary.ca/resource/5yff-va5a.json","2021-07-19T18:09:46.000","2022-08-22T16:03:56.000","2022-08-22T16:04:32.000","false","306","21","88518","6","See Terms of Use","The City of Calgary",,,,"Weekly",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Roads",,,,"The City of Calgary","EPSG:4326 WGS84","Yes",
"fuea-eg5z","Snow and Ice Clearing Priority Routes Map","Snow clearing for Priority 1 (major roads such as Crowchild Trail, Glenmore Trail, Memorial Drive, 16 Avenue) and Priority 2 routes (collector roads, major community access roads, bus routes etc.)
Priority 1 Routes: Roads carrying  more than 20,000 vehicles per day.
Snow Clearing Commitment: Priority 1 routes are cleared within 24 hours of snow ending. 
Priority 2 Routes: Roads carrying 5,000-19,999 vehicles per day.
Snow Clearing Commitment: Priority 2 routes are cleared within 48 hours of snow ending.","official","map","Health and Safety","clearing,ice,safety,snow,winter","https://data.calgary.ca/d/fuea-eg5z","https://data.calgary.ca/resource/fuea-eg5z.json","2022-01-31T17:23:10.000","2022-02-10T19:49:55.000","2022-02-10T17:48:51.000","true","176","13",,,"See Terms of Use","The City of Calgary",,"4v8s-3kss",,"Annual",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Roads",,,,"The City of Calgary","EPSG:4326 WGS84","Yes",
"u7gw-tfe3","Census By Ward 2004","Census data is an official count of dwelling units and population within those units. The data is physically collected and may be supplemented with other information such as the periodic age/gender distribution data. This additional data allows for better interpretation of the population statistics. Data is presented by ward boundaries, the electoral areas represented by one Alderman.","official","dataset","Demographics",,"https://data.calgary.ca/d/u7gw-tfe3","https://data.calgary.ca/resource/u7gw-tfe3.json","2016-10-30T01:20:54.000","2021-08-03T15:58:58.000","2016-10-30T01:21:18.000","false","85","51","14","126","See Terms of Use","The City of Calgary",,,,"None",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","City Clerk's Office",,,,"The City of Calgary","EPSG:4326 WGS84","Yes","n/a"
"jd78-wxjp","Communities by Ward","A list of communities with what Ward they are in.  
Note:  Ward boundaries do not follow community boundaries, therefore there may be some instances where a portion of a community is in an adjacent Ward.  Please see the Community and Ward maps to confirm","official","dataset","Government","community,ward","https://data.calgary.ca/d/jd78-wxjp","https://data.calgary.ca/resource/jd78-wxjp.json","2017-03-14T21:25:03.000","2020-09-11T21:24:20.000","2020-09-11T21:24:25.000","false","1764","398","309","8","See Terms of Use",,,,,"Irregular",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Corporate Analytics and Innovation","http://www.calgary.ca/citycouncil/Pages/Ward-Communities.aspx",,,"The City of Calgary",,"Yes",
"eq3z-grfe","Residential Cart Waste Volumes bar graph","Annual Waste Volumes provides the number of tonnes of material managed at City of Calgary landfills, through the residential Black (garbage), Blue (recyclables), and Green (food and yard waste) Cart programs, and Household Hazardous Waste program.","official","chart","Help and Information",,"https://data.calgary.ca/d/eq3z-grfe","https://data.calgary.ca/resource/eq3z-grfe.json","2020-12-22T18:23:35.000","2022-06-20T22:29:43.000","2022-06-20T22:06:57.000","true","218","0",,,"See Terms of Use","The City of Calgary",,"ufkw-t69m",,,,,,,,,,,,,
"bz9r-sbk8","Impervious Surface 2014","The impervious surface layer for 2014 contains polygon features generated from Digital Aerial Survey mapping line work. The layer features represent the various impervious surface types found within The City of Calgary. These features are classified by surface type and description based on the classification and specifications used in the Digital Aerial Survey Program. Additional higher level general surface type classification has been applied to each impervious surface layer feature. To learn more about other DAS products available, visit <a href=""https://www.calgary.ca/cs/iis/mapping-products/digital-aerial-survey.html"">Digital Aerial Survey</a>.","official","dataset","Environment","buildings,concrete,ctp,gravel,hydrography,land use and mobility,mdp,pavement,roads,watershed","https://data.calgary.ca/d/bz9r-sbk8","https://data.calgary.ca/resource/bz9r-sbk8.json","2022-06-21T19:31:41.000","2022-07-13T19:26:02.000","2022-07-13T19:10:27.000","false","35","7","824524","5","See Terms of Use","The City of Calgary",,,"Digital Aerial Survey mapping line work","None",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Corporate Analytics and Innovation",,"2014",,"The City of Calgary","EPSG:4326 WGS84","Yes",
"4eg2-b9id","2021 Traffic Counts at Permanent Stations","Permanent counts stations are used in trend analysis of traffic patterns around the city.  The stations allow us to create seasonal and weekly variations for traffic data so that we can normalize any portable studies that are of short duration.","official","filter","Transportation/Transit","car,counts,traffic,vehicle,volumes","https://data.calgary.ca/d/4eg2-b9id","https://data.calgary.ca/resource/4eg2-b9id.json","2021-09-27T20:01:23.000","2021-09-27T20:01:50.000","2022-08-13T06:02:09.000","true","207","41","1360510",,"See Terms of Use","The City of Calgary",,"vuyp-sbjp",,"Monthly",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Transportation Planning",,,,"The City of Calgary",,,
"nyui-h39p","2018 Snow and Ice Requests in Communities (Bylaw)","Public Service Requests submitted via 311 from 2012 to present. 

For more information on 311 Calgary, or to submit a request, visit http://www.calgary.ca/CFOD/CSC/Pages/311.aspx","official","map","Services and Amenities",,"https://data.calgary.ca/d/nyui-h39p","https://data.calgary.ca/resource/nyui-h39p.json","2019-10-17T17:36:34.000","2020-02-20T22:36:19.000","2022-08-28T13:54:36.000","true","147","2",,,"See Terms of Use","The City of Calgary",,"iahh-g8bj",,"Daily",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Customer Service and Communications",,"2012-present",,"The City of Calgary","EPSG:4326 WGS84","Yes",
"undq-t5qf","2020 Traffic Counts at Permanent Stations","Permanent counts stations are used in trend analysis of traffic patterns around the city.  The stations allow us to create seasonal and weekly variations for traffic data so that we can normalize any portable studies that are of short duration.","official","filter","Transportation/Transit","car,counts,traffic,vehicle,volumes","https://data.calgary.ca/d/undq-t5qf","https://data.calgary.ca/resource/undq-t5qf.json","2020-06-22T21:18:49.000","2020-06-22T21:20:30.000","2022-08-13T06:02:09.000","true","659","73","1466325",,"See Terms of Use","The City of Calgary",,"vuyp-sbjp",,"Monthly",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Transportation Planning",,,,"The City of Calgary",,,
"7c2q-5zk6","1:200 Flood Map (0.5% chance of occurring in any year)","View flood map","official","map","Environment",,"https://data.calgary.ca/d/7c2q-5zk6","https://data.calgary.ca/resource/7c2q-5zk6.json","2018-06-21T15:56:30.000","2019-11-29T18:56:19.000","2018-05-24T23:12:00.000","true","469","33",,,"See Terms of Use","The City of Calgary",,"ywjd-32pn",,,,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Water Resources and Water Services","http://www.calgary.ca/UEP/Water/Pages/Flood-Info/Calgary-flood-maps/Flood-inundation-maps.aspx",,,"The City of Calgary","WGS84/Web Mercator","Yes",
"wmpg-iimb","Social Disorder Statistics By Category","Social disorder data is provided monthly by Corporate Security and covers physical security operations within nine-block radius of City Hall and the Municipal Complex. Data reflects incidents and activity reported by City of Calgary security staff. Any resulting criminal or bylaw charges are not tracked within this dataset. Data sets posted may change over time.","official","chart","Health and Safety",,"https://data.calgary.ca/d/wmpg-iimb","https://data.calgary.ca/resource/wmpg-iimb.json","2021-03-11T23:27:16.000","2021-05-17T17:49:52.000","2022-08-01T16:01:38.000","true","219","0",,,"See Terms of Use","The City of Calgary",,"4evm-wx9a",,,,,,,,,,,,,
"8rfi-nymv","1:50 Flood Map (2% chance of occurring in any year)","(Note: Updated inundation maps for 1:2 to 1:1000 floods are available from Alberta Environment and Parks (2020). The new draft maps can be viewed here: https://floods.alberta.ca/?app_code=FI&mapType=Draft)

These inundation maps show whether a property is at risk for various sized river floods. The size of flood shown on this map has a 1/50 or a 2% chance of occurring in any year. 

The three distinct types of inundation shown on the maps are:
o	Inundation - Area flooded overland due to riverbank overtopping.
o	Isolated - Low lying areas that will not be wet from riverbank overtopping, but may experience groundwater seepage or stormwater backup.
o	Potential failure of flood protection barrier - Low lying areas that could be flooded if an existing permanent flood protection barrier were to fail.

The flood areas shown were mapped in 2015 jointly by Alberta Environment and Parks and the City of Calgary, using the best available hydrologic and hydraulic data and models. As such, the flooding shown reflects 2015 conditions, hydrology and topography. The effects of mitigation measures (changes to reservoirs/dams or barriers) built since 2015 are not included. There is uncertainty inherent in predicting the effects of flood events, and this uncertainty increases for floods with less than a 1% chance of occurrence in any year. Any use of this data must recognizing the uncertainty with regards to the exact location and extent of flooding. 

More information on flood mapping for Calgary is available at https://calgary.ca/flood
For Calgary's River Flood story, see: https://maps.calgary.ca/RiverFlooding/","official","dataset","Environment","flood,inundation,level,risk,water","https://data.calgary.ca/d/8rfi-nymv","https://data.calgary.ca/resource/8rfi-nymv.json","2018-05-24T16:56:32.000","2021-11-04T15:59:45.000","2018-05-24T16:56:32.000","false","472","252","5645","3","See Terms of Use","The City of Calgary",,,,"Irregular",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Water Resources and Water Services","calgary.ca/flood",,,"The City of Calgary","WGS84/Web Mercator","Yes",
