"reason_subcategory","reason_category","street_number","street_direction","street_name","street_type","city","arrive_datetime","clear_datetime","latitude","longitude","property_use","incident_type","incident_type_code"
"Medical - ALS","Medical","4100","E","HOLMES","AVE","MESA","2007-02-17T08:34:31.000","2007-02-17T08:53:35.000","33.3886644748966","-111.742514025103","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","2600","W","OBISPO","CIR","MESA","2007-02-17T10:26:30.000","2007-02-17T10:53:19.000","33.3605394528618","-111.890480452862",,,"54  "
"Medical - ALS","Medical","3600","E","BROADWAY","RD","MESA","2007-02-17T19:25:12.000","2007-02-17T19:33:06.000","33.4083024903004","-111.7536920097","Residential street, road or residential driveway  ","No Incident found on arrival at dispatch address  ","622 "
"Fire-Other","Fire","700","S","ELM",,"MESA","2007-02-17T13:05:07.000","2007-02-17T13:06:50.000",,,"1 or 2 family dwelling                            ","No Incident found on arrival at dispatch address  ","622 "
"MajMed - Extrication","SpecOps","2500","E","60 SUPERSTITION","FRWY","TEMP","2007-02-17T12:08:51.000","2007-02-17T12:14:24.000",,,,"Cover assignment, standby, moveup                 ","571 "
"Medical - ALS","Medical","7100","E","BROADWAY","RD","MESA","2007-02-17T19:41:19.000","2007-02-17T20:09:23.000","33.4079874900532","-111.678195509947","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1500","N","RECKER","RD","MESA","2007-02-17T17:04:12.000","2007-02-17T17:26:02.000","33.4429249495364","-111.701705580887","Church, mosque, synagogue, temple, chapel         ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","700","E","2ND","AVE","MESA","2007-02-17T12:21:05.000","2007-02-17T12:46:29.000","33.4115160453208","-111.816265066073","Boarding/rooming house, residential hotels        ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","5300","E","MCLELLAN","RD","MESA","2007-02-17T00:47:13.000","2007-02-17T01:14:23.000","33.4454214089953","-111.716008598501","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Fire-Structure","Fire","3700","E","ISABELLA","AVE","MESA","2007-02-17T10:46:28.000","2007-02-17T12:36:36.000","33.3853429744807","-111.751072534999","1 or 2 family dwelling                            ","Building fire                                     ","111 "
"Fire-Structure","Fire","100","W","11TH","DR","MESA","2007-02-17T10:42:56.000","2007-02-17T10:49:29.000","33.3942174792508","-111.834518479251","1 or 2 family dwelling                            ","No Incident found on arrival at dispatch address  ","622 "
"Medical - ALS","Medical","1900","S","VAL VISTA","DR","MESA","2007-02-16T10:43:10.000","2007-02-16T11:16:52.000","33.3806104855811","-111.754119442324",,,"32  "
"Medical - ALS","Medical","800","S","DOBSON","RD","MESA","2007-02-17T23:21:27.000","2007-02-17T23:36:57.000","33.4002475578496","-111.87464744215","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - Complex","Medical","1700","S","GREENFIELD","RD","MESA","2007-02-17T21:51:32.000","2007-02-17T22:06:36.000","33.3844358619505","-111.737587391713","Department or discount store                      ","No Incident found on arrival at dispatch address  ","622 "
"Medical - ALS","Medical","4200","E","ADOBE","ST","MESA","2007-02-17T13:30:38.000","2007-02-17T13:53:34.000","33.4300735073949","-111.740570068046","Residential, Other                                ","EMS call, excluding vehicle accident with injury  ","321 "
"Fire-Other","Fire","11500","E","UNIVERSITY","DR","MESA","2007-02-17T17:28:21.000","2007-02-17T17:34:09.000","33.4224046563026","-111.582971901124","General retail, Other                             ","Automatic Aid/Mutual Aid - Fire/Other             ","5712"
"Medical - Complex","Medical","11200","E","ELLIOT","RD","MESA","2007-02-17T17:42:50.000","2007-02-17T17:56:24.000","33.3498747610746","-111.591291874132","Residential street, road or residential driveway  ","Motor vehicle/pedestrian accident (MV Ped)        ","323 "
"Medical - Complex","Medical","1000","N","GRAND",,"MESA","2007-02-17T16:18:11.000","2007-02-17T16:39:06.000",,,"1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Fire-Other","Fire","6300","E","SOUTHERN","AVE","MESA","2007-02-17T03:12:36.000","2007-02-17T03:16:52.000","33.3940824791449","-111.695585479145","General retail, Other                             ","No Incident found on arrival at dispatch address  ","622 "
"Medical - ALS","Medical","1000","E","UNIVERSITY","DR","MESA","2007-02-17T08:40:58.000","2007-02-17T09:05:43.000","33.4224775014284","-111.809595498572","Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","7000","E","JENSEN","ST","MESA","2007-02-17T10:23:51.000","2007-02-17T10:43:08.000","33.4487936790556","-111.680846259495","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1100","E","8TH","ST","MESA","2007-02-17T09:22:16.000","2007-02-17T09:43:34.000","33.429704507105","-111.807437350384","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","6200","E","MCKELLIPS","RD","MESA","2007-02-17T07:44:36.000","2007-02-17T07:57:30.000","33.4519435245856","-111.698846751881","Hotel/motel, commercial                           ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","100","S","48TH","ST","MESA","2007-02-17T20:44:42.000","2007-02-17T21:08:25.000","33.4136719302225","-111.727789942026","Resd. Care Facility - Grandfathered               ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","2100","E","DECATUR","ST","MESA","2007-02-17T23:22:38.000","2007-02-17T23:41:41.000","33.4267974346094","-111.785340921483","1 or 2 family dwelling                            ","Motor vehicle accident with injuries              ","322 "
"Medical - ALS","Medical","1100","E","BROWN","RD","MESA","2007-02-17T18:08:41.000","2007-02-17T18:27:56.000","33.4370893472273","-111.806318430523","Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","100","E","MARILYN","AVE","MESA","2007-02-17T03:47:23.000","2007-02-17T04:02:15.000","33.4035369855909","-111.828671694261","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","500","S","ALMA SCHOOL","RD","MESA","2007-02-17T08:37:57.000","2007-02-17T08:58:04.000","33.4050061394571","-111.856845030262","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1300","E","JUNE","ST","MESA","2007-02-17T09:49:35.000","2007-02-17T10:04:22.000","33.4493250402853","-111.802487500636","Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","7300","E","BROADWAY","RD","MESA","2007-02-17T12:51:40.000","2007-02-17T13:17:34.000","33.4079874900532","-111.673869610006","24-hour care Nursing homes, 4 or more persons     ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","2000","W","KEATING","AVE","MESA","2007-02-17T21:58:28.000","2007-02-17T22:10:56.000","33.3673411289499","-111.87775158693","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","400","S","MAPLE",,"MESA","2007-02-17T23:22:04.000","2007-02-17T23:47:51.000",,,"1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","4500","E","CABALLERO","CIR","MESA","2007-02-17T02:36:07.000","2007-02-17T02:57:21.000","33.4234322572368","-111.7331232649","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1900","N","COUNTRY CLUB","DR","MESA","2007-02-17T05:32:52.000","2007-02-17T05:53:51.000","33.4497673401004","-111.839832983393","Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Fire-Other","Fire","800","N","VAL VISTA","DR","MESA","2007-02-17T15:57:39.000","2007-02-17T16:11:00.000","33.4300894418624","-111.753687441862","Water area, Other                                 ","Water problem, Other                              ","520 "
"Fire-Other","Fire","3000","S","LAS PALMAS",,"MESA","2007-02-17T22:40:34.000","2007-02-17T23:06:40.000",,,"1 or 2 family dwelling                            ","Water or steam leak                               ","522 "
"Medical - ALS","Medical","1800","W","SOUTHERN","AVE","MESA","2007-02-17T09:48:30.000","2007-02-17T10:13:30.000","33.3932004784533","-111.870239478453","Adult education center, college classroom         ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","7600","E","GUADALUPE","RD","MESA","2007-02-17T15:49:25.000","2007-02-17T16:02:03.000","33.3649933576875","-111.670638969484",,,"32  "
"Fire-Other","Fire","1000","S","LONGMORE",,"MESA","2007-02-17T00:09:34.000","2007-02-17T00:18:12.000",,,"Multifamily dwelling                              ","System malfunction, Other                         ","730 "
"Medical - ALS","Medical","2600","W","BASELINE","RD","MESA","2007-02-17T09:25:00.000","2007-02-17T09:34:20.000","33.3786123689736","-111.890375020607",,,"54  "
"Medical - ALS","Medical","1200","N","MESA","DR","MESA","2007-02-17T20:06:40.000","2007-02-17T20:10:29.000","33.4370062506907","-111.822726580352","None                                              ","Good intent call, Other                           ","600 "
"Medical - ALS","Medical","3100","N","RED MOUNTAIN",,"MESA","2007-02-17T19:30:30.000","2007-02-17T20:04:22.000",,,"1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1900","W","PLATA","AVE","MESA","2007-02-17T03:48:36.000","2007-02-17T04:22:23.000","33.3609623647343","-111.873807642397","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","500","S","COUNTRY CLUB","DR","MESA","2007-02-17T15:41:22.000","2007-02-17T16:02:59.000","33.4059184118818","-111.840096427607","Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","100","N","ROBSON",,"MESA","2007-02-17T04:50:23.000","2007-02-17T05:11:46.000",,,"Resd. Care Facility - Grandfathered               ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","400","E","UNIVERSITY","DR","MESA","2007-02-17T00:51:00.000","2007-02-17T00:59:13.000","33.4224330214482","-111.822826024331","Vehicle parking area                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","11000","E","KIVA","AVE","MESA","2007-02-17T18:41:15.000","2007-02-17T19:06:54.000","33.3771264658533","-111.597362186179","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Fire-Other","Fire","2800","E","BASELINE","RD","MESA","2007-02-17T19:54:30.000","2007-02-17T20:01:52.000","33.3791598935325","-111.7712009654",,"Automatic/Mutual Aid - Cancelled enroute          ","6118"
"Medical - ALS","Medical","300","N","LINDSAY","RD","MESA","2007-02-17T17:14:05.000","2007-02-17T17:22:01.000","33.4204864419538","-111.771111441954","Outside or special property, Other                ","No Incident found on arrival at dispatch address  ","622 "
"Medical - Complex","Medical","7600","E","BASELINE","RD","MESA","2007-02-17T11:15:26.000","2007-02-17T11:30:00.000","33.3793396456846","-111.667466724299","Street or road in commercial area                 ","Motor vehicle accident with injuries              ","322 "
"Fire-Other","Fire","7500","E","FORGE","AVE","MESA","2007-02-17T04:24:35.000","2007-02-17T05:02:07.000","33.3959904806413","-111.669459848846","Residential street, road or residential driveway  ","Passenger vehicle fire                            ","131 "
"Medical - Complex","Medical","1900","S","POWER","RD","MESA","2007-02-17T16:21:09.000","2007-02-17T16:44:16.000","33.3812478010018","-111.687754896327","Street, Other                                     ","Motor vehicle accident with injuries              ","322 "
"Fire-Other","Fire","4900","E","UNIVERSITY","DR","MESA","2007-02-17T12:26:31.000","2007-02-17T13:48:14.000","33.42285","-111.725634","Water area, Other                                 ","Grass fire                                        ","143 "
"Medical - ALS","Medical","300","S","POWER","RD","MESA","2007-02-17T13:41:31.000","2007-02-17T14:00:02.000","33.4105875","-111.684621442047","Food and beverage sales, grocery store            ","EMS call, excluding vehicle accident with injury  ","321 "
"Fire-Other","Fire","3100","E","MAIN","ST","MESA","2007-02-17T08:56:10.000","2007-02-17T09:14:13.000","33.4156014960295","-111.764099309713","Motor vehicle or boat sales, services, repair     ","Sprinkler activation, no fire - unintentional     ","741 "
"Fire-Other","Fire","100",,,,,"2007-02-17T14:10:46.000","2007-02-17T14:13:14.000",,,,"Automatic Aid/Mutual Aid - Fire/Other             ","5712"
"Medical - ALS","Medical","100","N","DOBSON","RD","MESA","2007-02-17T16:24:07.000","2007-02-17T16:38:15.000","33.4171684848472","-111.874518281273","Residential street, road or residential driveway  ","No Incident found on arrival at dispatch address  ","622 "
