"ident","sex","age","race","education","income","location","respondent_type","health_priority","other_priority"
"R_1IXkJcet2JJWRez3","Female","Under 18 years","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)",,,,"Resident","High Blood Pressure","Low School Attendance"
"R_1IXkJcet2JJWRez4","Female","Under 18 years","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)",,,,"Resident","Cancer","Poverty"
"R_1IXkJcet2JJWRez5","Female","Under 18 years","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)",,,,"Resident","Smoking / Tobacco Use / Vaping / E-Cigarette Access & Use","Walkability / Bikability"
"R_1IXkJcet2JJWRez6","Female","Under 18 years","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)",,,,"Resident","Poor Nutrition / Diet",
"R_1IXkJcet2JJWRez7","Female","Under 18 years","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)",,,,"Resident","Obesity / Overweight",
"R_1IeLnHAfw6i2rtv1","Female","44 to 64","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Some College (Degree Not Complete)","$75,000 - $99,999","Ontario","Resident","Not Having Health Insurance Coverage","Homelessness"
"R_1IeLnHAfw6i2rtv2","Female","44 to 64","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Some College (Degree Not Complete)","$75,000 - $99,999","Ontario","Resident","Diabetes","High Housing Costs (Purchase or Rental)"
"R_1IeLnHAfw6i2rtv3","Female","44 to 64","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Some College (Degree Not Complete)","$75,000 - $99,999","Ontario","Resident","Low Physical Activity","Poor School Drop Out Rates"
"R_1IeLnHAfw6i2rtv4","Female","44 to 64","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Some College (Degree Not Complete)","$75,000 - $99,999","Ontario","Resident","Air Quality","Domestic Violence"
"R_1IeLnHAfw6i2rtv5","Female","44 to 64","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Some College (Degree Not Complete)","$75,000 - $99,999","Ontario","Resident","High Blood Pressure","Walkability / Bikability"
"R_1IeLnHAfw6i2rtv6","Female","44 to 64","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Some College (Degree Not Complete)","$75,000 - $99,999","Ontario","Resident","Environmental Pollution",
"R_1IeLnHAfw6i2rtv7","Female","44 to 64","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Some College (Degree Not Complete)","$75,000 - $99,999","Ontario","Resident","Poor Dental Hygiene",
"R_1ImWfn04GILEfex1","Female","18 to 43","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Some College (Degree Not Complete)","Less than $24,999",,"Resident","Suicide","Low Reading Levels"
"R_1ImWfn04GILEfex2","Female","18 to 43","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Some College (Degree Not Complete)","Less than $24,999",,"Resident","Cardivascular Disease (Heart Attacks, Etc.)","Violent Crime"
"R_1ImWfn04GILEfex3","Female","18 to 43","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Some College (Degree Not Complete)","Less than $24,999",,"Resident","Smoking / Tobacco Use / Vaping / E-Cigarette Access & Use","Homelessness"
"R_1ImWfn04GILEfex4","Female","18 to 43","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Some College (Degree Not Complete)","Less than $24,999",,"Resident","Environmental Pollution","Poor Educational Attainment"
"R_1ImWfn04GILEfex5","Female","18 to 43","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Some College (Degree Not Complete)","Less than $24,999",,"Resident","Mental Health Problems (Anxiety, Depression, Etc.)","Low College Readiness"
"R_1ImWfn04GILEfex6","Female","18 to 43","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Some College (Degree Not Complete)","Less than $24,999",,"Resident","Respiratory / Lung Disease",
"R_1ImWfn04GILEfex7","Female","18 to 43","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Some College (Degree Not Complete)","Less than $24,999",,"Resident","Obesity / Overweight",
"R_1ItR1JVhOJSfQOQ1","Male","44 to 64","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Graduate or Professional Degree (e.g., MBA, MA, MS, PhD, MD, etc.)","More than $150,000","Highland","Resident","Not Having Health Insurance Coverage","Low Reading Levels"
"R_1ItR1JVhOJSfQOQ2","Male","44 to 64","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Graduate or Professional Degree (e.g., MBA, MA, MS, PhD, MD, etc.)","More than $150,000","Highland","Resident","Diabetes","Low School Attendance"
"R_1ItR1JVhOJSfQOQ3","Male","44 to 64","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Graduate or Professional Degree (e.g., MBA, MA, MS, PhD, MD, etc.)","More than $150,000","Highland","Resident","Limited Access To Healthy Foods","Low College Readiness"
"R_1ItR1JVhOJSfQOQ4","Male","44 to 64","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Graduate or Professional Degree (e.g., MBA, MA, MS, PhD, MD, etc.)","More than $150,000","Highland","Resident","Low Physical Activity","High Housing Costs (Purchase or Rental)"
"R_1ItR1JVhOJSfQOQ5","Male","44 to 64","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Graduate or Professional Degree (e.g., MBA, MA, MS, PhD, MD, etc.)","More than $150,000","Highland","Resident","Air Quality","Low English Literacy"
"R_1ItR1JVhOJSfQOQ6","Male","44 to 64","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Graduate or Professional Degree (e.g., MBA, MA, MS, PhD, MD, etc.)","More than $150,000","Highland","Resident","Smoking / Tobacco Use / Vaping / E-Cigarette Access & Use",
"R_1ItR1JVhOJSfQOQ7","Male","44 to 64","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Graduate or Professional Degree (e.g., MBA, MA, MS, PhD, MD, etc.)","More than $150,000","Highland","Resident","Environmental Pollution",
"R_1JDExcMB6EL9d9R1",,,,,,,"Resident",,
"R_1JDExcMB6EL9d9R2",,,,,,,"Resident",,
"R_1JDExcMB6EL9d9R3",,,,,,,"Resident",,
"R_1JDExcMB6EL9d9R4",,,,,,,"Resident",,
"R_1JDExcMB6EL9d9R5",,,,,,,"Resident",,
"R_1JDExcMB6EL9d9R6",,,,,,,"Resident",,
"R_1JEhsxCV6BInPAW1","Female","44 to 64","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","High School Diploma or Equivalent (e.g., GED)","$25,000 - $49,999","Ontario","Resident","Not Having Health Insurance Coverage","Homelessness"
"R_1JEhsxCV6BInPAW2","Female","44 to 64","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","High School Diploma or Equivalent (e.g., GED)","$25,000 - $49,999","Ontario","Resident","Diabetes","Unemployment / Underemployment"
"R_1JEhsxCV6BInPAW3","Female","44 to 64","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","High School Diploma or Equivalent (e.g., GED)","$25,000 - $49,999","Ontario","Resident","Limited Access To Healthy Foods","Low English Literacy"
"R_1JEhsxCV6BInPAW4","Female","44 to 64","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","High School Diploma or Equivalent (e.g., GED)","$25,000 - $49,999","Ontario","Resident","Low Physical Activity","Domestic Violence"
"R_1JEhsxCV6BInPAW5","Female","44 to 64","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","High School Diploma or Equivalent (e.g., GED)","$25,000 - $49,999","Ontario","Resident","Air Quality",
"R_1JEhsxCV6BInPAW6","Female","44 to 64","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","High School Diploma or Equivalent (e.g., GED)","$25,000 - $49,999","Ontario","Resident","High Blood Pressure",
"R_1JEhsxCV6BInPAW7","Female","44 to 64","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","High School Diploma or Equivalent (e.g., GED)","$25,000 - $49,999","Ontario","Resident","Poor Nutrition / Diet",
"R_1JKjf5gYVZvBq7I1","Female","65 Years And Older","White or Caucasian (e.g. Anglo, European, etc.)","Some College (Degree Not Complete)","$50,000 - $74,999","Highland","Resident","Shortage of Health Professionals","Homelessness"
"R_1JKjf5gYVZvBq7I2","Female","65 Years And Older","White or Caucasian (e.g. Anglo, European, etc.)","Some College (Degree Not Complete)","$50,000 - $74,999","Highland","Resident","Smoking / Tobacco Use / Vaping / E-Cigarette Access & Use","Poverty"
"R_1JKjf5gYVZvBq7I3","Female","65 Years And Older","White or Caucasian (e.g. Anglo, European, etc.)","Some College (Degree Not Complete)","$50,000 - $74,999","Highland","Resident","Disabilities (Hearing Loss, Blindness, Etc.)","Poor Educational Attainment"
"R_1JKjf5gYVZvBq7I4","Female","65 Years And Older","White or Caucasian (e.g. Anglo, European, etc.)","Some College (Degree Not Complete)","$50,000 - $74,999","Highland","Resident","Environmental Pollution","High Housing Costs (Purchase or Rental)"
"R_1JKjf5gYVZvBq7I5","Female","65 Years And Older","White or Caucasian (e.g. Anglo, European, etc.)","Some College (Degree Not Complete)","$50,000 - $74,999","Highland","Resident","Mental Health Problems (Anxiety, Depression, Etc.)","Gun Violence"
"R_1JKjf5gYVZvBq7I6","Female","65 Years And Older","White or Caucasian (e.g. Anglo, European, etc.)","Some College (Degree Not Complete)","$50,000 - $74,999","Highland","Resident","Poor Nutrition / Diet",
"R_1JKjf5gYVZvBq7I7","Female","65 Years And Older","White or Caucasian (e.g. Anglo, European, etc.)","Some College (Degree Not Complete)","$50,000 - $74,999","Highland","Resident","Obesity / Overweight",
"R_1JWnddd190dRFLn1","Female","18 to 43","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Some College (Degree Not Complete)","$50,000 - $74,999","San Bernardino City","Resident","Not Having Health Insurance Coverage","Homelessness"
"R_1JWnddd190dRFLn2","Female","18 to 43","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Some College (Degree Not Complete)","$50,000 - $74,999","San Bernardino City","Resident","Diabetes","Poverty"
"R_1JWnddd190dRFLn3","Female","18 to 43","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Some College (Degree Not Complete)","$50,000 - $74,999","San Bernardino City","Resident","Limited Access To Healthy Foods","High Housing Costs (Purchase or Rental)"
"R_1JWnddd190dRFLn4","Female","18 to 43","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Some College (Degree Not Complete)","$50,000 - $74,999","San Bernardino City","Resident","Low Physical Activity","Gun Violence"
"R_1JWnddd190dRFLn5","Female","18 to 43","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Some College (Degree Not Complete)","$50,000 - $74,999","San Bernardino City","Resident","Disabilities (Hearing Loss, Blindness, Etc.)","Walkability / Bikability"
"R_1JWnddd190dRFLn6","Female","18 to 43","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Some College (Degree Not Complete)","$50,000 - $74,999","San Bernardino City","Resident","Environmental Pollution",
"R_1JWnddd190dRFLn7","Female","18 to 43","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Some College (Degree Not Complete)","$50,000 - $74,999","San Bernardino City","Resident","Obesity / Overweight",
"R_1K22qK1XGR625Ws1","Female","44 to 64","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Undergraduate Degree","Less than $24,999","Loma Linda","Resident","Not Having Health Insurance Coverage","Homelessness"
"R_1K22qK1XGR625Ws2","Female","44 to 64","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Undergraduate Degree","Less than $24,999","Loma Linda","Resident","Low Physical Activity","Unemployment / Underemployment"
"R_1K22qK1XGR625Ws3","Female","44 to 64","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Undergraduate Degree","Less than $24,999","Loma Linda","Resident","Air Quality","Poverty"
"R_1KlOncW5qc9hZFr2","Female","18 to 43",,,,"San Bernardino City","Resident","Suicide","Homelessness"
"R_1K22qK1XGR625Ws4","Female","44 to 64","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Undergraduate Degree","Less than $24,999","Loma Linda","Resident","Smoking / Tobacco Use / Vaping / E-Cigarette Access & Use","High Housing Costs (Purchase or Rental)"
"R_1K22qK1XGR625Ws5","Female","44 to 64","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Undergraduate Degree","Less than $24,999","Loma Linda","Resident","Environmental Pollution","Poor Public Transportation"
"R_1K22qK1XGR625Ws6","Female","44 to 64","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Undergraduate Degree","Less than $24,999","Loma Linda","Resident","Mental Health Problems (Anxiety, Depression, Etc.)",
"R_1K22qK1XGR625Ws7","Female","44 to 64","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Undergraduate Degree","Less than $24,999","Loma Linda","Resident","Obesity / Overweight",
"R_1KdLWsJJhofc04o1","Female","44 to 64","White or Caucasian (e.g. Anglo, European, etc.)","Some College (Degree Not Complete)","$100,000 - $149,999","Apple Valley","Resident","Shortage of Health Professionals","Traffic Injuries"
"R_1KdLWsJJhofc04o2","Female","44 to 64","White or Caucasian (e.g. Anglo, European, etc.)","Some College (Degree Not Complete)","$100,000 - $149,999","Apple Valley","Resident","Low Physical Activity","Property Crime"
"R_1KdLWsJJhofc04o3","Female","44 to 64","White or Caucasian (e.g. Anglo, European, etc.)","Some College (Degree Not Complete)","$100,000 - $149,999","Apple Valley","Resident","Cardivascular Disease (Heart Attacks, Etc.)","Homelessness"
"R_1KdLWsJJhofc04o4","Female","44 to 64","White or Caucasian (e.g. Anglo, European, etc.)","Some College (Degree Not Complete)","$100,000 - $149,999","Apple Valley","Resident","Environmental Pollution","Unemployment / Underemployment"
"R_1KdLWsJJhofc04o5","Female","44 to 64","White or Caucasian (e.g. Anglo, European, etc.)","Some College (Degree Not Complete)","$100,000 - $149,999","Apple Valley","Resident","Poor Nutrition / Diet","Low College Readiness"
"R_1KdLWsJJhofc04o6","Female","44 to 64","White or Caucasian (e.g. Anglo, European, etc.)","Some College (Degree Not Complete)","$100,000 - $149,999","Apple Valley","Resident","Obesity / Overweight",
"R_1KdLWsJJhofc04o7","Female","44 to 64","White or Caucasian (e.g. Anglo, European, etc.)","Some College (Degree Not Complete)","$100,000 - $149,999","Apple Valley","Resident",,
"R_1KdOkm8yFZwlIoy1","Female","65 Years And Older","Black or African-American (e.g. Jamaican, Haitian, Nigerian, Ethiopian, Somalian, etc.)","Graduate or Professional Degree (e.g., MBA, MA, MS, PhD, MD, etc.)","$100,000 - $149,999","Upland","Resident","Shortage of Health Professionals","Property Crime"
"R_1KdOkm8yFZwlIoy2","Female","65 Years And Older","Black or African-American (e.g. Jamaican, Haitian, Nigerian, Ethiopian, Somalian, etc.)","Graduate or Professional Degree (e.g., MBA, MA, MS, PhD, MD, etc.)","$100,000 - $149,999","Upland","Resident","Cancer","Homelessness"
