"granting_department","grant_number","grant_description","funding_source","cfda","start_date","end_date","fiscal_year_issued","award_amount","grantee_name","address_line_1","address_line_2","city","st","zip"
"Children and Families","03440-20039-VFAFA14","Operating Expenses of VFAFA","Federal","93.556","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","33750.00","Vermont Foster/Adoptive Family Assoc","PO Box 220",,"Graniteville","VT","05654"
"Children and Families","03440-20222-14-15PCAV","SAFE-T HEALTH EDUCATION","General",,"2014-07-01T00:00:00.000","2016-06-30T00:00:00.000","2015","60000.00","Prevent Child Abuse-Vermont","94 Main St","PO Box 829","Montpelier","VT","05601"
"Children and Families","03440-20234-14-15PCAV","SHAKEN BABY PREVENTION","General",,"2014-07-01T00:00:00.000","2016-06-30T00:00:00.000","2015","177750.00","Prevent Child Abuse-Vermont","94 Main St","PO Box 829","Montpelier","VT","05601"
"Children and Families","03440-20259-15HOUSING","9*3.556","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","750.00","United Way of Addison County","PO Box 555",,"Middlebury","VT","05753-0555"
"Children and Families","03440-20259-15HOUSING","9*3.556","Federal","93.556","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","2250.00","United Way of Addison County","PO Box 555",,"Middlebury","VT","05753-0555"
"Children and Families","03440-20357-15PROJFAM","PROJECT FAMILY COLLABORATION","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","76447.75","Lund Family Center","76 Glen Rd","PO Box 4009","Burlington","VT","05406"
"Children and Families","03440-20357-15PROJFAM","PROJECT FAMILY COLLABORATION","Federal","93.556","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","229343.25","Lund Family Center","76 Glen Rd","PO Box 4009","Burlington","VT","05406"
"Children and Families","03440-20401-14-SAFE-T","Safe-T Health Education Program","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","25000.00","Prevent Child Abuse-Vermont","94 Main St","PO Box 829","Montpelier","VT","05601"
"Children and Families","03440-20402-14-LCCD-RJP","Case Mgmt for Children of Incarcerated Parents","Global Comm.","93.778","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","216000.00","Lamoille Restorative Center","PO Box 148",,"Hyde Park","VT","05655"
"Children and Families","03440-20403-14CAMP","Summer Camp Registration Fees","Federal","93.556","2014-07-01T00:00:00.000","2014-12-31T00:00:00.000","2015","17000.00","Camp ForMe Inc","PO Box 4177",,"Burlington","VT","05406"
"Children and Families","03440-28301-BARJ15","Balanced and Restorative Justice","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","63934.16","Addison County Court Diversion &","PO Box 881",,"Middlebury","VT","05753"
"Children and Families","03440-28302-BARJ15","Balanced and Restorative Justice","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","91334.52","Center for Restorative Justice","439 Main St",,"Bennington","VT","05201"
"Children and Families","03440-28306-BARJ15","Balanced and Restorative Justice Services","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","91334.52","NFI Vermont Inc","Attn Contract Coordinator","30 Airport Rd","S Burlington","VT","05403"
"Children and Families","03440-28307-BARJ15","Balanced and Restorative Justice","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","73067.60","North East Kingdom Community Action, Inc","70 Main St","PO Box 346","Newport","VT","05855"
"Children and Families","03440-28308-BARJ15","Balanced and Restorative Justice","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","54800.72","St Johnsbury Area Youth Service Bureau","Northeast Kingdom Youth Services","24 Bagley St","ST Johnsbury","VT","05819"
"Children and Families","03440-28309-BARJ15","BALANCED & RESTORATIVE JUSTICE","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","91334.52","Rutland County Court Diversion &","50 Center Street",,"Rutland","VT","05701"
"Children and Families","03440-28311-BARJ15","BALANCED & RESTORATIVE JUSTICE SVCS","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","54800.70","Youth Services Inc","32 Walnut St","PO Box 6008","Brattleboro","VT","053026008"
"Children and Families","03440-30041-15-CCCSA","CCCSA","Federal","93.575","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","189191.00","Trustees of Dartmouth College","Office of Spnsored Projects","11 Rope Ferry Rd #6210","Hanover","NH","037551404"
"Children and Families","03440-30042-15-CCCSA","CCCSA Grant","Federal","93.575","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","184386.00","Umbrella Inc","1222 Main St Ste 301",,"ST Johnsbury","VT","05819"
"Mental Health","03150-A5088","Another Way","Federal","93.243","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","120010.00","Another Way Inc","125 Barre St",,"Montpelier","VT","05602-3618"
"Children and Families","03440-30043-15-CCCSA","CHILD CARE FINANCIAL ASSISTANCE PROGRAM","Federal","93.575","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","191771.00","Windham Child Care Providers Association","130 Birge St",,"Brattleboro","VT","05301"
"Children and Families","03440-30044-15-CCCSA","CCCSA","Federal","93.575","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","133856.00","Mary Johnson Children's Center","81 Water St",,"Middlebury","VT","05753"
"Children and Families","03440-30045-15-CCCSA","RESOURCE AND REFERRAL SERVICES","Federal","93.575","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","234681.00","Family Center of Washington County","383 Sherwood Dr",,"Montpelier","VT","05602"
"Children and Families","03440-30046-15-CCCSA","CCCSA","Federal","93.575","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","196902.00","Vermont Achievement Center","88 Park St",,"Rutland","VT","05702"
"Children and Families","03440-30047-15-CCCSA","CCCSA","Federal","93.575","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","145268.00","Lamoille Family Center","480 Cady's Falls Rd",,"Morrisville","VT","05661"
"Children and Families","03440-30048-15-CCCSA","CCCSA","Federal","93.575","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","118406.00","North East Kingdom Community Action, Inc","70 Main St","PO Box 346","Newport","VT","05855"
"Children and Families","03440-30050-15-CCCSA","RESOURCE & REFERRAL SERVICES","Federal","93.575","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","196161.00","Northwestern Counseling & Support","107 Fisher Pond Rd",,"ST Albans","VT","05478"
"Children and Families","03440-30051-15-CCCSA","CCCSA","Federal","93.575","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","117524.00","Springfield Area Parent Child Center","6 Main St",,"N Springfield","VT","05150"
"Children and Families","03440-30052-15-CCCSA","CCCSA","Federal","93.575","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","179584.00","Sunrise Family Resource Center","244 Union Street",,"Bennington","VT","05201"
"Children and Families","03440-30066-15-CCCSA","RESOURCE DEVELOPMENT AND REFERRAL SERVICES","Federal","93.575","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","454219.00","Childcare Resource & Referral Center","Attn Food Program","181 Commerce St","Williston","VT","05495"
"Children and Families","03440-30100-15-VCB","ENHANCE CHILD CARE OPPORTUNITIES","Federal","93.575","2014-07-01T00:00:00.000","2016-06-30T00:00:00.000","2015","100000.00","Vermont Center for the Book","PO Box 423",,"Chester","VT","05143"
"Children and Families","03440-30101-15-BBFSAC","Building Bright Futures State Advisory Council","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","184000.00","Building Bright Futures State","600 Blair Park Rd Ste 306",,"Williston","VT","05495"
"Children and Families","03440-30170-15-VA","AFTERSCHOOL PROFESSIONAL DEVELOPMENT","Federal","93.575","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","275896.00","Vermont Afterschool, Inc.","c/o CVEDC Dupont Hall, Suite 309","123 Ethan Allen Ave.","Colchester","VT","05446"
"Children and Families","03440-30918-15-VCTF","MANAGEMENT OF VT CHILDRENS TRUST FUND","Other",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","65000.00","Vermont Children's Trust Foundation","95 ST Paul Street Suite #330",,"Burlington","VT","05401"
"Children and Families","03440-30918-15-VCTF","MANAGEMENT OF VT CHILDRENS TRUST FUND","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","100651.00","Vermont Children's Trust Foundation","95 ST Paul Street Suite #330",,"Burlington","VT","05401"
"Children and Families","03440-30918-15-VCTF","MANAGEMENT OF VT CHILDRENS TRUST FUND","Federal","16.540","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","153496.00","Vermont Children's Trust Foundation","95 ST Paul Street Suite #330",,"Burlington","VT","05401"
"Children and Families","03440-31003-15-ECCS VCCICC","CHILDCARE WELLNESS CONSULTANT PROGRAM","Federal","93.110","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","225500.00","Vermont Child Care Industry & Careers","145 Pine Haven Shores Rd Ste 1137",,"Shelburne","VT","05482-7703"
"Children and Families","03440-32203-15-BBFDS","Building Bright Futures","Global Comm.","93.778","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","25769.00","Windham Child Care Providers Association","130 Birge St",,"Brattleboro","VT","05301"
"Children and Families","03440-32206-15-BBFDS","Building Bright Futures","Global Comm.","3.778","2014-07-01T00:00:00.000","2016-06-30T00:00:00.000","2015","66229.00","Southwest VT Supervisory Union","246 S Stream Rd",,"Bennington","VT","05201"
"Children and Families","03440-32207-15-BBFDS","Building Bright Futures Grant Program","Global Comm.","93.778","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","157959.00","Family Center of Washington County","383 Sherwood Dr",,"Montpelier","VT","05602"
"Children and Families","03440-32212-15-BBFDS","Building Bright Futures","Global Comm.","93.778","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","41154.00","Rutland County Parent/Child Center","61 Pleasant St",,"Rutland","VT","05701"
"Children and Families","03440-32214-15-BBFDS","Building Bright Futures Direct Services","Global Comm.","93.778","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","33856.00","Umbrella Inc","1222 Main St Ste 301",,"ST Johnsbury","VT","05819"
"Children and Families","03440-32304-15-BBFDS","BUILDING BRIGHT FUTURES GRANT PROGRAM","Global Comm.","93.778","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","35154.00","Parent Child Center Inc","PO Box 646",,"Middlebury","VT","05753"
"Children and Families","03440-32307-15-BBFDS","Building Bright Futures","Federal","93.778","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","157959.00","Family Center of Washington County","383 Sherwood Dr",,"Montpelier","VT","05602"
"Children and Families","03440-32308-15-BBFDS","Buildong Bright Futures","Global Comm.","93.778","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","76988.00","Family Place Inc","319 US Rte 5 South",,"Norwich","VT","05055"
"Children and Families","03440-32309-15-BBFDS","BBFDS","Global Comm.","93.778","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","23035.00","Lamoille Family Center","480 Cady's Falls Rd",,"Morrisville","VT","05661"
"Children and Families","03440-32310-15-BBFDS","BUILDING BRIGHT FUTURES","Federal","93.778","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","25352.00","North East Kingdom Community Action, Inc","70 Main St","PO Box 346","Newport","VT","05855"
"Children and Families","03440-32311-15-BBFDS","BUILDING BRIGHT FUTURES","Global Comm.","93.778","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","108034.00","Orange County Parent Child Center, Inc.","693 VT Route 110",,"Tunbridge","VT","05077"
"Children and Families","03440-32315-15-BBFDS","Building Bright Futures Grant","Global Comm.","93.778","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","89240.00","Visiting Nurse Association of Chittenden","1110 Prim Rd Ste 1",,"Colchester","VT","05446"
"Children and Families","03440-32316-15-BBFDS","Building Bright Futures Direct Services (BBFDS)","Global Comm.","93.778","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","146065.00","FGI Building Bright Futures PTA","2 North Main Street Ste 301",,"St Albans","VT","05478"
"Children and Families","03440-40102-15-MBDP","Micro Business Development","Federal","10.561","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","13620.00","St Johnsbury Area Youth Service Bureau","Northeast Kingdom Youth Services","24 Bagley St","ST Johnsbury","VT","05819"
"Children and Families","03440-40102-15-MBDP","Micro Business Development","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","59774.00","St Johnsbury Area Youth Service Bureau","Northeast Kingdom Youth Services","24 Bagley St","ST Johnsbury","VT","05819"
"Children and Families","03440-40302-15-MBDP","MICRO BUSINESS DEVELOPMENT","Federal","10.561","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","13620.00","Champlain Valley OEO","PO Box 1603",,"Burlington","VT","05402"
"Children and Families","03440-40302-15-MBDP","MICRO BUSINESS DEVELOPMENT","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","59774.00","Champlain Valley OEO","PO Box 1603",,"Burlington","VT","05402"
"Children and Families","03440-40402-15-MBDP","Micro Business Development Program","Federal","10.561","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","13620.00","North East Kingdom Community Action, Inc","70 Main St","PO Box 346","Newport","VT","05855"
"Children and Families","03440-40402-15-MBDP","Micro Business Development Program","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","59774.00","North East Kingdom Community Action, Inc","70 Main St","PO Box 346","Newport","VT","05855"
"Children and Families","03440-40502-15-MBDP","Micro Business Development","Federal","10.561","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","13620.00","Southeastern Vermont Community Action","91 Buck Drive",,"Westminster","VT","051589618"
"Children and Families","03440-40502-15-MBDP","Micro Business Development","Special",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","59774.00","Southeastern Vermont Community Action","91 Buck Drive",,"Westminster","VT","051589618"
"Children and Families","03440-41002-15-IDA","Individual Development Accounts (IDA)","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","135300.00","Capstone Community Action Inc","20 Gable Place",,"Barre","VT","05641"
"Children and Families","03440-41003-15-JSADM","Job Start Loan Program","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","57965.00","Community Capital of Vermont","PO Box 342",,"Barre","VT","05641"
"Children and Families","03440-42138-14-ROSIES","Rosie's Girls Summer Program","Federal","93.569","2014-07-01T00:00:00.000","2014-09-30T00:00:00.000","2015","10000.00","Vermont Works for Women Inc","32 Malletts Bay Ave",,"Winooski","VT","05404"
"Children and Families","03440-42148-FSA-RCHC","Family Savings Accounts for Family Supportive Housing Participants","Federal","93.569","2014-07-01T00:00:00.000","2016-12-31T00:00:00.000","2015","40500.00","Homeless Prevention Center","56 Howe St - Patch Place","Bldg A, Box 7","Rutland","VT","05701"
"Children and Families","03440-44001-15-CIRCLE","Emergency Solutions Grant","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","17175.00","Circle","PO Box 652",,"Barre","VT","05641"
