"profile_number","agency_involved","stop_date_and_time","street_address_of_stop","city_of_stop","stop_reason","stop_reason_description","stop_search","stop_search_outcome","stop_outcome","stop_outcome_description","stop_contraband","stop_contraband_description","gender","race","driver_race_description","driver_age","count"
"389951","SPC2","2016-01-05T19:07:00.000","US RT 7 & GREENBUSH RD                  ","FER","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","22","1"
"392044","SPA3","2016-01-05T19:07:00.000","Route 100 N & Harwood Union             ","DUX","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","45","1"
"388901","SPC2","2016-01-05T19:11:00.000","Spear Street                            ","CHA","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","71","1"
"387778","SPB3","2016-01-05T19:14:00.000","I 91 N MM81                             ","NRW","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","21","1"
"387453","SPA2","2016-01-05T19:16:00.000","US 7 near BP                            ","SWA","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","19","1"
"387704","SPA2","2016-01-05T19:20:00.000","Vt 207 exit 20                          ","SAS","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","24","1"
"465842","SPC1","2016-01-05T19:20:00.000","1365 US ROUTE 7                         ","MTT","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","23","1"
"386753","SPC3","2016-01-05T19:30:00.000","US ROUTE 7                              ","MAN","M   ","Moving Violation","SPC ","Consent Search-Probable Cause","T   ","Ticket / VCVC Issued","C   ","Contraband/Evidence Found","M","W","White","25","1"
"387706","SPA2","2016-01-05T19:30:00.000","Vt 207 Exit 20                          ","SAS","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","32","1"
"388924","SPC2","2016-01-05T19:42:00.000","Vt Route 22A                            ","SHO","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","19","1"
"387364","SPA2","2016-01-05T19:45:00.000","Vt 207 Bushey Road                      ","SWA","I   ","Investigatory Stop","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","31","1"
"419428","SPD1","2016-01-05T19:46:00.000","I 91 N MM33                             ","RCK","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","19","1"
"386291","SPB1","2016-01-05T20:20:00.000","Memorial Dr                             ","LYV","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","19","1"
"386292","SPB1","2016-01-05T20:35:00.000","Memorial Dr                             ","LYV","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","25","1"
"393498","SPD1","2016-01-05T20:44:00.000","I 91 N MM33                             ","RCK","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","F","W","White","32","1"
"393322","SPD1","2016-01-05T20:45:00.000","I 91 N MM34                             ","RCK","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","F","W","White","17","1"
"387000","SPC3","2016-01-05T20:48:00.000","9 WATER ST                              ","NBE","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","44","1"
"387001","SPC3","2016-01-05T21:06:00.000","96 NORTHSIDE DR                         ","BEN","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","21","1"
"419517","SPA1","2016-01-05T21:07:00.000","I89 NB                                  ","WSN","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","48","1"
"396541","SPD1","2016-01-05T21:10:00.000","I 91 N MM34                             ","RCK","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","30","1"
"389829","SPA1","2016-01-05T21:19:00.000","Stage Road                              ","RMD","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","43","1"
"386336","SPB1","2016-01-05T21:20:00.000","US Rt 5                                 ","LYV","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","18","1"
"387350","SPA2","2016-01-05T21:21:00.000","I89 nobo exit 21                        ","SWA","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","16","1"
"391293","SPD1","2016-01-05T21:30:00.000","I 91 N MM34                             ","RCK","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","40","1"
"419418","SPD1","2016-01-05T21:30:00.000","I 91 N MM33                             ","RCK","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","33","1"
"386329","SPB1","2016-01-05T21:35:00.000","Memorial Dr                             ","LYV","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","21","1"
"387002","SPC3","2016-01-05T21:37:00.000","VT RT 346 MM4                           ","POW","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","17","1"
"386337","SPB1","2016-01-05T21:40:00.000","Pinehurst St                            ","LYV","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","42","1"
"386339","SPB1","2016-01-05T21:40:00.000","Pinehurst St                            ","LYV","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","42","1"
"393321","SPD1","2016-01-05T21:40:00.000","I 91 N MM34                             ","RCK","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","B","Black","60","1"
"390983","SPD1","2016-01-05T21:50:00.000","I 91 S MM33                             ","RCK","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","58","1"
"387003","SPC3","2016-01-05T22:00:00.000","US ROUTE 7                              ","POW","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","22","1"
"390835","SPD3","2016-01-05T22:00:00.000","INTERSTATE 89 S ENTRANCE EXIT           ","ROY","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","64","1"
"391709","SPD3","2016-01-05T22:00:00.000","I 89 S MM23                             ","ROY","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","B","Black","20","1"
"395235","SPA3","2016-01-05T22:15:00.000","Route 100B & Fire Dept                  ","MOR","E   ","Externally Generated Stop","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","35","1"
"405907","SPA3","2016-01-05T22:15:00.000","Route 100B & Fire Department            ","MOR","E   ","Externally Generated Stop","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","35","1"
"387004","SPC3","2016-01-05T22:29:00.000","Pleasant Street                         ","BEN","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","50","1"
"388204","SPC3","2016-01-05T22:45:00.000","rt 9                                    ","BEN","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","25","1"
"419460","SPA1","2016-01-05T23:06:00.000","I 89 NB                                 ","RMD","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","21","1"
"388305","SPA2","2016-01-05T23:52:00.000","US 7 near Woods Hill                    ","SWA","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","32","1"
"411484","SPA3","2016-01-06T00:10:00.000","I 89 N MM47                             ","BER","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","59","1"
"394860","SPC1","2016-01-06T00:15:00.000","225 WOODSTOCK AVE                       ","RUC","V   ","Vehicle Equipment","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","42","1"
"428194","SPA1","2016-01-06T00:48:00.000","Church Hill Road                        ","CHA","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","20","1"
"419593","SPA1","2016-01-06T01:13:00.000","Rt 15                                   ","WIN","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","21","1"
"405881","SPA3","2016-01-06T01:20:00.000","I 89 S MM68                             ","BLT","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","34","1"
"397799","SPC1","2016-01-06T01:25:00.000","US Route 4                              ","MEN","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","21","1"
"390924","SPH1","2016-01-06T07:18:00.000","VT RT 14 & VT RT 58                     ","IRB","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","19","1"
"387373","SPD3","2016-01-06T07:30:00.000","I 89 S MM4                              ","HRT","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","55","1"
"388203","SPC3","2016-01-06T07:30:00.000","VT RT 346 MM4                           ","POW","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","83","1"
"387372","SPD3","2016-01-06T08:05:00.000","I 91 S MM42                             ","SPR","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","50","1"
"388355","SPD3","2016-01-06T08:05:00.000","I 89 S MM42                             ","WIL","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","50","1"
"393660","SPD2","2016-01-06T08:58:00.000","3219 W RIVER RD                         ","DUM","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","58","1"
"389292","SPB3","2016-01-06T09:06:00.000","I 91 S MM116                            ","RYG","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","18","1"
"386608","SPH1","2016-01-06T09:09:00.000","VT RT 106 & VT RT 131                   ","WET","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","64","1"
"386729","SPC3","2016-01-06T09:35:00.000","us rt 7                                 ","SBY","V   ","Vehicle Equipment","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","36","1"
"386740","SPC3","2016-01-06T09:35:00.000","rt 7                                    ","SBY","V   ","Vehicle Equipment","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","36","1"
"386518","SPH1","2016-01-06T09:54:00.000","I 89 MM25 311 U TURN                    ","BET","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","H","Hispanic","23","1"
"390210","SPH1","2016-01-06T10:17:00.000","Rt 105                                  ","SHN","E   ","Externally Generated Stop","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","F","W","White","21","1"
"400775","SPH1","2016-01-06T10:18:00.000","VT RT 7; Highest Elevation              ","SBY","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","42","1"
"386747","SPC3","2016-01-06T10:19:00.000","9 VT ROUTE 67 W                         ","NBE","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","F","W","White","25","1"
"396429","SPD1","2016-01-06T11:00:00.000","US RT 5 & COOLIDGE ST                   ","WST","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","45","1"
