"granting_department","grant_number","grant_description","funding_source","cfda","start_date","end_date","fiscal_year_issued","award_amount","grantee_name","address_line_1","address_line_2","city","st","zip"
"Children and Families","03440-10057-19","reach up case management","OTH",,"2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","103568.49","North East Kingdom Community Action, Inc","70 Main St","PO Box 346","Newport","VT","05855"
"Children and Families","03440-10121-19","reach up case management","OTH",,"2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","71000.00","Association of Africans Living in","20 Allen St 3rd Floor",,"Burlington","VT","05401"
"Children and Families","03440-10122-19","reach up case management","OTH",,"2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","37675.00","Parent Child Center Inc","PO Box 646",,"Middlebury","VT","05753"
"Children and Families","03440-10136-19","SNAP Outreach","FED","10.561","2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","103184.31","Hunger Free Vermont, Inc","38 Eastwood Dr Ste 100",,"S Burlington","VT","05403"
"Children and Families","03440-10136-19","SNAP Outreach","GEN",,"2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","30000.01","Hunger Free Vermont, Inc","38 Eastwood Dr Ste 100",,"S Burlington","VT","05403"
"Children and Families","03440-10213-19","SNAP Outreach","FED","10.561","2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","39060.00","Southeastern Vermont Community Action","91 Buck Drive",,"Westminster","VT","051589618"
"Children and Families","03440-10262-19","SNAP Outreach","FED","10.561","2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","37331.82","Central Vermont Council on Aging","59 North Main St Suite 200",,"Barre","VT","05641"
"Children and Families","03440-10262-19","SNAP Outreach","GEN",,"2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","37331.83","Central Vermont Council on Aging","59 North Main St Suite 200",,"Barre","VT","05641"
"Children and Families","03440-10301-19","SNAP Employment & Training","FED","10.561","2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","16000.00","North East Kingdom Community Action, Inc","70 Main St","PO Box 346","Newport","VT","05855"
"Children and Families","03440-10310-19","employment services","OTH",,"2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","454623.91","Vermont Assoc of Business Industry &","75 Talcott Rd Ste 70",,"Williston","VT","05495"
"Children and Families","03440-10311-19","employment services","OTH",,"2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","709258.00","Vermont Adult Learning","60 S Main St",,"Waterbury","VT","05676"
"Children and Families","03440-39012-19","SNAP Outreach","FED","10.561","2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","77193.34","Vermont Foodbank","33 Parker Road","Wilson Industrial Park","Barre","VT","05641"
"Children and Families","03440-20412-AV19","State Access & Visitation Program","FED","93.597","2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","8200.00","Capstone Community Action Inc","20 Gable Place",,"Barre","VT","05641"
"Children and Families","03440-10117-19","SNAP Outreach","FED","10.561","2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","7000.00","Groundworks Collaborative Inc","dba Morningside Shelter","PO Box 370","Brattleboro","VT","05302-0370"
"Children and Families","03440-43004-19-CSBG","Community Services Block Grant","FED","93.569","2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","618314.00","North East Kingdom Community Action, Inc","70 Main St","PO Box 346","Newport","VT","05855"
"Children and Families","03440-40302-19-MBDP","Micro Business Development Program","GEN",,"2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","79774.00","Champlain Valley OEO","PO Box 1603",,"Burlington","VT","05402"
"Children and Families","03440-40402-19-MBDP","Micro Business Development Program","GEN",,"2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","79774.00","North East Kingdom Community Action, Inc","70 Main St","PO Box 346","Newport","VT","05855"
"Children and Families","03440-43003-19-CSBG","Community Services Block Grant","FED","93.569","2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","984042.00","Champlain Valley OEO","PO Box 1603",,"Burlington","VT","05402"
"Children and Families","03440-40102-19-MBDP","Micro Business Development Program","GEN",,"2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","79774.00","BROC-Community Action in Southwestern","45 Union Street",,"Rutland","VT","05701"
"Children and Families","03440-20427-AV19","State Access & Visitation Program","FED","93.597","2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","8200.00","Waypoint","Accounting Dept","PO Box 448","Manchester","NH","031050448"
"Children and Families","03440-20413-AV19","State Access & Visitation Program","FED","93.597","2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","8200.00","Clarina Howard Nichols Center","PO Box 517",,"Morrisville","VT","05661"
"Children and Families","03440-28505-AV19","State Access & Visitation Program","FED","93.597","2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","8200.00","Orange County Parent Child Center, Inc.","693 VT Route 110",,"Tunbridge","VT","05077"
"Children and Families","03440-28512-AV19","State Access & Visitation Program","FED","93.597","2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","8200.00","Champlain Valley OEO","PO Box 1603",,"Burlington","VT","05402"
"Children and Families","03440-28513-AV19","State Access & Visitation Program","FED","93.597","2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","8200.00","Lund Family Center, Inc","76 Glen Rd","PO Box 4009","Burlington","VT","05406"
"Children and Families","03440-28514-AV19","State Access & Visitation Program","FED","93.597","2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","16400.00","Umbrella Inc of St Johnsbury","1216 Railroad Street, Suite C",,"ST Johnsbury","VT","05819"
"Children and Families","03440-10011-19","reach up case management","OTH",,"2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","190452.00","Lund Family Center, Inc","76 Glen Rd","PO Box 4009","Burlington","VT","05406"
"Children and Families","03440-10261-19","SNAP Outreach","FED","10.561","2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","5500.00","Graham,John W Emergency Shelter Svcs Inc","69 Main St",,"Vergennes","VT","05491"
"Children and Families","03440-10091B-19","Outreach Fuel and Utility Programs","FED","93.568","2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","15500.00","Central Vermont Council on Aging","59 North Main St Suite 200",,"Barre","VT","05641"
"Children and Families","03440-10095B-19","outreach for fuel and utility programs","FED","93.568","2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","15500.00","Northeast Kingdom Council on Aging Inc","481 Summer St Ste 101",,"ST Johnsbury","VT","05819"
"Children and Families","03440-20428-AV19","State Access & Visitation Program","FED","93.597","2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","8200.00","Youth Services Inc","32 Walnut St","PO Box 6008","Brattleboro","VT","053026008"
"Children and Families","03440-10025-19","reach up housing","OTH",,"2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","281331.00","Committee on Temporary Shelter","PO Box 1616",,"Burlington","VT","05402"
"Children and Families","03440-10107-19","reach up case management","OTH",,"2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","76975.00","U S Committee for Refugees & Immigrants","2231 Crystal Dr Ste 350",,"Arlington","VA","22202-3711"
"Children and Families","03440-10264-19","SNAP Outreach","FED","10.561","2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","27406.00","Northeast Kingdom Council on Aging Inc","481 Summer St Ste 101",,"ST Johnsbury","VT","05819"
"Children and Families","03440-10264-19","SNAP Outreach","GEN",,"2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","27406.00","Northeast Kingdom Council on Aging Inc","481 Summer St Ste 101",,"ST Johnsbury","VT","05819"
"Children and Families","03440-10265-19","SNAP Outreach","FED","10.561","2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","42882.00","Southwestern Vermont Council on Aging","143 Maple Street",,"Rutland","VT","05701"
"Children and Families","03440-10265-19","SNAP Outreach","GEN",,"2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","42882.00","Southwestern Vermont Council on Aging","143 Maple Street",,"Rutland","VT","05701"
"Children and Families","03440-39012-19-SFG","Strengthening Families Grants","FED","93.778","2018-10-01T00:00:00.000","2020-06-30T00:00:00.000","2019","5389.00","Little Angels Childcare","288 Jambash Peak Road",,"Newport","VT","05855"
"Children and Families","03440-39012-19-SFG","Strengthening Families Grants","GC",,"2018-10-01T00:00:00.000","2020-06-30T00:00:00.000","2019","9222.00","Little Angels Childcare","288 Jambash Peak Road",,"Newport","VT","05855"
"Children and Families","03440-39012-19-SFG","Strengthening Families Grants","GC","93.778","2018-10-01T00:00:00.000","2020-06-30T00:00:00.000","2019","5389.00","Little Angels Childcare","288 Jambash Peak Road",,"Newport","VT","05855"
"Children and Families","03440-10210-19","SNAP Outreach","FED","10.561","2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","21221.00","BROC-Community Action in Southwestern","45 Union Street",,"Rutland","VT","05701"
"Children and Families","03440-10210-19","SNAP Outreach","GEN",,"2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","21221.00","BROC-Community Action in Southwestern","45 Union Street",,"Rutland","VT","05701"
"Children and Families","03440-10087-19","Youth Development Program","OTH",,"2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","125000.00","Boys & Girls Club of Burlington","62 Oak St",,"Burlington","VT","05401"
"Children and Families","03440-44057-19-GSHLCH","Housing Opportunity Grant Program (HOP)","GEN",,"2018-10-15T00:00:00.000","2019-06-30T00:00:00.000","2019","101420.00","Good Samaritan Haven","PO Box 1104",,"Barre","VT","05641"
"Children and Families","03440-28359-JJDP-FY19","OJJDP ¿ UVM - Risk Assessment Tool to assist youth recidivism","FED","16.540","2018-10-15T00:00:00.000","2019-05-31T00:00:00.000","2019","28764.00","University of Vermont","Treasurer's Office","333 Waterman Bldg","Burlington","VT","05405-0160"
"Children and Families","03440-47003-19-EHSGP","Emergency Heating System Grant Program","FED","93.568","2018-10-31T00:00:00.000","2019-09-30T00:00:00.000","2019","131500.00","Champlain Valley OEO","PO Box 1603",,"Burlington","VT","05402"
"Children and Families","03440-47003-19-EHSGP","Emergency Heating System Grant Program","SP",,"2018-10-31T00:00:00.000","2019-09-30T00:00:00.000","2019","96000.00","Champlain Valley OEO","PO Box 1603",,"Burlington","VT","05402"
"Children and Families","03440-47002-19-EHSGP","Emergency Heating System Grant Program","FED","93.568","2018-11-01T00:00:00.000","2019-09-30T00:00:00.000","2019","131500.00","Capstone Community Action Inc","20 Gable Place",,"Barre","VT","05641"
"Children and Families","03440-47002-19-EHSGP","Emergency Heating System Grant Program","SP",,"2018-11-01T00:00:00.000","2019-09-30T00:00:00.000","2019","111000.00","Capstone Community Action Inc","20 Gable Place",,"Barre","VT","05641"
"Children and Families","03440-10121-19-AHCF","after hours crisis fuel grant","GEN",,"2018-11-01T00:00:00.000","2019-06-30T00:00:00.000","2019","49000.00","Capstone Community Action Inc","20 Gable Place",,"Barre","VT","05641"
"Children and Families","03440-42157-19-POTF","OEO Poverty & Opportunity Training Forum","FED","93.569","2018-12-15T00:00:00.000","2019-06-30T00:00:00.000","2019","28500.00","BROC-Community Action in Southwestern","45 Union Street",,"Rutland","VT","05701"
"Children and Families","03440-42107-19-SPRSH","Matched Savings Initiative","FED","93.569","2019-01-01T00:00:00.000","2021-12-31T00:00:00.000","2019","5000.00","Springfield Supported Housing , Inc","56 Main Street. Ste 208","PO Box 178","Springfield","VT","05156"
"Children and Families","03440-42147-19-CVOEOFSH","Family Supportive Housing Training & Technical Assistance","FED","93.569","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","35200.00","Champlain Valley OEO","PO Box 1603",,"Burlington","VT","05402"
"Children and Families","03440-28371-19-MISC","Shelter and Transitional Living Program","GEN",,"2019-01-01T00:00:00.000","2019-06-30T00:00:00.000","2019","75000.00","Spectrum Youth & Family Services","31 Elmwood Ave",,"Burlington","VT","05401"
"Children and Families","03440-35305-19-SCCC","CIS Specialized Child Care Coordinator","FED","93.575","2019-01-15T00:00:00.000","2020-06-30T00:00:00.000","2019","163842.00","VNA & Hospice of the Southwest Region,","PO Box 787",,"Rutland","VT","05701"
"Children and Families","03440-35306-19-SCCC","CIS Specialized Child Care Coordinator","FED","93.575","2019-01-15T00:00:00.000","2020-06-30T00:00:00.000","2019","65815.50","Sunrise Family Resource Center","244 Union Street",,"Bennington","VT","05201"
"Children and Families","03440-42170-19-GDSAMTA","Technical Assistance for Staffing Assessment","FED","93.569","2019-01-15T00:00:00.000","2019-06-30T00:00:00.000","2019","5000.00","Good Samaritan Haven","PO Box 1104",,"Barre","VT","05641"
"Children and Families","03440-30000-19-VAEYC","Teacher Education and Compensation Helps ® (T.E.A.C.H.) Program in Vermont","FED","93.575","2019-01-15T00:00:00.000","2019-07-31T00:00:00.000","2019","201680.00","Vermont Assoc for the Education of","963 Paine Turnpike North","Unit 3. Suite A","Berlin","VT","05602"
"Children and Families","03440-30044-19-VAEYC","Administering grants and bonuses","FED","93.575","2019-01-15T00:00:00.000","2019-06-30T00:00:00.000","2019","124000.00","Vermont Assoc for the Education of","963 Paine Turnpike North","Unit 3. Suite A","Berlin","VT","05602"
"Children and Families","03440-30003-19-SNELLING","Early Childhood Leadership Institute","FED","93.575","2019-01-15T00:00:00.000","2019-12-31T00:00:00.000","2019","130000.00","Snelling Center for Government","PO Box 698","3221 Shelburne Rd","Shelburne","VT","05482"
"Children and Families","03440-32879-19-VCCICC","Registered Child Care Apprenticeship Program Quality Enhancement","FED","93.596","2019-01-15T00:00:00.000","2019-06-30T00:00:00.000","2019","133546.00","Vermont Child Care Industry & Careers","145 Pine Haven Shores Rd Ste 2032",,"Shelburne","VT","05482"
"Economic Development","07120-RW-13","Remote Worker Grant Program","GEN",,"2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","1358.25","Bibee,Yousra",,,"Swanton","VT","05488"
"Children and Families","03440-35301-19-SCCC","CIS Specialized Child Care Coordinator","FED","93.575","2019-01-15T00:00:00.000","2020-06-30T00:00:00.000","2019","63915.00","Family Center of Washington County","383 Sherwood Dr",,"Montpelier","VT","05602"
"Children and Families","03440-42143-19-CVOEOVITA","Volunteer Income Tax Assistance Expansion","FED","93.569","2019-02-01T00:00:00.000","2019-06-30T00:00:00.000","2019","75000.00","Champlain Valley OEO","PO Box 1603",,"Burlington","VT","05402"
"Children and Families","03440-47002-19-STOVE PROGRAM","Stove Replacement Program","FED","81.041","2019-02-01T00:00:00.000","2020-06-30T00:00:00.000","2019","100000.00","Capstone Community Action Inc","20 Gable Place",,"Barre","VT","05641"
"Children and Families","03440-47005-19-STOVE PROGRAM","Stove Replacement Program","FED","81.041","2019-02-01T00:00:00.000","2020-06-30T00:00:00.000","2019","100000.00","Southeastern Vermont Community Action","91 Buck Drive",,"Westminster","VT","051589618"
"Children and Families","03440-47001-19-STOVE PROGRAM","Stove Replacement Program","FED","81.041","2019-02-01T00:00:00.000","2020-06-30T00:00:00.000","2019","100000.00","BROC-Community Action in Southwestern","45 Union Street",,"Rutland","VT","05701"
