"id","reporting_agency","report_number","date","street_address","town","number","number1","number2","number3","intersection","distance_from_intersection","distance_1","posted_speed","direction_of_collision","direction_from_intersection","easting","northing","mile_marker","mile_marker_1","mile_marker_2","aot_roadway","aot_route","aot_actual_mile","lrs_number","how_mapped","crash_type","location_1"
"1917","VT0040300","12SB015204","2012-11-11T00:00:00.000","FAU-5208 (155 Dorset Street)","South Burlington","NO DATA","NO DATA","NO DATA","NO DATA","University Mall South Entrance","NO DATA","NO DATA","35.00000000","10 - Left Turn and Thru, Angle Broadside -->v--","NO DATA","445841","218353","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","DORSET ST., SOUTH BURLINGTON","3.71000000","S52080414","LRS","Property Damage Only","(44.46341933, -73.18068125)"
"906","VTVSP0900","12C301256","2012-05-09T00:00:00.000","FAS-114 Morse Hill Road","Dorset","3","NO DATA","NO DATA","NO DATA","East View Lane","100","Feet","35.00000000","6 - Single Vehicle Crash","East","457864","80842","NO DATA","NO DATA","NO DATA","Federal Aid Secondary System (Class 2 TH)","FAS 0194","3.21000000","S01940203","LRS","Property Damage Only","(43.22665629, -73.01924482)"
"181","VTVSP1200","12A300908","2012-02-25T00:00:00.000","I89 Mm56NB","Middlesex","NO DATA","NO DATA","NO DATA","89","Exit 9","2","Miles","65.00000000","6 - Single Vehicle Crash","South","488096","197357","890","1210","5600","State System (State Highways and Class I TH links)","I-89","56.00000000","I089-0000","LRS","Property Damage Only","(44.27461024, -72.64423742)"
"1984","VT0040400","12WS006174","2012-12-14T00:00:00.000","FAU-5113 W Center St","Winooski City","NO DATA","NO DATA","NO DATA","NO DATA","Follett St","NO DATA","NO DATA","25.00000000","8 - No Turns, Thru moves only, Broadside ^<","North","004-45-335","002-21-389","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","W. CENTER ST., WINOO","0.05000000","S51130418","LRS","Property Damage Only","(44.4907551, -73.18726807)"
"1464","VT0040100","2012BU025506","2012-10-03T00:00:00.000","FAU-5038 (355 Pearl St)","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","S Willard St","200","Feet","25.00000000","1 - Rear End","East","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","PEARL ST., BURLINGTON","0.75000000","S50380403","LRS","Property Damage Only","(44.48069413, -73.20427919)"
"815","VTVSP0300","12C101792","2012-04-05T00:00:00.000","FAS-165 (28)","Chittenden","1","NO DATA","NO DATA","NO DATA","Night Pasture Lane","200","Feet","35.00000000","6 - Single Vehicle Crash","North","464080","130827","NO DATA","NO DATA","NO DATA","Federal Aid Secondary System (Class 2 TH)","FAS 0165","0.51000000","S01651104","LRS","Property Damage Only","(43.68403977, -72.94984624)"
"1873","VT0040300","12SB012859","2012-09-26T00:00:00.000","FAU-5208 Dorset Street","South Burlington","NO DATA","NO DATA","NO DATA","NO DATA","#10","200","Feet","35.00000000","8 - No Turns, Thru moves only, Broadside ^<","South","445775","218892","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","DORSET ST., SOUTH BURLINGTON","4.03000000","S52080414","LRS","Property Damage Only","(44.46803702, -73.18153411)"
"1885","VT0040100","2012BU016412","2012-07-05T00:00:00.000","FAU5046 (233 St Paul St)","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","St Paul St","150","Feet","25.00000000","6 - Single Vehicle Crash","South","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","ST. PAUL ST., BURLINGTON","0.40000000","S50460403","LRS","Property Damage Only","(44.47274334, -73.21377233)"
"492","VTVSP0400","12D103014","2012-09-16T00:00:00.000","I-91 S","Rockingham","NO DATA","NO DATA","NO DATA","91","MM 31/35 SB","NO DATA","NO DATA","65.00000000","6 - Single Vehicle Crash","NO DATA","502278","69544","910","1320","3135","State System (State Highways and Class I TH links)","I-91","31.35000000","I091-0000S","LRS","Property Damage Only","(43.12660968, -72.4725762)"
"779","VTVSP0100","12A105091","2012-12-26T00:00:00.000","I-189 W","South Burlington","NO DATA","NO DATA","NO DATA","189","U-turn","200","Feet","55.00000000","1 - Rear End","East","444459","216871","NO DATA","NO DATA","NO DATA","State System (State Highways and Class I TH links)","I-189","0.39000000","I189-0000W","LRS","Injury","(44.44873191, -73.20306116)"
"973","VT0080200","12ST02952","2012-11-24T00:00:00.000","FAS-236 (856 Moscow Road)","Stowe","1","NO DATA","NO DATA","NO DATA","River Road","500","Feet","25.00000000","1 - Rear End","North","482298","215865","NO DATA","NO DATA","NO DATA","Federal Aid Secondary System (Class 2 TH)","FAS 0236","0.91000000","S02360808","LRS","Property Damage Only","(44.44292388, -72.72318017)"
"168","VTVSP1200","12A300166","2012-01-12T00:00:00.000","I89 NB","Waterbury","NO DATA","NO DATA","NO DATA","89","Mm62/60","25","Feet","65.00000000","6 - Single Vehicle Crash","South","480660","203196","890","1218","6260","State System (State Highways and Class I TH links)","I-89","62.60000000","I089-0000","LRS","Injury","(44.32897349, -72.7428982)"
"1187","VT0041200","12HB00204","2012-02-24T00:00:00.000","FAS-327 Pond Rd","Hinesburg","NO DATA","NO DATA","NO DATA","NO DATA","Aube Ridge Rd","685","Feet","35.00000000","6 - Single Vehicle Crash","North","452397","206231","NO DATA","NO DATA","NO DATA","Federal Aid Secondary System (Class 2 TH)","FAS 0327","1.00000000","S03270407","LRS","Property Damage Only","(44.35479144, -73.09705587)"
"15","VTVSP0700","12A100003","2012-01-01T00:00:00.000","I89 Sobo Mm 101.8","Milton","NO DATA","NO DATA","NO DATA","89","I89 Sobo Mm 101.8","NO DATA","NO DATA","65.00000000","6 - Single Vehicle Crash","South","451613","237936","NO DATA","NO DATA","NO DATA","State System (State Highways and Class I TH links)","I-89","101.80000000","I089-0000S","LRS","Property Damage Only","(44.63907642, -73.14027216)"
"2165","VT0040500","12CC04645","2012-07-11T00:00:00.000","W Lakeshore Dr","Colchester","NO DATA","NO DATA","NO DATA","NO DATA","International Sailing School","NO DATA","NO DATA","25.00000000","1 - Rear End","NO DATA","442481","227900","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","VT. 127 TH, COLCHESTER","2.72000000","S56000405","LRS","Property Damage Only","(44.54897387, -73.22373455)"
"522","VTVSP1000","12D202949","2012-10-24T00:00:00.000","I-91 South","Vernon","NO DATA","NO DATA","NO DATA","91","Mile Marker 2/8","200","Feet","65.00000000","6 - Single Vehicle Crash","South","494893","29907","910","1307","208","State System (State Highways and Class I TH links)","I-91","2.76000000","I091-0000S","LRS","Property Damage Only","(42.76977577, -72.56214677)"
"1465","VT0040100","2012BU009232","2012-04-18T00:00:00.000","FAU-5038 (12 Pearl St)","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Battery St","NO DATA","NO DATA","25.00000000","7 - Other - Explain in Narrative","East","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","PEARL ST., BURLINGTON","0.02000000","S50380403","LRS","Property Damage Only","(44.480279, -73.21863061)"
"687","VTVSP1000","12D202311","2012-08-17T00:00:00.000","Interstate 91 MM 9/85","Brattleboro","NO DATA","NO DATA","NO DATA","91","Exit 2 NB On Ramp","1","Miles","65.00000000","6 - Single Vehicle Crash","North","493403","39580","910","1302","985","State System (State Highways and Class I TH links)","I-91","9.85000000","I091-0000","LRS","Property Damage Only","(42.8666527, -72.57945561)"
"1086","VTVSP0200","12B103297","2012-10-07T00:00:00.000","FAS-263 Severance Hill Rd","Lyndon","6","NO DATA","NO DATA","NO DATA","3940 Severance Hill Rd","30","Feet","35.00000000","6 - Single Vehicle Crash","South","541593","221911","NO DATA","NO DATA","NO DATA","Federal Aid Secondary System (Class 2 TH)","FAS 0263","0.47000000","S02630307","LRS","Injury","(44.49674225, -71.97762999)"
"1685","VT0110200","12RL05499","2012-06-15T00:00:00.000","FAU-3056 Strongs Avenue","Rutland City","NO DATA","NO DATA","NO DATA","NO DATA","Royce Street","NO DATA","NO DATA","30.00000000","1 - Rear End","NO DATA","461670","122563","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","STRONGS AVE., RUTLAND CITY","0.33000000","S30561119","LRS","Injury","(43.60232931, -72.97506133)"
"86","VTVSP0700","12A200158","2012-01-13T00:00:00.000","I-89 NB Exit 18 Off-ramp A","Georgia","NO DATA","NO DATA","NO DATA","89","Ethan Allen Highway","10","Feet","35.00000000","1 - Rear End","West","459084","174512","NO DATA","NO DATA","NO DATA","Ramp or Spur","I-89","0.15000000","I089-0000NR018A","LRS","Property Damage Only","(44.69718721, -73.10749051)"
"1325","VT0040100","2012BU007290","2012-03-26T00:00:00.000","FAU-5038 (404 Pearl St)","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Colchester Ave","NO DATA","NO DATA","25.00000000","1 - Rear End","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","PEARL ST., BURLINGTON","0.84000000","S50380403","LRS","Property Damage Only","(44.48072943, -73.20250895)"
"1979","VT0040300","12SB007729","2012-06-25T00:00:00.000","1200 Airport Drive","South Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Airport Road","0","Miles","25.00000000","NO DATA","North","447815","218750","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","AIRPORT DRIVE, SOUTH BURLINGTON","0.31000000","S52020414","LRS","Injury","(44.46729037, -73.15593614)"
"935","VT0140300","12HF03846","2012-11-05T00:00:00.000","FAS-179 Quechee Main Street","Hartford","NO DATA","NO DATA","NO DATA","NO DATA","Pheasant Trace","5","Feet","25.00000000","6 - Single Vehicle Crash","NO DATA","505769","128187","NO DATA","NO DATA","NO DATA","Federal Aid Secondary System (Class 2 TH)","FAS 0179","0.72000000","S01791408","LRS","Injury","(43.65365658, -72.42834512)"
"222","VT0110200","12RL11726","2012-11-15T00:00:00.000","BRUS-4 West STreet","Rutland City","NO DATA","NO DATA","NO DATA","NO DATA","Main Street","NO DATA","NO DATA","30.00000000","1 - Rear End","NO DATA","462133","121265","NO DATA","NO DATA","NO DATA","State System (State Highways and Class I TH links)","WEST RUTLAND-RUTLAND (BR US-4)","1.94000000","B004-1119","LRS","Property Damage Only","(43.60869431, -72.97230679)"
"1266","VT0130200","12BB00495","2012-01-20T00:00:00.000","FAU-2014 (19 Elm St)","Brattleboro","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","25.00000000","8 - No Turns, Thru moves only, Broadside ^<","NO DATA","004-94-453","000-40-090","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","ELM ST., BRATTLEBORO","0.19000000","S20141302","LRS","Property Damage Only","(42.85070537, -72.56094745)"
"649","VTVSP0400","12D101925","2012-06-23T00:00:00.000","I-91 NB","Springfield","NO DATA","NO DATA","NO DATA","91","NO DATA","NO DATA","NO DATA","65.00000000","6 - Single Vehicle Crash","NO DATA","505564","86594","910","1418","4230","State System (State Highways and Class I TH links)","I-91","43.20000000","I091-0000","LRS","Injury","(43.28707669, -72.42754552)"
"2122","VT0040500","12CC04642","2012-07-11T00:00:00.000","FAU-5600 Blakely Road","Colchester","NO DATA","NO DATA","NO DATA","NO DATA","Roosevelt Highway","NO DATA","NO DATA","35.00000000","1 - Rear End","NO DATA","446572","225627","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","VT. 127 TH, COLCHESTER","5.94000000","S56000405","LRS","Property Damage Only","(44.52890958, -73.17194982)"
"579","VTVSP0200","12B103534","2012-10-29T00:00:00.000","I91N","Lyndon","NO DATA","NO DATA","NO DATA","91","MM 138.8","50","Feet","65.00000000","6 - Single Vehicle Crash","South","537942","218278","910","311","1338","State System (State Highways and Class I TH links)","I-91","138.79000000","I091-0000","LRS","Injury","(44.53905612, -72.01924528)"
"439","VTVSP1300","12B300010","2012-01-02T00:00:00.000","I91SB","Newbury","NO DATA","NO DATA","NO DATA","91","NO DATA","NO DATA","NO DATA","65.00000000","6 - Single Vehicle Crash","NO DATA","530971","176667","910","907","10505","State System (State Highways and Class I TH links)","I-91","105.30000000","I091-0000S","LRS","Property Damage Only","(44.08955872, -72.11241646)"
"1249","VT0130200","12BB02930","2012-04-23T00:00:00.000","FAU 2030 (Maple Street)","Brattleboro","NO DATA","NO DATA","NO DATA","NO DATA","Canal St","NO DATA","NO DATA","25.00000000","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","MAPLE ST., BRATTLEBORO","1.11000000","S20301302","LRS","Property Damage Only","(42.84378502, -72.56324599)"
"1650","VT0110200","12RL01852","2012-02-07T00:00:00.000","FAU-3064 West Street","Rutland City","NO DATA","NO DATA","NO DATA","NO DATA","Temple Crossing","50","Feet","30.00000000","1 - Rear End","East","460097","122946","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","WEST ST., RUTLAND CITY","0.03000000","S30641119","LRS","Property Damage Only","(43.60549615, -72.99443849)"
"1707","VT0040100","2012BU00762","2012-01-09T00:00:00.000","FAU 5038 (Pearl Street)","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Hungerford Terrace","NO DATA","NO DATA","25.00000000","1 - Rear End","East","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","PEARL ST., BURLINGTON","0.61000000","S50380403","LRS","Property Damage Only","(44.48061592, -73.20703169)"
"1034","VT0140300","12HF02683","2012-08-02T00:00:00.000","FAS-325 (718 Sykes Mountain Avenue)","Hartford","NO DATA","NO DATA","NO DATA","NO DATA","Walsh Avenue","150","Feet","30.00000000","6 - Single Vehicle Crash","West","514314","127097","NO DATA","NO DATA","NO DATA","Federal Aid Secondary System (Class 2 TH)","FAS 0325","0.71000000","S03251408","LRS","Injury","(43.64393009, -72.32254729)"
"1572","VT0040100","2012BU028617","2012-11-06T00:00:00.000","FAU-5014 Colchester Avenue","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","University Place","10","Feet","25.00000000","17 - Right Turn, Same Direction, Rear End ^--^--","North","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","COLCHESTER AVE., BURLINGTON","0.04000000","S50140403","LRS","Property Damage Only","(44.48062554, -73.19979281)"
"832","VTVSP0300","12C102832","2012-06-03T00:00:00.000","FAS-138","Poultney","NO DATA","140","NO DATA","NO DATA","Morse Hollow Rd","NO DATA","NO DATA","40.00000000","NO DATA","NO DATA","445218","112151","1400","1117","407","Federal Aid Secondary System (Class 2 TH)","FAS 0138 (VT 140 TH)","4.01000000","S01381117","LRS","Property Damage Only","(43.50776138, -73.17776723)"
"1064","VTVSP0800","12B202818","2012-08-23T00:00:00.000","FAS-286 Willoughby Lake Rd","Barton","NO DATA","NO DATA","NO DATA","NO DATA","1817 Willoughby Lake Rd","0","Miles","50.00000000","6 - Single Vehicle Crash","East","529177","251522","NO DATA","NO DATA","NO DATA","Federal Aid Secondary System (Class 2 TH)","FAS 0286 (VT 16 TH)","2.80000000","S02861002","LRS","Fatal","(44.76372288, -72.13072062)"
"2047","VT0040100","2012BU026470","2012-10-14T00:00:00.000","FAU-5046 St Paul St","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Main St","5","Feet","25.00000000","3 - Same Direction Sideswipe","South","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","ST. PAUL ST., BURLINGTON","0.60000000","S50460403","LRS","Property Damage Only","(44.47588444, -73.2140124)"
"1287","VT0040100","2012BU004595","2012-02-24T00:00:00.000","FAU 5032 (144 North Street)","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Murray St","NO DATA","Feet","25.00000000","NO DATA","East","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","NORTH ST., BURLINGTON","0.30000000","S50320403","LRS","Property Damage Only","(44.48466212, -73.21632629)"
"1493","VT0040100","2012BU006616","2012-03-19T00:00:00.000","FAU 5016 (East Ave)","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Bilodeau St","NO DATA","NO DATA","25.00000000","1 - Rear End","North","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","EAST AVE., BURLINGTON","0.42000000","S50160403","LRS","Property Damage Only","(44.47860792, -73.19172405)"
"741","VT0130500","12DV00005","2012-01-01T00:00:00.000","FAS-115 Handle Road","Dover","NO DATA","NO DATA","NO DATA","NO DATA","76 Handle Road","NO DATA","NO DATA","35.00000000","6 - Single Vehicle Crash","NO DATA","004-68-191E","000-48-352N","NO DATA","NO DATA","NO DATA","Federal Aid Secondary System (Class 2 TH)","FAS 0115","0.75000000","S01151304","LRS","Injury","(42.93550018, -72.88925931)"
"1645","VT0110200","12RL03613","2012-04-26T00:00:00.000","FAU-3064 West Street","Rutland City","NO DATA","NO DATA","NO DATA","NO DATA","Meadow Street","NO DATA","NO DATA","30.00000000","8 - No Turns, Thru moves only, Broadside ^<","NO DATA","460692","123082","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","WEST ST., RUTLAND CITY","0.44000000","S30641119","LRS","Property Damage Only","(43.60693274, -72.98670784)"
"791","VTVSP0200","12B103627","2012-11-03T00:00:00.000","I93 SB","Waterford","NO DATA","NO DATA","NO DATA","93","Exit 1 Off Ramp","10","Feet","65.00000000","6 - Single Vehicle Crash","North","543516","214032","930","316","52","Ramp or Spur","I-93","0.32000000","I093-0000NR001A","LRS","Property Damage Only","(44.42642247, -71.95748973)"
"1165","VT0020100","12BN04040","2012-06-17T00:00:00.000","FAU1009 (113 Branch Street)","Bennington","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","50","Feet","30.00000000","6 - Single Vehicle Crash","West","444375","42477","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","BROOKLYN DR., BENNINGTON","0.17000000","S10090202","LRS","Injury","(42.88570634, -73.1807592)"
"1136","VT0020100","12BN05570","2012-08-10T00:00:00.000","FAU-1021 (47 East Road)","Bennington","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","30.00000000","3 - Same Direction Sideswipe","NO DATA","443384","48065","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","EAST RD., BENNINGTON","0.05000000","S10210202","LRS","Property Damage Only","(42.89455615, -73.19325577)"
"1583","VT0040100","2012BU031611","2012-12-14T00:00:00.000","FAU-5009 Vermont Route 127","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Plattsburg Avenue","NO DATA","Feet","35.00000000","2 - Head On","East","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","VT. 127 BELTLINE, BURLINGTON","3.29000000","S50090403","LRS","Injury","(44.52282654, -73.25505444)"
