"department","department_acronym","division","title","servicedescription","servicearea","servicearea2_sub","customerdescription","customerdetail","requiredfees","requiredfeesother","service_federally_mandated","service_federally","service_completed_by_dep","service_completed_by_depother","otherdepartments","delivery_method_walk_in","delivery_method_phone","delivery_method_mail","delivery_method_text","delivery_method_internet","delivery_method_other","delivery_method_other_text","serviceurl","servicephone","helptoservewalkin","helptoservephone","helptoserveinternet","helptoserveother","departmentserveinperson_high","departmentserveinperson_low","digitalmaturity","receivecustomerinformation","receivecustomerinformati","applicationtorecord","technologyreplacement","technologyreplacementdetail","tabulardata","tabulardataother","rawdatamadeavailable","rawdatamadeavailableother","vulnerablepop1","vulnerablepop2","jobs","sub_cat2"
"Treasurer-Tax Collector","TTX","Office of Financial Empowerment","Summer Jobs Connect",,"Social & Health Services","Jobs & Employment Assistance",,"Kids who want to use summer jobs to start saving for college.",,,,,,,,"false","false","false","false","true","false",,,,,,,,,,,,,,,,,,,,,,,
"Treasurer-Tax Collector","TTX","Property Tax","View or Pay Property Tax Bill","Payment of or questions relating to secured property tax bills","Administration & Records","Payments","Resident","Homeowners.  Taxpayers of property tax bills","Other","Service fees for online debit or credit card payment","Yes",,"Yes",,"Yes","true","false","true","false","true","false",,"sftreasurer.org/property","415-701-2311",,,,,"50","10","3","Fillable PDF;#Email",,"Hyland Onbase.  TaxSys.","No, we have no plans to replace system. System enhancements are sufficient","n/a","No",,,,,,"Housing","Homeowner Taxes & Assessment"
"War Memorial","WAR","Admin","Lost and Found","Recover lost items","Administration & Records","Lost & Found","Resident;#Business;#Visitor","Patrons and visitors to War Memorial & Performing Arts Center facilities.","No",,"No",,"Yes",,"Yes","true","true","true","false","false","true","Email","https://sfwarmemorial.org/lost-found","415-621-6600","0.3","0.3","0.75","0.75","13","30","2","Email;#Other","Phone calls and voicemail","Excel","2-3 Year","The current method of tracking lost and found inventory and customer contacts is inefficient and overly manual.","Other","We use an Excel spreadsheet to document lost and found inventory items and customer calls/emails, but in a fairly manual, analog way.",,,,,,
"War Memorial","WAR","Booking","Facility Rental","Rent a War Memorial venue","Arts, Culture, and Community Building","Events & Attraction Services","Resident;#Business;#Other;#Visitor","War Memorial venues are utilized by a wide array of organizations, groups and individuals. Examples of our venue licensees include: 
- Performing arts presenters and production companies of all sizes and from diverse communities create work on our stages;
- High schools, universities and professional schools hold graduation ceremonies for their students;
- Community groups come together for social, cultural and artistic events and to honor community members;
- Companies and corporations hold company meetings and summits;
- Individuals get married, celebrate anniversaries and birthdays, and pay respect to departed loved ones.","Yes",,"No",,"Yes",,"Yes","false","true","true","false","false","true","Email.","https://sfwarmemorial.org/rent","415-554-6317","0",,,,"32","10","2","Paper;#Non-fillable PDF;#Email",,"Artifax Event, cloud-based theatrical scheduling and management system","No, we have no plans to replace system. System enhancements are sufficient",,"Yes",,,,,,,
"Public Health","DPH","IT Division","MyChart","MyChart is the extension of the Epic electronic Health where patients/clients can communicate with their healthcare provider securely, review test results,  schedule appointments, and  manage medications. In 2021 patients/clients will be able to engage in video visits with their providers from desktop and mobile platforms.","Administration & Records","Microservice","Resident","Patients and clients of SFPDH are the primary consumers of this service.","No",,"Yes","The Department of Health and Human Services ties the use of patient portal tools to reimbursement from federal programs (Medicare/Medicaid).","Yes",,"We have some customization and branding options, but the service is mostly standardized across all Epic customers. We do rely on patient advisers to guide the look and feel as well as the functionality of the MyChart solution.","true","true","false","true","false","true","appointments","https://mychart.sfdph.org/",,"0",,"0.2",,,,"4","Other","The service is delivered by Internet browser and mobile application.","The Epic system remains the system of record - MyChart data is part of the legal medical record.","No, we have no plans to replace system. System enhancements are sufficient",,"Other","The data source is the primary Epic electronic health record database.","Other: please describe","The MyChart tool is an extension of the Epic platform.  We have several tools within Epic and at the database level.",,,,
"Asian Art Museum","AAM","Museum Services","Research Library","Provides access to scholarly materials to researchers.","Arts, Culture, and Community Building","Events & Attraction Services","Resident;#Visitor","Scholarly researchers, students, public","No",,"No",,"Yes",,"Yes","true","false","false","false","true","false",,"https://collections.asianart.org/library/","415-581-3693","1","1","1",,"10","5","4","•Paper;#Not Applicable. No customer information recorded",,"n/a","No, we have no plans to replace system. System enhancements are sufficient",,"Other","n/a","Other: please describe","n/a",,,,
"Asian Art Museum","AAM","Development","Facility Rental","Provides rental of museum spaces to the general public and other organizations for events.","Arts, Culture, and Community Building","Events & Attraction Services","Resident;#Business;#Visitor;#Other","General public, City of San Francisco, other organizations","Yes",,"No",,"Yes",,"Yes","true","true","false","false","true","false",,"https://rentals.asianart.org/","415-581-3777","1","1","1","0","1153","82","4","Custom Form",,"Event Pro","No, we have no plans to replace system. System enhancements are sufficient",,"No",,"Through a report generation interface with data export options (e.g. csv, excel, XML, etc.);#Through ad hoc requests for data from the vendor",,,,,
"Asian Art Museum","AAM","Facilities and Operations","Retail Store","Provides goods for sale to the general public.","Arts, Culture, and Community Building","Events & Attraction Services","Resident;#Visitor","Museum visitors and the general public interested in purchasing what we have for sale.","Yes",,"No",,"Yes",,,"true","true","false","false","true","false",,"https://about.asianart.org/museum-boutique/","415-581-3605","1","1","1",,"3200","1000","4","Custom Form",,"Retail Pro","No, we have no plans to replace system. System enhancements are sufficient",,"Yes",,"Through a report generation interface with data export options (e.g. csv, excel, XML, etc.);#Through direct access to the underlying database;#Through ad hoc requests for data from the vendor",,,,,
"Mayor","MYR","MOHCD - Homeownership & Below Market Rate Programs","Find and apply for affordable housing (rental and ownership)","Search, complete and submit Lottery Applications for available affordable housing opportunities monitored by MOHCD.","Social & Health Services","Housing Services","Resident","Affordable Housing Applicants mostly who live or work in San Francisco","No",,"No",,"Yes",,"MOHCD partners with Digital Services for design and coding.","false","false","true","false","true","false",,"housing.sfgov.org",,,,,,"0","0","4","Custom Form",,"Salesforce","No, we have no plans to replace system. System enhancements are sufficient",,"Yes",,"Through a report generation interface with data export options (e.g. csv, excel, XML, etc.)",,"true","Low-income","Housing","Housing Assistance"
"Treasurer-Tax Collector","TTX","Property Tax","Secured Escape","Pay a bill","Administration & Records","Payments","Resident","Property Owner","Yes",,"Yes",,"Yes",,"State of California","true","true","true","false","true","false",,"https://sftreasurer.org/","311 or 415-701-2311","8","8","8",,"661","180","5","Paper;#Non-fillable PDF;#Fillable PDF;#Custom Form","DocuSign pdf; data via web service","Taxsys","No, we have no plans to replace system",,"Yes",,"Through direct access to the underlying database",,,,,
"Human Resources","DHR","Employment Services","Walk-in Applicant Assistance","DHR provides computers and in-person technical assistance for individuals applying for City jobs; we also provide limited over-the-phone support.","Administration & Records","Hotline","Resident","Job applicants who do not otherwise have access to a computer may make an appointment to use one of the computers available in DHR's lobby in order to research available openings and apply for positions.","No",,"No",,"Yes",,"Yes","true","true","false","false","false","false",,"N/A","415-557-4800","2","0.5","0","0","30","10","1","Not Applicable. No customer information recorded.",,"N/A","No, we have no plans to replace system. System enhancements are sufficient","N/A","Other","N/A","Other: please describe","N/A",,,"Jobs","City Jobs & Internships"
"Mayor","MYR","Mayors office of Housing and Community Development","Apply for downpayment assistance","Down payment assistance for first time homebuyers for market rate properties up to $375,000 city share appreciation","Social & Health Services","Housing Services","Resident","The DALP program is open to the general public to apply",,,"Other","Funds are available through bond funds voted by the people of San Francisco","Yes",,"Yes","true","true","true","false","true","false",,"https://sfmohcd.org/dalp-details","415-701-5500",,,,"2",,,"2","Non-fillable PDF;#Paper;#Fillable PDF",,"Paper application via delivery by mail or digital email","Yes, within 1-2 Years","To centralize the receipt of applications for auditing and tracking purposes. Also to ease the access of  applying for housing through public services",,,"Through scheduled drops of data to the department;#Through a web service or application programming interface",,,,"Housing","Homeowner Taxes & Assessment"
"Mayor","MYR","HBMR","Apply for Certificate of Preference","A Certificate of Preference helps qualified applicants have a benefit in their ranking in housing lotteries.","Social & Health Services","Housing Services","Resident","An applicant","No",,"Yes",,"Yes",,"Currently MOHCD administers the program for OCII.  After the expiration under OCII, MOHCD will have the freedom to redesign the service from end to end. 2021-2026","true","false","true","false","true","false",,"https://sfmohcd.org/certificate-preference","415-701-5526","30","30","30","15","20",,"3","Email",,"google docs, email, phone and I link them to the website with google docs","Yes, within 1-2 Years","Yes we plan on utilizing Salesforce more than is the case now.","Yes",,"Other: please describe","google docs","true",,"Housing","Housing Assistance"
"Mayor","MYR","MOHCD","Apply for Displaced Tenant Housing Preference","How to apply to the Displaced Tenant Housing Preference Program.","Social & Health Services","Housing Services","Resident","Sf renter","No",,"No",,"Yes",,"The preference follow a piece of legislation authored and approved by the board of supervisors","true","true","true","false","true","false",,"https://sfmohcd.org/displaced-tenant-housing-preference","415-701-5500","1","0.5","0.5","1","10","5","2","Paper;#Non-fillable PDF",,"Saleforce","No, we have no plans to replace system. System enhancements are sufficient","N/A","Yes",,"Through a report generation interface with data export options (e.g. csv, excel, XML, etc.);#Through direct access to the underlying database;#Through a web service or application programming interface",,"true",,"Housing","Housing Assistance"
