"fiscal_year","related_govt_units","organization_group_code","organization_group","department_code","department","program_code","program","character_code","character","object_code","object","sub_object_code","sub_object","fund_type_code","fund_type","fund_code","fund","fund_category_code","fund_category","revenue_or_spending","amount"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAM","Architecture","491","Operating Transfers In","493","Other Operating Transfers In","493004","OTI Fr 2S-CffConventnFaciltsFd","3C","Capital Projects Funds","3CXCF","City Facilities Improvement Fund","3","Continuing Projects","Revenue","186596.01"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAM","Architecture","491","Operating Transfers In","493","Other Operating Transfers In","493013","OTI Fr 2S-Lib-Public LibraryFd","3C","Capital Projects Funds","3CPLI","Public Library Improvement Fund","4","Grants","Revenue","696579.00"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAM","Architecture","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865AC","Exp Rec Fr Airport (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","188403.31"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAM","Architecture","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865CA","Exp Rec Fr ADM (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","132609.81"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAM","Architecture","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865CF","Exp Rec Fr Conv Facilities Mgmt (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","10395.28"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAM","Architecture","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865HG","Exp Rec Fr SF General Hospital (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","157283.48"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAM","Architecture","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865PC","Exp Rec Fr Police Commission (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","14559.79"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAM","Architecture","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865PK","Exp Rec Fr Parking & Traffic (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","1003942.60"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAM","Architecture","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865PO","Exp Rec Fr Port Commission (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","227605.55"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAM","Architecture","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865PT","Exp Rec Fr Public Transportation(AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","248745.13"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAM","Architecture","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865PW","Exp Rec Fr Public Works (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","11072.00"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAM","Architecture","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865PW","Exp Rec Fr Public Works (AAO)","2S","Special Revenue Funds","2SPWF","Public Works, Transp. & Commerce Fund","5","Work Orders/Overhead","Revenue","3403527.46"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAM","Architecture","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865RE","Exp Rec Fr Real Estate (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","6183.38"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAM","Architecture","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865RP","Exp Rec Fr Rec & Park (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","340663.41"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAM","Architecture","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865SS","Exp Rec Fr Human Services (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","3482.78"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAM","Architecture","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865TI","Exp Rec Fr ISD (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","155836.51"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAM","Architecture","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865UH","Exp Rec Fr Hetch Hetchy (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","125.74"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAM","Architecture","ELS","Transfer Adjustments-Sources","ELS","Transfer Adjustments-Sources","ELIMSC","Transfer Adjustments-Sources (Citywide)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","-2500908.77"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAM","Architecture","ELS","Transfer Adjustments-Sources","ELS","Transfer Adjustments-Sources","ELIMSC","Transfer Adjustments-Sources (Citywide)","2S","Special Revenue Funds","2SPWF","Public Works, Transp. & Commerce Fund","5","Work Orders/Overhead","Revenue","-1062204.41"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAM","Architecture","ELS","Transfer Adjustments-Sources","ELS","Transfer Adjustments-Sources","ELIMSC","Transfer Adjustments-Sources (Citywide)","3C","Capital Projects Funds","3CXCF","City Facilities Improvement Fund","3","Continuing Projects","Revenue","-511101.31"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAM","Architecture","ELS","Transfer Adjustments-Sources","ELS","Transfer Adjustments-Sources","ELIMSD","Transfer Adjustments-Sources","1G","General Fund","1GAGF","General Fund","3","Continuing Projects","Revenue","-33644.00"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAM","Architecture","ELS","Transfer Adjustments-Sources","ELS","Transfer Adjustments-Sources","ELIMSD","Transfer Adjustments-Sources","2S","Special Revenue Funds","2SPWF","Public Works, Transp. & Commerce Fund","5","Work Orders/Overhead","Revenue","-2341323.05"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAR","Building Repair And Maintenance","460","Charges For Services","460","Public Safety Service Charges","460699","Other Public Safety Charges","2S","Special Revenue Funds","2SPWF","Public Works, Transp. & Commerce Fund","3","Continuing Projects","Revenue","720098.14"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAR","Building Repair And Maintenance","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865AA","Exp Rec Fr Asian Arts Museum (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","12564.58"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAR","Building Repair And Maintenance","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865AC","Exp Rec Fr Airport (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","996289.36"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAR","Building Repair And Maintenance","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865AN","Exp Rec Fr Animal Care & Control (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","56299.69"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAR","Building Repair And Maintenance","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865AP","Exp Rec Fr Adult Probation (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","4926.61"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAR","Building Repair And Maintenance","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865AR","Exp Rec Fr Art Commission (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","74909.38"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAR","Building Repair And Maintenance","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865AS","Exp Rec Fr Assessor (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","2971.73"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAR","Building Repair And Maintenance","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865AT","Exp Rec Fr DPW-AT (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","403181.01"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAR","Building Repair And Maintenance","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865AW","Exp Rec Fr County Ag/Wts & Measures(AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","27336.29"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAR","Building Repair And Maintenance","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865BD","Exp Rec Fr Board of Supv (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","3919.10"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAR","Building Repair And Maintenance","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865BI","Exp Rec Fr Bldg Inspection (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","511.08"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAR","Building Repair And Maintenance","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865CA","Exp Rec Fr ADM (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","135087.98"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAR","Building Repair And Maintenance","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865CF","Exp Rec Fr Conv Facilities Mgmt (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","508.78"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAR","Building Repair And Maintenance","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865CM","Exp Rec Fr Med Examiner/Coroner (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","2515.61"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAR","Building Repair And Maintenance","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865CO","Exp Rec Fr Controller (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","9348.55"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAR","Building Repair And Maintenance","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865CP","Exp Rec Fr City Planning (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","13361.37"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAR","Building Repair And Maintenance","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865DA","Exp Rec Fr District Attorney (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","15969.06"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAR","Building Repair And Maintenance","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865ED","Exp Rec Fr Emergency Comm. Dept.","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","240988.70"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAR","Building Repair And Maintenance","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865EL","Exp Rec Fr Electricity (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","145814.45"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAR","Building Repair And Maintenance","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865FA","Exp Rec Fr Fine Arts Museum (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","26301.78"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAR","Building Repair And Maintenance","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865FC","Exp Rec Fr Fire Dept (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","500022.86"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAR","Building Repair And Maintenance","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865HC","Exp Rec Fr Comm Health Service (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","12075.22"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAR","Building Repair And Maintenance","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865HG","Exp Rec Fr SF General Hospital (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","271566.92"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAR","Building Repair And Maintenance","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865HL","Exp Rec Fr Laguna Honda Hospital (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","336414.86"
"1999","No","02","Public Works, Transportation & Commerce","DPW","DPW GSA - Public Works","BAR","Building Repair And Maintenance","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865HM","Exp Rec Fr Comm Mental Health (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","887.24"
