"landuse","blklot","nameaddr","entitled","beststat","bestdate","units","unitsnet","affordable","affordablenet","section415","aff_target","tenure_type","caseno","descript","dbidesc","total_gsf","net_gsf","cie_exist","cie","cienet","med_exist","med","mednet","mips_exist","mips","mipsnet","pdr_exist","pdr","pdrnet","ret_exist","ret","retnet","restaurant","restaurantnet","visit_exist","visit","visitnet","hotel_room_exist","hotel_room_prop","hotel_room_net","planner","sponsor","contact","contactph","da","year_","qtr","year_qtr","pd","sd","nhood_37","nhood_41","plans","zoning","height_bulk","pda","sud","latitude","longitude","geocoded_column",":@computed_region_jwn9_ihcz",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md"
"Mixres","0533014","2150 UNION ST","1","CONSTRUCTION","2019-12-20","6","4",,,,,,"2016-014626PRJ","Vertical and horizontal addition to an existing 2-story dwelling over ground floor commercial building. Addition of 4 new dwelling units. Interior renovations and additions. Facade modifications.","ADDITION AND RENOVATION OF MIXED USE RETAIL/RESIDENTIAL BLDG. RENOVATION OF (E) GROUND FLR RETAIL & 2 (E) RESIDENTIAL UNITS. ADDITION OF (4) RESIDENTIAL UNITS AT REAR OF BUILDING. TOTAL ADDITION OF 4,191 SF.","458","-1140",,,,,,,,,,,,,,"458","-1140",,"0",,,,,,,"BBENDIX","Elevation Architects","Jonathan Pearlman","4155371125 X",,"2020","Q1","2020_Q1","2 - Marina","2","Marina","Marina",,"NCD-UNION","40-X","Lombard Street",,"37.79748001","-122.4347241","POINT (-122.4347241 37.79748001)","15","15","4","6","13"
"Resident","3152035","1845 SAN JOSE AV","1","BP ISSUED","2020-02-24 10:02","2","1",,"0",,,,,,"PER UNIT LEGALIZATION 43-14, ADD KITCHEN TO FIRST FLOOR UNIT.","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","12 - South Central","11","Outer Mission","Outer Mission",,"RH-1","40-X","J Church and Mission Corridor",,"37.72780702","-122.4404751","POINT (-122.4404751 37.72780702)","94","94","9","1","28"
"Resident","2060027","1878 24TH AV","0","BP Filed","2019-11-08","2","1",,"0",,,,,,"1ST FLOOR LEGALIZE EXISTING ILLEAL UNIT, CONVERT (E) GARAGE TO BEDROOM & OFFICE.ADD A KITCHEN, BATH","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","15 - Outer Sunset","4","Outer Sunset","Sunset/Parkside",,"RH-1","40-X",,,"37.75257877","-122.4814164","POINT (-122.4814164 37.75257877)","39","39","10","7","35"
"Mixed","3547017","333 VALENCIA ST","0","PL Filed","2019-11-25",,"0",,"0",,,,"2019-022067PRJ","Conditional Use Authorization to permit a change of use from office use to a combination of Retail Sales and Services uses and Design Professional office use, and to permit use sizes on the second floor larger than 2,999 square feet on the second floor of a four-story building.",,"53800","0",,,"0",,,"0",,"26900","-13450",,,"0",,"26900","13450",,"0",,,"0",,,,"MCHANDLE",,,"5107573472",,"2020","Q1","2020_Q1","8 - Mission","9","Mission","Mission","Mission (EN); Mission District Streetscape Plan","NCT-VALENCIA","55-X","Eastern Neighborhoods","Mission Alcohol Restrict; Fringe Financial Services RUD","37.76768991","-122.4217032","POINT (-122.4217032 37.76768991)","53","53","3","2","20"
"Resident","2114026","1972 21ST AV","1","BP ISSUED","2019-12-19 9:00","2","1",,"0",,,,,,"ADD UNIT ORD# 95-17. CONSTRUCT KITCHEN, FAMILY ROOM, TWO BEDROOMS, ONE FULL BATHROOM AND HALF BATHRO","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","15 - Outer Sunset","4","Outer Sunset","Sunset/Parkside",,"RH-1","40-X","Sunset Corridors",,"37.75093981","-122.4780741","POINT (-122.4780741 37.75093981)","39","39","10","7","35"
"Resident","4266028","1223 YORK ST","0","BP Filed","2017-11-28","3","1",,"0",,,,,,"LEGALIZATION OF IN-LAW PER ORD 43-14. FIRE SPRINKLER WILL BE UNDER SEPERATE PERMIT.","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","8 - Mission","9","Mission","Mission","Mission (EN); Mission District Streetscape Plan","RH-2","40-X","Eastern Neighborhoods","Mission Alcohol Restrict; Calle 24 SUD; Fringe Financial Services RUD","37.75210657","-122.4078531","POINT (-122.4078531 37.75210657)","53","53","3","2","20"
"Resident","1158031","1959 GOLDEN GATE AV","0","BP Filed","2019-05-13","3","1",,"0",,,,,,"LEGALIZATION OF (E) UNIT PER ORDINANCE# 43-14. PROVIDE NFPA 13-R SPRINKLERS UNDER SEPARATE PERMIT. C","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","5 - Western Addition","5","Western Addition","Lone Mountain/USF",,"RH-3","40-X","Central City Neighborhoods",,"37.77793638","-122.4428862","POINT (-122.4428862 37.77793638)","97","97","7","11","18"
"Resident","3147001","4500 MISSION ST","1","CONSTRUCTION","2018-09-05","7","4",,,,,,"2017-003617PRJ","CREATE 3(N) DWELLING UNITS, CONVERSION OF(E) OFFICE AND STORAGE ON 2/F. (N) WINDOWS ON MISSION STREET, NEW ROOF DECK ON SEPARATE PERMIT. UNIT COUNT REFERENCE TO PENDING APPROVAL PA #201701177299, UNDER SEPARATE PERMIT FOR ACCESSORY DWELLING UNIT.","CREATE 3(N) DWELLING UNITS, CONVERSION OF(E) OFFICE AND STORAGE ON 2/F. (N) WINDOWS ON MISSION STREET, NEW ROOF DECK ON SEPARATE PERMIT. UNIT COUNT REFERENCE TO PENDING APPROVAL PA #201701177299, UNDER SEPARATE PERMIT FOR ACCESSORY DWELLING UNIT.","0","0",,,,,,,,,,,,,,,,,"0",,,,,,,"CCAMPBEL",,,"4152438272",,"2020","Q1","2020_Q1","12 - South Central","11","Outer Mission","Outer Mission",,"NCD-EXCELSIOR","40-X","J Church and Mission Corridor","Fringe Financial Services RUD","37.72577959","-122.434354","POINT (-122.434354 37.72577959)","94","94","9","1","28"
"Resident","5858047","107 GAVEN ST","0","BP Filed","2017-11-21","2","1",,"0",,,,,,"ADU. COMPLY WITH NOV #201796652 & 201757839. ADDITION OF DWELLING UNIT PER ORD 162-16 & COMPLY W/ IN","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","12 - South Central","9","Excelsior","Portola",,"RH-1","40-X","Bayview/Southeast Neighborhoods",,"37.73343117","-122.4078052","POINT (-122.4078052 37.73343117)","91","91","2","2","25"
"Resident","1546018A","226 BALBOA ST","1","BP ISSUED","2020-02-18 10:16","2","0",,"0",,,,,,"CHANGE OF USE.  CHANGE (E) BUILDING TO CHILDCARE CENTER","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","1 - Richmond","1","Inner Richmond","Inner Richmond",,"NCD-INNER BALBOA STREET","40-X","Richmond Corridors",,"37.77760055","-122.4613608","POINT (-122.4613608 37.77760055)","5","5","8","4","11"
"Resident","6276036","639 MADRID ST","0","BP Filed","2018-04-23","2","1",,"0",,,,,,"TWO STORY HORIZONTAL ADDITION @ REAR. ADD ONE ADU PER ORD# 95-17.","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","12 - South Central","11","Excelsior","Excelsior",,"RH-1","40-X","Balboa Park and Southwest Corridors",,"37.71931528","-122.4342213","POINT (-122.4342213 37.71931528)","90","90","9","1","7"
"Mixres","3736110","58 TEHAMA ST / 555 HOWARD ST","1","BP ISSUED","2018-11-28 12:36","80","80","13","13",,,,"2015-008058PRJ","The Project proposes to construct a new 37-story, 385-foot (plus 20 feet for rooftop screening/mechanical enclosure), approximately 430,000 gross square feet (?GSF?) mixed-use residential and hotel building 

The hotel includes 207,867 GSF on floors 1-20 and 36 including approximately 237 guest rooms, ground floor lobby/reception/lounge area (approximately 3,100 GSF) on Howard Street, full service restaurant/bar (approximately 2,905 GSF), ballroom with pre-function space (approximately 3,500 GSF), and meeting rooms (approximately 12,000 GSF). Floor 37 includes a sky bar (approximately 2,100 GSF) open to the public with access to the wind-protected public open space on the rooftop directly above the 36th floor.

The residential portion of the building is proposed to occupy approximately 151,000 GSF on floors 1, 21-36 including a residential lobby on Tehama Street and a total of 69 residential units. Floor 21 includes an outdoor terrace that provides open space to the residents of the building.","ERECT 37 STORIES, 4 BASEMENTS, 80 UNITS RESIDENTIAL HOTEL, RESTAURANT AND PARKING.","210906","168651",,,,,,,"31255","0","-31255",,,,"11000","4344","-6656",,"0","0","206562","206562","0","237","237","NFOSTER","Pacific Eagle Holdings",,"4157807308","Transbay Zone 1","2020","Q1","2020_Q1","9 - South of Market","6","Financial District","Financial District/South Beach","Transit Center District; Transit Center District Streetscape Plan; Downtown Streetscape Plan; Transbay; Downtown","C-3-O(SD)","350-S","Transbay/Rincon Hill","Transit Center C-3-O(SD) Commercial; Transbay C3","37.78753436","-122.3968935","POINT (-122.3968935 37.78753436)","32","32","1","10","8"
"Resident","2355012","1644 TARAVAL ST","0","BP Filed","2018-07-20","2","2",,"0",,,,,,"ERECT 3-STORY, TYPE 5, 2 DWELLING UNITS WITH COMMERCIAL BUILDING.","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","15 - Outer Sunset","4","Parkside","Sunset/Parkside",,"NCD-TARAVAL","65-A","Sunset Corridors","Taraval Street Restaurant Subdistrict","37.742937","-122.4840176","POINT (-122.4840176 37.742937)","40","40","10","7","35"
"Mixres","6446033","1105-1107 Naples St","0","PL Filed","2019-07-24","2","0",,"0",,,,"2018-011543PRJ","Conditional Use Authorization to comply with nov 2018-011543ENF. Restore commercial storefront and legalize unauthorized dwelling unit at ground floor.",,"420","0",,,"0",,,"0",,,"0",,,"0",,"420","0",,"0",,,"0",,,,"VLEWIS",,,"4158103703",,"2020","Q1","2020_Q1","12 - South Central","11","Crocker Amazon","Excelsior",,"NCD-EXCELSIOR","40-X",,,"37.71321814","-122.436649","POINT (-122.436649 37.71321814)","58","58","9","1","7"
"Mixres","0164015","17 OSGOOD PL","1","BP APPROVED","2020-02-19 9:00","2","0",,"0",,,,"2017-001423PRJ","Renovation of and addition to existing building at front of the subject lot. Convert ground floor commercial space to 1-bedroom residential unit with a horizontal addition. Merge two existing residential units into one 2-bedroom residential unit with horizontal addition. Remove stucco cladding at front facade and repair/restore brick.Use totals change from 1,765 gross square feet of residential and 859 GSF of office to 3,146 residential and no office. No change to unit count or height of the building.","VERTICAL & HORIZONTAL ADDITION. ADDITION&RENOVTE (E)MIXED USE COMMERCIAL/RES BLDG.RENOV & ADD (E) GRD FL COMMERCIAL SPACE. & 2 (E) RESIDENTIAL UNITS. TOTAL ADDITION OF 2,790 SF.","4538","2774",,,"0",,,"0",,,"0",,,"0",,"4538","2774",,"0",,,"0",,,,"JVIMR","Elevation Architects",,"4155371125",,"2020","Q1","2020_Q1","3 - Northeast","3","Financial District","North Beach",,"NCD-BROADWAY","65-A-1","Downtown/Van Ness/Northeast Neighborhoods",,"37.79784453","-122.4032186","POINT (-122.4032186 37.79784453)","106","106","6","3","23"
"Resident","6087038","566 MADRID ST","0","BP Filed","2017-04-20","2","1",,"0",,,,,,"LEGALIZE 2ND DWELLING UNIT PER ORDINANCE# 43-14:  ADD (N) KITCHEN, (N) STAIR TO BASEMENT. COMPLY WIT","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","12 - South Central","11","Excelsior","Excelsior",,"RH-1","40-X","Balboa Park and Southwest Corridors",,"37.72069986","-122.4338623","POINT (-122.4338623 37.72069986)","90","90","9","1","7"
"Mixres","0155013","1310-12 Pacific Avenue","1","CONSTRUCTION","2020-01-30","3","1",,"0",,,,"2016-007597PRJ","REMODEL OF (E) UNIT AND VERTICAL ADDITION OF TWO STORIES ABOVE EXISTING UNIT & COMMERICAL UNIT ON 3RD + 4TH FLR AND ROOF DECK, NEW FACADE MATERIAL & REAR INTERIAL DRIEWAY. BUILDING FOOT PRINT TO REMAIN UNCHANGED.","REMODEL OF (E) UNIT AND VERTICAL ADDITION OF TWO STORIES ABOVE EXISTING UNIT & COMMERICAL UNIT ON 3RD + 4TH FLR AND ROOF DECK, NEW FACADE MATERIAL & REAR INTERIAL DRIEWAY. BUILDING FOOT PRINT TO REMAIN UNCHANGED.","1050","0",,,"0",,,"0",,,"0",,,"0",,"1050","0",,"0",,,"0",,,,"CALEXAND","Owner","Ross McKenna","4153175197",,"2020","Q1","2020_Q1","3 - Northeast","3","Nob Hill","Russian Hill",,"NCD-PACIFIC","40-X","Downtown/Van Ness/Northeast Neighborhoods",,"37.79577201","-122.417114","POINT (-122.417114 37.79577201)","16","16","6","3","32"
"Resident","2091040","1942 44TH AV","1","BP APPROVED","2020-01-13 14:01","2","1",,"0",,,,,,"COMPLY WITH COMPLAINT #201853201. LEGALIZE OF UNAUTHORIZED DWELLING UNIT (2 BEDROOM & 1 BATH) PER OR","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","15 - Outer Sunset","4","Outer Sunset","Sunset/Parkside",,"RH-1","40-X",,,"37.7503845","-122.5027604","POINT (-122.5027604 37.7503845)","39","39","10","7","35"
"Resident","1509036","542 36TH AV","0","BP Filed","2017-06-08","3","1",,"0",,,,,,"LEGALIZE (E) UNAUTHORIZED DWELLING UNIT UNDER ORD #43-14.","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","1 - Richmond","1","Outer Richmond","Outer Richmond",,"RH-2","40-X","Richmond Corridors",,"37.7786868","-122.496142","POINT (-122.496142 37.7786868)","8","8","8","4","29"
"Resident","4094035","2124 22ND ST","1","BP ISSUED","2019-07-10 10:19","3","1",,,,,,"2016-013700PRJ","LEGALIZATION OF DWELLING UNIT INSTALLED WITHOUT PERMIT. UNIT LEGALIZATION ORD 43-14.& REMOVE SHOWER STALL KEEP HALF BATH ROOM AT ENTRY LEVEL","LEGALIZATION OF DWELLING UNIT INSTALLED WITHOUT PERMIT. UNIT LEGALIZATION ORD 43-14.","0","0",,,,,,,,,,,,,,,,,"0",,,,,,,,,,"4156999249",,"2020","Q1","2020_Q1","9 - South of Market","10","Potrero Hill","Potrero Hill","Showplace Square/Potrero Hill (EN)","RH-3","40-X","Eastern Neighborhoods",,"37.75732672","-122.4023979","POINT (-122.4023979 37.75732672)","54","54","2","9","26"
"Resident","2354003","2363 25TH AV","0","BP Filed","2017-12-08","2","1",,"0",,,,,,"THE RENOVATION AND EXPANSION OF AN (E) SINGLE FAMILY HOUSE INCLUDING HORIZONTAL EXTENSIONS, (2) ADDI","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","15 - Outer Sunset","4","Parkside","Sunset/Parkside",,"RH-1","40-X","Sunset Corridors",,"37.7434513","-122.4825108","POINT (-122.4825108 37.7434513)","40","40","10","7","35"
"Resident","7520028","635 28TH ST","0","BP FILED","2017-03-02","2","1",,,,,,"2017-004296PRJ","New studio ADU, 444 square feet, at ground floor of (e) single family home per ordinance # 162-16","CREATE 2ND UNIT PER ORDINANCE NO# 162-16: SHEET ROCK, INSULATION, VINYAL FLOORS THROUGHOUT. MO FRAMING CHANGES. CABINETS, COUNTERTOP. REMODEL STUDIO AND INSTALL ELE & PLUMB. LEGALIZE NON PERMITED STUDIO & BATH. ADD KITCHEN.","0","0",,,,,,,,,,,,,,,,,"0",,,,,,,"MBOUDREA",,"CHER SOALANO- KONTAXAKIS SEPARATE P",,,"2020","Q1","2020_Q1","7 - Central","8","Noe Valley","Noe Valley",,"RH-1","40-X",,,"37.74447504","-122.4364795","POINT (-122.4364795 37.74447504)","57","57","9","5","22"
"Resident","5904002","18 HARVARD ST","0","BP Filed","2018-09-14","2","1",,"0",,,,,,"LEGALIZE UNAUTHORIZED UNIT UNDER ORD #43-14 & COMPLY WITH NOV #201876243","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","12 - South Central","9","Excelsior","Excelsior",,"RH-1","40-X",,,"37.72855435","-122.4217559","POINT (-122.4217559 37.72855435)","92","92","9","2","7"
"Resident","1902006","1688 42ND AV","1","BP ISSUED","2018-04-26 11:30","2","1",,"0",,,,,,"ADDITION OF DWELLING UNIT AT GROUND FLR PER ORDINANCE NO. 95-17. NEW UNIT TO BE ONE BEDROOM, ONE BAT","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","15 - Outer Sunset","4","Outer Sunset","Sunset/Parkside",,"RH-1","40-X",,,"37.7552745","-122.5009925","POINT (-122.5009925 37.7552745)","39","39","10","7","35"
"Resident","0337003","245 LEAVENWORTH ST","1","BP ISSUED","2018-10-01 13:54","50","2",,,,,,"2016-016643PRJ","SITE PERMIT TO ADD TWO NEW ACCESSORY DWELLING UNITS TO BASEMENT LEVEL PER ORDINANCE 162-16. ** MAHER: N/A **","SITE PERMIT TO ADD TWO NEW ACCESSORY DWELLING UNITS TO BASEMENT LEVEL PER ORDINANCE 162-16.
** MAHER: N/A **","0","0",,,,,,,,,,,,,,,,,"0",,,,,,,"CCAMPBEL",,"FO 245 LEAVENWORTH STREET PROPERTY",,,"2020","Q1","2020_Q1","4 - Downtown","6","Downtown/Civic Center","Tenderloin",,"RC-4","80-T","Downtown/Van Ness/Northeast Neighborhoods","North of Market Residential 2; Fringe Financial Services RUD","37.78337875","-122.414476","POINT (-122.414476 37.78337875)","20","20","5","10","36"
"Resident","0596061","1537 PACIFIC AV","0","BP Filed","2017-10-25","3","1",,"0",,,,,,"ADDITION OF DWELLING UNIT PER ORDINANCE NO. 162-16.","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","3 - Northeast","3","Nob Hill","Russian Hill",,"NCD-PACIFIC","40-X","Downtown/Van Ness/Northeast Neighborhoods",,"37.79489213","-122.4205336","POINT (-122.4205336 37.79489213)","105","105","4","3","32"
"Resident","0839010","250 PAGE ST","1","BP ISSUED","2019-05-01 15:50","23","3",,"0",,,,"2017-009711PRJ","ADD 3 ADU'S PER ORDINANCE# 162-16 @ GROUND FLOOR. At South elevation (Page Street) two new aluminum clad wood windows (double hung sash) in (E) opening, replace (e) pedestrian door in kind. At North Elevation ( Lily Street), new opening for new aluminum clad wood window (double hung sash), new opening for new pedestrian entry door with aluminum clad wood frame and translucent tempered glazing, new concrete stair to residential unit entry.","ADD 3 ADU'S PER ORDINANCE# 162-16 @ GROUND FLOOR. UNIT""A"": 2 BEDROOM & 2 BATHS. UNIT""B"": 1 BEDROOM & 1 BATH. UNIT ""C"": 1 BEDROOM & 1 BATH.","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,"DGANETSO",,"BASIL & SUSANNE MUFARREH FMLY LVG",,,"2020","Q1","2020_Q1","6 - Buena Vista","5","Western Addition","Hayes Valley","Market and Octavia; Market and Octavia Living Alleys","RTO","40-X","Market Octavia",,"37.7740345","-122.4249205","POINT (-122.4249205 37.7740345)","26","26","4","11","9"
"Resident","1535034","442 10TH AV","0","BP Filed","2018-10-16","3","1",,"0",,,,,,"ADD (N) UNIT @ BASEMENT W/ 2 BEDROOMS AND 1 BATH PER ORD# 162-16.","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","1 - Richmond","1","Inner Richmond","Inner Richmond",,"RH-2","40-X","Richmond Corridors",,"37.77995443","-122.4681861","POINT (-122.4681861 37.77995443)","5","5","8","4","11"
"Resident","6722001","101 ST MARYS AV","0","BP Filed","2018-08-02","2","0",,"0",,,,,,"CHANGE OF USE OF AN (E) OFFICE (277 SF) TO A COFFEE SHOP. NO CHANGE TO (E) RESIDENTIAL USE & UNITS.","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","12 - South Central","8","Bernal Heights","Outer Mission",,"RH-2","40-X","J Church and Mission Corridor",,"37.7344086","-122.4276878","POINT (-122.4276878 37.7344086)","93","93","9","5","28"
"Resident","1809028","3945 JUDAH ST","0","PL FILED","2018-10-05","20","20","5","5","On-site BMR Project","Low/Moderate","Rental","2018-000468PRJ","The approximately 4,750-square-foot project site is located on the southeast corner of Judah Street and 45th Avenue, on the block bounded by Judah Street to the north, 44th Avenue to the east, 45th Avenue to the west, and Kirkham Street to the south in the Outer Sunset neighborhood. The project would demolish a single-story, 975-square-foot commercial building and 3,000-square-foot surface parking lot and construct a five-story-over-basement, 55-foot-tall, mixed-use residential building including 20 dwelling units and 2,970 square feet of retail space. The project seeks height and bulk exceptions under the HOME SF program beyond standard NC-1 zoning limits.

The proposed building would consist of a basement garage, ground floor retail and residential common open space, and residential uses on floors two through five. The garage would consist of 3,600 square feet of vehicle and bicycle parking accessed via a ramp and curb cut on 45th Avenue. The ground floor would contain 2,325 square feet of retail in the form of two commercial storefronts (one 810 square feet, the other 1,515 square feet), 950 square feet of common open space, and a 195-square-foot residential lobby. A 1,710-square-foot common roof deck is proposed.

The project would contain 20 dwelling units on floors two through five, consisting of 10 one-bedrooms, nine two-bedrooms, and one three-bedroom units. The average size of a one-bedroom unit would be 450 square feet, the average two-bedroom unit would be 700 square feet, and the three-bedroom unit would be 900 square feet. In compliance with the HOME-SF tier 2 requirements, the project would include five (25 percent) on-site affordable dwelling units. The proposed project would include 20 Class 1 bicycle parking spaces in the grade garage. The below grade garage would also provide seven vehicle parking spaces, including one Americans with Disability Act-accessible space.",,"2440","1465",,,,,,,,,,,,,,"2440","1465",,,,,,,,,"VBYRD","Leavitt Architecture","Michael Leavitt","415-674-9100",,"2020","Q1","2020_Q1","15 - Outer Sunset","4","Outer Sunset","Sunset/Parkside",,"NC-1","40-X","Sunset Corridors",,"37.7603111","-122.5045723","POINT (-122.5045723 37.7603111)","39","39","10","7","35"
