"cnn","corridor","limits","cnnrightleft","blockside","fullname","weekday","fromhour","tohour","week1","week2","week3","week4","week5","holidays","blocksweepid","line"
"10695000","Powell St","Green St  -  Union St","R","East","Fri 2nd & 4th","Fri","7","8","0","1","0","1","0","0","1604278","LINESTRING (-122.410644273577 37.799302853783, -122.410833638559 37.800239159692)"
"10536000","Point Lobos Ave","Geary Blvd  -  43rd Ave","L","South","Thursday","Thu","0","6","1","1","1","1","1","1","1609646","LINESTRING (-122.502972265273 37.77960973704, -122.504056826342 37.779705085546)"
"11961101","Sloat Blvd","41st Ave  -  43rd Ave","R","NorthEast","Saturday","Sat","5","7","1","1","1","1","1","0","1621648","LINESTRING (-122.499196335499 37.734311616301, -122.499385454218 37.734310557586, -122.500161803059 37.734742688316, -122.500595283916 37.734941576551, -122.500988823622 37.735082548251, -122.501097483198 37.735206481117)"
"9723000","O'Farrell St","Powell St  -  Cyril Magnin St","R","North","Monday","Mon","2","6","1","1","1","1","1","0","1603605","LINESTRING (-122.40803623664 37.78640961353, -122.408941027974 37.786295916211)"
"11793000","Shannon St","O'Farrell St  -  Geary St","R","East","Friday","Fri","2","6","1","1","1","1","1","0","1632343","LINESTRING (-122.412147506549 37.785892927575, -122.412340302604 37.786834512357)"
"2473000","Cesar Chavez St","Pennsylvania Ave  -  Mississippi St","L","South","Sunday","Sun","0","2","1","1","1","1","1","0","1602626","LINESTRING (-122.392381992602 37.75002150592, -122.393340265607 37.749915158777)"
"8243000","Leavenworth St","O'Farrell St  -  Geary St","L","West","Saturday","Sat","6","8","1","1","1","1","1","0","1616827","LINESTRING (-122.414617207257 37.785582474549, -122.414806648356 37.7865198197)"
"3712000","Carolina St","20th St  -  Southern Heights Ave","R","West","Wednesday","Wed","12","14","1","1","1","1","1","0","1646304","LINESTRING (-122.400142698329 37.759792383133, -122.399921952688 37.757519657602)"
"9102000","Mission St","Julia St  -  08th St","R","NorthWest","Thursday","Thu","2","6","1","1","1","1","1","1","1618420","LINESTRING (-122.412413343787 37.778045328617, -122.413157691449 37.777457419935)"
"13403000","Washington St","The Embarcadero  -  Drumm St","L","South","Tuesday","Tues","2","6","1","1","1","1","1","0","1599282","LINESTRING (-122.395405270407 37.796682895937, -122.395842401117 37.796551679898, -122.396490944387 37.79645956713, -122.39695783941 37.796346859993)"
"11168000","Rossmoor Dr","Junipero Serra Blvd  -  Elmhurst Dr","R","North","Tue 2nd & 4th","Tues","10","12","0","1","0","1","0","0","1642166","LINESTRING (-122.472178130214 37.730103919906, -122.472666821707 37.730118067004)"
"7205201","Industrial St","Palou Ave  -  Barneveld Ave","R","North","Sunday","Sun","2","3","1","1","1","1","1","0","1623531","LINESTRING (-122.400899014405 37.739659121165, -122.401063551168 37.739658390274, -122.403186205201 37.739073825399, -122.404136822496 37.738796998907, -122.404257984566 37.738712584942)"
"13414000","Washington St","Grant Ave  -  Waverly Pl","R","North","Monday","Mon","2","6","1","1","1","1","1","0","1640137","LINESTRING (-122.406475551112 37.795144464814, -122.407000777835 37.795077381844)"
"2435000","Arkansas St","16th St  -  17th St","R","West","Wednesday","Wed","0","6","1","1","1","1","1","0","1612529","LINESTRING (-122.398824998372 37.766308995002, -122.398703366298 37.765013941932)"
"8753201","Market St","Larkin St  -  Polk St","L","SouthEast","Wednesday","Wed","2","6","1","1","1","1","1","0","1642541","LINESTRING (-122.416291701103 37.777493843394, -122.416391512057 37.777469367321, -122.417471475238 37.776618140143, -122.417501462483 37.776540893509)"
"8744202","Market St","Geary St  -  03rd St","R","NorthWest","Saturday","Sat","5","7","1","1","1","1","1","1","1640572","LINESTRING (-122.402914480509 37.788111582733, -122.403403113389 37.787725286927, -122.403430800691 37.787641848946)"
"2918000","Bemis St","Roanoke St  -  Castro St","R","NorthWest","Fri 2nd & 4th","Fri","9","11","0","1","0","1","0","0","1600870","LINESTRING (-122.431348920767 37.736617893576, -122.431378439024 37.736573924538, -122.432442753937 37.735879193362, -122.432535428772 37.735853647574)"
"9122001","Mission St","20th St  -  Catherine Ct","R",,"Wednesday","Wed","4","6","1","1","1","1","1","0","1619041","LINESTRING (-122.419052606406 37.758632566983, -122.419011533299 37.758199785454)"
"7117000","Hyde St","Eddy St  -  Ellis St","L","West","Friday","Fri","6","8","1","1","1","1","1","0","1608287","LINESTRING (-122.415882538495 37.783515640808, -122.41607173455 37.78444884161)"
"6437101","Great Hwy","Sloat Blvd  -  Skyline Blvd","L","East","Sunday","Sun","5","7","1","1","1","1","1","0","1636093","LINESTRING (-122.506717428299 37.735469757819, -122.506655890993 37.735322441466, -122.506662500896 37.735090876535, -122.50673409842 37.734725450905, -122.506984884606 37.733533272852, -122.507029203425 37.733110450575, -122.507002964752 37.732773931863, -122.506927288547 37.732353153627, -122.506953996653 37.732094827964, -122.506949586487 37.731516097441, -122.5067790371 37.730674223202, -122.506552890505 37.729125969294, -122.506484932471 37.728514444182, -122.50639608628 37.727923701452, -122.506224765483 37.727453496275, -122.505880279693 37.726921572167, -122.50555015254 37.726603831837, -122.505265359016 37.726377227233, -122.504973648345 37.726212004008, -122.504189577848 37.72591220177, -122.503515812277 37.725569673517, -122.503040636347 37.725259549916)"
"730000","16th St","Rondel Pl  -  Caledonia St","R","North","Wednesday","Wed","2","6","1","1","1","1","1","1","1628541","LINESTRING (-122.421239593381 37.764956459787, -122.421381475782 37.764947887772)"
"3836000","Cayuga Ave","Oneida Ave  -  Sunbeam Ln","R","NorthWest","Thursday","Thu","6","8","1","1","1","1","1","0","1629533","LINESTRING (-122.440472919444 37.720933816025, -122.440701316241 37.720567745632, -122.440947060215 37.720184353045)"
"12145000","Steiner St","Jackson St  -  Pacific Ave","R","East","Mon 1st & 3rd","Mon","12","14","1","0","1","0","0","0","1621748","LINESTRING (-122.436203507617 37.792262619339, -122.436381034464 37.793136720893)"
"9335000","Moraga St","09th Ave  -  10th Ave","L","South","Mon 1st & 3rd","Mon","8","10","1","0","1","0","0","0","1619584","LINESTRING (-122.465789889281 37.756581924948, -122.466862334707 37.756533999606)"
"8403000","Lisbon St","Silver Ave  -  Peru Ave","L","SouthEast","Wednesday","Wed","8","10","1","1","1","1","1","0","1598166","LINESTRING (-122.42866696967 37.728534432481, -122.428903046904 37.728221711872)"
"5447000","Fell St","Fillmore St  -  Steiner St","L","South","Thursday","Thu","8","10","1","1","1","1","1","0","1636253","LINESTRING (-122.43101153828 37.774902830944, -122.432648622334 37.774692660499)"
"6077101","Geary Blvd","20th Ave  -  21st Ave","L","South","Wed 1st, 3rd, 5th","Wed","7","8","1","0","1","0","1","0","1611517","LINESTRING (-122.479382975191 37.780334689639, -122.47949074366 37.780251721321, -122.480316066553 37.780221628755, -122.480450628149 37.780280237986)"
"11929000","Silver Ave","Ledyard St  -  Waterville St","R","SouthEast","Tuesday","Tues","13","15","1","1","1","1","1","0","1605611","LINESTRING (-122.402855865507 37.734073203606, -122.402664893236 37.734192414549)"
"6139201","Geneva Ave","London St  -  Paris St","R","SouthWest","Sunday","Sun","5","7","1","1","1","1","1","0","1606202","LINESTRING (-122.440255134802 37.716038820045, -122.440171085565 37.715945700412, -122.439565429574 37.715674069439, -122.439438471855 37.715672554478)"
"13501000","Wawona St","47th Ave  -  Lower Great Hwy","L","South","Fri 1st, 3rd, 5th","Fri","7","8","1","0","1","0","1","0","1640208","LINESTRING (-122.505296602408 37.736135140655, -122.506193981866 37.736095687426)"
"185104","03rd St","Mission Bay South Blvd  -  End:  Block","L",,"Tuesday","Tues","2","6","1","1","1","1","1","0","1636313","LINESTRING (-122.389483281624 37.770656736146, -122.389403815005 37.770551353164, -122.389249190381 37.768933631722, -122.389307715802 37.768819937334)"
"711000","16th St","Kansas St  -  Vermont St","L","South","Tuesday","Tues","0","6","1","1","1","1","1","0","1636165","LINESTRING (-122.403643055241 37.766017068541, -122.404623337219 37.765958188634)"
"4872201","Dolores St","Cumberland St  -  20th St","L","East","Monday","Mon","12","14","1","1","1","1","1","0","1620257","LINESTRING (-122.425843422541 37.759029397574, -122.42591754383 37.758901785898, -122.425863544287 37.75833824419, -122.425766807491 37.75822682901)"
"11042000","Rivas Ave","Garces Dr  -  Bucareli Dr","L","East","Thu 2nd & 4th","Thu","9","11","0","1","0","1","0","0","1605103","LINESTRING (-122.481609814631 37.716190844397, -122.481632346659 37.715740137278)"
"12045000","Spear St","Mission St  -  Howard St","R","SouthWest","Friday","Fri","0","2","1","1","1","1","1","0","1611127","LINESTRING (-122.394059623992 37.792537217256, -122.392524623162 37.791310970946)"
"9130000","Mission St","Precita Ave  -  Powers Ave","R","NorthWest","Wed 2nd & 4th","Wed","6","8","0","1","0","1","0","0","1619103","LINESTRING (-122.419121300714 37.746775140348, -122.419505113925 37.746182682866)"
"2032000","46th Ave","Taraval St  -  Ulloa St","R","West","Fri 2nd & 4th","Fri","13","15","0","1","0","1","0","0","1612384","LINESTRING (-122.504620447044 37.741764681147, -122.504489735533 37.739906580925)"
"13410000","Washington St","Montgomery St  -  Kearny St","R","North","Friday","Fri","2","6","1","1","1","1","1","0","1640129","LINESTRING (-122.403316945222 37.7955318328, -122.404957208412 37.795326691803)"
"11226000","Sacramento St","Montgomery St  -  Spring St","L","South","Thursday","Thu","2","6","1","1","1","1","1","0","1605158","LINESTRING (-122.402957360555 37.793779857549, -122.404016114024 37.793646309221)"
"1067000","20th St","Castro St  -  Collingwood St","R","North","Thursday","Thu","12","14","1","1","1","1","1","0","1608520","LINESTRING (-122.434697583665 37.757686543806, -122.435807989382 37.757623097103)"
"217201","03rd St","Thomas Ave  -  Thornton Ave","R","West","Friday","Fri","4","6","1","1","1","1","1","0","1628983","LINESTRING (-122.392072954656 37.730855182696, -122.392148947906 37.730822077931, -122.392192207166 37.73069696851, -122.392146619092 37.730642139226)"
"9197000","Mission St","Sickles Ave  -  Huron Ave","R","North","Sunday","Sun","5","7","1","1","1","1","1","0","1600119","LINESTRING (-122.452664721847 37.708806337672, -122.454281126256 37.708255960491)"
"9196000","Mission St","Lawrence Ave  -  Sickles Ave","L","South","Wednesday","Wed","6","8","1","1","1","1","1","0","1626520","LINESTRING (-122.450883666773 37.709412742176, -122.452664721847 37.708806337672)"
"329000","06th St","Mission St  -  Minna St","R","SouthWest","HOLIDAY","Holiday","4","6","1","1","1","1","1","0","1636373","LINESTRING (-122.408708673446 37.780971182971, -122.408160792966 37.78053538629)"
"9630000","Noe St","25th St  -  Clipper St","R","West","Wed 2nd & 4th","Wed","6","8","0","1","0","1","0","0","1603420","LINESTRING (-122.431716932409 37.749829779, -122.43163957962 37.74902821468)"
"451000","09th St","Howard St  -  Tehama St","R","SouthWest","Tuesday","Tues","2","6","1","1","1","1","1","0","1642478","LINESTRING (-122.413161108167 37.774991751519, -122.412627153788 37.774564969542)"
"3777000","Castenada Ave","Montalvo Ave  -  End: Block","R","North","Tue 1st & 3rd","Tues","9","11","1","0","1","0","0","0","1612028","LINESTRING (-122.465732851459 37.745690338483, -122.467305684 37.745564912023, -122.467363209025 37.74559187163, -122.467429857768 37.745747322707, -122.467568046436 37.745846583462, -122.46768137041 37.745861784068, -122.467792036937 37.745822652688)"
"2724000","Bannock St","Seneca Ave  -  Geneva Ave","L","SouthEast","Friday","Fri","8","10","1","1","1","1","1","0","1633763","LINESTRING (-122.441876765577 37.719081159747, -122.442887072738 37.718286851757)"
"7321000","Irving St","43rd Ave  -  44th Ave","R","North","Tue 1st, 3rd, 5th","Tues","12","14","1","0","1","0","1","0","1645177","LINESTRING (-122.502843880455 37.762427214774, -122.503916394533 37.76237978413)"
"701000","16th St","07th St  -  Missouri St","L","South","Thursday","Thu","0","6","1","1","1","1","1","0","1613651","LINESTRING (-122.395060544785 37.76654457705, -122.396897104245 37.766429968597)"
"4137000","Clayton St","Ashbury St  -  17th St","L","East","Tue 1st","Tues","8","10","1","0","0","0","0","0","1602882","LINESTRING (-122.446994342635 37.762722234963, -122.446832547614 37.761849236227, -122.446783403442 37.761781413695)"
"11404000","San Carlos St","18th St  -  19th St","R","West","Thursday","Thu","8","10","1","1","1","1","1","0","1646808","LINESTRING (-122.420128161573 37.761789139745, -122.419974946739 37.760188910133)"
"8747102","Market St","Stockton St  -  Powell St","R",,"Friday","Fri","2","6","1","1","1","1","1","0","1642684","LINESTRING (-122.405831010893 37.785743989136, -122.405855695696 37.785662598251, -122.407249593269 37.784568091829, -122.407337040264 37.78456014194)"
"5529000","Fillmore St","Duboce Ave  -  Hermann St","L","West","Tuesday","Tues","8","10","1","1","1","1","1","0","1604910","LINESTRING (-122.429905643212 37.76940792165, -122.429929047291 37.769524282337, -122.430073619928 37.77024306553)"
"9120000","Mission St","18th St  -  19th St","R","West","HOLIDAY","Holiday","4","6","1","1","1","1","1","1","1619016","LINESTRING (-122.419359267521 37.761835855191, -122.419206043142 37.760235354983)"
"1678000","31st Ave","Sea View Ter  -  California St","L","East","Tue 2nd & 4th","Tues","9","11","0","1","0","1","0","0","1644680","LINESTRING (-122.491480512123 37.784224772785, -122.491436411466 37.783591415908)"
"4045000","Circular Ave","Hearst Ave  -  Baden St","L","SouthEast","Mon 2nd & 4th","Mon","13","15","0","1","0","1","0","0","1637031","LINESTRING (-122.438692929469 37.730737998256, -122.439686065594 37.730325720642)"
"2685000","Balboa St","40th Ave  -  41st Ave","L","South","Mon 1st, 3rd, 5th","Mon","7","8","1","0","1","0","1","0","1633712","LINESTRING (-122.500515202304 37.775569118104, -122.50159788867 37.775519961603)"
"8367201","Lincoln Way","29th Ave  -  30th Ave","R","North","Wed 1st, 3rd, 5th","Wed","8","10","1","0","1","0","1","0","1645576","LINESTRING (-122.487967431206 37.764970793382, -122.48808668584 37.765002801418, -122.48892885619 37.764969937393, -122.489042082924 37.764928857235)"
"11328000","San Aleso Ave","Monterey Blvd  -  Darien Way","R","NorthWest","Wed 2nd & 4th","Wed","11","13","0","1","0","1","0","0","1631942","LINESTRING (-122.464419814457 37.732283705706, -122.465044376895 37.731756190651)"
"11963201","Sloat Blvd","45th Ave  -  46th Ave","R","North","Tuesday","Tues","5","7","1","1","1","1","1","1","1605707","LINESTRING (-122.503104759293 37.735466491501, -122.503218860485 37.735550898535, -122.504185330568 37.735557882752)"
"2688000","Balboa St","43rd Ave  -  44th Ave","L","South","Mon 2nd & 4th","Mon","11","13","0","1","0","1","0","0","1643948","LINESTRING (-122.503744647132 37.775421469915, -122.504816356775 37.775372452429)"
"8760101","Market St","Octavia St  -  Pearl St","L","SouthEast","Tuesday","Tues","2","6","1","1","1","1","1","1","1640853","LINESTRING (-122.423396761057 37.77188564464, -122.423510160378 37.77173307429, -122.423973384504 37.771369005805)"
"8462101","Lombard St","Pierce St  -  Scott St","L","South","Fri 1st & 3rd","Fri","6","8","1","0","1","0","0","0","1640232","LINESTRING (-122.43933665347 37.799425311499, -122.439441331979 37.799348253617, -122.440847440127 37.799169688741, -122.440977560684 37.799212366929)"
"723000","16th St","South Van Ness Ave  -  Capp St","R","North","Tuesday","Tues","2","6","1","1","1","1","1","1","1636182","LINESTRING (-122.417486595427 37.765183134696, -122.418579138758 37.765117159294)"
"1703000","32nd Ave","Geary Blvd  -  Anza St","L","East","Fri 1st, 3rd, 5th","Fri","7","8","1","0","1","0","1","0","1600416","LINESTRING (-122.492232287971 37.779746950366, -122.492094888131 37.777822691333)"
"7234000","Ingalls St","Armstrong Ave  -  Bancroft Ave","L","SouthEast","Monday","Mon","4","6","1","1","1","1","1","0","1597168","LINESTRING (-122.388496207706 37.724100235145, -122.38905268037 37.723481619284)"
"3983000","Chestnut St","Divisadero St  -  Broderick St","L","South","Tue 2nd & 4th","Tues","6","8","0","1","0","1","0","0","1629696","LINESTRING (-122.44284609224 37.799977979901, -122.444515991992 37.799765473301)"
