"the_geom","objectid","landuse","blklot","nameaddr","entitled","beststat","bestdate","units","tco_date","tco_unit","unitsnet","pipeline_u","affordable","affordab_1","section415","aff_target","tenure_typ","caseno","descript","dbidesc","total_gsf","net_gsf","cie_exist","cie","cienet","med_exist","med","mednet","mips_exist","mips","mipsnet","pdr_exist","pdr","pdrnet","ret_exist","ret","retnet","restaurant","restaura_1","visit_exis","visit","visitnet","hotel_room","hotel_ro_1","hotel_ro_2","planner","sponsor","contact","contactph","da","legalizati","adu","year_","qtr","year_qtr","tcocfc_dat","tcocfc_uni","pd","sd","nhood_37","nhood_41","plans","zoning","height_bul","pda","sud","latitude","longitude",":@computed_region_jwn9_ihcz",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md"
"POINT (-122.44995437846617 37.78527673209998)","2091","Resident","1045017","56 COLLINS ST","0","BP Filed","2021-01-26T00:00:00.000","3",,"0","1","1","0","0",,,,"2021-001445PRJ",,"ADD A ONE-BEDROOM ADU AT THE GROUND FLOOR. (1 BEDROOM, 1 KITCHEN, & 1 BATH + 1/2 BATHROOM)","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0",,,,,,"0","1","2021","Q3","2021_Q3",,"0","1 - Richmond","2","Presidio Heights","Presidio Heights",,"RH-2","40-X","Central City Neighborhoods PDA",,"37.7852767321","-122.449954378","11","11","8","6","31"
"POINT (-122.42698081749938 37.76430750476973)","1374","CIE","3566001","310-320 DOLORES ST","0","PL Filed","2019-04-10T00:00:00.000","0",,"0","0","0","0","0",,,,"2019-005041PRJ","The project proposes expansion of an existing religious institutional use in an RH-3 residential district. The proposal is to create approximately 4,825 square feet lot fronting the north side of Chula Lane. The building will be 2-stories with 2,347 squa",,"105482.0","2767","0","101702","0","0","0","0","0","697","697","0","0","0","0","263.0","0","0","0","0","2820","2070","0","0","0","SCISNERO","G7A Gonzales Archtects",,"4157768065EX",,"0","0","2021","Q3","2021_Q3",,"0","7 - Central","8","Castro/Upper Market","Castro/Upper Market",,"RH-3","40-X","J Church and Mission Corridor PDA",,"37.7643075048","-122.426980817","37","37","3","5","5"
"POINT (-122.46771083599656 37.713632631685726)","444","Resident","7120036","62 VERNON ST","1","CONSTRUCTION","2019-06-28T00:00:00.000","1",,"0","1","1","0","0",,,,"2016-010811PRJ","ERECT 3 STORIES SINGLE FAMILY HOME","ERECT 3 STORIES SINGLE FAMILY HOME","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","TKENNEDY",,"BROWN FAMILY TRUST",,,"0","0","2021","Q3","2021_Q3",,"0","13 - Ingleside","11","Ocean View","Oceanview/Merced/Ingleside",,"RH-1","40-X","Balboa Park and Southwest Corridors PDA","Oceanview Large Residence","37.7136326317","-122.467710836","65","65","10","1","24"
"POINT (-122.43647398472147 37.75006912930845)","1912","Resident","6540003","914 DIAMOND ST","1","CONSTRUCTION","2021-06-23T00:00:00.000","2",,"0","1","1","0","0",,,,"2020-009466PRJ","Adding one ADU per Streamlined option of State Law","CREATE 1 ADU IN (E) SFD BUILDING FOOTPRINT AND HEIGHT. EXCAVATE 2FT FOR STORAGE, ADU WILL BE 629SF O","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","JSACCHI",,,,,"0","1","2021","Q3","2021_Q3",,"0","7 - Central","8","Noe Valley","Noe Valley",,"RH-2","40-X",,,"37.7500691293","-122.436473985","84","84","3","5","22"
"POINT (-122.39101672731339 37.72600572747697)","1041","Vacant","4848017","1555 YOSEMITE AVE","1","CONSTRUCTION","2019-12-17T00:00:00.000","0",,"0","0","0","0","0",,,,"2018-013332PRJ","The Project includes the establishment of a 1,343 square-foot cannabis microbusiness (d.b.a. “Black
Pepper”) that involves establishment of Industrial Agriculture (cannabis cultivation), Wholesale Sales
(business to business sales), Light Manufactu",,"1438.0","0","0","0","0","0","0","0","0","0","0","0","1438","0","0","0.0","0","0","0","0","0","0","0","0","0",,"MESH DESIGN BUILD STUDIO",,"4155773731",,"0","0","2021","Q3","2021_Q3",,"0","10 - South Bayshore","10","Bayview","Bayview Hunters Point","Bayview Hunters Point","PDR-2","40-X","Bayview/Southeast Neighborhoods PDA","3rd St Alcohol Restrict","37.7260057275","-122.391016727","86","86","2","9","1"
"POINT (-122.41747763571315 37.75850254200899)","1110","Resident","0361009","3421 20TH ST","1","BP ISSUED","2021-03-25T00:00:00.000","8",,"0","2","2","0","0",,,,"2018-004775PRJ","TWO (N) ADU UNITS PER ORD# 162-17, EACH W/ 1 BEDRM, 1 BATH ON 1ST FLR. SCOPE OF WORK INCLUDES TWO NEW ALUMINUM CLAD WOOD WINDOWS AT THE GROUND FLOOR. NO EXCAVATION UNDER THIS PERMIT.",,"0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","MCHANDLE",,"BIANA CHERNOGUZ 1997 REVOC TR",,,"0","1","2021","Q3","2021_Q3",,"0","8 - Mission","9","Mission","Mission","Mission (EN); Mission District Streetscape Plan","RTO-M","55-X","Eastern Neighborhoods PDA","Mission Alcohol Restrict; Fringe Financial Services RUD","37.758502542","-122.417477636","53","53","3","2","20"
"POINT (-122.45611261005966 37.76461717206571)","1633","Resident","1275022","7 HILL POINT AV","0","BP Filed","2019-11-07T00:00:00.000","2",,"0","1","1","0","0",,,,"2019-021739PRJ","The project proposes a rear horizontal expansion at all levels with a new basement level. Interior remodel on all 3 floors with new kitchen and bathrooms. A second unit would be added and the existing garage door would be replaced. Maximum depth of excav","HORIZONTAL & VERTICAL EXPANSION @ REAR ALL LEVEL. BASEMENT LEVEL ADDED. INTERIOR REAMODEL ON ALL 3 F","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","KWILBORN","EDIT",,"4153597504",,"0","0","2021","Q3","2021_Q3",,"0","14 - Inner Sunset","5","Inner Sunset","Inner Sunset",,"RH-2","40-X","Central City Neighborhoods PDA",,"37.7646171721","-122.45611261","110","110","7","11","14"
"POINT (-122.43048980072324 37.7509518171382)","322","Resident","6508011","236 JERSEY ST","0","BP FILED","2016-02-12T00:00:00.000","3",,"0","1","1","0","0",,,,"2016-002725PRJ","ADD (N) ACCESSORY DWELLING UNIT TO REAR PORTION OF THE GROUND FLOOR. ADD (1) KITCHEN & (1) BATHROOM.","ADD (N) ACCESSORY DWELLING UNIT TO REAR PORTION OF THE GROUND FLOOR. ADD (1) KITCHEN & (1) BATHROOM.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","NKWIATKO",,"SHANE STEPHEN H TRUST OF 2000",,,"0","1","2021","Q3","2021_Q3",,"0","7 - Central","8","Noe Valley","Noe Valley",,"RH-2","40-X","J Church and Mission Corridor PDA",,"37.7509518171","-122.430489801","84","84","3","5","22"
"POINT (-122.39425836269032 37.73489733586769)","377","Resident","5337033","50 BRIDGEVIEW DR","0","BP FILED","2016-06-01T00:00:00.000","2",,"0","1","1","0","0",,,,"2016-010565PRJ","LEGALIZE (1) RESIDENTIAL UNIT @ (E) GARAGE LEVEL DOWN INTO (E) BASEMENT LEVEL BELOW; LEGALIZE ILLEGAL UNIT. REMOVE (E) REAR STAIRS & ADD (N) DECK. TO COMPLY W/ NOV #201533971","LEGALIZE (1) RESIDENTIAL UNIT @ (E) GARAGE LEVEL DOWN INTO (E) BASEMENT LEVEL BELOW; LEGALIZE ILLEGAL UNIT. REMOVE (E) REAR STAIRS & ADD (N) DECK. TO COMPLY W/ NOV #201533971","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0",,,"CHAPMAN JOAN",,,"1","0","2021","Q3","2021_Q3",,"0","10 - South Bayshore","10","Bayview","Bayview Hunters Point","Bayview Hunters Point","RH-1","40-X","Bayview/Southeast Neighborhoods PDA","3rd St Alcohol Restrict","37.7348973359","-122.394258363","87","87","2","9","1"
"POINT (-122.4464156249494 37.73710942449571)","2260","Resident","2999B016","620 TERESITA BL","0","BP Filed","2021-08-16T00:00:00.000","2",,"0","1","1","0","0",,,,"2021-008036PRJ",,"CONVERSION OF UNAUTHORIZED DWELLING UNIT TO A NEW ACCESSORY DWELLING UNIT. THE EXISTING COVERED PATI","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0",,,,,,"0","1","2021","Q3","2021_Q3",,"0","13 - Ingleside","7","West of Twin Peaks","West of Twin Peaks",,"RH-1","40-X",,,"37.7371094245","-122.446415625","72","72","9","8","41"
"POINT (-122.42072683127343 37.75652143034437)","1419","Mixres","3616024","1021 VALENCIA ST","0","PL Filed","2019-07-15T00:00:00.000","25",,"0","25","25","2","2",,,,"2017-013728PRJ","SF Planning Design: Proposed project will have 25 dwelling units. Project would meet affordable housing component with 2 BMR dwelling units. Project would meet affordable housing component with 2 BMR dwelling units. Owner may decide to utilize 20% inclus",,"3595.0","-2530","0","0","0","0","0","0","0","0","0","0","0","-6125","0","3595.0","3595","0","0","0","0","0","0","0","0","MCHRISTE","CDE Aptos, LLC",,"9162164591",,"0","0","2021","Q3","2021_Q3",,"0","8 - Mission","9","Mission","Mission","Mission (EN); Mission District Streetscape Plan","NCT-VALENCIA","55-X","Eastern Neighborhoods PDA","Mission Alcohol Restrict; Fringe Financial Services RUD","37.7565214303","-122.420726831","53","53","3","2","20"
"POINT (-122.49632242853887 37.756621350773194)","2237","Resident","1906002A","1623 37TH AV","0","BP Filed","2021-10-26T00:00:00.000","2",,"0","1","1","0","0",,,,"2021-011430PRJ",,"LEGALIZE DWELLING UNIT AT 1ST FLOOR PER ORDINANCE NO. 43.14 (2 BEDROOM, 1 BATH AND KITCHEN)","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0",,,,,,"1","0","2021","Q3","2021_Q3",,"0","15 - Outer Sunset","4","Outer Sunset","Sunset/Parkside",,"RH-1","40-X",,,"37.7566213508","-122.496322429","39","39","10","7","35"
"POINT (-122.43672025672794 37.75845505220121)","624","Resident","2697028","245 DIAMOND ST","1","BP ISSUED","2018-01-18T00:00:00.000","3",,"0","1","1","0","0",,,,"2017-007779PRJ","Dwelling Unit Legalization.","PER UNIT LEGALIZATION ORDINANCE 43-14.UNIT LEGALIZATION @ 1ST FL. ADD KITCHEN WITHIN THE EXSITING LI","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","GPANTOJA","Santos and Urrutia Structural Engin",,"4156427722",,"1","0","2021","Q3","2021_Q3",,"0","7 - Central","8","Castro/Upper Market","Castro/Upper Market",,"RH-3","40-X",,,"37.7584550522","-122.436720257","115","115","3","5","5"
"POINT (-122.41974403299886 37.773664975523864)","1335","Mixed","3505004","40 12TH ST","0","PL Filed","2019-04-30T00:00:00.000","0",,"0","0","0","0","0",,,,"2019-006086PRJ","Conditional Use Authorization for change of use from an existing vacant warehouse/storage area to retail, medical and recreational cannabis use.",,"5645.0","0","0","0","0","0","0","0","0","2145","0","0","0","0","0","3500","0","0","0","0","0","0","0","0","0","AWESTHOF","Hybrid organic Design",,"4157564260",,"0","0","2021","Q3","2021_Q3",,"0","8 - Mission","6","South of Market","Mission","Market and Octavia; The Market Street Hub Project; Market and Octavia Living Alleys","NCT-3","85-X","Market Octavia PDA",,"37.7736649755","-122.419744033","32","32","1","10","20"
"POINT (-122.4460976260181 37.79600876741313)","212","Resident","0948003A","2832 UNION ST","1","BP APPROVED","2018-09-13T00:00:00.000","1",,"0","1","1","0","0",,,,"2015-012558PRJ","Proposed demolition and construction. Proposed structure will be 2 stories over basement & garage.","CONSTRUCT (N) 3-STORY SINGLE FAMILY RESIDENCE","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","BBENDIX","Butler Armsden Architects","Glenda Flaim & Meg Houston","(415) 674-55",,"0","0","2021","Q3","2021_Q3",,"0","2 - Marina","2","Marina","Marina",,"RH-1","40-X","Lombard Street PDA",,"37.7960087674","-122.446097626","14","14","4","6","13"
"POINT (-122.46752240772211 37.75533414490838)","647","Resident","2039029","1762 11TH AV","1","BP ISSUED","2019-01-31T00:00:00.000","2",,"0","1","1","0","0",,,,"2017-008119PRJ","ADDITION OF A NEW ACCESSORY DWELLING UNIT.","CONVERT GROUND FLOOR UNCONDITIONED SPACE INTO HABITABLE CONDITIONED SPACE. ADD FULL BATH, BEDROOM, K","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","ESAMONSK",,,"4153337640",,"0","1","2021","Q3","2021_Q3",,"0","14 - Inner Sunset","7","Inner Sunset","Inner Sunset",,"RH-1","40-X",,,"37.7553341449","-122.467522408","44","44","10","8","14"
"POINT (-122.47204319615605 37.71373569077623)","254","Resident","7330001","PARKMERCED, PHASE I","1","BP APPROVED","2017-11-16T00:00:00.000","313",,"0","313","313","0","0",,,,"2014.1370","Phase 1 is comprised of four development subphases: Subphase A through Subphase D. The parcels subject to Phase 1 are shown by subphase on the attached Existing Phase 1 Site Plan diagram and further described by block number and area on page 4 of this ap","ERECT 14-STORY, TYPE 1-A, 3 BASEMENTS, 313 DWELLING UNITS RESIDENTIAL","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","VFLORES","Gibson Dunn & Crutcher LLP","Jim Abrams","415 393 8370","Parkmerced","0","0","2021","Q3","2021_Q3",,"0","13 - Ingleside","7","Lakeshore","Lakeshore","Parkmerced","PM-R","65-PM","19th Avenue PDA","Parkmerced","37.7137356908","-122.472043196","42","42","10","8","16"
"POINT (-122.43405247047826 37.766859424446224)","1683","Resident","3540054","126 HENRY ST","1","CONSTRUCTION","2021-01-27T00:00:00.000","3",,"0","1","1","0","0",,,,"2019-023705PRJ","Addition of one new ADU to an existing 2-unit multi-family residential building per ord. 162-16. Provide previous paving and landscaping in front setback. No work to building facades. Not a project under CEQA.","ADD UNIT PER ORDINANCE# 162-16. 1 BEDROOM & 1 BATH.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","WHUGHEN","Knuck Architecture & Design",,"4152152147",,"0","1","2021","Q3","2021_Q3",,"0","6 - Buena Vista","8","Castro/Upper Market","Castro/Upper Market",,"RH-3","40-X","Central City Neighborhoods PDA",,"37.7668594244","-122.43405247","28","28","7","5","5"
"POINT (-122.39862815917701 37.781880361964056)","486","Mixres","3751028","744 HARRISON ST","0","BP FILED","2016-11-07T00:00:00.000","4",,"0","4","4","0","0",,,,"2016-004823PRJ","Application to document change of use from ground floor retail and second floor warehouse to office on both floors.","TO ERECT 8 STORIES, 1 BASEMENT, 4 UNITS RESIDENTIAL, 55 HOTEL ROOMS, RESTAURANT & STORAGE, ROOF DECK BUILDING.
** MAHER: DISTURBANCE OF AT LEAST 50 CU.YD. OF SOIL. ROUTE TO DPH **","23770.0","20520","0","0","0","0","0","0","3250","0","-3250","0","0","0","0","1570.0","1570","0","0","0","22200","22200","0","55","55","ESAMONSK","Reuben, Junius and Rose","Thomas Tunny","415-567-9000",,"0","0","2021","Q3","2021_Q3",,"0","9 - South of Market","6","South of Market","South of Market","Central SoMa","CMUO","85-X","Eastern Neighborhoods PDA","Youth and Family Zone; Central SoMa","37.781880362","-122.398628159","32","32","1","10","34"
"POINT (-122.43439363975894 37.738058013451806)","1137","Vacant","6713044","2555 DIAMOND ST","1","BP APPROVED","2021-01-28T00:00:00.000","1",,"0","0","0","0","0",,,,"2018-015058PRJ","The project site is located on the east side of Diamond Street, approximately 200 feet south of the intersection with Moffitt Street, on a 2,500 square-foot upsloping lot in the Glen Park neighborhood. The lot is occupied by a 21-foot tall, one-story ove",,"0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","LIAJELLO","Peters Design-Build",,"9178383044",,"0","0","2021","Q3","2021_Q3",,"0","7 - Central","8","Glen Park","Glen Park",,"RH-1","40-X",,,"37.7380580135","-122.43439364","96","96","9","5","10"
"POINT (-122.39480483177427 37.722318317275324)","835","Resident","4940022","1366 GILMAN AV","0","BP Filed","2018-02-22T00:00:00.000","2",,"0","1","1","0","0",,,,"2018-002884PRJ","COMPLY WITH COMPLAINT 201777104. LEGALIZE DWELLING UNIT AT 1ST FLOR PER ORDINANCE #43-14.","COMPLY WITH COMPLAINT 201777104.  LEGALIZE DWELLING UNIT AT 1ST FLOR PER ORDINANCE #43-14.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","NKWIATKO",,"DEWU JIAN & PAN KE FEN",,,"1","0","2021","Q3","2021_Q3",,"0","10 - South Bayshore","10","Bayview","Bayview Hunters Point","Bayview Hunters Point","RH-1","40-X","Bayview/Southeast Neighborhoods PDA","3rd St Alcohol Restrict","37.7223183173","-122.394804832","88","88","2","9","1"
"POINT (-122.44262121470759 37.78336189444698)","1859","Resident","1080020D","1322 BAKER ST","0","BP Filed","2020-09-01T00:00:00.000","2",,"0","1","1","0","0",,,,,,"ADD NEW SECOND DWELLING UNIT @ FIRST FLOOR(852 SQF).UNIT WILL BE WITHIN THE FOOTPRINT OF BUILDING. E","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0",,,,,,"0","0","2021","Q3","2021_Q3",,"0","5 - Western Addition","2","Western Addition","Japantown",,"RH-3","40-X","Central City Neighborhoods PDA",,"37.7833618944","-122.442621215","103","103","8","6","15"
"POINT (-122.46461213796586 37.781314243033)","1865","Resident","1438017A","4200 GEARY BL","1","BP ISSUED","2021-08-20T00:00:00.000","98",,"0","98","98","0","0",,,,,,"100% AFFORDABLE HOUSING. TO ERECT A TYPE 1-A, 7-STORY, 98 SENIOR RESIDENTIAL UNITS OVER GROUND FLOOR","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0",,,,,,"0","0","2021","Q3","2021_Q3",,"0","1 - Richmond","1","Inner Richmond","Inner Richmond",,"NCD-GEARY BOULEVARD","40-X","Richmond Corridors PDA",,"37.781314243","-122.464612138","5","5","8","4","11"
"POINT (-122.43756520450725 37.71420184956758)","2123","Resident","6413013","237 ROLPH ST","0","BP Filed","2021-02-09T00:00:00.000","2",,"0","1","1","0","0",,,,,,"Legalize Second Unit on first floor through ADU Program.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0",,,,,,"0","1","2021","Q3","2021_Q3",,"0","12 - South Central","11","Crocker Amazon","Excelsior",,"RH-1","40-X","Balboa Park and Southwest Corridors PDA",,"37.7142018496","-122.437565205","58","58","9","1","7"
"POINT (-122.45023834216552 37.708487326756945)","107","Resident","6472008","80 OLIVER ST","1","BP ISSUED","2018-09-10T00:00:00.000","2",,"0","1","1","0","0",,,,"2014-000717PRJ","TWO STORY HORIZONTAL ADDITION AT THE REAR OF THE EXISTING BUILDING AND LEGALIZATION OF A 2ND UNIT AT THE GROUND FLOOR PER ORD. 43-14.","NEW UNIT @ GROUND FLOOR. 2 STORIES HORIZONTAL ADDITION @ REAR. ADD 2 BEDROOMS & 3 BATHROOMS & MEDIA ROOM & SITTING AREA.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","NKWIATKO",,"LI ZHUO RAN & CAI QIE",,,"1","0","2021","Q3","2021_Q3",,"0","12 - South Central","11","Crocker Amazon","Excelsior",,"RH-1","40-X","Balboa Park and Southwest Corridors PDA",,"37.7084873268","-122.450238342","58","58","9","1","7"
"POINT (-122.45773335984381 37.743252535550795)","1184","Resident","2936A028","68 ROCKWOOD CT","1","BP ISSUED","2019-06-25T00:00:00.000","2",,"0","1","1","0","0",,,,"2018-016050PRJ","Legalization of (e) unit at ground floor level. No changes to any building facade.New minimal fence to screen toters.","TO COMPLY WITH NOV 201857591. TO LEGALIZE EXTG UNAUTHORIZED DWELLING UNIT ON THE LOWER FLOOR. PLANT","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","DGANETSO",,,"4156401742",,"1","0","2021","Q3","2021_Q3",,"0","14 - Inner Sunset","7","West of Twin Peaks","West of Twin Peaks",,"RH-1(D)","40-X",,,"37.7432525356","-122.45773336","49","49","10","8","41"
