"landuse","blklot","nameaddr","entitled","beststat","bestdate","units","unitsnet","affordable","affordablenet","section415","aff_target","tenure_type","caseno","descript","dbidesc","total_gsf","net_gsf","cie_exist","cie","cienet","med_exist","med","mednet","mips_exist","mips","mipsnet","pdr_exist","pdr","pdrnet","ret_exist","ret","retnet","restaurant","restaurantnet","visit_exist","visit","visitnet","hotel_room_exist","hotel_room_prop","hotel_room_net","planner","sponsor","contact","contactph","pd","sd","pda_exist","pda_proposed","nhood_37","nhood_41","plans","zoning","height_bulk","sud","latitude","longitude","geocoded_column",":@computed_region_jwn9_ihcz",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md"
"Resident","1534003","423 10TH AV","1","CONSTRUCTION","2019-03-26","1","0",,,,,,"2016-006642PRJ","Conditional Use Authorization to permit a religious institution within an existing single family dwelling, first horizontal expansion, with roof deck.","PLACEING SMALL POOL WITHIN NEW 12'X25' SINGLE STORY ADDITION TO REAR OF HOUSE, DECK ABOVE ADDITION.NEW BATH NEXT TO POOL REVISION TO APPL #201512024023","0","0",,,,,,,,,,,,,,,,,"0",,,,,,,"CCAMPBEL",,"HECHT AHRON & HECHT SARA",,"1 - Richmond","1",,"Richmond Corridors","Inner Richmond","Inner Richmond",,"RH-2","40-X",,"37.78026257","-122.4688531","POINT (-122.4688531 37.78026257)","5","5","8","4","11"
"MIPS","4710084","144 CASHMERE ST","1","BP ISSUED","2017-07-11 9:42",,,,,,,,"2015-003067PRJ","The Project modified an existing affordable housing development through a Conditional Use Authorization-Planned Unit Development (PUD), pursuant to Planning Code Sections 303 and 304, establishing a new property management office and modified the amount of public open space (Planning Code Section 135) and the required rear yard (Planning Code Section 134). The Project included construction of a new one-story office building with approximately 900 square feet for the property management office (d.b.a. Ridge Point Non-Profit Housing Corporation) to serve the residents of the Ridgeview Terrace and the Jackie Robinson Apartments, which were developed by the San Francisco Redevelopment Agency.","ERECT 1 STORY, TYPE V-B, OFFICE BUILDING.","900","900","0",,,"0",,,"0","900","900","0",,,"0",,,,"0","0",,,,,,"JDISALVO","SGPA Architecture & Planning",,"4159830131","10 - South Bayshore","10","Bayview/Hunters Point Shipyard/Candlestick Point","Bayview/Southeast Neighborhoods","Bayview","Bayview Hunters Point","Bayview Hunters Point","RH-2","40-X",,"37.73747041","-122.3848234","POINT (-122.3848234 37.73747041)","86","86","2","9","1"
"MIPS","0861035","607 HAIGHT ST","1","BP ISSUED","2016-08-15 12:53",,,,,,,,"2016-001277PRJ","CHANGE OF USE TO B-3. SOCIAL SERVICE SECTION 790.50a. (Homeless Youth Alliance)","CHANGE OF USE TO B-3. SOCIAL SERVICE SECTION 790.50a.","0","0","0",,,"0",,,"0",,,"0",,,"0",,,,"0","0",,,,,,"SYOUNG",,"SHAW FAMILY TRUST",,"6 - Buena Vista","5",,"Central City Neighborhoods","Western Addition","Haight Ashbury","Lower Haight Public Realm Plan","NC-2","40-X","Lower Haight Alcohol Restrict","37.7716344","-122.4323112","POINT (-122.4323112 37.7716344)","26","26","4","11","3"
"Resident","4078018","701 HAMPSHIRE ST","0","BP FILED","2017-01-24","8","2",,,,,,"2017-001225PRJ","CREATE 2 NEW DWELLING UNITS @ GROUND FLR ENCLOSED CARPORT SPACE. VERTICAL ADDITION 2 UPPER UNITS DESIGNATED ""CONFORMING UNITS"" EXPANDED TO (N) 4TH STORY. (4) (E) UNIT INTERIOR SIZE TO REMAIN THE SAME. GARAGE FOR (1) CAR & (7) BICYCLE PARKING SPACES ACCESSED WITH (N) CURB CUT ON 19TH ST.","CREATE 2 NEW DWELLING UNITS @ GROUND FLR ENCLOSED CARPORT SPACE. VERTICAL ADDITION 2 UPPER UNITS DESIGNATED ""CONFORMING UNITS"" EXPANDED TO (N) 4TH STORY. (4) (E) UNIT INTERIOR SIZE TO REMAIN THE SAME. GARAGE FOR (1) CAR & (7) BICYCLE PARKING SPACES ACCESS","0","0",,,,,,,,,,,,,,,,,"0",,,,,,,"MBOUDREA","Troy Kashanipour Architecture",,"4154310869","8 - Mission","10","Eastern Neighborhoods","Eastern Neighborhoods","Mission","Mission","Mission (EN); Mission District Streetscape Plan","RH-2","40-X","Mission Alcohol Restrict; Fringe Financial Services RUD","37.76039614","-122.407862","POINT (-122.407862 37.76039614)","53","53","3","9","20"
"Resident","2611019","4 DIVISADERO ST","1","BP ISSUED","2018-01-24 8:44","5","1",,,,,,"2016-001796PRJ","One-story vertical addition with roof deck atop existing two-story-over-basement, four-unit building, facade modifications, and the addition of 1 accessory dwelling unit in basement (Ord 162-16).","VERTICAL ADDITION FOR (N) 3RD FLOOR & ROOF DECK, ACCESSORY DWELLING UNIT WITHIN BUILDING ENVELOPE ON THE BASEMENT FLOOR, SELECT INTERIOR REMODEL.","0","0",,,,,,,,,,,,,,,,,"0",,,,,,,"NKWIATKO","Knock Architecture & Design","Ryan Knock","4152153647","6 - Buena Vista","8",,"Central City Neighborhoods","Castro/Upper Market","Castro/Upper Market",,"RM-1","40-X",,"37.76742383","-122.4362459","POINT (-122.4362459 37.76742383)","112","112","7","5","5"
"Resident","4761036","1396 REVERE AV","0","BP FILED","2016-06-23","3","1",,,,,,"2016-008896PRJ","LEGALIZE 3RD UNIT CONSTRUCTED AS PART OF A DUPLEX PER ORD #43-14 INCLUDING KITCHEN","LEGALIZE 3RD UNIT CONSTRUCTED AS PART OF A DUPLEX PER ORD #43-14 INCLUDING KITCHEN","0","0","0",,,"0",,,"0",,,"0",,,"0",,,,"0","0",,,,,,"CCAMPBEL",,"CHEUNG JOHN T & MEI MEE",,"10 - South Bayshore","10","Bayview/Hunters Point Shipyard/Candlestick Point","Bayview/Southeast Neighborhoods","Bayview","Bayview Hunters Point","Bayview Hunters Point","RH-2","40-X",,"37.72967318","-122.3861122","POINT (-122.3861122 37.72967318)","86","86","2","9","1"
"Resident","3590014","3324 19TH ST","1","BP ISSUED","2016-07-05 12:24","10","6",,,,,,"2014-000255PRJ","Remodel existing unimproved first floor for 2 residential units, remodel existing second and third floor apartments, vertical addition of a fourth floor for 4 new residential units. Includes a rear horizontal addition.","VERITICAL ADDITION. REMODEL EXISTING UNIMPROVED 1ST & 2ND FL FOR 2 RESIDENTIAL UNITS. REMODEL EXISTING 2ND & 3RD FLOOR APARTMENTS. ADD 4TH, 5TH FL FOR 4 NEW RESIDENTIAL UNITS.","0","0","0",,,"0",,,"0",,,"0",,,"0",,,,,"0",,,,,,"SMENDRIN",,,"415-451-1740","8 - Mission","9","Eastern Neighborhoods","Eastern Neighborhoods","Mission","Mission","Mission (EN); Mission District Streetscape Plan","RTO-M","55-X","Mission Alcohol Restrict; Fringe Financial Services RUD","37.76054057","-122.417664","POINT (-122.417664 37.76054057)","53","53","3","2","20"
"Resident","1199017","1594 HAYES ST","0","BP Filed","2019-01-25","6","2",,"0",,,,,,"ADD TWO NEW ACCESSORY DWELLING UNITS PER ORDINANCE 162-16. TO EXISTING FOUR UNIT, THREE STORY OVER B","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,"5 - Western Addition","5",,"Central City Neighborhoods","Haight Ashbury","Lone Mountain/USF",,"RM-1","40-X",,"37.77459849","-122.4426181","POINT (-122.4426181 37.77459849)","24","24","7","11","18"
"Resident","3505032A","1621 MARKET ST","0","BP Filed","2019-05-01","185","185",,"0",,,,,,"MAYOR DIR 17-02. TO ERECT 9 STORIES, 1 BASEMENT, TYPE I-A, 185 RESIDENTIAL UNITS, WITH RETAIL & PARK","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,"8 - Mission","6","Market & Octavia","Market Octavia","South of Market","Mission","Market and Octavia; The Market Street Hub Project; Market and Octavia Living Alleys","NCT-3","85-X","1629 Market Street SUD","37.77364419","-122.4204353","POINT (-122.4204353 37.77364419)","32","32","1","10","20"
"Resident","0133044","335 GREEN ST","1","BP APPROVED","2018-12-11 11:53","3","1",,"0",,,,,,"CONVERT GROUND FLR STORAGE SPACES INTO (1) NEW DWELLING UNIT PER ORD NO 162-16. AREA OF WORK AND PAT","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,"3 - Northeast","3","Downtown-Van Ness-Geary","Downtown/Van Ness/Northeast Neighborhoods","North Beach","North Beach",,"RM-1","40-X","Telegraph Hill-NB Residential","37.79974519","-122.4048028","POINT (-122.4048028 37.79974519)","18","18","6","3","23"
"Resident","0028006E","2624 LEAVENWORTH ST","1","BP APPROVED","2017-03-22 8:51","3","1",,,,,,"2015-012195PRJ","ADD GARAGE LEVEL APARTMENT. N/A ORDINANCE #155-13","ADD GARAGE LEVEL APARTMENT. N/A LEGALIZE UNIT PER ORDINANCE #43-14","0","0","0",,,"0",,,"0",,,"0",,,"0",,,,"0","0",,,,,,"SJIMENEZ",,"VIRGINIA M BILLANTE TRUST",,"3 - Northeast","2","Downtown-Van Ness-Geary","Downtown/Van Ness/Northeast Neighborhoods","Russian Hill","Russian Hill","Fisherman’s Wharf Public Realm Plan; Northeast Waterfront","RH-3","40-X","Waterfront 2","37.80539807","-122.4183417","POINT (-122.4183417 37.80539807)","99","99","6","6","32"
"Resident","3766012","400 BEALE ST","1","PL Approved","2017-04-13","1","-1",,,,,,"2016-005411PRJ","Dwelling unit Merger Application to permit the merger of two (2) condo units.",,"0","0","0",,,"0",,,"0",,,"0",,,"0",,,,"0","0",,,,,,"EJARDINE",,,"9494560297","9 - South of Market","6","Downtown-Van Ness-Geary","Transbay/Rincon Hill","South of Market","Financial District/South Beach","Rincon Hill Streetscape Plan; Rincon Hill","RH DTR","65-X",,"37.78690493","-122.3909203","POINT (-122.3909203 37.78690493)","30","30","1","10","8"
"Resident","6994026","544 GARFIELD ST","0","BP Filed","2019-03-08","2","1",,"0",,,,,,"ADD SINGLE STORY 630 SQ FT. 1ST STORY: ADU W/ KITCHEN & BATHROOM PER ADU ORDINANCE 95-17","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,"13 - Ingleside","11","19th Avenue","Balboa Park and Southwest Corridors","Ocean View","Oceanview/Merced/Ingleside",,"RH-1","40-X","Oceanview Large Residence","37.71985147","-122.4679073","POINT (-122.4679073 37.71985147)","64","64","10","1","24"
"Resident","2344A002","2307 15TH AV","1","CONSTRUCTION","2019-06-27","2","1",,"0",,,,,,"IN RESPONSE TO NOV #201763801 TO LEGALIZE UNAUTHORIZED DWELLING UNIT AT GROUND FLR PER ORDINANCE 43-","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,"14 - Inner Sunset","7",,"Sunset Corridors and Forest Hill","Parkside","West of Twin Peaks",,"RH-1(D)","40-X",,"37.74491322","-122.4717314","POINT (-122.4717314 37.74491322)","44","44","10","8","41"
"Resident","2628034","4500 17TH ST","0","BP FILED","2015-03-20","1","1",,,,,,,,"ERECT 4-STORY, 1 BASEMENT, TYPE 5A, SINGLE FAMILY DWELLING UNIT BLDG.","0","0","0",,,"0",,,"0",,,"0",,,"0",,,,"0","0",,,,,,"EJACKSON",,,,"6 - Buena Vista","8",,,"Castro/Upper Market","Castro/Upper Market",,"RH-2","40-X","Corona Heights Large Residence","37.76207085","-122.4454248","POINT (-122.4454248 37.76207085)","112","112","7","5","5"
"Resident","3961018","335 POTRERO AV","0","BP Filed","2017-12-08","2","0",,"0",,,,,,"HORIZONTAL & VERTICAL ADDITION TO EXISTING BLDG. ADD BEDROOMS FOR RESIDENTIAL UNITS & ADD 3 LEVELS F","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,"8 - Mission","10","Eastern Neighborhoods","Eastern Neighborhoods","Mission","Mission","Showplace Square/Potrero Hill (EN); Mission District Streetscape Plan","PDR-1-G","58-X",,"37.76526611","-122.4071527","POINT (-122.4071527 37.76526611)","54","54","3","9","20"
"Resident","5406016","220 WILLIAMS AV","1","CONSTRUCTION","2019-04-17","1","1",,,,,,"2011.0201","Demo exisitng building onsite and construct a new 3-story, 1-family dwelling with 1 off-street parking space.","TO ERECT 3 STORIES, NO BASEMENT, SINGLE FAMILY DWELLING.","0","0","0",,,"0",,,"0",,,"0",,,"0",,,,,"0",,,,,,"CTOWNES",,,,"10 - South Bayshore","10","Bayview/Hunters Point Shipyard/Candlestick Point","Bayview/Southeast Neighborhoods","Bayview","Bayview Hunters Point","Bayview Hunters Point","RH-1","40-X","3rd St Alcohol Restrict","37.73023706","-122.3976088","POINT (-122.3976088 37.73023706)","87","87","2","9","1"
"Mixres","6506038","4143 24TH ST","1","BP ISSUED","2019-05-15 15:32","3","2",,,,,,"2016-001190PRJ","Change of use to re-establish a previous non-residential use at the ground floor.  A two story horizontal and vertical addition at the rear of the building.  Creating two additional two-bedroom dwelling units.  Removal of one parking space to change use from parking to Dental Office at the ground floor.  Creating four (4) bicycle parking spaces.","CHANGE OF USE. HORIZONTAL & VERTICAL ADDITION. CONVERT GARAGE & LOWER UNIT INTO A DENTAL OFFICE. EXTEND TOWARD THE REAR AND UPWARD FOR 3 RESIDENTIAL UITS ON TOP.","1297","1297","0",,,"0","1297","1297","0",,,"0",,,"0",,,,"0","0",,,,,,"JHORN","Heston Chau Architect",,"4155678800","7 - Central","8",,,"Noe Valley","Noe Valley",,"NCD-24TH-NOE-VALLEY","40-X",,"37.7509931","-122.4350647","POINT (-122.4350647 37.7509931)","84","84","3","5","22"
"Vacant","1048045","2742 Bush St","0","PL Filed","2019-03-18",,"0",,"0",,,,"2018-009028PRJ","UDU (4th unit) on ground floor in the back behind garage.",,"0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,"MDITO",,"LYNCH CECILIA M",,"5 - Western Addition","2","Downtown-Van Ness-Geary","Central City Neighborhoods","Western Addition","Pacific Heights",,"RH-2","40-X",,"37.7861509","-122.4425412","POINT (-122.4425412 37.7861509)","103","103","8","6","30"
"Resident","1233016","1352 HAIGHT ST","0","BP FILED","2016-12-22","4","2",,,,,,,,"RENOV WITHIN(E)BLDG ENVELOPE&ENCLOS 2-STORY(E)4-STORY LITEWELL(E)2 RES&1 COMM UNIT BLDG.FILL IN UNDERRM AT REAR PER 2A BULLETIN#4.REALLOTE(E) PARTIAL STORAGE/COMM SPACE TO CREATE2 ADD DWELLING UNITS.FIRE RATING UPGRADES,MECH,ELEC,PLUMB UPGRADE UNDER SEP P","0","0",,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"6 - Buena Vista","5",,"Central City Neighborhoods","Haight Ashbury","Haight Ashbury","Haight Ashbury Public Realm Plan","NCD-HAIGHT","40-X","Fringe Financial Services RUD; Haight Street Alcohol Restricted Use","37.77060154","-122.4445251","POINT (-122.4445251 37.77060154)","25","25","7","11","3"
"Mixres","0206002","447 BATTERY ST","0","PL FILED","2016-06-23","9","9",,,,,,"2014.1036","Demolition of existing three story building.  Construction of a new 18 story hotel/residential project.  Project will have approximately 144 hotel rooms, 9 residential units, hotel and residential lobby, ground level retail, loading dock and below grade parking.  Project conforms to current zoning and permitted uses.  Historic rating of existing building is Category V.",,"85510","67534",,,,,,,"12376","0","-12376",,,,"5600","2470","-3130",,"0",,"83040","83040",,"144","144","CALEXAND",,,,"3 - Northeast","3","Downtown-Van Ness-Geary","Downtown/Van Ness/Northeast Neighborhoods","Financial District","Chinatown","Downtown","C-3-O","200-S",,"37.79555417","-122.4007287","POINT (-122.4007287 37.79555417)","108","108","6","3","6"
"Resident","1219018","102 BAKER ST","1","BP ISSUED","2017-01-19 13:40","3","1",,,,,,"2014-002655PRJ","COVERT (E) STORAGE SPACE @ 1ST FLR INTO GARAGE W/TOILET (UNDER SEP PERMIT). REBUILD (E) FRONT  STAIR. NEW INTERIOR STAIR TO 3RD & 4TH FLR UNITS. RELOCATE KIT & BATH AT 2ND & 3RD FLR. COMPLETE REMODEL OF 4TH FL-LEGALIZE 4TH FL (N) UNIT C. SEISMIC UPGRADE FIRE SPRINKLER SYSTEM. Reconstruction of rear egress stair. Addition of two new dormers.","COVERT (E) STORAGE SPACE @ 1ST FLR INTO GARAGE W/TOILET (UNDER SEP PERMIT). REBUILD (E) FRONT PORT & STAIR (UNDER SEP PERMIT). NEW INTERIOR STAIR TO 3RD & 4TH FLR UNITS. RELOCATE KIT & BATH AT 2ND & 3RD FLR. COMPLETE REMODEL OF 4TH FL-LEGALIZE 4TH FL (N)","0","0","0",,,"0",,,"0",,,"0",,,"0",,,,,"0",,,,,,"AKIRBY",,"NEDEAU 1994 LIVING TRUST THE",,"6 - Buena Vista","5",,"Central City Neighborhoods","Haight Ashbury","Haight Ashbury",,"RH-3","40-X",,"37.77201729","-122.4402495","POINT (-122.4402495 37.77201729)","112","112","7","11","3"
"Resident","4914013","2845 INGALLS ST","0","BP Filed","2018-01-22","1","1",,"0",,,,,,"REAR BUILD; VERTICAL ADDITION CONVERT (E) GARAGE INTO SINGLE FAMILY DWELLING, ADD 2ND FLOOR, ADD (N)","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,"10 - South Bayshore","10","Bayview/Hunters Point Shipyard/Candlestick Point","Bayview/Southeast Neighborhoods","Bayview","Bayview Hunters Point","Bayview Hunters Point","RM-1","40-X",,"37.7210016","-122.3909943","POINT (-122.3909943 37.7210016)","88","88","2","9","1"
"Mixres","3702308","TRINITY PLAZA","1","CONSTRUCTION","2019-06-17","501","501","74","74","On-site BMR Project",,"Rental","2002.1179","The proposed project is to demolish the existing 263,602gsf, 377 unit apartment complex and construction of a 1,500,000gsf three connected residential buildings over a 2-story podium, containing about 1,410 dwelling units, 20,000gsf of ground-floor retail, and 1,500 off-street parking spaces.","TO ERECT 18 STORIES, 6 BASEMENTS, 501 UNITS RESIDENTIAL, RETAIL WITH PARKING BUILDING.","30000","30000","0",,,"0",,,"0",,,"0",,,"0","30000","30000",,"0","0",,,,,,,,,,"4 - Downtown","6","Downtown-Van Ness-Geary","Downtown/Van Ness/Northeast Neighborhoods","South of Market","South of Market","Downtown","C-3-G","240-S","Trinity Plaza","37.77844093","-122.4134792","POINT (-122.4134792 37.77844093)","32","32","5","10","34"
"Mixres","5311033","4730 - 4736 03RD ST","0","BP FILED","2017-02-01","3","1",,,,,,"2016-010950PRJ","Legalization of one unauthorized dwelling unit at rear of property.","IN REAR YARD BUILDING, LEGALIZATION OF RESIDEN UNIT AT LEVEL TWO ABOVE COMMERCIAL.","4025","1275",,,"0",,,"0",,,"0",,,"0",,"4025","1275",,"0",,,"0",,,,"KPHUNG",,,"4152971546","10 - South Bayshore","10","Bayview/Hunters Point Shipyard/Candlestick Point","Bayview/Southeast Neighborhoods","Bayview","Bayview Hunters Point","Bayview Hunters Point","NC-3","40-X","Third Street; 3rd St Alcohol Restrict; Fringe Financial Services RUD","37.73521318","-122.3908871","POINT (-122.3908871 37.73521318)","86","86","2","9","1"
"Resident","6527039","1085 CAPP ST","0","BP FILED","2016-10-12","2","2",,,,,,"2016-014032PRJ","CONSTRUCT (N) 3-STORY MULTI-FAMILY DWELLING UNIT","CONSTRUCT (N) 3-STORY MULTI-FAMILY DWELLING UNIT","0","0",,,,,,,,,,,,,,,,,"0",,,,,,,"EJARDINE","Studio 797",,"4158719976","8 - Mission","9","Eastern Neighborhoods","Eastern Neighborhoods","Mission","Mission","Mission (EN); Mission District Streetscape Plan","RTO-M","40-X","Mission Alcohol Restrict; Calle 24 SUD; Fringe Financial Services RUD","37.74942764","-122.4167712","POINT (-122.4167712 37.74942764)","53","53","3","2","20"
"Resident","6088017","418 PERSIA AV","0","BP Filed","2019-02-19","2","1",,"0",,,,,,"LEGALIZE THE UNPERMITED 2ND FLOOR ADDITION @ REAR ALONG WITH UNAUTHORIZED ROOM ON THE GROUND FLOOR A","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,"12 - South Central","11","Mission-San Jose Corridor","Balboa Park and Southwest Corridors","Excelsior","Excelsior",,"RH-1","40-X",,"37.72125677","-122.432586","POINT (-122.432586 37.72125677)","90","90","9","1","7"
"Resident","1049058","1805 DIVISADERO ST","0","BP Filed","2018-11-29","1","1",,"0",,,,,,"COMPLY W/ NOV 201777332 BEFORE RESTORE DWELLING UNIT @ THE 2/FLOOR. LEGALIZATION OF RESIDENTIAL UNIT","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,"5 - Western Addition","2","Downtown-Van Ness-Geary","Central City Neighborhoods","Western Addition","Pacific Heights",,"NC-2","40-X",,"37.78633521","-122.4404093","POINT (-122.4404093 37.78633521)","103","103","8","6","30"
"Resident","1509036","542 36TH AV","0","BP Filed","2017-06-08","3","1",,"0",,,,,,"LEGALIZE (E) UNAUTHORIZED DWELLING UNIT UNDER ORD #43-14.","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,"1 - Richmond","1",,"Richmond Corridors","Outer Richmond","Outer Richmond",,"RH-2","40-X",,"37.77868187","-122.4961288","POINT (-122.4961288 37.77868187)","8","8","8","4","29"
"Resident","1404006","325 29TH AV","1","BP ISSUED","2019-04-01 8:57","2","2",,,,,,"2015-008674PRJ","Proposed demolition of existing 1-story dwelling and construction of a new 4-story, 2-unit residential building.","TO ERECT 4 STORIES, NO BASEMENT, 2 UNITS RESIDENTIAL BUILDING.","0","0","0",,,"0",,,"0",,,"0",,,"0",,,,"0","0",,,,,,"CMAY","Schaub Ly Architects Inc.",,"4156828060","1 - Richmond","1",,"Richmond Corridors","Outer Richmond","Outer Richmond",,"RH-2","40-X",,"37.78318484","-122.4895856","POINT (-122.4895856 37.78318484)","8","8","8","4","29"
"Resident","6017013","362 MADRID ST","0","BP Filed","2017-06-20","2","1",,"0",,,,,,"COMPLY W/COMPLAINT#201782940. UNIT LEGALIZATION ORD 43-4. LEGALIZATION OF UNIT INSTALLED WITHOUT PER","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,"12 - South Central","11","Mission-San Jose Corridor","J Church and Mission Corridor","Excelsior","Excelsior",,"RH-1","40-X",,"37.72386246","-122.4314487","POINT (-122.4314487 37.72386246)","90","90","9","1","7"
