"project_type","blklot","nameaddr","entitled","beststat","bestdate","units","unitsnet","affordable","affordablenet","section415","aff_target","tenure_type","caseno","descript","dbidesc","total_gsf","net_gsf","cie_exist","cie","cienet","med_exist","med","mednet","mips_exist","mips","mipsnet","pdr_exist","pdr","pdrnet","ret_exist","ret","retnet","restaurant","restaurantnet","visit_exist","visit","visitnet","hotel_room_exist","hotel_room_prop","hotel_room_net","planner","sponsor","contact","contactph","pd","supedist","pda","neighborhood","nhood_1990","year","qtr","year_qtr","latitude","longitude","geocoded_column",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md"
"Resident","3615055","606 CAPP ST","true","CONSTRUCTION","2019-03-19T00:00:00.000","20","20","0","0","Fee Payment",,,"2015-010361PRJ","New construction of a 20 unit residential building on four levels.  There will be no vehicular parking provided.  Site is currently used as a parking lot, there are no structures present.

The PPA was submitted on 8/10/15 and the 90 day deadline is 11/8/1","TO ERECT 4 STORIES OF 20 DWELLING UNITS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","SOUTHEAS","Michael Leavitt Architecture",,"4156749100","8 - Mission","9","Eastern Neighborhoods","Mission","Mission","2019","Q1","2019_Q1","37.75673508","-122.4180919","POINT (-122.4180919 37.75673508)","53","3","2","20"
"Resident","4790005","1824 JENNINGS ST","false","BP FILED","2015-11-09T00:00:00.000","2","1","0","0",,,,,,"COMPLY WITH COMPLIANT# 2015/011268 ENF, 201569252 & 201569661 & 201567611. LEGALIZE DWELLING UNIT @ 1ST FLOOR PER ORDINANCE NO# 43-14.
** MAHER: COMPLIANCE WITH ORDINANCE NO# 155-13 NOT REQUIRED **","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","YEUNGMIN",,,,"10 - South Bayshore","10","Bayview/Hunters Point Shipyard/Candlestick Point","Bayview Hunters Point","Bayview","2019","Q1","2019_Q1","37.72868956","-122.3874875","POINT (-122.3874875 37.72868956)","86","2","9","1"
"Mixres","0331011","168 - 186 EDDY ST","true","CONSTRUCTION","2019-04-01T00:00:00.000","113","113","113","113",,"50% AMI;","Rental","2015-001077PRJ","Change of use from a parking lot to an 8 story mixed-use residential/retail development.  100% affordable housing project proposing 113 Units.","ERECT 9 STORY, TYPE 1, ZERO BASEMENT, 113 DWELLING UNIT AND RETAIL BUILDING.","5297","5297","0","0","0","0","0","0","0","0","0","0","0","0","0","5297","5297","0","0","0","0","0","0","0","0","FOSTER N",,"EDDY & TAYLOR ASSOCS LP",,"4 - Downtown","6","Downtown-Van Ness-Geary","Tenderloin","Downtown/Civic Center","2019","Q1","2019_Q1","37.78465846","-122.4106958","POINT (-122.4106958 37.78465846)","20","5","10","36"
"Resident","4088024","829 YORK ST","true","BP FILED","2017-03-02T00:00:00.000","3","1","0","0",,,,"2016-009206PRJ","TO COMPLY WITH NOV 201322371. LEGALIZE (E) GROUND FLOOR UNIT INTO A 3RD DWELLING UNIT.","TO COMPLY WITH NOV 201322371. LEGALIZE (E) GROUND FLOOR UNIT INTO A 3RD DWELLING UNIT.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","KCONNER","DANIEL & ELIZABETH L DE CABALLERO 2","DANIEL & ELIZABETH L DE CABALLERO 2",,"8 - Mission","9","Eastern Neighborhoods","Mission","Mission","2019","Q1","2019_Q1","37.75818062","-122.408424","POINT (-122.408424 37.75818062)","53","3","2","20"
"Resident","4274005","1342 YORK ST","true","CONSTRUCTION","2019-02-20T00:00:00.000","2","1","0","0",,,,,,"COMPLY W/ NOV CES 201248561. CONVERT SINGLE FAMILY DWELLING TO 2 UNITS RESIDENTIAL. 2ND FL: MODIFY (E) ROOF @ REAR, ADD (2) SKYLIGHTS; ADD (N) KITCHEN, REMODEL BATH. GROUND FL: INSTALL 1-HOUR RATED SEPARATION BETWEEN (N) UNIT, GROUND FLOOR REAR ADDITION A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","DISALVOJ",,,,"8 - Mission","9","Eastern Neighborhoods","Mission","Mission","2019","Q1","2019_Q1","37.75051962","-122.4082453","POINT (-122.4082453 37.75051962)","53","3","2","20"
"Resident","2629A033","379 - 383 UPPER TER","true","PL Approved","2017-11-29T00:00:00.000","4","1","0","0",,,,"2016-002089PRJ","Infill below existing deck, infill at hillside below existing building, reduce carport pad for stair access to roof deck, new roof deck, pop-up at garage, opening in deck sidewall and property line, balcony and new 1st floor reconfiguration of units create a new A.D.U.",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"Kelly Melendez","Kelly Melendez","415-305-4959","6 - Buena Vista","8",,"Haight Ashbury","Haight Ashbury","2019","Q1","2019_Q1","37.76311131","-122.4461836","POINT (-122.4461836 37.76311131)","112","7","5","3"
"Mixres","5237013","1375 EVANS AV","true","BP ISSUED","2015-10-05T00:00:00.000","1","1","0","0",,,,,,"ERECT 2-STORY, TYPE 5, WORKSHOP COMMERCIAL AND 1 DWELLING UNIT BUILDING. N/A FOR MAHER ORDINANCE NO. 155-13.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","JSPEIRS",,,,"10 - South Bayshore","10","Bayview/Hunters Point Shipyard/Candlestick Point","Bayview Hunters Point","Bayview","2019","Q1","2019_Q1","37.74040827","-122.3844516","POINT (-122.3844516 37.74040827)","86","2","9","1"
"Resident","5709016","363 BOCANA ST","true","BP FILED","2015-09-23T00:00:00.000","3","1","0","0",,,,"2015-013460PRJ","Approved 1/13/2016, per NSR #2016K184431 recorded on 1/5/2016, to legalize a third dwelling unit at the ground floor of an existing two-family three-story residential dwelling, per Section 207.3 (Ord #43-14). Comply with NOV #201391301. Construct a raised deck and stair to replace the existing deck and stair at the first floor at the rear of an existing two-family three-story residential dwelling.","TO COMPLY WITH NOV #201391301. LEGALIZATION OF DWELLING UNIT including the rebuilding of the deck and stairs at the rear of the building, ORD 43-14.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","CLARKECO",,"LAMA FAMILY LTD PTNRSHP",,"11 - Bernal Heights","9",,"Bernal Heights","Bernal Heights","2019","Q1","2019_Q1","37.73834026","-122.4188838","POINT (-122.4188838 37.73834026)","61","9","2","2"
"Resident","7209004B","2965 25TH AV","false","BP FILED","2015-12-23T00:00:00.000","2","1","0","0",,,,"2016-000221PRJ","LEGALIZE DWELLING UNIT AT 1/F PER ORDINANCE NO.43-14","LEGALIZE DWELLING UNIT AT 1/F PER ORDINANCE NO.43-14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","YEUNGMIN","QUAN JOHNSON Y & JEANNIE C","QUAN JOHNSON Y & JEANNIE C",,"13 - Ingleside","7",,"Sunset/Parkside","Lakeshore","2019","Q1","2019_Q1","37.73316403","-122.4813112","POINT (-122.4813112 37.73316403)","62","10","8","35"
"Resident","5406018","240 WILLIAMS AV","true","BP ISSUED","2017-11-20T00:00:00.000","1","1","0","0",,,,"2015-009720PRJ","ERECT 3-STORY, TYPE 5B, SINGLE FAMILY DWELLING BUILDING.","ERECT 3-STORY, TYPE 5B, SINGLE FAMILY DWELLING BUILDING.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","KDURANDE",,"CHAN WING ON",,"10 - South Bayshore","10","Bayview/Hunters Point Shipyard/Candlestick Point","Bayview Hunters Point","Bayview","2019","Q1","2019_Q1","37.73026149","-122.397779","POINT (-122.397779 37.73026149)","87","2","9","1"
"Mixed","0196028","ACADEMY OF ART UNIVERSITY (AAU)","false","PL FILED","2016-08-17T00:00:00.000","0","0","0","0",,,,"2016-010637PRJ","Conditional Use Authorization for Change of Use from Office and retail to office and Post-Secondary Educational Institution and retail.",,"2704","0","0","1826","1826","0","0","0","0","0","-1826","0","0","0","0","878","0","0","0","0","0","0","0","0","0","TCHANG","Academy of Art University",,"4152742200","3 - Northeast","3","Downtown-Van Ness-Geary","Chinatown","Financial District","2019","Q1","2019_Q1","37.79570641","-122.4031367","POINT (-122.4031367 37.79570641)","106","6","3","6"
"Resident","3767305","429 BEALE ST","true","PL APPROVED","2018-06-12T00:00:00.000","140","140","19","19","BMR","55% AMI;",,"2014-002033PRJ","Demolition of two existing self-storage structures. New construction of a residential building containing 140 dwelling units, 70 auto parking spaces, and 110 bicycle parking spaces.",,"0","-2300","0","0","0","0","0","0","0","0","-2300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","AHUISMAN","Reuben, Junius & Rose, LLP",,"415-567-9000","9 - South of Market","6","Downtown-Van Ness-Geary","Financial District/South Beach","South of Market","2019","Q1","2019_Q1","37.78724764","-122.3903956","POINT (-122.3903956 37.78724764)","30","1","10","8"
"Resident","1222014","1460 PAGE ST","true","BP ISSUED","2016-12-15T00:00:00.000","3","1","0","0",,,,"2017-004837PRJ","LEGALIZATION OF AN (E) NON-CONFORMING 1ST FLR/GARDEN LVL UNIT UNDER THE BOARD OF SUPERVISORS ORDINANCE NO 43-14. UNIT EXISTED PRIOR TO JAN 1ST 2013.","RENOVATION OF TOP 3 FLOORS. INCLUDING INSTALLATION OF 3RD DWELLING UNIT AT TOP FLR. EGRESS IMPROVEMENTS. NEW DORMERS AT ATTIC LEVEL. NO EXPANSION OF BUILDING ENVELOPE PROPOSED (NO ADDITIONS). COMPLY WITH COMPLAINT#199921637. LEGALIZE GROUND FLOOR UNIT (14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","EOROPEZA","Kerman Morris Architects",,"4157490302","6 - Buena Vista","5",,"Haight Ashbury","Haight Ashbury","2019","Q1","2019_Q1","37.77150991","-122.4449036","POINT (-122.4449036 37.77150991)","25","7","11","3"
"Resident","4591C001","HUNTERS POINT SHIPYARD","true","PL APPROVED","2014-10-09T00:00:00.000","669","669","0","0",,,,"2013.0196","Hunters Point Shipyard Phase 1 D4D amendments and associated review of buildings within Phase I","Multiple Permits","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","AA CONV",,,,"10 - South Bayshore","10","Bayview/Hunters Point Shipyard/Candlestick Point","Bayview Hunters Point","Bayview","2019","Q1","2019_Q1","37.72983494","-122.3708391","POINT (-122.3708391 37.72983494)","78","2","9","1"
"Resident","0194013","918 GRANT AV","false","BP FILED","2016-09-29T00:00:00.000","2","1","0","0",,,,,,"T.I OF AN (E) MIXED-USED STRUCTURE WITH NO CHANGE TO (E) AREA & USE. ADD ONE NEW DWELLING UNIT WITH (E) BUILDING ENVELOPE. REPLACE ALL WINDOWS IN KIND EXCEPT GROUND FLOOR. PROVIDE LIMITED BARRIER FREE IMPROVEMENT, RENOVATE ALL RESTROOMS, CORRECT MEANS OF","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","APERRY",,,,"3 - Northeast","3","Downtown-Van Ness-Geary","Chinatown","Chinatown","2019","Q1","2019_Q1","37.7954586","-122.4064074","POINT (-122.4064074 37.7954586)","104","6","3","6"
"Resident","7116035","354 HEAD ST","false","BP FILED","2016-02-02T00:00:00.000","2","1","0","0",,,,"2016-001659PRJ","UNIT LEGALIZATION ORDINANCE 43-14. WITHOUT PERMIT. COMPLY W/#201563151 & 201580138. LEGALIZE (E) KITCHEN. BATHROOM & CONSTRUCT HOME OFFICE. ALL WORK AT GROUND FL.","UNIT LEGALIZATION ORDINANCE 43-14. WITHOUT PERMIT. COMPLY W/#201563151 & 201580138. LEGALIZE (E) KITCHEN. BATHM & CONSTRUCT HOME OFFICE. ALL WORK AT GROUND FL.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ALEXANDE","SIEH CHIU HUNG SIEH","SIEH CHIU HUNG",,"13 - Ingleside","11","19th Avenue","Oceanview/Merced/Ingleside","Ocean View","2019","Q1","2019_Q1","37.71352292","-122.4641159","POINT (-122.4641159 37.71352292)","65","10","1","24"
"Resident","6410010","905 GENEVA AV","true","CONSTRUCTION","2019-03-29T00:00:00.000","4","4","0","0",,,,"2015-009578PRJ","CHANGE OF USE: (E) THERAPY MASSAGE CENTER - 2ND FL (PERSONAL SERVICES). CHANGE TO (4) APARTMENT UNITS ON 2ND FL. (N) GARDEN ROOF DECK & (N) STAIRS TO ROOF. N/A FOR MAHER ORDINANCE.","CHANGE OF USE: (E) THERAPY MASSAGE CENTER - 2ND FL (PERSONAL SERVICES). CHANGE TO (4) APARTMENT UNITS ON 2ND FL. (N) GARDEN ROOF DECK & (N) STAIRS TO ROOF. N/A FOR MAHER ORDINANCE.","0","-3878","0","0","0","0","0","0","0","0","-3878","0","0","0","0","0","0","0","0","0","0","0","0","0","0","TKENNEDY",,"HAWK LING & KETTY FONG LOU REVOC",,"12 - South Central","11","Mission-San Jose Corridor","Excelsior","Excelsior","2019","Q1","2019_Q1","37.716464","-122.4406586","POINT (-122.4406586 37.716464)","90","9","1","7"
"Mixres","0595008","2050 VAN NESS AV / 1675 PACIFIC AV","false","PL FILED","2016-03-01T00:00:00.000","63","63","0","0",,"18% if rental or 20% if owner",,"2014.1573","Replace existing structure on site with an 8-story multi-family residential project with ground floor retail and parking.",,"1378","-11030","0","0","0","0","0","0","670","0","-670","6625","0","-6625","5113","1378","-3735","0","0","0","0","0","0","0","0","AA CONV",,,,"3 - Northeast","3","Downtown-Van Ness-Geary","Russian Hill","Nob Hill","2019","Q1","2019_Q1","37.79463219","-122.4227955","POINT (-122.4227955 37.79463219)","105","4","3","32"
"Resident","1168043","2739 MCALLISTER ST","true","BP ISSUED","2017-02-02T00:00:00.000","3","1","0","0",,,,"2015-012083PRJ","CONVERT (E) 2 UNITS RESIDENTIAL BLDG INTO A 3 UNITS RESIDENTIAL WITH HORIZ. ADDITION AT THE REAR. (E)BLDG - REMODEL 1/F TO PROVIDE 3 CAR GARAGE & UTILITY RM AT 1/F ADDITION - 3 STORY ADDITION AT REAR YARD W/6 FEET 6 INCHES SETBACK TO THE (E) BLDG. ADD NEW STAIR TO CONNECT (N)3/F BETWEEN (E) & (N)","CONVERT (E) 2 UNITS RESIDENTIAL BLDG INTO A 3 UNITS RESIDENTIAL WITH HORIZ. ADDITION @ THE REAR. (E)BLDG REMODEL 1/F TO PROVIDE 3 CAR GARAGE & UTILITY RM @ 1/F ADDITION. 3 STORY ADDITION AT REAR YARD W/6 FEET 6 INCHES SETBACK TO (E) BLDG. ADD NEW STAIR TO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ALEXANDE",,"LAU MELINDA",,"1 - Richmond","1",,"Lone Mountain/USF","Inner Richmond","2019","Q1","2019_Q1","37.77510696","-122.4571953","POINT (-122.4571953 37.77510696)","12","8","4","18"
"Resident","6651014","21 LAIDLEY ST","false","BP FILED","2016-04-04T00:00:00.000","1","1","0","0",,,,"2016-004520PRJ","EXISTING GARDEN COTTAGE IN REAR YARD TO BE CONVERTED TO AN ACCESSORY DWELLING UNIT, INTERIOR RENOVATION TO INCLUDE NEW BATHROOM AND KITCHEN, NEW ALUMINUM FRENCH DOORS A BEDROOM AND NEW ALUMINUM WINDOW AT BATHROOM.","EXISTING GARDEN COTTAGE IN REAR YARE TO BE CONVERTED TO AN ACESSORY DWELLING UNIT, INTERIOR RENOVATION TO INCLUDE NEW BATHROOM AND KITCHEN, NEW ALUMIUM FRENCH DOORS A BEDROOM AND NEW ALUMIRUM WINDOW AT BATHROOM.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ALEXANDE","COOK BENJAMIN J COOK","COOK BENJAMIN J",,"7 - Central","8",,"Glen Park","Glen Park","2019","Q1","2019_Q1","37.74133229","-122.4314015","POINT (-122.4314015 37.74133229)","59","9","5","10"
"Resident","1081019","2478 GEARY BL","false","PL FILED","2016-06-08T00:00:00.000","6","5","0","0",,,,"2016-006164PRJ","Proposed addition to (E) SFH. Exterior alterations and additions. Addition of 2 (N) dwelling units.",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"Owners","Boon Shiu & Keehyun Choi","4085295302","1 - Richmond","2","Downtown-Van Ness-Geary","Presidio Heights","Western Addition","2019","Q1","2019_Q1","37.78300424","-122.4441172","POINT (-122.4441172 37.78300424)","103","8","6","31"
"Mixres","3786035","636 - 648 04TH ST","false","PL FILED","2018-01-30T00:00:00.000","427","427","0","0",,,,"2015-003880PRJ","Demolish two existing one and two story commercial buildings and general advertising billboard.  Construct 350 foot tall primarily residential tower with 427 units and ground floor commercial space.  The project would provide 119 parking spaces, and 3,165",,"4450","-9940","0","0","0","0","0","0","5000","0","-5000","0","0","0","9390","4450","-4940","0","0","0","0","0","0","0","0","VBYRD","Solbach Property Group",,"4156377373","9 - South of Market","6","Eastern Neighborhoods","South of Market","South of Market","2019","Q1","2019_Q1","37.77772774","-122.3962406","POINT (-122.3962406 37.77772774)","32","1","10","34"
"Resident","5991001","300 - 308 UNIVERSITY ST","true","BP ISSUED","2017-06-09T00:00:00.000","1","1","0","0",,,,"2014.1345","New construction of four single-family dwellings on four vacant lots.","TO ERECT 3 STORIES, NO BASEMENT, SINGLE FAMILY DWELLING.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","EJASZEWS",,,,"12 - South Central","9",,"Portola","Excelsior","2019","Q1","2019_Q1","37.72634449","-122.4142602","POINT (-122.4142602 37.72634449)","92","2","2","25"
"Resident","3609002","2410 MISSION ST","false","BP FILED","2016-08-29T00:00:00.000","8","8","0","0",,,,,,"VERTICAL ADDITION. DEMOLISH ROOF OF EXISTING 1-STORY COMMERCIAL & BUILD (N) STRUCTURE & 4-STORY WOOD FRAME RESIDENTIAL ON TOP. ADDITION OF 8 DWELLING UNITS.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,"8 - Mission","9","Eastern Neighborhoods","Mission","Mission","2019","Q1","2019_Q1","37.75834436","-122.4193242","POINT (-122.4193242 37.75834436)","53","3","2","20"
"Resident","5503022","3179 CESAR CHAVEZ ST","true","CONSTRUCTION","2018-11-26T00:00:00.000","2","1","0","0",,,,,,"CONVERT SINGLE-FAMILY TO 2-FAMILY DWELLING; HORIZONTAL ADDITION INTO REARYARD, COMPLETE IMTERIOR REMODEL, ADDITION OF 3-CAR GARAGE & BICYLE PARKING, PARTIAL REMOVAL OF ROOF, (N) NFPA13R FIRE-SPRINKLERS THROUGHOUT (UNDER SEPARATE PERMIT).","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ALEXANDE",,,,"11 - Bernal Heights","9",,"Bernal Heights","Bernal Heights","2019","Q1","2019_Q1","37.74787107","-122.4131053","POINT (-122.4131053 37.74787107)","83","9","2","2"
"Resident","0250008","1372 PINE ST","true","BP ISSUED","2018-01-22T00:00:00.000","30","3","0","0",,,,"2016-002770PRJ","Addition of three dwelling units to an existing apartment building with 27 existing units.","DWELING UNIT ADDITIN PER ORDINANCE. 30-15. SOFT STORY RETROFIT ALREADY APPROVED UNDER PA#201510139463.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","SJIMENEZ","One Design",,"4158284412","3 - Northeast","3","Downtown-Van Ness-Geary","Nob Hill","Nob Hill","2019","Q1","2019_Q1","37.79017463","-122.4183977","POINT (-122.4183977 37.79017463)","16","6","3","21"
"Resident","3727049","630 NATOMA ST","true","CONSTRUCTION","2017-07-31T00:00:00.000","3","3","0","0",,,,"2015-009485PRJ","Proposed demolition of existing 1-story over basement office/storage building and construction of a (N) 4-story, 3-unit condominium over 2-car parking garage. Rear yard setback.","TO ERECT 4 STORIES, NO BASEMENT, COSTRUCTION TYPE V-A, 3 UNITS CONDOMINIUM REISDENTIAL BUILDING.","0","-2620","0","0","0","0","0","0","0","0","-2620","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ERUSSELL","Couture Architecture","Scott Couture","(415) 482-02","4 - Downtown","6","Eastern Neighborhoods","South of Market","South of Market","2019","Q1","2019_Q1","37.77793623","-122.4108161","POINT (-122.4108161 37.77793623)","32","1","10","34"
