"permit_no","description","site_address","site_city","site_zip","site_number","site_apn","parent_permit_no","reference_no","business_license","site_description","fees_charged","fees_paid","site_streetname","jobvalue","expired","balance_due","approved","issued","applied","subtype","finaled","type","site_subdivision","status","bldg_sf","project_number","other_date1","prefix","garage_sf","site_geotype","no_units","valid_for_days","application_no","paid_date","geocoded_column","duration","processing_time"
"B14-08436","TEMPORARY POWER POLE","25 HARBOUR WAY","RICHMOND","94804-2477","25","538430019",,,,"CITY OF RICHMOND POR BLK 42","272.46","272.46","HARBOUR WAY","1500","2015-03-21T00:00:00.000","0",,"2014-09-16T00:00:00.000","2014-09-16T00:00:00.000","TEMP POWER POLE",,"BLD ELC RESIDENTIAL",,"EXPIRED","0",,,"B","0","PARCEL","0",,,"2014-09-16T00:00:00.000","POINT (-122.360005 37.931668)",,"1"
"13-01972","CODE COMPLIANCE - ILLEGAL REAR UNIT","126 12TH ST","RICHMOND","94801-3528","126","540270023",,,,"CITY OF RICHMOND LOTS 32 & 33 BLK 56","421","421","12TH ST","0","2013-10-30T00:00:00.000","0",,"2013-05-03T00:00:00.000","2013-05-03T00:00:00.000","CODE COMPLIANCE",,"BLD RESIDENTIAL",,"FINALED","0",,,"BLD","0","PARCEL","0",,,"2013-05-03T00:00:00.000","POINT (-122.358074 37.93296)",,"1"
"13-05555","INSTALL 5'X12'X6' THICK CONCRETE PAD WITH 4""","850 23RD ST","RICHMOND","94804-1364","850","528170028","13-05554",,,"SOITOS ADDN POR LOTS 1-4 ALL 5 BLK 1","355","355","23RD ST","4500","2014-05-25T00:00:00.000","0",,,"2013-11-26T00:00:00.000","BLD COMMERCIAL",,"BLD PLAN CHECK",,"EXPIRED","0",,,"B","0","PARCEL","0",,,"2013-11-26T00:00:00.000","POINT (-122.347479 37.944568)",,
"B14-10192","TEAR OFF INSTALL MODIFIED BITUMEN","553 22ND ST","RICHMOND","94801-3324","553","514210008",,,,"CITY OF RICHMOND LOTS 24 & 25 BLK 118","385.97","385.97","22ND ST","9000","2015-08-03T00:00:00.000","0",,"2014-12-19T00:00:00.000","2014-12-19T00:00:00.000","REROOF","2015-02-04T00:00:00.000","BLD RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2014-12-19T00:00:00.000","POINT (-122.34853 37.939398)","34","1"
"13-01592","T/A DRAW DOWN ACCOUNT - BUBBA'S LOWBED",,,,,,,,,,"16","16",,"0","2013-10-09T00:00:00.000","0",,,"2013-04-12T00:00:00.000","SINGLE TRIP",,"TRANSPORTATION",,"EXPIRED","0",,,"EN","0",,"0",,,"2013-04-12T00:00:00.000","POINT (-119.662127 37.211164)",,
"13-04227","T/A DRAW DOWN ACCOUNT - JSG TRUCKING",,,,,,"13-04198",,,,"16","16",,"0","2014-03-15T00:00:00.000","0",,,"2013-09-16T00:00:00.000","SINGLE TRIP",,"TRANSPORTATION",,"EXPIRED","0",,,"EN","0",,"0",,,"2013-10-21T00:00:00.000","POINT (-119.662127 37.211164)",,
"B15-11937","CAN LIGHTS/GARAGE 220V PLUGS/LIGHTS 120V PLUGS/ KITCHEN","3271 SOUTHRIDGE DR","RICHMOND","94806-5244","3271","405360003",,,,"T05924 L0003 B EX MR","503","503","SOUTHRIDGE DR","5500","2016-05-17T00:00:00.000","0",,"2015-11-18T00:00:00.000","2015-11-18T00:00:00.000","REWIRE/REPAIR","2015-11-19T00:00:00.000","BLD ELC RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2015-11-18T00:00:00.000","POINT (-122.334849 37.978015)","2","1"
"B15-11431","REPLACE SKID WHICH SUPPORTS INSTRUMENTATION AT RO PLANT EAST","841 CHEVRON WAY","RICHMOND","94801","841","561100043",,,,"TRACT 1 POR PCL 2 MAP FILED 2-16-68","403.15","393.77","CHEVRON WAY","5000","2016-04-24T00:00:00.000","9.38",,"2015-10-27T00:00:00.000","2015-10-06T00:00:00.000","EQUIP UPGRADE","2016-05-10T00:00:00.000","BLD COMMERCIAL",,"FINALED","0",,,"B","0","ADDRESS","0",,,"2016-04-17T00:00:00.000","POINT (-122.390873 37.931244)","156","16"
"13-02120","1727 HELLINGS AVE X 17TH ST PM#30994531","1727 HELLINGS AVE","RICHMOND","94801-2445","1727","530190017",,,,"LINCOLN BLVD LOTS 29 & 30 BLK 9","394","394","HELLINGS AVE","0","2013-08-04T00:00:00.000","0","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2013-05-15T00:00:00.000","PGE",,"ENCROACHMENT",,"ISSUED","0",,,"EN","0","PARCEL","0",,,"2013-05-16T00:00:00.000","POINT (-122.353102 37.948125)",,"2"
"13-00561","REPLACE ORAL ALARM AT BLDG 14-1180.","100 CHEVRON WAY","RICHMOND","94801-2016","100","561100040",,,,"TRACT 1 POR PCL 2 MAP FILED 2-16-68","301.48","301.48","CHEVRON WAY","7000","2014-10-12T00:00:00.000","0","2013-02-08T00:00:00.000","2013-02-08T00:00:00.000","2013-02-04T00:00:00.000","EQUIP REPAIR","2014-04-15T00:00:00.000","BLD ELC COMMERCIAL",,"FINALED","0","CHM08-001",,"BLD","0","PARCEL","0",,,"2013-02-08T00:00:00.000","POINT (-122.3879 37.930055)","312","5"
"13-04666","206 W CHANSLOR (COC)","206 W CHANSLOR AVE","RICHMOND","94801-3435","206","901040412","13-03334",,,,"100","100","W CHANSLOR AVE","0","2028-10-07T00:00:00.000","0","2013-08-16T00:00:00.000","2013-10-08T00:00:00.000","2013-10-08T00:00:00.000","CERTIFICATE OF COMP",,"WASTEWATER",,"ISSUED","0",,,"ENG","0","PARCEL","0",,,"2013-10-10T00:00:00.000","POINT (-122.371107 37.932098)",,"1"
"13-00402","BATHROOM-REPLACE TUB & SHOWER","4821 STATE CT","RICHMOND","94804-4349","4821","513224014",,,,"TRACT 3175 LOT 14 BLK 11","411.92","411.92","STATE CT","14885","2013-09-25T00:00:00.000","0",,"2013-01-24T00:00:00.000","2013-01-24T00:00:00.000","ALTERATION/REPAIR","2013-03-29T00:00:00.000","BLD RESIDENTIAL",,"FINALED","0",,,"BLD","0","PARCEL","0",,,"2013-01-24T00:00:00.000","POINT (-122.324417 37.923345)","47","1"
"B15-00011","INSTALL CONDUIT WIRES AND 2 RECEPTACLES","100 CHEVRON WAY","RICHMOND","94801-2016","100","561100040","C14-06938",,,"TRACT 1 POR PCL 2 MAP FILED 2-16-68","311.85","306.54","CHEVRON WAY","3000","2015-09-14T00:00:00.000","5.31",,"2015-01-13T00:00:00.000","2015-01-02T00:00:00.000","SERVICE UPGRADE","2015-03-14T00:00:00.000","BLD ELC COMMERCIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2015-02-27T00:00:00.000","POINT (-122.3879 37.930055)","51","8"
"B16-00357","DISCOVERY WORK:REMOVE & REINSTALL STAIRS","841 CHEVRON WAY","RICHMOND","94801","841","561100043","B15-11364",,,"TRACT 1 POR PCL 2 MAP FILED 2-16-68","1164.77","1099.14","CHEVRON WAY","35000","2016-08-09T00:00:00.000","65.63",,"2016-02-11T00:00:00.000","2016-02-11T00:00:00.000","EQUIP REPAIR","2016-02-11T00:00:00.000","BLD INDUSTRIAL",,"FINALED","0","CHM08-001",,"B","0","ADDRESS","0",,,"2016-04-17T00:00:00.000","POINT (-122.390873 37.931244)","1","1"
"13-02743","630 31ST ST (CERTIFICATE OF LATERAL COMPLIANCE)","630 31ST ST","RICHMOND","94804-1530","630","518250024","13-02434",,,"RICHMOND CENTER TRACT LTS 42&43 BLK 12","155","155","31ST ST","0","2014-06-20T00:00:00.000","0","2013-06-21T00:00:00.000","2013-06-21T00:00:00.000","2013-06-21T00:00:00.000","CERTIFICATE OF COMP",,"WASTEWATER",,"ISSUED","0",,,"ENG","0","PARCEL","0",,,"2013-06-21T00:00:00.000","POINT (-122.338292 37.939984)",,"1"
"13-02117","718 21ST ST X BURBECK AVE PM#41854603","718 21ST ST","RICHMOND","94801-3370","718","529282020",,,,"NEW RICHMOND LOT 6 BLK B","394","394","21ST ST","0","2013-09-01T00:00:00.000","0","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2013-05-15T00:00:00.000","PGE",,"ENCROACHMENT",,"ISSUED","0",,,"EN","0","PARCEL","0",,,"2013-05-16T00:00:00.000","POINT (-122.349274 37.942467)",,"2"
"B16-01490","NEW 100 AMPS SUB-PANEL","4872 RENO LN","RICHMOND","94803-3850","4872","432142026",,,,"T6485 L173","267.76","267.76","RENO LN","1000","2017-01-11T00:00:00.000","0",,"2016-05-25T00:00:00.000","2016-05-25T00:00:00.000","SERVICE REPAIR","2016-07-15T00:00:00.000","BLD ELC RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2016-05-25T00:00:00.000","POINT (-122.251952 37.967335)","38","1"
"13-01986","REMOVE TANK D-1482 & PUMP 1482 NORTH IF AKKY","841 CHEVRON WAY","RICHMOND","94801","841","561100043",,,,"TRACT 1 POR PCL 2 MAP FILED 2-16-68","237.85","237.85","CHEVRON WAY","2500","2014-05-12T00:00:00.000","0","2013-05-13T00:00:00.000","2013-05-16T00:00:00.000","2013-05-06T00:00:00.000","REMODEL/REPAIR","2014-04-17T00:00:00.000","BLD INDUSTRIAL",,"FINALED","0","CHM08-001",,"BLD","0","ADDRESS","0",,,"2013-05-16T00:00:00.000","POINT (-122.390873 37.931244)","249","9"
"13-04363","T/A DRAW DOWN ACCOUNT - JSG TRUCKING",,,,,,"13-04341",,,,"16","16",,"0","2014-03-19T00:00:00.000","0",,,"2013-09-20T00:00:00.000","SINGLE TRIP",,"TRANSPORTATION",,"EXPIRED","0",,,"EN","0",,"0",,,"2013-10-24T00:00:00.000","POINT (-119.662127 37.211164)",,
"13-01310","REMOVE & REPLACE MONUMENT SIGN","5004 HARTNETT AVE","RICHMOND","94804-4749","5004","509242003",,,,"TRACT 2638 POR LOT 1 BLK 10","367.58","367.58","HARTNETT AVE","5800","2013-12-14T00:00:00.000","0",,"2013-03-21T00:00:00.000","2013-03-21T00:00:00.000","SIGN","2013-06-17T00:00:00.000","BLD COMMERCIAL",,"FINALED","0",,,"BLD","0",,"0",,,"2013-03-21T00:00:00.000","POINT (-122.3245 37.916265)","63","1"
"B16-01311","KITCHEN & BATHROOM REMODEL/INTERIOR PAINTING/PLUMBING","137 LAKESHORE CT","RICHMOND","94804-4597","137","560770136",,,,"T7683 L1 B32 U380","549.66","549.66","LAKESHORE CT","12000","2016-12-27T00:00:00.000","0",,"2016-05-09T00:00:00.000","2016-05-09T00:00:00.000","ALTERATION/REPAIR","2016-06-30T00:00:00.000","BLD RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2016-05-10T00:00:00.000","POINT (-122.344881 37.910595)","39","1"
"B14-04792","REROOF (24SQ) T/O EXISTING 1LAYER TAR 7 GRAVEL/ INSTALL","1747 COALINGA AVE","RICHMOND","94801-2440","1747","530240013",,,,"BROWN ANDRADE #3 LOTS 24 & 25 BLK 7","363.47","363.47","COALINGA AVE","16841","2014-08-26T00:00:00.000","0",,"2014-02-27T00:00:00.000","2014-02-27T00:00:00.000","REROOF",,"BLD RESIDENTIAL",,"EXPIRED","0",,,"B","0","PARCEL","0",,,"2014-02-27T00:00:00.000","POINT (-122.352687 37.947411)",,"1"
"13-02345","13-03098RE-ROOF TEAR OFF OLD HOT TAR","572 KEY BLVD","RICHMOND","94805-1919","572","519220023",,,,"RICHMOND TRAFFIC CTR LOT 20 POR 19 BLK 9","350.32","350.32","KEY BLVD","9800","2014-01-08T00:00:00.000","0",,"2013-06-06T00:00:00.000","2013-06-06T00:00:00.000","REROOF","2013-07-12T00:00:00.000","BLD RESIDENTIAL",,"FINALED","0",,,"BLD","0","PARCEL","0",,,"2013-06-06T00:00:00.000","POINT (-122.323933 37.937094)","27","1"
"B15-10294","TERMITE DAMAGE REPAIR:  SPC REPORT 2-12-14   - BATHROOM","504 CIVIC CENTER ST","RICHMOND","94804-1613","504","515140010",,,,"NICH MAC AVE CIV CEN LTS 21 TO 23 BLK 23","397.7","397.7","CIVIC CENTER ST","4310","2016-01-12T00:00:00.000","0",,"2015-06-17T00:00:00.000","2015-06-17T00:00:00.000","ALTERATION/REPAIR","2015-07-16T00:00:00.000","BLD RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2015-06-17T00:00:00.000","POINT (-122.34393 37.938323)","22","1"
"B15-12002","125AMP PANEL UPGRADE","128 S 12TH ST","RICHMOND","94804-2414","128","544021017","B15-11958",,,"NYSTROMS ADDN LOTS 7&8 BLK 3","270.76","270.76","S 12TH ST","1800","2016-07-26T00:00:00.000","0",,"2015-11-24T00:00:00.000","2015-11-24T00:00:00.000","SERVICE UPGRADE","2016-01-28T00:00:00.000","BLD ELC RESIDENTIAL",,"FINALED","0","PLN15-683",,"B","0","PARCEL","0",,,"2015-11-30T00:00:00.000","POINT (-122.358017 37.930204)","48","1"
"13-04591","15'X12' PATIO COVER AND 7'X11' PATIO COVER IN REAR OF","312 CARLSTON ST","RICHMOND","94805-2418","312","501210010",,,,"RICHMOND JUNCTION LOT 2 POR 3 BLK 20","402.07","402.07","CARLSTON ST","6404","2014-04-01T00:00:00.000","0",,"2013-10-03T00:00:00.000","2013-10-03T00:00:00.000","ALTERATION/REPAIR","2013-12-13T00:00:00.000","BLD RESIDENTIAL",,"FINALED","0",,,"BLD","0","PARCEL","0",,,"2013-10-03T00:00:00.000","POINT (-122.321279 37.932329)","52","1"
"13-03995","T/A DRAW DOWN ACCOUNT - WILLIAMS SCOTSMAN",,,,,,,,,,"16","16",,"0","2014-03-04T00:00:00.000","0",,,"2013-09-05T00:00:00.000","SINGLE TRIP",,"TRANSPORTATION",,"EXPIRED","0",,,"EN","0",,"0",,,"2013-10-07T00:00:00.000","POINT (-119.662127 37.211164)",,
"ASP16-00164","ALARM CERTIFICATION PROGRAM","3112 SERENE CT","EL SOBRANTE","94803-1930","3112","425261037",,"RU16-000126",,"TRACT 3048 LOT 37 EX MR",,,"SERENE CT",,,"0",,,"2016-09-08T00:00:00.000","RESIDENTIAL",,"PD ALARM SYSTEM PERM",,"APPLIED",,,,"ASP",,"PARCEL",,,,,"POINT (-122.295827 37.974972)",,
"13-05870","REMOVE EXISTING ROOF-INSTALL 30LB FELT","87 SEABREEZE DR","RICHMOND","94804-7411","87","560560067",,,,"T6978 L67","350.01","350.01","SEABREEZE DR","9637","2014-06-15T00:00:00.000","0",,"2013-12-17T00:00:00.000","2013-12-17T00:00:00.000","REROOF","2013-12-20T00:00:00.000","BLD RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2013-12-17T00:00:00.000","POINT (-122.340466 37.910351)","4","1"
"B15-00554","RENEW PERMIT FOR PARKING LOT IMPROVEMENTS - PROJECT IS","261 HARBOUR WAY","RICHMOND","94801-3138","261","538260007","13-04192",,,"CITY OF RICH LTS 9-1435-40 POR 15&34 BL","869.08","869.08","HARBOUR WAY","20000","2015-09-15T00:00:00.000","0",,"2015-03-19T00:00:00.000","2015-02-10T00:00:00.000","RENEW","2016-05-05T00:00:00.000","BLD COMMERCIAL",,"CLOSEDBY PERMIT","0",,,"B","0","PARCEL","0",,,"2015-03-19T00:00:00.000","POINT (-122.359997 37.935204)","323","28"
"B15-10386","REMOVE EXISTING ROOF AND INSTALL NEW COMPOSITION ASPHALT ROO","4604 WILDWOOD CT","RICHMOND","94803-2042","4604","431290005",,,,"TRACT 2619 223","395.34","395.34","WILDWOOD CT","11485","2016-01-10T00:00:00.000","0",,"2015-06-29T00:00:00.000","2015-06-29T00:00:00.000","REROOF","2015-07-14T00:00:00.000","BLD RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2015-06-29T00:00:00.000","POINT (-122.28491 37.976512)","12","1"
"B16-00788","6KW ROOF MOUNTED SOLAR W/24MODULES","37 QUAIL HILL LN","RICHMOND","94803-2833","37","420201018",,,,"T04281 L0018 B","500","500","QUAIL HILL LN","20000","2016-11-30T00:00:00.000","0",,"2016-03-29T00:00:00.000","2016-03-21T00:00:00.000","P.V. SYSTEM","2016-06-03T00:00:00.000","BLD ELC RESIDENTIAL",,"FINALED","0","PLN16-153",,"B","0","PARCEL","0",,,"2016-03-29T00:00:00.000","POINT (-122.313355 37.960571)","55","7"
"B14-04822","KITCHEN REMODEL/ NEW SHEETROCK/WIRING & INSULLATION IN","728 8TH ST","RICHMOND","94801-2223","728","534071014","B14-04326",,,"TURPINS ADDN LOTS 13 & 15 BLK 17","813.83","813.83","8TH ST","25000","2014-11-16T00:00:00.000","0",,"2014-02-28T00:00:00.000","2014-02-28T00:00:00.000","ALTERATION/REPAIR",,"BLD RESIDENTIAL",,"EXPIRED","0",,,"B","0","PARCEL","0",,,"2014-02-28T00:00:00.000","POINT (-122.361741 37.943157)",,"1"
"B14-05077","TENANT IMPROVEMENTS TO ZYCO CORPORATION-","3900 LAKESIDE DR","RICHMOND","94806-1963","3900","405373004",,,,"T100P16L000K B EX MR","6218.5","6218.5","LAKESIDE DR","500000","2015-06-07T00:00:00.000","0",,"2014-05-05T00:00:00.000","2014-03-13T00:00:00.000","TENANT-IMP","2014-12-09T00:00:00.000","BLD COMMERCIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2014-05-05T00:00:00.000","POINT (-122.332889 37.985082)","194","38"
"13-02338","REGATTA BLVD BETWEEN MARINA WAYS & SEACLIFF DR. JOB#9049653","REGATTA-MARINA WAY & SEACLIFF",,,,,,,,,"604","604","REGATTA-MARINA WAY & SEACLIFF","0","2013-07-30T00:00:00.000","0","2013-05-30T00:00:00.000","2013-05-30T00:00:00.000","2013-05-30T00:00:00.000","TELECOM",,"ENCROACHMENT",,"ISSUED","0",,,"EN","0",,"0",,,"2013-05-30T00:00:00.000",,,"1"
"13-03549","METER RESET","1335 CARLSON BLVD","RICHMOND","94804-4927","1335","508051013",,,,"RICHMOND ANNEX LOTS 13 & 14 BLK 3","247.53","247.53","CARLSON BLVD","300","2014-02-08T00:00:00.000","0",,"2013-08-12T00:00:00.000","2013-08-12T00:00:00.000","METER RESET",,"BLD ELC RESIDENTIAL",,"ISSUED","0",,,"BLD","0","PARCEL","0",,,"2013-08-12T00:00:00.000","POINT (-122.321618 37.913176)",,"1"
"B15-09511","1 TEMPORARY 56 KW GENERATOR AND THERMAL","155 CASTRO","RICHMOND","94801","155","561100043","C14-06938",,,"TRACT 1 POR PCL 2 MAP FILED 2-16-68","360.9","334.36","CASTRO","15000","2015-10-04T00:00:00.000","26.54",,"2015-04-06T00:00:00.000","2015-03-31T00:00:00.000","EQUIP UPGRADE","2015-04-07T00:00:00.000","BLD ELC INDUSTRIAL",,"FINALED","0","CHM08-001",,"B","0","ADDRESS","0",,,"2015-06-28T00:00:00.000","POINT (-122.387823 37.92823)","6","5"
"13-00460","METER PEDESTAL - METER RELEASE","6035 GIANT RD","RICHMOND","94801","6035","405030039",,,,"T8414 L6","273.85","273.85","GIANT RD","5000","2013-08-11T00:00:00.000","0","2013-01-29T00:00:00.000","2013-01-30T00:00:00.000","2013-01-29T00:00:00.000","METER RESET","2013-02-12T00:00:00.000","BLD ELC INDUSTRIAL",,"FINALED","0",,,"BLD","0","PARCEL","0",,,"2013-01-30T00:00:00.000","POINT (-122.343613 37.998331)","11","2"
"13-01005","REPAIR DAMAGED CONCRETE INSIDE","841 CHEVRON WAY","RICHMOND","94801","841","561100043",,,,"TRACT 1 POR PCL 2 MAP FILED 2-16-68","3078.16","3078.16","CHEVRON WAY","183000","2013-08-28T00:00:00.000","0","2013-03-01T00:00:00.000","2013-03-01T00:00:00.000","2013-03-01T00:00:00.000","REMODEL/REPAIR","2013-05-14T00:00:00.000","BLD INDUSTRIAL",,"FINALED","0",,,"BLD","0","ADDRESS","0",,,"2013-03-01T00:00:00.000","POINT (-122.390873 37.931244)","53","1"
"B14-10203","INSTALL WIRE & CONDUIT FOR POWER INSTRUMENT AT D&R #5 H2S","841 CHEVRON WAY","RICHMOND","94801","841","561100043",,,,"TRACT 1 POR PCL 2 MAP FILED 2-16-68","324.11","315.26","CHEVRON WAY","5000","2016-01-10T00:00:00.000","8.85",,"2014-12-23T00:00:00.000","2014-12-22T00:00:00.000","EQUIP NEW","2015-07-14T00:00:00.000","BLD ELC INDUSTRIAL",,"FINALED","0","CHM08-001",,"B","0","ADDRESS","0",,,"2015-02-27T00:00:00.000","POINT (-122.390873 37.931244)","147","2"
"13-00141","INSTALL BLOCK 10 WINDOWS IN BEDROOM  & KITCHEN;","2628 ANDRADE AVE","RICHMOND","94804-1227","2628","528060004","13-00140",,,"ANDRADE BLVD 7&8 E","187","187","ANDRADE AVE","3000","2013-07-08T00:00:00.000","0",,"2013-01-09T00:00:00.000","2013-01-09T00:00:00.000","BLD RESIDENTIAL","2013-01-09T00:00:00.000","BLD OTC PLAN CHK",,"FINALED","0",,,"BLD","0","PARCEL","0",,,"2013-01-09T00:00:00.000","POINT (-122.342474 37.947773)","1","1"
"B14-06146","REPLACE (7) WINDOWS & (1) PATIO DOOR W/VINYL RETRO-FIT","5571 COUNTRY VIEW DR","RICHMOND","94803-7303","5571","432201003",,,,"T6673 L3","473.64","473.64","COUNTRY VIEW DR","14249","2014-11-15T00:00:00.000","0",,"2014-05-19T00:00:00.000","2014-05-19T00:00:00.000","ALTERATION/REPAIR",,"BLD RESIDENTIAL",,"EXPIRED","0",,,"B","0","PARCEL","0",,,"2014-08-06T00:00:00.000","POINT (-122.248687 37.963464)",,"1"
"13-06009","REPLACE 1 BEDROOM WINDOW WITH VINYL (RETRO-FIT INSTALLATION)","2603 BEACH HEAD CT","RICHMOND","94804-7462","2603","560610070",,,,"T7912 B14 U103","247.37","247.37","BEACH HEAD CT","1059","2014-10-01T00:00:00.000","0",,"2013-12-23T00:00:00.000","2013-12-23T00:00:00.000","ALTERATION/REPAIR","2014-04-04T00:00:00.000","BLD RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2014-02-19T00:00:00.000","POINT (-122.345428 37.916992)","75","1"
"13-03490","PLACEMENT OF 1 TEMPORARY 8X20 160SQ FT","841 CHEVRON WAY","RICHMOND","94801","841","561100043",,,,"TRACT 1 POR PCL 2 MAP FILED 2-16-68","264.84","264.84","CHEVRON WAY","3000","2015-02-06T00:00:00.000","0","2013-08-12T00:00:00.000","2013-08-14T00:00:00.000","2013-08-08T00:00:00.000","EQUIP UPGRADE","2014-08-21T00:00:00.000","BLD INDUSTRIAL",,"FINALED","0","CHM08-001",,"BLD","0","ADDRESS","0",,,"2014-06-12T00:00:00.000","POINT (-122.390873 37.931244)","271","5"
"B14-09753","REPLACE  7 SUPPLY DUCTS AND 1 RETURN","2536 PINE AVE","RICHMOND","94806-4548","2536","527092004",,,,"SAN PABLO VILLA LOT 6 BLK 16","285.19","285.19","PINE AVE","6090","2016-02-21T00:00:00.000","0",,"2014-11-25T00:00:00.000","2014-11-25T00:00:00.000","HVAC REPLACE","2015-08-25T00:00:00.000","BLD MCH RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2014-11-25T00:00:00.000","POINT (-122.343687 37.954231)","196","1"
"B14-09201","4.16 KW ROOF MOUNT PV","357 S 15TH ST","RICHMOND","94804-2511","357","544141013",,,,"GRIFFIN WATROUS ADDN POR LTS 20 TO 22 BL","652","652","S 15TH ST","9100","2015-04-26T00:00:00.000","0","2014-10-28T00:00:00.000","2014-10-28T00:00:00.000","2014-10-27T00:00:00.000","SOLAR",,"BLD ELC RESIDENTIAL",,"EXPIRED","0","PLN14-288",,"B","0","PARCEL","0",,,"2014-10-28T00:00:00.000","POINT (-122.354918 37.926887)",,"2"
"B14-08521","HANGER SUPPORT FOR VESSEL 1440 BYPASS","841 CHEVRON WAY","RICHMOND","94801","841","561100043",,,,"TRACT 1 POR PCL 2 MAP FILED 2-16-68","496.75","494.27","CHEVRON WAY","700","2016-05-31T00:00:00.000","2.48","2014-09-25T00:00:00.000","2014-09-29T00:00:00.000","2014-09-19T00:00:00.000","EQUIP NEW","2015-12-03T00:00:00.000","BLD INDUSTRIAL",,"FINALED","0","CHM08-001",,"B","0","ADDRESS","0",,,"2015-02-27T00:00:00.000","POINT (-122.390873 37.931244)","315","7"
"B15-10017","REPLACE TUB AND SURROUND WITH NEW TUB AND","407 E RICHMOND AVE","RICHMOND","94801-4007","407","556121015",,,,"TOWN EAST RICHMOND 17 T","448.19","448.19","E RICHMOND AVE","8000","2016-01-31T00:00:00.000","0",,"2015-06-01T00:00:00.000","2015-06-01T00:00:00.000","ALTERATION/REPAIR","2015-08-04T00:00:00.000","BLD RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2015-06-01T00:00:00.000","POINT (-122.379309 37.922971)","47","1"
"13-01396","T/A DRAW DOWN ACCOUNT - BIGGE CRANE & RIGGING",,,,,,,,,,"16","16",,"0","2013-09-25T00:00:00.000","0",,,"2013-03-29T00:00:00.000","SINGLE TRIP",,"TRANSPORTATION",,"EXPIRED","0",,,"EN","0",,"0",,,"2013-04-03T00:00:00.000","POINT (-119.662127 37.211164)",,
"13-05177","WINDOW REPLACEMENTS 7 TOTAL NO CHANGE","5843 SANTA CRUZ AVE","RICHMOND","94804-5546","5843","507170017",,,,"RICHMOND ANNEX 30 52","339.58","339.58","SANTA CRUZ AVE","4000","2014-11-01T00:00:00.000","0",,"2013-11-04T00:00:00.000","2013-11-04T00:00:00.000","ALTERATION/REPAIR","2014-05-05T00:00:00.000","BLD RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2013-11-04T00:00:00.000","POINT (-122.309914 37.90797)","131","1"
"B15-10672","REPLACE FURNACE AND DUCTING","3505 CERRITO AVE","RICHMOND","94805-1759","3505","518150011",,,,"GRAND VIEW TERRACE LOTS 1 & 2 BLK 7","295.8","295.8","CERRITO AVE","9000","2016-02-13T00:00:00.000","0",,"2015-07-29T00:00:00.000","2015-07-29T00:00:00.000","HVAC REPLACE","2015-08-17T00:00:00.000","BLD MCH RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2015-07-30T00:00:00.000","POINT (-122.334326 37.940492)","14","1"
"B15-09481","PARTIAL REMOVAL OF CONCRETE PAD/PARTIAL REMOVAL OF","4300 LAKESIDE DR","RICHMOND","94806","4300","405490016",,,,"PCL MAP 131 PG 25 PCL E & POR B EX MR","420.19","420.19","LAKESIDE DR","8200","2015-10-13T00:00:00.000","0",,"2015-03-26T00:00:00.000","2015-03-26T00:00:00.000","DEMOLITION","2015-04-16T00:00:00.000","BLD COMMERCIAL",,"FINALED","0",,,"B","0",,"0",,,"2015-03-26T00:00:00.000","POINT (-122.328629 37.989745)","16","1"
"B14-06535","425SQ FT SINGLE LEVEL ADDITION-MASTERBEDRM & BATH","247 2ND ST","RICHMOND","94801-3448","247","538181012",,,,"CITY OF RICHMOND 14 4","3100.28","3100.28","2ND ST","50261","2016-01-20T00:00:00.000","0",,"2014-10-24T00:00:00.000","2014-06-10T00:00:00.000","ADDITION","2015-07-24T00:00:00.000","BLD RESIDENTIAL",,"FINALED","425",,,"B","0","PARCEL","0",,,"2014-10-28T00:00:00.000","POINT (-122.367671 37.934961)","294","99"
"13-05274","2926 ANDRADE (COC)","2926 ANDRADE AVE","RICHMOND","94804-1110","2926","526260025","13-04185",,,"ANDRADE EXP LOTS 3738 & 39 BLK 4","155","155","ANDRADE AVE","0","2028-10-09T00:00:00.000","0","2013-10-10T00:00:00.000","2013-11-08T00:00:00.000","2013-11-08T00:00:00.000","CERTIFICATE OF COMP",,"WASTEWATER",,"ISSUED","0",,,"B","0","PARCEL","0",,,"2013-11-08T00:00:00.000","POINT (-122.338158 37.947787)",,"1"
