"a_employee_number","e_eeo_function","e_marital_status","e_gender","e_eeo_race","e_eeo_part_full_t","e_activity_status","e_inactive_date","e_terminated_code","e_terminated_date","a_bargain_primary","a_org_primary","a_project_primary","a_location_primary","a_location_p_desc","a_location_p_short","a_job_code_primary","a_job_class_descsh","a_job_class_desc","e_status","status_long_descriptor","e_hire_date","e_permanent_date","e_service_date","e_work_location","a_object_primary","e_orig_hire_date","e_adv_del","prem_white","prem_hawaiian","prem_black","prem_asian","prem_hispanic","prem_amerind"
"1154",,"Married","Male","Black",,"Pension",,,,"9200","65115090",,"92","FIRE PENSION","FIRE","9215","CPT3 4.5%P","CAPTAIN 3 4.5 % PERS","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1156",,"Married","Female","Black",,"Inactive","2009-05-31T00:00:00.000","D","2009-05-23T00:00:00.000","9200","65115090",,"92","FIRE PENSION","FIRE","9225","FR CPT3 9","FIRE CAPTAIN 3 9%","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1157",,"Married","Male","Black",,"Inactive","2011-04-26T00:00:00.000","D","2011-04-24T00:00:00.000","9200","65115090",,"92","FIRE PENSION","FIRE","9255","FRFTR5 9%","FIREFIGHTER5 9%","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1160",,"Single","Female","Black",,"Pension","2012-04-13T00:00:00.000","D","2012-04-14T00:00:00.000","9200","65115090",,"92","FIRE PENSION","FIRE","9230","FR ENG 3 4","FIRE ENGINEER 3 4.5%","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1162",,"Married","Female","Black",,"Pension","2012-04-30T00:00:00.000","D","2012-05-01T00:00:00.000","9200","65115090",,"92","FIRE PENSION","FIRE","9225","FR CPT3 9","FIRE CAPTAIN 3 9%","15","Retirees City Plan","1998-11-18T00:00:00.000",,"1998-11-18T00:00:00.000",,"400171","1998-11-18T00:00:00.000","P","N","N","N","N","N","N"
"1167",,"Single","Male","Black",,"Inactive","2008-10-31T00:00:00.000",,"2008-10-31T00:00:00.000","9200","65115090",,"92","FIRE PENSION","FIRE","9255","FRFTR5 9%","FIREFIGHTER5 9%","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000",,"N","N","N","N","N","N"
"1168",,"Married","Male","Black",,"Pension","2015-01-31T00:00:00.000","D","2015-01-25T00:00:00.000","9200","65115090",,"92","FIRE PENSION","FIRE","9225","FR CPT3 9","FIRE CAPTAIN 3 9%","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1170",,"Single","Female","Caucasian",,"Pension",,"D","2020-07-28T00:00:00.000","9200","65115090",,"92","FIRE PENSION","FIRE","9225","FR CPT3 9","FIRE CAPTAIN 3 9%","15","Retirees City Plan","1995-04-01T00:00:00.000",,"1995-04-01T00:00:00.000",,"400171","1995-04-01T00:00:00.000","P","N","N","N","N","N","N"
"1171",,"Married","Male","Caucasian",,"Pension","2016-07-31T00:00:00.000","D","2016-07-13T00:00:00.000","9200","65115090",,"92","FIRE PENSION","FIRE","9225","FR CPT3 9","FIRE CAPTAIN 3 9%","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1172",,"Single","Male","Caucasian",,"Pension","2012-08-31T00:00:00.000","D","2012-08-25T00:00:00.000","9200","65115090",,"92","FIRE PENSION","FIRE","9225","FR CPT3 9","FIRE CAPTAIN 3 9%","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1174",,"Married","Female","Caucasian",,"Pension","2009-10-31T00:00:00.000","D","2009-11-07T00:00:00.000","9200","65115090",,"92","FIRE PENSION","FIRE","9225","FR CPT3 9","FIRE CAPTAIN 3 9%","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1175",,"Single","Female","Caucasian",,"Pension","2018-08-31T00:00:00.000","D","2018-09-02T00:00:00.000","9200","65115090",,"92","FIRE PENSION","FIRE","9255","FRFTR5 9%","FIREFIGHTER5 9%","15","Retirees City Plan","1992-03-01T00:00:00.000",,"1992-03-01T00:00:00.000",,"400171","1992-03-01T00:00:00.000","P","N","N","N","N","N","N"
"1176",,"Married","Male","Caucasian",,"Pension",,,,"9200","65115090",,"92","FIRE PENSION","FIRE","9226","FR CP3 9G","FIRE CAPTAIN 3 9%G","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1177",,"Single","Female","Caucasian",,"Pension",,,,"9200","65115090",,"92","FIRE PENSION","FIRE","9245","FRFTR5 4.","FIREFIGHTER 5 4.5%","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1178",,"Married","Male","Caucasian",,"Pension","2017-02-15T00:00:00.000","D","2017-02-16T00:00:00.000","9200","65115090",,"92","FIRE PENSION","FIRE","9225","FR CPT3 9","FIRE CAPTAIN 3 9%","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1179",,"Single","Female","Caucasian",,"Pension","2015-11-30T00:00:00.000","D","2015-11-20T00:00:00.000","9200","65115090",,"92","FIRE PENSION","FIRE","9225","FR CPT3 9","FIRE CAPTAIN 3 9%","15","Retirees City Plan","1992-05-01T00:00:00.000",,"1992-05-01T00:00:00.000",,"400171","1992-05-01T00:00:00.000","P","N","N","N","N","N","N"
"1180",,"Single","Female","Caucasian",,"Pension","2013-03-04T00:00:00.000","D","2013-03-31T00:00:00.000","9200","65115090",,"93","FIRE MANAGEMENT PENSION","FIRE MGT P","9205","BAT CH 1 9","BATTALION CHIEF 1 9%","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1182",,"Single","Female","Caucasian",,"Pension","2016-03-31T00:00:00.000","D","2016-03-24T00:00:00.000","9200","65115090",,"92","FIRE PENSION","FIRE","9255","FRFTR5 9%","FIREFIGHTER5 9%","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1186",,"Married","Male","Caucasian",,"Pension",,"D","2020-03-04T00:00:00.000","9200","65115090",,"92","FIRE PENSION","FIRE","9225","FR CPT3 9","FIRE CAPTAIN 3 9%","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1187",,"Single","Female","Caucasian",,"Pension","2013-04-30T00:00:00.000","D","2013-05-09T00:00:00.000","9200","65115090",,"92","FIRE PENSION","FIRE","9225","FR CPT3 9","FIRE CAPTAIN 3 9%","15","Retirees City Plan","1995-11-01T00:00:00.000",,"1995-11-01T00:00:00.000",,"400171","1995-11-01T00:00:00.000","P","N","N","N","N","N","N"
"1189",,"Single","Male","Caucasian",,"Pension",,,,"9200","65115090",,"92","FIRE PENSION","FIRE","9220","FR CPT3 4.","FIRE CAPTAIN 3 4.5%","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1190",,"Married","Female","Caucasian",,"Pension","2011-01-31T00:00:00.000","D","2011-02-15T00:00:00.000","9200","65115090",,"92","FIRE PENSION","FIRE","9255","FRFTR5 9%","FIREFIGHTER5 9%","15","Retirees City Plan","1991-01-01T00:00:00.000",,"1991-02-25T00:00:00.000",,"400171","1991-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1191",,"Married","Male","Caucasian",,"Pension","2014-12-31T00:00:00.000","D","2015-01-08T00:00:00.000","9200","65115090",,"92","FIRE PENSION","FIRE","9245","FRFTR5 4.","FIREFIGHTER 5 4.5%","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1192",,"Married","Male","Caucasian",,"Pension","2014-02-28T00:00:00.000","D","2014-01-11T00:00:00.000","9200","65115090",,"92","FIRE PENSION","FIRE","9250","FRFTR4 2.5","FIREFIGHTER4 2.5 9%","15","Retirees City Plan","1993-04-26T00:00:00.000",,"1993-04-26T00:00:00.000",,"400171","1993-04-26T00:00:00.000","P","N","N","N","N","N","N"
"1193",,"Single","Female","Caucasian",,"Pension","2010-05-31T00:00:00.000","D","2010-06-05T00:00:00.000","9200","65115090",,"92","FIRE PENSION","FIRE","9235","FR ENG 3","FIRE ENGINEER 3 9%","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1194",,"Married","Female","Caucasian",,"Pension",,,,"9200","65115090",,"92","FIRE PENSION","FIRE","9230","FR ENG 3 4","FIRE ENGINEER 3 4.5%","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1197",,"Married","Male","Caucasian",,"Pension","2016-12-31T00:00:00.000","D","2017-01-01T00:00:00.000","9200","65115090",,"93","FIRE MANAGEMENT PENSION","FIRE MGT P","9200","ASST FR CH","ASSISTANT FIRE CHIEF 3","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1201",,"Married","Male","Caucasian",,"Pension",,,,"9200","65115090",,"92","FIRE PENSION","FIRE","9220","FR CPT3 4.","FIRE CAPTAIN 3 4.5%","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1202",,"Single","Female","Caucasian",,"Pension","2014-06-30T00:00:00.000","D","2014-06-28T00:00:00.000","9200","65115090",,"92","FIRE PENSION","FIRE","9255","FRFTR5 9%","FIREFIGHTER5 9%","15","Retirees City Plan","1995-01-01T00:00:00.000",,"1995-01-01T00:00:00.000",,"400171","1995-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1203",,"Married","Male","Caucasian",,"Pension",,,,"9200","65115090",,"92","FIRE PENSION","FIRE","9220","FR CPT3 4.","FIRE CAPTAIN 3 4.5%","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1205",,"Single","Male","Caucasian",,"Pension",,,,"9200","65115090",,"92","FIRE PENSION","FIRE","9220","FR CPT3 4.","FIRE CAPTAIN 3 4.5%","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1207",,"Married","Male","Caucasian",,"Inactive","2008-12-31T00:00:00.000",,"2008-12-31T00:00:00.000","9200","65115090",,"92","FIRE PENSION","FIRE","9245","FRFTR5 4.","FIREFIGHTER 5 4.5%","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000",,"N","N","N","N","N","N"
"1209",,"Married","Male","Caucasian",,"Pension",,,,"9200","65115090",,"92","FIRE PENSION","FIRE","9220","FR CPT3 4.","FIRE CAPTAIN 3 4.5%","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1211","15","Single","Male","Caucasian",,"Pension","2010-01-31T00:00:00.000","D","2010-01-20T00:00:00.000","9200","65115090",,"92","FIRE PENSION","FIRE","9240","FIR RET","FIRE RETIREE","15","Retirees City Plan","1990-08-16T00:00:00.000",,"1990-08-16T00:00:00.000",,"400171","1990-08-16T00:00:00.000","P","N","N","N","N","N","N"
"1212",,"Single","Female","Caucasian",,"Pension","2009-05-31T00:00:00.000","D","2009-05-31T00:00:00.000","9200","65115090",,"92","FIRE PENSION","FIRE","9245","FRFTR5 4.","FIREFIGHTER 5 4.5%","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1213",,"Married","Male","Caucasian",,"Pension","2012-04-15T00:00:00.000","D","2012-04-15T00:00:00.000","9200","65115090",,"92","FIRE PENSION","FIRE","9245","FRFTR5 4.","FIREFIGHTER 5 4.5%","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1214",,"Married","Female","Caucasian",,"Pension","2012-04-30T00:00:00.000","D","2012-02-14T00:00:00.000","9000","65015090",,"91","RETIREES","RETIREES","9000","GEN RET","GENERAL RETIREE","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1216",,"Married","Female","Caucasian",,"Pension","2017-08-31T00:00:00.000","D","2017-08-17T00:00:00.000","9000","65015090",,"91","RETIREES","RETIREES","9000","GEN RET","GENERAL RETIREE","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1217",,"Single","Female","Caucasian",,"Pension","2018-05-31T00:00:00.000","D","2018-05-31T00:00:00.000","9000","65015090",,"91","RETIREES","RETIREES","9000","GEN RET","GENERAL RETIREE","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1218",,"Single","Male","Caucasian",,"Pension","2015-01-31T00:00:00.000","D","2015-02-03T00:00:00.000","9000","65015090",,"91","RETIREES","RETIREES","9000","GEN RET","GENERAL RETIREE","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1219",,"Single","Female","Caucasian",,"Pension",,,,"9000","65015090",,"91","RETIREES","RETIREES","9000","GEN RET","GENERAL RETIREE","15","Retirees City Plan","1996-07-01T00:00:00.000",,"1996-07-01T00:00:00.000",,"400171","1996-07-01T00:00:00.000","P","N","N","N","N","N","N"
"1220",,"Single","Female","Caucasian",,"Pension",,"D","2015-12-31T00:00:00.000","9000","65015090",,"91","RETIREES","RETIREES","9000","GEN RET","GENERAL RETIREE","15","Retirees City Plan","2000-08-01T00:00:00.000",,"2000-08-01T00:00:00.000",,"400171","2000-08-01T00:00:00.000","P","N","N","N","N","N","N"
"1224",,"Single","Female","Caucasian",,"Pension",,,,"9000","65015090",,"91","RETIREES","RETIREES","9000","GEN RET","GENERAL RETIREE","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1225",,"Married","Male","Caucasian",,"Pension","2012-07-30T00:00:00.000","D","2012-08-18T00:00:00.000","9000","65015090",,"91","RETIREES","RETIREES","9000","GEN RET","GENERAL RETIREE","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1227",,"Single","Male","Caucasian",,"Pension","2013-06-22T00:00:00.000","D","2013-06-30T00:00:00.000","9000","65015090",,"91","RETIREES","RETIREES","9000","GEN RET","GENERAL RETIREE","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1231",,"Married","Male","Caucasian",,"Pension","2009-09-27T00:00:00.000","D","2009-09-27T00:00:00.000","9000","65015090",,"91","RETIREES","RETIREES","9000","GEN RET","GENERAL RETIREE","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1233",,"Married","Female","Caucasian",,"Pension","2009-07-31T00:00:00.000","D","2009-08-07T00:00:00.000","9000","65015090",,"91","RETIREES","RETIREES","9000","GEN RET","GENERAL RETIREE","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1234",,"Married","Female","Caucasian",,"Pension","2017-06-01T00:00:00.000","D","2017-05-21T00:00:00.000","9000","65015090",,"91","RETIREES","RETIREES","9000","GEN RET","GENERAL RETIREE","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1237",,"Single","Male","Caucasian",,"Pension","2020-02-28T00:00:00.000","D","2020-02-17T00:00:00.000","9000","65015090",,"91","RETIREES","RETIREES","9000","GEN RET","GENERAL RETIREE","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1239",,"Single","Female","Caucasian",,"Pension","2016-02-08T00:00:00.000","D","2016-01-31T00:00:00.000","9000","65015090",,"91","RETIREES","RETIREES","9000","GEN RET","GENERAL RETIREE","15","Retirees City Plan","1997-08-01T00:00:00.000",,"1997-08-01T00:00:00.000",,"400171","1997-08-01T00:00:00.000","P","N","N","N","N","N","N"
"1240",,"Single","Female","Caucasian",,"Pension",,,,"9000","65015090",,"91","RETIREES","RETIREES","9000","GEN RET","GENERAL RETIREE","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1241",,"Married","Male","Caucasian",,"Pension","2013-08-31T00:00:00.000","D","2013-08-31T00:00:00.000","9000","65015090",,"91","RETIREES","RETIREES","9000","GEN RET","GENERAL RETIREE","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1242",,"Single","Female","Caucasian",,"Pension","2011-02-28T00:00:00.000","D","2011-02-08T00:00:00.000","9000","65015090",,"91","RETIREES","RETIREES","9000","GEN RET","GENERAL RETIREE","15","Retirees City Plan","2000-04-01T00:00:00.000",,"2000-04-01T00:00:00.000",,"400171","2000-04-01T00:00:00.000","P","N","N","N","N","N","N"
"1245",,"Married","Male","Caucasian",,"Pension","2017-05-31T00:00:00.000","D","2017-03-17T00:00:00.000","9000","65015090",,"91","RETIREES","RETIREES","9000","GEN RET","GENERAL RETIREE","15","Retirees City Plan","1989-07-01T00:00:00.000",,"1989-07-01T00:00:00.000",,"400171","1989-07-01T00:00:00.000","P","N","N","N","N","N","N"
"1246",,"Single","Male","Caucasian",,"Pension",,,,"9000","65015090",,"91","RETIREES","RETIREES","9000","GEN RET","GENERAL RETIREE","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1250",,"Married","Male","Caucasian",,"Pension",,,,"9000","65015090",,"91","RETIREES","RETIREES","9000","GEN RET","GENERAL RETIREE","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1252",,"Single","Female","Caucasian",,"Pension","2009-05-06T00:00:00.000","D","2009-05-06T00:00:00.000","9000","65015090",,"91","RETIREES","RETIREES","9000","GEN RET","GENERAL RETIREE","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1253",,"Single","Male","Caucasian",,"Pension","2010-09-01T00:00:00.000","D","2010-10-10T00:00:00.000","9000","65015090",,"91","RETIREES","RETIREES","9000","GEN RET","GENERAL RETIREE","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1254",,"Single","Female","Caucasian",,"Pension","2010-05-31T00:00:00.000","D","2010-06-19T00:00:00.000","9000","65015090",,"91","RETIREES","RETIREES","9000","GEN RET","GENERAL RETIREE","15","Retirees City Plan","1999-05-01T00:00:00.000",,"1999-05-01T00:00:00.000",,"400171","1999-05-01T00:00:00.000","P","N","N","N","N","N","N"
"1255",,"Single","Female","Caucasian",,"Pension","2014-06-30T00:00:00.000","D","2014-06-27T00:00:00.000","9000","65015090",,"91","RETIREES","RETIREES","9000","GEN RET","GENERAL RETIREE","15","Retirees City Plan","1996-04-24T00:00:00.000",,"1996-04-24T00:00:00.000",,"400171","1996-04-24T00:00:00.000","P","N","N","N","N","N","N"
"1257",,"Married","Female","Caucasian",,"Pension","2019-02-26T00:00:00.000","D","2019-02-26T00:00:00.000","9000","65015090",,"91","RETIREES","RETIREES","9000","GEN RET","GENERAL RETIREE","15","Retirees City Plan","1990-01-29T00:00:00.000",,"1990-01-29T00:00:00.000",,"400171","1990-01-29T00:00:00.000","P","N","N","N","N","N","N"
"1260",,"Married","Male","Caucasian",,"Pension","2019-02-28T00:00:00.000","D","2019-02-20T00:00:00.000","9300","65215090",,"94","GARFIELD PENSION","GARFIELD","9300","GARFIELD","GARFIELD RETIREE","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
"1262",,"Married","Male","Caucasian",,"Pension","2011-07-31T00:00:00.000","D","2011-07-29T00:00:00.000","9100","65115090",,"95","POLICE PENSION","POL PEN","9175","PLOFF4 7%","POLICEOFFICER4 7% LONG","15","Retirees City Plan","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"400171","1989-01-01T00:00:00.000","P","N","N","N","N","N","N"
