"application_number","form_version","form_pdf","application_status","application_nickname","filing_window","applicant_name","billed_entity_address","billed_entity_city","billed_entity_state","billed_entity_zip_code","billed_entity_zip_code_ext","billed_entity_number","fcc_registration_number","applicant_type","applicant_subtype","contact_name","contact_phone","contact_email","consulting_firm","total_student_count","urban_rural_status","selected_members_entity_data","total_count_of_selected_members","unmet_student_needs_1","unmet_student_needs_2","unmet_student_needs_3","unmet_student_needs_4","unmet_student_needs_5","unmet_student_needs_6","unmet_student_needs_7","unmet_student_needs_8","unmet_student_needs_9","unmet_student_needs_10","unmet_student_needs_11","unmet_student_needs_12","total_funding_commitment_request_amount","certified_datetime","window_status","last_updated_datetime","funding_request_number","funding_request_status","funding_request_nickname","service_type","agreement_contract_type","service_provider_name","service_provider_identification_number","service_start_date","service_end_date","invoicing_method","new_construction_self_provisioned_network","funding_request_narrative","frn_recurring_charges","frn_one_time_charges","frn_total_charges","frn_approved_amount","recipients_of_service_entity_data","frn_total_count_of_recipients_of_service","invoice_deadline_date","service_delivery_date","obligation_file","fcdl_date","fcdl_comment_for_frn","frn_authorized_disbursement","frn_line_id","product_type","product_make","product_model","connection_type","bandwidth_download","bandwidth_upload","firewall_included","network_equipment_type","network_equipment_make_model","monthly_recurring_unit_cost","monthly_quantity","line_id_months_of_service","line_total_recurring_costs","one_time_unit_cost","one_time_unit_quantity","line_total_one_time_costs","line_total_cost"
"ECF202109736","Current",,"Committed","Sheldon ECF","ECF Window 1","SHELDON COMMUNITY SCHOOL DIST","1700 E 4TH ST","SHELDON","IA","51201","1745","132303","0011328382","School District","Public School District","Kasey Trampel","712-324-2504","kasey.trampel@sheldonschools.com","{E-RATE COMPLETE|16043592}","1175","Rural",,,"506","36","36","506","10","10","316","0","0","200","40","40","108873.65","2021-08-13T16:57:02.000","In Window","2022-02-14T18:28:11.000","ECF2190022290","Funded","ECF Devices","Equipment","Non-Contracted","STERLING COMPUTERS CORPORATION","143048471","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Service Provider - FCC Form 474 (SPI Form)",,"We are requesting 317 x Dell 3100 Chromebooks for our 5-12th grade students to engage in remote learning because of their device needs at home.","0","108873.65","108873.65","108873.65",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","2","2021-10-12T00:00:00.000","Approved as submitted.","108255.5","1","Laptops","Dell","3100",,,,,,,"0","0","0","0","343.45","317","108873.65","108873.65"
"ECF202112136","Current",,"Committed","FORM 471 ECF-FY-2021-2022","ECF Window 1","BIBLIOTECA ESCUELA DE ARTES PLÁSTICAS","CAMPOS DEL MORRO VIEJO SAN JUAN","SAN JUAN","PR","00902",,"17002329","0025114869","Library","Academic,Private Library","Limaris Soto","787-725-8120","limarissoto@outlook.com",,,"Urban",,,,,,,,,,,,,,,"22337","2021-08-12T10:53:19.000","In Window","2022-02-23T13:25:54.000","ECF2190018003","Funded","ECF-FY-2021-2022-Service","Services","Contract","A NEW VISION IN EDUCATIONAL SERVICES & MATERIALS (NEVESEM)","143022659","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Service Provider - FCC Form 474 (SPI Form)","No","We are requesting the monthly recurring LTE Unlimited Data Mobile cost for 20 hotspots to serve Biblioteca Escuela de Artes Plásticas  BEN 17002329 Library System that would not have sufficient access to the Internet.","11988","0","11988","11988",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","10","2022-02-23T00:00:00.000","Approved as submitted.","1998","1",,,,"Mobile Broadband","50","10","No",,,"49.95","20","12","11988","0","0","0","11988"
"ECF202110624","Current",,"Committed","Bus Wifi","ECF Window 1","PLAINVILLE PUBLIC SCHOOLS","ONE CENTRAL SQUARE","PLAINVILLE","CT","06062","2362","122287","0011871456","School District","Public School District","Kevin Ross","860-793-3245 Ext. 6508","rossk@plainvilleschools.org","{E-RATE ONLINE LLC|16048791}","2329","Urban",,,"400","20","1900","2275","20","20","150","1600","150","0","0","0","184590.98","2021-08-13T11:09:45.000","In Window","2022-05-24T06:55:58.000","ECF2190021738","Funded","Chromebooks for Kindergarten Students","Equipment","Non-Contracted","CDW GOVERNMENT LLC","143005588","2021-09-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)",,"These are Chromebooks that would allow our Kindergarten students to participate in distance and in-person learning. These devices will be take home and will allow students to use touch as well as keyboards and mice to interact with the device.  These devices will be used by this grade level for put to 4 years or more.","0","65000","65000","65000",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","4","2021-11-08T00:00:00.000","Approved as submitted.","0","1","Laptops","HP","HP X360 G3 N4020",,,,,,,"0","0","0","0","325","200","65000","65000"
"ECF202110650","Current",,"Committed","Mine Hill_FY21ECF","ECF Window 1","MINE HILL TOWNSHIP SCHOOL DIST","42 CANFIELD AVE","MINE HILL","NJ","07803","3012","123041","0013330881","School District","Public School District","Vincent LaForgia","973-200-4815","vince@erateconsulting.com","{E-RATE CONSULTING INC.|16043594}","340","Urban",,,"0","0","0","72","2","2","72","2","2","0","0","0","26484.48","2021-08-11T13:57:12.000","In Window","2021-11-08T13:19:59.000","ECF2190014908","Funded","Pupil Devices","Equipment","Non-Contracted","CDW GOVERNMENT LLC","143005588","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Service Provider - FCC Form 474 (SPI Form)",,"Connected devices for pupils who otherwise lack access to a device sufficient to engage in remote learning.","0","26484.48","26484.48","26484.48",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","4","2021-11-08T00:00:00.000","Approved as submitted.","26484.48","1","Laptops","Lenovo","300e",,,,,,,"0","0","0","0","367.84","72","26484.48","26484.48"
"ECF202200417","Current",,"Committed","ECF Round 3 - Scott Short - Ennis ISD","ECF Window 3","ENNIS INDEP SCHOOL DISTRICT","303 W KNOX ST","ENNIS","TX","75119",,"140499","0006143580","School District","Public School District","Scott Short","972-872-7000","scott.short@ennis.k12.tx.us","{TRUE NORTH CONSULTING GROUP|16079632}","5967","Rural",,,"5816","3480","2400","2700","250","250","5816","0","0","0","2400","2400","2455600","2022-04-28T11:40:32.000","In Window","2022-08-10T14:52:58.000","ECF2290000385","Funded","ECF Round 3 - Scott Short - Ennis ISD - Student and Instructor devices","Equipment","Non-Contracted","DELCOM GROUP L.P.","143028720","2022-07-01T00:00:00.000","2023-12-31T00:00:00.000","Service Provider - FCC Form 474 (SPI Form)",,"Ennis ISD is seeking ECF support to provide sufficient devices for students and Instructors who would otherwise lack access to a connected device sufficient to support remote learning.","0","2455600","2455600","2455600",,,"2024-02-29T00:00:00.000","2023-12-31T00:00:00.000","5","2022-08-10T00:00:00.000","Approved as submitted.","0","1","Laptops","Dell","3100",,,,,,,"0","0","0","0","400","6139","2455600","2455600"
"ECF202110624","Current",,"Committed","Bus Wifi","ECF Window 1","PLAINVILLE PUBLIC SCHOOLS","ONE CENTRAL SQUARE","PLAINVILLE","CT","06062","2362","122287","0011871456","School District","Public School District","Kevin Ross","860-793-3245 Ext. 6508","rossk@plainvilleschools.org","{E-RATE ONLINE LLC|16048791}","2329","Urban",,,"400","20","1900","2275","20","20","150","1600","150","0","0","0","184590.98","2021-08-13T11:09:45.000","In Window","2022-05-24T06:55:58.000","ECF2190021712","Funded","Bus Wifi Service","Services","Contract","KAJEET, INC.","143034849","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Service Provider - FCC Form 474 (SPI Form)","No","This is the service needed to access the cellular network to supply wifi to the bus fleet.","13778.16","0","13778.16","13778.16",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","4","2021-11-08T00:00:00.000","MR1: The FRN service start date was modified from September 1, 2021 to July 1, 2021 and the service end date was modified from September 1, 2022 to June 30, 2022 to agree with the applicant documentation.MR2: Based on the applicant's documentation, the One-time Cost of Bus Wifi Service was changed from $33.77 one-time charge for 408 devices  to $33.77 monthly charge for 34 devices over 12 months with a total recurring cost of $13,778.16.","0","1",,,,"Mobile Broadband","100","30","No",,,"33.77","34","12","13778.16","0","0","0","13778.16"
"ECF202112441","Current",,"Committed","ecfvb12122","ECF Window 1","VAN BUREN SCHOOL DISTRICT R 1","HWY 60","VAN BUREN","MO","63965",,"137102","0002511483","School District","Public School District","Valerie Foerster","573-718-1769","vdfoerster@gmail.com",,"475","Rural",,,"100","100","315","0","225","300","0","225","300","0","0","0","147333","2021-08-13T19:11:53.000","In Window","2022-07-19T10:44:31.000","ECF2190024410","Funded","CDW - this is changed to Apple","Equipment","Non-Contracted","APPLE INC.","143052953","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)",,"45 Apple Tablets","0","13455","13455","13455",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","14","2022-05-04T00:00:00.000","Approved as submitted.","0","1","Tablets","Apple","PK2K3LL/A 10.2-inch iPad Wi-Fi 64GB - Space Gray",,,,,,,"0","0","0","0","299","45","13455","13455"
"ECF202105021","Current",,"Committed","ECF1-Overton-service and equip","ECF Window 1","OVERTON INDEP SCHOOL DISTRICT","501 E HENDERSON ST","OVERTON","TX","75684",,"140704","0014186506","School District","Public School District","Jessica Olsen","516-801-7829","jolsen@e-ratecentral.com","{E-RATE CENTRAL|16060891}","502","Rural",,,"100","35","35","100","35","35","51","35","0","0","0","0","23325","2021-08-04T13:39:37.000","In Window","2021-09-24T12:35:02.000","ECF2190006395","Funded","Chromebooks","Equipment","Non-Contracted","CDW GOVERNMENT LLC","143005588","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Service Provider - FCC Form 474 (SPI Form)",,"The district is requesting (51) chromebooks for teachers with unmet needs at home, in order to maintain hybrid in-class and online learning.   We did not include this count in the unmet needs section as they are not students.","0","19125","19125","19125",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","1","2021-09-24T00:00:00.000","The Unmet Needs section three indicating the number of connected devices and/or broadband connections to be distributed using funds from the Emergency Connectivity Fund has been updated based on the applicant response received.","19125","1","Laptops","Lenovo","14E A4 32/4",,,,,,,"0","0","0","0","375","51","19125","19125"
"ECF202110807","Current",,"Committed","Greensburg CS ECF 2021","ECF Window 1","GREENSBURG COMMUNITY SCHOOLS","1312 WEST WESTRIDGE PARKWAY","GREENSBURG","IN","47240","1803","130564","0013579776","School District","Public School District","Sally Baumer","765-855-1612 Ext. 1003","sally@adtecerate.com","{ADTEC-ADMINISTRATIVE AND TECHNICAL CONSULTING|16024741}","2145","Rural",,,"2083","125","125","2083","78","78","1200","0","0","0","0","0","512563.25","2021-08-11T12:59:09.000","In Window","2022-02-02T12:47:41.000","ECF2190015158","Funded","ESI - Dell Laptops","Equipment","Non-Contracted","ELECTRONIC STRATEGIES, INC.","143029360","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Service Provider - FCC Form 474 (SPI Form)",,"Student Dell Chromebooks 11 3100 with warranty; Student Dell Latitude 3320 - actual price $761.03 each; and Teacher Dell Latitude 3520 - actual price $964.45 each","0","512563.25","512563.25","512563.25",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","2","2021-10-12T00:00:00.000","Approved as Submitted.","512563.25","2","Laptops","Dell","Latitude 3310",,,,,,,"0","0","0","0","400","725","290000","290000"
"ECF202112746","Current",,"Committed","hoovecf2122","ECF Window 1","HOOVER PUBLIC LIBRARY","1699 MONTGOMERY HWY","HOOVER","AL","35216",,"127964","0020716932","Library","Public Library","KAREN MOODY","205-919-6878","kmoody@bham.lib.al.us","{KAREN MOODY|16063170}",,"Urban",,,,,,,,,,,,,,,"2974","2021-08-12T14:56:50.000","In Window","2021-09-24T12:35:02.000","ECF2190019179","Funded","hospot","Services","Non-Contracted","T-MOBILE USA, INC.","143026181","2021-09-01T00:00:00.000","2022-06-30T00:00:00.000","Service Provider - FCC Form 474 (SPI Form)","No","monthly hotspot service","2974","0","2974","2974",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","1","2021-09-24T00:00:00.000","Approved as submitted.","861","1",,,,"Mobile Broadband","25","10","No",,,"29.74","10","10","2974","0","0","0","2974"
"ECF202105713","Original","http://publicdata.usac.org/SL/Prd/Form471ECF/17023843/ECF202105713/Original/USAC_ECF_FCC_FORM_471_APPLICATION_ECF202105713_CERTIFIED.pdf","Certified","FY21 471 ECF Verdigre","ECF Window 1","VERDIGRE PUBLIC SCHOOLS","201 SOUTH 3RD ST","VERDIGRE","NE","68783",,"17023843","0011605953","School District","Public School District","Brent Pickrel","402-887-5041 Ext. 1234","bpickrel@esu8.org","{ESU8|17017906}","141","Rural",,,"140","0","0","140","0","0","140","0","0","0","0","0","54180","2021-08-05T13:09:43.000","In Window","2021-08-05T13:09:46.000","ECF2190009702","Pending","FY21 FRN ECF Verdigre Tierney","Equipment","Contract","TIERNEY BROTHERS, INC.","143033887","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Service Provider - FCC Form 474 (SPI Form)",,"40 Chromebooks for remote learning.","0","14280","14280",,,,,,,,,,"1","Laptops","Lenovo","14e",,,,,,,"0","0","0","0","355","20","7100","7100"
"ECF202110915","Current",,"Committed","FY2021 HAMPTON TWP ECF BH","ECF Window 1","HAMPTON TWP SCHOOL DISTRICT","1 SCHOOL RD","NEWTON","NJ","07860","6733","123082","0015061617","School District","Public School District","Brock Hamilton","267-352-0183","bhamilton@eratespecialist.org","{EDUCATIONAL CONSORTIUM FOR TELECOM SAVINGS|16024807}","320","Rural",,,"135","15","15","88","8","8","47","9","9","0","0","0","19369.91","2021-08-11T11:42:52.000","In Window","2022-04-26T09:16:24.000","ECF2190015423","Funded","FY2021 HAMPTON TWP CHROMEBOOKS CDW","Equipment","Non-Contracted","CDW GOVERNMENT LLC","143005588","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)",,"47 CHROMEBOOKS","0","16400","16400","16400",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","4","2021-11-08T00:00:00.000","Approved as submitted.","16400","1","Laptops","ACER","C733T N4020",,,,,,,"0","0","0","0","400","41","16400","16400"
"ECF202110915","Current",,"Committed","FY2021 HAMPTON TWP ECF BH","ECF Window 1","HAMPTON TWP SCHOOL DISTRICT","1 SCHOOL RD","NEWTON","NJ","07860","6733","123082","0015061617","School District","Public School District","Brock Hamilton","267-352-0183","bhamilton@eratespecialist.org","{EDUCATIONAL CONSORTIUM FOR TELECOM SAVINGS|16024807}","320","Rural",,,"135","15","15","88","8","8","47","9","9","0","0","0","19369.91","2021-08-11T11:42:52.000","In Window","2022-04-26T09:16:24.000","ECF2190015438","Funded","FY2021 HOTSPOT DEVICE VERIZON","Equipment","Non-Contracted","VERIZON WIRELESS (CELLCO PARTNERSHIP)","143000677","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)",,"9 HOTSPOT DEVICES","0","1349.91","1349.91","1349.91",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","4","2021-11-08T00:00:00.000","Approved as submitted.","383.88","1","Wi-Fi hotspots","VERIZON","JET PACK 8800 L",,,,,,,"0","0","0","0","149.99","9","1349.91","1349.91"
"ECF202110783","Current",,"Committed","South Brunswick ECF FY21","ECF Window 1","SOUTH BRUNSWICK TWP SCH DIST","P.O. BOX 181, 231 BLACK HORSE LANE","MONMOUTH JUNCTION","NJ","08852",,"123547","0007575830","School District","Public School District","Dawn L. Belden","610-420-4290","dbelden@bandrconsultingservices.org","{B&R ERATE CONSULTING SERVICES |17028255}","8440","Urban",,,"0","50","0","0","50","0","1119","50","50","0","0","0","361485","2021-08-11T12:46:56.000","In Window","2021-11-08T13:19:59.000","ECF2190015125","Funded","ECF FY21 Hotspot service","Services","Non-Contracted","VERIZON WIRELESS (CELLCO PARTNERSHIP)","143000677","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)","No","monthly service for 50 hotspots for IA to support remote instruction","9000","0","9000","9000",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","4","2021-11-08T00:00:00.000","Approved as submitted.","4395","1",,,,"Mobile Broadband","4000","4000","No",,,"15","50","12","9000","0","0","0","9000"
"ECF202112776","Current",,"Committed","2021-22_ECF_ENTERPRISE_471","ECF Window 1","ENTERPRISE CHARTER SCHOOL","275 OAK STREET","BUFFALO","NY","14203",,"16024592","0018966507","School","Charter School","Melissa Garber","518-588-5575","melissa@garbercg.com","{GARBER CONSULTING GROUP LLC|16062944}","405","Urban",,,"250","205","205","405","60","60","405","405","405","0","0","0","272535","2021-08-12T15:24:23.000","In Window","2021-10-12T13:21:16.000","ECF2190019248","Funded","T-MOBILE_HOT SPOTS","Services","Non-Contracted","T-MOBILE USA, INC.","143026181","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Service Provider - FCC Form 474 (SPI Form)","No","Hot spots for students for the upcoming 2021-22 school year.","97200","0","97200","97200",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","2","2021-10-12T00:00:00.000","The FRN was modified from $127,800.00 to $97,200.00 to agree with the applicant documentation.","23607.8","1",,,,"Mobile Broadband","50","5","No",,,"20","405","12","97200","0","0","0","97200"
"ECF202112593","Original","http://publicdata.usac.org/SL/Prd/Form471ECF/332756/ECF202112593/Original/USAC_ECF_FCC_FORM_471_APPLICATION_ECF202112593_CERTIFIED.pdf","Certified","Bus WiFi Service - AT&T","ECF Window 1","WARREN COUNTY SCHOOL DISTRICT","6820 MARKET STREET","RUSSELL","PA","16345","3406","125548","0013060611","School District","Public School District","Amy Stewart","814-723-6900 Ext. 1210","stewarta@wcsdpa.org","{TRITT SCHELL CONSULTING SERVICES|16043685}","4562","Rural",,,"3000","1200","1200","0","552","0","2489","552","552","0","557","0","35207.9","2021-08-12T16:15:46.000","In Window","2021-08-12T16:15:49.000","ECF2190018899","Pending","Bus Wifi Service - AT&T","Services","Contract","AT&T MOBILITY","143025240","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)","No","The WCSD is primarily rural, dominated by national and state forest lands, as well as the foothills of the Allegheny Mountains. That rurality creates a transportation barrier for the district and its residents, characterized by the existence of only two (2) major roadways that can provide quick, easy routes throughout the county and beyond. The remaining roads in the county/district are often hilly, windy routes that must be traveled at slower speeds for safety. This results in student travel times in buses of one hour or more for many of the district’s school bus runs, and a bus fleet that travels over 10,000 miles each day bringing students to and from school. 

 

Those same topographies contribute to an ongoing lack of student and family access to sufficient broadband service, if not Internet service in general, in some of our most rural areas.  The pandemic has created more urgency around the issue of access to broadband as local educational agencies (LEA’s) and students continue to confront the very real possibility of school closures and online instruction at the home. One solution to help students have more access to suitable broadband is to install Wi-Fi, delivered via mobile broadband service, in WCSD school buses for use by students during their already long drive times.     

 

The WCSD sent a survey to each of its families at the end of the 2019-2020 school year, when the pandemic began, to provide information on the barriers to online learning present in district homes. Sixty percent (60%) of families responded to the survey and district administrators contacted non-respondents via phone. Those efforts yielded a better than 95% response rate to the survey.     

 

Parents were asked what barriers existed in the home that would keep students from doing online work if schools continued to be closed in the fall.  Parents were able to select multiple items, and among the choices were five items, listed below, related to computers at home and access to the internet at home:    

We do not have a computer 
We do not have enough computers for every child   
We have a computer, but it is too old and slow to do online work   
We don't have the Internet at our house   
We have the Internet, but it is too slow to do online work   
 

Responses to the survey demonstrated that the district had approximately 1109 students who either lacked sufficient broadband access in the home or had no access to Internet service in the home at all. This represents 28% of the total WCSD student population. 

 

With that data, the district is proposing the installation of mobile broadband equipment in the majority of its bus fleet. The proposed equipment will require the use of two separate mobile broadband providers given the large distances covered by district buses, which frequently involve crossing from one carrier coverage area to another. The mobile broadband signal will be converted to Wi-Fi on each bus to support the academic needs of the students during the trip to and from school. Students will then have the ability to read school material, do homework, and other school-related activities to compensate for the barriers that may exist in the home. 

This is the funding request to support the cost of mobile broadband services to each bus.","35207.9","0","35207.9",,,,,,,,,,"1",,,,"Mobile Broadband","4000","4000","No",,,"43.99","73","10","32112.7","0","0","0","32112.7"
