"program","application_number","funding_year","hcp_number","hcp_name","status","applicant_type","site_consortium_name","site_address_line_1","site_address_line_2","site_city","site_county","site_state","site_zip_code","participating_site_locations","contact_first_name","contact_middle_initial","contact_last_name","contact_phone","contact_email","posting_start_date","allowable_contract_start_date","posting_end_date","number_of_days_posted","expected_bid_evaluation_period","requested_contract_period","request_for_services","cat_expense_leased_ind","cat_expense_equipment_ind","cat_expense_leased_cons","cat_expense_equipment_cons","cat_expense_design_cons","cat_expense_infrast_cons","cat_expense_mgmt_cons","rfp_submitted","link_to_fcc_form_pdf","mail_contact_first_name","mail_contact_middle_initial","mail_contact_last_name","mail_contact_organization_name","mail_contact_phone","mail_contact_fax","mail_contact_email","mail_address_line_1","mail_address_line_2","mail_city","mail_state","mail_zip","hcp_fcc_registration_number","mad","description_of_services_requested","rfp_1","rfp_2","rfp_3","rfp_4","rfp_5","rfp_6","rfp_7","rfp_8","rfp_9","rfp_10","additional_document_1","additional_document_2","additional_document_3","additional_document_4","additional_document_5","additional_document_6","additional_document_7","additional_document_8","additional_document_9","additional_document_10"
"Telecom","43228367","2023","67478","Family Counseling Center - Kennett Youth Star","APPROVED","INDIVIDUAL",,"1226 Indepencence St",,"Kennett","Dunklin","MO","63857",,"Dustin",,"Skelton","(573) 888-5925","dustin@fccinc.org","2022-08-16","2022-09-14","2022-09-13","28","28","month to month up to 36 months","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3882861","Geoff","W","Boggs","USF Healthcare Consulting","(502) 228-1907",,"gboggs@uasave.com","P O Box 326",,"Prospect","KY","40059","0021916697","337",,,,,,,,,,,,,,,,,,,,,
"Telecom","43228368","2023","95737","Family Counseling Center Inc - Greenville","APPROVED","INDIVIDUAL",,"290 MAPLE ST",,"GREENVILLE","Wayne","MO","63944",,"Dustin",,"Skelton","(573) 290-2533","dustins@fccinc.org","2022-08-16","2022-09-14","2022-09-13","28","28","month to month up to 36 months","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3882870","Geoff",,"Boggs","USF Healthcare Consulting Inc","(502) 228-1907",,"gboggs@uasave.com","P O Box 326",,"Prospect","KY","40059","0021916697",,,,,,,,,,,,,,,,,,,,,,
"Telecom","43228399","2023","70819","Mountain Comprehensive Care Centers Campton","APPROVED","INDIVIDUAL",,"191 MAIN ST",,"CAMPTON","Wolfe","KY","41301-9752",,"Dave",,"Webb","(606) 886-8572","dwebb@mtcomp.org","2022-08-16","2022-09-14","2022-09-13","28","28","month to month up to 36 months","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3883246","Geoff","W","Boggs","USF Healthcare Consulting","(502) 228-1907",,"gboggs@uasave.com","P O Box 326",,"Prospect","KY","40059","0017486564",,,,,,,,,,,,,,,,,,,,,,
"Telecom","43176026","2017","54165","Access Family Care - Neosho Dental Clinic","APPROVED","INDIVIDUAL",,"516 W. McCord St.",,"Neosho","Newton","MO","64850",,"Christopher",,"Crist","(417) 451-0619","Christopher.crist@accessfamilycare.org","2017-05-16","2017-06-14","2017-06-13","28","2","Either month to month or short (up to 3 year) term preferred","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3036790","David",,"Wagner","PEM Filings, LLC","(203) 437-6546",,"david@pemfilings.com","50 Waterbury Rd #357",,"Prospect","CT","06712","0014373492","175",,,,,,,,,,,,,,,,,,,,,
"HCF","100043366","2021","10599","North Mississippi Health Services/Webster Health Services","APPROVED","INDIVIDUAL",,"70 Medical Plaza",,"Eupora","Webster","MS","39744",,"David",,"Wagner","(203) 437-6546","david@pemfilings.com","2020-09-17","2020-10-16","2020-10-15","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_1970654",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HCF","100054372","2022","95786","Lake Erie Sports Medicine and Rehab - Oak Harbor","APPROVED","INDIVIDUAL",,"7725 W State Route 163",,"Oak Harbor","Ottawa","OH","43449",,"Mark",,"Boggs","(502) 292-2225","bids@hcfundconnect.com","2022-02-11","2022-03-12","2022-03-11","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_2474242",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Telecom","43132168","2013","13227","White River Valley Clinic","APPROVED","INDIVIDUAL",,"South Highway 37","RR 11 Box 493 1/2 mile south of junction with highway 50","Bedford","Lawrence","IN","47421",,"Nancy",,"Jacobs","(812) 353-9542","njacobs@bloomingtonhospital.org","2013-04-17","2013-05-16","2013-05-15",,,,"Both Telecommunications & Internet Services",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2217934","Boni","R","Ellis-Greene","BRE Consulting, inc","(701) 232-1044",,"brellis@cableone.net","2829 Wheatland Drive South",,"Fargo","ND","58103","0013168109","84","voice, data and or video applications",,,,,,,,,,,,,,,,,,,,
"HCF","100006468","2015","17750","D W McMillan Memorial Hospital - Flomaton Medical Center","APPROVED","INDIVIDUAL",,"174 Highway 113 N.",,"Flomaton","Escambia","AL","36441",,"Geoff","W","Boggs","(502) 228-1907","gboggs@uasave.com","2015-04-17","2015-05-16","2015-05-15","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_142671",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Telecom","43145444","2014","10087","Swain County Hospital","APPROVED","INDIVIDUAL",,"45 Plateau St.",,"Bryson City","Swain","NC","28713",,"Monique",,"Crook","(828) 488-2155","monique.crook@haymed.org","2014-09-26","2014-10-25","2014-10-24",,,,"Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2568274","Geoff",,"Boggs","USF Healthcare Consulting","(502) 228-1907","(888) 875-8810","gboggs@uasave.com","P O Box 326",,"Prospect","KY","40059","0013669882","157","Telecommunication, Internet, data, teleradiology, transferring of patient data",,,,,,,,,,,,,,,,,,,,
"HCF","100012436","2016","38029","Herbig Family Medicine","APPROVED","INDIVIDUAL",,"897 Ironwood Dr.",,"Minden","Douglas","NV","89423",,"David",,"Wagner","(203) 437-6546","david@pemfilings.com","2016-05-16","2016-06-14","2016-06-13","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_461245",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HCF","100010515","2016","17626","Swedish American Davis Junction Clinic","APPROVED","INDIVIDUAL",,"5665 N Junction Way",,"Davis Junction","Ogle","IL","61020",,"David",,"Wagner","(203) 437-6546","david@pemfilings.com","2016-05-11","2016-06-09","2016-06-08","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_456809",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Telecom","43204810","2020","10214","Clara Morgan Sub-Regional Clinic","APPROVED","INDIVIDUAL",,"PO Box 269","61°34'17.48""N 159°32'17.14""W","Aniak","Bethel","AK","99557",,"Larry","O","Howard","(907) 543-6307","larry_o_howard@ykhc.org","2020-05-11","2020-06-09","2020-06-08","28","2","3 years","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3478643","Larry","O","Howard","Yukon-Kuskokwim Health Corporation","(907) 543-6307","(907) 543-6570","larry_o_howard@ykhc.org","P. O. Box 528",,"Bethel","AK","99559","0013620463","325",,,,,,,,,,,,,,,,,,,,,
"Telecom","43169392","2017","16453","Texas County Technical Institute","APPROVED","INDIVIDUAL",,"6915 South Hwy 63",,"Houston","Texas","MO","65483",,"William","T","Gray","(417) 967-5466","bgray@texascountytech.edu","2017-01-16","2017-02-14","2017-02-13","28","28","36 Months","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2972608","Steve",,"Rau","Channelford Associates Inc.","(805) 495-3255",,"steve@channelford.com","2006 Channelford Road",,"Westlake Village","CA","91361","0016101263","207",,,,,,,,,,,,,,,,,,,,,
"Telecom","43124575","2012","25581","Laurens County Health Care System - Wound Center","APPROVED","INDIVIDUAL","LAURENS COUNTY","1073 Medical Ridge Rd.",,"Clinton","Laurens","SC","29325",,"Joel",,"Bradley","(864) 938-1824","jbradley@lchcs.org","2012-05-27","2012-06-25","2012-06-24",,,,"Both Telecommunications & Internet Services",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2042057","David",,"Wagner","PEM Filings, LLC","(203) 437-6546","(800) 574-3869","david@pemfilings.com","50 Waterbury Rd #357",,"Prospect","CT","06712","0020093084","76","Internet & Telecommunications services for medical purposes.  This includes: bandwidth for general Internet connectivity, data circuits
 for sending and receiving medical billing info, files and/or images to and from remote  locations, medical administration &  telemedicine.  
 Email all bid information requests to the mailing contact,  david@pemfilings.com. If no response in 7 days, call  203-437-6546",,,,,,,,,,,,,,,,,,,,
"Telecom","43148407","2014","14350","Keaau Family Health Center","APPROVED","INDIVIDUAL",,"16-192 Pilimua Street","At center of town","Keaau","Hawaii","HI","96749",,"George","R","Beha","(808) 345-7812","gebeha@bayclinic.org","2014-10-30","2014-11-28","2014-11-27",,,,"Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2583066","George","R","Beha","Keaau Family Health Center","(808) 345-7812",,"gebeha@bayclinic.org","16-192 Pilimua Street","At center of town","Keaau","HI","96749","0013775820","226","Bay Clinic Inc. is a network of ten health care clinics.  Connection between our infrastructures are essential to provide high quality, patient-centered and comprehensive health care to the rural population of North Hilo",,,,,,,,,,,,,,,,,,,,
"HCF","100053015","2022","17212","CHA Broadband Services","APPROVED","CONSORTIUM",,"7335 E ORCHARD RD",,"GREENWOOD VILLAGE",,"CO","80111",,,,,,,"2022-01-03","2022-02-01","2022-01-31",,,,,"N","N","Y","N","N","N","Y","1","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_2447267",,,,,,,,,,,,,,,"Support various health care related activities; access to mission critical systems (EMR); transmission, retrieval and exchange of data and/or radiology images.",,,,,,,,,,,,,,,,,,,,
"HCF","100030520","2019","64347","Tri-County Health Care - Verndale Clinic","APPROVED","INDIVIDUAL",,"102 S FARWELL ST",,"VERNDALE","Wadena","MN","56481",,"David",,"Boggs","(615) 435-9192","david.boggs@theusfgroup.com","2019-01-16","2019-02-14","2019-02-13","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_1278601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HCF","100046631","2021","33858","Community Hospital Corporation","APPROVED","CONSORTIUM",,"7800 DALLAS NORTH PKWY",,"PLANO",,"TX","75024",,,,,,,"2021-02-01","2021-03-02","2021-03-01",,,,,"N","N","Y","N","N","Y","N","1","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_2083854",,,,,,,,,,,,,,,"Leased/Tariffed Facilities or Services",,,,,,,,,,,,,,,,,,,,
"HCF","100035044","2019","37418","Allina Health Owatonna Hospital","APPROVED","INDIVIDUAL",,"2250 NW 26th Street",,"Owatonna","Steele","MN","55060",,"Stacey",,"Bilsland","(815) 464-5248","sbilsland@savitagroup.com","2019-07-24","2019-08-22","2019-08-21","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_1530327",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Telecom","43127804","2012","12120","NAY-TAH-WAUSH HEALTH STATION","APPROVED","INDIVIDUAL",,"25 MILES NE OF WHITE EARTH",,"Naytahwaush","Becker","MN","56566",,"Jesse","W","Martell","(218) 444-0536","jesse.martell@ihs.gov","2012-06-12","2012-07-11","2012-07-10",,,,"Both Telecommunications & Internet Services",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2049256","Jesse","W","Martell","NAY-TAH-WAUSH HEALTH STATION","(218) 444-0536",,"jesse.martell@ihs.gov","25 MILES NE OF WHITE EARTH",,"Naytahwaush","MN","56566","0013640503","201","This service is used for the tranmission of data,e-mail services,rpms-patient data entry,and the access to the internet.",,,,,,,,,,,,,,,,,,,,
"Telecom","43170320","2017","47454","MCDC - Ewen Dental Center","APPROVED","INDIVIDUAL",,"20106 State Hwy M-28",,"Ewen","Ontonagon","MI","49925",,"Larry",,"Keys","(231) 437-4746","lkeys@mydental.org","2017-01-16","2017-02-14","2017-02-13","28","1","MTM up to 60 months","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2972478","Mark",,"Boggs","Healthcare Funding Connection","(502) 292-2225",,"mark.boggs@hcfundconnect.com","PO Box 692",,"Prospect","KY","40059","0020768081","439",,,,,,,,,,,,,,,,,,,,,
"Telecom","43228371","2023","58758","Mountian Comprehensive Care Center - Maysville Clinic","APPROVED","INDIVIDUAL",,"224 MARKET ST",,"MAYSVILLE","Mason","KY","41056-1130",,"Dave",,"Webb","(606) 886-8572","dwebb@mtcomp.org","2022-08-16","2022-09-14","2022-09-13","28","28","month to month up to 36 months","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3883091","Geoff","W","Boggs","USF Healthcare Consulting","(502) 228-1907",,"gboggs@uasave.com","P O Box 326",,"Prospect","KY","40059","0017486564","71",,,,,,,,,,,,,,,,,,,,,
"Telecom","43228383","2023","17343","Mountain Comp Care Center, Johnson County Outpatient","APPROVED","INDIVIDUAL",,"1110 S MAYO TRL",,"PAINTSVILLE","Johnson","KY","41240-1273",,"Dave",,"Webb","(606) 886-8572","dwebb@mtcomp.org","2022-08-16","2022-09-14","2022-09-13","28","28","month to month up to 36 months","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3883010","Geoff",,"Boggs","USF Healthcare Consulting","(502) 228-1907","(888) 875-8810","gboggs@uasave.com","P.O. Box 326",,"Prospect","KY","40059","0017486564","107",,,,,,,,,,,,,,,,,,,,,
"Telecom","43132108","2013","10015","Southeastern AZ Behavioral Health Services, Inc.","APPROVED","INDIVIDUAL",,"185 S Moorman Ave",,"Sierra Vista","Cochise","AZ","85635",,"Jorge",,"Moreno","(520) 417-3803","jorge.moreno@svrhc.org","2013-05-26","2013-06-24","2013-06-23",,,,"Both Telecommunications & Internet Services",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2251052","Madeline",,"Martin","Channelford Associates, Inc.","(855) 324-1546",,"madeline@channelford.com","2006 Channelford Rd",,"Westlake Village","CA","91361","0017892787","186","Services include Internet, Data and Voice circuits/bandwidth to be used for telemedicine and other forms of internal and external information sharing and connectivity. It is important you contact the mailing contact on this form (Madeline@channelford.com) for further information and circuit specifics. SPECIAL INSTRUCTIONS: All communication, including telephone calls, e-mail messages, mailed documents and proposals should be directed to the mailing contact on this form (Madeline Martin).  Communication from bidders should not go directly to the HCP.",,,,,,,,,,,,,,,,,,,,
"HCF","100032038","2019","43378","Lawrence County Health Department - Main Office","APPROVED","INDIVIDUAL",,"11362 Country Club Road","PO Box 516","Lawrenceville","Lawrence","IL","62439",,"Timothy",,"Basile","(973) 581-5238","timothy.basile@solixinc.com","2019-01-25","2019-02-23","2019-02-22","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_1292782",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HCF","100045137","2021","60353","Minidoka Family Practice Center","APPROVED","INDIVIDUAL",,"1218 9TH ST",,"RUPERT","Minidoka","ID","83350",,"Whittney",,"Walker","(972) 943-1226","wwalker@communityhospitalcorp.com","2020-11-11","2020-12-10","2020-12-09","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_2018087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HCF","100022086","2017","25516","Alcona Health Center Pickford Medical Services","APPROVED","INDIVIDUAL",,"416 M-129",,"Pickford","Chippewa","MI","49774",,"Lori",,"Leugers","(231) 778-0174","lleugers@telecompsolutions.com","2017-05-23","2017-06-21","2017-06-20","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_766650",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HCF","100035883","2020","33757","Taylor County Health District - Taylor Rural Health","APPROVED","INDIVIDUAL",,"805 Burkesville Street",,"Columbia","Adair","KY","42728",,"David",,"Wagner","(203) 437-6546","david@pemfilings.com","2020-01-10","2020-02-08","2020-02-07","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_1637447",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Telecom","43228386","2023","17381","Mountain Comp Care Center, Martin County Outpatient","APPROVED","INDIVIDUAL",,"Route 3 Rock Castle Creek Rd",,"Inez","Martin","KY","41224",,"Dave",,"Webb","(606) 886-8572","dwebb@mtcomp.org","2022-08-16","2022-09-14","2022-09-13","28","28","month to month up to 36 months","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3883031","Geoff",,"Boggs","USF Healthcare Consulting","(502) 228-1907","(888) 875-8810","gboggs@uasave.com","P.O. Box 326",,"Prospect","KY","40059","0017486564","120",,,,,,,,,,,,,,,,,,,,,
"Telecom","43130746","2012","31813","Catholic Health Partners - Mercy OB/GYN Associates","APPROVED","INDIVIDUAL","Mercy OB/GYN Associates","2495 West Market Street",,"Tiffin","Seneca","OH","44883",,"Drew",,"Cardwell","(419) 251-1624","acardwell@health-partners.org","2013-03-04","2013-04-02","2013-04-01",,,,"Both Telecommunications & Internet Services",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2194376","David",,"Wagner","PEM Filings, LLC","(203) 437-6546","(800) 574-3869","david@pemfilings.com","50 Waterbury Rd #357",,"Prospect","CT","06712","0021834916","93","Internet & Telecommunications services for medical purposes.  This includes: bandwidth for general Internet connectivity, voice, data circuits
 for sending and receiving medical billing info, files and/or images to and from remote  locations, medical administration &  telemedicine.  
 Email all bid information requests to the mailing contact,  david@pemfilings.com. If no response in 7 days, call  203-437-6546",,,,,,,,,,,,,,,,,,,,
"HCF","100046069","2021","39261","Kentucky Telehealth Consortium","APPROVED","CONSORTIUM",,"41 Pleasant Street",,"Bangor",,"ME","04401",,,,,,,"2021-02-16","2021-03-17","2021-03-16",,,,,"N","N","Y","Y","N","N","N","1","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_2102966",,,,,,,,,,,,,,,"Internet Access",,,,,,,,,,,,,,,,,,,,
"HCF","100054104","2022","65386","The Lakes Health Center","APPROVED","CONSORTIUM",,"7665 US Highway 2",,"Iron River",,"WI","54847",,,,,,,"2022-01-28","2022-02-26","2022-02-25",,,,,"N","N","Y","Y","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_2465468",,,,,,,,,,,,,,,"Broadband services to be used for Internet connectivity, Voice and Data Transmission",,,,,,,,,,,,,,,,,,,,
"HCF","100019461","2017","13118","Southern Seven Health Department - Cairo","APPROVED","INDIVIDUAL",,"3014 Elm Street",,"Cairo","Alexander","IL","62914",,"Michael",,"Tamburino","(973) 581-6714","michael.tamburino@solixinc.com","2017-01-17","2017-02-15","2017-02-14","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_662656",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HCF","100029139","2019","18187","Guthrie Clinic - Athens","APPROVED","INDIVIDUAL",,"412 S Main St",,"Athens","Bradford","PA","18810",,"David",,"Wagner","(203) 437-6546","david@pemfilings.com","2019-01-12","2019-02-09","2019-02-09","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_1274114",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HCF","100050651","2022","26080","CalvertHealth Medical Center","APPROVED","INDIVIDUAL",,"100 HOSPITAL RD",,"PRINCE FREDERICK","Calvert","MD","20678",,"David",,"Wagner","(203) 802-6223","support@pemfilings.com","2021-10-29","2021-11-27","2021-11-26","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_2411607",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
