"candidate_name","vendor_type","vendor_name","date","amount","authorized_use","expenditure_category","purpose_of_expenditure","address_1","address_2","city","state","zip_code","office","district","county","party","reg_no","election_period","location_1","inoutstate"
"Abercrombie, Neil","Other Entity","Brian's Hawaiian Kitchen","2014-03-31T00:00:00.000","13.48","Directly Related to Candidate's Campaign","Food & Beverages","Food for Volunteers","1050 Ala Moana Blvd","Unit K-4","Honolulu","HI","96814","Governor",,,,"CC10529","2010-2014","1050 Ala Moana Blvd
Honolulu, HI 96814
(21.294298, -157.855976)","HI"
"Abercrombie, Neil","Other Entity","Brian's Hawaiian Kitchen","2014-06-03T00:00:00.000","119.37","Directly Related to Candidate's Campaign","Food & Beverages","Meeting - Fundraiser Planning","1050 Ala Moana Blvd","Unit K-4","Honolulu","HI","96814","Governor",,,,"CC10529","2010-2014","1050 Ala Moana Blvd
Honolulu, HI 96814
(21.294298, -157.855976)","HI"
"Abercrombie, Neil","Other Entity","Brian's Hawaiian Kitchen","2014-04-25T00:00:00.000","6.02","Directly Related to Candidate's Campaign","Food & Beverages","Food for Volunteer","1050 Ala Moana Blvd","Unit K-4","Honolulu","HI","96814","Governor",,,,"CC10529","2010-2014","1050 Ala Moana Blvd
Honolulu, HI 96814
(21.294298, -157.855976)","HI"
"Abercrombie, Neil","Other Entity","Brian's Hawaiian Kitchen","2014-03-18T00:00:00.000","115.71","Directly Related to Candidate's Campaign","Food & Beverages","Food for Phone Banking Volunteers","1050 Ala Moana Blvd","Unit K-4","Honolulu","HI","96814","Governor",,,,"CC10529","2010-2014","1050 Ala Moana Blvd
Honolulu, HI 96814
(21.294298, -157.855976)","HI"
"Abercrombie, Neil","Other Entity","Brian's Hawaiian Kitchen","2014-04-06T00:00:00.000","14.27","Directly Related to Candidate's Campaign","Food & Beverages","Food for Volunteers","1050 Ala Moana Blvd","Unit K-4","Honolulu","HI","96814","Governor",,,,"CC10529","2010-2014","1050 Ala Moana Blvd
Honolulu, HI 96814
(21.294298, -157.855976)","HI"
"Abercrombie, Neil","Other Entity","Brian's Hawaiian Kitchen","2014-04-21T00:00:00.000","61.97","Directly Related to Candidate's Campaign","Food & Beverages","Food for Phone Banking Volunteers","1050 Ala Moana Blvd","Unit K-4","Honolulu","HI","96814","Governor",,,,"CC10529","2010-2014","1050 Ala Moana Blvd
Honolulu, HI 96814
(21.294298, -157.855976)","HI"
"Abercrombie, Neil","Other Entity","Brian's Hawaiian Kitchen","2014-03-10T00:00:00.000","9.37","Directly Related to Candidate's Campaign","Food & Beverages","Food for Volunteer","1050 Ala Moana Blvd","Unit K-4","Honolulu","HI","96814","Governor",,,,"CC10529","2010-2014","1050 Ala Moana Blvd
Honolulu, HI 96814
(21.294298, -157.855976)","HI"
"Abercrombie, Neil","Other Entity","Brian's Hawaiian Kitchen","2014-04-17T00:00:00.000","93.72","Directly Related to Candidate's Campaign","Food & Beverages","Food for Phone Banking Volunteers","1050 Ala Moana Blvd","Unit K-4","Honolulu","HI","96814","Governor",,,,"CC10529","2010-2014","1050 Ala Moana Blvd
Honolulu, HI 96814
(21.294298, -157.855976)","HI"
"Abercrombie, Neil","Individual","Butay, Jade T.","2010-10-29T00:00:00.000","233.27",,"Other","In-Kind: Canvassing supplies and food for volunteers","3403 Likini Street",,"Honolulu","HI","96818","Governor",,,,"CC10529","2006-2010","3403 Likini Street
Honolulu, HI 96818
(21.345857, -157.916828)","HI"
"Abercrombie, Neil","Other Entity","By the Sea #39","2014-07-04T00:00:00.000","85.12","Directly Related to Candidate's Campaign","Other","Supplies for Kona Parade","75-5663E Palani Road",,"Kailua Kona","HI","96740","Governor",,,,"CC10529","2010-2014",,"HI"
"Abercrombie, Neil","Other Entity","Cafe 100","2014-09-02T00:00:00.000","184.37","Directly Related to Candidate's Campaign","Food & Beverages","Food for Grassroot Event","969 Kilauea Ave",,"Hilo","HI","96720","Governor",,,,"CC10529","2010-2014","969 Kilauea Ave
Hilo, HI 96720
(19.714323, -155.077618)","HI"
"Abercrombie, Neil","Other Entity","Cafe 100","2014-05-12T00:00:00.000","119.79","Directly Related to Candidate's Campaign","Food & Beverages","Meeting - Hilo Core Group","969 Kilauea Ave",,"Hilo","HI","96720","Governor",,,,"CC10529","2010-2014","969 Kilauea Ave
Hilo, HI 96720
(19.714323, -155.077618)","HI"
"Abercrombie, Neil","Other Entity","Cafe 100","2013-07-12T00:00:00.000","1060.16",,"Food & Beverages","Meeting - Meals","969 Kilauea Ave",,"Hilo","HI","96720","Governor",,,,"CC10529","2010-2014","969 Kilauea Ave
Hilo, HI 96720
(19.714323, -155.077618)","HI"
"Abercrombie, Neil","Other Entity","Cafe 100","2013-11-05T00:00:00.000","2994.8",,"Food & Beverages","Bentos for Event","969 Kilauea Ave",,"Hilo","HI","96720","Governor",,,,"CC10529","2010-2014","969 Kilauea Ave
Hilo, HI 96720
(19.714323, -155.077618)","HI"
"Abercrombie, Neil","Other Entity","Cafe O'Lei","2013-05-04T00:00:00.000","121.73",,"Food & Beverages","Meeting - Meals","1333 Maui Lani Parkway",,"Kahului","HI","96732","Governor",,,,"CC10529","2010-2014","1333 Maui Lani Parkway
Kahului, HI 96732
(20.862893, -156.476988)","HI"
"Abercrombie, Neil","Other Entity","Cafe Rio Mexican Grill","2014-05-12T00:00:00.000","26.48","Directly Related to Candidate's Campaign","Food & Beverages","Travel Meals","776 Terminal Drive",,"Salt Lake","UT","84122","Governor",,,,"CC10529","2010-2014","776 Terminal Drive
Salt Lake, UT 84122
(40.786148, -111.982112)","Out of State"
"Abercrombie, Neil","Other Entity","Cafe Sistina","2011-10-02T00:00:00.000","154.53",,"Food & Beverages","Meeting  - Meals","1314 S King Street",,"Honolulu","HI","96814","Governor",,,,"CC10529","2010-2014","1314 S King Street
Honolulu, HI 96814
(21.298951, -157.841548)","HI"
"Abercrombie, Neil","Other Entity","Campaign Spending Commission","2010-06-22T00:00:00.000","50",,"Other","Late filing penalty","236 South Beretania Street",,"Honolulu","HI","96813","Governor",,,,"CC10529","2006-2010","236 South Beretania Street
Honolulu, HI 96813
(21.309433, -157.857823)","HI"
"Abercrombie, Neil","Other Entity","Capitol Hill Suites","2013-10-17T00:00:00.000","256.76",,"Travel & Lodging","Travel Cost - Hotel","200 C Street, SE",,"Washington","DC","20003","Governor",,,,"CC10529","2010-2014","200 C Street, SE
Washington, DC 20003
(38.886027, -77.003071)","Out of State"
"Abercrombie, Neil","Individual","Carvalho, Austin","2014-07-23T00:00:00.000","125","Directly Related to Candidate's Campaign","Contract, Employee & Professional Services","Entertainment for Maui Headquarter Opening","829 Mahealani Street",,"Kihei","HI","96753","Governor",,,,"CC10529","2010-2014","829 Mahealani Street
Kihei, HI 96753
(20.761433, -156.450526)","HI"
"Abercrombie, Neil","Other Entity","Caryn's Bento","2011-03-18T00:00:00.000","450",,"Food & Beverages","Food for volunteers","1270 Young Street",,"Honolulu","HI","96814","Governor",,,,"CC10529","2010-2014","1270 Young Street
Honolulu, HI 96814
(21.299981, -157.841658)","HI"
"Abercrombie, Neil","Other Entity","Caryn's Bento","2010-06-16T00:00:00.000","60",,"Food & Beverages","Bentos for volunteers","1270 Young Street",,"Honolulu","HI","96814","Governor",,,,"CC10529","2006-2010","1270 Young Street
Honolulu, HI 96814
(21.299981, -157.841658)","HI"
"Abercrombie, Neil","Other Entity","Caryn's Bento","2010-10-15T00:00:00.000","55.08",,"Food & Beverages","Food for volunteers","1270 Young Street",,"Honolulu","HI","96814","Governor",,,,"CC10529","2006-2010","1270 Young Street
Honolulu, HI 96814
(21.299981, -157.841658)","HI"
"Abercrombie, Neil","Other Entity","Cash n Carry","2010-10-27T00:00:00.000","310.4",,"Food & Beverages","Food for Primary election night","90 Amala Place",,"Kahului","HI","96732","Governor",,,,"CC10529","2006-2010","90 Amala Place
Kahului, HI 96732
(20.894873, -156.459942)","HI"
"Abercrombie, Neil","Other Entity","Cash n Carry","2010-10-27T00:00:00.000","18.41",,"Food & Beverages","Food for meeting","90 Amala Place",,"Kahului","HI","96732","Governor",,,,"CC10529","2006-2010","90 Amala Place
Kahului, HI 96732
(20.894873, -156.459942)","HI"
"Abercrombie, Neil","Individual","Castillo, Leticia","2012-05-25T00:00:00.000","255",,"Food & Beverages","State Convention - Food","PO Box 630806",,"Lanai City","HI","96763","Governor",,,,"CC10529","2010-2014",,"HI"
"Abercrombie, Neil","Other Entity","Cathollic Charities","2010-08-06T00:00:00.000","100",,"Other","Fee - Candidates Fair","1640 Lanakila Avenue",,"Honolulu","HI","96817","Governor",,,,"CC10529","2006-2010","1640 Lanakila Avenue
Honolulu, HI 96817
(21.327234, -157.861851)","HI"
"Abercrombie, Neil","Individual","Cazimero, Robert","2010-05-20T00:00:00.000","1500",,"Contract, Employee & Professional Services","Entertaimnent at event","1300 Ala Moana Blvd","Suite 001","Honolulu","HI","96814","Governor",,,,"CC10529","2006-2010","1300 Ala Moana Blvd
Honolulu, HI 96814
(21.291958, -157.850805)","HI"
"Abercrombie, Neil","Other Entity","Centerplate","2010-08-20T00:00:00.000","24869.1",,"Food & Beverages","Food for event at Blaisdell Center","777 Ward Avenue",,"Honolulu","HI","96814","Governor",,,,"CC10529","2006-2010","777 Ward Avenue
Honolulu, HI 96814
(21.301787, -157.85038)","HI"
"Abercrombie, Neil","Other Entity","Central Maui Ice","2010-11-03T00:00:00.000","60",,"Food & Beverages","Ice for Maui rally","1790 Mill Street, Unit D",,"Wailuku","HI","96793","Governor",,,,"CC10529","2010-2014","1790 Mill Street, Unit D
Wailuku, HI 96793
(20.891968, -156.500118)","HI"
"Abercrombie, Neil","Other Entity","Chai's Island Bistro","2011-12-19T00:00:00.000","4581.15",,"Food & Beverages","Catering service","1 Aloha Tower Drive",,"Honolulu","HI","96813","Governor",,,,"CC10529","2010-2014","1 Aloha Tower Drive
Honolulu, HI 96813
(21.30739, -157.865135)","HI"
"Abercrombie, Neil","Other Entity","Chai's Island Bistro","2011-07-28T00:00:00.000","418.85",,"Food & Beverages","Meeting - Meals","1 Aloha Tower Drive",,"Honolulu","HI","96813","Governor",,,,"CC10529","2010-2014","1 Aloha Tower Drive
Honolulu, HI 96813
(21.30739, -157.865135)","HI"
"Abercrombie, Neil","Other Entity","Chai's Island Bistro","2010-08-27T00:00:00.000","1041.67",,"Food & Beverages","Food and beverage for event","1 Aloha Tower Drive",,"Honolulu","HI","96813","Governor",,,,"CC10529","2006-2010","1 Aloha Tower Drive
Honolulu, HI 96813
(21.30739, -157.865135)","HI"
"Abercrombie, Neil","Other Entity","Chai's Island Bistro","2010-10-20T00:00:00.000","837.69",,"Food & Beverages","Catered food for event","1 Aloha Tower Drive",,"Honolulu","HI","96813","Governor",,,,"CC10529","2006-2010","1 Aloha Tower Drive
Honolulu, HI 96813
(21.30739, -157.865135)","HI"
"Abercrombie, Neil","Other Entity","Chamber of Commerce of Kauai","2010-08-20T00:00:00.000","190",,"Other","Membership dues & fees","4268H Rice Street",,"Lihue","HI","96766","Governor",,,,"CC10529","2006-2010","4268H Rice Street
Lihue, HI 96766
(21.972332, -159.364734)","HI"
"Abercrombie, Neil","Other Entity","Champion Malasadas LLC","2013-08-10T00:00:00.000","19.12",,"Food & Beverages","Meeting - Malasadas","1926 S Beretania Street",,"Honolulu","HI","96826","Governor",,,,"CC10529","2010-2014","1926 S Beretania Street
Honolulu, HI 96826
(21.296922, -157.830413)","HI"
"Abercrombie, Neil","Other Entity","Champion Malasadas LLC","2013-03-24T00:00:00.000","17.56",,"Food & Beverages","Refreshments - Malasadas","1926 S Beretania Street",,"Honolulu","HI","96826","Governor",,,,"CC10529","2010-2014","1926 S Beretania Street
Honolulu, HI 96826
(21.296922, -157.830413)","HI"
"Abercrombie, Neil","Individual","Chang, APR, Melissa","2009-10-19T00:00:00.000","3141.36",,"Contract, Employee & Professional Services","Social media","930 Kaheka Street, #3303",,"Honolulu","HI","96814","Governor",,,,"CC10529","2006-2010","930 Kaheka Street, #3303
Honolulu, HI 96814
(21.296613, -157.838556)","HI"
"Abercrombie, Neil","Individual","Chapman, Kathleen L.","2010-11-15T00:00:00.000","5489.37",,"Employee Services","Payroll","6129C Summer Street",,"Honolulu","HI","96821","Governor",,,,"CC10529","2010-2014","6129C Summer Street
Honolulu, HI 96821
(21.285273, -157.722417)","HI"
"Abercrombie, Neil","Individual","Chapman, Kathleen L.","2010-10-29T00:00:00.000","1339.12",,"Employee Services","Payroll","6129C Summer Street",,"Honolulu","HI","96821","Governor",,,,"CC10529","2006-2010","6129C Summer Street
Honolulu, HI 96821
(21.285273, -157.722417)","HI"
"Abercrombie, Neil","Individual","Chapman, Kathleen L.","2010-03-31T00:00:00.000","1339.13",,"Employee Services","Payroll","6129C Summer Street",,"Honolulu","HI","96821","Governor",,,,"CC10529","2006-2010","6129C Summer Street
Honolulu, HI 96821
(21.285273, -157.722417)","HI"
"Abercrombie, Neil","Individual","Chapman, Kathleen L.","2010-09-30T00:00:00.000","2607.88",,"Employee Services","Payroll","6129C Summer Street",,"Honolulu","HI","96821","Governor",,,,"CC10529","2006-2010","6129C Summer Street
Honolulu, HI 96821
(21.285273, -157.722417)","HI"
"Abercrombie, Neil","Individual","Chapman, Kathleen L.","2010-03-15T00:00:00.000","775.27",,"Employee Services","Payroll","6129C Summer Street",,"Honolulu","HI","96821","Governor",,,,"CC10529","2006-2010","6129C Summer Street
Honolulu, HI 96821
(21.285273, -157.722417)","HI"
"Abercrombie, Neil","Individual","Chapman, Kathleen L.","2010-05-28T00:00:00.000","1339.12",,"Employee Services","Payroll","6129C Summer Street",,"Honolulu","HI","96821","Governor",,,,"CC10529","2006-2010","6129C Summer Street
Honolulu, HI 96821
(21.285273, -157.722417)","HI"
"Abercrombie, Neil","Individual","Chapman, Kathleen L.","2010-07-15T00:00:00.000","1125.31",,"Employee Services","Payroll","6129C Summer Street",,"Honolulu","HI","96821","Governor",,,,"CC10529","2006-2010","6129C Summer Street
Honolulu, HI 96821
(21.285273, -157.722417)","HI"
"Abercrombie, Neil","Individual","Chapman, Kathleen L.","2010-07-01T00:00:00.000","1125.31",,"Employee Services","Payroll","6129C Summer Street",,"Honolulu","HI","96821","Governor",,,,"CC10529","2006-2010","6129C Summer Street
Honolulu, HI 96821
(21.285273, -157.722417)","HI"
"Abercrombie, Neil","Individual","Chapman, Kathleen L.","2010-08-31T00:00:00.000","1125.31",,"Employee Services","Payroll","6129C Summer Street",,"Honolulu","HI","96821","Governor",,,,"CC10529","2006-2010","6129C Summer Street
Honolulu, HI 96821
(21.285273, -157.722417)","HI"
"Abercrombie, Neil","Individual","Chapman, Kathleen L.","2010-04-30T00:00:00.000","1339.12",,"Employee Services","Payroll","6129C Summer Street",,"Honolulu","HI","96821","Governor",,,,"CC10529","2006-2010","6129C Summer Street
Honolulu, HI 96821
(21.285273, -157.722417)","HI"
"Abercrombie, Neil","Individual","Chapman, Kathleen L.","2010-09-15T00:00:00.000","1125.31",,"Employee Services","Payroll","6129C Summer Street",,"Honolulu","HI","96821","Governor",,,,"CC10529","2006-2010","6129C Summer Street
Honolulu, HI 96821
(21.285273, -157.722417)","HI"
"Abercrombie, Neil","Individual","Chapman, Kathleen L.","2010-05-14T00:00:00.000","1339.12",,"Employee Services","Payroll","6129C Summer Street",,"Honolulu","HI","96821","Governor",,,,"CC10529","2006-2010","6129C Summer Street
Honolulu, HI 96821
(21.285273, -157.722417)","HI"
"Abercrombie, Neil","Individual","Chapman, Kathleen L.","2010-06-15T00:00:00.000","1125.31",,"Employee Services","Payroll","6129C Summer Street",,"Honolulu","HI","96821","Governor",,,,"CC10529","2006-2010","6129C Summer Street
Honolulu, HI 96821
(21.285273, -157.722417)","HI"
"Abercrombie, Neil","Individual","Chapman, Kathleen L.","2010-04-15T00:00:00.000","1339.12",,"Employee Services","Payroll","6129C Summer Street",,"Honolulu","HI","96821","Governor",,,,"CC10529","2006-2010","6129C Summer Street
Honolulu, HI 96821
(21.285273, -157.722417)","HI"
"Abercrombie, Neil","Individual","Chapman, Kathleen L.","2010-08-13T00:00:00.000","1125.31",,"Employee Services","Payroll","6129C Summer Street",,"Honolulu","HI","96821","Governor",,,,"CC10529","2006-2010","6129C Summer Street
Honolulu, HI 96821
(21.285273, -157.722417)","HI"
"Abercrombie, Neil","Individual","Chapman, Kathleen L.","2010-07-30T00:00:00.000","1125.31",,"Employee Services","Payroll","6129C Summer Street",,"Honolulu","HI","96821","Governor",,,,"CC10529","2006-2010","6129C Summer Street
Honolulu, HI 96821
(21.285273, -157.722417)","HI"
"Abercrombie, Neil","Individual","Chapman, Kathleen L.","2010-10-15T00:00:00.000","1339.12",,"Employee Services","Payroll","6129C Summer Street",,"Honolulu","HI","96821","Governor",,,,"CC10529","2006-2010","6129C Summer Street
Honolulu, HI 96821
(21.285273, -157.722417)","HI"
"Abercrombie, Neil","Other Entity","Chefs on the Beach","2009-05-30T00:00:00.000","180",,"Other","Charitable Contribution","Rotary Club of Maui","P.O. Box 2032","Honolulu","HI","96793","Governor",,,,"CC10529","2006-2010",,"HI"
"Abercrombie, Neil","Other Entity","Chili's Grill & Bar","2012-09-03T00:00:00.000","16.94",,"Travel & Lodging","Travel - Meal","O'Hare Airport - HMS Host",,"Chicago","IL","60666","Governor",,,,"CC10529","2010-2014",,"Out of State"
"Abercrombie, Neil","Other Entity","Chinese Chamber of Commerce of Hawaii","2014-07-11T00:00:00.000","130","Directly Related to Candidate's Campaign","Other","Membership Dues","8 South King Street","Ste 201","Honolulu","HI","96813","Governor",,,,"CC10529","2010-2014","8 South King Street
Honolulu, HI 96813
(21.310451, -157.862847)","HI"
"Abercrombie, Neil","Other Entity","Chinese Chamber of Commerce of Hawaii","2013-10-09T00:00:00.000","120",,"Other","Membership Dues","8 South King Street","Ste 201","Honolulu","HI","96813","Governor",,,,"CC10529","2010-2014","8 South King Street
Honolulu, HI 96813
(21.310451, -157.862847)","HI"
"Abercrombie, Neil","Other Entity","Chinese Chamber of Commerce of Hawaii","2012-04-12T00:00:00.000","120",,"Other","Membership dues","8 South King Street","Ste 201","Honolulu","HI","96813","Governor",,,,"CC10529","2010-2014","8 South King Street
Honolulu, HI 96813
(21.310451, -157.862847)","HI"
"Abercrombie, Neil","Other Entity","Chit Chat Sundries","2010-10-07T00:00:00.000","18.85",,"Food & Beverages","Meeting meal","1001 Bishop Street",,"Honolulu","HI","96813","Governor",,,,"CC10529","2006-2010","1001 Bishop Street
Honolulu, HI 96813
(21.308955, -157.860877)","HI"
"Abercrombie, Neil","Other Entity","Choi's Garden","2010-06-16T00:00:00.000","64.82",,"Food & Beverages","Meeting meal","1303 Rycroft Street",,"Honolulu","HI","96814","Governor",,,,"CC10529","2006-2010","1303 Rycroft Street
Honolulu, HI 96814
(21.296814, -157.842731)","HI"
"Abercrombie, Neil","Other Entity","Chun's Meat Market","2014-05-24T00:00:00.000","483.6","Directly Related to Candidate's Campaign","Food & Beverages","Food for Grassroot Event","152 North King Street",,"Honolulu","HI","96817","Governor",,,,"CC10529","2010-2014","152 North King Street
Honolulu, HI 96817
(21.31274, -157.864119)","HI"
