"business_name","address1","address2","city","state","zipcode","county","contact_name","website","email","company_profile","company_description","location_description","latlong"
"Chillicothe Farmers' Market","620 N Washington",,"Chillicothe","MO","64601","Livingston","Tonja Tiemeyer","https://www.facebook.com/chillicothefarmersmarketmo/","tonjamoss@hotmail.com","Since the Summer of 1986 the Chillicothe Farmers Market has traditionally gathered from the first Saturday in May through the last Saturday in October, rain or shine, from 8:00am until 12:30pm.<br><br>The Market averages 12 vendors per day, 30 per season and is the largest in North Central Missouri.<br><br>The Market is open to bonafide growers and craft persons from Livingston and the surrounding Green Hills counties, assuring customers a &quot;Fresh from your neighbors&quot; product.<br><br>Market customers are notoriously loyal to the quality standards the Market has maintained. Market vendors are some of the nicest farmers, bakers and craftsman in the state of Missouri.<br><br>Our vendors create a very personal and friendly community. Welcome to the neighborhood!","Locally grown or made products offered by various vendors at the Chillicothe Farmers Market include all vegetables and fruits in season, honey, syrups, molasses, herbs, bedding plants, flowers, eggs, live animals, live fish, frozen meats, baked items and jams and jellies as long as the items are high quality, attractive, locally produced and consumer safe.<br><br>Items such as cream pies and fresh/frozen dairy are not permitted due to health regulations.","The Chillicothe Farmers Market is located on the east side of Hwy 65 in the parking lot of the Livingston County Courthouse, downtown Chillicothe (700 Webster Street). The market continues a 25 year tradition of beginning the first Saturday in May and operating every Saturday, rain or shine, through the last Saturday in October.<br><br>Sales begin strictly with the &quot;ringing of the bell&quot; at 8:00am and closes at 12:30pm.<br><br>Patron parking is available on the streets all around the square and in the courthouse&#39;s second parking lot.","(39.793643, -93.571725)"
"Crooked Hill Beekeeping, LLC","19133 LIV 355",,"Chillicothe","MO","64601","Livingston","Tammy George","http://www.chbeekeeping.com","georges@chbeekeeping.com","<p>Crooked Hill Beekeeping LLC is a family-owned farm with a beekeeping supply store and apiary. Our business includes retail and wholesale sales of beekeeping supplies, packaged bee and bee nuc sales, manufacturing of Langstroth style and custom beehives, local honey sales and a 25 plus hive apiary with seasonal queen rearing.</p><p><br></p><p>Starting in July of 2019 we will also begin offering onsite beekeeping classes.</p>","<p>Crooked Hill Beekeeping locally manufactures and sells Langstroth style wooden beehives and can also take orders for custom made beehives and parts. </p><p><br></p><p>We produce and sell raw local honey and beeswax from our hives in Livingston county. </p><p><br></p><p>In the late spring and early summer, we sell honey bees and queens raised from our own hives. </p><p><br></p><p>In April and early May, we inspect and resell honey bees from other producers.</p>","<p>Crooked Hill Beekeeping is located south of Chillicothe, Missouri. </p><p>Our address is 19133 LIV 355, Chillicothe, MO 64601. </p><p><br></p><p>Most of the year we are open by appointment only. Our store, apiary, and home are all located on the farm, so appointments are available most of the time. </p><p><br></p><p>During the distribution of preordered bees, we are open from 7 a.m. to 9 p.m.</p>","(39.701148, -93.481046)"
"Southside Farmers' Market","1404 S. Missouri St",,"Macon","MO","63552","Macon","Mollie Gilliland","https://www.facebook.com/Southside.Market/","mollieglakeview@gmail.com","The Southside Farmers&#39; Market is open May through October on Saturday from 8 am to 12 pm.","The Southside Farmers&#39; Market sells a variety of products.","The Southside Farmers&#39; Market is located at 1404 S. Missouri Street in Macon, Missouri.","(39.720141, -92.466817)"
"La Plata Farmer's Market","East side of City Park",,"La Plata","MO","63549","Macon","Dena Hodges","http://www.cityoflaplata.net/","laplatautilitydept@gmail.com","<p>The City of La Plata is a small community of 1400 people. We have no stores currently that provide fresh produce. May 2022 will be the 3rd season of our La Plata Farmers Market. Two local women reached out to the community as well as the Amish community to see about anyone interested in setting up. They then took the steps to organize and set up the La Plata Farmers Market and it is now held every Wednesday evening 4 pm to 7 pm May through October on the town square.</p>","<p>Vendors that set up have a variety of products. We have homegrown vegetables, fruits and flowers. As well as a USDA licensed beef vendor, homemade crafts and soaps vendors. All vendors are welcome. </p>","<p>La Plata Farmer&#39;s Market East Side of the La Plata City Park 4 p.m. until 7 p.m. each Wednesday (May thru October) Booth rent is $5 per week or $30 per season For more information, contact Dena Hodges @ 660-332-7166 </p>","(40.0228632, -92.491599)"
"Bevier Farmers' Market","500 N. Macon St.",,"Bevier","MO","63532","Macon","Trinette Peukert","https://www.facebook.com/bevierfarmersmarket/","beviercity@cvalley.net","<p>The City of Bevier will be hosting the Grand Opening in 2020 of the Bevier Farmers&#39; Market. The market will be held each Saturday from 7 a.m. - noon at the Bevier City Park in Bevier, Missouri. </p><p>We look forward to a successful market for many years to come!!</p>","<p>The Bevier Farmers&#39; Market welcomes all vendors and hopes to provide a wide selection of produce and items grown locally!</p>","<p>The Market will be held each Saturday, May through October from 7 a.m. to noon at the Bevier City Park located at 500 N. Macon St., Bevier, Missouri.</p>","(39.751108, -92.564855)"
"Saturday Farmers' Market","320 North Mine La Motte",,"Fredericktown","MO","63645","Madison","Connie Cox",,"conniecox1957@yahoo.com","Saturday Farmers&#39; Market is open every Saturday, May thru October in Fredericktown, MO.<br> <br>Vendors set up on the porch of Madison County Farm Supply. Our Market has been in this location for more than 12 years. We are a destination on Saturday mornings....fresh home-grown produce, wonderful baked goods and very friendly vendors.<br> <br>We also show-case hand-crafted items the first Saturday of the month. We are a true farmers&#39; market. All produce is locally grown within 25 miles of the market.","We offer home-grown produce, especially several kinds of tomatoes and some other unique produce. We also offer several varieties of jams and jellies, free-range chicken eggs and rabbit meat.<br> <br>Baked goods include regional favorites such as blackberry cobblers, black walnut pie and St. Louis gooey butter cake.","Saturday Farmers&#39; Market is open every Saturday, May thru October, at Madison County Farm Supply, 320 North Mine La Motte, Fredericktown, MO.<br><br>Hours are 8 a.m. until 1 p.m.<br> ","(37.564842, -90.293045)"
"Hannibal Central Park Farmers' Market by Hannibal Parks and Recreation","4th & Broadway, Central Park",,"Hannibal","MO","63401","Marion","Mary Lynne Richards","http://www.hannibalparks.org/hcpfm","mlrichards@hannibal-mo.gov","City of Hannibal Parks and Recreation Department operates a local Farmers’ Market in Central Park.<br><br>The Market is run by volunteers who are sellers in the Market.","Typical vegetables and fruits common at most Missouri Markets.<br><br>We also sell bake goods, plants and other homemade items.","<p>Central Park Farmers’ Market</p><p>4th &amp; Broadway</p><p>Hannibal, MO 63401</p><p><br></p><p>April 24th through October 30th.</p><p><br></p><p>Tuesdays 3 p.m. to 7 p.m.</p><p>Saturdays 7:30 a.m. to noon</p>","(39.708823, -91.357854)"
"Shamba Creek Farm","4403 County Road SEE70B",,"Pineville","MO","64856","McDonald","Adrienne Terrazas","http://www.shambacreekfarm.com","shambacreekfarm@gmail.com","We are a small family farm serving SW Missouri and NW Arkansas.<br><br>We pasture raise pork, chicken, beef, lamb and eggs. We sell direct to our customers.","All of our animals are raised on pasture. Our hogs and chickens are supplemented with a non-GMO grain. Our beef and lamb are all grass fed.","We sell at the Bentonville Farmers’ Market, online year-round and on the Square Wednesdays and Saturdays during market season.<br><br>We also sell online through our website and deliver directly to our consumers. <a href=""http://www.shambacreekfarm.com/shop"" target=""_blank"">www.shambacreekfarm.com/shop</a>","(36.51633, -94.135422)"
"Eldon Farmers Market","Rock Island Park,  Bus. 54 & 8th Street",,"Eldon","MO","65026","Miller","Jenny Imler","https://www.facebook.com/farmersmarketofeldon/","eldonfarmersmarket_est2012@hotmail.com","Find us at Rock Island Park along Business 54 and 8th Street in Eldon.<br><br>Open Friday afternoons from 3 pm to 6 pm.<br><br>Market opens Friday, May 6 through Friday, August 26.<br><br>Be sure to find and like us on Facebook - Farmers Market of Eldon","Find us at Rock Island Park along Business 54 and 8th Street in Eldon.<br><br>Open Friday afternoons from 3 pm to 6 pm.<br><br>Market opens Friday, May 6 through Friday, August 26.<br><br>Be sure to find and like us on Facebook - Farmers Market of Eldon","Find us at Rock Island Park along Business 54 and 8th Street in Eldon.<br><br>Open Friday afternoons from 3 pm to 6 pm.<br><br>Market opens Friday, May 6 through Friday, August 26.<br><br>Be sure to find and like us on Facebook - Farmers Market of Eldon","(36.711974, -97.786443)"
"(CLOSED) Looking Back Acres","16075 Monroe Road 715",,"Paris","MO","65275","Monroe","Phil Crump",,"roamingdakota63@gmail.com","<p>We purchased our farm in the summer of 2011 with the dream of a simple life, starting with a couple blueberry bushes, fruit trees and a small garden. </p><p>In 2014, we added a few more blueberry bushes with the idea to sell in our community. With that thought in mind in 2016 &quot;Looking Back Acres&quot; was born. </p><p>In 2017, we expanded our gardens and began selling at our local farmers&#39; markets. In 2018, we joined the Farmer Veteran Coalition as a veteran-owned farm. Our mission is to provide fresh, quality products to our community to enable our customers to shop local, to eat healthy and to promote a &quot;get to know your farmer and where your food comes from&quot; experience.</p>","<p>We grow a wide variety of Non GMO fruits and vegetables in a chemical free environment. We also produce jams and jellies made from the fruits we grow from our blueberries, wild elderberries, gooseberries, strawberries and wild blackberries. We offer an assortment of baked goods from breads, cookies, pies and cakes, utilizing our fruits in season.</p>","<p>We are set up at the Mexico Farmers&#39; Market Saturdays 8:00 a.m. - 12:00 p.m.</p><p>Also during blueberry season, you can find us in Paris on the county courthouse lawn from 4:00 p.m. - 7:00 p.m.</p><p>To stay connected to our farm, please check out our <a href=""http://www.facebook.com/groups/322414991525772"" target=""_blank"">Facebook</a> and <a href=""http://www.instagram.com/lookingbackacres/"" target=""_blank"">Instagram</a> pages!</p>","(39.428177, -91.981352)"
"Cathy's Jammin' Jelly Stand","6079 Highway 135",,"Florence","MO","65329","Morgan","Cathy Holsten","https://www.facebook.com/Cathys-Jammin-Jelly-Stand-105668230319029","cholsten81@gmail.com","<p>Cathy&#39;s Jammin&#39; Jelly Stand is a mobile business based on the family farm located north of Florence, MO. Cathy turned a long-time hobby of making jams and jellies into a small business after her mother encouraged her to market it. Her jams and jellies are unique because their base is alcohol, such as wine, bourbon, vodka, and more.</p><p>One summer, while helping her college sons process their Farmers&#39; Market finds, she ran out of vinegar. Rather than drive to the store, she used a bottle of wine in the pepper jelly. It was amazing! From that point, creativity and fun names started the endless Jammin&#39; Jelly blends. Now, she sells at events, local Farmer&#39;s Market, and created the Back Porch Market, where other vendor friends join her to support local shopping. &quot;If you can buy it in a bar, we can put it in a jar!&quot;</p>","<p>Cathy&#39;s Jammin&#39; Jelly Stand has evolved into a family business that includes jams, jellies, butters, preserves, and conserves made from fruits and alcohol; sweet rolls, breads, biscuits, cookies, muffins, pies, and cupcake bakery items; preservative free spices, rubs, and baking mixes; and sweet, savory and candy-coated gourmet popcorn.</p>","<p>Currently, Cathy&#39;s Jammin&#39; Jelly Stand sells at local mid-Missouri events, festivals, and fairs. These events can be followed on our FaceBook page and upcoming website. We participate weekly at the Farmers&#39; Market of Eldon on Friday evenings the Cole Camp Farmers&#39; Market on Saturday mornings. We also sell from our Back Porch Market events and online pop-up sales on <a href=""https://www.facebook.com/pages/category/Local-Business/Cathys-Jammin-Jelly-Stand-105668230319029/"" target=""_blank"">FaceBook</a> that we host a few times a year at our farm in Florence, MO.</p>","(38.600486, -92.984925)"
