License Number,Licensee Name,DBA Name,License Type,Current Status,Effective Date,Fee Date,Fee Type,Expiration Date,Business Phone,Manager Phone,First Name,Last Name,District,SubDistrict,County,Street Number,Street,City,State,Zip Code,Mailing Address 1,Mailing Address 2,Mailing Address 3,Mailing Address 4,Legal 1,Legal 2,Legal 3,Legal 4,Legal 5,Legal 6,Legal 7,Legal 8,latlng,Missouri Counties,School Districts,Counties
286241,CHEROKEE EVENTS,(RONALD STRAWBRIDGE),RBDP,OB,08/18/2022,,NEW,08/24/2022,3144023943,3142029651,RONALD,STRAWBRIDGE,3,00,ST. LOUIS CITY,3407,S. JEFFERSON AVE STE 515,ST. LOUIS,MO,63118,,,,,"ALL OF A TEMPORARY STAND AT 2310 CHEROKEE STREET, ST. LOUIS, MO",,,,,,,,,,,
286357,VIKING USA LLC,VIKING USA LLC,SBD,ACT,08/24/2022,,NEW,06/30/2023,5736357166,5736357166,LORENE,WILLIAMS,3,00,ST. LOUIS CITY,50,S. LEONOR K. SULLIVAN BLVD.,ST. LOUIS,MO,63102,VIKING USA LLC,VIKING USA LLC,PO BOX 456,JEFFERSON CITY MO 65102,,,,,,,,,,,,
286037,MACON ELKS LODGE 999,(TARA B. DURHAM),RBDP,OB,08/11/2022,,NEW,08/17/2022,6603852333,6603468231,TARA,DURHAM,2,00,MACON,212,N ROLLINS ST,MACON,MO,63552,MACON ELKS LODGE 999,(TARA B. DURHAM),PO BOX 255,MACON MO 63552,ALL OF TEMPORARY STAND #2 AT A DESIGNATED AREA OF MACON COUNTY,"FAIRGROUNDS, 1305 SOUTH MISSOURI STREET, MACON, MISSOURI.",,,,,,,,,,
286110,FEEL GOOD FLOWER TRUCK LLC,FEEL GOOD FLOWER TRUCK,5BDW,ACT,09/01/2022,,NEW,06/30/2023,6363573046,6363573046,JACQUELINE,COURTNEY,3,00,ST. CHARLES,13,E PEARCE BLVD,WENTZVILLE,MO,63385,FEEL GOOD FLOWER TRUCK LLC,FEEL GOOD FLOWER TRUCK,1859 SOMERSET HOLLOW CT,WENTZVILLE MO 63385,"ALL OF THE BUILDING, DETACHED GARAGE AND OUTDOOR PATIO SPACE, AT","13 EAST PEARCE BOULEVARD, WENTZVILLE, MO",,,,,,,,,,
286299,RED DOOR LIQUOR & CIGARS LLC,RED DOOR LIQUOR & CIGARS,RBDC,ACT,09/17/2022,,NEW,09/17/2022,6367772669,6369384167,KAREN,BOPP,3,00,ST. LOUIS CO.,115,S. CENTRAL AVE.,EUREKA,MO,630252002,,,,,"ALL OF A TEMPORARY STAND AT 1855 HIGHWAY 109, WILDWOOD, MO",,,,,,,,"(38.5020234, -90.62825939999999)",51,219,2210
286439,"CHUBBY BEAR LLC, THE","CHUBBY BEAR, THE",SBD,ACT,08/26/2022,,NEW,06/30/2023,6603531556,6603531556,FARRIS,HAQUE,2,00,MACON,203,N. ROLLINS ST.,MACON,MO,63552,,,,,,,,,,,,,,,,
286224,LABELLA WINERY LLC,LABELLA VINEYARDS,RBDC,ACT,09/10/2022,,NEW,09/10/2022,8162402404,6606414282,CYNTHIA,SOENDKER,1,00,LAFAYETTE,11644,FLOURNOY ROAD,WELLINGTON,MO,640978100,LABELLA WINERY LLC,LABELLA VINEYARDS,2201 PLUM STREET,HIGGINSVILLE MO 64037,"ALL OF A TEMPORARY STAND LOCATED AT 313 WEST PACIFIC AVENUE,","INDEPENDENCE, MO",,,,,,,"(39.0834154, -93.9503167)",42,147,2116
285890,ST. JOSEPH DOWNTOWN ASSOCIATION,(KIM R. JENNINGS),RBDP,ACT,09/14/2022,,NEW,09/20/2022,8162596852,8162949074,KIM,JENNINGS,1,00,BUCHANAN,713,EDMOND ST.,ST. JOSEPH,MO,64501,ST. JOSEPH DOWNTOWN ASSOCIATION,(KIM R. JENNINGS),PO BOX 2016,ST. JOSEPH MO 64502,ALL OF A TEMPORARY CONCESSION STAND AND DESIGNATED CONCESSION AREA AT,"COLEMAN HAWKINS PARK/FELIX STREET SQUARE, 7TH & FELIX, ST. JOSEPH, MO.",,,,,,,,,,
286406,DIZZY BLENDER LLC,DIZZY BLENDER,5BWC,ACT,09/07/2022,,NEW,09/07/2022,8166943633,8166943633,KAYLIE,BAKER,1,00,CASS,423,MAIN ST.,BELTON,MO,64012,DIZZY BLENDER LLC,DIZZY BLENDER,7208 RYMEG STREET,"BELTON, MO. 64012","ALL OF A TEMPORARY CONCESSION STAND, 502 WEST MAIN STREET,","GREENWOOD, MO",,,,,,,,,,
286095,SOUTHEAST MISSOURI DISTRICT FAIR ASSN,(DARRELL AUFDENBERG),RBDP,ACT,09/04/2022,,NEW,09/10/2022,5733349250,5732706755,DARRELL,AUFDENBERG,4,00,CAPE GIRARDEAU,410,KIWANIS ARENA PARK,CAPE GIRARDEAU,MO,63701,,,,,"ALL OF A TEMPORARY STAND AT 410 KIWANIS DRIVE ARENA PARK,","CAPE GIRARDEAU, MO",,,,,,,,,,
286063,ST ANTHONY OF PADUA,(NANCY A MASSMAN),RBDP,ACT,09/09/2022,,NEW,09/15/2022,5734188295,5734188295,NANCY,MASSMAN,2,00,OSAGE,255,HWY EE,WESTPHALIA,MO,65085,ST ANTHONY OF PADUA,(NANCY A MASSMAN),PO BOX 157,WESTPHALIA MO 65085,"ALL OF A TEMPORARY STAND LOCATED AT 255 HIGHWAY EE, WESTPHALIA, MO",,,,,,,,,,,
286000,KAF LLC,KRANZBERG ARTS CENTER,RBDC,OB,08/12/2022,,NEW,08/12/2022,3147533539,3147533539,CHRISTOPHER,HANSEN,3,00,ST. LOUIS CITY,501-19,N. GRAND,ST. LOUIS,MO,63103,KAF LLC,KRANZBERG ARTS CENTER,"3224 LOCUST ST., #302",ST. LOUIS MO 63103,"ALL OF A TEMPORARY STAND AT 3520-24 WASHINGTON BLVD., ST. LOUIS, MO",,,,,,,,"(38.635726, -90.2345409)",54,200,2223
286389,RICKY STORE LLC,RICKY STORE,SOP,ACT,08/25/2022,,NEW,06/30/2023,6605842076,9135157354,RAHEEL,KHAIR,1,00,LAFAYETTE,10,FAIRGROUND AVE,HIGGINSVILLE,MO,64037,RICKY STORE LLC,RICKY STORE,15594 S WIDMER ST,OLATHE KS 66062,,,,,,,,,,,,
286267,DAM RESTAURANT & LOUNGE LLC,DAM RESTAURANT & LOUNGE,RBDC,ACT,09/17/2022,,NEW,09/17/2022,6604383060,6602812276,SARA,HUDSON,5,00,BENTON,801,KENNEDY DRIVE,WARSAW,MO,653559577,DAM RESTAURANT & LOUNGE LLC,DAM RESTAURANT & LOUNGE,PO BOX 512,WARSAW  MO  65355,"ALL OF A TEMPORARY STAND LOCATED AT, 181 W. HARRISON, WARSAW, MO.",,,,,,,,,,,
286177,TAP TRUCK KCMO LLC,TAP TRUCK KCMO LLC,5BWC,OB,08/21/2022,,NEW,08/21/2022,8163410887,8162219000,ALICE,CLAYTON,1,00,JACKSON,1501,WEST 31ST ST. UNIT 491 W,KANSAS CITY,MO,64111,TAP TRUCK KCMO LLC,TAP TRUCK KCMO LLC,13734 W 121ST TERRACE,OLATHE KS 66062,ALL OF A TEMPORARY CONCESSION STAND AND DESIGNATED CONCESSION AREA AT,"THE LEGACY AT GREEN HILLS LLC, 10243 NORTH GREEN HILLS ROAD,","KANSAS CITY, MO",,,,,,,,,
286284,MAW MAWS CUPBOARD LLC,MAW MAW'S CUPBOARD,RBDC,ACT,09/24/2022,,NEW,09/24/2022,6362352180,6365786438,RONALD,MCBRIDE,2,00,WARREN,202,E MAIN ST,WARRENTON,MO,633832006,MAW MAWS CUPBOARD LLC,MAW MAW'S CUPBOARD,202 E BOONESLICK RD,"WARRENTON, MO 63383",ALL OF A TEMPORARY STAND KNOWN AT STAND 2 LOCATED AT BOONESLICK RD.,"BETWEEN TROY RD. AND MORGAN ST., WARRENTON, MO.",,,,,,,,,,
286421,SEVEN ARROWS TAPROOM LLC,SEVEN ARROWS TAPROOM,RBDT,ACT,08/25/2022,,NEW,11/22/2022,4172302033,4175451086,THOMAS,SATTAZAHN,5,00,TANEY,331,BRANSON LANDING BLVD,BRANSON,MO,65616,SEVEN ARROWS TAPROOM LLC,SEVEN ARROWS TAPROOM,719 ROSE ONEIL RD,WALNUT SHADE MO 65771,ALL OF A SINGLE COMMERCIAL SPACE LOCATED AT 331 BRANSON LANDING,"BOULEVARD IN BRANSON, MISSOURI.",,,,,,,,,,
286137,DOG DAYS LLC,DOG DAYS BAR & GRILL,RBDC,ACT,09/14/2022,,NEW,09/18/2022,5733489797,5732160273,MARK,BARRETT,2,00,CAMDEN,1232,JEFFRIES ROAD,OSAGE BEACH,MO,65065,,,,,"ALL OF TEMPORARY STAND #1, AT LAKE OF THE OZARKS HARLEY-DAVIDSON,","6482 OSAGE BEACH PARKWAY, OSAGE BEACH, MO",,,,,,,,,,
286342,FUN TIME FARMS LLC,FUN TIME FARMS,5BDW,ACT,08/24/2022,,NEW,06/30/2023,6604923858,6604923858,MATTHEW,HUGHES,5,00,ST. CLAIR,11000,NE 201 RD,LOWRY CITY,MO,64763,FUN TIME FARMS LLC,FUN TIME FARMS,2190 NE 1126 RD,LOWRY CITY MO 64763,"ALL OF A BUILDING AND ENCLOSED AREA LOCATED AT 11000 NE 201 ROAD,","LOWRY CITY, MO.",,,,,,,,,,
286325,MIDTOWN WINE BAR LLC,VIDEIRA WINE SHOP & BAR,SBD,ACT,08/24/2022,,NEW,06/30/2023,,6184443819,MYKEL,MCINTOSH,3,00,ST. LOUIS CITY,2702R,LOCUST STREET,ST. LOUIS,MO,631031215,MIDTOWN WINE BAR LLC,VIDEIRA WINE SHOP & BAR,"3224 LOCUST ST., STE. 302",ST. LOUIS MO 63103-1215,,,,,,,,,,,,
285895,TAP TRUCK KCMO LLC,TAP TRUCK KCMO LLC,5BWC,OB,08/05/2022,,NEW,08/05/2022,8163410887,8162219000,ALICE,CLAYTON,1,00,JACKSON,1501,WEST 31ST ST. UNIT 491 W,KANSAS CITY,MO,64111,TAP TRUCK KCMO LLC,TAP TRUCK KCMO LLC,13734 W 121ST TERRACE,OLATHE KS 66062,"ALL OF A TEMPORARY CONCESSION STAND AND DESIGNATED CONCESSION AREA AT,","GRANDVIEW AMPHITHEATER, 13501 BYERS RD., GRANDVIEW, MO.",,,,,,,,,,
286399,MOD GALLERY AND SPACE LLC,MOD GALLERY AND SPACE,RBDC,ACT,09/02/2022,,NEW,09/03/2022,9135302897,9135302897,BRIAN,OUSLEY,1,00,JACKSON,1809,MCGEE ST,KANSAS CITY,MO,64108,,,,,"ALL OF THE REAR ALLEYWAY AND 7 PARKING SPACES, 1809 MCGEE STREET,","KANSAS CITY, MO",,,,,,,,,,
286115,SCHNUCKS MARKETS INC,SCHNUCKS MARKETS,SBD,ACT,08/16/2022,,NEW,06/30/2023,3149944411,3149944718,JED,PENNEY,3,00,ST. LOUIS CO.,9540,WATSON RD,CRESTWOOD,MO,63126,SCHNUCKS MARKETS INC,SCHNUCKS MARKETS,11420 LACKLAND RD,ST LOUIS MO 63146,,,,,,,,,,,,
286384,EMBERS CIGAR LLC,EMBERS CIGAR,5BDW,ACT,08/25/2022,,NEW,06/30/2023,4173347070,4176995133,KEVIN,MCCONNELL,5,00,TANEY,17,DOWNING ST,HOLLISTER,MO,65672,,,,,"ALL OF A BUILDING LOCATED AT 17 DOWNING STREET IN HOLLISTER, MISSOURI.",,,,,,,,,,,
285932,OUR LADY OF GUADALUPE CHURCH & SCHOOL,(ERIC OLSEN),RBDP,ACT,09/16/2022,,NEW,09/22/2022,3145967652,3145229264,ERIC,OLSEN,3,00,ST. LOUIS CO.,1115,S. FLORISSANT RD.,ST. LOUIS,MO,63121,,,,,"ALL OF A TEMPORARY STAND AT, 501 N. FLORISSANT RD., FERGUSON, MO.",,,,,,,,,,,
286411,GB GOLF LLC,XGOLF ELLISVILLE,RBD,ACT,09/01/2022,,NEW,06/30/2023,2174303656,2174303656,ANDREW,WECKBACH,3,00,ST. LOUIS CO.,15382,ELLISVILLE,BALLWIN,MO,63011,GB GOLF LLC,XGOLF ELLISVILLE,2539 KENTLAND DR,ST LOUIS MO 63144,"ALL OF A BUILDING AT 15382 ELLISVILLE, BALLWIN, MO",,,,,,,,,,,
285883,"KINDLE, FRANCES M. & TATUM, LISA",KINDLE CONCESSIONS DINER #23,RBDC,OB,08/17/2022,,NEW,08/21/2022,6608263939,,,,2,00,PETTIS,,MISSOURI STATE FAIRGROUNDS,SEDALIA,MO,65301,"KINDLE FRANCES M. & TATUM, LISA",KINDLE CONCESSIONS DINER #23,1501 SOUTH GARFIELD,SEDALIA MO 65301,"ALL OF A TEMPORARY STAND LOCATED AT ELM STREET SOUTH 25-25FF,","MISSOURI STATE FAIRGROUNDS, SEDALIA, MO.",,,,,,,,,,
286273,DUBIOUS CLAIMS BREWING LLC,DUBIOUS CLAIMS BREWING CO,RBDC,ACT,09/17/2022,,NEW,09/17/2022,8169001882,8168962477,MICHAEL,WILKERSON,1,00,CLAY,449 -,451 S THOMPSON AVENUE,EXCELSIOR SPRINGS,MO,64024,DUBIOUS CLAIMS BREWING LLC,DUBIOUS CLAIMS BREWING CO,11 E KANSAS ST,LIBERTY MO 64068-2312,"ALL OF A TEMPORARY CONCESSION STAND LOCATED AT MELLON ACRES, 32384","HWY D, LAWSON, MO.",,,,,,,"(39.339587, -94.2258976)",36,123,2701
286310,BEE'S GENERAL STORE LLC,J. MACK'S DOWNTOWN PUB & GRILL,RBDC,ACT,09/24/2022,,NEW,09/24/2022,6362330786,6362883283,KAREN,RAPS,2,00,WARREN,101,W BOONESLICK RD,WARRENTON,MO,63383,BEE'S GENERAL STORE LLC,J. MACK'S DOWNTOWN PUB & GRILL,48 MEADOW SPRING DR,ST CHARLES MO 63303,ALL OF A TEMPORARY STAND LOCATED ON THE SIDEWALK ON BOONESLICK ROAD,"BETWEEN TROY ROAD AND MORGAN STREET, WARRENTON, MISSOURI.",,,,,,,,,,
286032,CITY OF DUENWEG,(RUSSELL OLDS),RBDP,ACT,09/15/2022,,NEW,09/21/2022,4176232027,4176272293,RUSSELL,OLDS,5,00,JASPER,106,WEBB ST,DUENWEG,MO,64841,CITY OF DUENWEG,(RUSSELL OLDS),PO BOX 105,DUEWEG MO 64841,"ALL OF A TEMPORARY STAND LOCATED AT 18602 CEDAR ROAD, DUENWEG, MO",,,,,,,,,,,
286043,ARGYLE PUB AND GRILL LLC,ARGYLE PUB AND GRILL,RBDC,OB,08/13/2022,,NEW,08/13/2022,5736194636,5734223092,VALERIE,HALLER,2,00,OSAGE,5301,HIGHWAY T,ARGYLE,MO,65001,ARGYLE PUB AND GRILL LLC,ARGYLE PUB AND GRILL,PO BOX 36,ARGYLE MO 65001,"ALL OF A TEMPORARY STAND LOCATED ON THE PROPERTY AT 5301 HIGHWAY T,","ARGYLE, MISSOURI.",,,,,,,,,,
286416,5 STAR MARKET N MORE INC,5 STAR MARKET & MORE,SOP,ACT,08/25/2022,,NEW,06/30/2023,3144846687,3147490836,YASMIN,SALMAN,3,00,ST. LOUIS CO.,8933,NATURAL BRIDGE RD,ST. LOUIS,MO,63121,,,,,,,,,,,,,,,,
285947,ST. JAMES CHAMBER OF COMMERCE,(TAISIA GORDON),RBDP,ACT,09/06/2022,,NEW,09/12/2022,5732656649,5732635641,TAISIA,GORDON,5,00,PHELPS,100,STATE ROUTE B,ST. JAMES,MO,65559,ST. JAMES CHAMBER OF COMMERCE,(TAISIA GORDON),PO BOX 358,ST. JAMES  MO  65559,"ALL OF A TEMPORARY STAND LOCATED AT, 1340 NELSON HART DRIVE,","ST. JAMES, MO.",,,,,,,,,,
285990,ST. NICHOLAS GREEK ORTHODOX CHURCH,(HELEN CAREY),RBDP,ACT,08/31/2022,,NEW,09/06/2022,3143616924,6364585173,HELEN,CAREY,3,00,ST. LOUIS CITY,4967,FOREST PARK AVE,ST. LOUIS,MO,63108,,,,,"ALL OF A TEMPORARY STAND AT 4967 FOREST PARK AVENUE, ST. LOUIS, MO",,,,,,,,,,,
285900,WILLKOMMEN ENTERTAINMENT LLC,"PIANO BAR, THE",RBDC,OB,08/20/2022,,NEW,08/20/2022,4172078959,4172078959,JUSTIN,DOHERTY,2,00,GASCONADE,101,E 4TH ST,HERMANN,MO,65041,WILLKOMMEN ENTERTAINMENT LLC,"PIANO BAR, THE",PO BOX 581,HERMANN MO 65041,ALL OF A TEMPORARY STAND LOCATED AT THE CLARA EITMANN-MESSMER,"AMPHITHEATER, 231 EAST FIFTH STREET, HERMANN, MISSOURI.",,,,,,,,,,
286122,FRIENDS OF BELLEFONTAINE CEMETERY,(JOSEPH SHIELDS),RBDP,ACT,09/15/2022,,NEW,09/21/2022,3143810750,6362845500,JOSEPH,SHIELDS,3,00,ST. LOUIS CITY,4947,W FLORISSANT AVE,ST. LOUIS,MO,63115,,,,,"ALL OF A TEMPORARY STAND AT 4947 WEST FLORISSANT AVENUE, ST. LOUIS, MO",,,,,,,,,,,
286252,IMCMV BRANSON LLC,LANDSHARK BAR & GRILL,RBDC,ACT,08/29/2022,,NEW,08/29/2022,4079696666,8162236753,RICHARD,BRYANT,5,00,TANEY,100,"BRANSON LANDING BLVD, STE. 915",BRANSON,MO,65616,IMCMV BRANSON LLC,LANDSHARK BAR & GRILL,1111 MAIN STREET #750,KANSAS CITY MO 64105,"ALL OF A TEMPORARY STAND IN ""TOWN SQUARE"" LOCATED ON THE BRANSON","LANDING AT 100 BRANSON LANDING BOULEVARD IN BRANSON, MISSOURI.",,,,,,,,,,
286311,LOS CHIMA LLC,LOS CHIMA,RBDC,ACT,09/17/2022,,NEW,09/17/2022,6604133940,6604133940,TABITHA,CHIMA,2,00,LINN,112,N MAIN STREET,MARCELINE,MO,646581214,,,,,ALL OF A TEMPORARY STAND LOCATED AT A DESIGNATED AREA OF EAST TWIN,"PARK, AT THE INTERSECTION OF MAIN STREET AND PARK STREET, BROOKFIELD,",MISSOURI.,,,,,,,,,
285922,"AMERICAN LEGION HOME ASSOC. OF UNION, MO",POST 297,RBDC,ACT,09/10/2022,,NEW,09/10/2022,6365835825,6365838038,VIRGIL,WEIDEMAN,2,00,FRANKLIN,205,N WASHINGTON,UNION,MO,630841677,,,,,ALL OF A TEMPORARY STAND LOCATED ON THE OUTSIDE GROUNDS OF 205 NORTH,"WASHINGTON, UNION, MISSOURI.",,,,,,,,,,
286189,AHJW LLC,SWEET BOYS NEIGHBORHOOD BAR,RBDC,ACT,09/10/2022,,NEW,09/11/2022,4172687555,4172687555,JOSHUA,WIDNER,5,00,GREENE,310,SOUTH AVENUE,SPRINGFIELD,MO,658062124,,,,,"ALL OF A SINGLE TEMPORARY STAND AT 901 SOUTH NATIONAL IN SPRINGFIELD,",MISSOURI.,,,,,,,"(37.207837, -93.29198120000001)",93,493,1960
286426,KEEN BEAN COFFEE ROASTERS LLC,KEEN BEAN COFFEE ROASTERS,RBDC,ACT,09/24/2022,,NEW,09/24/2022,4176060201,4172856815,DARRELL,BRADSHAW,5,00,LAWRENCE,1031,S. MARKET,MT. VERNON,MO,65712,,,,,"ALL OF A TEMPORARY STAND AT 15821 LAWRENCE 1125, MT. VERNON, MO",,,,,,,,"(37.094673, -93.81922999999999)",97,408,528
286070,"RADER HOSPITALITY COMPANY, LLC",MY HOUSE NIGHTCLUB & SPORTS BAR,RBDC,ACT,09/24/2022,,NEW,09/24/2022,5732393131,5732393131,JOHN,RADER,2,00,BOONE,119,S. SEVENTH STREET,COLUMBIA,MO,652014874,"RADER HOSPITALITY COMPANY, LLC",MY HOUSE NIGHTCLUB & SPORTS BAR,6106 IVORY LANE,COLUMBIA  MO  65201-3875,ALL OF A TEMPORARY STAND LOCATED ON 6TH STREET BETWEEN LOCUST AND,"CHERRY STREETS, COLUMBIA, MISSOURI.",,,,,,,"(38.9499418, -92.3300247)",40,464,2691
286245,DURST & DENT INC.,SHAMROCKS PUB N GRILL,RBDC,ACT,09/10/2022,,NEW,09/10/2022,6363322220,6364433291,KELLY,DENT,3,00,ST. CHARLES,7337,MEXICO RD,ST. PETERS,MO,633761306,DURST & DENT INC.,SHAMROCKS PUB N GRILL,2247 FLINT HILL DRIVE,WENTZVILLE  MO  63385,"ALL OF A TEMPORARY STAND IN THE PARKING LOT AT 7337 MEXICO ROAD,","ST. PETERS, MO",,,,,,,,,,
286015,FIRST CAPITOL LIONS FOUNDATION INC,(CARLA FOUST),RBDP,ACT,09/20/2022,,NEW,09/26/2022,3145816871,6369470039,CARLA,FOUST,3,00,ST. CHARLES,520,NORTH BENTON ST.,ST CHARLES,MO,63301,,,,,"ALL OF TEMPORARY BOOTH 8 AT 300 SOUTH RIVERSIDE DRIVE, ST CHARLES, MO",,,,,,,,,,,
286321,BORGATA BREWERY & DISTILLERY LLC,BRICKWAY BREWING & DISTILLING,LS,ACT,08/23/2022,,NEW,06/30/2023,4022135903,4022135903,JEROME,TRIEMERT,7,00,OUT OF STATE,1116,JACKSON ST,OMAHA,NE,681022825,,,,,"LOCATION: 1116 JACKSON STREET, OMAHA, NE 68102-2825",,,,,,,,,,,
286398,DIASTOLE BREWING COMPANY LLC,DIASTOLE BREWING COMPANY,RBDC,ACT,10/08/2022,,NEW,10/08/2022,8166689421,8166689421,SCOTT,FALKE,1,00,CALDWELL,105,W. BIRD STREET,HAMILTON,MO,64644,DIASTOLE BREWING COMPANY LLC,DIASTOLE BREWING COMPANY,1420 DEXTER STREET,LIBERTY MO 64068-1275,"ALL OF A TEMPORARY CONCESSION STAND LOCATED IN MCCORKLE PARK, 100 WEST","3RD STREET, CAMERON, MO",,,,,,,,,,
286184,ABOU BEN ADHEM SHRINERS,(CHARLES NATHAN),RBDP,ACT,08/26/2022,,NEW,09/01/2022,4178699164,4176316714,CHARLES,NATHAN,5,00,GREENE,601,E ST LOUIS,SPRINGFIELD,MO,65806,,,,,"ALL OF A TEMPORARY STAND AT 26920 SHRINE ROAD, WAYNESVILLE, MISSOURI.",,,,,,,,,,,
286098,SOUTHEAST MISSOURI DISTRICT FAIR ASSN,(DARRELL AUFDENBERG),RBDP,ACT,09/04/2022,,NEW,09/10/2022,5733349250,5732706755,DARRELL,AUFDENBERG,4,00,CAPE GIRARDEAU,410,KIWANIS ARENA PARK,CAPE GIRARDEAU,MO,63701,,,,,"ALL OF A TEMPORARY STAND AT 410 KIWANIS DRIVE ARENA PARK,","CAPE GIRARDEAU, MO",,,,,,,,,,
285927,AAB ENTERPRISES LLC,WAVE TACO,RBD,ACT,08/10/2022,,NEW,06/30/2023,3145656190,3145656190,BRIAN,WILLIAMS,3,00,ST. LOUIS CITY,1335,CONVENTION PLAZA,ST. LOUIS,MO,63103,AAB ENTERPRISES LLC,WAVE TACO,9 NORMAN GROVE CT.,ST. LOUIS MO 63129,"ALL OF A BUILDING AND SUMMER GARDEN AT, 1335 CONVENTION PLAZA, ST.","LOUIS, MO.",,,,,,,"(38.633799, -90.198134)",54,200,2223
286353,PEPE PRODUCTION LLC,RUTHIE'S ON C-STREET,RBDC,OB,08/16/2022,,NEW,08/20/2022,4178648144,4174256844,JOSEPH,PEPE,5,00,GREENE,504,E. COMMERCIAL STREET,SPRINGFIELD,MO,658032946,,,,,"ALL OF A TEMPORARY STAND LOCATED AT, 322 SOUTH AVE. SPRINGFIELD, MO.",,,,,,,,,,,
286091,"COLLINS, BRENDA E.",LITTLE HUT,5BWC,OB,08/19/2022,,NEW,08/19/2022,4172570250,,,,5,00,HOWELL,201,W. TRISH KNIGHT ST.,WEST PLAINS,MO,65775,,,,,"ALL OF A SINGLE TEMPORARY STAND AT 110 ST. LOUIS STREET, WEST PLAINS,",MISSOURI. (BEER ONLY),,,,,,,,,,
286018,FIRST CAPITOL LIONS FOUNDATION INC,(CARLA FOUST),RBDP,ACT,09/20/2022,,NEW,09/26/2022,3145816871,6369470039,CARLA,FOUST,3,00,ST. CHARLES,520,NORTH BENTON ST.,ST CHARLES,MO,63301,,,,,"ALL OF TEMPORARY BOOTH 11 AT 300 SOUTH RIVERSIDE DRIVE, ST CHARLES, MO",,,,,,,,,,,
286228,DIZZY BLENDER LLC,DIZZY BLENDER,5BWC,ACT,09/10/2022,,NEW,09/10/2022,8166943633,8166943633,KAYLIE,BAKER,1,00,CASS,423,MAIN ST.,BELTON,MO,64012,DIZZY BLENDER LLC,DIZZY BLENDER,7208 RYMEG STREET,"BELTON, MO. 64012","ALL OF A TEMPORARY CONCESSION STAND, 8801 EAST 66TH STREET (FESTIVAL","OF THE TRAILS, RICE TREMONTI HOME), RAYTOWN, MO",,,,,,,,,,
286221,STRANGE DAYS BREWING CO LLC,STRANGE DAYS BREWING CO,RBDC,ACT,09/10/2022,,NEW,09/10/2022,8164695321,8162824333,GARY,BEIER,1,00,JACKSON,316,OAK ST,KANSAS CITY,MO,641061119,,,,,"ALL OF A TEMPORARY STAND AT THE CITY RIVER MARKET, 20 EAST 5TH STREET,","KANSAS CITY, MO",,,,,,,"(39.1100789, -94.5799622)",43,151,525
286033,37TH JUDICIAL CASA,(CONNIE PENDERGRASS),RBDP,ACT,09/09/2022,,NEW,09/15/2022,4172552100,4172847147,CONNIE,PENDERGRASS,5,00,HOWELL,1,COURT SQ APT 240,WEST PLAINS,MO,65775,37TH JUDICIAL CASA,(CONNIE PENDERGRASS),101 WASHINGTON AVE,WEST PLAINS MO 65775,ALL OF A TEMPORARY STAND LOCATED AT THE WEST PLAINS OPERA HOUSE IN,"WEST PLAINS, MISSOURI.",,,,,,,,,,
285872,HEER & SONAL INC,KIRKWOOD DELI & CONVENIENCE,OPT,OB,08/08/2022,,NEW,06/30/2023,,3149714558,MIT,PATEL,3,00,ST. LOUIS CO.,500,W. ESSEX AVE.,KIRKWOOD,MO,63122,,,,,,,,,,,,,"(38.58881340000001, -90.4155662)",51,229,2210
286443,MUIRHEAD GROUP LLC,LEE STREET DELI,SOP,ACT,08/26/2022,,NEW,06/30/2023,5734424111,5738254501,WILLIAM,MUIRHEAD,2,00,BOONE,603,LEE STREET,COLUMBIA,MO,65201,MUIRHEAD GROUP LLC,LEE STREET DELI,4240 E. KEMPER RD.,HALLSVILLE MO 65255,,,,,,,,,,,,
285959,MOUNTAIN FORK BREWING COMPANY LLC,MOUNTAIN FORK BREWERY,22S,ACT,08/10/2022,,NEW,06/30/2023,5804943233,8177392330,CHARLES,LARSEN,7,00,OUT OF STATE,89,N. LUKFATA TRAIL,BROKEN BOW,OK,747287025,,,,,"LOCATION: 89 N. LUKFATA TRAIL, BROKEN BOW, OK. 74728-7025",,,,,,,,,,,
286448,AMERICAN ELM MARKET LLC,AMERICAN ELM MARKET,RBDC,ACT,09/09/2022,,NEW,09/10/2022,5732070010,5738734974,KEVIN,MAUK,2,00,COLE,211,AND 213 E HIGH ST.,JEFFERSON CITY,MO,65101,AMERICAN ELM MARKET LLC,AMERICAN ELM MARKET,30 AMERICAN ELM DR.,SUNRISE BEACH MO 65079,"ALL OF A TEMPORARY STAND LOCATED AT THE BARN OF HONEYSUCKLE FARMS,","IBERIA, MO.",,,,,,,,,,
286263,ATLAS IMPORTS LLC,ATLAS IMPORTS,LS,ACT,08/19/2022,,NEW,06/30/2023,3128404830,3128404830,JAMES,COSMA,7,00,OUT OF STATE,351,W HUBBARD STE 602,CHICAGO,IL,606544486,,,,,"LOCATION: 351 WEST HUBBARD, SUITE 602, CHICAGO, IL 60654-4486",,,,,,,,,,,
286280,DACTYL LLC,ROADSIDE BAR & GRILL,RBDC,ACT,09/17/2022,,NEW,09/17/2022,8164628260,8164628260,TARA,PETTY,1,00,CASS,444,N. SCOTT AVENUE,BELTON,MO,641022036,,,,,ALL OF A TEMPORARY STAND IN THE NORTH PARKING LOT OF 444 N. SCOTT,"AVE., BELTON, MO.",,,,,,,,,,
