"number","dorregionnumber","type","name","address1","address2","city","state","zipcode","located_in","county","phone","fax","size","email","agent","officemanager","contractmanager","daysopen","daysclosed","holidaysclosed","additionaldaysclosed","remarks","latlng","twitter_url","facebook_url","textingphonenumber","managercontactnumber","managercontactnumber2","othercontactinfo","additional_license_office_info"
"049","9","1MV","PARIS","211 N MAIN ST",,"PARIS","MO","65275-0035",,"Monroe","(660) 327-4382","(660) 327-4243","1","PARISAGENTOFFICE@DOR.MO.GOV","J.A.C.S RAMOS, LLC","CHERYLENE RAMOS",,"Monday - Friday - 9:00 to 4:00",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), Lincolns Birthday (02/11/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","6/14/2022 (at 1:00 PM ), 06/15/22, 06/16/22, 06/17/22, 06/18/22, 06/20/22,  6/21/2022 (open at 9:00 AM ), 7/1/22, 9/2/22, 11/25/22, 12/23/22",,"
,  
(39.481566, -92.000177)",,"Facebook.com/parislicenseoffice",,,,"Public E-mail Address: jacsramos@outlook.com","Ways to contact office: Email or ""Contact Us"" link on the Internet, Facebook (links listed below). Services for the Elderly or Disabled: Curbside Service,  Assist with changing or replacing plates/tabs, Process Transactions in the customer waiting area. Other Services: Free WiFi."
"181","12","1MV","GLENSTONE","1002 SOUTH GLENSTONE",,"SPRINGFIELD","MO","65804-0000",,"Greene","(417) 831-2600","(417) 831-2604","3","GLENSTONEAGENTOFFICE@DOR.MO.GOV","BREAST CANCER FOUNDATION OF THE OZARKS","Jennifer Hansen",,"Monday - Friday - 8:30 to 5:30, Saturday - 9:00 to 12:00, Last Saturday - 8:00 to 12:00, *Last 4 Weekdays of the Month - 8:30 to 6:30",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), Lincoln’s Birthday Observed (02/11/22), Lincolns Birthday (02/12/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","5/28/22, 7/2/22, 9/3/22, 11/25/22, 11/26/22, 12/24/22",,"
,  
(37.196001, -93.261495)",,"https://www.facebook.com/bcfoglenstonelicenseoffice/","(417) 860-2481",,,"Public E-mail Address: amber@bcfo.org","Other Services and Initiatives: Office will have a greeter to ensure customers has proper documents. Motor Vehicle renewal only line and drop-off service. Ways to contact office: Public Email, Facebook, and Texting. Special Services for the elderly or disabled: Curbside Service, Special Appointments, Assist with changing or replacing plates/tabs, Process transactions in the customer waiting area. Customer Satisfaction Initiatives: completed comment cards will be used in drawing."
"122","8","1MV","HIGH RIDGE","1684 OLD GRAVOIS ROAD",,"HIGH RIDGE","MO","63049-0000",,"Jefferson","(636) 677-3339","(636) 677-5831","3","HIGHRIDGEAGENTOFFICE@DOR.MO.GOV","SANGUINITY, LLC","Ashley Moore",,"Monday-Friday - 8:30 to 5:30, Saturday - 9:00 to 12:30, Last 4 Weekdays of the month - 8:00 to 6:00",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), President’s Day (02/21/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","5/28/22, 6/6/2022 (at 1:30 PM ), 7/2/22, 9/3/22, 11/25/22, 11/26/22,         12/24/22",,"
,  
(38.48454, -90.5008)","www.twitter.com/HighRidgeLO","www.facebook.com/HighRidgeLicenseOffice","(314) 308-5913",,,"Public E-mail Address: highridgelo@gmail.comContractor's Website: www.sanguinityllc.weebly.com","Office will have a greeter to ensure customers has proper documents, Motor Vehicle transaction drop –off service for busy times and Motor Vehicle Renewal Only Line. Ways to contact office: Public E-mail, Facebook, Twitter and texting. Special Services for the elderly or disabled: Curbside Service, Special Appointments, Assist with changing or replacing plates/tabs, Process transactions in the customer waiting area, direct customers to front of the line. Customer Satisfaction Initiatives: completed comment cards will be used in drawing. Free Wi-Fi"
"029","13","1MV","LICKING (closed)","117A NORTH MAIN",,"LICKING","MO","65542","This office is closed until further notice all personalized plates will go to the Salem License Office.","Texas","() -","() -","1","LICKINGAGENTOFFICE@DOR.MO.GOV",,,,,,,,,"
,  
(37.500419, -91.857172)",,,,,,,
"071","13","1MV","GAINESVILLE","98 FIRST STREET",,"GAINESVILLE","MO","65655-0000","VERIZON BUILDING","Ozark","(417) 679-0280","(417) 679-0279","1","GAINESVILLEAGENTOFFICE@DOR.MO.GOV","ROBIN MORRISON","Annette Lane",,"Monday-Friday - 8:30 to 4:30","Mondays from 1:00 to 2:00","Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), Lincolns Birthday (02/11/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","3/8/2022, 11/25/22, 12/23/22",,"
,  
(36.600622, -92.435144)",,,,,,,"Other Services and Initiatives: Motor Vehicle transaction drop-off service."
"166","8","1MV","OAKVILLE","3164 TELEGRAPH ROAD",,"ST LOUIS","MO","63125-0000",,"St. Louis County","(314) 894-7512","(314) 894-4996","3","OAKVILLEAGENTOFFICE@DOR.MO.GOV","LICENSE OFFICE OPERATIONS, LLC","RITA LAHR",,"Monday-Friday - 8:30 to 5:00, Last Saturday - 9:00 to 1:00",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), Lincoln’s Birthday Observed (02/11/22), Lincolns Birthday (02/12/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","5/28/22, 7/2/22, 9/3/22,  11/25/22, 11/26/22, 12/23/22 (p.m,       12/24/22",,"
,  
(38.4981572, -90.3001675)","https://twitter.com/oakvilleldmv","https://www.facebook.com/Oakville-License-Office/1629510467362162/","(314) 375-3445",,,"Public Email: info@licenseofficeoperations.comContractor's Website: www.licenseofficeoperations.com","Other Service and Initiatives: Public Restroom, Office will have a greeter to ensure customers has proper documents, Motor Vehicle transaction drop-off service, Motor Vehicle renewal only line. Ways to contact: Email, Social Media, and Texting (links listed below). Special Services for the elderly or disabled: Curbside Service, Special Appointments, Assist with changing or replacing plates/tabs, Process transactions in the customer waiting area. Customer Satisfaction Initiatives: completed comment cards will be used in drawing."
"118","5","1MV","OVERLAND","10292 PAGE AVENUE",,"ST LOUIS","MO","63132-0000","PAGE COMMERCE CENTER","St. Louis County","(314) 890-0860","(314) 890-8245","2","OVERLANDAGENTOFFICE@DOR.MO.GOV","BEACON VIRTUAL ASSISSTANTS","MICHAEL STEINBECKER",,"Monday - Friday - 8:00 to 6:00, Saturday - 8:30 to 1:00",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), President’s Day (02/21/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","5/28/22, 7/2/22, 9/3/22, 11/23/22 (p.m. only), 12/24/22",,"
,  
(38.690609, -90.388033)","www.twitter.com/OverlandLicense","https://www.facebook.com/OverlandLicenseOffice/","(314) 252-8357",,,"Public E-mail Address: overlandlicenseoffice@gmail.com Contractor's Website: www.beaconvirtualassistants.com","Office will have a greeter to ensure customers has proper documents, Motor Vehicle transaction drop –off service for busy times. Ways to contact office: Public E-mail, Facebook, Twitter and texting. Special Services for the elderly or disabled: Curbside Service, Special Appointments, Assist with changing or replacing plates/tabs, Process transactions in the customer waiting area. Customer Satisfaction Initiatives: completed comment cards will be used in drawing."
"177","8","1MV","DOWNTOWN (ST LOUIS)","1200 MARKET STREET, ROOM 110",,"ST LOUIS","MO","63103-0000","ST LOUIS CITY HALL RM 111","St. Louis City","(314) 622-4231","(314) 622-4177","3","DowntownLicenseAgentOffice@dor.mo.gov","CITY OF ST LOUIS COLLECTOR OF REVENUE","Brittany Komerous",,"Monday - Friday - 8:30 to 4:30",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), Martin Luther King Day (01/17/22), Lincoln’s Birthday Observed (02/11/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","11/25/22",,"
,  
(38.627042, -90.199409)",,,,,,"Website: stlouiscollector.com","Each person should be wearing a mask that enters the building.Ways to contact the office: Email or ""Contact Us"" link on the internet. Services for the Elderly or Disabled: Assist with changing or replacing plates/tabs, Process Transactions in the customer waiting area."
"013","1","1MV","MARYVILLE","115 East 4th St Suite 1",,"MARYVILLE","MO","64468-1614",,"Nodaway","(660) 582-5391","(660) 582-3022","2","MARYVILLEAGENTOFFICE@DOR.MO.GOV","MARYVILLE CHAMBER OF COMMERCE","KATHLEEN WILLIAMS",,"Monday - Friday - 8:30 to 5:00, Last 4 Weekdays of the Month - 8:30 to 6:00",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), Martin Luther King Day (01/17/22), President’s Day (02/21/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","3/10/2022 (at 12:00 PM ),  6/1/2022 (at 2:30 PM ),    11/25/22, 12/23/22",,"
,  
(40.3490682, -94.87212029999999)","https://twitter.com/LicenseOf",,,,,"Public E-mail Address: chamber@maryvillechamber.com, maryville.license@gmail.com","Ways to contact office: Email or ""Contact Us"" link on the Internet, Twitter. Special services for the elderly or disabled: Assist with changing or replacing plates/tabs. Customer Satisfaction Initiatives: Completed Comment Cards will be used in drawing. Other Services: Free WiFi."
"046","9","1MV","MONTICELLO","204 EAST LAFAYETTE",,"MONTICELLO","MO","63457-0055",,"Lewis","(573) 767-1216","(573) 767-1215","1","MONTICELLOAGENTOFFICE@DOR.MO.GOV","BRENDA SUE REDMON","BRENDA SUE REDMON",,"Monday - Friday - 8:30 to 4:00, Last Saturday - 8:30 to 12:00, 1st & Last Business Days of the Month - 8:30 to 4:30","Monday - Friday from 12:00 to 1:00","Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21),New Year's Day Observed (12/31/21 p.m. only), Martin Luther King Day (01/17/22),  President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","11/25/22, 11/26/22",,"
,  
(40.1186531, -91.7109236)",,"https://www.facebook.com/monticellolicenseoffice",,,,"Public Email- cbredmon@marktwain.net","Special Services for the elderly or disabled: ADAAA compliant restroom, Curb-side service, assist with changing or replacing license plates and/or tabs, assist in and out of the license office and process transactions in the customer waiting area instead of the service counter. Ways to contact: Email or ""contact us"" link on the internet and Social media."
"201","3","1MV","INDEPENDENCE","16643 EAST 23RD STREET",,"INDEPENDENCE","MO","64055-0000","HUB SHOPPING CENTER","Jackson","(816) 307-7348","(816) 325-3056","3","INDEPENDENCEAGENTOFFICE@DOR.MO.GOV","ELLE MANAGEMENT, LLC","MIA SPRIGGS",,"Monday - Friday - 8:30 to 5:30, Saturday - 8:30 to 12:30",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), Lincoln’s Birthday Observed (02/11/22), Lincolns Birthday (02/12/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","3/17/2022, 03/18/22, 3/19/2022 (open at 8:30 AM ), 5/28/22,     7/2/22, 9/3/22, 11/12/22, 11/25/22, 11/26/22, 12/24/22",,"
,  
(39.0778463, -94.3811101)",,"https://www.facebook.com/IndependenceDMV/","(636) 306-1729",,,"Contractors Web Page: https://elledmv.com/Public E-Mail Address: independencedmv@gmail.com","Ability to join virtual lines, schedule appointments from your computer or mobile device and receive wait time updates. Ways to contact office: Email or ""Contact Us"" link on the Internet, Facebook and Texting. Services for the Elderly or Disabled: Curbside Service, Special Appointments, Assist with changing or replacing plates/tabs, Process Transactions in the customer waiting area, direct customers to front of the line, Wheelchair availability. Customer Satisfaction Initiatives: Completed Comment Cards will be used in drawing. Other Services: Motor Vehicle transaction drop-off service, Free WiFi."
"132","14","1MV","JACKSON","2062 WALTON DR",,"JACKSON","MO","63755-0000",,"Cape Girardeau","(573) 243-5406","(573) 204-0098","2","JACKSONAGENTOFFICE@DOR.MO.GOV","SEMO TAGS, LLC","Barbara Gale",,"Monday - Friday - 8:00 to 4:30, Last Saturday - 8:30 to 12:00, Last Weekday of Month - 8:00 to 5:30",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), Lincolns Birthday (02/11/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","4/13/2022 (at 4:00 PM ), 5/28/22, 11/25/22, 11/26/22, 12/23/22",,"
,  
(37.363927, -89.634122)","https://twitter.com/JacksonLicenseB","www.facebook.com/Jackson-License-Bureau-680782738677360",,,,"Public E-mail Address: JACKSONLICENSEOFFICE@YAHOO.COM","Special Services for the elderly and disabled: ADAAA compliant restroom, curb-side service, special appointments available, assist with changing or replacing license plates and/or tabs, assist in and out of the license office and process transactions in the customer waiting area instead of the service counter, direct customer to the front of the line, wheelchair availability. Customer satisfaction: completed comment cards. Other services and initiatives: ability to schedule appointments from computer or mobile device, motor vehicle drop-off service that will be offered daily, Free Wi-Fi. Ways to contact: Email and Social Media (links below)"
"026","1","1MV","GLADSTONE","5943 NE ANTIOCH ROAD",,"GLADSTONE","MO","64119-0000",,"Clay","(816) 455-5100","(816) 455-5111","3","GLADSTONEAGENTOFFICE@DOR.MO.GOV","JAMES R. WILLIAMS","Brittany Plant",,"Monday-Friday - 8:00 to 5:00, Last Saturday - 8:00 to 12:00",,"Veterans Day (11/11/21), Thanksgiving (11/25/21), Christmas Day Observed (12/24/21), Christmas Day (12/25/21), New Year's Day (12/31/21), New Year's Day Observed (12/31/21), New Year’s Day (01/01/22), Martin Luther King Day (01/17/22), Lincolns Birthday (02/11/22), President’s Day (02/21/22), Truman’s Birthday (05/09/22), Memorial Day (05/30/22), Juneteenth Observed (06/20/2022), Independence Day (07/04/22), Labor Day (09/05/22), Columbus Day (10/10/22), Veterans Day (11/11/22), Thanksgiving (11/24/22), Christmas Day Observed (12/26/22)","3/10/2022, 3/17/22, 5/28/22, 11/25/22, 11/26/22, 12/30/22 (p.m. only), 12/31/22",,"
,  
(39.2019468, -94.5485472)",,"https://www.facebook.com/pages/Gladstone-License-Office/168105149869913","(816) 219-2520",,,"Public E-mail Address: GLADSTONELICENSEOFFICE@GMAIL.COM","Ability to join virtual lines and schedule appointments from your computer or mobile device. Motor Vehicle renewal only line with a notice posted in the license office. Ways to contact office: Email or ""Contact Us"" link, Facebook, and Texting. Special Services for the elderly or disabled: Curbside Service, Special Appointments, Assist with changing or replacing plates/tabs, Process transactions in the customer waiting area, direct customers to front of the line, wheelchair accessibility. Customer Satisfaction Initiatives: Comment Cards are encouraged and will be used for a drawing. Motor vehicle transaction drop-off service that will be offered daily. Free Wi-Fi."
