"license_number","licensee_name","dba_name","license_type","district","sub_district","county","street_number","street_name","city","state","zip_code","last_name","first_name","business_phone","renewal_date","latlng"
"276358","D DIAMOND LLC","DDIAMONDMART","SOP","5","00","039","2744","E CHESTNUT EXPY","SPRINGFIELD","MO","658022555","DHALIWAL","KIRAN",,"04/21/2022",
"271921","LOGAN'S ROADHOUSE II LLC","LOGAN'S ROADHOUSE #386","RBD","4","00","016","3012","WILLIAMS ST","CAPE GIRARDEAU","MO","63703","WILLIAMS","LORENE",,"04/21/2022",
"253622","BDM RESTAURANT GROUP LLC","BC'S KITCHEN","RBD","3","00","092","11","MEADOWS CIRCLE DR., SUITE 400","LAKE ST. LOUIS","MO","63367","WILLIAMS","LORENE",,"04/19/2022","
,  
(38.7802296, -90.7893734)"
"252350","CONRAD MANAGEMENT LLC","RAINBOW'S END RESORT","SOP","2","00","015","1705","RESORTS RD.","CAMDENTON","MO","65020","CONRAD","BRENT",,"04/20/2022",
"202651","ALDI INC.","ALDI #49","OPL","3","00","095","300","THF BLVD","CHESTERFIELD","MO","630051131","JEFFRIES","ROBERT",,"04/20/2022","
,  
(38.665164, -90.605271)"
"228004","DHALIWAL LLC","FOODMART","SOP","5","00","113","219","CLINTON STREET","SEYMOUR","MO","65746","DHALIWAL","KIRAN",,"04/21/2022",
"140014","ALDI INC","ALDI #82","OPL","2","00","088","400","E. HWY 24","MOBERLY","MO","65270","JEFFRIES","ROBERT",,"04/20/2022",
"251861","KINDERHOOK RESORT LLC","OLD KINDERHOOK","RBDR","2","00","015","678","OLD KINDERHOOK DRIVE","CAMDENTON","MO","65020","UTLEY","LANCE",,"04/20/2022","
,  
(38.00266, -92.80623969999999)"
"149914","T & A INCORPORATED","19TH HOLE","RBD","3","00","095","4253","REAVIS BARRACKS","ST. LOUIS","MO","631252327","LANCASTER","ALFRED",,"04/21/2022",
"253623","BDM RESTAURANT GROUP LLC","BC'S KITCHEN","SBD","3","00","092","11","MEADOWS CIRCLE DR., SUITE 400","LAKE ST. LOUIS","MO","63367","WILLIAMS","LORENE",,"04/19/2022","
,  
(38.7802296, -90.7893734)"
"280023","GOAT GRUB & PUB LLC, THE","GOAT GRUB & PUB, THE","SBD","1","00","044","137","W. NODAWAY ST.","OREGON","MO","64473","SIPES","MICHAEL",,"04/21/2022",
"273092","GURU QUIKSTOP LLC","QUICK STOP LIQUOR","SOP","3","00","095","11501","NEW HALLS FERRY RD.","FLORISSANT","MO","63033","SINGH","DHARMBIR",,"04/21/2022",
"123591","BI STATE DEVELOPMENT AGENCY","ST. LOUIS RIVER CRUISE LINES DOCK","SBD","3","00","116","50","S LEONOR K. SULLIVAN","ST LOUIS","MO","631022422","SANDERS","DAVID",,"04/21/2022","
,  
(38.62304049999999, -90.1836519)"
"206038","ALDI INC.","ALDI #63","SOP","2","00","110","531","ANWIJIO WAY","WARRENTON","MO","633831388","JEFFRIES","ROBERT",,"04/20/2022",
"186472","MMG MISSOURI LLC","CHILI'S GRILL & BAR","RBD","1","00","048","1688","NW CHIPMAN RD","LEE'S SUMMIT","MO","64081","COXE","KENT",,"04/21/2022","
,  
(38.92673, -94.40713199999999)"
"144667","MARCIE INC.","BISTRO 303","SBD","1","00","048","303","WESTPORT ROAD","KANSAS CITY","MO","641112241","REA","LOREN",,"04/21/2022","
,  
(39.0536789, -94.5893326)"
"272708","ALDI INC.","ALDI INC. #68","SOP","3","00","050","1025","CROSSROADS PL.","HIGH RIDGE","MO","630492236","JEFFRIES","ROBERT",,"04/20/2022",
"272765","CRACKER BARREL OLD COUNTRY STORE INC.","CRACKER BARREL OLD COUNTRY STORE","5SBD","1","00","083","7920","NW TIFFANY SPGS PKWY","KANSAS CITY","MO","64153","WILLIAMS","LORENE",,"04/19/2022",
"259322","CAFE BY DAY III LLC","CAFE BY DAY III","SBD","1","00","048","800","S. OUTER ROAD","BLUE SPRINGS","MO","64015","WALSH","LINDA",,"04/21/2022",
"280126","JOHNSON REDBOAT PROPERTIES INC.","SYNDER'S CORNER","SOP","5","00","042","874","SE HIGHWAY Z","DEEPWATER","MO","64740","JOHNSON","AMANDA",,"04/19/2022",
"270333","AMC KIRKWOOD INC","BUFFALO WILD WINGS","SBD","3","00","095","1244","S KIRKWOOD RD.","KIRKWOOD (X1)","MO","63122","WILLIAMS","LORENE",,"04/19/2022",
"254153","DAILY DOUBLE LOUNGE LLC","DAILY DOUBLE LOUNGE","RBD","1","00","048","11509","E. 63RD STREET","RAYTOWN","MO","64133","RAMEY","KATHERINE",,"04/21/2022","
,  
(39.0065572, -94.4465338)"
"202312","A & L QUICK SHOP LLC","PARK N SHOP","SOP","3","00","095","8886","JENNINGS STATION ROAD","JENNINGS","MO","63136","LIHMEIDI","ABDELFATTAH",,"04/20/2022","
,  
(38.7248155, -90.24983139999999)"
"264845","N.H. SCHEPPERS DISTRIBUTING COMPANY","N.H. SCHEPPERS DIST. (JEFFERSON CITY)","LWS","2","00","026","2300","ST. MARY'S BLVD.","JEFFERSON CITY","MO","651091145","SCHEPPERS","JOSEPH",,"04/20/2022",
"262199","ALDI INC.","ALDI INC. #12","SOP","3","00","095","15907","MANCHESTER ROAD","ELLISVILLE","MO","63011","JEFFRIES","ROBERT",,"04/20/2022",
"201719","WE BE DRINKIN, LLC","WE BE DRINKIN","SOP","2","00","026","2215","MISSOURI BLVD., STE. F, G & H","JEFFERSON CITY","MO","65109","HAKE","CRYSTAL",,"04/21/2022",
"217390","GOLDIES RESTAURANT LLC","GOLDIES RESTAURANT","5BDW","1","00","032","301","MAIN STREET","STEWARTSVILLE","MO","640909622","WITT","LINDA",,"04/19/2022",
"259628","GROTTO RESTAURANT GROUP LLC, THE","GROTTO, THE","5BD","5","00","039","301","E. BATTLEFIELD RD., #108","SPRINGFIELD","MO","658075362","COLEMAN","MARK",,"04/20/2022","
,  
(37.1604455, -93.2932536)"
"275421","EK ONKAR LLC","FLAVORS INDIAN CUISINE","RBD","3","00","095","12350","MANCHESTER RD.","DES PERES","MO","631314315","NAGRA","JAIMINI",,"04/19/2022",
"217149","TAVOLO VIGNETO LLC","TAVOLO VIGNETO","LWS","3","00","095","10701","TESSHIRE DR., STE. A","ST. LOUIS","MO","631236133","GAZZOLI","JOHN",,"04/21/2022",
"270299","AMC BRENTWOOD INC.","BUFFALO WILD WINGS","SBD","3","00","095","11210","STRASSNER DR","BRENTWOOD","MO","63144","WILLIAMS","LORENE",,"04/19/2022",
"274762","AGNE, CHERYL","SALERNO'S PIZZERIA","RBD","4","00","079","5029","N HIGHWAY 61","PERRYVILLE","MO","63775",,,,"04/20/2022",
"279693","MEATY'S PACKAGE LIQUOR, LLC","MEATY'S PACKAGE LIQUOR, LLC","OPL","3","00","116","4101","PAGE BLVD.","ST. LOUIS","MO","63113","DOZIER","JAMEKA",,"04/21/2022",
"278761","FLETCHER & ALLEN ENTERPRISES, LLC","LUTFIS FRIED FISH","SBD","1","00","019","1242-6","W. FOXWOOD DR","RAYMORE","MO","64083","ALLEN","TORRENCE",,"04/21/2022",
"196737","TRADER JOE'S EAST, INC.","TRADER JOE'S #720","OPT","1","00","048","8600","WARD PARKWAY","KANSAS CITY","MO","64114","WILLIAMS","LORENE",,"04/19/2022","
,  
(38.967384, -94.606619)"
"203571","AIG TN HOLDING LLC","APPLEBEES","RBD","4","00","072","1260","S. MAIN","SIKESTON","MO","63801","WILLIAMS","LORENE",,"04/19/2022",
"176250","TEXAS ROADHOUSE HOLDINGS LLC","TEXAS ROADHOUSE","SBD","1","00","048","455","N.E. CORONADO DR.","BLUE SPRINGS","MO","64015","WILLIAMS","LORENE",,"04/19/2022",
"270227","AMC WENTZVILLE, INC","BUFFALO WILD WINGS","RBD","3","00","092","1285","W PEARCE BLVD","WENTZVILLE","MO","63385","WILLIAMS","LORENE",,"04/19/2022",
"196736","TRADER JOE'S EAST, INC.","TRADER JOE'S #720","SOP","1","00","048","8600","WARD PARKWAY","KANSAS CITY","MO","64114","WILLIAMS","LORENE",,"04/19/2022","
,  
(38.967384, -94.606619)"
"241093","DELMAR HALL BEVERAGE LLC","DELMAR HALL","SBD","3","00","116","6133","DELMAR BLVD.","ST. LOUIS","MO","63112","BINGGELI","DANIEL",,"04/20/2022","
,  
(38.65553, -90.2971907)"
"265767","WE BE DRINKIN LLC","WE BE DRINKIN","OPL","2","00","010","2716","PARIS RD., STE. 8","COLUMBIA","MO","65202","HAKE","CRYSTAL",,"04/21/2022",
"167824","SIX SIGMA WINERY, LLC","SIX SIGMA WINERY","WDS","7","00","999","13372","SPRUCE GROVE RD.","LOWER LAKE","CA","954579862","AHLMANN","KAJ",,"04/19/2022",
"270302","AMC COLUMBIA INC","BUFFALO WILD WINGS","RBD","2","00","010","505","EAST NIFONG BLVD","COLUMBIA","MO","65203","WILLIAMS","LORENE",,"04/19/2022",
"247671","DINOMART SINCLAIR LLC","DINOMART SINCLAIR","SOP","2","00","088","1634","HIGHWAY JJ","MOBERLY","MO","652704731","GILLENWATER","ROBERT",,"04/20/2022",
"140427","ALDI INC.","ALDI INC #42","OPL","3","00","095","10680","ST CHARLES ROCK RD","ST ANN","MO","630741619","JEFFRIES","ROBERT",,"04/20/2022","
,  
(38.728807, -90.382252)"
"272751","CRACKER BARREL OLD COUNTRY STORE INC.","CRACKER BARREL OLD COUNTRY STORE","5SBD","3","00","095","10915","NEW HALLS FERRY RD","FERGUSON","MO","63136","WILLIAMS","LORENE",,"04/19/2022",
"276740","SOUTHSIDE BAR & GRILL LLC","SOUTHSIDE BAR & GRILL","RBDR","2","00","082","110","W MAIN ST","BOWLING GREEN","MO","633341642","CHARLTON","LAURA",,"04/20/2022",
"270797","RESSEL ENTERPRISES LLC","RESSEL ENTERPRISES","OPL","4","00","101","304","N. MAIN","CHAFFEE","MO","63740","RESSEL","TAMMY",,"04/19/2022",
"212045","RED DOOR LIQUOR & CIGARS LLC","RED DOOR LIQUOR & CIGARS","RBD","3","00","095","115","S. CENTRAL AVE.","EUREKA","MO","630252002","BOPP","KAREN",,"04/21/2022","
,  
(38.5020234, -90.62825939999999)"
"261351","NIX HORSESHOE BAR LLC","NIX HORSESHOE BAR","5BDW","5","00","008","312","BENTON STREET","WARSAW","MO","65355","ROELLIG","RONALD",,"04/20/2022",
"216165","MID MISSOURI RECREATION INC.","ELDON LANES","RBD","2","00","066","401","WEST 19TH STREET","ELDON","MO","65026","TAYLOR","CORBY",,"04/20/2022",
"263654","HBN LLC","BROOKSIDER BAR & GRILL, THE","EXTH","1","00","048","6330","BROOKSIDE PLAZA","KANSAS CITY","MO","64111","WILLIAMS","LORENE",,"04/19/2022","
,  
(39.0128583, -94.5909918)"
"77873","R.F.O. INC.","MULLIGAN GRILL","SBD","3","00","095","11","CLARKSON ROAD","ELLISVILLE","MO","63011","RAUSCHENBACH","STEPHEN",,"04/19/2022","
,  
(38.5934896, -90.5856514)"
"274498","LA CONVENIENCE LLC","LA CONVENIENCE","OPL","5","00","081","26695","COUNTY ROAD 6127","EDGAR SPRINGS","MO","65462","HOUSE","JENNA",,"04/20/2022",
"161894","TRIDEL ENTERPRISES INC.","TRIDEL FOOD MART","OPL","1","00","048","11050","HOLMES RD.","KANSAS CITY","MO","64131","WHITON","NANCY",,"04/20/2022","
,  
(38.926237, -94.58377)"
"140698","ALDI INC.","ALDI #46","OPL","3","00","092","1665","JUNGERMANN RD","ST PETERS","MO","633762821","JEFFRIES","ROBERT",,"04/20/2022","
,  
(38.7436838, -90.5911692)"
"276741","SOUTHSIDE BAR & GRILL LLC","SOUTHSIDE BAR & GRILL","SBD","2","00","082","110","W MAIN ST","BOWLING GREEN","MO","633341642","CHARLTON","LAURA",,"04/20/2022",
"140735","ALDI INC.","ALDI #32","SOP","3","00","095","2505","NORTH HWY 67","FLORISSANT","MO","630332037","JEFFRIES","ROBERT",,"04/20/2022","
,  
(38.8057545, -90.30693029999999)"
"255606","MORLI, INC.","EVERYDAY CONVENIENCE","SOP","2","00","026","5408","BUSINESS 50 WEST","JEFFERSON CITY","MO","651090091","PATEL","SAVITABEN",,"04/19/2022",
"140001","ALDI INC.","ALDI #23","OPL","3","00","092","8615","VETERANS MEMORIAL PARKWAY","O'FALLON","MO","633667539","JEFFRIES","ROBERT",,"04/20/2022","
,  
(38.8009852, -90.6975549)"
"223263","DRAGON KITCHEN OF JEFFERSON, INC.","DRAGON KITCHEN OF JEFFERSON","5BD","2","00","026","2219","MISSOURI BLVD., SUITE D","JEFFERSON CITY","MO","65109","CHENG","DANNY",,"04/19/2022",
"255607","MORLI, INC.","EVERYDAY CONVENIENCE","OPT","2","00","026","5408","BUSINESS 50 WEST","JEFFERSON CITY","MO","651090091","PATEL","SAVITABEN",,"04/19/2022",
"278579","PATTON SPRINGFIELD OPCO LLC","PATTON SPRINGFIELD","RBD","5","00","039","900","E BATTLEFIELD ST., STE 100-104","SPRINGFIELD","MO","658074811","WILLIAMS","LORENE",,"04/19/2022",
"194742","TEXAS ROADHOUSE HOLDINGS LLC","TEXAS ROADHOUSE","SBD","3","00","092","1300","BASS PRO DRIVE","ST. CHARLES","MO","63301","WILLIAMS","LORENE",,"04/19/2022",
"149979","NEW YORK MARKET CORPORATION","NEW YORK MARKET","OPL","3","00","095","8701","JENNINGS STATION ROAD","JENNINGS","MO","63136","LIHMEIDI","MOHAMMAD",,"04/20/2022","
,  
(38.72150999999999, -90.25693799999999)"
"202652","ALDI INC.","ALDI #49","SOP","3","00","095","300","THF BLVD","CHESTERFIELD","MO","630051131","JEFFRIES","ROBERT",,"04/20/2022","
,  
(38.665164, -90.605271)"
"155633","TRADER JOE'S EAST INC.","TRADER JOE'S #694","OPT","3","00","095","11505","OLIVE BLVD.","CREVE COEUR","MO","63141","WILLIAMS","LORENE",,"04/19/2022","
,  
(38.6716307, -90.44680609999999)"
"268746","OUT FROM LAND INVESTOR GROUP, LLC","STEVEN KENT WINERY, THE","WDS","7","00","999","5565","TESLA RD.","LIVERMORE","CA","945509149","MIRASSOU","STEVEN",,"04/20/2022","
,  
(37.6642501, -121.7253465)"
"139589","ALDI, INC.","ALDI #02","OPL","5","00","046","1210","MISSOURI AVE","WEST PLAINS","MO","657752104","JEFFRIES","ROBERT",,"04/20/2022","
,  
(36.7431635, -91.87028699999999)"
"140121","ALDI INC.","ALDI INC., #16","OPL","2","00","036","320","PARK RIDGE ROAD","SULLIVAN","MO","630803302","JEFFRIES","ROBERT",,"04/20/2022",
"281946","UDN SERVICE LLC","FRESH WAY #3","SOP","5","00","060","10724","W STATE HWY 76","TIFF CITY","MO","64868","CHAUDHARI","NARAYANBHAI",,"04/20/2022",
"198834","BANDANAS MISSOURI LLC","BANDANAS BAR B Q","5SBD","3","00","095","11750","GRAVOIS RD.","SUNSET HILLS","MO","631271804","WHITE","RICK",,"04/21/2022","
,  
(38.5309151, -90.3861649)"
"276976","LA BELLA CUCINA LLC","LA BELLA CUCINA","OPT","1","00","083","406","MAIN ST.","WESTON","MO","64098","GROHMANN","GORDON",,"04/21/2022",
"246676","AMCAN MARSHALL LLC","BHARTI LIQUOR","SOP","2","00","098","1672","S ODELL AVE","MARSHALL","MO","653403326","DHILLON","BALBIR",,"04/19/2022",
"236735","CATERING IN THE OZARKS LLC","CATERING CREATIONS","RBDR","5","00","039","5000","W. SAMUEL CEDARS LANE","ROGERSVILLE","MO","65742","THOMAS","DOUGLAS",,"04/21/2022",
"268323","UNION RESTAURANTS II LLC","BURNT END BBQ","SBD","1","00","048","2450","GRAND BLVD STE 130","KANSAS CITY","MO","64108","FLAVIN","BRIAN",,"04/19/2022",
"202684","INMAN FAMILY WINES LLC","INMAN FAMILY WINES","WDS","7","00","999","3900","PINER ROAD","SANTA ROSA","CA","95401","INMAN","SIMON",,"04/20/2022","
,  
(38.4669967, -122.8165266)"
"244065","PRAY LLC","PLATTSBURG LIQUOR & TOBACCO","SOP","1","00","025","203","N. EAST STREET","PLATTSBURG","MO","644771221","MEHTA","ASHABEN",,"04/22/2022","
,  
(39.5659318, -94.4460632)"
"280914","MEL'S ON MADISON LLC","MEL'S ON MADISON","RBDR","5","00","053","201","W. COMMERCIAL ST.","LEBANON","MO","65536","TYRE-WALKER","MELISSA",,"04/20/2022",
"203144","TONY'S LIQUORS, INC.","TONY'S LIQUORS","OPL","1","00","048","3900","EAST 31ST STREET","KANSAS CITY","MO","64128","SPITALERI","THOMAS",,"04/21/2022","
,  
(39.069669, -94.53764000000001)"
"220284","KC LODGE VENTURES II, LLC","TWIN PEAKS","RBD","1","00","048","19821","E. JACKSON DRIVE","INDEPENDENCE","MO","640571594","FLAVIN","BRIAN",,"04/19/2022","
,  
(39.040513, -94.34653399999999)"
"228422","HYATT CORPORATION","HYATT REGENCY ST. LOUIS AT THE ARCH","RBD","3","00","116","315","CHESTNUT STREET","ST. LOUIS","MO","631021813","HEALY","BARBARA",,"04/21/2022","
,  
(38.6261605, -90.18769830000001)"
"252578","HILLTOP LODGING LLC","TOWNEPLACE SUITES BY MARRIOTT BRIARCLIFF","SOP","1","00","024","3950","N. MULBERRY DR.","KANSAS CITY","MO","64116","WHITON","NANCY",,"04/19/2022","
,  
(39.1656046, -94.5941263)"
"117583","SCHNUCK MARKETS INC.","SCHNUCK MARKETS #127","OPT","3","00","050","3900","VOGEL ROAD","ARNOLD","MO","63010","PENNEY","JED",,"04/19/2022","
,  
(38.41589, -90.394148)"
"25182","FRATERNAL ORDER OF EAGLES 4010","AERIE 4010","SBD","5","00","030","2815","US HWY 65","LOUISBURG","MO","65685","NUNN","DIANE",,"04/22/2022",
"190152","LINDWEDEL WINE GARDEN LLC","LINDWEDEL WINERY","22WS","5","00","105","3158","STATE HWY. 265","BRANSON","MO","656166136","LINDWEDEL","STEPHEN",,"04/20/2022",
"278752","MADE IN KC LLC","MADE IN KC LLC","RBD","1","00","048","325","E. 31ST ST.","KANSAS CITY","MO","641083219","BRADLEY","KEITH",,"04/19/2022",
"269194","IRGC DEVELOPMENT GROUP LLC","INDIAN ROCK GOLF CLUB","RBD","2","00","071","100","INDIAN LAKE AVE","LAURIE","MO","65038","TAMBLYN","DANIELLE",,"04/19/2022",
"219226","EL RANCHERO MEXICAN RESTAURANT LLC","EL RANCHERO MEXICAN RESTAURANT","SBD","1","00","048","1867","S. MO HWY 7","BLUE SPRINGS","MO","64014","ZARAGOZA","JESUS",,"04/21/2022",
"77166","WITTU, DAVID L. & DEBRA J.","WITTU'S STORE","SOP","4","00","097",,"HWY DD","BLOOMSDALE","MO","63627",,,,"04/21/2022",
"226979","SCHNUCK MARKETS INC.","SCHNUCK MARKETS #104","SBD","3","00","095","8800","MANCHESTER ROAD","BRENTWOOD","MO","63144","PENNEY","JED",,"04/19/2022","
,  
(38.6125603, -90.3499889)"
"247812","MTJ CROSSROADS LLC","MISSION TACO JOINT","RBD","1","00","048","409","E. 18TH STREET","KANSAS CITY","MO","641081702","TILFORD","ADAM",,"04/19/2022","
,  
(39.0914486, -94.5784527)"
"275241","COX TRIBE LLC, THE","COX TRIBE, THE","RBD","5","00","049","1220","E 15TH ST.","JOPLIN","MO","648040811","COX","DARRYL",,"04/21/2022",
"274581","PHANTOM V DISTILLING COMPANY LLC","PHANTOM V DISTILLING COMPANY","LMS","1","00","051","85","NE 501ST RD STE A","WARRENSBURG","MO","64093","GROVES","CHRISTOPHER",,"04/19/2022",
"133724","RUCHI ENTERPRISE INC.","QUICK CORNER #2","SOP","1","00","054","717","S 13 HWY","LEXINGTON","MO","64067","PATEL","BHOLABHAI",,"04/22/2022",
"71129","SCHNUCK MARKETS INC.","SCHNUCK MARKETS #141","SOP","3","00","095","9074","OVERLAND PLAZA","OVERLAND","MO","63114","PENNEY","JED",,"04/19/2022",
"137759","PB & J ROBIN LLC","RED ROBIN","SBD","1","00","048","18810","E 40 HWY","INDEPENDENCE","MO","640155435","FLAVIN","BRIAN",,"04/19/2022","
,  
(39.0332997, -94.3592819)"
"268189","REBAR LLC.","REBAR","SBD","3","00","092","4149","OLD HIGHWAY 94","ST. CHARLES","MO","633042846","MEYER","CYTHIA",,"04/19/2022",
"228003","DHALIWAL LLC","FOODMART","OPL","5","00","113","219","CLINTON STREET","SEYMOUR","MO","65746","DHALIWAL","KIRAN",,"04/21/2022",
"185913","TERI & DAVE LLC","TERI'S BIGGER JIGGER","RBD","1","00","048","6120","ST. JOHN AVE.","KANSAS CITY","MO","641231924","ANDERSON","TERESA",,"04/22/2022","
,  
(39.112404, -94.509701)"
"247443","SHIVKRUPA INC.","LA QUINTA INN & SUITES","RBD","5","00","073","3320","S. RANGE LINE RD.","JOPLIN","MO","648044427","NURSARIWALA","AJIT",,"04/20/2022","
,  
(37.0528469, -94.4791415)"
"280004","SOZO, LLC","SOZO","WDS","7","00","999","22009","68TH AVE S BLDG A","KENT","WA","980231917","REGIER","MONTE",,"04/22/2022",
"163897","WOLFF'S SOFTBALL HAVEN INC.","WOLFF'S SOFTBALL HAVEN","5BDW","3","00","050","7753","HWY 61 & 67","BARNHART","MO","630122004","WOLFF","WILLIAM",,"04/20/2022",
"271427","SETTEMBRE CELLARS LLC","SETTEMBRE CELLARS","WDS","7","00","999","1501","LEE HILL RD. UNIT 16","BOULDER","CO","803045602","ELIASSON","BLAKE",,"04/21/2022",
"247804","NADA #1 INC.","NADA","OPT","3","00","116","4956","ST. LOUIS AVE.","ST. LOUIS","MO","63115","SALAMEH","KHALED",,"04/20/2022","
,  
(38.670828, -90.25453399999999)"
"273218","LA BELLA CUCINA LLC","LA BELLA CUCINA","OPL","1","00","083","406","MAIN ST.","WESTON","MO","64098","GROHMANN","GORDON",,"04/21/2022",
"227004","MT EVEREST LLC","GOODTIMES LIQUOR & BAIT","OPL","1","00","019","361 D","LEGEND LANE","PECULIAR","MO","640782602","DAHAL","KUBER",,"04/20/2022","
,  
(38.7218862, -94.4565502)"
"236028","KC WINEWORKS LLC","KC WINEWORKS","RBD","1","00","048","1829","MCGEE STREET","KANSAS CITY","MO","641081817","HUNT","JEANNE",,"04/20/2022","
,  
(39.0905989, -94.57985479999999)"
"271768","STICKS N STONES STEAK AND TAP LLC","STICKS N' STONES STEAK & TAP","SBD","2","00","064","211","MUNGER LANE","HANNIBAL","MO","63401","PAGE","GARY",,"04/21/2022",
"269369","UNCLE BOBS BREWPUB LLC","UNCLE BOBS BREWPUB","RBD","5","00","022","1851","N HWY CC","NIXA","MO","657147809","FOWLER","ROBERT",,"04/19/2022",
"231402","BIG WHISKEY'S 6 LLC","BIG WHISKEY'S 6","RBDR","5","00","107","301","BRANSON LANDING BLVD.","BRANSON","MO","65616","HESLIN","JEREMY",,"04/19/2022",
"261850","FLANEUR WINES LLC","FLANEUR WINES","WDS","7","00","999","258","N. KUTCH STREET, SUITE A.","CARLTON","OR","971119673","DOERSCHLAG","MARTIN",,"04/21/2022",
"190151","LINDWEDEL WINE GARDEN LLC","LINDWEDEL WINERY","RBD","5","00","105","3158","STATE HWY. 265","BRANSON","MO","656166136","LINDWEDEL","STEPHEN",,"04/21/2022",
"235893","J-R CONVENIENCE LLC","PUMP N MUNCH","SOP","5","00","008","34426","HIGHWAY 65","WARSAW","MO","653558002","MILLER","JENNIFER",,"04/21/2022",
"276275","C-STORE BOLIVAR LLC","C-STORE BOLIVAR","OPL","5","00","084","1342","HWY U","BOLIVAR","MO","656138156","WHEELER","TERESA",,"04/19/2022",
"276820","RAMEY WINE CELLARS, INC.","RAMEY WINE CELLARS","22S","7","00","999","25","HEALDSBURG AVE","HEALDSBURG","CA","954484003","RAMEY","CLAIRE",,"04/20/2022",
"168262","PJK WINERY, LLC","QUIVIRA VINEYARDS","WDS","7","00","999","4900","W. DRY CREEK RD.","HEALDSBURG","CA","954489721","KIGHT","PETER",,"04/21/2022","
,  
(38.65622500000001, -122.938042)"
"252081","ROSEWOOD VANGUARD CORP.","ROSEWOOD VANGUARD CORP.","RBD","4","00","101","1229","HENNINGS DRIVE","SIKESTON","MO","63801","ZHANG","YONG",,"04/21/2022",
"280029","GC WINE COMPANY, LLC","GROCHAU CELLARS","22S","7","00","999","9360","SE EOLA HILLS RD.","AMITY","OR","971012416","GROCHAU","JOHN",,"04/19/2022",
"83654","SCHNUCK MARKETS INC.","SCHNUCK MARKETS #136","OPT","3","00","095","8650","BIG BEND BLVD","WEBSTER GROVES","MO","63119","PENNEY","JED",,"04/19/2022","
,  
(38.582771, -90.35670999999999)"
"223451","NOSTALGIA SHOP LLC, THE","NOSTALGIA SHOP, THE","RBD","2","00","010","2600","S. PROVIDENCE ROAD, #200","COLUMBIA","MO","652030069","LIGGETT","MARIEL",,"04/21/2022","
,  
(38.9219695, -92.3352987)"
"142135","SCHNUCKS MARKETS, INC.","SCHNUCKS LAKE ST. LOUIS","SOP","3","00","092","101","CIVIC CENTER DR.","LAKE ST. LOUIS","MO","63367","PENNEY","JED",,"04/19/2022","
,  
(38.784507, -90.79665899999999)"
"199727","BIG WHISKEY'S 4 LLC","BIG WHISKEY'S 4","RBD","5","00","039","1550","E BATTLEFIELD, STE K","SPRINGFIELD","MO","658043700","HESLIN","JEREMY",,"04/19/2022","
,  
(37.158929, -93.26830799999999)"
"89104","KARAOKE BAR AND BILLARDS INC.","KOREANA","RBD","3","00","095","13455","OLIVE STREET","CHESTERFIELD","MO","630173166","KROHR","UM JUN",,"04/21/2022",
"250601","WINE COUNTRY INTERNATIONAL INC.","WINE TWIST","22S","7","00","999","1620","W. OAKLAND PARK BLVD. STE 404","OAKLAND PARK","FL","333111504","VALLE","CARMINE",,"04/21/2022",
"235518","SHOW-ME BREWING LLC","SHOW-ME BREWING","SBD","5","00","039","1925","E. BENNETT STREET","SPRINGFIELD","MO","658041425","PEARSALL","JOHN",,"04/21/2022","
,  
(37.189402, -93.2591275)"
"11180","SCHNUCK MARKETS INC.","SCHNUCK MARKETS #102","OPL","3","00","095","10650","OLIVE STREET ROAD","CREVE COEUR","MO","63141","PENNEY","JED",,"04/19/2022",
"278850","KC LODGE VENTURES V LLC","TWIN PEAKS","SBD","1","00","083","8660","N BOARDWALK AVE","KANSAS CITY","MO","641542539","FLAVIN","BRIAN",,"04/19/2022",
"205735","LINDENWOOD PUB LLC","LINDENWOOD PUB","RBD","3","00","092","138","NORTH KINGSHIGHWAY","ST. CHARLES","MO","63301","VOSS","JEANNE",,"04/19/2022","
,  
(38.7863207, -90.49464290000002)"
"205953","DRC FOODWORKS INC.","CALLIER'S CATERING AND HOLLYBERRY CATER","SBD","3","00","095","10037","MANCHESTER RD","ST. LOUIS","MO","631221825","CALLIER","DENNIS",,"04/19/2022",
"276865","BENTON RIDGE LLC","BENTON RIDGE","RBDR","5","00","008","25518","FITZPATRICK AVE","WARSAW","MO","65355","GOULD","GENE",,"04/21/2022",
"107377","SCHNUCK MARKETS INC.","SCHNUCK MARKETS #113","SOP","3","00","116","3431","UNION BLVD","ST LOUIS","MO","63115","PENNEY","JED",,"04/19/2022",
"152341","HEART OF AMERICA BEVERAGE COMPANY, LLC","HEART OF AMERICA BEVERAGE COMPANY","22WS","5","00","049","2701","S PRIGMORE AVE","JOPLIN","MO","648048176","FERGUSON","JAMES",,"04/22/2022",
"278021","LOS PEREZ MEXICAN RESTAURANT & CANTINA","LOS PEREZ MEXICAN RESTAURANT & CANTINA","SBD","2","00","103","106","N JACKSON ST","SHELBYVILLE","MO","63434","PEREZ ANDERSON","MARLYS",,"04/21/2022",
"280815","MEINERS DEVELOPMENT CO OF KC, MO LLC","MEINERS DEVELOPMENT CO OF KC","OPL","1","00","048","1299","SW ARBORWALK BLVD","LEES SUMMIT","MO","64082","BRADDOCK","MARY",,"04/20/2022",
"142883","VISHNU INC.","MINI MARKET","OPL","3","00","057","16","SOUTH HWY 47","HAWK POINT","MO","63349","GHANSHYAM","PATEL",,"04/20/2022","
,  
(38.972938, -91.129318)"
