"fiscal_year","service","department","program","expense_category","recommended_amount","approved_amount","actual_amount","fund","fund_type","expense_type"
"2017","City Council","City Clerk (101-103)","EMPLOYEE BENEFITS (51000)","LOCAL 1033 BENEFITS EXPENSE (51999)","27192","27192","0","General (101)","Tax Supported","Employee Benefits"
"2017","City Council","City Clerk (101-103)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","119208","119208","0","General (101)","Tax Supported","Employee Benefits"
"2017","City Council","City Council Administration (101-910)","EMPLOYEE BENEFITS (51000)","1033 DENTAL (51572)","2868","2868","0","General (101)","Tax Supported","Employee Benefits"
"2017","City Council","City Council Administration (101-910)","EMPLOYEE BENEFITS (51000)","DENTAL INSURANCE (51570)","8148","8148","0","General (101)","Tax Supported","Employee Benefits"
"2017","City Council","City Council Administration (101-910)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","159010","159010","0","General (101)","Tax Supported","Employee Benefits"
"2017","Recreation","Recreation Seasonal (101-602)","PERSONNEL SALARIES (50000)","SALARIES-TEMPORARIES (50020)","690000","690000","0","General (101)","Tax Supported","Salaries"
"2017","City Council","City Council Administration (101-910)","EMPLOYEE BENEFITS (51000)","LABORERS INT'L PENSION (51820)","10220","10220","0","General (101)","Tax Supported","Employee Benefits"
"2017","City Council","City Council Administration (101-910)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","140880","140880","0","General (101)","Tax Supported","Employee Benefits"
"2017","City Council","City Council Administration (101-910)","EMPLOYEE BENEFITS (51000)","LOCAL 1033 BENEFITS EXPENSE (51999)","10200","10200","0","General (101)","Tax Supported","Employee Benefits"
"2017","City Council","Archives (101-913)","G&A SERVICES (52100)","PRINTING (52210)","200","200","0","General (101)","Tax Supported","Services"
"2017","City Council","City Council Members (101-102)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","79416","79416","0","General (101)","Tax Supported","Employee Benefits"
"2017","City Council","City Council Members (101-102)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","22009","22009","0","General (101)","Tax Supported","Employee Benefits"
"2017","City Council","City Council Members (101-102)","EMPLOYEE BENEFITS (51000)","DENTAL INSURANCE (51570)","10668","10668","0","General (101)","Tax Supported","Employee Benefits"
"2017","City Council","City Clerk (101-103)","OTHER SERVICES (53500)","MISC. EXPENSES (53500)","9640","9640","0","General (101)","Tax Supported","Services"
"2017","City Council","Treasury (101-209)","EMPLOYEE BENEFITS (51000)","DENTAL INSURANCE (51570)","2352","2352","0","General (101)","Tax Supported","Employee Benefits"
"2017","City Council","Treasury (101-209)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","27600","27600","0","General (101)","Tax Supported","Employee Benefits"
"2017","City Council","Office of the Internal Auditor (101-911)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","16197","16197","0","General (101)","Tax Supported","Employee Benefits"
"2017","City Council","Office of the Internal Auditor (101-911)","EMPLOYEE BENEFITS (51000)","DENTAL INSURANCE (51570)","2352","2352","0","General (101)","Tax Supported","Employee Benefits"
"2017","City Council","Office of the Internal Auditor (101-911)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","21672","21672","0","General (101)","Tax Supported","Employee Benefits"
"2017","City Council","Treasury (101-209)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","76464","76464","0","General (101)","Tax Supported","Employee Benefits"
"2017","City Council","Treasury (101-209)","EMPLOYEE BENEFITS (51000)","1033 DENTAL (51572)","2868","2868","0","General (101)","Tax Supported","Employee Benefits"
"2017","City Council","City Council Members (101-102)","G&A SERVICES (52100)","PRINTING (52210)","20000","20000","0","General (101)","Tax Supported","Services"
"2017","City Council","City Council Members (101-102)","PROFESSIONAL FEES (53200)","AUDIT (53320)","280000","280000","0","General (101)","Tax Supported","Services"
"2017","City Council","City Council Members (101-102)","UTILITIES (52400)","TELEPHONE (52415)","1000","1000","0","General (101)","Tax Supported","Services"
"2017","City Council","Office of the Internal Auditor (101-911)","TRAVEL & ENTERTAINMENT (53100)","TRANSPORTATION OF PERSONS-TRAINING (53110)","5000","5000","0","General (101)","Tax Supported","Services"
"2017","City Council","Treasury (101-209)","G&A SERVICES (52100)","DUES & SUBSCRIPTIONS (52185)","408","408","0","General (101)","Tax Supported","Services"
"2017","City Council","Treasury (101-209)","R&M EQUIPMENT (52900)","REPAIRS TO OFFICE EQUIPMENT (52900)","8800","8800","0","General (101)","Tax Supported","Services"
"2017","City Courts","Housing Court (101-110)","G&A SERVICES (52100)","POSTAGE (52170)","1020","1020","0","General (101)","Tax Supported","Services"
"2017","City Courts","Housing Court (101-110)","R&M OTHER (52910)","COPIERS LEASE AND MAINTENANCE (52913)","1836","1836","0","General (101)","Tax Supported","Services"
"2017","City Courts","Municipal Court (101-106)","CONTRACT SERVICES (53400)","RED LIGHT CAMERA FEES (53430)","1116000","1116000","0","General (101)","Tax Supported","Services"
"2017","City Courts","Probate Court (101-107)","G&A SERVICES (52100)","PRINTING (52210)","475","475","0","General (101)","Tax Supported","Services"
"2017","City Courts","Probate Court (101-107)","OTHER SERVICES (53500)","MISC. EXPENSES (53500)","275","275","0","General (101)","Tax Supported","Services"
"2017","City Courts","Probate Court (101-107)","R&M EQUIPMENT (52900)","REPAIRS TO OFFICE EQUIPMENT (52900)","4685","4685","0","General (101)","Tax Supported","Services"
"2017","Department of Inspections & Standards","Building Administration (101-401)","CONTRACT SERVICES (53400)","PRIVATE CONTRACTORS (53401)","400000","400000","0","General (101)","Tax Supported","Services"
"2017","Department of Inspections & Standards","Building Administration (101-401)","G&A SERVICES (52100)","POSTAGE (52170)","18000","18000","0","General (101)","Tax Supported","Services"
"2017","Department of Inspections & Standards","Building Administration (101-401)","G&A SERVICES (52100)","PRINTING (52210)","1200","1200","0","General (101)","Tax Supported","Services"
"2017","Department of Inspections & Standards","Building Administration (101-401)","PROFESSIONAL FEES (53200)","COURT REPORTERS (53307)","16200","16200","0","General (101)","Tax Supported","Services"
"2017","Department of Inspections & Standards","Building Administration (101-401)","R&M EQUIPMENT (52900)","REPAIRS TO OFFICE EQUIPMENT (52900)","18000","18000","0","General (101)","Tax Supported","Services"
"2017","Department of Public Works","Environmental Control (101-506)","CONTRACT SERVICES (53400)","GARBAGE PICK UP (53402)","4435366","4435366","0","General (101)","Tax Supported","Services"
"2017","Department of Public Works","Environmental Control (101-506)","CONTRACT SERVICES (53400)","PRIVATE CONTRACTORS (53401)","100000","100000","0","General (101)","Tax Supported","Services"
"2017","Department of Public Works","Environmental Control (101-506)","G&A SERVICES (52100)","PRINTING (52210)","2000","2000","0","General (101)","Tax Supported","Services"
"2017","Department of Public Works","Environmental Control (101-506)","G&A SERVICES (52100)","RECYCLING PICK UP (52350)","2350000","2350000","0","General (101)","Tax Supported","Services"
"2017","Department of Public Works","Environmental Control (101-506)","OTHER SERVICES (53500)","MISC. EXPENSES (53500)","6000","6000","0","General (101)","Tax Supported","Services"
"2017","Department of Public Works","Garage R&M Equipment (101-515)","OTHER SERVICES (53500)","MISC. EXPENSES (53500)","11700","11700","0","General (101)","Tax Supported","Services"
"2017","Department of Public Works","Garage R&M Equipment (101-515)","R&M OTHER (52910)","REPAIRS TO OTHER EQUIPMENT (52934)","6000","6000","0","General (101)","Tax Supported","Services"
"2017","Department of Public Works","Highway (101-508)","OTHER SERVICES (53500)","MISC. EXPENSES (53500)","2000","2000","0","General (101)","Tax Supported","Services"
"2017","Department of Public Works","Public Works Administration (101-501)","OTHER SERVICES (53500)","MISC. EXPENSES (53500)","2600","2600","0","General (101)","Tax Supported","Services"
"2017","Department of Public Works","Public Works Administration (101-501)","R&M EQUIPMENT (52900)","REPAIRS TO OFFICE EQUIPMENT (52900)","1000","1000","0","General (101)","Tax Supported","Services"
"2017","Department of Public Works","Sewer Construction (101-511)","OTHER SERVICES (53500)","MISC. EXPENSES (53500)","2500","2500","0","General (101)","Tax Supported","Services"
"2017","Department of Public Works","Snow Removal (101-510)","OTHER SERVICES (53500)","MISC. EXPENSES (53500)","250480","250480","0","General (101)","Tax Supported","Services"
"2017","Department of Public Works","Traffic Engineering (101-305)","R&M EQUIPMENT (52900)","REPAIRS TO EQUIPMENT (52905)","75000","75000","0","General (101)","Tax Supported","Services"
"2017","Department of Public Works","Traffic Engineering (101-305)","R&M OTHER (52910)","MAIN & SERVICE (52911)","300000","300000","0","General (101)","Tax Supported","Services"
"2017","Finance Departments","City Collector (101-205)","G&A SERVICES (52100)","DUES & SUBSCRIPTIONS (52185)","525","525","0","General (101)","Tax Supported","Services"
"2017","Finance Departments","City Collector (101-205)","G&A SERVICES (52100)","FEES NOT CLASSIFIED (52120)","877000","877000","0","General (101)","Tax Supported","Services"
"2017","Finance Departments","City Collector (101-205)","PROFESSIONAL FEES (53200)","AUCTIONEERS SERVICES (53326)","350","350","0","General (101)","Tax Supported","Services"
"2017","Finance Departments","City Collector (101-205)","PROFESSIONAL FEES (53200)","EXAMINING TITLES (53325)","200000","200000","0","General (101)","Tax Supported","Services"
"2017","Finance Departments","City Controller (101-202)","OTHER SERVICES (53500)","MISC. EXPENSES (53500)","4200","4200","0","General (101)","Tax Supported","Services"
"2017","Finance Departments","City Controller (101-202)","R&M EQUIPMENT (52900)","REPAIRS TO OFFICE EQUIPMENT (52900)","1000","1000","0","General (101)","Tax Supported","Services"
"2017","Finance Departments","City Tax Assessor (101-207)","G&A SERVICES (52100)","DUES & SUBSCRIPTIONS (52185)","4500","4500","0","General (101)","Tax Supported","Services"
"2017","Finance Departments","City Tax Assessor (101-207)","G&A SERVICES (52100)","POSTAGE (52170)","10000","10000","0","General (101)","Tax Supported","Services"
"2017","Finance Departments","City Tax Assessor (101-207)","OTHER SERVICES (53500)","MISC. EXPENSES (53500)","10000","10000","0","General (101)","Tax Supported","Services"
"2017","Finance Departments","City Tax Assessor (101-207)","R&M EQUIPMENT (52900)","REPAIRS TO OFFICE EQUIPMENT (52900)","9500","9500","0","General (101)","Tax Supported","Services"
"2017","Finance Departments","Finance (101-201)","OTHER SERVICES (53500)","MISC. EXPENSES (53500)","30000","30000","0","General (101)","Tax Supported","Services"
"2017","Finance Departments","Finance (101-201)","R&M OTHER (52910)","MAIN & SERVICE (52911)","600","600","0","General (101)","Tax Supported","Services"
"2017","Finance Departments","Recorder of Deeds (101-901)","CONTRACT SERVICES (53400)","PRIVATE CONTRACTORS (53401)","103500","103500","0","General (101)","Tax Supported","Services"
"2017","Finance Departments","Recorder of Deeds (101-901)","G&A SERVICES (52100)","POSTAGE (52170)","600","600","0","General (101)","Tax Supported","Services"
"2017","Finance Departments","Recorder of Deeds (101-901)","RENT EQUIPMENT/OTHER (53010)","RENTAL OF EQUIPMENT (53010)","3500","3500","0","General (101)","Tax Supported","Services"
"2017","Finance Departments","Retirement Office (101-203)","G&A SERVICES (52100)","DUES & SUBSCRIPTIONS (52185)","1200","1200","0","General (101)","Tax Supported","Services"
"2017","Finance Departments","Retirement Office (101-203)","OTHER SERVICES (53500)","MISC. EXPENSES (53500)","2640","2640","0","General (101)","Tax Supported","Services"
"2017","Finance Departments","Retirement Office (101-203)","PROFESSIONAL FEES (53200)","AUDIT (53320)","2000","2000","0","General (101)","Tax Supported","Services"
"2017","General (Non-Departmental)","Heat Power & Light (101-01803)","UTILITIES (52400)","HEAT & LIGHT & POWER (52430)","3564400","3564400","0","General (101)","Tax Supported","Services"
"2017","General (Non-Departmental)","Non Departmental-General Fund (101-000)","OTHER EXPENDITURES (55000)","CONTINGENCIES (55980)","500000","500000","0","General (101)","Tax Supported","Services"
"2017","General (Non-Departmental)","Non Departmental-General Fund (101-000)","OTHER EXPENDITURES (55000)","NEIGHBORHOOD SERVICES (55982)","0","115000","0","General (101)","Tax Supported","Services"
"2017","General (Non-Departmental)","Workers Compensation (101-227)","G&A SERVICES (52100)","FEES NOT CLASSIFIED (52120)","300000","300000","0","General (101)","Tax Supported","Services"
"2017","Human Services","Arts‚ Culture‚ Film‚ & Tourism (101-916)","G&A SERVICES (52100)","ADVERTISING/MARKETING (52175)","3000","3000","0","General (101)","Tax Supported","Services"
"2017","Human Services","Arts‚ Culture‚ Film‚ & Tourism (101-916)","G&A SERVICES (52100)","DUES & SUBSCRIPTIONS (52185)","725","725","0","General (101)","Tax Supported","Services"
"2017","Human Services","Arts‚ Culture‚ Film‚ & Tourism (101-916)","G&A SERVICES (52100)","PRINTING (52210)","10000","10000","0","General (101)","Tax Supported","Services"
"2017","Human Services","Arts‚ Culture‚ Film‚ & Tourism (101-916)","G&A SERVICES (52100)","TRANSPORTATION (52220)","4000","4000","0","General (101)","Tax Supported","Services"
"2017","Human Services","Human Relations (101-906)","G&A SERVICES (52100)","DUES & SUBSCRIPTIONS (52185)","240","240","0","General (101)","Tax Supported","Services"
"2017","Human Services","Human Relations (101-906)","G&A SERVICES (52100)","POSTAGE (52170)","240","240","0","General (101)","Tax Supported","Services"
"2017","Human Services","Human Relations (101-906)","OTHER SERVICES (53500)","MISC. EXPENSES (53500)","3600","3600","0","General (101)","Tax Supported","Services"
"2017","Human Services","Human Relations (101-906)","R&M EQUIPMENT (52900)","REPAIRS TO OFFICE EQUIPMENT (52900)","240","240","0","General (101)","Tax Supported","Services"
"2017","Human Services","Human Services (101-917)","G&A SERVICES (52100)","DUES & SUBSCRIPTIONS (52185)","250","250","0","General (101)","Tax Supported","Services"
"2017","Human Services","Human Services (101-917)","G&A SERVICES (52100)","POSTAGE (52170)","500","500","0","General (101)","Tax Supported","Services"
"2017","Human Services","Human Services (101-917)","OTHER SERVICES (53500)","MISC. EXPENSES (53500)","9750","9750","0","General (101)","Tax Supported","Services"
"2017","Human Services","League of Cities & Towns (101-1319)","G&A SERVICES (52100)","DUES & SUBSCRIPTIONS (52185)","12242","12242","0","General (101)","Tax Supported","Services"
"2017","Human Services","PERA (101-1311)","G&A SERVICES (52100)","PRINTING (52210)","2000","2000","0","General (101)","Tax Supported","Services"
"2017","Human Services","PERA (101-1311)","OTHER SERVICES (53500)","MISC. EXPENSES (53500)","5000","5000","0","General (101)","Tax Supported","Services"
"2017","Information Technology","Data Processing (101-204)","CONTRACT SERVICES (53400)","PRIVATE CONTRACTORS (53401)","316000","316000","0","General (101)","Tax Supported","Services"
"2017","Information Technology","Data Processing (101-204)","DEPARTMENTAL SERVICES (52000)","DATA PROC DIV CHARGES (52040)","739445","739445","0","General (101)","Tax Supported","Services"
"2017","Information Technology","Data Processing (101-204)","R&M EQUIPMENT (52900)","REPAIRS TO EQUIPMENT (52905)","36350","36350","0","General (101)","Tax Supported","Services"
"2017","Information Technology","Data Processing (101-204)","TRAVEL & ENTERTAINMENT (53100)","TRAVEL (53105)","11000","11000","0","General (101)","Tax Supported","Services"
"2017","Law Department / City Solicitor","Law Department (101-105)","CONTRACT SERVICES (53400)","CONTRACTUAL SERVICES/TRAINING (53425)","12000","12000","0","General (101)","Tax Supported","Services"
