"fiscal_year","service","department","program","expense_category","recommended_amount","approved_amount","actual_amount","fund","fund_type","expense_type"
"2013","Property Taxes","Gen Fund‚ Property Tax (101-000)","TAX REVENUES (41000)","PROPERTY TAX REVENUE (41000)","315812499.83999997","247072715.44999999","252894589.25","General (101)","Tax Supported","REVENUE"
"2013","Public Property & Purchasing","Public Property (101-1801)","MISCELLANEOUS RECEIPTS (48000)","MISCELLANEOUS REVENUE (48001)","0","0","15355.43","General (101)","Tax Supported","REVENUE"
"2013","Public Property & Purchasing","Public Property (101-1801)","OTHER REVENUES (48200)","MOTOR VEHICLE REPAIR (48219)","0","0","2774.51","General (101)","Tax Supported","REVENUE"
"2013","Public Property & Purchasing","Public Property (101-1801)","OTHER REVENUES (48200)","PAYROLL REIMBURSEMENT (48375)","0","0","100","General (101)","Tax Supported","REVENUE"
"2013","Public Property & Purchasing","Public Property (101-1801)","RENTAL INCOME (45200)","RENTAL INCOME (45200)","128000.04","128000","245681.09","General (101)","Tax Supported","REVENUE"
"2013","Public Safety","Commissioner of Public Safety (101-301)","DEPARTMENTAL REVENUE (43000)","VIN VERIFICATION (43100)","60000","60000","58915","General (101)","Tax Supported","REVENUE"
"2013","Public Safety","Communications (101-304)","DEPARTMENTAL REVENUE (43000)","MISCELLANEOUS FEES (43001)","628002","628002","653308.67000000004","General (101)","Tax Supported","REVENUE"
"2013","Public Safety","Communications (101-304)","FEDERAL GRANTS (42100)","FEDERAL GRANTS (42100)","0","0","10616.81","General (101)","Tax Supported","REVENUE"
"2013","Public Safety","Communications (101-304)","MISCELLANEOUS RECEIPTS (48000)","MISCELLANEOUS REVENUE (48001)","9300","9300","66968.539999999994","General (101)","Tax Supported","REVENUE"
"2013","Public Safety","Communications (101-304)","MISCELLANEOUS RECEIPTS (48000)","TELEPHONE (48005)","0","0","10063.98","General (101)","Tax Supported","REVENUE"
"2013","Public Safety","Communications (101-304)","OTHER REVENUES (48200)","PAYROLL REIMBURSEMENT (48375)","0","0","15","General (101)","Tax Supported","REVENUE"
"2013","Public Safety","Emergency Mgmt / Homeland Sec. (101-907)","FEDERAL GRANTS (42100)","FEDERAL GRANTS (42100)","0","0","8028.74","General (101)","Tax Supported","REVENUE"
"2013","Public Safety","Emergency Mgmt / Homeland Sec. (101-907)","OTHER REVENUES (48200)","CIVIL DEFENSE REIMBURSEMENT (48205)","183000","183000","150000","General (101)","Tax Supported","REVENUE"
"2013","Public Safety","Fire (101-303)","DEPARTMENTAL REVENUE (43000)","FIRE DEPARTMENT INSPECTIONS (43145)","100000","261356","344717.4","General (101)","Tax Supported","REVENUE"
"2013","Public Safety","Fire (101-303)","DEPARTMENTAL REVENUE (43000)","MISCELLANEOUS FEES (43001)","0","0","4189.97","General (101)","Tax Supported","REVENUE"
"2013","Public Safety","Fire (101-303)","DEPARTMENTAL REVENUE (43000)","PLAN REVIEW FEES (43121)","400000","400000","183440.8","General (101)","Tax Supported","REVENUE"
"2013","Public Safety","Fire (101-303)","DEPARTMENTAL REVENUE (43000)","RESCUE BILLINGS REVENUE (43122)","99999.96","100000","615701.44999999995","General (101)","Tax Supported","REVENUE"
"2013","Public Safety","Fire (101-303)","FEDERAL GRANTS (42100)","FEDERAL GRANTS (42100)","0","0","85745.61","General (101)","Tax Supported","REVENUE"
"2013","Public Safety","Fire (101-303)","MISCELLANEOUS RECEIPTS (48000)","MISCELLANEOUS REVENUE (48001)","0","0","11472.88","General (101)","Tax Supported","REVENUE"
"2013","Public Safety","Fire (101-303)","OTHER REVENUES (48200)","MOTOR VEHICLE REPAIR (48219)","0","0","1543.98","General (101)","Tax Supported","REVENUE"
"2013","Public Safety","Fire (101-303)","OTHER REVENUES (48200)","PAYROLL REIMBURSEMENT (48375)","0","0","22","General (101)","Tax Supported","REVENUE"
"2013","Public Safety","Police (101-302)","DEPARTMENTAL REVENUE (43000)","BUREAU OF CRIME INDENTIFICATION (43112)","0","0","5494","General (101)","Tax Supported","REVENUE"
"2013","Public Safety","Police (101-302)","DEPARTMENTAL REVENUE (43000)","FALSE POLICE ALARM BILLINGS REVENUE (43662)","8525","8525","34420","General (101)","Tax Supported","REVENUE"
"2013","Public Safety","Police (101-302)","DEPARTMENTAL REVENUE (43000)","MISCELLANEOUS FEES (43001)","0","0","631.6","General (101)","Tax Supported","REVENUE"
"2013","Public Safety","Police (101-302)","DEPARTMENTAL REVENUE (43000)","OFFICER COURT FEES (43111)","0","0","1304.5","General (101)","Tax Supported","REVENUE"
"2013","Public Safety","Police (101-302)","DEPARTMENTAL REVENUE (43000)","POLICE - RED LIGHT CAMERAS (43850)","399999.96","400000","2550441.98","General (101)","Tax Supported","REVENUE"
"2013","Public Safety","Police (101-302)","DEPARTMENTAL REVENUE (43000)","POLICE PHOTO COPY (43114)","7500","7500","114109.97","General (101)","Tax Supported","REVENUE"
"2013","Public Safety","Police (101-302)","FEDERAL GRANTS (42100)","FEDERAL GRANTS (42100)","0","0","10446.969999999999","General (101)","Tax Supported","REVENUE"
"2013","Public Safety","Police (101-302)","FINES & FORFEITURES (44000)","FINES & PENALTIES (% STATE SUMMONS) (44030)","225000","225000","160932.24","General (101)","Tax Supported","REVENUE"
"2013","Public Safety","Police (101-302)","INSURANCE CHARGES (46200)","MISCELLANEOUS REVENUE (46230)","0","0","480","General (101)","Tax Supported","REVENUE"
"2013","Public Safety","Police (101-302)","MISCELLANEOUS RECEIPTS (48000)","MISCELLANEOUS REVENUE (48001)","0","0","2302.2199999999998","General (101)","Tax Supported","REVENUE"
"2013","Public Safety","Police (101-302)","OTHER REVENUES (48200)","PAYROLL REIMBURSEMENT (48375)","0","0","15086.78","General (101)","Tax Supported","REVENUE"
"2013","Tangible Taxes","Gen Fund‚ Tangible Tax (101-000)","TAX REVENUES (41000)","TANGIBLE TAX REVENUE (41100)","0","36000267.549999997","36367194.060000002","General (101)","Tax Supported","REVENUE"
"2013","Prov. Public Schools","Non Departmental-General Fund (101-000)","DEPARTMENTAL REVENUE (43000)","REIMBURSE SCHOOL DEPARTMENT (43020)","1500000","1500000","1500000","General (101)","Tax Supported","REVENUE"
"2013","Prov. Public Schools","Non Departmental-General Fund (101-000)","GRANTS IN AID-SCHOOL FUND (42600)","STATE OF R.I. EDUCATION AID (42602)","197064418.31999999","197844345","197844345","General (101)","Tax Supported","REVENUE"
"2013","Prov. Public Schools","Non Departmental-General Fund (101-000)","GRANTS IN AID-SCHOOL FUND (42600)","STATE OF RI MEDICAID REIMBURSEMENT (42680)","4250000.4000000004","4250000","4250000","General (101)","Tax Supported","REVENUE"
"2013","Prov. Public Schools","Non Departmental-General Fund (101-000)","TUITION REVENUE (48700)","TUITION REVENUE (48705)","585000","585000","585000","General (101)","Tax Supported","REVENUE"
"2014","City Council","City Clerk (101-103)","DEPARTMENTAL REVENUE (43000)","ZONING CHANGES (43054)","0","0","300","General (101)","Tax Supported","REVENUE"
"2014","City Council","City Clerk (101-103)","DEPARTMENTAL REVENUE (43000)","AUCTIONEERS RETURN (43040)","0","0","4135.66","General (101)","Tax Supported","REVENUE"
"2014","City Council","City Clerk (101-103)","DEPARTMENTAL REVENUE (43000)","CERTIFIED COPIES (43002)","0","0","432","General (101)","Tax Supported","REVENUE"
"2014","City Council","City Clerk (101-103)","DEPARTMENTAL REVENUE (43000)","DRAFT COPIES (43046)","0","0","564.75","General (101)","Tax Supported","REVENUE"
"2014","City Council","City Clerk (101-103)","DEPARTMENTAL REVENUE (43000)","FISHING LICENSES (43049)","0","0","2","General (101)","Tax Supported","REVENUE"
"2014","City Council","City Clerk (101-103)","DEPARTMENTAL REVENUE (43000)","MISCELLANEOUS FEES (43001)","0","0","155","General (101)","Tax Supported","REVENUE"
"2014","City Council","City Clerk (101-103)","DEPARTMENTAL REVENUE (43000)","NOTARY FEES (43044)","0","0","600.5","General (101)","Tax Supported","REVENUE"
"2014","City Council","City Clerk (101-103)","DEPARTMENTAL REVENUE (43000)","REGISTRATIONS - DBAS (43042)","0","0","3878.5","General (101)","Tax Supported","REVENUE"
"2014","City Council","City Clerk (101-103)","DEPARTMENTAL REVENUE (43000)","TROUT LICENSES (43050)","0","0","3.5","General (101)","Tax Supported","REVENUE"
"2014","City Council","City Clerk (101-103)","DEPARTMENTAL REVENUE (43000)","ZONING BOOKS AND MAPS (43043)","0","0","39","General (101)","Tax Supported","REVENUE"
"2014","City Council","City Clerk (101-103)","MISCELLANEOUS RECEIPTS (48000)","MISCELLANEOUS REVENUE (48001)","0","0","79","General (101)","Tax Supported","REVENUE"
"2014","City Council","City Clerk (101-103)","OTHER REVENUES (48200)","LOBBYING REGISTRATION FEES (48390)","0","0","1425","General (101)","Tax Supported","REVENUE"
"2014","City Council","City Council Members (101-102)","MISCELLANEOUS RECEIPTS (48000)","MISCELLANEOUS REVENUE (48001)","0","0","949","General (101)","Tax Supported","REVENUE"
"2014","City Council","Treasury (101-209)","DEPARTMENTAL REVENUE (43000)","MISCELLANEOUS FEES (43001)","66","66","26.65","General (101)","Tax Supported","REVENUE"
"2014","City Council","Treasury (101-209)","MISCELLANEOUS RECEIPTS (48000)","MISCELLANEOUS REVENUE (48001)","162","162","100","General (101)","Tax Supported","REVENUE"
"2014","City Courts","Housing Court (101-110)","DEPARTMENTAL REVENUE (43000)","COURT COSTS (43070)","20000","20000","22926.85","General (101)","Tax Supported","REVENUE"
"2014","City Courts","Housing Court (101-110)","FINES & FORFEITURES (44000)","FINES & FORFEITS (44000)","5000","5000","10603.5","General (101)","Tax Supported","REVENUE"
"2014","City Courts","Probate Court (101-107)","DEPARTMENTAL REVENUE (43000)","ADDITIONAL PERCENTAGE (43068)","82800","82800","96430.13","General (101)","Tax Supported","REVENUE"
"2014","City Courts","Probate Court (101-107)","DEPARTMENTAL REVENUE (43000)","ADVERTISING REVENUE (43061)","24996","24996","23175","General (101)","Tax Supported","REVENUE"
"2014","City Courts","Probate Court (101-107)","DEPARTMENTAL REVENUE (43000)","AFFIDAVIT OF COMPLETED ADMIN. (43069)","4380","4380","3000","General (101)","Tax Supported","REVENUE"
"2014","City Courts","Probate Court (101-107)","DEPARTMENTAL REVENUE (43000)","CERTIFICATE OF APPOINTMENT (43066)","3184","3184","3188","General (101)","Tax Supported","REVENUE"
"2014","City Courts","Probate Court (101-107)","DEPARTMENTAL REVENUE (43000)","CERTIFIED COPIES (43002)","3348","3348","2185.25","General (101)","Tax Supported","REVENUE"
"2014","City Courts","Probate Court (101-107)","DEPARTMENTAL REVENUE (43000)","NAME CHANGE FEES (43062)","3204","3204","2580","General (101)","Tax Supported","REVENUE"
"2014","City Courts","Probate Court (101-107)","DEPARTMENTAL REVENUE (43000)","PETITION FOR ADMINISTRATION (43064)","6696","6696","3089","General (101)","Tax Supported","REVENUE"
"2014","City Courts","Probate Court (101-107)","DEPARTMENTAL REVENUE (43000)","PETITION FOR GUARDIANSHIP (43065)","3360","3360","1950","General (101)","Tax Supported","REVENUE"
"2014","City Courts","Probate Court (101-107)","DEPARTMENTAL REVENUE (43000)","PROBATE COURT FEES (43060)","4404","4404","4072","General (101)","Tax Supported","REVENUE"
"2014","City Courts","Probate Court (101-107)","DEPARTMENTAL REVENUE (43000)","PROBATE OF WILL (43067)","33000","33000","4460","General (101)","Tax Supported","REVENUE"
"2014","City Courts","Probate Court (101-107)","MISCELLANEOUS RECEIPTS (48000)","MISCELLANEOUS REVENUE (48001)","0","0","141","General (101)","Tax Supported","REVENUE"
"2014","Department of Inspections & Standards","Building Administration (101-401)","DEPARTMENTAL REVENUE (43000)","ABANDONED PROPERTIES REVENUE (43178)","0","0","30100","General (101)","Tax Supported","REVENUE"
"2014","Department of Inspections & Standards","Building Administration (101-401)","DEPARTMENTAL REVENUE (43000)","BLDG/INSP-BOARDING LIEN REVENUE (43901)","0","0","46274.32","General (101)","Tax Supported","REVENUE"
"2014","Department of Inspections & Standards","Building Administration (101-401)","DEPARTMENTAL REVENUE (43000)","BUILDING INSPECTOR MISCELLANEOUS (43170)","0","0","1631.53","General (101)","Tax Supported","REVENUE"
"2014","Department of Inspections & Standards","Building Administration (101-401)","DEPARTMENTAL REVENUE (43000)","ELECTRICAL (43173)","800000.04","800000.04","884791.15","General (101)","Tax Supported","REVENUE"
"2014","Department of Inspections & Standards","Building Administration (101-401)","DEPARTMENTAL REVENUE (43000)","INSPECTION VIOLATIONS (43177)","20000.04","20000.04","60500","General (101)","Tax Supported","REVENUE"
"2014","Department of Inspections & Standards","Building Administration (101-401)","DEPARTMENTAL REVENUE (43000)","MECHANICAL (43174)","656000.04","656000.04","596422.12","General (101)","Tax Supported","REVENUE"
"2014","Department of Inspections & Standards","Building Administration (101-401)","DEPARTMENTAL REVENUE (43000)","MISCELLANEOUS FEES (43001)","44.04","44.04","16749.25","General (101)","Tax Supported","REVENUE"
"2014","Department of Inspections & Standards","Building Administration (101-401)","DEPARTMENTAL REVENUE (43000)","PLUMBING DRAIN GAS (43172)","225000","225000","199706","General (101)","Tax Supported","REVENUE"
"2014","Department of Inspections & Standards","Building Administration (101-401)","DEPARTMENTAL REVENUE (43000)","STATE FEES - ADA (43175)","270000","270000","47153","General (101)","Tax Supported","REVENUE"
"2014","Department of Inspections & Standards","Building Administration (101-401)","DEPARTMENTAL REVENUE (43000)","STATE FEES - RADON (43176)","1905","1905","2602.1","General (101)","Tax Supported","REVENUE"
"2014","Department of Inspections & Standards","Building Administration (101-401)","DEPARTMENTAL REVENUE (43000)","STRUCTURE ZONING (43171)","2582000.04","2582000.04","2122962.52","General (101)","Tax Supported","REVENUE"
"2014","Department of Inspections & Standards","Building Administration (101-401)","MISCELLANEOUS RECEIPTS (48000)","MISCELLANEOUS REVENUE (48001)","24000","24000","19676.39","General (101)","Tax Supported","REVENUE"
"2014","Department of Inspections & Standards","Building Administration (101-401)","MISCELLANEOUS RECEIPTS (48000)","SALES - CREDIT CARDS (48032)","0","0","7684","General (101)","Tax Supported","REVENUE"
"2014","Department of Inspections & Standards","Building Board (101-407)","DEPARTMENTAL REVENUE (43000)","BUILDING APPLICATION FEES (43185)","6000","6000","7480","General (101)","Tax Supported","REVENUE"
"2014","Department of Inspections & Standards","Zoning Board of Review (101-406)","DEPARTMENTAL REVENUE (43000)","ZONING APPLICATION FEES & HOUSING (43180)","56004","56004","52766","General (101)","Tax Supported","REVENUE"
"2014","Department of Public Works","Environmental Control (101-506)","DEPARTMENTAL REVENUE (43000)","GARBAGE RECEPTACLES (43196)","2000","2000","6575.64","General (101)","Tax Supported","REVENUE"
"2014","Department of Public Works","Highway (101-508)","DEPARTMENTAL REVENUE (43000)","CURBWORK (43215)","9000","9000","4065","General (101)","Tax Supported","REVENUE"
"2014","Department of Public Works","Highway (101-508)","DEPARTMENTAL REVENUE (43000)","DUMPSTER FEES (43210)","31000","31000","32710","General (101)","Tax Supported","REVENUE"
"2014","Department of Public Works","Highway (101-508)","DEPARTMENTAL REVENUE (43000)","PERMITS REVENUE (43230)","130000","130000","125293.88","General (101)","Tax Supported","REVENUE"
"2014","Department of Public Works","Highway (101-508)","DEPARTMENTAL REVENUE (43000)","SIDEWALK CONTRACTORS (43220)","8700","8700","7575","General (101)","Tax Supported","REVENUE"
"2014","Department of Public Works","Highway (101-508)","DEPARTMENTAL REVENUE (43000)","SIDEWLK STNDS; NEWS STNDS; ETC. (43225)","7300","7300","5200","General (101)","Tax Supported","REVENUE"
"2014","Department of Public Works","Highway (101-508)","MISCELLANEOUS RECEIPTS (48000)","MISCELLANEOUS REVENUE (48001)","0","0","341412.81","General (101)","Tax Supported","REVENUE"
"2014","Department of Public Works","Highway (101-508)","STATE GRANTS (42200)","STATE GRANT (42200)","0","0","837433.01","General (101)","Tax Supported","REVENUE"
"2014","Department of Public Works","Public Works Administration (101-501)","MISCELLANEOUS RECEIPTS (48000)","MISCELLANEOUS REVENUE (48001)","0","0","400","General (101)","Tax Supported","REVENUE"
"2014","Department of Public Works","Sewer Construction (101-511)","DEPARTMENTAL REVENUE (43000)","SEWER CONSTR & MAINT. DRAIN FEES (43240)","9200","9200","7195","General (101)","Tax Supported","REVENUE"
"2014","Department of Public Works","Traffic Engineering (101-305)","DEPARTMENTAL REVENUE (43000)","PARKING CALE METERS (43166)","225000","225000","296602.19","General (101)","Tax Supported","REVENUE"
"2014","Department of Public Works","Traffic Engineering (101-305)","DEPARTMENTAL REVENUE (43000)","PARKING METER CASH RETURNS (43160)","2175000","2175000","1750654.81","General (101)","Tax Supported","REVENUE"
"2014","Department of Public Works","Traffic Engineering (101-305)","DEPARTMENTAL REVENUE (43000)","PARKING METER REVENUE - PROVPASS (43165)","12000","12000","4910","General (101)","Tax Supported","REVENUE"
"2014","Department of Public Works","Traffic Engineering (101-305)","DEPARTMENTAL REVENUE (43000)","PARKING PERMITS (43155)","165600","165600","224088.1","General (101)","Tax Supported","REVENUE"
"2014","Department of Public Works","Traffic Engineering (101-305)","MISCELLANEOUS RECEIPTS (48000)","MISCELLANEOUS REVENUE (48001)","75000","75000","112004.77","General (101)","Tax Supported","REVENUE"
