"citation","incident","date","time","age","sex","code","code_description","day","violation_category","priority","last_30_days","neighborhood_association","neighborhood_xy"
"APD*0308F6165C","22028732","2022-03-01T00:00:00.000","09:02pm","20","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false",,
"APD*0304F2C5XW","22012130","2022-01-26T00:00:00.000","11:59am","39","F","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","WEDNESDAY","REDLIGHT","1","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0308F40H0T","22019557","2022-02-10T00:00:00.000","09:42pm","25","F","03750400I0","OPER M/V W/O STOP LIGHTS","THURSDAY","All Other","5","false","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"APD*0307FH20DJ","22070894","2022-05-25T00:00:00.000","12:01pm","36","F","03750400I0","OPER M/V W/O STOP LIGHTS","WEDNESDAY","All Other","5","false","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)"
"APD*0301F2C9HR","22012163","2022-01-26T00:00:00.000","12:52pm","25","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5","false",,
"APD*0306F809H1","22037538","2022-03-20T00:00:00.000","08:22am","33","M","118000D0I0","SPEED VIOL  POSTED LIMIT","SUNDAY","SPEEDING","2","false","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)"
"APD*0302F4LTK9","22022451","2022-02-16T00:00:00.000","03:19pm","29","M","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","WEDNESDAY","All Other","5","false","Sheridan Hollow","POINT (-73.7574072754 42.6566895795)"
"APD*0302DM2CV4","21127409","2021-09-23T00:00:00.000","08:58pm","23","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","THURSDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0307DM1462","21127104","2021-09-23T00:00:00.000","11:11am","20","M","031901U0I0","OPERATING MOTOR VEHICLE WITHOUT INSURANCE","THURSDAY","All Other","5","false","Delaware Area","POINT (-73.7808874143 42.639906085)"
"APD*0302DM2PK2","21127454","2021-09-23T00:00:00.000","11:20pm","29","M","116300D0I0","ILL SIGNAL:PARKED","THURSDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*CS108DM2BS","21127398","2021-09-23T00:00:00.000","08:42pm","24","M","11110DA0I0","TRAF DEV VIOL:FLD YLD RT-OF-WAY/RT TRN-RD SIG","THURSDAY",,"0","false",,
"APD*0307DM1387","21127104","2021-09-23T00:00:00.000","11:11am","20","M","040200100I","REGIS PLATE DISPLAY VIOLATION","THURSDAY","All Other","5","false","Delaware Area","POINT (-73.7808874143 42.639906085)"
"APD*0304FS3G4J","22117525","2022-08-18T00:00:00.000","08:02am","18","M","118000D0I0","SPEED VIOL  POSTED LIMIT","THURSDAY","SPEEDING","2","true",,
"APD*0307F4L9QP","22022315","2022-02-16T00:00:00.000","11:19am","56","M","116300D0I0","ILL SIGNAL:PARKED","WEDNESDAY","All Other","5","false","Downtown","POINT (-73.7532379834 42.6495622808)"
"APD*0301F4LMKT","22022398","2022-02-16T00:00:00.000","01:53pm","22","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5","false",,
"APD*0308F442GT","22020186","2022-02-12T00:00:00.000","12:31am","35","F","050900100I","OPERATE MV BY UNLICENSD DRIVER","SATURDAY","All Other","5","false",,
"APD*0304F2C7WF","22012140","2022-01-26T00:00:00.000","12:23pm","23","M","03750T20I0","EQUI VIO-SIDEWING/SIDE WINDOW/NON/TRANSAPRENT","WEDNESDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0306F809PC","22037538","2022-03-20T00:00:00.000","08:22am","33","M","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","SUNDAY","All Other","5","false","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)"
"APD*0303FH1V2H","22070844","2022-05-25T00:00:00.000","10:58am","30","F","050900100I","OPERATE MV BY UNLICENSD DRIVER","WEDNESDAY","All Other","5","false",,
"APD*0308F61BBB","22028748","2022-03-01T00:00:00.000","10:01pm","22","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","TUESDAY","All Other","5","false","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"APD*0304FS3DQZ","22117517","2022-08-18T00:00:00.000","07:41am","45","M","118000D0I0","SPEED VIOL  POSTED LIMIT","THURSDAY","SPEEDING","2","true",,
"APD*0307DP1V2W","21137555","2021-10-12T00:00:00.000","10:58am","36","M","118000D0I0","SPEED VIOL  POSTED LIMIT","TUESDAY","SPEEDING","2","false",,
"APD*0307DT74JR","21158101","2021-11-20T00:00:00.000","02:26pm","22","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","SATURDAY","All Other","5","false","Delaware Area","POINT (-73.7808874143 42.639906085)"
"APD*0306F7802X","22034162","2022-03-13T00:00:00.000","09:01am","21","M","118000D0I0","SPEED VIOL  POSTED LIMIT","SUNDAY","SPEEDING","2","false","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)"
"APD*0303FS39SH","22117494","2022-08-18T00:00:00.000","06:57am","44","M","118000D0I0","SPEED VIOL  POSTED LIMIT","THURSDAY","SPEEDING","2","true",,
"APD*0303FS3DRH","22117518","2022-08-18T00:00:00.000","07:41am","26","F","118000D0I0","SPEED VIOL  POSTED LIMIT","THURSDAY","SPEEDING","2","true",,
"APD*0215DT8BQF",,"2021-11-20T00:00:00.000","11:41pm","67","F","112600A0I0","DRIVING LFT IN NO PASSING ZONE","SATURDAY","All Other","5","false",,
"APD*0307F0QXLK","22004831","2022-01-11T00:00:00.000","10:09am","58","F","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","TUESDAY","REDLIGHT","1","false",,
"APD*CB03F7B7D7","22034374","2022-03-13T00:00:00.000","09:10pm","18","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","SUNDAY","All Other","5","false",,
"APD*0306F80CT0","22037550","2022-03-20T00:00:00.000","08:57am","61","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","SUNDAY","All Other","5","false",,
"APD*0304F2C7RM","22012140","2022-01-26T00:00:00.000","12:23pm","23","M","03750T20I0","EQUI VIO-SIDEWING/SIDE WINDOW/NON/TRANSAPRENT","WEDNESDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0306F77WFJ","22034145","2022-03-13T00:00:00.000","08:18am","22","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","SUNDAY","All Other","5","false","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)"
"APD*0307FN5GLZ","22097153","2022-07-12T00:00:00.000","10:14am","31","M",,,"TUESDAY","All Other","5","false",,
"APD*CB03F7B64Q","22034374","2022-03-13T00:00:00.000","09:06pm","18","M","118000A0I0","SPEED VIOL-IMPRUDENT SPEED","SUNDAY","SPEEDING","2","false",,
"APD*0307DT74PX","21158101","2021-11-20T00:00:00.000","02:26pm","22","M","040200400I","OPER MV WITH IMPROPER PLATES","SATURDAY","All Other","5","false","Delaware Area","POINT (-73.7808874143 42.639906085)"
"APD*0307F2BTCV","22012057","2022-01-26T00:00:00.000","09:17am","20","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5","false","Beverwyck","POINT (-73.7822271336 42.6700629397)"
"APD*CB03F7B709","22034374","2022-03-13T00:00:00.000","09:10pm","18","M","1212000U0M","RECKLESS DRIVING","SUNDAY","All Other","5","false",,
"APD*0107FN6190","22097296","2022-07-12T00:00:00.000","02:35pm","65","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false",,
"APD*0302FN6BD7","22097388","2022-07-12T00:00:00.000","05:31pm","31","F","1229C0300I","DRIVER/PASS W/O FRNT SEAT BELT","TUESDAY","All Other","5","false",,
"APD*0303FQX966","22111394","2022-08-07T00:00:00.000","08:18am","65","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","SUNDAY","All Other","5","true","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)"
"APD*0107DM2R7L","21127451","2021-09-23T00:00:00.000","11:06pm","21","M","112900A0I0","FOLLOWING TOO CLOSE","THURSDAY","All Other","5","false",,
"APD*0307FH24C2","22070920","2022-05-25T00:00:00.000","12:52pm","33","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","WEDNESDAY","All Other","5","false","West End","POINT (-73.7781040852 42.6749695802)"
"APD*0307DT6Z4F",,"2021-11-20T00:00:00.000","01:07pm","23","F","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","SATURDAY","All Other","5","false",,
"APD*0307DT74LN","21158101","2021-11-20T00:00:00.000","02:26pm","22","M","040200100I","REGIS PLATE DISPLAY VIOLATION","SATURDAY","All Other","5","false","Delaware Area","POINT (-73.7808874143 42.639906085)"
"APD*0307FH2JMS","22071019","2022-05-25T00:00:00.000","03:59pm","69","F","03750400I0","OPER M/V W/O STOP LIGHTS","WEDNESDAY","All Other","5","false",,
"APD*0170DT59TD","21157890","2021-11-20T00:00:00.000","12:45am","48","M","1144A0A0I0","CORP-AID FRAUD RTRN-DIFF GREATER THAN $1500","SATURDAY","All Other","5","false",,
"APD*0102FR02ND","22111687","2022-08-07T00:00:00.000","09:40pm","16","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","SUNDAY","All Other","5","true","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"APD*0303FH1TVK","22070844","2022-05-25T00:00:00.000","10:58am","30","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5","false",,
"APD*0306F788N8","22034197","2022-03-13T00:00:00.000","11:10am","46","F","117200A0I0","FAIL TO STOP-STOP SIGN","SUNDAY","STOPSIGN","3","false",,
"APD*0306F78245","22034172","2022-03-13T00:00:00.000","09:32am","32","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","SUNDAY","All Other","5","false",,
"APD*0306F77W66","22034145","2022-03-13T00:00:00.000","08:18am","22","M","118000D0I0","SPEED VIOL  POSTED LIMIT","SUNDAY","SPEEDING","2","false","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)"
"APD*0103DKG4W3","21119196","2021-09-08T00:00:00.000","07:13pm","27","M","111100E0I0","TRAFFIC DEVICE VIOL:SIGN","WEDNESDAY",,"0","false",,
"APD*0302FK9HK7","22082573","2022-06-15T00:00:00.000","02:23pm","49","M","112800C0I0","SLOW TRAFFIC-FAIL KEEP RIGHT","WEDNESDAY","All Other","5","false",,
"APD*SS207F77MD","22034117","2022-03-13T00:00:00.000","05:50am","32","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","SUNDAY","All Other","5","false",,
"APD*0370F2CN7F","22012244","2022-01-26T00:00:00.000","03:33pm","52","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0304F2CS0H","22012268","2022-01-26T00:00:00.000","04:30pm","44","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5","false","West End","POINT (-73.7781040852 42.6749695802)"
"APD*0307F0R01M","22004839","2022-01-11T00:00:00.000","10:30am","49","M","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","TUESDAY","REDLIGHT","1","false",,
"APD*0301DVWS79","21165294","2021-12-06T00:00:00.000","10:33am","32","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","MONDAY","All Other","5","false",,
"APD*0302DM2J7C","21127430","2021-09-23T00:00:00.000","09:58pm","26","M","03750A10I0","EQUIP VIOL-NO/INADEQUATE LIGHTS","THURSDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0302F0R4BH","22004875","2022-01-11T00:00:00.000","11:35am","47","M","118000C0I0","SPEED VIOL-SCHOOL ZONE","TUESDAY","SPEEDING","2","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0304FN5646","22097104","2022-07-12T00:00:00.000","09:02am","31","M","22640010I0","FAILURE TO DISPLAY NUMBERED PLATES","TUESDAY","All Other","5","false",,
"APD*0370F2CSTB","22012276","2022-01-26T00:00:00.000","04:42pm","77","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0201F2BK73","22011993","2022-01-26T00:00:00.000","06:36am","52","M","112900A0I0","FOLLOWING TOO CLOSE","WEDNESDAY","All Other","5","false",,
"APD*0306F789MP","22034200","2022-03-13T00:00:00.000","11:24am","60","F","117200A0I0","FAIL TO STOP-STOP SIGN","SUNDAY","STOPSIGN","3","false",,
"APD*0308F5D1NH","22025892","2022-02-23T00:00:00.000","09:25pm","21","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5","false","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)"
"APD*0307F0QV90","22004816","2022-01-11T00:00:00.000","09:22am","42","F","030600B00I","OPER MV W/O INSPECT CERTIFICAT","TUESDAY","All Other","5","false",,
"APD*0307F2BRRZ","22012049","2022-01-26T00:00:00.000","08:47am","50","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","WEDNESDAY","All Other","5","false","Beverwyck","POINT (-73.7822271336 42.6700629397)"
"APD*0301DR908V","21148705","2021-11-02T00:00:00.000","10:20am","21","M","03750400I0","OPER M/V W/O STOP LIGHTS","TUESDAY","All Other","5","false",,
"APD*0301F5BJB5","22025583","2022-02-23T00:00:00.000","10:05am","69","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5","false",,
"APD*0302DR9544","21148731","2021-11-02T00:00:00.000","11:47am","36","M","112800A0I0","FAILURE TO STAY IN SINGLE LANE","TUESDAY","All Other","5","false",,
"APD*TS03DR91B3","21148718","2021-11-02T00:00:00.000","10:50am","39","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*TS04DR97R3","21148743","2021-11-02T00:00:00.000","12:20pm","26","M","228500300I","ATV FAIL NOTIFY CHG OF RESID","TUESDAY","All Other","5","false","Buckingham Lake","POINT (-73.8077747933 42.6643540181)"
"APD*0301F2CBVG","22012177","2022-01-26T00:00:00.000","01:13pm","17","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5","false",,
"APD*CB03F59KCB","22025455","2022-02-23T00:00:00.000","02:05am","30","M","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","WEDNESDAY","All Other","5","false",,
"APD*0307F0V679","22005338","2022-01-12T00:00:00.000","10:22am","48","M","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","WEDNESDAY","All Other","5","false","Delaware Area","POINT (-73.7808874143 42.639906085)"
"APD*0307F5BN61","22025603","2022-02-23T00:00:00.000","10:39am","37","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","WEDNESDAY","All Other","5","false",,
"APD*0303FH1V5H","22070844","2022-05-25T00:00:00.000","10:58am","30","F","030600B00I","OPER MV W/O INSPECT CERTIFICAT","WEDNESDAY","All Other","5","false",,
"APD*0307FH2MT7","22071047","2022-05-25T00:00:00.000","04:54pm","34","F","1229C0300I","DRIVER/PASS W/O FRNT SEAT BELT","WEDNESDAY","All Other","5","false",,
"APD*0301F0TSWJ","22005279","2022-01-12T00:00:00.000","07:43am","31","M","112800C0I0","SLOW TRAFFIC-FAIL KEEP RIGHT","WEDNESDAY","All Other","5","false",,
"APD*0302FS3TFP","22117614","2022-08-18T00:00:00.000","10:46am","26","M","1229C0300I","DRIVER/PASS W/O FRNT SEAT BELT","THURSDAY","All Other","5","true","No. Albany / Shaker Park","POINT (-73.7452874985 42.6728269867)"
"APD*CB03F7B770","22034374","2022-03-13T00:00:00.000","09:10pm","18","M","060002AAM0","OPER LEAVE SCENE INJ ACCIDENT-FAIL SHOW LICENSE/ID-PRIOR OFF","SUNDAY","All Other","5","false",,
"APD*0307FH1XRB","22070873","2022-05-25T00:00:00.000","11:38am","47","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5","false","West End","POINT (-73.7781040852 42.6749695802)"
"APD*0304FS3LR1","22117550","2022-08-18T00:00:00.000","09:11am","51","M","118000D0I0","SPEED VIOL  POSTED LIMIT","THURSDAY","SPEEDING","2","true",,
"APD*CB03FPB0LC","22103214","2022-07-23T00:00:00.000","02:58am","54","M","1192003U0M","OPER MV INTOXICATED 1ST OFF","SATURDAY","All Other","5","false",,
"APD*0108DKFS0H","21119091","2021-09-08T00:00:00.000","04:30pm","29","F","050900100I","OPERATE MV BY UNLICENSD DRIVER","WEDNESDAY","All Other","5","false",,
"APD*0307DM148L","21127104","2021-09-23T00:00:00.000","11:11am","20","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","THURSDAY","All Other","5","false","Delaware Area","POINT (-73.7808874143 42.639906085)"
"APD*TS04DR9820","21148743","2021-11-02T00:00:00.000","12:20pm","26","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","TUESDAY","All Other","5","false","Buckingham Lake","POINT (-73.8077747933 42.6643540181)"
"APD*0302DR9H7V","21148805","2021-11-02T00:00:00.000","02:11pm","26","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","TUESDAY","All Other","5","false",,
"APD*0307F2BQ48","22012042","2022-01-26T00:00:00.000","08:29am","35","F","117400A0I0","FAIL TO STOP FOR SCHOOL BUS","WEDNESDAY","All Other","5","false","Washington Square","POINT (-73.7718254949 42.6617090681)"
"APD*0301F5C329","22025707","2022-02-23T00:00:00.000","02:16pm","25","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5","false",,
"APD*0301F5BL9G","22025598","2022-02-23T00:00:00.000","10:34am","25","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5","false",,
"APD*0307F2BVV7","22012068","2022-01-26T00:00:00.000","09:43am","20","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5","false","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"APD*0307F4PDKQ","22022788","2022-02-17T00:00:00.000","10:24am","26","M","050900200I","DRIVE MV W/O PROPER LICENSE","THURSDAY","All Other","5","false",,
"APD*0305DRBFRK","21149015","2021-11-02T00:00:00.000","09:26pm","21","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)"
"APD*0306F77Z3D","22034156","2022-03-13T00:00:00.000","08:46am","35","M","118000D0I0","SPEED VIOL  POSTED LIMIT","SUNDAY","SPEEDING","2","false","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)"
"APD*0307F2BS9S","22012054","2022-01-26T00:00:00.000","09:04am","20","M","118000C0I0","SPEED VIOL-SCHOOL ZONE","WEDNESDAY","SPEEDING","2","false","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"APD*TS04DR9DC2","21148792","2021-11-02T00:00:00.000","01:31pm","40","M","1225C2A0I0","DRIVE WHILE USING MOBILE PHONE","TUESDAY","All Other","5","false",,
"APD*0104DKF1G9",,"2021-09-08T00:00:00.000","10:52am","20","M","037501A0I0","EQUIPMENT VIOLATION: INADEQUATE BRAKES/STEERING/HORN","WEDNESDAY","All Other","5","false","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"APD*0305DRBGZS","21149027","2021-11-02T00:00:00.000","09:42pm","50","F","03750A30I0","EQUIP VIOLATION-NO/INSUFFICIENT TAIL LAMPS","TUESDAY","All Other","5","false",,
"APD*TS03DR8ZF6","21148704","2021-11-02T00:00:00.000","10:21am","44","M","040200100I","REGIS PLATE DISPLAY VIOLATION","TUESDAY","All Other","5","false",,
"APD*TS04DJNGBW","21115162","2021-09-01T00:00:00.000","09:22am","33","F","050900200I","DRIVE MV W/O PROPER LICENSE","WEDNESDAY","All Other","5","false",,
"APD*0370F2CV3G","22012283","2022-01-26T00:00:00.000","05:01pm","50","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","WEDNESDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0302F78P7B","22034245","2022-03-13T00:00:00.000","02:18pm","47","M","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","SUNDAY","REDLIGHT","1","false",,
"APD*0306F80DVR","22037558","2022-03-20T00:00:00.000","09:13am","27","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","SUNDAY","All Other","5","false",,
"APD*0308F40GTB","22019557","2022-02-10T00:00:00.000","09:42pm","25","F","03750A30I0","EQUIP VIOLATION-NO/INSUFFICIENT TAIL LAMPS","THURSDAY","All Other","5","false","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"APD*CB02DQL52N","21145207","2021-10-26T00:00:00.000","06:08pm","16","M","112800C0I0","SLOW TRAFFIC-FAIL KEEP RIGHT","TUESDAY","All Other","5","false",,
"APD*0307FH2J6B","22071019","2022-05-25T00:00:00.000","03:59pm","69","F","040200300I","OPER TRAILER W/O REGIS PLATE","WEDNESDAY","All Other","5","false",,
"APD*0308F43Z0D","22020166","2022-02-11T00:00:00.000","11:45pm","23","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","FRIDAY","All Other","5","false","Beverwyck","POINT (-73.7822271336 42.6700629397)"
"APD*0307FH20DJ","22070894","2022-05-25T00:00:00.000","12:01pm","36","F","03750400I0","OPER M/V W/O STOP LIGHTS","WEDNESDAY","All Other","5","false",,
"APD*0306FBG9S3","22048771","2022-04-12T00:00:00.000","11:22am","29","M","050900200I","DRIVE MV W/O PROPER LICENSE","TUESDAY","All Other","5","false",,
"APD*CB02DRCC76","21149065","2021-11-02T00:00:00.000","11:47pm","60","M","1192003U0M","OPER MV INTOXICATED 1ST OFF","TUESDAY","All Other","5","false","Eagle Hill","POINT (-73.8202291732 42.6704089123)"
"APD*0306FBG9J2","22048771","2022-04-12T00:00:00.000","11:22am","29","M","118000D0I0","SPEED VIOL  POSTED LIMIT","TUESDAY","SPEEDING","2","false",,
"APD*0999F5CDF9","22025765","2022-02-23T00:00:00.000","04:14pm","37","F","112900A0I0","FOLLOWING TOO CLOSE","WEDNESDAY","All Other","5","false",,
"APD*0306F5BRRV","22025626","2022-02-23T00:00:00.000","11:49am","17","M","050900200I","DRIVE MV W/O PROPER LICENSE","WEDNESDAY","All Other","5","false","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)"
"APD*0306F80FRW","22037566","2022-03-20T00:00:00.000","09:26am","30","M","118000D0I0","SPEED VIOL  POSTED LIMIT","SUNDAY","SPEEDING","2","false",,
"APD*0307F5BGCS","22025568","2022-02-23T00:00:00.000","09:23am","33","F","050900200I","DRIVE MV W/O PROPER LICENSE","WEDNESDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0306F5BSZD","22025646","2022-02-23T00:00:00.000","12:12pm","24","M","040200100I","REGIS PLATE DISPLAY VIOLATION","WEDNESDAY","All Other","5","false","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)"
"APD*0307DKDX0Q","21118911","2021-09-08T00:00:00.000","09:57am","55","M","118000D0I0","SPEED VIOL  POSTED LIMIT","WEDNESDAY","SPEEDING","2","false","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)"
"APD*0307FH23VF","22070920","2022-05-25T00:00:00.000","12:52pm","33","M","04020020I0","NUMBER PLATE VIOL:ILL FORM","WEDNESDAY","All Other","5","false","West End","POINT (-73.7781040852 42.6749695802)"
"APD*0172F5CRN0","22025862","2022-02-23T00:00:00.000","07:24pm","19","F","112000C0I0","FAIL TO KEEP RIGHT CROSS CNTR","WEDNESDAY","All Other","5","false",,
"APD*0306F5BTM1","22025655","2022-02-23T00:00:00.000","12:24pm","24","M","118000D0I0","SPEED VIOL  POSTED LIMIT","WEDNESDAY","SPEEDING","2","false","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)"
"APD*0101DRBBWC","21148992","2021-11-02T00:00:00.000","08:33pm","29","M","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","TUESDAY","REDLIGHT","1","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0306F5BSS8","22025646","2022-02-23T00:00:00.000","12:12pm","24","M","118000D0I0","SPEED VIOL  POSTED LIMIT","WEDNESDAY","SPEEDING","2","false","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)"
"APD*0301FBG3M9","22048730","2022-04-12T00:00:00.000","09:54am","54","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false",,
"APD*0308F43W9L","22020156","2022-02-11T00:00:00.000","11:19pm","21","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","FRIDAY","All Other","5","false","Beverwyck","POINT (-73.7822271336 42.6700629397)"
"APD*0306F808FB","22037533","2022-03-20T00:00:00.000","08:06am","23","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","SUNDAY","All Other","5","false","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)"
"APD*0303FH1Z77","22070878","2022-05-25T00:00:00.000","11:45am","29","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","WEDNESDAY","All Other","5","false",,
"APD*0303FH1Z1Q","22070878","2022-05-25T00:00:00.000","11:45am","29","M","118000D0I0","SPEED VIOL  POSTED LIMIT","WEDNESDAY","SPEEDING","2","false",,
"APD*0306F80JW3","22037584","2022-03-20T00:00:00.000","10:13am","43","M","117200A0I0","FAIL TO STOP-STOP SIGN","SUNDAY","STOPSIGN","3","false",,
"APD*0307FH207B","22070894","2022-05-25T00:00:00.000","12:01pm","36","F","040200100I","REGIS PLATE DISPLAY VIOLATION","WEDNESDAY","All Other","5","false","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)"
"APD*0307FH20HL","22070894","2022-05-25T00:00:00.000","12:01pm","36","F","050900100I","OPERATE MV BY UNLICENSD DRIVER","WEDNESDAY","All Other","5","false","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)"
"APD*0301DX2XLV","21170773","2021-12-17T00:00:00.000","10:09am","20","F","03750400I0","OPER M/V W/O STOP LIGHTS","FRIDAY","All Other","5","false",,
"APD*0301FBG7FT","22048758","2022-04-12T00:00:00.000","10:49am","20","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","TUESDAY","All Other","5","false",,
"APD*BE9495662","22070919","2022-05-25T00:00:00.000","12:48pm","36","F","1225C2A0I0","DRIVE WHILE USING MOBILE PHONE","WEDNESDAY","All Other","5","false","Beverwyck","POINT (-73.7822271336 42.6700629397)"
"APD*CB02DQL6CD","21145207","2021-10-26T00:00:00.000","06:08pm","16","M","118000A0I0","SPEED VIOL-IMPRUDENT SPEED","TUESDAY","SPEEDING","2","false",,
"APD*CB02DQL38R","21145207","2021-10-26T00:00:00.000","06:07pm","16","M","112700A0I0","ONE WAY VIOL-DESIGNATED ROAD","TUESDAY","All Other","5","false",,
"APD*CB02DQL5H0","21145207","2021-10-26T00:00:00.000","06:08pm","16","M","112800C0I0","SLOW TRAFFIC-FAIL KEEP RIGHT","TUESDAY","All Other","5","false",,
"APD*0306F7C4G8",,"2022-03-14T00:00:00.000","08:31am","39","F","040200400I","OPER MV WITH IMPROPER PLATES","MONDAY","All Other","5","false",,
"APD*0301DQK04C","21145077","2021-10-26T00:00:00.000","01:32pm","49","M","120100A0I0","STOP/STAND/PARK VIOL HIGHWAY","TUESDAY","All Other","5","false",,
