"idnum","uniq_id","estratopri","upm","cluster","wt","income","risk","patience","prob_murder","gender","age","pol_finance","pol_qe","pol_quc","pol_concent","pol_wage_best","trust_general","trust_family","family_law","politicians_law","pol_corrupt","victim","education","employment","pol_importance","safety_city","safety_neigh","crime_prob","corrupt_prob","badgov_prob","pov_ineq_prob","trust_govt","country","currency","income_det"
"79","17040079","Honduras-El Pastel","10","20","1","14","28","4","Known","Men","42",,"Improve police quality (Keep endowment)",,,,"Untrustworty","Trustworty","Usual","Unusual","false","false","18","true","Important",,"Safe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","9,301 – 11,450"
"80","17040080","Honduras-Kennedy","53","106","1","2","27","1","Unknown","Men","69","More money for police (public security)","Improve police quality (Keep endowment)",,"Concentrate police in the most dangerous neighborhoods","Agree","Untrustworty","Trustworty","Usual","Very usual","false","true","3","true","Important",,"Safe","Agree","Disagree","Disagree","Disagree","Fullfill","Honduras","Lempira","1,001 – 2,000"
"81","17040081","Honduras-El Pastel","20","39","1",,,"1",,"Women","39","More money for police (public security)","Improve police quality (Keep endowment)",,"Deploy police evenly in all neighborhoods","Agree","Untrustworty","Untrusworthy","Unusual","A bit usual","false","false","9","false","Important","Unsafe","Safe","Disagree","Disagree","Disagree","Agree","Do not fullfill","Honduras","Lempira",
"82","17040082","Honduras-Kennedy","46","92","1",,"28","1","Unknown","Women","20","Less money for police, subsidies for citizens (private security)","Increase police endowment (similar qualities)",,"Concentrate police in the most dangerous neighborhoods","Agree","Trusworthy","Trustworty","Unusual","A bit usual","false","false","9","false","Important","Unsafe","Unsafe","Agree","Disagree","Disagree","Disagree","Fullfill","Honduras","Lempira",
"83","17040083","Honduras-Kennedy","40","80","1",,"28","16","Unknown","Women","75",,"Increase police endowment (similar qualities)","Keep endowment (improve police training) reduce criminality 20% in 2 years","Deploy police evenly in all neighborhoods","Agree","Trusworthy","Trustworty","Usual","Somewhat usual","false","false","0","false","Important","Safe","Safe","Agree","Disagree","Disagree","Disagree","Fullfill","Honduras","Lempira",
"84","17040084","Honduras-Toncotin","74","147","1","16","8","1","Unknown","Men","31",,"Improve police quality (Keep endowment)","Increase police endowment (similar qualities)reduces criminality 10%","Deploy police evenly in all neighborhoods","Agree","Trusworthy","Trustworty","Unusual","Unusual","false","false","3","true","Important","Safe","Safe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","More than 15,600"
"85","17040085","Honduras-Loargue","62","124","1",,"1","1","Unknown","Men","19","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)","Keep endowment (improve police training) reduce criminality 20% in 2 years","Deploy police evenly in all neighborhoods","Disagree","Untrustworty","Untrusworthy","Unusual","Somewhat usual","false","false","7","false","Important","Unsafe","Unsafe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"86","17040086","Honduras-El Pastel","9","18","1",,"25","1","Known","Men","74","More money for police (public security)","Improve police quality (Keep endowment)",,"Deploy police evenly in all neighborhoods","Agree","Trusworthy","Trustworty","Unusual","A bit usual","false","false","6","false","Important","Safe","Safe","Agree","Disagree","Disagree","Disagree","Fullfill","Honduras","Lempira",
"87","17040087","Honduras-Toncotin","67","133","1","14",,,"Unknown","Men","40","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)",,"Concentrate police in the most dangerous neighborhoods","Disagree","Untrustworty","Trustworty","Usual","A bit usual","false","true","15","true","Important","Safe","Safe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","9,301 – 11,450"
"88","17040088","Honduras-El Picacho","29","57","1","15","28","1","Unknown","Men","49",,"Increase police endowment (similar qualities)",,"Concentrate police in the most dangerous neighborhoods",,"Trusworthy","Trustworty","Usual","Unusual","true","false","12","true","Important","Unsafe","Safe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","11,451 – 15,600"
"89","17040089","Honduras-Kennedy","42","83","1",,"28","1","Known","Women","42","More money for police (public security)","Improve police quality (Keep endowment)",,"Deploy police evenly in all neighborhoods",,"Untrustworty","Trustworty","Usual","Somewhat usual","false","true","7","false","Important","Unsafe",,"Agree","Disagree","Disagree","Disagree","Fullfill","Honduras","Lempira",
"90","17040090","Honduras-Toncotin","74","148","1",,"6","1","Known","Women","42","Less money for police, subsidies for citizens (private security)",,"Keep endowment (improve police training) reduce criminality 20% in 2 years","Deploy police evenly in all neighborhoods","Agree","Untrustworty","Untrusworthy","Unusual","A bit usual","false","false","5","false","Not important","Safe",,"Agree","Disagree","Disagree","Agree","Do not fullfill","Honduras","Lempira",
"91","17040091","Honduras-Loargue","62","124","1","15","28","1","Unknown","Men","84","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)",,,"Disagree","Untrustworty","Trustworty","Unusual","A bit usual","true","true","12","false","Not important","Safe","Safe","Disagree","Agree","Disagree","Agree","Do not fullfill","Honduras","Lempira","11,451 – 15,600"
"92","17040092","Honduras-Kennedy","46","92","1",,"28","1","Unknown","Men","23","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)","Increase police endowment (similar qualities)reduces criminality 10%","Deploy police evenly in all neighborhoods","Agree","Trusworthy","Trustworty","Usual","A bit usual","false","false","9","false","Important","Unsafe","Safe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"93","17040093","Honduras-Kennedy","36","72","1","4","25","8","Known","Women","45",,"Improve police quality (Keep endowment)",,"Deploy police evenly in all neighborhoods",,"Untrustworty","Trustworty","Usual","Somewhat usual","false","true","11","true","Important","Safe","Unsafe","Disagree","Disagree","Disagree","Disagree","Fullfill","Honduras","Lempira","2,651 -  3,200"
"94","17040094","Honduras-El Pastel","15","30","1",,"27","1","Unknown","Men","46","Less money for police, subsidies for citizens (private security)",,,,"Disagree","Untrustworty","Trustworty","Usual","A bit usual","false","true","12","false","Not important","Safe","Safe","Agree","Disagree","Disagree","Disagree","Fullfill","Honduras","Lempira",
"95","17040095","Honduras-El Pastel","21","42","1","3","28","1","Unknown","Men","19",,"Improve police quality (Keep endowment)",,"Concentrate police in the most dangerous neighborhoods","Disagree","Trusworthy","Trustworty","Usual","Somewhat usual","false","true","12","true","Important","Safe","Safe","Agree","Agree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","2,001– 2,650"
"96","17040096","Honduras-Kennedy","52","103","1",,"28","26","Unknown","Women","50","More money for police (public security)","Improve police quality (Keep endowment)",,"Deploy police evenly in all neighborhoods","Agree",,,,"Unusual","false","true","12","false","Important","Unsafe","Safe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"97","17040097","Honduras-Toncotin","6","146","1","1","31","1","Known","Men","35",,"Improve police quality (Keep endowment)","Increase police endowment (similar qualities)reduces criminality 10%","Deploy police evenly in all neighborhoods","Disagree","Untrustworty","Trustworty","Usual","A bit usual","false","true","12","true","Important",,,"Disagree","Disagree","Agree","Disagree","Fullfill","Honduras","Lempira","Less than 1,000"
"98","17040098","Honduras-El Pastel","13","25","1","2","30","1","Unknown","Men","18",,"Improve police quality (Keep endowment)",,"Deploy police evenly in all neighborhoods",,"Untrustworty","Untrusworthy","Unusual","Unusual","false","true","9","true","Important","Safe","Safe","Agree","Disagree","Disagree","Agree","Do not fullfill","Honduras","Lempira","1,001 – 2,000"
"99","17040099","Honduras-Kennedy","51","101","1","15","5","1","Unknown","Women","24","More money for police (public security)","Improve police quality (Keep endowment)","Increase police endowment (similar qualities)reduces criminality 10%",,"Disagree","Untrustworty","Trustworty","Usual","Unusual","false","false","19","true","Important","Unsafe","Unsafe","Agree","Agree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","11,451 – 15,600"
"100","17040100","Honduras-Kennedy","52","103","1","15","28","29","Unknown","Men","19","More money for police (public security)","Improve police quality (Keep endowment)","Keep endowment (improve police training) reduce criminality 20% in 2 years","Concentrate police in the most dangerous neighborhoods","Agree","Trusworthy","Trustworty","Usual","Somewhat usual","false","false","12","true","Important",,"Safe","Disagree","Disagree","Disagree","Disagree","Fullfill","Honduras","Lempira","11,451 – 15,600"
"101","17040101","Honduras-Loargue","65","129","1","16","28","1","Unknown","Men","43",,"Improve police quality (Keep endowment)",,"Concentrate police in the most dangerous neighborhoods",,"Trusworthy","Trustworty","Usual","Unusual","false","true","11","true","Important","Unsafe","Unsafe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","More than 15,600"
"102","17040102","Honduras-El Pastel","21","42","1","16","28","1","Known","Women","26","More money for police (public security)","Improve police quality (Keep endowment)",,"Deploy police evenly in all neighborhoods","Agree","Untrustworty","Trustworty","Unusual","A bit usual","false","false","12","true","Important","Safe","Safe","Agree","Disagree","Disagree","Disagree","Fullfill","Honduras","Lempira","More than 15,600"
"103","17040103","Honduras-Kennedy","46","91","1",,"28","1","Unknown","Women","45","More money for police (public security)","Improve police quality (Keep endowment)",,"Deploy police evenly in all neighborhoods",,"Untrustworty","Trustworty","Usual","A bit usual","false","false","6","false","Important",,,"Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"104","17040104","Honduras-Kennedy","49","98","1",,,,,"Women","55","Less money for police, subsidies for citizens (private security)","Increase police endowment (similar qualities)",,"Concentrate police in the most dangerous neighborhoods",,"Trusworthy","Trustworty",,"Very usual","false","true","7","true","Important",,"Safe","Disagree","Agree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"105","17040105","Honduras-Kennedy","56","112","1",,"14","15","Unknown","Men","21","More money for police (public security)","Increase police endowment (similar qualities)",,"Deploy police evenly in all neighborhoods",,"Untrustworty","Trustworty","Usual","A bit usual","false","false","9","false","Important","Safe",,"Disagree","Agree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"106","17040106","Honduras-Toncotin","74","147","1",,"28","9","Known","Women","27","More money for police (public security)","Improve police quality (Keep endowment)",,"Deploy police evenly in all neighborhoods","Agree","Untrustworty","Trustworty","Usual","A bit usual","false","false","12","false","Important","Unsafe","Unsafe","Disagree","Disagree","Disagree","Agree","Fullfill","Honduras","Lempira",
"107","17040107","Honduras-Kennedy","37","73","1",,"28","1","Known","Women","31","More money for police (public security)","Improve police quality (Keep endowment)",,"Concentrate police in the most dangerous neighborhoods",,"Trusworthy","Trustworty","Usual","Somewhat usual","false","false","14","false","Important","Unsafe","Safe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
