"figure_table","title","indicator","sub_indicator","year","quintile","country","value","source","notes"
"Figure B2.2","Infant Mortality Rate and Per Capita GDP, Honduras, 1960-2377"," Infant Mortality Rate and Per Capita GDP","PIB/PPP","01/01/2010",,"Cameroon","1830.478","World Development Indicators. Estimates developed by the UN Inter-Agency Group for Child Mortality Estimation (UNICEF, WHO, World Bank, UN DESA Population Division). All values of GDP in PPP thousands of dollars (2005 International $) were taken from the Penn World Table.",
"Figure B2.2","Infant Mortality Rate and Per Capita GDP, Honduras, 1960-2378"," Infant Mortality Rate and Per Capita GDP","PIB/PPP","01/01/2010",,"Zambia","2058.222","World Development Indicators. Estimates developed by the UN Inter-Agency Group for Child Mortality Estimation (UNICEF, WHO, World Bank, UN DESA Population Division). All values of GDP in PPP thousands of dollars (2005 International $) were taken from the Penn World Table.",
"Figure B2.2","Infant Mortality Rate and Per Capita GDP, Honduras, 1960-2379"," Infant Mortality Rate and Per Capita GDP","PIB/PPP","01/01/2010",,"Ghana","2354.446","World Development Indicators. Estimates developed by the UN Inter-Agency Group for Child Mortality Estimation (UNICEF, WHO, World Bank, UN DESA Population Division). All values of GDP in PPP thousands of dollars (2005 International $) were taken from the Penn World Table.",
"Figure B2.2","Infant Mortality Rate and Per Capita GDP, Honduras, 1960-2380"," Infant Mortality Rate and Per Capita GDP","PIB/PPP","01/01/2010",,"Congo, Rep.","2379.309","World Development Indicators. Estimates developed by the UN Inter-Agency Group for Child Mortality Estimation (UNICEF, WHO, World Bank, UN DESA Population Division). All values of GDP in PPP thousands of dollars (2005 International $) were taken from the Penn World Table.",
"Figure B2.2","Infant Mortality Rate and Per Capita GDP, Honduras, 1960-2381"," Infant Mortality Rate and Per Capita GDP","PIB/PPP","01/01/2010",,"Mauritania","2392.683","World Development Indicators. Estimates developed by the UN Inter-Agency Group for Child Mortality Estimation (UNICEF, WHO, World Bank, UN DESA Population Division). All values of GDP in PPP thousands of dollars (2005 International $) were taken from the Penn World Table.",
"Figure B2.2","Infant Mortality Rate and Per Capita GDP, Honduras, 1960-2382"," Infant Mortality Rate and Per Capita GDP","PIB/PPP","01/01/2010",,"Pakistan","2430.04","World Development Indicators. Estimates developed by the UN Inter-Agency Group for Child Mortality Estimation (UNICEF, WHO, World Bank, UN DESA Population Division). All values of GDP in PPP thousands of dollars (2005 International $) were taken from the Penn World Table.",
"Figure B2.2","Infant Mortality Rate and Per Capita GDP, Honduras, 1960-2383"," Infant Mortality Rate and Per Capita GDP","PIB/PPP","01/01/2010",,"Honduras","2873.521","World Development Indicators. Estimates developed by the UN Inter-Agency Group for Child Mortality Estimation (UNICEF, WHO, World Bank, UN DESA Population Division). All values of GDP in PPP thousands of dollars (2005 International $) were taken from the Penn World Table.",
"Figure B2.2","Infant Mortality Rate and Per Capita GDP, Honduras, 1960-2384"," Infant Mortality Rate and Per Capita GDP","PIB/PPP","01/01/2010",,"India","3432.036","World Development Indicators. Estimates developed by the UN Inter-Agency Group for Child Mortality Estimation (UNICEF, WHO, World Bank, UN DESA Population Division). All values of GDP in PPP thousands of dollars (2005 International $) were taken from the Penn World Table.",
"Figure B2.2","Infant Mortality Rate and Per Capita GDP, Honduras, 1960-2385"," Infant Mortality Rate and Per Capita GDP","PIB/PPP","01/01/2010",,"Philippines","3450.765","World Development Indicators. Estimates developed by the UN Inter-Agency Group for Child Mortality Estimation (UNICEF, WHO, World Bank, UN DESA Population Division). All values of GDP in PPP thousands of dollars (2005 International $) were taken from the Penn World Table.",
"Figure B2.2","Infant Mortality Rate and Per Capita GDP, Honduras, 1960-2386"," Infant Mortality Rate and Per Capita GDP","PIB/PPP","01/01/2010",,"Morocco","3576.746","World Development Indicators. Estimates developed by the UN Inter-Agency Group for Child Mortality Estimation (UNICEF, WHO, World Bank, UN DESA Population Division). All values of GDP in PPP thousands of dollars (2005 International $) were taken from the Penn World Table.",
"Figure B2.2","Infant Mortality Rate and Per Capita GDP, Honduras, 1960-2387"," Infant Mortality Rate and Per Capita GDP","PIB/PPP","01/01/2010",,"Bolivia","3970.216","World Development Indicators. Estimates developed by the UN Inter-Agency Group for Child Mortality Estimation (UNICEF, WHO, World Bank, UN DESA Population Division). All values of GDP in PPP thousands of dollars (2005 International $) were taken from the Penn World Table.",
"Figure B2.2","Infant Mortality Rate and Per Capita GDP, Honduras, 1960-2388"," Infant Mortality Rate and Per Capita GDP","PIB/PPP","01/01/2010",,"Syrian Arab Republic","4050.334","World Development Indicators. Estimates developed by the UN Inter-Agency Group for Child Mortality Estimation (UNICEF, WHO, World Bank, UN DESA Population Division). All values of GDP in PPP thousands of dollars (2005 International $) were taken from the Penn World Table.",
"Figure B2.2","Infant Mortality Rate and Per Capita GDP, Honduras, 1960-2389"," Infant Mortality Rate and Per Capita GDP","PIB/PPP","01/01/2010",,"Indonesia","4064.385","World Development Indicators. Estimates developed by the UN Inter-Agency Group for Child Mortality Estimation (UNICEF, WHO, World Bank, UN DESA Population Division). All values of GDP in PPP thousands of dollars (2005 International $) were taken from the Penn World Table.",
"Figure B2.2","Infant Mortality Rate and Per Capita GDP, Honduras, 1960-2390"," Infant Mortality Rate and Per Capita GDP","PIB/PPP","01/01/2010",,"Zimbabwe","4077.424","World Development Indicators. Estimates developed by the UN Inter-Agency Group for Child Mortality Estimation (UNICEF, WHO, World Bank, UN DESA Population Division). All values of GDP in PPP thousands of dollars (2005 International $) were taken from the Penn World Table.",
"Figure B2.2","Infant Mortality Rate and Per Capita GDP, Honduras, 1960-2391"," Infant Mortality Rate and Per Capita GDP","PIB/PPP","01/01/2010",,"Guatemala","4189.814","World Development Indicators. Estimates developed by the UN Inter-Agency Group for Child Mortality Estimation (UNICEF, WHO, World Bank, UN DESA Population Division). All values of GDP in PPP thousands of dollars (2005 International $) were taken from the Penn World Table.",
"Figure B2.2","Infant Mortality Rate and Per Capita GDP, Honduras, 1960-2392"," Infant Mortality Rate and Per Capita GDP","PIB/PPP","01/01/2010",,"Paraguay","4230.956","World Development Indicators. Estimates developed by the UN Inter-Agency Group for Child Mortality Estimation (UNICEF, WHO, World Bank, UN DESA Population Division). All values of GDP in PPP thousands of dollars (2005 International $) were taken from the Penn World Table.",
"Figure B2.2","Infant Mortality Rate and Per Capita GDP, Honduras, 1960-2393"," Infant Mortality Rate and Per Capita GDP","PIB/PPP","01/01/2010",,"Sri Lanka","4381.824","World Development Indicators. Estimates developed by the UN Inter-Agency Group for Child Mortality Estimation (UNICEF, WHO, World Bank, UN DESA Population Division). All values of GDP in PPP thousands of dollars (2005 International $) were taken from the Penn World Table.",
"Figure 5.2","How Teachers Spend their Time in the Classroom","Time on instruction",,"01/01/",,"Brazil","64","Bruns and Luque (2015). ",
"Figure B2.2","Infant Mortality Rate and Per Capita GDP, Honduras, 1960-2394"," Infant Mortality Rate and Per Capita GDP","PIB/PPP","01/01/2010",,"Fiji","4417.231","World Development Indicators. Estimates developed by the UN Inter-Agency Group for Child Mortality Estimation (UNICEF, WHO, World Bank, UN DESA Population Division). All values of GDP in PPP thousands of dollars (2005 International $) were taken from the Penn World Table.",
"Figure B2.2","Infant Mortality Rate and Per Capita GDP, Honduras, 1960-2395"," Infant Mortality Rate and Per Capita GDP","PIB/PPP","01/01/2010",,"Egypt, Arab Rep.","4708.003","World Development Indicators. Estimates developed by the UN Inter-Agency Group for Child Mortality Estimation (UNICEF, WHO, World Bank, UN DESA Population Division). All values of GDP in PPP thousands of dollars (2005 International $) were taken from the Penn World Table.",
"Figure B2.2","Infant Mortality Rate and Per Capita GDP, Honduras, 1960-2396"," Infant Mortality Rate and Per Capita GDP","PIB/PPP","01/01/2010",,"Jamaica","5063.408","World Development Indicators. Estimates developed by the UN Inter-Agency Group for Child Mortality Estimation (UNICEF, WHO, World Bank, UN DESA Population Division). All values of GDP in PPP thousands of dollars (2005 International $) were taken from the Penn World Table.",
"Figure B2.2","Infant Mortality Rate and Per Capita GDP, Honduras, 1960-2397"," Infant Mortality Rate and Per Capita GDP","PIB/PPP","01/01/2010",,"Jordan","5277.466","World Development Indicators. Estimates developed by the UN Inter-Agency Group for Child Mortality Estimation (UNICEF, WHO, World Bank, UN DESA Population Division). All values of GDP in PPP thousands of dollars (2005 International $) were taken from the Penn World Table.",
"Figure B2.2","Infant Mortality Rate and Per Capita GDP, Honduras, 1960-2398"," Infant Mortality Rate and Per Capita GDP","PIB/PPP","01/01/2010",,"Ecuador","6503.26","World Development Indicators. Estimates developed by the UN Inter-Agency Group for Child Mortality Estimation (UNICEF, WHO, World Bank, UN DESA Population Division). All values of GDP in PPP thousands of dollars (2005 International $) were taken from the Penn World Table.",
"Figure B2.2","Infant Mortality Rate and Per Capita GDP, Honduras, 1960-2399"," Infant Mortality Rate and Per Capita GDP","PIB/PPP","01/01/2010",,"Colombia","7798.034","World Development Indicators. Estimates developed by the UN Inter-Agency Group for Child Mortality Estimation (UNICEF, WHO, World Bank, UN DESA Population Division). All values of GDP in PPP thousands of dollars (2005 International $) were taken from the Penn World Table.",
"Figure 2.3","Chronic malnutrition in Latin America & Caribbean, by mother’s education","Chronic Malnutrition","Malnutrition Observed","01/01/1998",,"El Salvador","32.3","World Development Indicators, World Bank. World Health Organization (WHO). All values of GDP in PPP thousands of dollars (2005 International $) were taken from the World Economic Outlook Databases (WEO).",
"Figure B2.2","Infant Mortality Rate and Per Capita GDP, Honduras, 1960-2400"," Infant Mortality Rate and Per Capita GDP","PIB/PPP","01/01/2010",,"Peru","8277.006","World Development Indicators. Estimates developed by the UN Inter-Agency Group for Child Mortality Estimation (UNICEF, WHO, World Bank, UN DESA Population Division). All values of GDP in PPP thousands of dollars (2005 International $) were taken from the Penn World Table.",
"Figure B2.2","Infant Mortality Rate and Per Capita GDP, Honduras, 1960-2401"," Infant Mortality Rate and Per Capita GDP","PIB/PPP","01/01/2010",,"Dominican Republic","8584.036","World Development Indicators. Estimates developed by the UN Inter-Agency Group for Child Mortality Estimation (UNICEF, WHO, World Bank, UN DESA Population Division). All values of GDP in PPP thousands of dollars (2005 International $) were taken from the Penn World Table.",
"Figure B2.2","Infant Mortality Rate and Per Capita GDP, Honduras, 1960-2402"," Infant Mortality Rate and Per Capita GDP","PIB/PPP","01/01/2010",,"Thailand","8628.044","World Development Indicators. Estimates developed by the UN Inter-Agency Group for Child Mortality Estimation (UNICEF, WHO, World Bank, UN DESA Population Division). All values of GDP in PPP thousands of dollars (2005 International $) were taken from the Penn World Table.",
"Figure B2.2","Infant Mortality Rate and Per Capita GDP, Honduras, 1960-2403"," Infant Mortality Rate and Per Capita GDP","PIB/PPP","01/01/2010",,"Brazil","9002.07","World Development Indicators. Estimates developed by the UN Inter-Agency Group for Child Mortality Estimation (UNICEF, WHO, World Bank, UN DESA Population Division). All values of GDP in PPP thousands of dollars (2005 International $) were taken from the Penn World Table.",
"Figure B2.2","Infant Mortality Rate and Per Capita GDP, Honduras, 1960-2404"," Infant Mortality Rate and Per Capita GDP","PIB/PPP","01/01/2010",,"Mauritius","9422.854","World Development Indicators. Estimates developed by the UN Inter-Agency Group for Child Mortality Estimation (UNICEF, WHO, World Bank, UN DESA Population Division). All values of GDP in PPP thousands of dollars (2005 International $) were taken from the Penn World Table.",
