"matr_cula","organizaci_n_jur_dica","categoria","est_matricula","raz_n_social","nit","fec_matricula","fec_renovacion","_ltimo_a_o_renovado","fec_constitucion","fec_disolucion","fec_vigencia","direcci_n","municipio","tel_fono_1","tel_fono_2","tel_fono_3","vigilancia","email","ciiu_actividad_1","ciiu_actividad_2","ciiu_actividad_3","ciiu_actividad_4","activo_total","representante_legal"
"S0500820","12","1","IA","Negritudes Asociados Unidos Por Casanare","8440022047","2000-07-31T00:00:00.000","2021-03-31T00:00:00.000","2021","2000-07-31T00:00:00.000","N/A","2039-03-10T00:00:00.000","Calle 18 N 11 - 47","Villanueva","3118809142","N/A","3118809142","Ministerio Del Interior","negriauncas2016@hotmail.com","I5621 ** Catering para eventos","I5611 ** Expendio a la mesa de comidas preparadas","R9007 ** Actividades de espectaculos musicales en vivo","N8230 ** Organizacion de convenciones y eventos comerciales","4,025,000","Delgado Mosquera Sandra Patricia"
"S0503367","12","1","IA","Asociacion De Publicistas Casanareños","9007031372","2014-02-18T00:00:00.000","2020-01-20T00:00:00.000","2019","2014-02-18T00:00:00.000","N/A","99999999","Manzana 32 Lote 5 Ciudadela La Bendición","Yopal","3105734064","N/A","N/A","Idury","gordoproducciones@gmail.com","M7310 ** Publicidad","N8230 ** Organizacion de convenciones y eventos comerciales","N/A","N/A","4,080,036","Lozano Nieto Luis Orlando"
"S0501905","12","1","IA","Comite De Ganaderos De Yopal","9000937175","2006-07-05T00:00:00.000","2019-10-17T00:00:00.000","2019","2006-05-01T00:00:00.000","N/A","2096-05-01T00:00:00.000","Cl 13 20 40 P4","Yopal","6347001","N/A","N/A","Secretaria De Gobierno","sincorreo@cccasanare.co","S9499 ** Actividades de otras asociaciones n.c.p.","N/A","N/A","N/A","4,080,041","Vargas Villamil Alejandro Alberto"
"S0503268","12","1","II","Asociacion De Constructores De Chameza Asoconchan","9006338308","2013-07-08T00:00:00.000","2019-03-31T00:00:00.000","2019","2013-07-08T00:00:00.000","N/A","2038-05-06T00:00:00.000","Manzana 3 Casa 11 B. Diana Sofia","Chameza","3144061358","N/A","N/A","Gobernacion De Casanare","wilimonta2077@gmail.com","F4111 ** Construccion de edificios residenciales","F4390 ** Otras actividades especializadas para la construccion de edificios y obras de ingenieria civil","N/A","N/A","4,100,000","Montaña Montaña Wilian Yobany"
"S0503965","12","1","IA","Fundacion Mujer Es Familia","9010776815","2017-05-04T00:00:00.000","2020-09-15T00:00:00.000","2020","2017-05-04T00:00:00.000","N/A","99999999","Calle 26A N 33B- 95","Yopal","3153050353","N/A","N/A","Secretaria De Gobierno Departamental","mujeresfamilia@gmail.com","S9499 ** Actividades de otras asociaciones n.c.p.","Q8890 ** Otras actividades de asistencia social sin alojamiento","P8551 ** Formación para el trabajo","R9329 ** Otras actividades recreativas y de esparcimiento n.c.p.","4,161,315","Duran Villamizar Sandra Yamile"
"S0503771","12","1","II","Corporacion Alianza Coral","9009692555","2016-05-02T00:00:00.000","2018-07-25T00:00:00.000","2018","2016-02-26T00:00:00.000","N/A","2036-02-26T00:00:00.000","Calle 22A 30 61","Yopal","3213278878","N/A","N/A","N/A","alejandrogonzalez2402@gmail.com","I5621 ** Catering para eventos","G4741 ** Comercio al por menor de computadores  equipos perifericos  programas de informatica y equipos de telecomunicaciones en establecimientos especializados","G4761 ** Comercio al por menor de libros  periodicos  materiales y articulos de papeleria y escritorio  en establecimientos especializados","G4771 ** Comercio al por menor de prendas de vestir y sus accesorios (incluye articulos de piel) en establecimientos especializados","4,300,000","Gonzalez Sanchez Javier Alejandro"
"S0503462","12","1","II","Fundacion Eres Mi Señor Mi Salvador","9007791085","2014-10-09T00:00:00.000","2019-03-28T00:00:00.000","2019","2014-09-26T00:00:00.000","N/A","N/A","Vereda San Rafael De Morichal Finca La Vacana","Aguazul","3143355408","N/A","N/A","N/A","nelsonmd2016@gmail.com","S9499 ** Actividades de otras asociaciones n.c.p.","N/A","N/A","N/A","4,300,000","Diaz Copajita Nelson Mauricio"
"S0503354","12","1","IA","Fundacion Manos En Evolucion","9006913225","2014-01-17T00:00:00.000","2021-03-31T00:00:00.000","2021","2014-01-17T00:00:00.000","N/A","N/A","Cl 30 N 28 A - 57 P 1","Yopal","3144567405","N/A","N/A","Gobernacion De Casanare","sandy781917@hotmail.com","F4111 ** Construccion de edificios residenciales","P8551 ** Formación para el trabajo","O8421 ** Relaciones exteriores","R9311 ** Gestion de instalaciones deportivas","4,300,000","Barrera Vargas Sandra Yormiled"
"S0503370","12","1","II","Asociacion De Sabicultores De Hato Corozal","9007072386","2014-02-26T00:00:00.000","2019-03-29T00:00:00.000","2019","2014-01-29T00:00:00.000","N/A","2024-01-29T00:00:00.000","Vda La Manga","Hato Corozal","3123135463","3133475721","N/A","Gobernacion De Casanare","armiramedina14@hotmail.com","S9411 ** Actividades de asociaciones empresariales y de empleadores","A0161 ** Actividades de apoyo a la agricultura","S9499 ** Actividades de otras asociaciones n.c.p.","N/A","4,413,726","Medina Lalema Armira"
"S0503934","12","1","IA","Corporacion Colegio De Abogados De Casanare","9010625488","2017-03-08T00:00:00.000","2021-11-26T00:00:00.000","2021","2017-03-08T00:00:00.000","N/A","2066-12-13T00:00:00.000","Calle 15 N 15  59","Yopal","6348372","3132939367","N/A","Secretaria Gobierno","asierraaamazo@yahoo.es","M6910 ** Actividades juridicas","P8551 ** Formación para el trabajo","N/A","N/A","4,446,861","Sierra Amazo Andres"
"S0503527","12","1","IA","Asociacion O.V Huellas De Esperanza","9009032917","2015-04-13T00:00:00.000","2021-07-28T00:00:00.000","2021","2015-04-13T00:00:00.000","N/A","2035-02-26T00:00:00.000","Finca Las Palmas","Monterrey","3213344568","N/A","N/A","Gobernación De Casanare","olivo3187@hotmail.com","S9499 ** Actividades de otras asociaciones n.c.p.","N/A","N/A","N/A","4,500,000","Olivo Ortega Luis Alberto"
"S0503654","12","1","II","Corporacion Para El Desarrollo Y Empleo De La Mano De Obra En Casanare Cordecas","9009219326","2015-12-30T00:00:00.000","2018-06-01T00:00:00.000","2018","2015-12-30T00:00:00.000","N/A","2035-12-21T00:00:00.000","Calle 15 N 18-15 Oficina 121","Yopal","3102620040","N/A","N/A","Gobernacion De Casanare","bienesraicesiloe@hotmail.com","M7020 ** Actividades de consultoria de gestion","P8523 ** Educación media técnica","N/A","N/A","4,500,000","Rodriguez Bertel Shirly Maria"
"S0503700","12","1","II","Asociacion Montañas Del Totumo","9009324956","2016-02-01T00:00:00.000","2018-03-28T00:00:00.000","2018","2016-02-01T00:00:00.000","N/A","2115-01-21T00:00:00.000","Corr Montanas Del Totumo","Paz De Ariporo","3204893418","3212275948","N/A","N/A","ingmariomurillo33@hotmail.com","F4111 ** Construccion de edificios residenciales","C2511 ** Fabricacion de productos metalicos para uso estructural","F4220 ** Construccion de proyectos de servicio publico","F4112 ** Construccion de edificios no residenciales","4,500,000","Murillo Ramirez Mario Alberto"
"S0503932","12","1","IA","Corporacion De Arbitros De Futbol De Casanare","9010624687","2017-03-07T00:00:00.000","2021-11-23T00:00:00.000","2021","2017-03-07T00:00:00.000","N/A","99999999","Carrera 18N. 28 - 40","Yopal","3134215602","3108053134","N/A","Gobernacion De Casanare","coarfucas2017@gmail.com","R9319 ** Otras actividades deportivas","P8552 ** Enseñanza deportiva y recreativa","N/A","N/A","4,500,000","Fuentes Quintero Ferley"
"S0503344","12","1","IA","Fundacion Aprender Pensando","8050278621","2013-12-05T00:00:00.000","2020-08-19T00:00:00.000","2020","2013-12-09T00:00:00.000","N/A","N/A","Manare I Torre 1 Apto 301","Yopal","3115974243","6320276","N/A","No Reporta","clarenavelasquez@yahoo.com","P8551 ** Formación para el trabajo","P8560 ** Actividades de apoyo a la educacion","R9319 ** Otras actividades deportivas","M7020 ** Actividades de consultoria de gestion","4,500,000","Parra Fernandez Diana Carolina"
"S0503457","12","1","II","Fundacion Hogar Yave Nisi","9007744016","2014-09-25T00:00:00.000","2019-03-31T00:00:00.000","2019","2014-09-01T00:00:00.000","N/A","N/A","Carrera 16 No 20 05","Aguazul","3102196566","N/A","N/A","Gobernacion De Casanare","fundahogar_2016@hotmail.com","S9499 ** Actividades de otras asociaciones n.c.p.","N/A","N/A","N/A","4,520,000","Gutierrez Figueredo Edilma"
"S0503369","12","1","II","Fundacion Corazon Por La Niñez","9007094747","2014-02-26T00:00:00.000","2018-04-27T00:00:00.000","2018","2014-02-26T00:00:00.000","N/A","2064-02-05T00:00:00.000","Carrera  12 N 21-16","Villanueva","3103270149","N/A","N/A","N/A","karinitabenz@hotmail.com","P8551 ** Formación para el trabajo","P8552 ** Enseñanza deportiva y recreativa","Q8890 ** Otras actividades de asistencia social sin alojamiento","N/A","4,709,000","Benitez Beltran Angela Karina"
"S0504385","12","1","IA","Asociación Constructiva De Pore","9013498961","2019-12-19T00:00:00.000","2019-12-19T00:00:00.000","2019","2019-12-01T00:00:00.000","N/A","2023-12-19T00:00:00.000","Calle 8 N 8 55","Pore","3112486597","N/A","N/A","Gobernación De Casanare","asociacionconstructivadepore@gmail.com","S9499 ** Actividades de otras asociaciones n.c.p.","F4290 ** Construccion de otras obras de ingenieria civil","F4312 ** Preparacion del terreno","F4330 ** Terminacion y acabado de edificios y obras de ingenieria civil","5,000,000","Rojas Garces Jose Adelfo"
"S0504692","12","1","IA","Asociacion Agropecuaria De Productores Integrales Del Campo","9015516864","2021-12-28T00:00:00.000","2021-12-28T00:00:00.000","2021","2021-12-28T00:00:00.000","N/A","2024-12-17T00:00:00.000","Calle 15 N 15  19","Monterrey","3208590159","N/A","N/A","Gobernacion De Casanare","cortmenit@gmail.com","A0161 ** Actividades de apoyo a la agricultura","G4721 ** Comercio al por menor de productos agricolas para el consumo en establecimientos especializados","A0150 ** Explotacion mixta (agricola y pecuaria)","N/A","5,000,000","Roa Mendoza Lilia Mercedes"
"S0503613","12","1","II","Asociacion De Vivienda Campestre Y Turistica  Villa Alejandra","9009254309","2015-10-20T00:00:00.000","2019-02-12T00:00:00.000","2019","2015-09-26T00:00:00.000","N/A","2025-09-26T00:00:00.000","Carrera 4 N 22- 25","Mani","3134560476","N/A","N/A","N/A","julianquin45@hotmail.com","S9499 ** Actividades de otras asociaciones n.c.p.","N/A","N/A","N/A","5,000,000","Quintero Quintero Julian"
"S0501768","12","1","IA","Asociacion De Caballistas De Casanare Trollanos","9000544325","2005-11-09T00:00:00.000","2021-09-15T00:00:00.000","2021","2005-11-09T00:00:00.000","N/A","2025-11-01T00:00:00.000","Finca Bella Dona Kilometro 4 El Caiman","Yopal","3118989020","N/A","N/A","Gobernación","henryhnzooyop@yahoo.com","A0162 ** Actividades de apoyo a la ganaderia","A0142 ** Cria de caballos y otros equinos","N/A","N/A","5,000,000","Hernandez Naranjo Hector Henry"
"S0501806","12","1","IA","Corporacion Social Prodesarrollo","9000645791","2006-01-13T00:00:00.000","2020-10-21T00:00:00.000","2020","2006-01-13T00:00:00.000","N/A","2025-12-29T00:00:00.000","Cr 31 N  31 51","Yopal","3142380769","N/A","3108822851","Gobernacion De Casanare","nkgsgaos2010@gmail.com","O8412 ** Actividades ejecutivas de la administracion publica","O8414 ** Actividades reguladoras y facilitadoras de la actividad economica","M7220 ** Investigaciones y desarrollo experimental en el campo de las ciencias sociales y las humanidades","N7830 ** Otras actividades de provisión de talento humano","5,000,000","Reyes Hernandez Alvaro Eduardo"
"S0503689","12","1","IA","Asociacion De Vivienda Urbanizacion Altos De San Sebastian","9009296532","2016-01-25T00:00:00.000","2021-03-18T00:00:00.000","2021","2016-01-25T00:00:00.000","N/A","2025-12-30T00:00:00.000","Calle 14 No. 12-55","Villanueva","3124759910","N/A","N/A","Gobernacion De Casanare","asoaltosdesansebastian@gmail.com","S9499 ** Actividades de otras asociaciones n.c.p.","N/A","N/A","N/A","5,000,000","Rodriguez Rubiano Maria Rubiela"
"S0502581","12","1","IA","Asociacion De Educadores Copropietarios De Lotes Para Planes","9002954074","2009-06-18T00:00:00.000","2021-03-24T00:00:00.000","2021","2009-06-18T00:00:00.000","N/A","2025-12-31T00:00:00.000","Carrera 26 N 16 15","Yopal","6358592","3125878777","N/A","Gobernacion De Casanare","asoeducadoresirena@gmail.com","F4111 ** Construccion de edificios residenciales","N/A","N/A","N/A","5,000,000","Valderrama Espejo Jose Gabriel"
"S0504008","12","1","IA","Asociacion De Tractocamiones Del Sur","9010958176","2017-06-30T00:00:00.000","2021-03-31T00:00:00.000","2021","2017-06-30T00:00:00.000","N/A","2027-06-30T00:00:00.000","Vereda La Urama Finca Santa Ebelia","Tauramena","3123805299","3112269003","N/A","Gobernacion","redy2213@hotmail.com","K6492 ** Actividades financieras de fondos de empleados y otras formas asociativas del sector solidario","H4922 ** Transporte mixto","N/A","N/A","5,000,000","Castañeda Mendoza Yeison Eduardo"
"S0504277","12","1","IA","Asociacion De Productores De Piña Del Casanare","9012763181","2019-04-15T00:00:00.000","2021-12-28T00:00:00.000","2021","2019-04-15T00:00:00.000","N/A","2029-03-12T00:00:00.000","Carrera 20 N 22 52","Yopal","3103343776","N/A","N/A","Gobernación De Casanare","villacarlo82@hotmail.com","S9499 ** Actividades de otras asociaciones n.c.p.","A0161 ** Actividades de apoyo a la agricultura","A0129 ** Otros cultivos permanentes n.c.p.","A0162 ** Actividades de apoyo a la ganaderia","5,000,000","Soler Guzman Carlos Fernando"
"S0504508","12","1","IA","Asociacion De Emprendedores Del Campo De Aguazul","9014375346","2020-12-09T00:00:00.000","2021-09-22T00:00:00.000","2021","2020-12-09T00:00:00.000","N/A","2030-11-24T00:00:00.000","Calle 17 No. 6-36","Aguazul","3212840005","N/A","N/A","Gobernacion De Casanare","asoemprenca2021@gmail.com","A0121 ** Cultivo de frutas tropicales y subtropicales","G4721 ** Comercio al por menor de productos agricolas para el consumo en establecimientos especializados","H4923 ** Transporte de carga por carretera","N/A","5,000,000","Verdugo Castro Fabiola"
"S0504640","12","1","IA","Asociacion De Vivienda Campestre Y Turistica El Taladro","9015309242","2021-10-12T00:00:00.000","2021-10-12T00:00:00.000","2021","2021-10-12T00:00:00.000","N/A","2031-08-22T00:00:00.000","Carrera 21 Nro. 8 - 81 Local 108 Piso 1","Yopal","3202801071","N/A","N/A","Gobernacion De Casanare","dayana_3552@hotmail.com","S9499 ** Actividades de otras asociaciones n.c.p.","N/A","N/A","N/A","5,000,000","Tuta Salazar Silvestre"
"S0504688","12","1","IA","Asociacion De Piñeros Tileños","9015513773","2021-12-27T00:00:00.000","2021-12-27T00:00:00.000","2021","2021-12-27T00:00:00.000","N/A","2031-12-14T00:00:00.000","Vereda Tilodiran Sector Norte","Yopal","3125039003","N/A","N/A","Gobernacion De Casanare","josecalixtohernandez@hotmail.com","A0161 ** Actividades de apoyo a la agricultura","G4721 ** Comercio al por menor de productos agricolas para el consumo en establecimientos especializados","N/A","N/A","5,000,000","Hernandez Gutierrez Jose Calixto"
"S0504250","12","1","IA","Corporacion La Celina","9012557942","2019-02-11T00:00:00.000","2021-06-01T00:00:00.000","2021","2019-02-11T00:00:00.000","N/A","2033-03-22T00:00:00.000","Vereda Valle Verde Via Aguazul Yopal","Aguazul","3204940949","3133691870","N/A","Secretaria De Gobierno","karhenmesa@gmail.com","P8553 ** Enseñanza cultural","I5611 ** Expendio a la mesa de comidas preparadas","R9329 ** Otras actividades recreativas y de esparcimiento n.c.p.","A0161 ** Actividades de apoyo a la agricultura","5,000,000","Olaya Caceres Edinson"
"S0503661","12","1","II","Asociacion Construllanos","9009419511","2016-01-06T00:00:00.000","2018-03-31T00:00:00.000","2018","2016-01-06T00:00:00.000","N/A","2035-12-24T00:00:00.000","Cra 27B No. 33-19","Yopal","3115792240","N/A","N/A","N/A","helenapang15@hotmail.com","F4290 ** Construccion de otras obras de ingenieria civil","H4922 ** Transporte mixto","I5629 ** Actividades de otros servicios de comidas","N/A","5,000,000","Pan Yalles Gonzalo"
"S0503758","12","1","II","Corporacion Centro De Desarrollo Tecnologico De La Piña En Los Llanos Orientales De Colombia","9009600185","2016-04-08T00:00:00.000","2018-08-09T00:00:00.000","2018","2016-04-08T00:00:00.000","N/A","2036-04-06T00:00:00.000","Calle 9 No. 19-27","Aguazul","3012002994","3163809709","N/A","N/A","yhovar77@hotmail.com","S9499 ** Actividades de otras asociaciones n.c.p.","N/A","N/A","N/A","5,000,000","Vargas Rincon Yhorman Oswaldo"
"S0504267","12","1","IA","Asociacion Agropecuaria De Aguazul Y Los Llanos","9012672001","2019-03-14T00:00:00.000","2021-12-16T00:00:00.000","2021","2019-03-14T00:00:00.000","N/A","2039-02-07T00:00:00.000","Calle 13 N  24B  21","Aguazul","3144916157","N/A","N/A","Gobernacion De Casanare","asociacionagroazullanos@gmail.com","A0121 ** Cultivo de frutas tropicales y subtropicales","A0163 ** Actividades posteriores a la cosecha","A0322 ** Acuicultura de agua dulce","G4723 ** Comercio al por menor de carnes (incluye aves de corral)  productos carnicos  pescados y productos de mar  en establecimientos especializados","5,000,000","Cely Ayala Yamile"
"S0504311","12","1","IA","Federacion De Mujeres Cannabicas De Colombia","9012999163","2019-06-26T00:00:00.000","2019-06-26T00:00:00.000","2019","2019-05-20T00:00:00.000","N/A","2039-05-20T00:00:00.000","Calle 24 26 63 Centro Comercial Morichal Plaza Local 31","Yopal","3115737590","3115729370","N/A","Gobernacion De Casanare","femuccoll@gmail.com","S9499 ** Actividades de otras asociaciones n.c.p.","N/A","N/A","N/A","5,000,000","Gomez Pachon Maria Rubiela"
"S0504301","12","1","IA","Corporación De Maria 1","9012905643","2019-06-04T00:00:00.000","2019-06-04T00:00:00.000","2019","2019-05-21T00:00:00.000","N/A","2039-06-04T00:00:00.000","Calle 7 N  3  64","Villanueva","3147749710","3224530043","N/A","Gobernacion De Casanare","corporaciondemaria1@gmail.com","S9499 ** Actividades de otras asociaciones n.c.p.","N/A","N/A","N/A","5,000,000","Pinzon Rivera Sonia"
