"uid","name","owner","owner_uid","publication_stage","audience","approval_status","provenance","type","category","tags","url","api_endpoint","creation_date","last_data_updated_date","domain","derived_view","visits","downloads","row_count","column_count","contact_email","license","attribution","attribution_link","published_version_name","published_version_uid","parent_uid","commoncore_publisher","informacindedatos_fechaemisinddmmaaaa","commoncore_contactname","commoncore_language","commoncore_contactemail","commoncore_license","commoncore_issued","informacindelaentidad_sector","commoncore_references","informacindelaentidad_nombredelaentidad","commoncore_publicaccesslevel","commoncore_bureaucode","commoncore_describedby","commoncore_updatefrequency","informacindedatos_urlnormativa","informacindelaentidad_departamento","informacindelaentidad_autor","informacindelaentidad_orden","commoncore_programcode","commoncore_lastupdate","commoncore_homepage","commoncore_uniqueidentifier","informacindelaentidad_reaodependecia","informacindedatos_fechaemisinaaaammdd","informacindelaentidad_reaodependencia","informacindelaentidad_municipio","commoncore_geographiccoverage","informacindedatos_frecuenciadeactualizacin","informacindedatos_idioma","commoncore_theme","informacindedatos_coberturageogrfica","informacindedatos_urldocumentacin"
"qsny-m63r","Graduados doctorado TIC, proporción","OCyT","mfya-k3m2","published","private","not_ready","official","href","Ciencia, Tecnología e Innovación","graduados doctorado tic","https://www.datos.gov.co/d/qsny-m63r",,"2016-07-14T22:46:20.000","2016-07-14T22:46:20.000","www.datos.gov.co","false","16","1",,,,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones",,,,,,"2016-03-31 15:49:33.513",,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2016-03-31","MINISTERIO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES","Bogotá D.C.",,"Anual","Español",,"Nacional",""
"iurv-p5th","Número de proyectos CTI en TIC, entidad territoria","OCyT","mfya-k3m2","published","private","not_ready","official","href","Ciencia, Tecnología e Innovación","proyectos cti en tic","https://www.datos.gov.co/d/iurv-p5th",,"2016-07-14T22:50:42.000","2016-07-14T22:50:42.000","www.datos.gov.co","false","30","1",,,,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones",,,,,,"2016-04-05 10:22:01.96",,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2016-04-05","MINISTERIO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES","Bogotá D.C.",,"Anual","Español",,"Nacional",""
"na9a-q7cu","Preguntas Frecuentes - FAQ","Tatiana","q5pm-gdzg","unpublished","private","not_ready","official","filter","Ciencia, Tecnología e Innovación","preguntas,preguntas frecuentes,faq","https://www.datos.gov.co/d/na9a-q7cu","https://www.datos.gov.co/resource/na9a-q7cu.json","2016-08-16T15:12:18.000","2021-07-23T21:51:23.000","www.datos.gov.co","true","2","0",,,,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones",,"Preguntas Frecuentes - FAQ","fawi-25na","antb-69gi",,"14/06/2016",,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,,"Gobierno en línea","Bogotá D.C.",,"Anual","Español",,"Nacional",
"rw7d-52vb","Documentos científicos TIC, por institución","OCyT","mfya-k3m2","published","private","not_ready","official","href","Ciencia, Tecnología e Innovación","documentos científicos tic","https://www.datos.gov.co/d/rw7d-52vb",,"2016-07-14T22:53:09.000","2016-07-14T22:53:09.000","www.datos.gov.co","false","20","0",,,,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones",,,,,,"2016-04-07 13:02:45.22",,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2016-04-07","MINISTERIO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES","Bogotá D.C.",,"Anual","Español",,"Nacional",""
"xubb-43mg","QA_Registro_Informe_de_Austeridad_Directiva_Presidencial","subdireccion.desarrollo","6u7b-d5es","published","private","not_ready","official","dataset",,,"https://www.datos.gov.co/d/xubb-43mg","https://www.datos.gov.co/resource/xubb-43mg.json","2019-04-08T16:33:50.000","2019-04-30T19:20:02.000","www.datos.gov.co","false","63","14","126","16",,,,,,,,,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2018-04-08","Agencia Nacional Digital","Bogotá D.C.",,"Trimestral","Español",,"Nacional",
"izn8-9vdv","Convocatorias MINTIC 2020","tolima","idvw-ryup","published","private","not_ready","official","dataset",,"mintic,convocatoria","https://www.datos.gov.co/d/izn8-9vdv","https://www.datos.gov.co/resource/izn8-9vdv.json","2020-09-09T09:52:01.000","2020-11-04T15:47:18.000","www.datos.gov.co","false","35","0","23","9",,"Creative Commons Attribution 4.0 International","Portales web del Ministerio","http://mintic.gov.co",,,,,,,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2020-08-22","Fomento Regional","Bogotá D.C.",,"Quincenal","Español",,"Nacional",
"m99e-2ah6","MiPyme - Empresario, Competencias y capacidades CONV 2012 - 2014","Ministerio TIC Oficina TI Gestión de Informacion","cw5t-ib5h","published","private","not_ready","official","dataset","Ciencia, Tecnología e Innovación","capacitacion,pymes,internet,negocio,empresarios","https://www.datos.gov.co/d/m99e-2ah6","https://www.datos.gov.co/resource/m99e-2ah6.json","2019-07-12T16:57:40.000","2020-04-17T20:39:34.000","www.datos.gov.co","false","105","31","34354","15","ocastillo@mintic.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones",,,,,,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2019-07-10","Subdireccion de Comercio Electrónico","Bogotá D.C.",,"Mensual","Español",,"Nacional",
"wghm-xb3a:1","Vende en Línea","Ministerio TIC Oficina TI Gestión de Informacion","cw5t-ib5h","unpublished","private","not_ready","official","dataset","Ciencia, Tecnología e Innovación",,"https://www.datos.gov.co/d/wghm-xb3a/revisions/1",,"2022-08-25T15:43:53.000","2021-08-09T19:50:12.000","www.datos.gov.co","false",,,"3584","26","caramirez@mintic.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones","https://www.datos.gov.co/d/wghm-xb3a","Vende en Línea","wghm-xb3a",,,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2021-01-15","Dirección de Economía Digital","Bogotá D.C.",,"Mensual","Español",,"Nacional",
"azyp-37w9","Publicaciones_Interacciones_#ApoyoALasVeedurías","urnadecristal","e6y4-a8hd","published","private","not_ready","official","dataset","Organismos de Control",,"https://www.datos.gov.co/d/azyp-37w9","https://www.datos.gov.co/resource/azyp-37w9.json","2020-07-02T17:49:25.000","2020-07-02T17:58:12.000","www.datos.gov.co","false","20","4","27","7",,"Public Domain",,,,,,,,,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2020-07-02","Urna de Cristal","Bogotá D.C.",,"No aplica","Español",,"Nacional",
"9ugv-22xq","Estadística de Postulación de Usos por Año","Ministerio de Tecnologías de la Información y las Comunicaciones","r4qn-dwdd","published","public","approved","official","filter","Ciencia, Tecnología e Innovación",,"https://www.datos.gov.co/d/9ugv-22xq","https://www.datos.gov.co/resource/9ugv-22xq.json","2021-08-18T20:59:23.000","2022-05-27T19:41:23.000","www.datos.gov.co","true","797","13","5",,"datosabiertos@mintic.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones","https://www.datos.gov.co/d/4t9r-7v7i",,,"4t9r-7v7i",,,,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2017-06-12","Dirección de Gobierno Digital","Bogotá D.C.",,"Trimestral","Español",,"Nacional",
"6sjq-6uun","Publicaciones_Interacciones_campaña_#CrecerVerdeEs","urnadecristal","e6y4-a8hd","published","private","not_ready","official","dataset","Ambiente y Desarrollo Sostenible","ambiental,ambiente y desarrollo sostenible,crecimiento verde,economía,naturaleza","https://www.datos.gov.co/d/6sjq-6uun","https://www.datos.gov.co/resource/6sjq-6uun.json","2020-06-05T20:34:00.000","2020-06-05T20:40:39.000","www.datos.gov.co","false","50","5","77","7",,"Open Data Commons Attribution License","Urna de Cristal",,,,,,,,,,,,"Ambiente y Desarrollo Sostenible",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2020-06-05","Urna de Cristal","Bogotá D.C.",,"No aplica","Español",,"Nacional",
"74yu-dg3t","Institucionalizar las dependencias con funciones TIC","Ministerio TIC Oficina TI Gestión de Informacion","cw5t-ib5h","published","private","not_ready","official","dataset","Ciencia, Tecnología e Innovación",,"https://www.datos.gov.co/d/74yu-dg3t","https://www.datos.gov.co/resource/74yu-dg3t.json","2020-12-15T21:39:04.000","2021-07-02T16:33:36.000","www.datos.gov.co","false","183","13","0","24",,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones",,,,,,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2021-01-15","lgil@mintic.gov.co","Bogotá D.C.",,"Mensual","Español",,"Nacional",
"s97i-a2ex","Avance Datos Abiertos Publicados de Hoja de Ruta 2021","Ministerio de Tecnologías de la Información y las Comunicaciones","r4qn-dwdd","published","public","approved","official","filter","Ciencia, Tecnología e Innovación","pida,datos abiertos,hoja de ruta","https://www.datos.gov.co/d/s97i-a2ex","https://www.datos.gov.co/resource/s97i-a2ex.json","2021-08-04T17:09:36.000","2022-07-05T18:58:11.000","www.datos.gov.co","true","144","30",,,"datosabiertos@mintic.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones","https://www.datos.gov.co/d/v8aw-jabd",,,"v8aw-jabd",,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,"https://bit.ly/DocHojaRuta","Bogotá D.C.",,"Nacional",,,,,,"2021-07-02","Dirección de Gobierno en línea ","Bogotá D.C.",,"Mensual","Español",,"Nacional","https://bit.ly/DocHojaRuta"
"2xjh-t22j:2","Prueba activos de información","andresval","865h-e5xe","unpublished","private","not_ready","official","dataset","Estadísticas Nacionales",,"https://www.datos.gov.co/d/2xjh-t22j/revisions/2",,"2022-09-07T20:38:41.000","2022-09-07T20:27:34.000","www.datos.gov.co","false",,,"40850","35",,"Creative Commons Attribution 4.0 International","Mintic",,"Prueba activos de información","2xjh-t22j",,,,,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2022-09-07","Dirección Gobierno digital","Bogotá D.C.",,"Semestral","Español",,"Nacional",
"riey-sj72","VISTA_Departamento y municipios del Caquetá de la Republica de Colombia.","GOBERNACIÓN DEL CAQUETÁ","iy7y-4bip","published","public","approved","official","filter","Mapas Nacionales",,"https://www.datos.gov.co/d/riey-sj72","https://www.datos.gov.co/resource/riey-sj72.json","2021-11-24T22:03:31.000","2022-03-15T14:27:58.000","www.datos.gov.co","true","82","1","16",,,"Creative Commons Attribution | Share Alike 4.0 International","Departamento Administrativo Nacional de Estadística","https://www.datos.gov.co/d/xdk5-pm3f",,,"xdk5-pm3f",,,,,,,,"Estadísticas",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,"","Bogotá D.C.",,"Nacional",,,,,,"2017-05-11","Asesoftware","Bogotá D.C.",,"Anual","Español",,"Nacional",""
"ahci-q47h","Directiva Austeridad 2019 - PRUEBA","Ministerio de Tecnologías de la Información y las Comunicaciones","r4qn-dwdd","published","private","not_ready","official","dataset","Gastos Gubernamentales",,"https://www.datos.gov.co/d/ahci-q47h","https://www.datos.gov.co/resource/ahci-q47h.json","2019-02-14T15:34:58.000","2019-02-14T15:40:42.000","www.datos.gov.co","false","17","0","2125","16","datosabiertos@mintic.gov.co","Creative Commons Attribution | Share Alike 4.0 International","MinTIC",,,,,,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2019-02-14","Gobierno Digital","Bogotá D.C.",,"No aplica","Español",,"Nacional",
"8tf8-shmy","Hombres & Mujeres Data Sandbox","Ministerio de Tecnologías de la Información y las Comunicaciones","r4qn-dwdd","published","public","approved","official","filter","Ciencia, Tecnología e Innovación","ciencia de datos,big data,datos abiertos","https://www.datos.gov.co/d/8tf8-shmy","https://www.datos.gov.co/resource/8tf8-shmy.json","2020-12-04T00:05:44.000","2022-01-26T21:46:05.000","www.datos.gov.co","true","210","6","12",,,"Creative Commons Attribution | Share Alike 4.0 International","Dirección de Gobierno Digital","https://www.datos.gov.co/d/2xnf-ye6y",,,"2xnf-ye6y",,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2020-12-03","Dirección de Gobierno Digital","Bogotá D.C.",,"Anual","Español",,"Nacional",
"fykc-g77x","Vista Conjuntos de datos abiertos del Programa Interamericano de datos abiertos para la lucha contra la corrucpión","Ministerio de Tecnologías de la Información y las Comunicaciones","r4qn-dwdd","published","public","approved","official","filter","Ciencia, Tecnología e Innovación","pida,hoja de ruta,datos abiertos","https://www.datos.gov.co/d/fykc-g77x","https://www.datos.gov.co/resource/fykc-g77x.json","2022-01-25T17:00:02.000","2022-07-05T18:58:11.000","www.datos.gov.co","true","293","45",,,"datosabiertos@mintic.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones","https://www.datos.gov.co/d/v8aw-jabd",,,"v8aw-jabd",,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,"https://bit.ly/DocHojaRuta","Bogotá D.C.",,"Nacional",,,,,,"2021-07-02","Dirección de Gobierno en línea ","Bogotá D.C.",,"Mensual","Español",,"Nacional","https://bit.ly/DocHojaRuta"
"5wjg-k67z","Pendienteinventario","Ministerio de Tecnologías de la Información y las Comunicaciones","r4qn-dwdd","published","public","approved","official","filter",,,"https://www.datos.gov.co/d/5wjg-k67z","https://www.datos.gov.co/resource/5wjg-k67z.json","2020-05-07T02:33:57.000","2022-09-12T00:17:15.000","www.datos.gov.co","true","194","28","132",,,,,,,,"eqka-zuvh",,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2020-05-06","Calidad de Datos","Bogotá D.C.",,"Diaria","Español",,"Nacional",
"svk2-d846","Cuota por proveedor internet fijo 2019-1T","Ministerio TIC Oficina TI Gestión de Informacion","cw5t-ib5h","published","public","approved","official","chart","Ciencia, Tecnología e Innovación",,"https://www.datos.gov.co/d/svk2-d846","https://www.datos.gov.co/resource/svk2-d846.json","2019-10-10T02:25:06.000","2022-08-01T15:00:04.000","www.datos.gov.co","true","795","0",,,,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones","http://colombiatic.mintic.gov.co/",,,"jbu8-2ymz",,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,"http://colombiatic.mintic.gov.co/679/w3-multipropertyvalues-36345-36377.html","Bogotá D.C.",,"Nacional",,,,,," 2018-04-04","Oficina Asesora de Planeación y Estudios Sectoriales","Bogotá D.C.",,"Trimestral","Español",,"Nacional","http://colombiatic.mintic.gov.co/679/w3-propertyvalue-36343.html"
"dmwz-69tm","VISTA_Departamento del CAquetà y sus municipios.","GOBERNACIÓN DEL CAQUETÁ","iy7y-4bip","published","public","approved","official","filter","Mapas Nacionales",,"https://www.datos.gov.co/d/dmwz-69tm","https://www.datos.gov.co/resource/dmwz-69tm.json","2021-09-17T14:30:09.000","2022-03-15T14:27:58.000","www.datos.gov.co","true","47","1","16",,,"Creative Commons Attribution | Share Alike 4.0 International","Departamento Administrativo Nacional de Estadística","https://www.datos.gov.co/d/xdk5-pm3f",,,"xdk5-pm3f",,,,,,,,"Estadísticas",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,"","Bogotá D.C.",,"Nacional",,,,,,"2017-05-11","Asesoftware","Bogotá D.C.",,"Anual","Español",,"Nacional",""
"rrui-iqwz","Internet Móvil tráfico por proveedor.","Ministerio TIC Oficina TI Gestión de Informacion","cw5t-ib5h","published","public","approved","official","dataset","Ciencia, Tecnología e Innovación",,"https://www.datos.gov.co/d/rrui-iqwz","https://www.datos.gov.co/resource/rrui-iqwz.json","2020-09-08T15:52:53.000","2022-08-01T15:00:24.000","www.datos.gov.co","false","692","133","84","4","jrodriguez@mintic.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones","https://colombiatic.mintic.gov.co",,,,,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,"http://colombiatic.mintic.gov.co/679/w3-multipropertyvalues-36345-36377.html","Bogotá D.C.",,"Nacional",,,,,,"2018-04-04","Oficina Asesora de Planeación y Estudios Sectoriales","Bogotá D.C.",,"Trimestral","Español",,"Nacional","http://colombiatic.mintic.gov.co/679/w3-propertyvalue-36343.html"
"jwxq-9fa5","Personas certificadas en áreas TI en nivel especializado","Ministerio TIC Oficina TI Gestión de Informacion","cw5t-ib5h","published","public","approved","official","dataset","Ciencia, Tecnología e Innovación",,"https://www.datos.gov.co/d/jwxq-9fa5","https://www.datos.gov.co/resource/jwxq-9fa5.json","2021-12-08T01:21:26.000","2021-12-08T01:24:49.000","www.datos.gov.co","false","295","32","100","4","csguzman@mintic.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Dirección de Economía Digital","https://www.datos.gov.co/d/jwxq-9fa5",,,,,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2021-12-7","Dirección de Economía Digital","Bogotá D.C.",,"Semestral","Español",,"Nacional",
