"cantidaddebeneficiarios","cantidadbeneficioconsolidado","cantidadultimobeneficio","codigodepartamentoatencion","codigomunicipioatencion","condicionsexual","discapacidad","estadobeneficiario","estadocivil","etnia","fechainscripcionbeneficiario","fechaultimobeneficioasignado","genero","nivelescolaridad","nombredepartamentoatencion","nombremunicipioatencion","pais","parentesco","rangoedad","tipoasignacionbeneficio","tipobeneficio","tipodocumento","tipopoblacion","rangovalorbeneficioconsolidadoasignado","rangovalorultimobeneficioasignado"
"1","2","1","27","27099","H-HOMBRE","NO","ACTIVO","UL","AFROCOLOMBIANO – NEGRO","2014-01-01","2015-01-01","Hombre","TECNICO","CHOCO","BOJAYA","COLOMBIA","ND","30-49","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"5","1","1","27","27099","H-HOMBRE","NO","ACTIVO","UL","INDIGENA","2018-03-01","2018-01-01","Hombre","SECUNDARIA","CHOCO","BOJAYA","COLOMBIA","ND","18-29","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","1","1","52","52835","ND","NO","ACTIVO","Sin Información","ND","2018-04-01","2018-01-01","Mujer","ND","NARIÑO","SAN ANDRES DE TUMACO","ND","ND",">65","RURAL","ESPECIE","CC","AMBAS CONDICIONES","0 - 1.500.000","0 - 1.300.000"
"1","4","1","44","44847","H-HOMBRE","NO","ACTIVO","SO","ND","2015-12-01","2016-01-01","Hombre","SIN ESPECIFICAR","LA GUAJIRA","URIBIA","ND","ND","18-29","RURAL","ESPECIE","CC","VULNERABLE","3.000.001 - 4.500.000","0 - 1.300.000"
"1","1","1","19","19318","M-MUJER","NO","ACTIVO","SO","AFROCOLOMBIANO – NEGRO","2018-04-01","2018-01-01","Mujer","ND","CAUCA","GUAPI","ND","ND","30-49","RURAL","ESPECIE","CC","AMBAS CONDICIONES","0 - 1.500.000","0 - 1.300.000"
"2","4","1","27","27001","H-HOMBRE","NO","ACTIVO","UL","AFROCOLOMBIANO – NEGRO","2015-10-01","2016-01-01","Hombre","ND","CHOCO","QUIBDO","COLOMBIA","ND",">65","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","2","1","86","86573","ND","ND","NO ACTIVO","ND","INDIGENA","2014-01-01","2014-01-01","Hombre","ND","PUTUMAYO","PUERTO LEGUIZAMO","Colombia","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"1","2","1","19","19809","ND","NO","ACTIVO","Sin Información","INDIGENA","2016-01-01","2016-01-01","Hombre","ND","CAUCA","TIMBIQUI","Colombia","ND","30-49","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000"
"9","1","1","44","44847","ND","ND","ACTIVO","Sin Información","INDIGENA","2018-04-01","2018-01-01","Hombre","ND","LA GUAJIRA","URIBIA","ND","ND",">65","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","4","1","86","86749","ND","NO","ACTIVO","Sin Información","INDIGENA","2015-10-01","2017-01-01","Mujer","ND","PUTUMAYO","SIBUNDOY","ND","ND","30-49","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","1","1","86","86755","H-HOMBRE","NO","ACTIVO","SO","INDIGENA","2018-02-01","2018-01-01","Hombre","TECNICO","PUTUMAYO","SAN FRANCISCO","COLOMBIA","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","3","1","27","27001","ND","NO","ACTIVO","Sin Información","ND","2015-10-01","2016-01-01","Hombre","ND","CHOCO","QUIBDO","Colombia","ND","50-65","RURAL","ESPECIE","TI","AMBAS CONDICIONES","1.500.001 - 3.000.000","0 - 1.300.000"
"1","4","1","27","27615","H-HOMBRE","NO","ACTIVO","UL","INDIGENA","2016-01-01","2016-01-01","Hombre","ND","CHOCO","RIOSUCIO","COLOMBIA","ND","18-29","RURAL","ESPECIE","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","2","1","19","19809","H-HOMBRE","NO","ACTIVO","UL","INDIGENA","2015-10-01","2016-01-01","Hombre","ND","CAUCA","TIMBIQUI","COLOMBIA","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","2","1","27","27250","ND","ND","NO ACTIVO","ND","INDIGENA","2015-10-01","2016-01-01","Hombre","ND","CHOCO","EL LITORAL DEL SAN JUAN","Colombia","ND","30-49","PROYECTO PRODUCTIVO","ESPECIE Y MONETARIO","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","5","1","52","52835","H-HOMBRE","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2016-01-01","2016-01-01","Hombre","SIN ESPECIFICAR","NARIÑO","SAN ANDRES DE TUMACO","ND","ND","50-65","RURAL","ESPECIE","CC","UNIDOS","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","2","1","05","05475","M-MUJER","NO","ACTIVO","ND","AFROCOLOMBIANO – NEGRO","2014-01-01","2015-01-01","Mujer","ND","ANTIOQUIA","MURINDO","COLOMBIA","ND","30-49","RURAL","ESPECIE","CC","UNIDOS","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"1","1","1","52","52250","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2014-01-01","2014-01-01","Mujer","ND","NARIÑO","EL CHARCO","ND","ND","50-65","RURAL","ESPECIE","CC","AMBAS CONDICIONES","0 - 1.500.000","0 - 1.300.000"
"1","2","1","05","05873","M-MUJER","NO","NO ACTIVO","ND","AFROCOLOMBIANO – NEGRO","2014-01-01","2015-01-01","Mujer","ND","ANTIOQUIA","VIGIA DEL FUERTE","COLOMBIA","ND","50-65","RURAL","ESPECIE","CC","AMBAS CONDICIONES","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"1","1","1","27","27615","H-HOMBRE","NO","ACTIVO","UL","AFROCOLOMBIANO – NEGRO","2018-05-01","2018-01-01","Hombre","SIN ESPECIFICAR","CHOCO","RIOSUCIO","ND","ND","30-49","RURAL","ESPECIE","CC","AMBAS CONDICIONES","0 - 1.500.000","0 - 1.300.000"
"1","2","1","86","86573","ND","ND","ACTIVO","ND","INDIGENA","2014-01-01","2015-01-01","Mujer","ND","PUTUMAYO","PUERTO LEGUIZAMO","Colombia","ND","18-29","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"3","2","1","19","19318","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2015-10-01","2016-01-01","Mujer","ND","CAUCA","GUAPI","ND","ND","50-65","RURAL","ESPECIE","CC","UNIDOS","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"3","4","1","81","81794","M-MUJER","NO","ACTIVO","UL","INDIGENA","2015-10-01","2017-01-01","Mujer","ND","ARAUCA","TAME","COLOMBIA","ND","50-65","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"1","5","1","52","52835","ND","NO","ACTIVO","Sin Información","ND","2016-01-01","2016-01-01","Mujer","ND","NARIÑO","SAN ANDRES DE TUMACO","ND","ND",">65","PROYECTO PRODUCTIVO","ESPECIE Y MONETARIO","CC","VULNERABLE","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"3","2","1","19","19318","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2015-10-01","2016-01-01","Mujer","ND","CAUCA","GUAPI","ND","ND","50-65","RURAL","ESPECIE","CC","UNIDOS","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"4","1","1","27","27615","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2018-03-01","2018-01-01","Mujer","ND","CHOCO","RIOSUCIO","ND","ND","18-29","RURAL","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"2","2","1","19","19318","M-MUJER","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2015-10-01","2016-01-01","Mujer","SIN ESPECIFICAR","CAUCA","GUAPI","ND","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"1","2","1","44","44847","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2015-10-01","2016-01-01","Mujer","ND","LA GUAJIRA","URIBIA","ND","ND","30-49","RURAL","ESPECIE","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000"
"27","2","1","27","27099","H-HOMBRE","NO","NO ACTIVO","UL","INDIGENA","2014-01-01","2015-01-01","Hombre","ND","CHOCO","BOJAYA","COLOMBIA","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"1","3","1","44","44847","M-MUJER","ND","ACTIVO","Sin Información","ND","2015-10-01","2016-01-01","Mujer","ND","LA GUAJIRA","URIBIA","Colombia","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","3.000.001 - 4.500.000","0 - 1.300.000"
"1","3","1","44","44847","M-MUJER","ND","ACTIVO","Sin Información","ND","2015-10-01","2016-01-01","Mujer","ND","LA GUAJIRA","URIBIA","Colombia","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","3.000.001 - 4.500.000","0 - 1.300.000"
"1","1","1","91","91405","H-HOMBRE","ND","NO ACTIVO","Sin Información","ND","2014-01-01","2015-01-01","Hombre","ND","AMAZONAS","LA CHORRERA","Colombia","ND",">65","ASISTENCIA TECNICA","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","2","1","19","19418","H-HOMBRE","ND","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2014-01-01","2014-01-01","Hombre","SIN ESPECIFICAR","CAUCA","LOPEZ","ND","ND","50-65","RURAL","ESPECIE","CC","AMBAS CONDICIONES","1.500.001 - 3.000.000","0 - 1.300.000"
"1","4","1","94","94001","H-HOMBRE","ND","ACTIVO","Sin Información","ND","2015-10-01","2016-01-01","Hombre","ND","GUAINIA","INIRIDA","Colombia","ND","50-65","RURAL","ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000"
"1","3","1","27","27787","H-HOMBRE","NO","ACTIVO","UL","INDIGENA","2015-10-01","2016-01-01","Hombre","ND","CHOCO","TADO","COLOMBIA","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","4","1","81","81794","H","NO","ACTIVO","ND","INDIGENA","2015-12-01","2016-01-01","Hombre","ND","ARAUCA","TAME","COLOMBIA","ND",">65","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"2","1","1","27","27615","H-HOMBRE","NO","ACTIVO","DI","AFROCOLOMBIANO – NEGRO","2018-04-01","2018-01-01","Hombre","SECUNDARIA","CHOCO","RIOSUCIO","COLOMBIA","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","3","1","76","76109","M-MUJER","NO","ACTIVO","Sin Información","ND","2016-01-01","2016-01-01","Mujer","SIN ESPECIFICAR","VALLE","BUENAVENTURA","ND","ND","30-49","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","3","1","20","20001","M-MUJER","NO","ACTIVO","CA","INDIGENA","2015-12-01","2016-01-01","Mujer","ND","CESAR","VALLEDUPAR","COLOMBIA","ND",">65","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"10","1","1","44","44847","ND","NO","ACTIVO","Sin Información","INDIGENA","2018-04-01","2018-01-01","Hombre","ND","LA GUAJIRA","URIBIA","ND","ND","18-29","RURAL","ESPECIE","TI","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","3","1","27","27600","H-HOMBRE","NO","ACTIVO","Sin Información","ND","2015-10-01","2016-01-01","Hombre","SIN ESPECIFICAR","CHOCO","RIO QUITO","ND","ND","50-65","RURAL","ESPECIE","CC","VULNERABLE","3.000.001 - 4.500.000","0 - 1.300.000"
"1","1","1","27","27615","M-MUJER","NO","ACTIVO","SO","INDIGENA","2018-06-01","2018-01-01","Mujer","PRIMARIA","CHOCO","RIOSUCIO","COLOMBIA","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"4","2","1","52","52250","H-HOMBRE","NO","NO ACTIVO","UL","AFROCOLOMBIANO – NEGRO","2014-01-01","2014-01-01","Hombre","ND","NARIÑO","EL CHARCO","COLOMBIA","ND","50-65","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"9","2","1","85","85125","M-MUJER","NO","ACTIVO","ND","INDIGENA","2016-05-01","2015-01-01","Mujer","ND","CASANARE","HATO COROZAL","COLOMBIA","ND","18-29","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"2","2","1","27","27001","H-HOMBRE","NO","ACTIVO","UL","AFROCOLOMBIANO – NEGRO","2014-01-01","2015-01-01","Hombre","SIN ESPECIFICAR","CHOCO","QUIBDO","ND","ND","50-65","RURAL","ESPECIE","CC","AMBAS CONDICIONES","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"1","1","1","20","20013","ND","ND","ACTIVO","Sin Información","ND","2018-04-01","2018-01-01","Hombre","ND","CESAR","AGUSTIN CODAZZI","Colombia","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","4","1","05","05475","H-HOMBRE","NO","ACTIVO","UL","INDIGENA","2016-01-01","2016-01-01","Hombre","ND","ANTIOQUIA","MURINDO","COLOMBIA","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"1","3","1","52","52612","M-MUJER","NO","ACTIVO","UL","INDIGENA","2016-01-01","2016-01-01","Mujer","ND","NARIÑO","RICAURTE","COLOMBIA","ND","30-49","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","1","1","19","19318","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2018-03-01","2018-01-01","Hombre","SIN ESPECIFICAR","CAUCA","GUAPI","ND","ND","50-65","RURAL","ESPECIE","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000"
"1","2","1","19","19809","ND","NO","ACTIVO","Sin Información","ND","2015-12-01","2016-01-01","Mujer","ND","CAUCA","TIMBIQUI","ND","ND","30-49","RURAL","ESPECIE","CC","AMBAS CONDICIONES","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","3","1","52","52612","M-MUJER","NO","ACTIVO","UL","INDIGENA","2016-01-01","2016-01-01","Mujer","ND","NARIÑO","RICAURTE","COLOMBIA","ND","30-49","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","1","1","19","19418","ND","NO","ACTIVO","UL","ND","2014-01-01","2015-01-01","Hombre","ND","CAUCA","LOPEZ","ND","ND",">65","ASISTENCIA TECNICA","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","4","1","27","27615","H-HOMBRE","NO","ACTIVO","SO","INDIGENA","2015-10-01","2017-01-01","Hombre","ND","CHOCO","RIOSUCIO","COLOMBIA","ND",">65","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","3","1","44","44847","M-MUJER","NO","ACTIVO","SO","INDIGENA","2016-05-01","2016-01-01","Mujer","SIN ESPECIFICAR","LA GUAJIRA","URIBIA","ND","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"3","1","1","52","52612","M-MUJER","NO","ACTIVO","UL","INDIGENA","2018-05-01","2018-01-01","Mujer","SECUNDARIA","NARIÑO","RICAURTE","COLOMBIA","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"4","2","1","27","27099","H-HOMBRE","NO","ACTIVO","ND","INDIGENA","2014-01-01","2015-01-01","Hombre","ND","CHOCO","BOJAYA","COLOMBIA","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"1","2","1","27","27150","H","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2014-01-01","2015-01-01","Hombre","SIN ESPECIFICAR","CHOCO","CARMEN DEL DARIEN","ND","ND","30-49","RURAL","ESPECIE","CC","AMBAS CONDICIONES","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"1","3","1","85","85125","M-MUJER","NO","ACTIVO","UL","INDIGENA","2015-10-01","2016-01-01","Mujer","ND","CASANARE","HATO COROZAL","COLOMBIA","ND","50-65","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","1","1","27","27099","ND","NO","ACTIVO","Sin Información","INDIGENA","2018-04-01","2018-01-01","Mujer","ND","CHOCO","BOJAYA","ND","ND","50-65","RURAL","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"2","2","1","27","27600","H-HOMBRE","NO","ACTIVO","UL","AFROCOLOMBIANO – NEGRO","2014-01-01","2015-01-01","Hombre","ND","CHOCO","RIO QUITO","COLOMBIA","ND","50-65","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"1","1","1","27","27615","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2018-03-01","2018-01-01","Mujer","ND","CHOCO","RIOSUCIO","ND","ND","18-29","RURAL","ESPECIE","TI","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","4","1","27","27250","ND","NO","ACTIVO","Sin Información","INDIGENA","2015-12-01","2016-01-01","Mujer","ND","CHOCO","EL LITORAL DEL SAN JUAN","ND","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"1","2","1","76","76109","M-MUJER","NO","NO ACTIVO","CA","AFROCOLOMBIANO – NEGRO","2014-01-01","2015-01-01","Mujer","ND","VALLE","BUENAVENTURA","COLOMBIA","ND","30-49","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"1","2","1","19","19318","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2015-10-01","2016-01-01","Mujer","ND","CAUCA","GUAPI","Colombia","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","1","1","20","20621","M-MUJER","NO","ACTIVO","UL","INDIGENA","2018-04-01","2018-01-01","Mujer","ND","CESAR","LA PAZ","COLOMBIA","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","5","1","27","27450","H-HOMBRE","NO","ACTIVO","Sin Información","ND","2016-01-01","2016-01-01","Hombre","ND","CHOCO","MEDIO SAN JUAN","Colombia","ND","30-49","RURAL","ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000"
"1","2","1","05","05873","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2014-01-01","2015-01-01","Hombre","ND","ANTIOQUIA","VIGIA DEL FUERTE","ND","ND","18-29","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"1","2","1","44","44847","ND","ND","ACTIVO","Sin Información","INDIGENA","2016-01-01","2016-01-01","Mujer","ND","LA GUAJIRA","URIBIA","COLOMBIA","ND",">65","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"1","2","1","19","19318","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2016-01-01","2016-01-01","Hombre","ND","CAUCA","GUAPI","Colombia","ND",">65","RURAL","ESPECIE","CC","AMBAS CONDICIONES","1.500.001 - 3.000.000","0 - 1.300.000"
"1","1","1","76","76109","ND","ND","ACTIVO","Sin Información","INDIGENA","2018-06-01","2018-01-01","Mujer","ND","VALLE","BUENAVENTURA","ND","ND","18-29","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","4","1","86","86001","ND","ND","ACTIVO","ND","INDIGENA","2015-10-01","2017-01-01","Mujer","ND","PUTUMAYO","MOCOA","Colombia","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"1","2","1","19","19318","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2015-10-01","2016-01-01","Hombre","ND","CAUCA","GUAPI","Colombia","ND",">65","RURAL","ESPECIE","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","2","1","44","44560","ND","NO","ACTIVO","Sin Información","ND","2016-01-01","2016-01-01","Mujer","ND","LA GUAJIRA","MANAURE","ND","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"1","2","1","19","19418","H-HOMBRE","NO","NO ACTIVO","SO","AFROCOLOMBIANO – NEGRO","2014-01-01","2015-01-01","Hombre","SIN ESPECIFICAR","CAUCA","LOPEZ","ND","ND",">65","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"1","1","1","44","44560","ND","NO","ACTIVO","Sin Información","INDIGENA","2018-03-01","2018-01-01","Hombre","ND","LA GUAJIRA","MANAURE","ND","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"4","2","1","27","27600","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2014-01-01","2014-01-01","Mujer","ND","CHOCO","RIO QUITO","ND","ND","18-29","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"1","2","1","44","44847","ND","NO","ACTIVO","Sin Información","INDIGENA","2015-10-01","2016-01-01","Hombre","ND","LA GUAJIRA","URIBIA","ND","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"1","2","1","76","76109","H-HOMBRE","ND","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2015-10-01","2016-01-01","Hombre","SIN ESPECIFICAR","VALLE","BUENAVENTURA","ND","ND","50-65","RURAL","ESPECIE","CC","AMBAS CONDICIONES","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","1","1","19","19318","ND","ND","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2018-05-01","2018-01-01","Hombre","ND","CAUCA","GUAPI","Colombia","ND",">65","RURAL","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","3","1","94","94001","H","NO","ACTIVO","ND","INDIGENA","2016-01-01","2016-01-01","Hombre","ND","GUAINIA","INIRIDA","COLOMBIA","ND",">65","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","2","1","05","05475","ND","ND","ACTIVO","ND","AFROCOLOMBIANO – NEGRO","2014-01-01","2015-01-01","Hombre","ND","ANTIOQUIA","MURINDO","Colombia","ND",">65","RURAL","ESPECIE","CC","UNIDOS","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"1","1","1","44","44847","M-MUJER","NO","ACTIVO","UL","INDIGENA","2018-07-01","2018-01-01","Mujer","ND","LA GUAJIRA","URIBIA","COLOMBIA","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","4","1","81","81794","M-MUJER","NO","ACTIVO","UL","INDIGENA","2015-10-01","2017-01-01","Mujer","ND","ARAUCA","TAME","COLOMBIA","ND",">65","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"1","4","1","54","54245","M-MUJER","NO","ACTIVO","CA","INDIGENA","2015-10-01","2016-01-01","Mujer","ND","NORTE DE SANTANDER","EL CARMEN","COLOMBIA","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","2","1","27","27001","ND","ND","ACTIVO","ND","ND","2015-12-01","2016-01-01","Mujer","ND","CHOCO","QUIBDO","Colombia","ND","18-29","RURAL","ESPECIE","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","1","1","76","76109","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2018-04-01","2018-01-01","Hombre","PRIMARIA","VALLE","BUENAVENTURA","Colombia","ND",">65","RURAL","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"3","1","1","19","19418","ND","ND","ACTIVO","Sin Información","ND","2014-01-01","2015-01-01","Hombre","ND","CAUCA","LOPEZ","Colombia","ND","50-65","ASISTENCIA TECNICA","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","1","1","27","27615","H-HOMBRE","NO","ACTIVO","UL","AFROCOLOMBIANO – NEGRO","2018-03-01","2018-01-01","Hombre","PRIMARIA","CHOCO","RIOSUCIO","COLOMBIA","ND","30-49","RURAL","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","2","1","05","05873","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2014-01-01","2014-01-01","Mujer","ND","ANTIOQUIA","VIGIA DEL FUERTE","ND","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"1","3","1","05","05480","ND","NO","ACTIVO","Sin Información","ND","2015-10-01","2017-01-01","Mujer","ND","ANTIOQUIA","MUTATA","ND","ND","30-49","RURAL","ESPECIE","CC","AMBAS CONDICIONES","1.500.001 - 3.000.000","0 - 1.300.000"
"1","4","1","52","52835","H-HOMBRE","NO","ACTIVO","UL","AFROCOLOMBIANO – NEGRO","2016-01-01","2016-01-01","Hombre","ND","NARIÑO","SAN ANDRES DE TUMACO","COLOMBIA","ND","50-65","RURAL","ESPECIE","CC","UNIDOS","3.000.001 - 4.500.000","0 - 1.300.000"
"1","2","1","27","27099","ND","NO","ACTIVO","ND","ND","2014-01-01","2015-01-01","Hombre","ND","CHOCO","BOJAYA","ND","ND",">65","RURAL","ESPECIE","No Definido","DESPLAZADOS","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"2","1","1","19","19318","H-HOMBRE","NO","ACTIVO","UL","AFROCOLOMBIANO – NEGRO","2018-06-01","2018-01-01","Hombre","PRIMARIA","CAUCA","GUAPI","COLOMBIA","ND","50-65","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","1","1","76","76109","M-MUJER","NO","NO ACTIVO","UL","ROM O GITANO","2012-02-01","2013-01-01","Mujer","ND","VALLE","BUENAVENTURA","COLOMBIA","ND","50-65","CAPITALIZACION INDIVIDUAL","ESPECIE","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000"
