"cantidaddebeneficiarios","cantidadbeneficioconsolidado","cantidadultimobeneficio","codigodepartamentoatencion","codigomunicipioatencion","estadobeneficiario","etnia","fechainscripcionbeneficiario","fechaultimobeneficioasignado","genero","nombredepartamentoatencion","nombremunicipioatencion","pais","rangoedad","tipoasignacionbeneficio","tipobeneficio","tipodocumento","valorbeneficioconsolidad","valorultimobeneficioasignado"
"1","0","0","13","13654","ACTIVO","ND","1900-01-01","2007-01-01","Mujer","BOLIVAR","SAN JACINTO","Colombia","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","41","41078","NO ACTIVO","ND","1900-01-01","2016-01-01","Mujer","HUILA","BARAYA","Colombia","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","05","05604","NO ACTIVO","ND","1900-01-01","2005-01-01","Hombre","ANTIOQUIA","REMEDIOS","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","20","20178","NO ACTIVO","ND","1900-01-01","2014-01-01","ND","CESAR","CHIRIGUANA","169",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","23","23855","NO ACTIVO","ND","1900-01-01","2008-01-01","Hombre","CORDOBA","VALENCIA","Colombia",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","27","27099","NO ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2006-01-01","Mujer","CHOCO","BOJAYA","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","41","41660","NO ACTIVO","ND","1900-01-01","2018-01-01","Hombre","HUILA","SALADOBLANCO","Colombia","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","TI","0 - 1.500.000","0 - 1.300.000"
"25","0","0","23","23466","NO ACTIVO","ND","1900-01-01","2008-01-01","ND","CORDOBA","MONTELIBANO","169",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","05","05480","ACTIVO","ND","1900-01-01","2016-01-01","Mujer","ANTIOQUIA","MUTATA","Colombia","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","27","27150","NO ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2014-01-01","Hombre","CHOCO","CARMEN DEL DARIEN","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","54","54720","ACTIVO","ND","1900-01-01","2007-01-01","Mujer","NORTE DE SANTANDER","SARDINATA","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","15","15762","NO ACTIVO","ND","1900-01-01","2018-01-01","Hombre","BOYACA","SORA","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"4","0","0","44","44001","ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2009-01-01","Mujer","LA GUAJIRA","RIOHACHA","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","13","13001","ACTIVO","ND","1900-01-01","2011-01-01","Mujer","BOLIVAR","CARTAGENA","COLOMBIA",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"4","0","0","23","23580","NO ACTIVO","ND","1900-01-01","2008-01-01","Hombre","CORDOBA","PUERTO LIBERTADOR","Colombia","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","08","08141","ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2016-01-01","Mujer","ATLANTICO","CANDELARIA","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","13","13442","ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2007-01-01","Mujer","BOLIVAR","MARIA LA BAJA","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","08","08421","ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2015-01-01","Hombre","ATLANTICO","LURUACO","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"5","0","0","54","54003","ACTIVO","ND","1900-01-01","2018-01-01","Mujer","NORTE DE SANTANDER","ABREGO","Colombia","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","70","70823","NO ACTIVO","ND","1900-01-01","2008-01-01","ND","SUCRE","TOLU VIEJO","169",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","08","08001","ACTIVO","ND","1900-01-01","2006-01-01","Mujer","ATLANTICO","BARRANQUILLA","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","44","44090","NO ACTIVO","ND","1900-01-01","2005-01-01","Hombre","LA GUAJIRA","DIBULLA","Colombia",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","20","20001","ACTIVO","ND","1900-01-01","2009-01-01","Mujer","CESAR","VALLEDUPAR","COLOMBIA","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","27","27245","NO ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2009-01-01","Mujer","CHOCO","EL CARMEN DE ATRATO","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"4","0","0","23","23580","ACTIVO","ND","1900-01-01","2008-01-01","Hombre","CORDOBA","PUERTO LIBERTADOR","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","68","68001","ACTIVO","ND","1900-01-01","2009-01-01","Mujer","SANTANDER","BUCARAMANGA","COLOMBIA","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","47","47288","NO ACTIVO","ND","1900-01-01","2007-01-01","Hombre","MAGDALENA","FUNDACION","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","20","20178","NO ACTIVO","ND","1900-01-01","2009-01-01","Mujer","CESAR","CHIRIGUANA","Colombia","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","05","05361","ACTIVO","ND","1900-01-01","2009-01-01","Hombre","ANTIOQUIA","ITUANGO","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","23","23466","NO ACTIVO","ND","1900-01-01","2018-01-01","Mujer","CORDOBA","MONTELIBANO","Colombia","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","13","13433","NO ACTIVO","PALENQUERO","1900-01-01","2014-01-01","Hombre","BOLIVAR","MAHATES","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","23","23350","ACTIVO","ND","1900-01-01","2008-01-01","Hombre","CORDOBA","LA APARTADA","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","18","18001","NO ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2005-01-01","Hombre","CAQUETA","FLORENCIA","Colombia",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","70","70823","NO ACTIVO","ND","1900-01-01","2008-01-01","Mujer","SUCRE","TOLU VIEJO","COLOMBIA",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","18","18410","NO ACTIVO","INDIGENA","1900-01-01","2014-01-01","Mujer","CAQUETA","LA MONTAÑITA","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CE","0 - 1.500.000","0 - 1.300.000"
"5","0","0","23","23417","NO ACTIVO","ND","1900-01-01","2009-01-01","Hombre","CORDOBA","LORICA","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","52","52110","ACTIVO","ND","1900-01-01","2009-01-01","Hombre","NARIÑO","BUESACO","Colombia","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","08","08638","NO ACTIVO","ND","1900-01-01","2009-01-01","Mujer","ATLANTICO","SABANALARGA","Colombia","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"3","0","0","08","08372","ACTIVO","ND","1900-01-01","2015-01-01","Hombre","ATLANTICO","JUAN DE ACOSTA","Colombia","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","20","20550","ACTIVO","ND","1900-01-01","2008-01-01","Mujer","CESAR","PELAYA","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"3","0","0","76","76001","ACTIVO","INDIGENA","1900-01-01","2006-01-01","Mujer","VALLE","CALI","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","19","19450","NO ACTIVO","ND","1900-01-01","2007-01-01","Hombre","CAUCA","MERCADERES","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"5","0","0","44","44090","NO ACTIVO","ND","1900-01-01","2007-01-01","Hombre","LA GUAJIRA","DIBULLA","169",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","54","54001","ACTIVO","ND","1900-01-01","2006-01-01","Mujer","NORTE DE SANTANDER","CUCUTA","COLOMBIA",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"3","0","0","05","05051","NO ACTIVO","ND","1900-01-01","2017-01-01","Hombre","ANTIOQUIA","ARBOLETES","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"7","0","0","68","68298","ACTIVO","ND","1900-01-01","2014-01-01","Mujer","SANTANDER","GAMBITA","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","13","13001","ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2005-01-01","Mujer","BOLIVAR","CARTAGENA","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","76","76109","ACTIVO","ND","1900-01-01","2008-01-01","Hombre","VALLE","BUENAVENTURA","Colombia","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","13","13670","NO ACTIVO","ND","1900-01-01","2007-01-01","Mujer","BOLIVAR","SAN PABLO","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","52","52320","ACTIVO","ND","1900-01-01","2005-01-01","Mujer","NARIÑO","GUAITARILLA","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","52","52001","ACTIVO","ND","1900-01-01","2018-01-01","Hombre","NARIÑO","PASTO","Colombia","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"3","0","0","05","05652","ACTIVO","ND","1900-01-01","2014-01-01","Hombre","ANTIOQUIA","SAN FRANCISCO","Colombia",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","54","54405","ACTIVO","ND","1900-01-01","2006-01-01","Hombre","NORTE DE SANTANDER","LOS PATIOS","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","08","08001","ACTIVO","ND","1900-01-01","2007-01-01","Mujer","ATLANTICO","BARRANQUILLA","Colombia","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","08","08573","ACTIVO","ND","1900-01-01","2005-01-01","Hombre","ATLANTICO","PUERTO COLOMBIA","Colombia",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"4","0","0","23","23807","ACTIVO","ND","1900-01-01","2006-01-01","Hombre","CORDOBA","TIERRALTA","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","81","81736","ACTIVO","ND","1900-01-01","2008-01-01","Hombre","ARAUCA","SARAVENA","COLOMBIA","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","19","19450","ACTIVO","ND","1900-01-01","2008-01-01","Mujer","CAUCA","MERCADERES","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","05","05001","ACTIVO","ND","1900-01-01","2014-01-01","Mujer","ANTIOQUIA","MEDELLIN","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","50","50006","NO ACTIVO","ND","1900-01-01","2007-01-01","Hombre","META","ACACIAS","Colombia","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","15","15224","NO ACTIVO","ND","1900-01-01","2015-01-01","Mujer","BOYACA","CUCAITA","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","17","17174","NO ACTIVO","ND","1900-01-01","2014-01-01","Hombre","CALDAS","CHINCHINA","Colombia",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","13","13670","NO ACTIVO","ND","1900-01-01","2007-01-01","Mujer","BOLIVAR","SAN PABLO","169","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","50","50573","ACTIVO","ND","1900-01-01","2014-01-01","ND","META","PUERTO LOPEZ","169",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","20","20621","ACTIVO","ND","1900-01-01","2014-01-01","Hombre","CESAR","LA PAZ","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","52","52110","ACTIVO","ND","1900-01-01","2007-01-01","Mujer","NARIÑO","BUESACO","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","05","05670","ACTIVO","ND","1900-01-01","2007-01-01","Hombre","ANTIOQUIA","SAN ROQUE","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","54","54003","ACTIVO","ND","1900-01-01","2017-01-01","Hombre","NORTE DE SANTANDER","ABREGO","COLOMBIA",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","44","44001","NO ACTIVO","ND","1900-01-01","2008-01-01","ND","LA GUAJIRA","RIOHACHA","169","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","73","73024","ACTIVO","ND","1900-01-01","2016-01-01","Hombre","TOLIMA","ALPUJARRA","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"4","0","0","18","18410","NO ACTIVO","ND","1900-01-01","2006-01-01","Mujer","CAQUETA","LA MONTAÑITA","COLOMBIA","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","50","50251","NO ACTIVO","ND","1900-01-01","2007-01-01","Mujer","META","EL CASTILLO","Colombia","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","20","20570","ACTIVO","ND","1900-01-01","2009-01-01","Mujer","CESAR","PUEBLO BELLO","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","44","44001","ACTIVO","INDIGENA","1900-01-01","2007-01-01","Hombre","LA GUAJIRA","RIOHACHA","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","23","23001","ACTIVO","ND","1900-01-01","2009-01-01","Mujer","CORDOBA","MONTERIA","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"4","0","0","20","20517","ACTIVO","ND","1900-01-01","2008-01-01","Hombre","CESAR","PAILITAS","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"3","0","0","05","05837","ACTIVO","ND","1900-01-01","2007-01-01","Hombre","ANTIOQUIA","TURBO","Colombia","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","70","70523","ACTIVO","ND","1900-01-01","2015-01-01","Hombre","SUCRE","PALMITO","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"86","0","0","17","17541","NO ACTIVO","ND","1900-01-01","2014-01-01","ND","CALDAS","PENSILVANIA","169",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","25","25878","NO ACTIVO","INDIGENA","1900-01-01","2014-01-01","Hombre","CUNDINAMARCA","VIOTA","Colombia","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","47","47030","NO ACTIVO","ND","1900-01-01","2009-01-01","Hombre","MAGDALENA","ALGARROBO","COLOMBIA","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","23","23807","ACTIVO","INDIGENA","1900-01-01","2007-01-01","Hombre","CORDOBA","TIERRALTA","COLOMBIA","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","86","86568","ACTIVO","ND","1900-01-01","2008-01-01","Mujer","PUTUMAYO","PUERTO ASIS","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","25","25743","NO ACTIVO","ND","1900-01-01","2006-01-01","Hombre","CUNDINAMARCA","SILVANIA","Colombia",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","23","23672","NO ACTIVO","ND","1900-01-01","2008-01-01","Hombre","CORDOBA","SAN ANTERO","Colombia",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","44","44650","ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2008-01-01","Mujer","LA GUAJIRA","SAN JUAN DEL CESAR","Colombia","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","41","41319","NO ACTIVO","ND","1900-01-01","2016-01-01","Mujer","HUILA","GUADALUPE","Colombia","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","52","52207","ACTIVO","ND","1900-01-01","2008-01-01","Mujer","NARIÑO","CONSACA","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","76","76109","ACTIVO","ND","1900-01-01","2006-01-01","Mujer","VALLE","BUENAVENTURA","Colombia","18-29","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","05","05756","ACTIVO","ND","1900-01-01","2009-01-01","Hombre","ANTIOQUIA","SONSON","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","47","47980","ACTIVO","ND","1900-01-01","2016-01-01","Mujer","MAGDALENA","ZONA BANANERA","ND","18-29","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","17","17001","ACTIVO","ND","1900-01-01","2012-01-01","Mujer","CALDAS","MANIZALES","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"9","0","0","13","13001","NO ACTIVO","ND","1900-01-01","2014-01-01","ND","BOLIVAR","CARTAGENA","169",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","23","23807","ACTIVO","RAIZAL","1900-01-01","2008-01-01","Mujer","CORDOBA","TIERRALTA","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","41","41349","ACTIVO","ND","1900-01-01","2018-01-01","Hombre","HUILA","HOBO","Colombia",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"16","0","0","05","05138","NO ACTIVO","ND","1900-01-01","2006-01-01","ND","ANTIOQUIA","CAÑASGORDAS","169",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","No Definido","0 - 1.500.000","0 - 1.300.000"
"1","0","0","13","13001","NO ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2007-01-01","Mujer","BOLIVAR","CARTAGENA","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","52","52418","NO ACTIVO","ND","1900-01-01","2005-01-01","Hombre","NARIÑO","LOS ANDES","Colombia","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","47","47288","ACTIVO","ND","1900-01-01","2009-01-01","Mujer","MAGDALENA","FUNDACION","Colombia","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","15","15224","ACTIVO","ND","1900-01-01","2015-01-01","ND","BOYACA","CUCAITA","169",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","05","05649","NO ACTIVO","ND","1900-01-01","2014-01-01","ND","ANTIOQUIA","SAN CARLOS","169",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","44","44001","NO ACTIVO","ND","1900-01-01","2009-01-01","Hombre","LA GUAJIRA","RIOHACHA","169",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","05","05313","ACTIVO","ND","1900-01-01","2007-01-01","Mujer","ANTIOQUIA","GRANADA","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","25","25286","ACTIVO","ND","1900-01-01","2014-01-01","Hombre","CUNDINAMARCA","FUNZA","Colombia","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","66","66318","ACTIVO","ND","1900-01-01","2008-01-01","Hombre","RISARALDA","GUATICA","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","68","68385","NO ACTIVO","ND","1900-01-01","2007-01-01","Mujer","SANTANDER","LANDAZURI","Colombia",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","54","54003","NO ACTIVO","ND","1900-01-01","2018-01-01","Mujer","NORTE DE SANTANDER","ABREGO","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"5","0","0","73","73024","NO ACTIVO","ND","1900-01-01","2016-01-01","Mujer","TOLIMA","ALPUJARRA","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
