"nombre","nit","tipo_empresa","espyme","ubicacion","fecha_creacion","pais","departamento","municipio","codigo_categoria_principal","descripcion_categoria_principal","tipo_doc_representante_legal","num_doc_representante_legal","nombre_representante_legal","codigo"
"Red de Protección al Consumidor","800176089","Otras Entidades públicas","No","No Definido","2019-01-28T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","706437423"
"ESTABLECIMIENTO PENITENCIARIO DE MEDIANA SEGURIDAD Y CARCELARIO DE TITIRIBI","811010122","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-01-24T00:00:00.000","No Definido","Antioquia","Titiribí","ND","No Definido","No Definido","No Definido","No Definido","703858308"
"SENA REGIONAL DISTRITO CAPITAL Grupo Administrativo Intercentros CTCM","899999034","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-03-16T00:00:00.000","No Definido","Distrito Capital de Bogotá","Bogotá","ND","No Definido","No Definido","No Definido","No Definido","704160571"
"ALCALDÍA MUNICIPIO DE CÓRDOBA - QUINDIO","890001061","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-01-17T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","703776666"
"Yeimi Lorena Jiménez Rojas","1000327796","Asociaciones","No","No Definido","2021-01-20T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","712370840"
"CONSORCIO MAXI INFRAESTRUCTURA 2022","No Definido","Consorcio","No","No Definido","2022-06-21T00:00:00.000","No Definido","Antioquia","Medellín","ND","No Definido","No Definido","No Definido","No Definido","718149156"
"UNIÓN TEMPORAL MAGDALENA KPCI","No Definido","Unión Temporal","No","No Definido","2022-06-21T00:00:00.000","No Definido","Distrito Capital de Bogotá","Bogotá","ND","No Definido","No Definido","No Definido","No Definido","718149107"
"wiliam angulo caicedo","14471897","Otras Entidades públicas","No","No Definido","2021-10-08T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","715406591"
"FISCALÍA GENERAL DE LA NACIÓN REGIONAL PACÍFICO","800187575","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-07-05T00:00:00.000","No Definido","Valle del Cauca","Cali","ND","No Definido","No Definido","No Definido","No Definido","704795558"
"INSTITUTO DE TRANSPORTES Y TRANSITO DEL HUILA","800115005","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-02-07T00:00:00.000","No Definido","Huila","Rivera","ND","No Definido","No Definido","No Definido","No Definido","703962746"
"ALCALDIA MUNICIPIO DE EL PEÑOL","814002243","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-06-11T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","710106147"
"LUZ ANGELA CESPEDES CESPEDES","21191777","Persona Natural colombiana","No","No Definido","2022-08-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","21191777","LUZ ANGELA CESPEDES CESPEDES","718734668"
"UNIDAD PRESTADORA DE SALUD BOGOTÁ","901361596","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-02-25T00:00:00.000","No Definido","Distrito Capital de Bogotá","Bogotá","ND","No Definido","No Definido","No Definido","No Definido","709033765"
"Gobernación del Valle","6500135","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2021-07-23T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","714482429"
"maria alejandra echeverry gutierrez","1094949682","Otras Entidades públicas","No","No Definido","2020-04-11T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","709477459"
"CONCEJO MUNICIPAL DE CALAMAR GUAVIARE","800191431","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-11-30T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","711931683"
"INSTITUTO COLOMBIANO AGROPECUARIO - SECCIONAL CESAR","8999999069","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-02-21T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","708991328"
"CGR GERENCIA DEPARTAMENTAL HUILA","899999067","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-01-21T00:00:00.000","No Definido","Huila","Neiva","ND","No Definido","No Definido","No Definido","No Definido","708597562"
"UNION TEMPORAL ANTIVIRUS 2022","901572694","Unión Temporal","No","No Definido","2022-02-10T00:00:00.000","No Definido","Distrito Capital de Bogotá","Bogotá","ND","No Definido","No Definido","No Definido","No Definido","717111157"
"MINISTERIO DE TRABAJO-DIRECCION TERRITORIAL DE CASANARE","844003466","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-01-10T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","703685065"
"INSTITUCION EDUCATIVA CEINAR","891104948","Otras Entidades públicas","No","No Definido","2022-08-04T00:00:00.000","No Definido","Huila","Neiva","ND","No Definido","No Definido","No Definido","No Definido","718673205"
"INSTITUCION  EDUCATIVA LA ASUNCION","891103184","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-08-16T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705043461"
"MARINELLA BALLEN GALVIS","46371869","Persona Natural colombiana","No","No Definido","2022-08-08T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","46371869","MARINELLA BALLEN GALVIS","718725559"
"JIHAD ADRIAN ARCHBOLD FORBES","1123620458","Persona Natural colombiana","No","No Definido","2022-08-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","1123620458","JIHAD ADRIAN ARCHBOLD FORBES","718732647"
"gobernacion de san andres isla","18005579","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-01-22T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","708612122"
"ALCALDIA CHAGUANI CUNDINAMARCA","8999994002","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2017-02-01T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","701722233"
"INSTITUCION EDUCATIVA DE SANTA COA","806014548","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-09-26T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","711252197"
"mireya anacoa uni","1061694431","Otras Entidades públicas","No","No Definido","2021-08-06T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","714658077"
"VIAL OTUN 2204","No Definido","Consorcio","No","No Definido","2022-08-09T00:00:00.000","No Definido","Caldas","Manizales","ND","No Definido","No Definido","No Definido","No Definido","718727571"
"Institucion Educativa Rafael Reyes","846002754","Otras Entidades públicas","No","No Definido","2018-09-25T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705268043"
"ERIT JAROL GUTIERREZ PEÑARNADA","84084276","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2021-10-14T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","715482568"
"ESE HOSPITAL SAN JUAN","812003851","Otras Entidades públicas","No","No Definido","2020-10-14T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","711439299"
"Personeria Municipal de San Andres de Cuerquia","8909818683","Otras Entidades públicas","No","No Definido","2020-11-30T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","711931303"
"superintendencia de notariado y registro","8999990070","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-04-10T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704278290"
"CONSORCIO DESARROLLO RICAURTE","No Definido","Consorcio","No","No Definido","2022-08-09T00:00:00.000","No Definido","Cundinamarca","Ricaurte","ND","No Definido","No Definido","No Definido","No Definido","718740335"
"FEF Computer LTDA","900033878","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2021-08-27T00:00:00.000","No Definido","Distrito Capital de Bogotá","Bogotá","ND","No Definido","No Definido","No Definido","No Definido","714901733"
"concejo municipal chiscas","8260037362","Otras Entidades públicas","No","No Definido","2019-04-26T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","706996386"
"DAYHANA ANDREA VILLEGAS MEJIA","1116264864","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2021-02-04T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","712526052"
"ICBF","899999239","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2019-12-31T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","708365119"
"Institucio Educativa Departamental de Desarrollo Rural","832001261","Otras Entidades públicas","No","No Definido","2019-01-31T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","706473766"
"Dirección General Maritima","835000771","Otras Entidades públicas","No","No Definido","2020-05-04T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","709705768"
"SISTEMA ESTRATEGICO DE TRANSPORTE PUBLICO DE PASAJEROS - SETP -  DE POPAYAN","900323358","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2021-04-21T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","713376770"
"EMPRESA DE DESARROLLO URBANO Y RURAL DEL MUNICIPIO DE BELLO","901465133","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2021-04-27T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","713456861"
"COLEGIO EDUARDO SANTOS I.E.D.","830034079","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-04-17T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704317239"
"INSTITUTO DE DEPORTE Y RECREACIÓN DEL MUNICIPIO DE SAN GIL","900297213","Otras Entidades públicas","No","No Definido","2020-08-13T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","710760646"
"ASAMBLEA DEPARTAMENTAL DEL AMAZONAS","838000125","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-10-24T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705443471"
"Diego Felipe Perdomo Juya","1015463992","Persona Natural colombiana","No","No Definido","2022-08-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","1015463992","Diego Felipe Perdomo Juya","718740525"
"YAMITH MONTERROSA","900941468","Otras Entidades públicas","No","No Definido","2018-01-15T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","703740001"
"ALCALDÍA MUNICIPAL DE FLORENCIA","8001884921","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-07-22T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","710524430"
"central urgencias louis pasteur","1106786502","Otras Entidades públicas","No","No Definido","2020-02-21T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","708996038"
"INSTITUCION  EDUCATIVA MIGUEL ANTONIO CARO MANIZALES","8000064801","Otras Entidades públicas","No","No Definido","2020-09-28T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","711268474"
"NICOLE VANESSA REATIGA QUIROZ","1096240042","Otro","No","No Definido","2022-08-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","1096240042","NICOLE VANESSA REATIGA QUIROZ","718740475"
"Juan Sebastián Torres Grisales","1094936431","Persona Natural colombiana","No","No Definido","2022-08-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","1094936431","Juan Sebastián Torres Grisales","718737414"
"CONCEJA MUNICIPAL DE CHIRIGUANA","800231253","Otras Entidades públicas","No","No Definido","2018-11-23T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705728160"
"JAIRO IVAN MENDEZ DIAZ","80427475","Asociaciones","No","No Definido","2018-08-22T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705069029"
"EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE CAMPOALEGRE SOCIEDAD ANÓNIMA EMPRESA DE SERVICIOS PÚBLICOS","900168928","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2019-01-02T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","706149366"
"EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD CON CAMA MANUEL H ZABALETA G","9000635339","Otras Entidades públicas","No","No Definido","2019-03-19T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","706801487"
