"codigo","tipo","nombre","deporte","direccion","telefono","municipio","departamento","paginaweb","email","ubicacion","razonsocial","claseubicacion","localidadcomuna","descripcion","latitud","longitud","urlimagen"
"1891","ESCENARIO","CANCHA MULTIPLE DE LA FUNDACION SERVICIO JUVENIL","Recreativo y Educación Fisíca","CL 39 N? 3-40","4421624","CALI","VALLE DEL CAUCA","bosconiavalle@emcali.net.co","bosconiavalle@emcali.net.co","Otro","FUNDACION SERVICIO JUVENIL","Zona Urbana","COMUNA CUATRO","CANCHA MULTIPLE","3.461823874","-76.51077176","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/411.png"
"1101","ESCENARIO","CANCHA MULTIPLE DEL BARRIO BELLO HORIZONTE","Recreativo y Deportivo","KR 18 CON CL 30","7444082","TUNJA","BOYACA","recreacionydeportetunja@irdet.go.co","recreacionydeportetunja@irdet.go.co","Otro","JUNTA DE ACCION COMUNAL DEL BARRIO BELLO HORIZONTE","Zona Urbana","SIN COMUNAS","CANCHA MULTIPLE","5.544872","-73.36699517","http://www.visorgeocoldeportes.gov.co/images/escenarios/15001/101.png"
"1485","ESCENARIO","CANCHA DE BALONCESTO N°5 DE LA UNIDAD DEPORTIVA PANAMERICANA JAIME APARICIO","Deportivo","CL 9 N? 37A-01","5566412","CALI","VALLE DEL CAUCA","oscar.guerrero@cali.gov.co","oscar.guerrero@cali.gov.co","Complejo deportivo","SECRETARIA DE  RECREACION Y DEPORTES DE SANTIAGO DE CALI","Zona Urbana","COMUNA DIECINUEVE","CANCHA DE BALONCESTO","3.425094812","-76.53748281","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/5.png"
"865","ESCENARIO","CANCHA DE BALONCESTO N° 2 POLIDEPORTIVO LA MAGDALENA","Deportivo","KR 37C CON CL36B","3640742","BARRANQUILLA","ATLANTICO","svasquez@barranquilla.gov.co","svasquez@barranquilla.gov.co","Otro","INSTITUTO MUNICIPAL DE RECREACION Y DEPORTE DE BARRANQUILLA - IMRD","Zona Urbana","SIN COMUNAS","CANCHA DE BALONCESTO","10.9429945","-74.79264917","http://www.visorgeocoldeportes.gov.co/images/escenarios/"
"363","LIGAS","LIGA DE LEVANTAMIENTO DE PESAS DE CAQUETA","LEVANTAMIENTO DE PESAS","KR 11 VILLA OLIMPICA",,"FLORENCIA","CAQUETA","jairopesas@hotmail.com","jairopesas@hotmail.com",,,,,,"1.608767689","-75.60522752",
"1901","ESCENARIO","CANCHA DE MICROFUTBOL SINTETICA DEL CLUB DEPORTIVO BERNABEU","Recreativo y Deportivo","KR 5 NORTE N? 52-26","4118045","CALI","VALLE DEL CAUCA","bernabeucali@gmail.com","bernabeucali@gmail.com","Club","CLUB DEPORTIVO BERNABEU","Zona Urbana","COMUNA CUATRO","CANCHA DE MICROFUTBOL SINTETICA","3.478296795","-76.50494509","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/421.png"
"2022","ESCENARIO","CANCHA DE VOLEIBOL DE LA UNIVERSIDAD DEL VALLE","Recreativo y Educación Fisíca","CL 13 N? 100-00","3315193","CALI","VALLE DEL CAUCA","cesar.bolanos@univalle.edu.co","cesar.bolanos@univalle.edu.co","Universidad o centro de educaci? superior","UNIVERSIDAD DEL VALLE","Zona Urbana","COMUNA DIECISIETE","CANCHA DE VOLEIBOL","3.370268306","-76.53170676","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/542.png"
"520","LIGAS","LIGA DE NATACION DE NARIÑO","NATACION","KR 24 N° 19-43",,"PASTO","NARIÑO","liganar@hotmail.com","liganar@hotmail.com",,,,,,"1.214337712","-77.27769898",
"76","CLUBES","CALI RACING CLUB","AUTOMOVILISMO","AV 5 NORTE N° 51-53","3206869590","CALI","VALLE DEL CAUCA",,"flacoaguirre50@hotmail.com",,,,,,"3.477119059","-76.50725096",
"1032","ESCENARIO","CANCHA DE FUTBOL DEL BARRIO CALAMARES","Deportivo","MZ 92 ETAPA 6 BARRIO CLAMARES","0","CARTAGENA DE INDIAS","BOLIVAR","www.idercartagenadeindias.info","www.idercartagenadeindias.info","Otro","INSTITUTO DISTRITAL DE DEPORTE Y RECREACION DE CARTAGENA - IDER","Zona Urbana","UNIDAD COMUNERA DE GOBIERNO 8","CANCHA DE FUTBOL","10.39636406","-75.49734172","http://www.visorgeocoldeportes.gov.co/images/escenarios/13001/400.png"
"1291","ESCENARIO","CANCHA MULTIPLE DEL COLEGIO AMERICANO","Deportivo","CL 21 10-40","8353051","GIRARDOT","CUNDINAMARCA","colamer920@yahoo.es","colamer920@yahoo.es","Establecimiento educativo","COLEGIO AMERICANO","Zona Urbana","SIN COMUNAS","CANCHA MULTIPLE","4.299211833","-74.80418883","http://www.visorgeocoldeportes.gov.co/images/escenarios/25307/1.png"
"2476","ESCENARIO","CANCHA MICRO FUTBOL DE LA INSTITUCION EDUCATIVA RODRIGO LLOREDA CAICEDO","Recreativo y Educación Fisíca","KR 30 N? 44 A 21","4377749","CALI","VALLE DEL CAUCA","0","0","Establecimiento educativo","INSTITUCION EDUCATIVA RODRIGO LLOREDA CAICEDO","Zona Urbana","COMUNA TRECE","CANCHA DE MICROFUTBOL","3.417850909","-76.4980155","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/996.png"
"485","LIGAS","LIGA DE TAEKWONDO DEL MAGDALENA","TAEKWONDO","KR 19 N° 14-21","4206293","SANTA MARTA","MAGDALENA",,,,,,,,"11.24127287","-74.19382787",
"2141","ESCENARIO","CANCHA DE FUTBOL DE LA INSTITUCION EDUCATIVA POLITECNICO COMERCIAL","Recreativo y Educación Fisíca","KR 62 N? 2-28","5513540","CALI","VALLE DEL CAUCA","politecnico@emcal.net.co","politecnico@emcal.net.co","Establecimiento educativo","INSTITUCION EDUCATIVA POLITECNICO COMERCIAL","Zona Urbana","COMUNA DIECINUEVE","CANCHA DE FUTBOL","3.402518732","-76.55464941","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/661.png"
"200","LIGAS","LIGA DE JUDO DE ANTIOQUIA","JUDO","CL 48 70-100 OFICINA 4 COLISEO DE COMBATE UNIDAD DEPORTIVAÁ ATANASIO GIRARDOT",,"MEDELLÍN","ANTIOQUIA","comunicacionesjudoant@gmail.com","comunicacionesjudoant@gmail.com",,,,,,"6.254931063","-75.58811276",
"2371","ESCENARIO","CANCHA MULTIPLE DEL BARRIO REPUBLICA DE ISRRAEL","Recreativo y Deportivo","KR 43 CON CL 46","5566409","CALI","VALLE DEL CAUCA","oscar.guerrero@cali.gov.co","oscar.guerrero@cali.gov.co","Otro","SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI","Zona Urbana","COMUNA DIECISEIS","CANCHA MULTIPLE","3.405317291","-76.51056749","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/891.png"
"1850","ESCENARIO","SALON DE SQUASH DEL CLUB DEPORTIVO CALI SEDE URBANA","Deportivo","CL 34 N? 2BN-75","6880808","CALI","VALLE DEL CAUCA","auribe@deportivocali.com.co","auribe@deportivocali.com.co","Club","CLUB DEPORTIVO CALI SEDE URBANA","Zona Urbana","COMUNA DOS","SALON DE SQUASH","3.471389054","-76.52570161","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/370.png"
"2033","ESCENARIO","CANCHA DE TENIS DE LA UNIVERSIDAD SAN BUENAVENTURA","Recreativo y Educación Fisíca","AV 10 DE MAYO LA UMBRIA VIA PANCE","3182200","CALI","VALLE DEL CAUCA","cmillan@usbcali.edu.co","cmillan@usbcali.edu.co","Universidad o centro de educaci? superior","UNIVERSIDAD SAN BUENAVENTURA","Zona Urbana","COMUNA VEINTIDOS","CANCHA DE TENIS","3.346972554","-76.54627259","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/553.png"
"578","LIGAS","LIGA DE BALONCESTO DE RISARALDA","BALONCESTO","KR 8 CLS 36 Y 37",,"PEREIRA","RISARALDA","ligabaloncesto@hotmail.com","ligabaloncesto@hotmail.com",,,,,,"4.81513356","-75.70915214",
"360","LIGAS","LIGA DE BALONCESTO DE CAQUETA","BALONCESTO","KR 12 N° 9-87 BARRIO JUAN XXIII","3014060767","FLORENCIA","CAQUETA","marrogal@hotmail.com","marrogal@hotmail.com",,,,,,"1.610331005","-75.61088608",
"1911","ESCENARIO","CANCHA DE VOLEIBOL DEL COLEGIO INEM JORGE ISACCS","Recreativo y Educación Fisíca","KR 5 NORTE N?6N-126","4470128","CALI","VALLE DEL CAUCA","www.inem.com","www.inem.com","Establecimiento educativo","COLEGIO INEM JORGE ISACCS","Zona Urbana","COMUNA CUATRO","CANCHA DE VOLEIBOL","3.481413991","-76.50219601","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/431.png"
"1037","ESCENARIO","CANCHA MULTIPLE FRENTE AL CLUB NAVAL BARRIO CASTILLO GRANDE","Deportivo","CL 5A KR14 BARRIO CASTILLO GRANDE","0","CARTAGENA DE INDIAS","BOLIVAR","www.idercartagenadeindias.info","www.idercartagenadeindias.info","Otro","INSTITUTO DISTRITAL DE DEPORTE Y RECREACION DE CARTAGENA - IDER","Zona Urbana","UNIDAD COMUNERA DE GOBIERNO 1","CANCHA MULTIPLE","10.39152355","-75.54703253","http://www.visorgeocoldeportes.gov.co/images/escenarios/13001/409.png"
"138","FEDERACIONES","FEDERACION DE LEVANTAMIENTO DE PESAS","LEVANTAMIENTO DE PESAS","COLISEO MARIA ISABEL URRUTIA","3147240223","CALI","VALLE DEL CAUCA",,"colombiafedepesas@hotmail.com",,,,,,"3.4042912","-76.5215005",
"629","LIGAS","LIGA DE BALONCESTO DE SANTANDER","BALONCESTO","CL 19 N° 31-54 BARRIO SAN ALONSO",,"BUCARAMANGA","SANTANDER","ligasan2010@gmail.com","ligasan2010@gmail.com",,,,,,"7.131095018","-73.11637689",
"220","LIGAS","LIGA DE MOTOCICLISMO DEL ATLANTICO","MOTOCICLISMO","CL 74 N° 44-17","3008001687","BARRANQUILLA","ATLANTICO",,,,,,,,"10.9939165","-74.80853441",
"1284","ESCENARIO","CANCHA DE MICROFUTBOL CUBIERTA LA MACARENA","Recreativo y Deportivo","CL 25 KR 5","8868181","FUSAGASUGÁ","CUNDINAMARCA","www.fusagasuga-cundinamarca.gov.co","www.fusagasuga-cundinamarca.gov.co","Otro","IDERF ALCALDIA DE FUSAGASUGA","Zona Urbana","SIN COMUNAS","CANCHA MICROFUTBOL PLACA CUBIERTA","4.325615562","-74.36676683","http://www.visorgeocoldeportes.gov.co/images/escenarios/25290/46.png"
"1842","ESCENARIO","CANCHA MULTIPLE DEL COLEGIO HISPANOAMERICANO","Recreativo y Educación Fisíca","AV 3C N? 35N-55","6613399","CALI","VALLE DEL CAUCA","rectoria@colegiohispano.edu.co","rectoria@colegiohispano.edu.co","Establecimiento educativo","COLEGIO HISPANOAMERICANO","Zona Urbana","COMUNA DOS","CANCHA MULTIPLE","3.473537306","-76.52266866","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/362.png"
"2486","ESCENARIO","CANCHA DE FUTBOL DEL BARRIO RODRIGO LARA","Recreativo y Deportivo","CL 72U CON KR 27G","5566409","CALI","VALLE DEL CAUCA","oscar.guerrero@cali.gov.co","oscar.guerrero@cali.gov.co","Otro","SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI","Zona Urbana","COMUNA TRECE","CANCHA DE FUTBOL","3.424865167","-76.48918409","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/1006.png"
"1726","ESCENARIO","CANCHA DE BALONCESTO DEL BARRIO ATANASIO GIRARDOT","Recreativo y Deportivo","CL 42 KR 16","5566684","CALI","VALLE DEL CAUCA","oscar.guerrero@cali.gov.co","oscar.guerrero@cali.gov.co","Otro","SECRETARIA DE  RECREACION Y DEPORTES DE SANTIAGO DE CALI","Zona Urbana","COMUNA OCHO","CANCHA DE BALONCESTO","3.443356648","-76.50465858","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/246.png"
"1091","ESCENARIO","CANCHA MULTIPLE DEL COLEGIO COOPERATIVO  COOSERVICIOS","Deportivo","CL 5 1-00","3115731110","TUNJA","BOYACA","cooservitun@gmail.com","cooservitun@gmail.com","Establecimiento educativo","COLEGIO COOPERATIVO  COOSERVICIOS","Zona Urbana","SIN COMUNAS","CANCHA MULTIPLE","5.516077667","-73.35728783","http://www.visorgeocoldeportes.gov.co/images/escenarios/15001/91.png"
"2083","ESCENARIO","PISCINA SEMIOLIMPICA DEL CLUB SOCIAL Y DEPORTIVO TEQUENDAMA","Recreativo y Deportivo","KR 53 N? 7-111","5131594","CALI","VALLE DEL CAUCA","clubtequendama2@hotmail.com","clubtequendama2@hotmail.com","Club","CLUB SOCIAL Y DEPORTIVO TEQUENDAMA","Zona Urbana","COMUNA DIECINUEVE","PISCINA SEMIOLIMPICA","3.412878964","-76.54453008","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/603.png"
"2270","ESCENARIO","CANCHA MULTIPLE DEL POLIDEPORTIVO DESCUBRIMIENTO","Recreativo y Deportivo","CL 23 N? 35 00","3350690","CALI","VALLE DEL CAUCA","www.cprcali.org","www.cprcali.org","Complejo recreativo","CORPORACION PARA LA RECREACION POPULAR","Zona Urbana","COMUNA DIEZ","CANCHA MULTIPLE","3.422439462","-76.52148142","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/790.png"
"1036","ESCENARIO","CAMPO DE BEISBOL EL CAMPITO BARRIO BOCAGRANDE","Deportivo","BARRIO BOCAGRANDE","0","CARTAGENA DE INDIAS","BOLIVAR","www.idercartagenadeindias.info","www.idercartagenadeindias.info","Otro","INSTITUTO DISTRITAL DE DEPORTE Y RECREACION DE CARTAGENA - IDER","Zona Urbana","UNIDAD COMUNERA DE GOBIERNO 1","CAMPO DE BEISBOL","10.39602128","-75.55691784","http://www.visorgeocoldeportes.gov.co/images/escenarios/13001/408.png"
"845","ESCENARIO","CANCHA MULTIPLE PARQUE LA 86 LAS FLORES","Deportivo","CL 86 A KR 108 ESQ","3399888","BARRANQUILLA","ATLANTICO","svasquez@barranquilla.gov.co","svasquez@barranquilla.gov.co","Otro","INSTITUTO MUNICIPAL DE RECREACION Y DEPORTE DE BARRANQUILLA - IMRD","Zona Urbana","SIN COMUNAS","CANCHA MULTIPLE","11.04145493","-74.82589198","http://www.visorgeocoldeportes.gov.co/images/escenarios/08001/369.png"
"182","LIGAS","LIGA DE FUTBOL DE ANTIOQUIA","FUTBOL","CL 50 N° 71-201",,"MEDELLÍN","ANTIOQUIA","fedefutbolant@une.net.co","fedefutbolant@une.net.co",,,,,,"6.259155362","-75.58775478",
"531","LIGAS","LIGA DE MOTOCICLISMO DE NARIÑO","MOTOCICLISMO","CL 18 N° 23-39","3127763534","PASTO","NARIÑO","ligamotociclismonarino@yahoo.es","ligamotociclismonarino@yahoo.es",,,,,,"1.213326193","-77.27830713",
"1420","ESCENARIO","PISTA ATLETICA DE LA UNIVERSIDAD TECNOLOGICA DE PEREIRA","Deportivo","LA JULITA ALAMOS","3137300","PEREIRA","RISARALDA","waldino@utp.edu.co","waldino@utp.edu.co","Universidad o centro de educaci? superior","UNIVERSIDAD TEGNOLOGICA DE PEREIRA","Zona Urbana","COMUNA UNIVERSIDAD","PISTA DE ATLETISMO","4.796693","-75.68723417","http://www.visorgeocoldeportes.gov.co/images/escenarios/66001\116.png"
"569","LIGAS","LIGA DE PATINAJE DE QUINDIO","PATINAJE","KR 14 CL 7 PARQUE DE LA VIDA PATINODROMO DEL CAFE",,"ARMENIA","QUINDIO","johuzumon@hotmail.com","johuzumon@hotmail.com",,,,,,"4.539421933","-75.66727516",
"1648","ESCENARIO","CANCHA MULTIPLE N°1 DEL BARRIO PUERTO MALLARINO","Recreativo y Deportivo","CL 81 KR 11","5566684","CALI","VALLE DEL CAUCA","oscar.guerrero@cali.gov.co","oscar.guerrero@cali.gov.co","Otro","SECRETARIA DE  RECREACION Y DEPORTES DE SANTIAGO DE CALI","Zona Urbana","COMUNA VEINTIUNO","CANCHA MULTIPLE","3.448394819","-76.47724713","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/168.png"
"1628","ESCENARIO","CANCHA MULTIPLE N°3  DEL BARRIO ALFONSO LOPEZ","Recreativo y Deportivo","CL 81 KR 7LBIS","5566684","CALI","VALLE DEL CAUCA","oscar.guerrero@cali.gov.co","oscar.guerrero@cali.gov.co","Otro","SECRETARIA DE  RECREACION Y DEPORTES DE SANTIAGO DE CALI","Zona Urbana","COMUNA SIETE","CANCHA MULTIPLE","3.458420049","-76.47872032","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/148.png"
"2182","ESCENARIO","CANCHA DE TENIS DEL CLUB CAMPESTRE DE CALI","Recreativo y Deportivo","CL 5A CON KR 100","3336000","CALI","VALLE DEL CAUCA","directorrh@campestrecali.org","directorrh@campestrecali.org","Club","CLUB CAMPESTRE DE CALI","Zona Urbana","COMUNA VEINTIDOS","CANCHA DE TENIS","3.368486694","-76.54765176","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/702.png"
"1446","ESCENARIO","CANCHA MULTIPLE DEL BARRIO EL DORADO 1","Deportivo","BARRIO EL DORADO 1MZ 10","3248001","PEREIRA","RISARALDA",,,"Otro","SECRETARIA MUNICIPAL DE RECREACION Y DEPORTE","Zona Urbana","COMUNA CONSOTA","CANCHA MULTIPLE","4.802326333","-75.71954","http://www.visorgeocoldeportes.gov.co/images/escenarios/66001\272.png"
"2058","ESCENARIO","CANCHA MULTIPLE DE LA UNIVERSIDAD DEL VALLE","Recreativo y Educación Fisíca","CL 4 CON KR 36","5542454","CALI","VALLE DEL CAUCA","cesar.bolanos@univalle.edu.co","cesar.bolanos@univalle.edu.co","Universidad o centro de educaci? superior","UNIVERSIDAD DEL VALLE","Zona Urbana","COMUNA DIECINUEVE","CANCHA MULTIPLE","3.43115481","-76.54601359","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/578.png"
"1483","ESCENARIO","CANCHA DE BALONCESTO N°3 DE LA UNIDAD DEPORTIVA PANAMERICANA JAIME APARICIO","Deportivo","CL 9 N? 37A-01","5566412","CALI","VALLE DEL CAUCA","oscar.guerrero@cali.gov.co","oscar.guerrero@cali.gov.co","Complejo deportivo","SECRETARIA DE  RECREACION Y DEPORTES DE SANTIAGO DE CALI","Zona Urbana","COMUNA DIECINUEVE","CANCHA DE BALONCESTO","3.424893044","-76.53768579","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/3.png"
"1805","ESCENARIO","PISTA DE TROTE DE LA UNIDAD RECREATIVA EL RINCON DE PACARA","Recreativo","AV 2G 58N-100","6653948","CALI","VALLE DEL CAUCA","rincondepacara@crcali.org","rincondepacara@crcali.org","Complejo deportivo","UNIDAD RECREATIVA EL RINCON DE PACARA","Zona Urbana","COMUNA DOS","PISTA DE TROTE","3.483210244","-76.51080948","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/325.png"
"2142","ESCENARIO","CANCHA DE VOLEIBOL DE LA INSTITUCION EDUCATIVA POLITECNICO COMERCIAL","Recreativo y Educación Fisíca","KR 62 N? 2-28","5513540","CALI","VALLE DEL CAUCA","politecnico@emcal.net.co","politecnico@emcal.net.co","Establecimiento educativo","INSTITUCION EDUCATIVA POLITECNICO COMERCIAL","Zona Urbana","COMUNA DIECINUEVE","CANCHA DE VOLEIBOL","3.403312439","-76.55462883","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/662.png"
"5","CLUBES","CLUB DE AUTOMOVILISMO  4X4 PAISAS TROCHANDO","AUTOMOVILISMO","KR 43 N°47-68","542397878","MEDELLÍN","ANTIOQUIA",,"4x4@epm.net.co",,,,,,"6.244356297","-75.56429966",
"2309","ESCENARIO","CANCHA DE FUTBOL DEL POLIDEPORTIVO DEL BARRIO LA SELVA","Recreativo y Deportivo","KR 47A CON CL 13C","3355164","CALI","VALLE DEL CAUCA","oscar.guerrero@cali.gov.co","oscar.guerrero@cali.gov.co","Otro","SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI","Zona Urbana","COMUNA DIEZ","CANCHA DE FUTBOL","3.410540745","-76.5304718","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/829.png"
"1737","ESCENARIO","CANCHA MULTIPLE N°2 DEL PARQUE  RECREATIVO EL OBRERO","Recreativo y Deportivo","CL 25 N? 9A-10","5566684","CALI","VALLE DEL CAUCA","oscar.guerrero@cali.gov.co","oscar.guerrero@cali.gov.co","Complejo recreativo","SECRETARIA DE  RECREACION Y DEPORTES DE SANTIAGO DE CALI","Zona Urbana","COMUNA OCHO","CANCHA MULTIPLE","3.450628227","-76.51821739","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/257.png"
"1961","ESCENARIO","CANCHA DE FUTBOL DEL BARRIO LOS GUAYACANES","Recreativo y Deportivo","KR 2 CON CL 67","5566409","CALI","VALLE DEL CAUCA","oscar.guerrero@cali.gov.co","oscar.guerrero@cali.gov.co","Otro","SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI","Zona Urbana","COMUNA CINCO","CANCHA DE FUTBOL","3.471816018","-76.48819363","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/481.png"
"737","LIGAS","LIGA DE FUTBOL DEL PUTUMAYO","FUTBOL","CL 7 N° 3B-16 BARRIO JOSÚ MARÝA HERNßNDEZ","3143317890","MOCOA","PUTUMAYO","alieduardomustafa@hotmail.com","alieduardomustafa@hotmail.com",,,,,,"1.14496721","-76.64506387",
"568","LIGAS","LIGA DE MOTOCICLISMO DE QUINDIO","MOTOCICLISMO","CL 13 N 20-15","3155647554","ARMENIA","QUINDIO","liquinmotos@hotmail.com","liquinmotos@hotmail.com",,,,,,"4.55581759","-75.66511703",
"2444","ESCENARIO","CANCHA MULTIPLE DE LA INSTITUCION EDUCATIVA JULIO CAICEDO Y TELLEZ","Recreativo y Educación Fisíca","CL 59 CON KR 24A","4442238","CALI","VALLE DEL CAUCA","0","0","Establecimiento educativo","INSTITUCION EDUCATIVA JULIO CAICEDO Y TELLEZ","Zona Urbana","COMUNA DOCE","CANCHA MULTIPLE","3.440584566","-76.49461709","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/964.png"
"2245","ESCENARIO","GIMNASIO DE LA ESCUELA NACIONAL DEL DEPORTE","Recreativo y Educación Fisíca","CL 9 34 01","5540404","CALI","VALLE DEL CAUCA","p.q.r@endeporte.edu.co.","p.q.r@endeporte.edu.co.","Establecimiento educativo","ESCUELA NACIONAL DEL DEPORTE","Zona Urbana","COMUNA DIECINUEVE","GIMNASIO","3.426652703","-76.53666792","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/765.png"
"690","LIGAS","LIGA DE SOFTBOL DEL VALLE","SOFTBOL","CL 9 N° 34-01  ESTADIO DE SOFTBOL SIMON CARBONEL",,"CALI","VALLE DEL CAUCA","ligavalkecaucanadesoftbol@hotmail.com","ligavalkecaucanadesoftbol@hotmail.com",,,,,,"3.422304595","-76.53576347",
"598","LIGAS","LIGA DE CICLISMO DE RISARALDA","CICLISMO","AV CIRCUNVALAR N° 9-29 KAMIKASE",,"PEREIRA","RISARALDA","kamikase1992@hotmail.com","kamikase1992@hotmail.com",,,,,,"4.808257848","-75.68734485",
"1399","ESCENARIO","CANCHA MULTIPLE DEL BARRIO LAS GAVIOTAS","Deportivo","CL 20 C KR 29","3248001","PEREIRA","RISARALDA",,,"Otro","JUNTA DE ACCION COMUNAL BARRIO LAS GAVIOTAS","Zona Urbana","COMUNA BOSTON","CANCHA MULTIPLE","4.797085333","-75.69768667","http://www.visorgeocoldeportes.gov.co/images/escenarios/66001\95.png"
"563","LIGAS","LIGA DE GIMNASIA DEL QUINDIO","GIMNASIA","KR 19 N° 11 NORTE 33-LA ABADIA BLOQUE 1 APTO 503","3122583831","ARMENIA","QUINDIO","ligaquindianadegimnasia@hotmail.com","ligaquindianadegimnasia@hotmail.com",,,,,,"4.551432025","-75.66556439",
"1111","ESCENARIO","CANCHA MULTIPLE DEL BARRIO EL CARMEN","Deportivo","KR 17A CON CL 25","7435844","TUNJA","BOYACA","recreacionydeportetunja@irdet.go.co","recreacionydeportetunja@irdet.go.co","Otro","JUNTA DE ACCION COMUNAL DEL BARRIO EL CARMEN","Zona Urbana","SIN COMUNAS","CANCHA MULTIPLE","5.540249333","-73.367377","http://www.visorgeocoldeportes.gov.co/images/escenarios/15001/139.png"
"1309","ESCENARIO","CANCHA MULTIPLE DEL BARRIO SANTANDER","Recreativo y Deportivo","KR 8 CON CL 25","0","GIRARDOT","CUNDINAMARCA","deportesgirardot@hotmail.com","deportesgirardot@hotmail.com","Otro","ALCALDIA DE GIRARDOT","Zona Urbana","SIN COMUNAS","CANCHA DE MULTIPLE","4.301063167","-74.80187833","http://www.visorgeocoldeportes.gov.co/images/escenarios/25307/20.png"
"909","ESCENARIO","CANCHA DE MICROFUTBOL EL CAI","Deportivo","MZ 46 LOTE 1 BARRIO LAS GAVIOTAS ETAPA I","0","CARTAGENA DE INDIAS","BOLIVAR","www.idercartagenadeindias.info.co","www.idercartagenadeindias.info.co","Otro","INSTITUTO DISTRITAL DE DEPORTE Y RECREACION DE CARTAGENA - IDER","Zona Urbana","UNIDAD COMUNERA DE GOBIERNO 7","CANCHA DE MICROFUTBOL","10.40173567","-75.48830983","http://www.visorgeocoldeportes.gov.co/images/escenarios/13001/212.png"
"452","LIGAS","LIGA DE MOTOCICLISMO DE HUILA","MOTOCICLISMO","CL 27 N° 6B-50 BARRIO LAS GRANJAS","8628165","NEIVA","HUILA","limotoshuila@hotmail.com","limotoshuila@hotmail.com",,,,,,"2.943452599","-75.29107219",
"2458","ESCENARIO","CANCHA DE BALONCESTO DEL BARRIO CALIXTO SECTOR 1","Recreativo y Deportivo","CL 72 F N 26 03","5566409","CALI","VALLE DEL CAUCA","oscar.guerrero@cali.gov.co","oscar.guerrero@cali.gov.co","Otro","SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI","Zona Urbana","COMUNA TRECE","CANCHA DE BALONCESTO","3.424737671","-76.49736822","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/978.png"
