"pais","conceptozoosanitarioica","numerointerno","numeroacumulado","nombrecodigoestablecimiento","direccion","especie","productos"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","145","145","CTRA CORIA 4 -  SOTOSERRANO - SALAMANCA","CTRA CORIA 4 -  SOTOSERRANO - SALAMANCA","PORCINO","PRODUCTOS CÁRNICOS CURADOS: PALETAS MADURADAS DE CERDO (CON HUESO), JAMÓN MADURADO DE CERDO (CON HUESO), EMBUTIDOS Y PRODUCTOS SIMILARES DE CERDO (MADURADOS O SECOS), LOMO DE CERDO (MADURADO), JAMONES MADURADOS (DESHUESADOS)"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","146","146","CALLE FILIBERTO VILLALOBOS - GUIJUELOS -  SALAMANACA","CALLE FILIBERTO VILLALOBOS - GUIJUELOS -  SALAMANACA","PORCINO","PRODUCTOS CÁRNICOS CURADOS"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","147","147","POLIGONO SECTOR UBZ- 1 PARCELA 2 -  FUENTES DE BEJAR -
SALAMANCA","POLIGONO SECTOR UBZ- 1 PARCELA 2 -  FUENTES DE BEJAR -
SALAMANCA","PORCINO","JAMONES CURADOS Y PRODUCTOS CÁRNICOS"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","148","148","PLAZA PROLONGO, 1 -  CARTAMA - MALAGA","PLAZA PROLONGO, 1 -  CARTAMA - MALAGA","PORCINO","PRODUCTOS CÁRNICOS CURADOS, PRODUCTOS CÁRNICOS TERMOPROCESADOS: PALETAS MADURADAS DE CERDO (CON HUESO), JAMÓN MADURADO DE CERDO (CON HUESO), EMBUTIDOS Y PRODUCTOS SIMILARES DE CERDO (MADURADOS O SECOS), EMBUTIDOS Y PRODUCTOS SIMILARES DE CERDO (COCIDOS), JAMONES MADURADOS (DESHUESADOS)"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","149","149","CTRA. N- 435 KM 234  -  JEREZ DE LOS CABALLEROS -  BADAJOZ","CTRA. N- 435 KM 234  -  JEREZ DE LOS CABALLEROS -  BADAJOZ","PORCINO","PRODUCTOS CÁRNICOS CURADOS"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","150","150","CTRA. PIEDRABUENA, 47 -  LUCIANA
-  CIUDAD REAL","CTRA. PIEDRABUENA, 47 -  LUCIANA
-  CIUDAD REAL","PORCINO","JAMÓN IBÉRICO (CON HUESO), PALETAS MADURADAS DE CERDO (CON HUESO), JAMÓN MADURADO DE CERDO (CON HUESO), EMBUTIDOS Y PRODUCTOS SIMILARES DE CERDO (MADURADOS O SECOS), JAMÓN SERRANO (DESHUESADO), JAMÓN IBÉRICO (DESHUESADO), JAMÓN SERRANO (CON HUESO)"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","151","151","POLÍGON INDUSTRIAL 2, CARRER PLA DE BEGUDA S/N, PARCEL·LA 1.
-  GIRONA -  CATALUÑA","POLÍGON INDUSTRIAL 2, CARRER PLA DE BEGUDA S/N, PARCEL·LA 1.
-  GIRONA -  CATALUÑA","PORCINO","PRODUCTOS CÁRNICOS CURADOS: JAMÓN IBÉRICO (CON HUESO), EMBUTIDOS Y PRODUCTOS SIMILARES DE CERDO (MADURADOS O SECOS), JAMÓN SERRANO (DESHUESADO), JAMÓN MADURADO DE CERDO (CON HUESO), PREPARACIONES Y CONSERVAS DE CARNE, SANGRE O DESPOJOS DE CERDO (INCLUIDAS LAS MEZCLAS), LAS DEMÁS PREPARACIONES Y CONSERVAS DE CARNE, DESPOJOS O SANGRE DE LA ESPECIE PORCINA (INCLUIDAS LAS MEZCLAS)"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","152","152","POLÍGON INDUSTRIAL 2, CARRER PLA DE BEGUDA S/N, PARCEL·LA 2.
-  GIRONA  -  CATALUÑA","POLÍGON INDUSTRIAL 2, CARRER PLA DE BEGUDA S/N, PARCEL·LA 2.
-  GIRONA  -  CATALUÑA","PORCINO","PRODUCTOS CÁRNICOS CURADOS, PRODUCTOS CÁRNICOS TERMOPROCESADOS: JAMÓN IBÉRICO (CON HUESO), EMBUTIDOS Y PRODUCTOS SIMILARES DE CERDO (MADURADOS O SECOS), JAMÓN SERRANO (DESHUESADO), JAMÓN MADURADO DE CERDO (CON HUESO), PREPARACIONES Y CONSERVAS DECARNE, SANGRE O DESPOJOS DE CERDO (INCLUIDAS LAS MEZCLAS), LAS DEMÁS PREPARACIONES Y CONSERVAS DE CARNE, DESPOJOS O SANGRE DE LA ESPECIE PORCINA (INCLUIDAS LAS MEZCLAS)"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","153","153","LAMABLANCA- COESES, S/N - LUGO","LAMABLANCA- COESES, S/N - LUGO","PORCINO","PRODUCTOS CÁRNICOS CURADOS: PALETAS MADURADAS DE CERDO (CON HUESO), EMBUTIDOS Y PRODUCTOS SIMILARES DE CERDO (MADURADOS O SECOS), JAMONES MADURADOS (DESHUESADOS), JAMÓN MADURADO DE CERDO (CON HUESO)"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","154","154","CTRA LOGROÑO S/N  -  ALBELDA DE IREGUA -  RIOJA, LA","CTRA LOGROÑO S/N  -  ALBELDA DE IREGUA -  RIOJA, LA","PORCINO","PRODUCTOS CÁRNICOS CURADOS, PRODUCTOS CÁRNICOS TERMOPROCESADOS"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","155","155","CT GIRONA A LES PLANES KM 23 .
-  SANT ANIOL DE FINESTRES - GIRONA","CT GIRONA A LES PLANES KM 23 .
-  SANT ANIOL DE FINESTRES - GIRONA","PORCINO","PRODUCTOS CÁRNICOS CURADOS: JAMONESMADURADOS (DESHUESADOS)"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","156","156","POL. IND. CAMPOLLANO C/A, 14 - ALBACETE","POL. IND. CAMPOLLANO C/A, 14 - ALBACETE","AVIAR","PRODUCTOS CÁRNICOS COCIDOS, PRODUCTOS TRANSFORMADOS A BASE DE CARNE DE AVE: PRODUCTOS CÁRNICOS DE PATO COCIDOS, PRODUCTOS CÁRNICOS DE PATO EN SEMICONSERVA, PRODUCTOS CÁRNICOS DE PATO EN CONSERVA"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","157","157","CASTELL DE BELLAGUARDA 2- 4 - GIRONA","CASTELL DE BELLAGUARDA 2- 4 - GIRONA","PORCINO","PRODUCTOS CÁRNICOS CURADOS: JAMÓN MADURADO DE CERDO (CON HUESO), JAMÓN SERRANO (DESHUESADO), EMBUTIDOS Y PRODUCTOS SIMILARES DE CERDO (MADURADOS O SECOS), JAMONES MADURADOS (DESHUESADOS), LOMO DE CERDO (MADURADO), JAMÓN IBÉRICO (DESHUESADO)"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","158","158","AV CATALUNYA 20 -  CERVIA DE TER -  GIRONA","AV CATALUNYA 20 -  CERVIA DE TER -  GIRONA","PORCINO","PRODUCTOS CÁRNICOS CURADOS"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","159","159","CT D'OLOT 37 -  SANT JOAN LES FONTS -  GIRONA","CT D'OLOT 37 -  SANT JOAN LES FONTS -  GIRONA","PORCINO","PRODUCTOS CÁRNICOS CURADOS: JAMÓN MADURADO DE CERDO (CON HUESO), JAMONES MADURADOS (DESHUESADOS), JAMÓN IBÉRICO (DESHUESADO), JAMÓN SERRANO (DESHUESADO)"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","160","160","CR ESPERANÇA 9 -  VALL DE BIANYA (LA) -  GIRONA","CR ESPERANÇA 9 -  VALL DE BIANYA (LA) -  GIRONA","PORCINO","PRODUCTOS CÁRNICOS CURADOS: PALETAS MADURADAS DE CERDO (CON HUESO), JAMÓN MADURADO DE CERDO (CON HUESO), EMBUTIDOS Y PRODUCTOS SIMILARES DE CERDO (MADURADOS O SECOS), JAMÓN IBÉRICO (DESHUESADO), JAMONES MADURADOS (DESHUESADOS), JAMÓN SERRANO (DESHUESADO)"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","161","161","AVDA. DE LA INDUSTRIA, Nº 22 - MONDEJAR -  GUADALAJARA","AVDA. DE LA INDUSTRIA, Nº 22 - MONDEJAR -  GUADALAJARA","PORCINO","EXTRACTO PROTEICO DE CORTEZA DE CERDO, EXTRACTO PROTEICO DE CERDO"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","162","162","ENCINAR, 211- 212 (P. I. MONTE BOYAL) -  CASARRUBIOS DEL MONTE -  TOLEDO","ENCINAR, 211- 212 (P. I. MONTE BOYAL) -  CASARRUBIOS DEL MONTE -  TOLEDO","PORCINO","PRODUCTOS CÁRNICOS CURADOS: PALETAS MADURADAS DE CERDO (CON HUESO), JAMÓN MADURADO DE CERDO (CON HUESO), EMBUTIDOS Y PRODUCTOS SIMILARES DE CERDO (MADURADOS O SECOS), JAMÓN IBÉRICO SANCHEZ(DESHUESADO), LOMO DE CERDO (MADURADO), JAMÓN SERRANO (DESHUESADO)"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","163","163","CARRETERA CANALEJA S/N - MARGEN DERECHO -  POZOBLANCO
-  CÓRDOBA","CARRETERA CANALEJA S/N - MARGEN DERECHO -  POZOBLANCO
-  CÓRDOBA","PORCINO","PRODUCTOS CÁRNICOS CURADOS"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","164","164","CR JONQUILLS, 19 URBANIZACION LA MUNTANYETA. -  VENDRELL (EL)
-  TARRAGONA","CR JONQUILLS, 19 URBANIZACION LA MUNTANYETA. -  VENDRELL (EL)
-  TARRAGONA","AVIAR","CARNE Y DESPOJOS: HARINA AVIAR (DESPOJOS Y ACEITE)"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","165","165","POLIGONO INDUSTRIAL TORQUEMADA 5,6,7 - TORQUEMADA -  PALENCIA","POLIGONO INDUSTRIAL TORQUEMADA 5,6,7 - TORQUEMADA -  PALENCIA","PORCINO","PRODUCTOS CÁRNICOS CURADOS"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","166","166","C/  FELIPE II, 53 - 55. POL. IND. LA
VILLA DE YUNCOS, NAVES 133 Y 134 -  UNCOS -  TOLEDO","C/  FELIPE II, 53 - 55. POL. IND. LA
VILLA DE YUNCOS, NAVES 133 Y 134 -  UNCOS -  TOLEDO","AVIAR","PRODUCTOS CÁRNICOS TERMOPROCESADOS (DESHIDRATADOS): CARNE DESHIDRATADA"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","167","167","POLIGONO INDUSTRIAL TORQUEMADA","POLIGONO INDUSTRIAL TORQUEMADA","PORCINO","PRODUCTOS CÁRNICOS CURADOS: JAMÓN MADURADO DE CERDO (CON HUESO), JAMONES MADURADOS (DESHUESADOS), JAMÓN IBÉRICO (DESHUESADO), JAMÓN SERRANO (DESHUESADO), PALETA MADURADA DE CERDO (CON HUESO), PALETA MADURADA DE CERDO (DESHUESADO)"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","168","168","CALLE SEVILLA S/N","CALLE SEVILLA S/N","PORCINO","PRODUCTOS CÁRNICOS CURADOS: JAMÓN MADURADO DE CERDO (CON HUESO), JAMONES MADURADOS (DESHUESADOS), JAMÓN IBÉRICO (DESHUESADO), JAMÓN SERRANO (DESHUESADO), PALETA MADURADA DE CERDO (CON HUESO), PALETA MADURADA DE CERDO (DESHUESADO)"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","169","169","S. JUAN 32","S. JUAN 32","PORCINO","PRODUCTOS CÁRNICOS CURADOS"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","170","170","CALLE FILIBERTO VILLALOBOS Nº 154","CALLE FILIBERTO VILLALOBOS Nº 154","PORCINO","PRODUCTOS CÁRNICOS CURADOS: PALETAS MADURADAS DE CERDO (CON HUESO), JAMÓN MADURADO DE CERDO (CON HUESO), EMBUTIDOS Y PRODUCTOS SIMILARES DE CERDO (MADURADOS O SECOS), LOMO DE CERDO (MADURADO), JAMONES MADURADOS (DESHUESADOS), PALETAS MADURADAS (DESHUESADAS)"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","171","171","CAMINO SAN ISIDRO 46","CAMINO SAN ISIDRO 46","PORCINO","EMBUTIDOS Y PRODUCTOS SIMILARES DE CERDO (MADURADOS, SECOS O COCIDOS)"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","172","172","CTRA. SAN JUAN DEL PUERTO S/N","CTRA. SAN JUAN DEL PUERTO S/N","PORCINO","PRODUCTOS CÁRNICOS CURADOS: JAMÓN Y PAELTA IBÉRICOS, EMBUTIDOS CURADOS, LOMO MADURADO."
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","173","173","POL. IND. CANTABRIA II, C/  LAS
CAÑAS, 76","POL. IND. CANTABRIA II, C/  LAS
CAÑAS, 76","PORCINO","JAMÓN MADURADO DE CERDO (CON HUESO)"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","174","174","CAMINO PURCHIL Nº68 -  GRANADA","CAMINO PURCHIL Nº68 -  GRANADA","BOVINO","PRODUCTOS LÁCTEOS (PREPARADOS PARA LACTANTES): LECHE MATERNIZADA O HUMANIZADA"
"ESPAÑA","RECONOCIMIENTO    DEL    SISTEMA    SANITARIO    PARA    EL    PAÍS    Y   LOS    PRODUCTO RELACIONADOS.      RADICADO   INVIMA   15071360   AUTORIZADAS   IMPORTACIONES   DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE PORCINA (MADURADOS O SECOS)
Y JAMONES MADURADOS (SERRANO E IBÉRICO). AUTORIZADAS IMPORTACIONES DE EMBUTIDOS Y PRODUCTOS SIMILARES DE LA ESPECIE AVIAR","175","175","CL. ZEUS Nº 16 POLÍGONO INDUSTRIAL R- 2","CL. ZEUS Nº 16 POLÍGONO INDUSTRIAL R- 2","BOVINO","PRODUCTOS LÁCTEOS (PREPARADOS PARA LACTANTES): LECHE MATERNIZADA O HUMANIZADA"
