"bancarizado","codigodepartamentoatencion","codigomunicipioatencion","discapacidad","estadobeneficiario","etnia","fechainscripcionbeneficiario","genero","nivelescolaridad","nombredepartamentoatencion","nombremunicipioatencion","pais","tipoasignacionbeneficio","tipobeneficio","tipodocumento","tipopoblacion","rangobeneficioconsolidadoasignado","rangoultimobeneficioasignado","fechaultimobeneficioasignado","rangoedad","titular","cantidaddebeneficiarios"
"SI","05","05847","NO","ACTIVO","ND","2012-10-01","Mujer","ND","ANTIOQUIA","URRAO","ND","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"ND","27","27025","ND","NO ACTIVO","INDIGENA","2013-02-01","Mujer","ND","CHOCO","ALTO BAUDO","Colombia","MONETARIO","ND","CC","INDIGENAS","> 6.000.001","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","05","05113","NO","NO ACTIVO","ND","2012-12-01","Mujer","ND","ANTIOQUIA","BURITICA","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","27"
"NO","86","86001","NO","ACTIVO","ND","2018-10-01","Mujer","ND","PUTUMAYO","MOCOA","ND","ND","ND","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","00-05","NO","5"
"ND","44","44430","ND","ACTIVO","ND","2012-12-01","Mujer","ND","LA GUAJIRA","MAICAO","Colombia","ND","EDUCACIÓN SECUNDARIA","No Definido","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"ND","27","27361","ND","ACTIVO","AFROCOLOMBIANO – NEGRO","2013-01-01","Hombre","ND","CHOCO","ISTMINA","Colombia","ND","EDUCACIÓN PRIMARIA","TI","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","3"
"ND","23","23670","ND","NO ACTIVO","ND","2012-11-01","Mujer","ND","CORDOBA","SAN ANDRES SOTAVENTO","Colombia","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2017-01-01","30-49","SI","1"
"NO","95","95001","NO","ACTIVO","ND","2012-10-01","Mujer","SECUNDARIA","GUAVIARE","SAN JOSE DEL GUAVIARE","ND","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","4"
"ND","94","94001","ND","NO ACTIVO","INDIGENA","2013-02-01","Hombre","ND","GUAINIA","INIRIDA","Colombia","ND","TRANSICIÓNNUTRICIÓN MENOR","TI","ND","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","54","54498","NO","ACTIVO","ND","2012-11-01","Hombre","ND","NORTE DE SANTANDER","OCAÑA","ND","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","41","41551","NO","NO ACTIVO","AFROCOLOMBIANO – NEGRO","2012-10-01","Mujer","ND","HUILA","PITALITO","ND","MONETARIO","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","2015-01-01",">65","SI","1"
"SI","52","52079","NO","ACTIVO","ND","2013-02-01","Hombre","ND","NARIÑO","BARBACOAS","ND","MONETARIO","ND","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"NO","05","05483","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","NARIÑO","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"NO","05","05483","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","NARIÑO","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"NO","05","05483","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","NARIÑO","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"NO","05","05483","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","NARIÑO","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"NO","05","05483","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","NARIÑO","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"NO","05","05483","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","NARIÑO","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"NO","19","19824","NO","ACTIVO","INDIGENA","2013-07-01","Mujer","ND","CAUCA","TOTORO","ND","MONETARIO","ND","CC","INDIGENAS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","3"
"NO","08","08573","NO","ACTIVO","ND","2018-11-01","Mujer","ND","ATLANTICO","PUERTO COLOMBIA","ND","ND","ND","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","52","52835","NO","ACTIVO","ND","2013-12-01","Hombre","ND","NARIÑO","SAN ANDRES DE TUMACO","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","52","52835","NO","ACTIVO","ND","2013-12-01","Hombre","ND","NARIÑO","SAN ANDRES DE TUMACO","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","52","52835","NO","ACTIVO","ND","2013-12-01","Hombre","ND","NARIÑO","SAN ANDRES DE TUMACO","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","73","73268","NO","NO ACTIVO","ND","2014-04-01","Mujer","ND","TOLIMA","ESPINAL","ND","ND","ND","TI","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","15","15693","NO","ACTIVO","ND","2015-06-01","Hombre","ND","BOYACA","SANTA ROSA DE VITERBO","ND","ND","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"SI","17","17446","NO","ACTIVO","ND","2015-02-01","Mujer","ND","CALDAS","MARULANDA","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","47","47001","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2014-11-01","Hombre","ND","MAGDALENA","SANTA MARTA","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
,"20","20621","NO","ACTIVO","ND","2017-07-01","Hombre","ND","CESAR","LA PAZ","COLOMBIA","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"NO","05","05490","NO","ACTIVO","ND","2014-07-01","Mujer","ND","ANTIOQUIA","NECOCLI","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"SI","05","05360","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","ITAGUI","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","2"
"SI","05","05360","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","ITAGUI","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","2"
,"81","81591","NO","ACTIVO","ND","2016-05-01","Hombre","ND","ARAUCA","PUERTO RONDON","Colombia","ND","TRANSICIÓN","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","23","23001","NO","ACTIVO","ND","2012-10-01","Mujer","ND","CORDOBA","MONTERIA","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","771"
"ND","86","86320","ND","ACTIVO","ND","2012-11-01","Mujer","ND","PUTUMAYO","ORITO","Colombia","MONETARIO","ND","CC","SISBEN","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","05","05042","NO","ACTIVO","ND","2012-11-01","Mujer","TRANSICION","ANTIOQUIA","SANTAFE DE ANTIOQUIA","ND","ND","TRANSICIÓN","RC","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","5"
"NO","23","23672","NO","ACTIVO","ND","2016-04-01","Mujer","ND","CORDOBA","SAN ANTERO","ND","ND","ND","RC","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","05","05790","ND","ACTIVO","ND","2017-09-01","Hombre","ND","ANTIOQUIA","TARAZA","Colombia","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","25","25312","ND","NO ACTIVO","ND","2012-10-01","Mujer","ND","CUNDINAMARCA","GRANADA","Colombia","ND","ND","CC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"ND","23","23672","ND","ACTIVO","ND","2013-02-01","Hombre","ND","CORDOBA","SAN ANTERO","Colombia","ND","EDUCACIÓN SECUNDARIA","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"ND","08","08141","ND","ACTIVO","ND","2012-12-01","Hombre","ND","ATLANTICO","CANDELARIA","Colombia","ND","ND","RC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","44","44560","NO","ACTIVO","INDIGENA","2015-12-01","Mujer","PRIMARIA","LA GUAJIRA","MANAURE","ND","ND","EDUCACIÓN PRIMARIA","RC","INDIGENAS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","3"
"NO","50","50001","NO","ACTIVO","ND","2012-10-01","Mujer","ND","META","VILLAVICENCIO","ND","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2015-01-01","18-29","SI","13"
"ND","76","76109","ND","ACTIVO","AFROCOLOMBIANO – NEGRO","2014-06-01","Mujer","ND","VALLE","BUENAVENTURA","Colombia","ND","ND","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","47","47541","NO","ACTIVO","ND","2012-11-01","Mujer","PRIMARIA","MAGDALENA","PEDRAZA","ND","ND","ND","RC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","5"
"ND","05","05154","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","CAUCASIA","ND","ND","EDUCACIÓN PRIMARIA","RC","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","3"
"ND","99","99524","ND","ACTIVO","ND","2013-01-01","Mujer","ND","VICHADA","LA PRIMAVERA","Colombia","ND","EDUCACIÓN SECUNDARIA","TI","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","76","76275","NO","ACTIVO","INDIGENA","2013-07-01","Hombre","ND","VALLE","FLORIDA","ND","MONETARIO","ND","CC","INDIGENAS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","05","05480","NO","ACTIVO","ND","2013-12-01","Mujer","ND","ANTIOQUIA","MUTATA","ND","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"SI","70","70523","NO","ACTIVO","ND","2012-12-01","Hombre","ND","SUCRE","PALMITO","ND","MONETARIO","ND","CC","SISBEN","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70523","NO","ACTIVO","ND","2012-12-01","Hombre","ND","SUCRE","PALMITO","ND","MONETARIO","ND","CC","SISBEN","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70523","NO","ACTIVO","ND","2012-12-01","Hombre","ND","SUCRE","PALMITO","ND","MONETARIO","ND","CC","SISBEN","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70523","NO","ACTIVO","ND","2012-12-01","Hombre","ND","SUCRE","PALMITO","ND","MONETARIO","ND","CC","SISBEN","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","73","73671","NO","ACTIVO","ND","2012-10-01","Hombre","ND","TOLIMA","SALDAÑA","ND","MONETARIO","ND","CC","UNIDOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","73","73671","NO","ACTIVO","ND","2012-10-01","Hombre","ND","TOLIMA","SALDAÑA","ND","MONETARIO","ND","CC","UNIDOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","73","73671","NO","ACTIVO","ND","2012-10-01","Hombre","ND","TOLIMA","SALDAÑA","ND","MONETARIO","ND","CC","UNIDOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","73","73671","NO","ACTIVO","ND","2012-10-01","Hombre","ND","TOLIMA","SALDAÑA","ND","MONETARIO","ND","CC","UNIDOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","73","73671","NO","ACTIVO","ND","2012-10-01","Hombre","ND","TOLIMA","SALDAÑA","ND","MONETARIO","ND","CC","UNIDOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","73","73671","NO","ACTIVO","ND","2012-10-01","Hombre","ND","TOLIMA","SALDAÑA","ND","MONETARIO","ND","CC","UNIDOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","73","73671","NO","ACTIVO","ND","2012-10-01","Hombre","ND","TOLIMA","SALDAÑA","ND","MONETARIO","ND","CC","UNIDOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","73","73671","NO","ACTIVO","ND","2012-10-01","Hombre","ND","TOLIMA","SALDAÑA","ND","MONETARIO","ND","CC","UNIDOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","73","73671","NO","ACTIVO","ND","2012-10-01","Hombre","ND","TOLIMA","SALDAÑA","ND","MONETARIO","ND","CC","UNIDOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","73","73671","NO","ACTIVO","ND","2012-10-01","Hombre","ND","TOLIMA","SALDAÑA","ND","MONETARIO","ND","CC","UNIDOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","18","18001","NO","ACTIVO","ND","2013-09-01","Mujer","ND","CAQUETA","FLORENCIA","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"NO","18","18001","NO","ACTIVO","ND","2013-09-01","Mujer","ND","CAQUETA","FLORENCIA","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"NO","05","05101","NO","ACTIVO","ND","2012-10-01","Mujer","ND","ANTIOQUIA","CIUDAD BOLIVAR","ND","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2017-01-01","30-49","SI","1"
"NO","08","08001","NO","NO ACTIVO","ND","2013-01-01","Mujer","ND","ATLANTICO","BARRANQUILLA","ND","ND","ND","TI","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"SI","63","63130","NO","ACTIVO","ND","2012-10-01","Mujer","ND","QUINDIO","CALARCA","ND","MONETARIO","ND","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"SI","63","63130","NO","ACTIVO","ND","2012-10-01","Mujer","ND","QUINDIO","CALARCA","ND","MONETARIO","ND","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"ND","20","20001","ND","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-10-01","Hombre","ND","CESAR","VALLEDUPAR","Colombia","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","23","23670","NO","NO ACTIVO","INDIGENA","2013-02-01","Hombre","ND","CORDOBA","SAN ANDRES SOTAVENTO","ND","ND","ND","TI","INDIGENAS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","415"
,"23","23660","NO","ACTIVO","ND","2017-12-01","Mujer","ND","CORDOBA","SAHAGUN","Colombia","ND","NUTRICIÓN MENOR","RC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"ND","66","66440","ND","ACTIVO","ND","2012-10-01","Mujer","ND","RISARALDA","MARSELLA","Colombia","MONETARIO","ND","CC","SISBEN","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"ND","52","52696","ND","ACTIVO","ND","2013-01-01","Hombre","ND","NARIÑO","SANTA BARBARA","Colombia","ND","EDUCACIÓN SECUNDARIA","RC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"ND","99","99524","ND","ACTIVO","ND","2013-01-01","Mujer","ND","VICHADA","LA PRIMAVERA","Colombia","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"ND","86","86001","ND","ACTIVO","ND","2013-05-01","Mujer","ND","PUTUMAYO","MOCOA","Colombia","MONETARIO","NUTRICIÓN","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"ND","05","05001","ND","ACTIVO","ND","2012-10-01","Mujer","ND","ANTIOQUIA","MEDELLIN","Colombia","ND","EDUCACIÓN SECUNDARIA","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","4"
"ND","76","76892","ND","ACTIVO","ND","2012-10-01","Mujer","ND","VALLE","YUMBO","Colombia","ND","ND","No Definido","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","2"
"NO","91","91001","NO","ACTIVO","INDIGENA","2013-02-01","Hombre","SECUNDARIA","AMAZONAS","LETICIA","ND","ND","EDUCACIÓN SECUNDARIA","TI","INDIGENAS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","47","47570","NO","ACTIVO","ND","2012-12-01","Mujer","SECUNDARIA","MAGDALENA","PUEBLOVIEJO","ND","ND","EDUCACIÓN SECUNDARIA","TI","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","305"
"SI","23","23807","NO","ACTIVO","RAIZAL","2013-01-01","Mujer","ND","CORDOBA","TIERRALTA","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","23","23807","NO","ACTIVO","RAIZAL","2013-01-01","Mujer","ND","CORDOBA","TIERRALTA","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"ND","19","19318","ND","ACTIVO","AFROCOLOMBIANO – NEGRO","2013-02-01","Mujer","ND","CAUCA","GUAPI","Colombia","ND","EDUCACIÓN PRIMARIA","TI","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"SI","17","17867","NO","ACTIVO","ND","2012-11-01","Mujer","ND","CALDAS","VICTORIA","ND","MONETARIO","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","17","17867","NO","ACTIVO","ND","2012-11-01","Mujer","ND","CALDAS","VICTORIA","ND","MONETARIO","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","17","17867","NO","ACTIVO","ND","2012-11-01","Mujer","ND","CALDAS","VICTORIA","ND","MONETARIO","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","17","17867","NO","ACTIVO","ND","2012-11-01","Mujer","ND","CALDAS","VICTORIA","ND","MONETARIO","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","17","17867","NO","ACTIVO","ND","2012-11-01","Mujer","ND","CALDAS","VICTORIA","ND","MONETARIO","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","17","17867","NO","ACTIVO","ND","2012-11-01","Mujer","ND","CALDAS","VICTORIA","ND","MONETARIO","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","17","17867","NO","ACTIVO","ND","2012-11-01","Mujer","ND","CALDAS","VICTORIA","ND","MONETARIO","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","52","52356","NO","ACTIVO","ND","2012-11-01","Mujer","SECUNDARIA","NARIÑO","IPIALES","ND","ND","EDUCACIÓN SECUNDARIA","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","28"
"ND","44","44001","ND","ACTIVO","INDIGENA","2013-02-01","Hombre","ND","LA GUAJIRA","RIOHACHA","Colombia","ND","EDUCACIÓN SECUNDARIA","TI","INDIGENAS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","4"
"ND","11","11001","ND","ACTIVO","ND","2018-09-01","Mujer","ND","BOGOTA","BOGOTA D.C.","Colombia","ND","ND","No Definido","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","00-05","NO","1"
"SI","27","27250","NO","ACTIVO","ND","2013-01-01","Mujer","ND","CHOCO","EL LITORAL DEL SAN JUAN","ND","MONETARIO","ND","CC","UNIDOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","27","27250","NO","ACTIVO","ND","2013-01-01","Mujer","ND","CHOCO","EL LITORAL DEL SAN JUAN","ND","MONETARIO","ND","CC","UNIDOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","27","27250","NO","ACTIVO","ND","2013-01-01","Mujer","ND","CHOCO","EL LITORAL DEL SAN JUAN","ND","MONETARIO","ND","CC","UNIDOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"ND","20","20400","ND","ACTIVO","ND","2012-11-01","Hombre","ND","CESAR","LA JAGUA DE IBIRICO","Colombia","ND","EDUCACIÓN SECUNDARIA","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","00-05","NO","1"
"ND","73","73616","NO","ACTIVO","ND","2015-03-01","Hombre","ND","TOLIMA","RIOBLANCO","Colombia","ND","TRANSICIÓN","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","70","70001","NO","ACTIVO","INDIGENA","2012-10-01","Mujer","ND","SUCRE","SINCELEJO","ND","ND","ND","CC","INDIGENAS","0 - 1.500.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"ND","27","27615","ND","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Mujer","ND","CHOCO","RIOSUCIO","Colombia","ND","EDUCACIÓN SECUNDARIA","TI","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"ND","68","68081","NO","NO ACTIVO","ND","2012-10-01","Mujer","ND","SANTANDER","BARRANCABERMEJA","Colombia","ND","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","6"
"NO","86","86885","NO","ACTIVO","ND","2012-11-01","Hombre","ND","PUTUMAYO","VILLAGARZON","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","05","05495","NO","ACTIVO","ND","2014-10-01","Mujer","ND","ANTIOQUIA","NECHI","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","13","13838","NO","ACTIVO","ND","2012-11-01","Mujer","ND","BOLIVAR","TURBANA","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","50-65","SI","1"
"SI","25","25377","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","CUNDINAMARCA","LA CALERA","ND","MONETARIO","ND","CC","ND","1.500.001 - 3.000.000","0 - 1.300.000","2014-01-01","50-65","SI","1"
"NO","52","52079","NO","ACTIVO","AFROCOLOMBIANO - NEGRO","2015-10-01","Hombre","ND","NARIÑO","BARBACOAS","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","05","05129","NO","ACTIVO","ND","2015-03-01","Mujer","ND","ANTIOQUIA","CALDAS","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"ND","23","23162","ND","ACTIVO","ND","2012-11-01","Hombre","ND","CORDOBA","CERETE","Colombia","ND","ND","CC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"ND","81","81794","ND","ACTIVO","ND","2012-11-01","Mujer","ND","ARAUCA","TAME","Colombia","MONETARIO","ND","CC","UNIDOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","85","85440","NO","NO ACTIVO","ND","2012-10-01","Hombre","ND","CASANARE","VILLANUEVA","ND","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"ND","25","25754","ND","ACTIVO","ND","2012-10-01","Hombre","ND","CUNDINAMARCA","SOACHA","Colombia","ND","ND","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"SI","68","68207","NO","ACTIVO","ND","2012-11-01","Mujer","ND","SANTANDER","CONCEPCION","ND","MONETARIO","ND","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","68","68207","NO","ACTIVO","ND","2012-11-01","Mujer","ND","SANTANDER","CONCEPCION","ND","MONETARIO","ND","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","68","68207","NO","ACTIVO","ND","2012-11-01","Mujer","ND","SANTANDER","CONCEPCION","ND","MONETARIO","ND","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","73","73616","NO","ACTIVO","ND","2014-04-01","Hombre","PRIMARIA","TOLIMA","RIOBLANCO","ND","ND","EDUCACIÓN PRIMARIA","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"ND","73","73555","ND","ACTIVO","ND","2012-11-01","Mujer","ND","TOLIMA","PLANADAS","Colombia","ND","EDUCACIÓN PRIMARIA","TI","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
