"codigo_pvd","id_dircon","region","dane_dpto","depto","dane_mun","municipio","tipo_pvd","proveedor_conectividad","fecha_instalacion_conectividad","tipo_beneficiario","direccion","nombre_pvd","nombre_de_contacto_1_ente_territorial","telefono_de_contacto_1","correo_de_contacto_1","nombre_de_contacto_2","telefono_de_contacto_2","correo_de_contacto_2","estado","ancho_de_banda","inaugurado","fecha_inauguracion","inaugurado_por","longitud","latitud","no_de_contrato_operador","anio_del_contrato_operador","contrato_contratista","vigencia_del_contrato","contrato_proveedor","vigencia_contrato_proveedor","contrato_ejecutor","vigencia_contrato_ejecutor","fase_h","fase_n","costo_fase_h","costo_fase_n","costo","fechacorte","indicador_aspa","vigencia"
"69148","69148","Regi�n Centro Orient","68","SANTANDER","68498","OCAMONTE","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","OTRO",,"PUNTO VIVE DIGITAL OCAMONTE ALCALDA",,,,,,,"CERRADO","6144",,"1900-01-01","ALCALDIA","6,34086800","-73,12301900","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"FASE 1 ETAPA 2",,,,"402343429,06","2015-12-31","4144","2015-12-31"
"69817","69817","Regi�n Eje Cafetero","05","ANTIOQUIA","05658","SAN JOSE DE LA MONTA�A","TIPO D","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","BIBLIOTECA Y/O CASA DE CULTURA",,"PUNTO VIVE DIGITAL SAN JOSE DE LA MONTAA CIUDADELA EDUCATIVA",,,,,,,"CERRADO","4096",,"1900-01-01","NA","5,46536111","-74,64936111","6672015-18102",,"6672015-2162857",,"6672015-18102",,"0",,"FASE 1 ETAPA 2",,,,"294044100,68","2015-12-31","4144","2015-12-31"
"69058","69058","Regi�n Centro Orient","11","BOGOTA","11001","BOGOTA, D.C.","TIPO PLUS FASE2","UNI�N TEMPORAL CLARO","2015-12-31","BASE MILITAR",,"PUNTO VIVE DIGITAL  ESCUELA DE CABALLERA DEL EJRCITO NACIONAL (ESCAB)",,,,,,,"CERRADO","6144",,"1900-01-01","JUAN CAMILO RAMIREZ - GESTOR TIC","4,68446200","-74,03490100","6672015-18097",,"6672015-2162858",,"6672015-18097",,"0",,"PLUS FASE 2",,,,"457945373,49","2015-12-31","4144","2015-12-31"
"69034","69034","Regi�n Centro Orient","25","CUNDINAMARCA","25299","GAMA","TIPO D","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","ALCALD�A",,"PUNTO VIVE DIGITAL GAMA ALCALDA",,,,,,,"CERRADO","4096",,"1900-01-01","NA","4,81626900","-73,63576200","6672015-18102",,"6672015-2162858",,"6672015-18102",,"0",,"FASE 1 ETAPA 2",,,,"294044100,68","2015-12-31","4144","2015-12-31"
"70100","70100","Regi�n Caribe","20","CESAR","20001","VALLEDUPAR","TIPO B","UNI�N TEMPORAL CLARO","2016-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL VALLEDUPAR CIUDADELA 450 AOS",,,,,,,"CERRADO","6144",,"1900-01-01","GESTOR TIC","10,45037000","-73,24763700","6672015-18097",,"6672015-2162855",,"6672015-18097",,"0",,"FASE 1 ETAPA 2",,,,"373599674,00","2016-12-31","4144","2016-12-31"
"13652","13652","Regi�n Caribe","23","CORDOBA","23570","PUEBLO NUEVO","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  INST. EDUC. TEC. P.S. EL ROSARIO",,,,,,,"CERRADO","6144",,"1900-01-01","NA","8,51121700","-75,50830600","6672015-18101",,"6672015-2162855",,"6672015-18101",,"0",,"PLUS FASE 2",,,,"476358330,42","2015-12-31","4144","2015-12-31"
"70351","70351","Regi�n Caribe","13","BOLIVAR","13244","EL CARMEN DE BOLIVAR","TIPO D","UNI�N TEMPORAL CONECTANDO COLOMBIA","2017-12-31","OTRO",,"PUNTO VIVE DIGITAL CARMEN DE BOLIVAR CORPOICA-",,,,,,,"CERRADO","4096",,"1900-01-01","NA","9,71803422","-75,12113883","6672015-18101",,"6672015-2162855",,"6672015-18101",,"0",,"FASE 1 ETAPA 2",,,,"294044100,68","2017-12-31","4144","2017-12-31"
"70344","70344","Regi�n Centro Orient","11","BOGOTA","11001","BOGOTA, D.C.","TIPO D","UNI�N TEMPORAL CLARO","2017-12-31","ALCALD�A",,"PUNTO  VIVE DIGITAL ALCALDA LOCALIDAD KENNEDY 1",,,,,,,"CERRADO","4096",,"1900-01-01","NA","4,62075420","-74,15661960","6672015-18097",,"6672015-2162858",,"6672015-18097",,"0",,"FASE 1 ETAPA 2",,,,"294044100,68","2017-12-31","4144","2017-12-31"
"70095","70095","Regi�n Centro Orient","25","CUNDINAMARCA","25662","SAN JUAN DE RIO SECO","TIPO B","UNI�N TEMPORAL CONECTANDO COLOMBIA","2016-12-31","ALCALD�A",,"PUNTO VIVE DIGITAL SAN JUAN DE RIOSECO ALCALDA",,,,,,,"CERRADO","6144",,"1900-01-01","NA","4,84783450","-74,62181320","6672015-18102",,"6672015-2162858",,"6672015-18102",,"0",,"FASE 1 ETAPA 2",,,,"373599674,00","2016-12-31","4144","2016-12-31"
"68713","68713","Regi�n Centro Orient","68","SANTANDER","68001","BUCARAMANGA","TIPO A","UNI�N TEMPORAL CLARO","2012-12-31","OTRO",,"PUNTO VIVE DIGITAL BUCARAMANGA",,,,,,,"CERRADO","6144",,"1900-01-01","JONATHAN MALAGON","7,08567400","-73,11816600","6672015-18097",,"6672015-2162859",,"6672015-18097",,"0",,"FASE 0",,,,"855799392,76","2012-12-31","4144","2012-12-31"
"13694","13694","Regi�n Caribe","23","CORDOBA","23672","SAN ANTERO","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2016-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  COL. DPTAL DE BTO MIXTO JULIO C. MIRANDA",,,,,,,"CERRADO","6144",,"1900-01-01","HILDA LOPEZ","9,38583600","-75,75794700","6672015-18101",,"6672015-2162855",,"6672015-18101",,"0",,"PLUS FASE 2",,,,"476358330,42","2016-12-31","4144","2016-12-31"
"18000","18000","Regi�n Pac�fico","76","VALLE DEL CAUCA","76823","TORO","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  INSTITUTO AGRICOLA",,,,,,,"CERRADO","6144",,"1900-01-01","NA","4,60777500","-76,07232300","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"445195093,11","2015-12-31","4144","2015-12-31"
"69145","69145","Regi�n Caribe","23","CORDOBA","23574","PUERTO ESCONDIDO","TIPO D","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL PUERTO ESCONDIDO ALCALDA",,,,,,,"CERRADO","4096",,"1900-01-01","NA","8,99926400","-76,20270600","6672015-18101",,"6672015-2162855",,"6672015-18101",,"0",,"FASE 1 ETAPA 2",,,,"294044100,68","2015-12-31","4144","2015-12-31"
"15511","15511","Regi�n Pac�fico","52","NARI�O","52678","SAMANIEGO","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  INSTITUCION EDUCATIVA POLICARPA SALAVARRIETA",,,,,,,"CERRADO","6144",,"1900-01-01","NA","1,33567900","-77,59293000","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"445195093,11","2015-12-31","4144","2015-12-31"
"69842","69842","Regi�n Centro Sur","73","TOLIMA","73275","FLANDES","TIPO D","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL FLANDES CERES FLANDES",,,,,,,"CERRADO","4096",,"1900-01-01","NA","3,72153600","-75,48541700","6672015-18102",,"6672015-2162858",,"6672015-18102",,"0",,"FASE 1 ETAPA 2",,,,"294044100,68","2015-12-31","4144","2015-12-31"
"69029","69029","Regi�n Eje Cafetero","66","RISARALDA","66075","BALBOA","TIPO D","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","OTRO",,"PUNTO VIVE DIGITAL BALBOA LA CELIA 1",,,,,,,"CERRADO","4096",,"1900-01-01","NA","4,95044444","-75,95852777","6672015-18102",,"6672015-2162857",,"6672015-18102",,"0",,"FASE 1 ETAPA 2",,,,"294044100,68","2015-12-31","4144","2015-12-31"
"69015","69015","Regi�n Eje Cafetero","17","CALDAS","17873","VILLAMARIA","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","BIBLIOTECA Y/O CASA DE CULTURA",,"PUNTO VIVE DIGITAL VILLAMARIA ALCALDA",,,,,,,"CERRADO","6144",,"1900-01-01","ALCALDIA","4,31305555","-74,79094444","6672015-18102",,"6672015-2162857",,"6672015-18102",,"0",,"FASE 1 ETAPA 2",,,,"402343429,06","2015-12-31","4144","2015-12-31"
"69052","69052","Regi�n Pac�fico","76","VALLE DEL CAUCA","76100","BOLIVAR","TIPO B","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","OTRO",,"PUNTO VIVE DIGITAL BOLIVAR ALCALDA",,,,,,,"CERRADO","6144",,"1900-01-01","NA","4,33700100","-76,18527700","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"FASE 1 ETAPA 2",,,,"373599674,00","2015-12-31","4144","2015-12-31"
"68580","68580","Regi�n Pac�fico","52","NARI�O","52687","SAN LORENZO","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","OTRO",,"PUNTO VIVE DIGITAL SAN LORENZO",,,,,,,"CERRADO","6144",,"1900-01-01","NA","1,50169600","-77,21412100","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"FASE 1",,,,"402343429,06","2014-12-31","4144","2014-12-31"
"69979","69979","Regi�n Llano","85","CASANARE","85263","PORE","TIPO D","UNI�N TEMPORAL CONECTANDO COLOMBIA","2016-12-31","OTRO",,"PUNTO VIVE DIGITAL PORE LA CASA AMARILLA SIMON BOLIVAR",,,,,,,"CERRADO","4096",,"1900-01-01","NA","5,72836000","-71,99231700","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"FASE 1 ETAPA 2",,,,"294044100,68","2016-12-31","4144","2016-12-31"
"68707","68707","Regi�n Llano","50","META","50006","ACACIAS","TIPO B","UNI�N TEMPORAL CONECTANDO COLOMBIA","2012-12-31","OTRO",,"PUNTO VIVE DIGITAL ACACIAS BODEGA ALTOS DE LA FLORIDA",,,,,,,"CERRADO","6144",,"1900-01-01","MINISTRO DIEGO MOLANO","3,98604000","-73,75943500","6672015-18102",,"6672015-2162859",,"6672015-18102",,"0",,"FASE 0",,,,"885478545,28","2012-12-31","4144","2012-12-31"
"12719","12719","Regi�n Eje Cafetero","17","CALDAS","17001","MANIZALES","TIPO PLUS FASE2","UNI�N TEMPORAL CLARO","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  INSTITUCIN EDUCATIVA INSTITUTO UNIVERSITARIO",,,,,,,"CERRADO","6144",,"1900-01-01","PAULA ACEVEDO","5,06758333","-75,50858333","6672015-18097",,"6672015-2162857",,"6672015-18097",,"0",,"PLUS FASE 2",,,,"476358330,42","2015-12-31","4144","2015-12-31"
"54667","54667","Regi�n Llano","85","CASANARE","85250","PAZ DE ARIPORO","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  I.E. TECNICO INDUSTRIAL EL PALMAR - ITEIPA - S",,,,,,,"CERRADO","6144",,"1900-01-01","NA","5,88487000","-71,89456200","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"PLUS FASE 2",,,,"445808531,70","2015-12-31","4144","2015-12-31"
"70350","70350","Regi�n Centro Orient","54","NORTE DE SANTANDER","54313","GRAMALOTE","TIPO D","UNI�N TEMPORAL CONECTANDO COLOMBIA","2016-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL GRAMALOTE",,,,,,,"CERRADO","4096",,"1900-01-01","NA","7,92591666","-72,81638888","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"FASE 1 ETAPA 2",,,,"294044100,68","2016-12-31","4144","2016-12-31"
"68631","68631","Regi�n Pac�fico","76","VALLE DEL CAUCA","76001","CALI","TIPO A","UNI�N TEMPORAL CLARO","2014-12-31","OTRO",,"PUNTO VIVE DIGITAL CALI COMUNA 13",,,,,,,"CERRADO","6144",,"1900-01-01","MINISTRO DIEGO MOLANO","3,42813800","-76,49777600","6672015-18097",,"6672015-2162856",,"6672015-18097",,"0",,"FASE 1",,,,"402343429,06","2014-12-31","4144","2014-12-31"
"35166","35166","Regi�n Pac�fico","27","CHOCO","27050","ATRATO","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  COL DPTAL ANTONIO ABAD HINESTROZA DE YUTO",,,,,,,"CERRADO","6144",,"1900-01-01","NA","5,52894444","-76,64027777","6672015-18102",,"6672015-2162857",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"445195093,11","2015-12-31","4144","2015-12-31"
"69852","69852","Regi�n Centro Orient","11","BOGOTA","11001","BOGOTA, D.C.","TIPO PLUS FASE2","UNI�N TEMPORAL CLARO","2015-12-31","BASE MILITAR",,"PUNTO VIVE DIGITAL  ESCUELA DE ARMAS Y SERVICIOS",,,,,,,"CERRADO","6144",,"1900-01-01","MIGUEL FELIPE ANZOLA","4,68317700","-74,03762000","6672015-18097",,"6672015-2162858",,"6672015-18097",,"0",,"PLUS FASE 2",,,,"457945373,49","2015-12-31","4144","2015-12-31"
"69697","69697","Regi�n Llano","85","CASANARE","85225","NUNCHIA","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","ALCALD�A",,"PUNTO VIVE DIGITAL NUNCHIA ALCALDIA DE NUNCHA",,,,,,,"CERRADO","6144",,"1900-01-01","JUAN DAVID OLARTE","5,63867400","-72,19476800","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"FASE 1 ETAPA 2",,,,"402343429,06","2015-12-31","4144","2015-12-31"
"69126","69126","Regi�n Pac�fico","76","VALLE DEL CAUCA","76834","TULUA","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","OTRO",,"PUNTO VIVE DIGITAL TULUA B. BOSQUES DE MARACAIBO",,,,,,,"CERRADO","6144",,"1900-01-01","VICEMINISTRA MARIA CAROLINA HOYOS","4,10539000","-76,20657200","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"FASE 1 ETAPA 2",,,,"402343429,06","2015-12-31","4144","2015-12-31"
"68677","68677","Regi�n Eje Cafetero","05","ANTIOQUIA","05088","BELLO","TIPO A","UNI�N TEMPORAL CLARO","2012-12-31","OTRO",,"PUNTO VIVE DIGITAL BELLO",,,,,,,"CERRADO","6144",,"1900-01-01","MINISTRO DIEGO MOLANO","6,34872222","-75,56500000","6672015-18097",,"6672015-2162857",,"6672015-18097",,"0",,"FASE 0",,,,"937545776,65","2012-12-31","4144","2012-12-31"
"57856","57856","Regi�n Caribe","44","LA GUAJIRA","44110","EL MOLINO","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  INSTITUCION EDUCATIVA HELIODORO ALFREDO MONTER",,,,,,,"CERRADO","6144",,"1900-01-01","NA","10,64874400","-72,92142100","6672015-18101",,"6672015-2162855",,"6672015-18101",,"0",,"PLUS FASE 2",,,,"497297637,46","2015-12-31","4144","2015-12-31"
"54548","54548","Regi�n Centro Sur","41","HUILA","41676","SANTA MARIA","TIPO PLUS PILOTO","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL INSTITUCIN EDUCATIVA SANTA JUANA",,,,,,,"CERRADO","6144",,"1900-01-01","NA","2,93754400","-75,58641200","6672015-18102",,"6672015-2162858",,"6672015-18102",,"0",,"PLUS PILOTO",,,,"560398496,87","2014-12-31","4144","2014-12-31"
"69680","69680","Regi�n Centro Orient","15","BOYACA","15104","BOYACA","TIPO D","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","OTRO",,"PUNTO VIVE DIGITAL BOYACA ALCALDIA DE BOYAC",,,,,,,"CERRADO","4096",,"1900-01-01","NA","6,33017100","-72,58679900","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"FASE 1 ETAPA 2",,,,"294044100,68","2015-12-31","4144","2015-12-31"
"14493","14493","Regi�n Centro Sur","41","HUILA","41001","NEIVA","TIPO PLUS FASE2","UNI�N TEMPORAL CLARO","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  ENRIQUE OLAYA HERRERA",,,,,,,"CERRADO","6144",,"1900-01-01","EDGAR TOVAR RAMIREZ - GESTOR TIC","9,49308000","-75,25242200","6672015-18097",,"6672015-2162858",,"6672015-18097",,"0",,"PLUS FASE 2",,,,"457945373,49","2015-12-31","4144","2015-12-31"
"16037","16037","Regi�n Eje Cafetero","63","QUINDIO","63470","MONTENEGRO","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  INST MONTENEGRO",,,,,,,"CERRADO","6144",,"1900-01-01","NA","4,56802777","-75,74730555","6672015-18102",,"6672015-2162857",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"476358330,42","2015-12-31","4144","2015-12-31"
"68445","68445","Regi�n Caribe","08","ATLANTICO","08078","BARANOA","TIPO D","UNI�N TEMPORAL CLARO","2014-12-31","BIBLIOTECA Y/O CASA DE CULTURA",,"PUNTO VIVE DIGITAL BARANOA",,,,,,,"CERRADO","4096",,"1900-01-01","VICEMINISTRA MARIA CAROLINA HOYOS","10,78950000","-74,91598900","6672015-18097",,"6672015-2162855",,"6672015-18097",,"0",,"FASE 1",,,,"294044100,68","2014-12-31","4144","2014-12-31"
"69845","69845","Regi�n Centro Sur","73","TOLIMA","73411","LIBANO","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL LIBANO UNAD B. LAS FERIAS",,,,,,,"CERRADO","6144",,"1900-01-01","NA","4,92103700","-75,05667600","6672015-18102",,"6672015-2162858",,"6672015-18102",,"0",,"FASE 1 ETAPA 2",,,,"402343429,06","2015-12-31","4144","2015-12-31"
"57892","57892","Regi�n Caribe","47","MAGDALENA","47053","ARACATACA","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  COL FOSSY MARCOS MARIA",,,,,,,"CERRADO","6144",,"1900-01-01","GESTOR TIC","10,59227300","-74,19279300","6672015-18101",,"6672015-2162855",,"6672015-18101",,"0",,"PLUS FASE 2",,,,"497297637,46","2015-12-31","4144","2015-12-31"
"69120","69120","Regi�n Centro Orient","25","CUNDINAMARCA","25530","PARATEBUENO","TIPO D","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL PARATEBUENO IED AGRICOLA",,,,,,,"CERRADO","4096",,"1900-01-01","NA","5,37031500","-74,15171800","6672015-18102",,"6672015-2162858",,"6672015-18102",,"0",,"FASE 1 ETAPA 2",,,,"294044100,68","2015-12-31","4144","2015-12-31"
"68461","68461","Regi�n Centro Orient","11","BOGOTA","11001","BOGOTA, D.C.","TIPO C","UNI�N TEMPORAL CLARO","2014-12-31","ALCALD�A",,"PUNTO VIVE DIGITAL BOGOTA CALLE 71 # 73 A -44",,,,,,,"CERRADO","4096",,"1900-01-01","NA","4,68732700","-74,09810100","6672015-18097",,"6672015-2162858",,"6672015-18097",,"0",,"FASE 1",,,,"324713082,91","2014-12-31","4144","2014-12-31"
"11275","11275","Regi�n Caribe","08","ATLANTICO","08758","SOLEDAD","TIPO PLUS FASE2","UNI�N TEMPORAL CLARO","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  INSTITUCION EDUCATIVA NOR OCCIDENTAL DE SOLEDA",,,,,,,"CERRADO","6144",,"1900-01-01","NA",",92648570","-74,79471230","6672015-18097",,"6672015-2162855",,"6672015-18097",,"0",,"PLUS FASE 2",,,,"497297637,46","2015-12-31","4144","2015-12-31"
"15073","15073","Regi�n Caribe","47","MAGDALENA","47692","SAN SEBASTIAN DE BUENAVISTA","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL I.E. DEPARTAMENTAL EXTERNADO MIXTO",,,,,,,"CERRADO","6144",,"1900-01-01","NA","9,24381100","-74,34932500","6672015-18101",,"6672015-2162855",,"6672015-18101",,"0",,"PLUS FASE 2",,,,"497297637,46","2015-12-31","4144","2015-12-31"
"68697","68697","Regi�n Caribe","20","CESAR","20001","VALLEDUPAR","TIPO A","UNI�N TEMPORAL CLARO","2012-12-31","BIBLIOTECA Y/O CASA DE CULTURA",,"PUNTO VIVE DIGITAL VALLEDUPAR",,,,,,,"CERRADO","6144",,"1900-01-01","MINISTRO DIEGO MOLANO","10,47267100","-73,25198300","6672015-18097",,"6672015-2162855",,"6672015-18097",,"0",,"FASE 0",,,,"670919925,78","2012-12-31","4144","2012-12-31"
"68598","68598","Regi�n Centro Sur","73","TOLIMA","73124","CAJAMARCA","TIPO D","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","ALCALD�A",,"PUNTO VIVE DIGITAL CAJAMARCA",,,,,,,"CERRADO","4096",,"1900-01-01","LUZ ESPERANZA MACHADO","3,59073300","-75,38341800","6672015-18102",,"6672015-2162858",,"6672015-18102",,"0",,"FASE 1",,,,"294044100,68","2014-12-31","4144","2014-12-31"
"68577","68577","Regi�n Pac�fico","52","NARI�O","52585","PUPIALES","TIPO D","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","OTRO",,"PUNTO VIVE DIGITAL PUPIALES",,,,,,,"CERRADO","4096",,"1900-01-01","MARIO ENRIQUE VALENCIA PE�A",",87150500","-77,63925900","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"FASE 1",,,,"294044100,68","2014-12-31","4144","2014-12-31"
"15282","15282","Regi�n Llano","50","META","50711","VISTAHERMOSA","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL I.E. LOS CENTAUROS",,,,,,,"CERRADO","6144",,"1900-01-01","NA","8,32108500","-73,14609900","6672015-18102",,"6672015-2162859",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"445808531,70","2015-12-31","4144","2015-12-31"
"70000","70000","Regi�n Caribe","44","LA GUAJIRA","44420","LA JAGUA DEL PILAR","TIPO D","UNI�N TEMPORAL CONECTANDO COLOMBIA","2016-12-31","OTRO",,"PUNTO VIVE DIGITAL LA JAGUA DEL PILAR CARRERA 4 NO. 7 - 28",,,,,,,"CERRADO","4096",,"1900-01-01","NA","10,51051200","-73,07219600","6672015-18101",,"6672015-2162855",,"6672015-18101",,"0",,"FASE 1 ETAPA 2",,,,"294044100,68","2016-12-31","4144","2016-12-31"
"33496","33496","Regi�n Centro Orient","25","CUNDINAMARCA","25320","GUADUAS","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  INSTITUCION  EDUCATIVA DEPARTAMENTAL PUERTO BOGOTA",,,,,,,"CERRADO","6144",,"1900-01-01","NA","5,06841600","-74,59785000","6672015-18102",,"6672015-2162858",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"457945373,49","2015-12-31","4144","2015-12-31"
"68553","68553","Regi�n Pac�fico","52","NARI�O","52001","PASTO","TIPO C","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL PASTO COLEGIO NUESTRA SEORA DE LAS LAJAS",,,,,,,"CERRADO","4096",,"1900-01-01","VICEMINISTRA MARIA CAROLINA HOYOSPRESIDENTE SANTOS","4,60160000","-74,09558100","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"FASE 1",,,,"324713082,91","2014-12-31","4144","2014-12-31"
"17041","17041","Regi�n Centro Sur","73","TOLIMA","73026","ALVARADO","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  I.E. GENERAL ENRIQUE CAICEDO - SEDE PRINCIPAL",,,,,,,"CERRADO","6144",,"1900-01-01","NA","4,56826300","-74,95270800","6672015-18102",,"6672015-2162858",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"457945373,49","2015-12-31","4144","2015-12-31"
"68636","68636","Regi�n Pac�fico","76","VALLE DEL CAUCA","76001","CALI","TIPO C","UNI�N TEMPORAL CLARO","2014-12-31","OTRO",,"PUNTO VIVE DIGITAL CALI ESTADIO PASCUAL GUERRERO",,,,,,,"CERRADO","4096",,"1900-01-01","VICEMINISTRA MARIA CAROLINA HOYOS",",00000000","-76,54057400","6672015-18097",,"6672015-2162856",,"6672015-18097",,"0",,"FASE 1",,,,"324713082,91","2014-12-31","4144","2014-12-31"
"69017","69017","Regi�n Eje Cafetero","63","QUINDIO","63001","ARMENIA","TIPO C","UNI�N TEMPORAL CLARO","2014-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL ARMENIA PONAL NUSEFA ARMENIA",,,,,,,"CERRADO","4096",,"1900-01-01","NA","4,47052777","-75,72338888","6672015-18097",,"6672015-2162857",,"6672015-18097",,"0",,"FASE 1 ETAPA 2",,,,"324713082,91","2014-12-31","4144","2014-12-31"
"37548","37548","Regi�n Caribe","44","LA GUAJIRA","44090","DIBULLA","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2016-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  INSTITUCIN EDUCATIVA RURAL NUESTRA SEORA DEL PILAR",,,,,,,"CERRADO","6144",,"1900-01-01","NA","11,26988100","-73,30725600","6672015-18101",,"6672015-2162855",,"6672015-18101",,"0",,"PLUS FASE 2",,,,"497297637,46","2016-12-31","4144","2016-12-31"
"69719","69719","Regi�n Pac�fico","76","VALLE DEL CAUCA","76001","CALI","TIPO PLUS PILOTO","UNI�N TEMPORAL CLARO","2014-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL CIUDADELA EDUCATIVA ISAAS DUARTE CANCINO",,,,,,,"CERRADO","6144",,"1900-01-01","VICEMINISTRA MARIA CAROLINA HOYOS","3,41855300","-76,47947800","6672015-18097",,"6672015-2162856",,"6672015-18097",,"0",,"PLUS PILOTO",,,,"569662377,87","2014-12-31","4144","2014-12-31"
"68578","68578","Regi�n Pac�fico","52","NARI�O","52683","SANDONA","TIPO B","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","OTRO",,"PUNTO VIVE DIGITAL SANDONA",,,,,,,"CERRADO","6144",,"1900-01-01","ALCALDIA","1,27797900","-77,47354100","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"FASE 1",,,,"373599674,00","2014-12-31","4144","2014-12-31"
